time,CESM2-WACCM,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0
2118.0,8164282400.0,1476396300.0,5914700300.0,7446584000.0
2119.0,8187897300.0,1462255600.0,5896038400.0,7222843000.0
2120.0,8130573000.0,1438915600.0,5885598700.0,7317896000.0
2121.0,8202480600.0,1403486700.0,5856933000.0,7206604000.0
2122.0,8179400000.0,1403698000.0,5844052500.0,7225345500.0
2123.0,8222277600.0,1380530200.0,5822871000.0,7245159000.0
2124.0,8215180000.0,1361603800.0,5796319000.0,7492157000.0
2125.0,8278012000.0,1340818800.0,5782452000.0,7302252500.0
2126.0,8235106300.0,1325985800.0,5761312000.0,7384124000.0
2127.0,8326432300.0,1289628200.0,5758439000.0,7355930600.0
2128.0,8292760600.0,1262807600.0,5717927000.0,7481200000.0
2129.0,8304504000.0,1250954500.0,5708367400.0,7859662300.0
2130.0,8395134500.0,1226289700.0,5697074700.0,7534526000.0
2131.0,8309304000.0,1209747800.0,5693351000.0,7479907000.0
2132.0,8377991000.0,1198295800.0,5695729000.0,7474871000.0
2133.0,8568567300.0,1173699100.0,5648495000.0,7716193300.0
2134.0,8464846000.0,1153991800.0,5646615600.0,7548500000.0
2135.0,8426035700.0,1145937000.0,5620235000.0,7574844400.0
2136.0,8410598000.0,1121224600.0,5612903400.0,8055841000.0
2137.0,8509046000.0,1109150100.0,5601916000.0,8127275500.0
2138.0,8468225000.0,1082563000.0,5576080000.0,8092542000.0
2139.0,8470339000.0,1061143100.0,5556520000.0,7998288400.0
2140.0,8465264000.0,1048016450.0,5547148000.0,7838293500.0
2141.0,8453446000.0,1025916900.0,5517187000.0,7909395000.0
2142.0,8572280300.0,1013603900.0,5503279000.0,8122721300.0
2143.0,8530822000.0,1012389250.0,5498791400.0,8141894000.0
2144.0,8509286400.0,1000300300.0,5464436700.0,8157562400.0
2145.0,8556153000.0,975920640.0,5446698000.0,8163322000.0
2146.0,8571580400.0,965878900.0,5445481000.0,9077682000.0
2147.0,8580404000.0,956234000.0,5450523600.0,8537974300.0
2148.0,8570534400.0,935775360.0,5424324600.0,8423841000.0
2149.0,8635576000.0,934949950.0,5421200000.0,8280430600.0
2150.0,8805261000.0,919741600.0,5425234000.0,8273545700.0
2151.0,8878326000.0,906845440.0,5384981000.0,8263549000.0
2152.0,8791048000.0,896828800.0,5377742300.0,8271009300.0
2153.0,8802015000.0,895460200.0,5360289300.0,8253397000.0
2154.0,8711975000.0,874070300.0,5352506000.0,8256129000.0
2155.0,8700636000.0,864080450.0,5341989400.0,8419374600.0
2156.0,8718158000.0,862362240.0,5331117000.0,8562201600.0
2157.0,8813046000.0,833562200.0,5308762000.0,8693416000.0
2158.0,8780097000.0,827699700.0,5298086400.0,8619108000.0
2159.0,8798246000.0,820843260.0,5294566000.0,8437949000.0
2160.0,8813690000.0,809609000.0,5273414000.0,8459806000.0
2161.0,8818359000.0,786657900.0,5264048000.0,8453666300.0
2162.0,8826564000.0,789179140.0,5259749000.0,9107683000.0
2163.0,8854541000.0,770037500.0,5246937600.0,8489389600.0
2164.0,8970435000.0,765539300.0,5212292600.0,8645393000.0
2165.0,8925705000.0,748283600.0,5209935400.0,9581505000.0
2166.0,9072200000.0,738896830.0,5199109600.0,9560771000.0
2167.0,8966286000.0,726884000.0,5198564400.0,9421242000.0
2168.0,9065053000.0,726351800.0,5185453000.0,9089572000.0
2169.0,9021074000.0,709426700.0,5180539400.0,8941160000.0
2170.0,9018147000.0,694119200.0,5170827000.0,8926952000.0
2171.0,9041105000.0,691510460.0,5155325000.0,8899483000.0
2172.0,9070458000.0,691446400.0,5161615400.0,8919369000.0
2173.0,9077328000.0,691462660.0,5162441700.0,8929465000.0
2174.0,9083800000.0,682188200.0,5142802400.0,9797518000.0
2175.0,9123222000.0,668291260.0,5128258000.0,8997980000.0
2176.0,9126835000.0,666401860.0,5122436000.0,10196522000.0
2177.0,9151235000.0,660904060.0,5147138000.0,10131361000.0
2178.0,9249407000.0,645531650.0,5141833000.0,9916943000.0
2179.0,9187938000.0,639632900.0,5138268700.0,10013230000.0
2180.0,9215973000.0,616462200.0,5135553500.0,9728079000.0
2181.0,9222641000.0,615926200.0,5134174000.0,10127401000.0
2182.0,9235931000.0,600102660.0,5129150500.0,10004593000.0
2183.0,9227953000.0,601736200.0,5105467400.0,9884939000.0
2184.0,9246105000.0,598651650.0,5097723000.0,9833088000.0
2185.0,9269265000.0,596836540.0,5088322000.0,9831414000.0
2186.0,9297760000.0,591681860.0,5074581000.0,9861069000.0
2187.0,9301179000.0,566438700.0,5175234600.0,9839111000.0
2188.0,9325367000.0,563903200.0,5071188500.0,9843589000.0
2189.0,9327572000.0,561804400.0,5081624600.0,9826766000.0
2190.0,9333455000.0,552277900.0,5068940300.0,10083590000.0
2191.0,9348215000.0,548758900.0,5060624400.0,9819154000.0
2192.0,9384278000.0,537858100.0,5056123000.0,9799280000.0
2193.0,9356259000.0,537634100.0,5039113700.0,9808247000.0
2194.0,9380565000.0,522223300.0,5023709700.0,9864328000.0
2195.0,9435344000.0,523659900.0,5018344400.0,10053143000.0
2196.0,9419480000.0,522107600.0,5017879000.0,9861599000.0
2197.0,9416096000.0,519289730.0,5012044000.0,9850837000.0
2198.0,9459299000.0,507745280.0,5020974000.0,9932500000.0
2199.0,9433979000.0,506141250.0,5011042300.0,10715999000.0
2200.0,9449291000.0,504990530.0,5030054000.0,10231041000.0
2201.0,9466891000.0,508628130.0,5021980000.0,10141663000.0
2202.0,9480827000.0,477400770.0,5012862500.0,10042151000.0
2203.0,9479308000.0,475795070.0,5007301600.0,9999205000.0
2204.0,9480333000.0,473970500.0,5014246000.0,9993327000.0
2205.0,9482028000.0,478470430.0,4996955600.0,10071056000.0
2206.0,9495876000.0,462688770.0,4985346000.0,10008743000.0
2207.0,9521424000.0,462490240.0,4984641500.0,10035759000.0
2208.0,9524405000.0,457457860.0,4984235000.0,10058821000.0
2209.0,9535926000.0,439412350.0,4975128000.0,10048530000.0
2210.0,9537040000.0,430403330.0,4985417000.0,10522759000.0
2211.0,9544386000.0,429683940.0,4981038000.0,10386146000.0
2212.0,9564844000.0,425436860.0,5027604500.0,10145864000.0
2213.0,9565351000.0,425341500.0,4988765700.0,10133007000.0
2214.0,9565474000.0,416308500.0,4967953400.0,10135727000.0
2215.0,9566465000.0,417519040.0,4964187000.0,10367300000.0
2216.0,9567746000.0,415517400.0,4971485700.0,10555138000.0
2217.0,9576343000.0,413455740.0,4965219300.0,10315175000.0
2218.0,9583139000.0,412161500.0,4950405600.0,10260808000.0
2219.0,9581053000.0,403041150.0,4941846000.0,10310470000.0
2220.0,9587022000.0,387523780.0,4935507000.0,10300509000.0
2221.0,9591712000.0,378810880.0,4933723000.0,10298684000.0
2222.0,9595039000.0,363241920.0,4931847000.0,10315518000.0
2223.0,9598616000.0,359376300.0,4931164700.0,10342294000.0
2224.0,9596249000.0,347062270.0,4952985000.0,10338916000.0
2225.0,9592933000.0,346934980.0,4943945700.0,10367280000.0
2226.0,9594584000.0,346781100.0,4949714000.0,10987719000.0
2227.0,9594494000.0,334456700.0,5159840000.0,10520628000.0
2228.0,9599775000.0,331044160.0,5018762000.0,10498839000.0
2229.0,9597673000.0,330697700.0,4973565400.0,10466465000.0
2230.0,9604550000.0,305793470.0,4948647000.0,10482118000.0
2231.0,9607784000.0,314707070.0,4941025000.0,10481549000.0
2232.0,9601616000.0,309341220.0,4939391500.0,10501985000.0
2233.0,9603225000.0,306370780.0,4949623300.0,11048189000.0
2234.0,9604496000.0,306552640.0,4940320300.0,10880614000.0
2235.0,9626460000.0,302514300.0,4940037600.0,10616511000.0
2236.0,9618666000.0,291541540.0,4916816400.0,10717557000.0
2237.0,9622828000.0,291404380.0,4931613700.0,10664028000.0
2238.0,9611053000.0,290894800.0,4911116300.0,10631675000.0
2239.0,9618200000.0,290691300.0,4904695000.0,10709214000.0
2240.0,9616884000.0,281105200.0,4904636400.0,11318832000.0
2241.0,9620042000.0,280075330.0,4908329500.0,11095157000.0
2242.0,9616398000.0,280110560.0,4905662500.0,10923283000.0
2243.0,9614196000.0,272324830.0,4892668400.0,10839124000.0
2244.0,9627207000.0,262729580.0,4891898400.0,10822290000.0
2245.0,9621796000.0,268606000.0,4891835000.0,11131175000.0
2246.0,9637302000.0,279015580.0,4887094000.0,11167420000.0
2247.0,9628881000.0,273451940.0,4927334000.0,11044483000.0
2248.0,9627609000.0,283246270.0,4884613000.0,11031084000.0
2249.0,9628797000.0,262320060.0,4897908700.0,11021679000.0
2250.0,9621862000.0,261044500.0,4889373700.0,10963003000.0
2251.0,9618682000.0,260323570.0,4886193700.0,10935424000.0
2252.0,9617424000.0,251778370.0,4887383600.0,10940810000.0
2253.0,9621651000.0,250887440.0,4866184000.0,11168749000.0
2254.0,9612856000.0,241212960.0,4866663400.0,10962054000.0
2255.0,9600227000.0,241297630.0,4856614400.0,11007541000.0
2256.0,9599134000.0,245015260.0,4850343000.0,10998192000.0
2257.0,9596122000.0,242722600.0,4849728000.0,11186157000.0
2258.0,9595348000.0,240971410.0,4843726300.0,11028584000.0
2259.0,9593535000.0,234307380.0,4840362000.0,11040256000.0
2260.0,9590755000.0,234715220.0,4842401300.0,11249195000.0
2261.0,9579652000.0,233891780.0,4863464000.0,11571500000.0
2262.0,9577860000.0,230274750.0,4841241000.0,11380034000.0
2263.0,9574548000.0,228717570.0,4840600600.0,11116521000.0
2264.0,9567118000.0,227067000.0,4839523000.0,11209647000.0
2265.0,9564743000.0,226969300.0,4847237000.0,11441190000.0
2266.0,9554802000.0,219630700.0,4828705300.0,11166767000.0
2267.0,9552508000.0,219325760.0,4814415000.0,11296185000.0
2268.0,9531274000.0,219238350.0,4813612500.0,11190404000.0
2269.0,9523196000.0,207049220.0,4809584000.0,11208906000.0
2270.0,9513407000.0,207014270.0,4792816600.0,11222440000.0
2271.0,9502175000.0,201999070.0,4787034000.0,11235909000.0
2272.0,9479212000.0,201804460.0,4787094000.0,11251220000.0
2273.0,9473043000.0,193421740.0,4785528000.0,11264662000.0
2274.0,9466449000.0,195665310.0,4784043500.0,11288906000.0
2275.0,9454303000.0,194234690.0,4780566000.0,11297193000.0
2276.0,9433623000.0,194870260.0,4778561000.0,11299724000.0
2277.0,9426687000.0,193137100.0,4773110000.0,11684116000.0
2278.0,9406885000.0,192844220.0,4760299000.0,11656522000.0
2279.0,9400055000.0,189784860.0,4759259000.0,11525275000.0
2280.0,9387017000.0,193069900.0,4759182000.0,11453122000.0
2281.0,9374687000.0,177444130.0,4748134400.0,11393595000.0
2282.0,9373136000.0,177366910.0,4749593000.0,11407654000.0
2283.0,9340705000.0,176095040.0,4746014700.0,11451160000.0
2284.0,9327956000.0,176132030.0,4728992300.0,11440127000.0
2285.0,9322703000.0,175700580.0,4724641300.0,11453056000.0
2286.0,9312028000.0,175888820.0,4723219000.0,11459941000.0
2287.0,9297393000.0,184569620.0,4728234500.0,11485828000.0
2288.0,9292417000.0,178808220.0,4707296000.0,11498741000.0
2289.0,9281596000.0,168733800.0,4705804300.0,11519977000.0
2290.0,9258301000.0,168681470.0,4701583000.0,11531131000.0
2291.0,9232503000.0,166909250.0,4695920600.0,11547858000.0
2292.0,9204908000.0,169077980.0,4693004300.0,11557419000.0
2293.0,9191546000.0,166390450.0,4679805000.0,11570343000.0
2294.0,9167772000.0,165546800.0,4696020500.0,11594992000.0
2295.0,9148699000.0,165675380.0,4678554600.0,11604969000.0
2296.0,9140040000.0,157431440.0,4664468500.0,11624062000.0
2297.0,9119144000.0,159430620.0,4663909000.0,11809965000.0
2298.0,9094649000.0,158948590.0,4653996500.0,11661544000.0
2299.0,9071094000.0,157358300.0,4655148500.0,11672507000.0
2300.0,9064221000.0,157314530.0,4633270300.0,11688911000.0
