time,INM-CM4-8,CAMS-CSM1-0,EC-EARTH3-VEG,BCC-CSM2-MR,EC-EARTH3,FGOALS-F3-L,MRI-ESM2-0,MPI-ESM1-2-HR,GFDL-ESM4,CESM2,CESM2-WACCM,NORESM2-MM,INM-CM5-0
2010.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0,10044064000.0
2011.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0,10038074000.0
2012.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0
2013.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0
2014.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0
2015.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0
2016.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0
2017.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0
2018.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0
2019.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0
2020.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0
2021.0,10007125000.0,10007203000.0,10008397000.0,10008353000.0,10005444000.0,10011066000.0,10002058000.0,10009974000.0,10006804000.0,10007894000.0,10008137000.0,10009462000.0,10006081000.0
2022.0,10000555000.0,10000543000.0,10000362000.0,10001462000.0,9995614000.0,10005048000.0,9992511000.0,10004669000.0,9999514000.0,9998293000.0,10004355000.0,10006912000.0,9998510000.0
2023.0,9995041000.0,9993829000.0,9997529000.0,9998077000.0,9985130000.0,10000714000.0,9981264000.0,9998074000.0,9995352000.0,9991873000.0,10000645000.0,10000398000.0,9990052000.0
2024.0,9987586000.0,9986696000.0,9992429000.0,9994727000.0,9976824000.0,9996399000.0,9975912000.0,9994237000.0,9990616000.0,9988399000.0,9997842000.0,9996631000.0,9983307000.0
2025.0,9985548000.0,9980320000.0,9988945000.0,9990520000.0,9968380000.0,9991028000.0,9973135000.0,9985810000.0,9984035000.0,9981827000.0,9992978000.0,9995404000.0,9974875000.0
2026.0,9983368000.0,9967752000.0,9983308000.0,9982603000.0,9951910000.0,9986984000.0,9960668000.0,9979814000.0,9980244000.0,9978986000.0,9991407000.0,9992508000.0,9972320000.0
2027.0,9980150000.0,9951405000.0,9976696000.0,9975699000.0,9936443000.0,9981972000.0,9944784000.0,9975748000.0,9979062000.0,9973966000.0,9991529000.0,9991431000.0,9959696000.0
2028.0,9977240000.0,9930262000.0,9965321000.0,9956987000.0,9921756000.0,9977602000.0,9930717000.0,9960066000.0,9964873000.0,9960263000.0,9987650000.0,9986467000.0,9942689000.0
2029.0,9967511000.0,9903317000.0,9960713000.0,9945260000.0,9896405000.0,9967208000.0,9896168000.0,9947945000.0,9953887000.0,9947700000.0,9977030000.0,9980153000.0,9924840000.0
2030.0,9958578000.0,9884239000.0,9950278000.0,9927229000.0,9884177000.0,9958506000.0,9885601000.0,9937219000.0,9945584000.0,9928058000.0,9970615000.0,9964979000.0,9895023000.0
2031.0,9941550000.0,9854665000.0,9926001000.0,9913789000.0,9858165000.0,9953490000.0,9859675000.0,9915781000.0,9927172000.0,9912934000.0,9960049000.0,9959004000.0,9877655000.0
2032.0,9933278000.0,9821829000.0,9915629000.0,9899202000.0,9831461000.0,9935382000.0,9834730000.0,9909839000.0,9922492000.0,9901271000.0,9943254000.0,9956047000.0,9856907000.0
2033.0,9921953000.0,9797097000.0,9902434000.0,9881819000.0,9817912000.0,9930476000.0,9820970000.0,9894762000.0,9911163000.0,9887650000.0,9938896000.0,9940510000.0,9811186000.0
2034.0,9914458000.0,9778729000.0,9890633000.0,9867978000.0,9787040000.0,9916741000.0,9779601000.0,9879254000.0,9903905000.0,9872457000.0,9931160000.0,9926389000.0,9777946000.0
2035.0,9896800000.0,9726704000.0,9870877000.0,9854393000.0,9744351000.0,9906985000.0,9745923000.0,9862804000.0,9884397000.0,9863645000.0,9926124000.0,9920728000.0,9737684000.0
2036.0,9884105000.0,9697722000.0,9855725000.0,9826141000.0,9715994000.0,9899510000.0,9697149000.0,9840935000.0,9874085000.0,9846584000.0,9914055000.0,9916948000.0,9697818000.0
2037.0,9866406000.0,9662066000.0,9838855000.0,9804104000.0,9670962000.0,9872965000.0,9651395000.0,9827984000.0,9861938000.0,9837332000.0,9895238000.0,9904899000.0,9640178000.0
2038.0,9850748000.0,9609594000.0,9825228000.0,9777694000.0,9628066000.0,9853224000.0,9615959000.0,9797715000.0,9849196000.0,9813449000.0,9877860000.0,9884321000.0,9586800000.0
2039.0,9830364000.0,9574599000.0,9804573000.0,9752232000.0,9586582000.0,9838595000.0,9576876000.0,9770277000.0,9830550000.0,9783273000.0,9867610000.0,9865455000.0,9520536000.0
2040.0,9805382000.0,9533281000.0,9780168000.0,9724628000.0,9540522000.0,9803852000.0,9534210000.0,9732146000.0,9812907000.0,9767505000.0,9838891000.0,9850994000.0,9473806000.0
2041.0,9790472000.0,9498853000.0,9759879000.0,9698806000.0,9490712000.0,9788481000.0,9490258000.0,9710710000.0,9799818000.0,9740411000.0,9829877000.0,9831896000.0,9430088000.0
2042.0,9760938000.0,9469955000.0,9724580000.0,9667883000.0,9444359000.0,9759182000.0,9429009000.0,9688144000.0,9784946000.0,9716319000.0,9806852000.0,9816830000.0,9366280000.0
2043.0,9742796000.0,9418616000.0,9699207000.0,9639822000.0,9392803000.0,9734737000.0,9356350000.0,9673861000.0,9758023000.0,9705623000.0,9785079000.0,9790621000.0,9296976000.0
2044.0,9721684000.0,9370543000.0,9674928000.0,9620200000.0,9292406000.0,9696972000.0,9292881000.0,9644829000.0,9737040000.0,9676853000.0,9767254000.0,9773608000.0,9216281000.0
2045.0,9703880000.0,9331694000.0,9651110000.0,9584845000.0,9236467000.0,9670969000.0,9228852000.0,9617336000.0,9718718000.0,9653987000.0,9741958000.0,9757486000.0,9123873000.0
2046.0,9678769000.0,9253912000.0,9628998000.0,9545533000.0,9166985000.0,9635782000.0,9162130000.0,9589503000.0,9691585000.0,9641003000.0,9729893000.0,9740610000.0,9034228000.0
2047.0,9651509000.0,9162885000.0,9598111000.0,9510917000.0,9093663000.0,9596315000.0,9095492000.0,9562795000.0,9671008000.0,9623161000.0,9706029000.0,9717236000.0,8929072000.0
2048.0,9629015000.0,9112158000.0,9559273000.0,9460078000.0,8980125000.0,9562218000.0,9008726000.0,9521626000.0,9654997000.0,9608528000.0,9687163000.0,9697714000.0,8832170000.0
2049.0,9586791000.0,9027617000.0,9530092000.0,9418554000.0,8890593000.0,9522428000.0,8919352000.0,9503095000.0,9634616000.0,9581046000.0,9656643000.0,9671329000.0,8757743000.0
2050.0,9568825000.0,8932542000.0,9479185000.0,9374603000.0,8746129000.0,9476613000.0,8802468000.0,9462150000.0,9594904000.0,9558437000.0,9624836000.0,9659436000.0,8681224000.0
2051.0,9525759000.0,8824585000.0,9443958000.0,9332186000.0,8662715000.0,9438718000.0,8729636000.0,9403690000.0,9569084000.0,9542226000.0,9600571000.0,9632869000.0,8598377000.0
2052.0,9488578000.0,8722537000.0,9398094000.0,9277534000.0,8553897000.0,9356319000.0,8701812000.0,9364044000.0,9550756000.0,9505586000.0,9567891000.0,9604114000.0,8493772000.0
2053.0,9443814000.0,8630317000.0,9324722000.0,9235001000.0,8482448400.0,9299047000.0,8564081700.0,9323574000.0,9500150000.0,9482247000.0,9545916000.0,9572334000.0,8402448000.0
2054.0,9385021000.0,8502893000.0,9279320000.0,9166178000.0,8378372000.0,9237096000.0,8512335000.0,9279930000.0,9470754000.0,9456951000.0,9509652000.0,9545410000.0,8375141400.0
2055.0,9347245000.0,8424235000.0,9215451000.0,9079397000.0,8287912400.0,9135501000.0,8456911000.0,9227640000.0,9428551000.0,9412910000.0,9489455000.0,9511463000.0,8317965300.0
2056.0,9260976000.0,8330391000.0,9138455000.0,9008421000.0,8210505000.0,9087011000.0,8377731600.0,9185323000.0,9375118000.0,9381793000.0,9468641000.0,9487601000.0,8236697000.0
2057.0,9179248000.0,8247090000.0,9072239000.0,8933682000.0,8135841000.0,9004283000.0,8315759600.0,9142402000.0,9334428000.0,9354564000.0,9406900000.0,9439169000.0,8180519400.0
2058.0,9132075000.0,8172164600.0,9009743000.0,8842448000.0,8051556000.0,8904475000.0,8273805000.0,9069152000.0,9280493000.0,9318481000.0,9391249000.0,9408419000.0,8104300500.0
2059.0,9040828000.0,8095213600.0,8895688000.0,8777834000.0,7959625700.0,8797012000.0,8200724500.0,9011403000.0,9234803000.0,9289773000.0,9365799000.0,9341816000.0,8028678000.0
2060.0,8965565000.0,8004411400.0,8815551000.0,8731867000.0,7884015000.0,8740699000.0,8149887000.0,8955355000.0,9163897000.0,9249441000.0,9340092000.0,9313843000.0,7951780000.0
2061.0,8891213000.0,7904976400.0,8737245000.0,8644534000.0,7784779300.0,8641207000.0,8109161000.0,8890105000.0,9097733000.0,9219013000.0,9283597000.0,9273845000.0,7886323000.0
2062.0,8820034000.0,7833292000.0,8658019000.0,8580850700.0,7680791600.0,8560396300.0,8034518500.0,8822439000.0,9032277000.0,9165741000.0,9247824000.0,9211088000.0,7786760000.0
2063.0,8734801000.0,7743192600.0,8564745000.0,8536897000.0,7574782000.0,8501845000.0,7958917600.0,8771172000.0,8930523000.0,9132486000.0,9195922000.0,9142490000.0,7747596300.0
2064.0,8677669000.0,7670320000.0,8504296000.0,8467659300.0,7490804000.0,8436991000.0,7859409400.0,8688336000.0,8867537000.0,9096067000.0,9155177000.0,9089457000.0,7668286000.0
2065.0,8616445000.0,7637614000.0,8420247600.0,8432468500.0,7388366300.0,8345298400.0,7797433300.0,8641730000.0,8795791000.0,9078301000.0,9107281000.0,9040439000.0,7571297300.0
2066.0,8528716000.0,7577726000.0,8343640000.0,8379407000.0,7285491700.0,8297860600.0,7739047000.0,8587870700.0,8721443000.0,9037200000.0,9068043000.0,8968072000.0,7481146400.0
2067.0,8438804500.0,7505164300.0,8283492000.0,8329052000.0,7227173000.0,8243492000.0,7669138000.0,8540659700.0,8661239000.0,8982166000.0,8998414000.0,8923056000.0,7423304000.0
2068.0,8371717000.0,7420587000.0,8187425300.0,8296842000.0,7121360000.0,8172308500.0,7591606000.0,8488652000.0,8617236000.0,8960109000.0,8962921000.0,8884912000.0,7377808400.0
2069.0,8305808000.0,7343859700.0,8095112000.0,8259590000.0,7053026000.0,8121758000.0,7531599400.0,8451235300.0,8548686000.0,8951068000.0,8910400000.0,8831999000.0,7310334000.0
2070.0,8231266000.0,7277064000.0,7979455000.0,8177258500.0,6924773400.0,8052552000.0,7472731000.0,8396755500.0,8510667000.0,8899339000.0,8862980000.0,8725149000.0,7269978600.0
2071.0,8142578700.0,7209275000.0,7920247300.0,8102176000.0,6811439000.0,7963582500.0,7407995000.0,8340363300.0,8445778000.0,8841523000.0,8815417000.0,8676317000.0,7224588000.0
2072.0,8071845000.0,7144893000.0,7835580000.0,8083383000.0,6671814700.0,7890909000.0,7357739000.0,8301693400.0,8388776400.0,8792289000.0,8760319000.0,8626540000.0,7174971400.0
2073.0,7996711000.0,7114055000.0,7745231000.0,8006854000.0,6544726000.0,7787594000.0,7283159000.0,8252416000.0,8320819000.0,8773576000.0,8712527000.0,8592074000.0,7129655000.0
2074.0,7922389000.0,7037499000.0,7652158000.0,7925003000.0,6442126000.0,7702930000.0,7225493500.0,8185203000.0,8263252000.0,8741585000.0,8691945000.0,8551123000.0,7069903400.0
2075.0,7855648000.0,6980337000.0,7563480000.0,7843900000.0,6359960000.0,7595001300.0,7168124400.0,8147829000.0,8181588000.0,8724441000.0,8635802000.0,8530619000.0,7023854000.0
2076.0,7789583400.0,6900523500.0,7496446000.0,7724192300.0,6259109000.0,7484274700.0,7086899700.0,8090038000.0,8143894000.0,8695938000.0,8585515500.0,8445008400.0,6965336600.0
2077.0,7745090000.0,6840911000.0,7389921300.0,7685845500.0,6173352400.0,7431516700.0,7033160700.0,8071082000.0,8073894000.0,8674555000.0,8566138400.0,8414188500.0,6894574600.0
2078.0,7673617400.0,6769801000.0,7250108400.0,7615685600.0,6072610000.0,7350048000.0,6953477600.0,8001337000.0,8008886300.0,8644597000.0,8508842500.0,8390434300.0,6840471000.0
2079.0,7635269600.0,6739961300.0,7173095400.0,7583822000.0,5932756000.0,7286685700.0,6918316000.0,7966809000.0,7949308000.0,8611107000.0,8465938400.0,8340178400.0,6799479300.0
2080.0,7564776000.0,6676803600.0,7044841500.0,7498665000.0,5797536000.0,7211659000.0,6866187000.0,7928198700.0,7876979000.0,8600470000.0,8439574500.0,8273024000.0,6732943400.0
2081.0,7533738000.0,6632000000.0,6918493700.0,7434865700.0,5664127000.0,7117888000.0,6816619000.0,7857927700.0,7819686000.0,8544558600.0,8391025000.0,8241712000.0,6690810400.0
2082.0,7470682000.0,6578632700.0,6812413000.0,7359800000.0,5550868000.0,7051969500.0,6762221000.0,7827731000.0,7739875300.0,8518578000.0,8359381000.0,8214914600.0,6622144500.0
2083.0,7385089500.0,6524356600.0,6706962000.0,7308835300.0,5473203700.0,6918385700.0,6720340500.0,7775581000.0,7641883000.0,8511879000.0,8328290300.0,8166012000.0,6581740000.0
2084.0,7327854600.0,6490710000.0,6588689400.0,7259346400.0,5364804000.0,6841989000.0,6692843500.0,7742558700.0,7582384600.0,8456967700.0,8253105700.0,8117961700.0,6511154000.0
2085.0,7224451000.0,6406220300.0,6431542000.0,7168720000.0,5278019000.0,6736500700.0,6615115000.0,7690510300.0,7513173500.0,8426711600.0,8215499300.0,8055801300.0,6472028000.0
2086.0,7198484500.0,6365422000.0,6292825000.0,7117855000.0,5186100700.0,6660947500.0,6605830000.0,7635855400.0,7476289500.0,8402403000.0,8149399600.0,8023372300.0,6406907400.0
2087.0,7134739500.0,6302006000.0,6150537700.0,7051492000.0,5067856400.0,6598805000.0,6538535000.0,7553207000.0,7396168000.0,8387862500.0,8092630000.0,7964645400.0,6327425500.0
2088.0,7065966000.0,6269458000.0,5979878400.0,6986001400.0,4976844300.0,6524765700.0,6498707000.0,7502844000.0,7324233000.0,8324742700.0,8046457000.0,7876843000.0,6275477500.0
2089.0,7002138600.0,6167371000.0,5857608700.0,6932758000.0,4871366000.0,6455930000.0,6473275000.0,7443821000.0,7276935000.0,8300028400.0,7991501300.0,7838579700.0,6225899500.0
2090.0,6932596700.0,6091095000.0,5739537000.0,6869656000.0,4757367000.0,6372333000.0,6404383000.0,7397349000.0,7173910500.0,8268353000.0,7945720000.0,7777623000.0,6141806000.0
2091.0,6850417700.0,6010151400.0,5590873600.0,6833962000.0,4626669600.0,6248255000.0,6380016600.0,7339209000.0,7119686700.0,8218765300.0,7902789000.0,7702294500.0,6116700700.0
2092.0,6742865000.0,5929015300.0,5457327000.0,6751745000.0,4540942000.0,6153606700.0,6352158000.0,7291550700.0,7082187000.0,8180025000.0,7849501000.0,7636950000.0,6062115000.0
2093.0,6653947400.0,5872323600.0,5336612400.0,6696979000.0,4469336000.0,6017112000.0,6299770000.0,7224629000.0,7020674000.0,8145142300.0,7831488000.0,7565071000.0,5977561600.0
2094.0,6578496000.0,5784121000.0,5218101000.0,6606995000.0,4362273000.0,5926689000.0,6249466000.0,7181279000.0,6940841500.0,8096142300.0,7778224600.0,7514031600.0,5917658000.0
2095.0,6506675000.0,5725943300.0,5109223400.0,6576203000.0,4280398000.0,5810174500.0,6201066500.0,7148185000.0,6886325000.0,8047811600.0,7718432300.0,7468325000.0,5876877000.0
2096.0,6445610000.0,5635421000.0,4992795000.0,6498013700.0,4194054100.0,5741401600.0,6134563300.0,7083800600.0,6807452700.0,8014698000.0,7664796700.0,7390152700.0,5796067000.0
2097.0,6386173000.0,5585411600.0,4864222000.0,6441765000.0,4096162000.0,5636953600.0,6110161400.0,7013563000.0,6739276300.0,7974163000.0,7634753000.0,7326585000.0,5736474600.0
2098.0,6297801000.0,5513773600.0,4750876700.0,6367299000.0,4045039900.0,5536486400.0,6043395600.0,6959423000.0,6665833500.0,7954972700.0,7618824000.0,7272001000.0,5695954000.0
2099.0,6220394500.0,5420983000.0,4620365000.0,6316368000.0,3912001000.0,5455524000.0,6008030700.0,6906294000.0,6615078400.0,7909532700.0,7551464000.0,7199368000.0,5622230000.0
2100.0,6152680400.0,5349937000.0,4515367400.0,6264222700.0,3821240800.0,5364666000.0,5927955500.0,6842311000.0,6533263000.0,7864722000.0,7505946600.0,7101246500.0,5556989400.0
