time,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4
2014.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0
2015.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0
2016.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0
2017.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0
2018.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0
2019.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0
2020.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0
2021.0,148800611698000.0,148921120887000.0,148674603554000.0,148982665369000.0,148892952163000.0,149012297060000.0,148941123033000.0,149152132271000.0,149012895667000.0,149047487617000.0,148944963420000.0,149140406686000.0,148931692670000.0
2022.0,148319817146000.0,148485304363000.0,148075570418000.0,148537184761000.0,148420662932000.0,148624476016000.0,148657087337000.0,148910244167000.0,148518947203000.0,148676505626000.0,148459775433000.0,148706098919000.0,148504143370000.0
2023.0,147996151646000.0,147960589522000.0,147400300320000.0,148129260786000.0,147927578853000.0,148154917342000.0,148285922699000.0,148501997610000.0,147951592122000.0,148262293794000.0,147946256647000.0,148124784573000.0,148109126738000.0
2024.0,147556071971000.0,147548094533000.0,146634658233000.0,147596834352000.0,147387710059000.0,147688191598000.0,147830435270000.0,147975152846000.0,147545608864000.0,147837136855000.0,147515670379000.0,147661994318000.0,147770943098000.0
2025.0,146936472460000.0,147100745372000.0,146003297206000.0,147282891629000.0,146992754885000.0,147280027177000.0,147399586746000.0,147449360702000.0,146896175576000.0,147361839448000.0,147081602937000.0,147176005285000.0,147309667066000.0
2026.0,146385681216000.0,146641103985000.0,145395616996000.0,146805788467000.0,146543047870000.0,146735246910000.0,147029583297000.0,146975231740000.0,146435313081000.0,146999540449000.0,146531168325000.0,146696754228000.0,146885307505000.0
2027.0,145842787631000.0,146138663379000.0,144625682650000.0,146390288259000.0,145693649611000.0,146271073983000.0,146647898547000.0,146486120743000.0,145871928466000.0,146549582503000.0,145869536540000.0,146174002446000.0,146417550276000.0
2028.0,145074940558000.0,145705797035000.0,143914248261000.0,146041272432000.0,145047306246000.0,145720865883000.0,146182769581000.0,146109975187000.0,145110948834000.0,146127854215000.0,145307106502000.0,145643557303000.0,145998389831000.0
2029.0,144608712584000.0,145283483437000.0,143166416587000.0,145350881000000.0,144741819665000.0,145099906591000.0,145730051043000.0,145584810017000.0,144456771670000.0,145764161881000.0,144750532424000.0,145061109560000.0,145680358666000.0
2030.0,143951520239000.0,144920428270000.0,142365960098000.0,144917054352000.0,144376038058000.0,144544197077000.0,145435672062000.0,145145471337000.0,143856960915000.0,145219046647000.0,144185885871000.0,144406445680000.0,145231989551000.0
2031.0,143250913021000.0,144509096823000.0,141672939736000.0,144470849950000.0,143721211796000.0,143947015597000.0,145028377139000.0,144707085093000.0,143084713423000.0,144770827261000.0,143476618866000.0,143861250833000.0,144670651074000.0
2032.0,142414963934000.0,144222961189000.0,140972886615000.0,144049818449000.0,143019113145000.0,143583585139000.0,144644626015000.0,144159498952000.0,142483058460000.0,144283608858000.0,142922344792000.0,143393955627000.0,144252383422000.0
2033.0,141540145887000.0,143911092164000.0,140406689984000.0,143721100276000.0,142606384279000.0,143220743437000.0,144214100419000.0,143599534791000.0,141785326247000.0,143755188821000.0,142481086371000.0,142698613254000.0,143759764635000.0
2034.0,140688437847000.0,143391738699000.0,139512666611000.0,143342124800000.0,141907785112000.0,142734655517000.0,143708436961000.0,143046084049000.0,141136390180000.0,143194379119000.0,141858588970000.0,141894624462000.0,143368153090000.0
2035.0,139857434303000.0,143028591317000.0,138587622082000.0,142894273549000.0,141375047393000.0,142276304099000.0,143381353719000.0,142536665294000.0,140373004305000.0,142630951993000.0,141169087754000.0,141166036830000.0,143039235269000.0
2036.0,139086500490000.0,142645365447000.0,137625040307000.0,142503319255000.0,140611071373000.0,141807035647000.0,142939687307000.0,141948517463000.0,139639279646000.0,141988895453000.0,140606822773000.0,140635419729000.0,142505974509000.0
2037.0,138191446491000.0,142321836619000.0,136737970375000.0,142122091562000.0,139759127049000.0,141362199952000.0,142468781380000.0,141315175711000.0,138871371354000.0,141426741540000.0,139751779480000.0,139776590330000.0,142192167855000.0
2038.0,137299123286000.0,141768112228000.0,135892889206000.0,141576755616000.0,139210593995000.0,140991073591000.0,141942903500000.0,140933005979000.0,138025021793000.0,140791086291000.0,139072026463000.0,138913410586000.0,141655802455000.0
2039.0,136513348383000.0,141410936751000.0,135097552795000.0,141026320958000.0,138586888627000.0,140419898268000.0,141499831436000.0,140284945338000.0,137265274228000.0,140204209545000.0,138514749111000.0,138063741865000.0,141063568579000.0
2040.0,135875563041000.0,140920414949000.0,134084007761000.0,140514811985000.0,137820802949000.0,139953162305000.0,141133742367000.0,139677336590000.0,136712648545000.0,139626690701000.0,137842391161000.0,137016440147000.0,140521622679000.0
2041.0,135226055672000.0,140376999696000.0,132985091141000.0,139778284643000.0,136976864295000.0,139464464873000.0,140553723809000.0,138726816437000.0,135915933805000.0,139054538776000.0,137085667692000.0,136214485416000.0,139934282483000.0
2042.0,134216542785000.0,139920738863000.0,132254861783000.0,139110961954000.0,136201216718000.0,138949157583000.0,139983358177000.0,137923554706000.0,135218165555000.0,138481336749000.0,136482142774000.0,135446115573000.0,139418298206000.0
2043.0,133249314153000.0,139401775183000.0,131253486374000.0,138487491275000.0,135333921449000.0,138509938240000.0,139277503192000.0,137054259433000.0,134488505166000.0,137918791175000.0,135661787882000.0,134658880116000.0,138844584613000.0
2044.0,132493368792000.0,138929811060000.0,130212042145000.0,137853122890000.0,134474280090000.0,137876932540000.0,138719392638000.0,136343078963000.0,133923379736000.0,137455001271000.0,134859141288000.0,133913644652000.0,138387549931000.0
2045.0,131665063074000.0,138529925593000.0,129446652878000.0,137526221153000.0,133734727252000.0,137332233561000.0,138245708199000.0,135600566332000.0,133091357467000.0,136909546951000.0,134252305138000.0,132861313067000.0,137950602115000.0
2046.0,130716333461000.0,138163508212000.0,128589994614000.0,136957882413000.0,133166934167000.0,136797751071000.0,137752980000000.0,134868591748000.0,132260995628000.0,136214890855000.0,133670902655000.0,131991916060000.0,137220770989000.0
2047.0,129764833523000.0,137685713193000.0,127409388079000.0,136271175671000.0,132379216378000.0,136116506966000.0,137157568214000.0,134133516877000.0,131421203899000.0,135564487256000.0,132943034328000.0,130831513612000.0,136630990484000.0
2048.0,128781765629000.0,137245880299000.0,126290814773000.0,135681256762000.0,131666670368000.0,135518725054000.0,136554734703000.0,133260703396000.0,130526958629000.0,134867621116000.0,131891784913000.0,129722552704000.0,136027967675000.0
2049.0,127863534927000.0,136725153065000.0,125059969705000.0,134949526837000.0,130869938861000.0,134960429637000.0,135813737820000.0,132534519617000.0,129713968264000.0,134181291981000.0,131120892995000.0,128659650936000.0,135577171422000.0
2050.0,126849840225000.0,136245364168000.0,123906972620000.0,134346226734000.0,129945234768000.0,134307292827000.0,135103390349000.0,131545296205000.0,128849153719000.0,133627714562000.0,130494096545000.0,127515985325000.0,134942076104000.0
2051.0,125959478639000.0,135732021795000.0,122896569173000.0,133789388176000.0,129386960616000.0,133681340019000.0,134467193982000.0,130546134893000.0,128064851945000.0,133088235450000.0,129617951381000.0,126393936172000.0,134389707819000.0
2052.0,125096258243000.0,135069502683000.0,121813220728000.0,133016828713000.0,128464129956000.0,133058162011000.0,133902051592000.0,129724188323000.0,127331718017000.0,132535647938000.0,128629785981000.0,125357761695000.0,133762871745000.0
2053.0,124254718087000.0,134642218184000.0,120751802268000.0,132351456543000.0,127657822369000.0,132454304111000.0,133220827442000.0,128960241875000.0,126415119627000.0,131958348927000.0,127491921547000.0,124148908369000.0,133088078204000.0
2054.0,123211238563000.0,134148215363000.0,119429217602000.0,131576008669000.0,127029459789000.0,131780805354000.0,132488287241000.0,128278971502000.0,125367437602000.0,131307229739000.0,126660189724000.0,122729744290000.0,132330489317000.0
2055.0,122190268481000.0,133495283027000.0,117979884676000.0,130846805513000.0,126138001562000.0,131253565484000.0,131801960552000.0,127570344917000.0,124358622164000.0,130668108508000.0,125545039189000.0,121374800726000.0,131596641348000.0
2056.0,121122632590000.0,132920611746000.0,116717375736000.0,130290240305000.0,125217201697000.0,130615082335000.0,131059503109000.0,126503925286000.0,123564765928000.0,130223045882000.0,124499832273000.0,120164271775000.0,131197447461000.0
2057.0,120119105291000.0,132311772994000.0,115392593750000.0,129595773724000.0,124561258024000.0,129991432900000.0,130318619584000.0,125549828129000.0,122657566282000.0,129652288558000.0,123470254372000.0,119013387779000.0,130715242900000.0
2058.0,118930349481000.0,131785794587000.0,114229734487000.0,128813696797000.0,123792815341000.0,129288643514000.0,129564234148000.0,124425209421000.0,121820656124000.0,129014013998000.0,122401619291000.0,117814902811000.0,130043997220000.0
2059.0,117794587281000.0,131217643391000.0,112848840498000.0,128114919639000.0,122931471239000.0,128519775771000.0,128842680528000.0,123630855095000.0,120993352005000.0,128354490950000.0,121297886281000.0,116637320652000.0,129350204860000.0
2060.0,116545778478000.0,130641054181000.0,111571388122000.0,127460203965000.0,122157969976000.0,127966113889000.0,128028008686000.0,122754087564000.0,120031195881000.0,127707843876000.0,120590297055000.0,115487166170000.0,128801570939000.0
2061.0,115389743295000.0,130126768172000.0,110214435344000.0,126664959497000.0,121197491010000.0,127380745395000.0,127268497783000.0,121738739623000.0,118991433559000.0,127051476787000.0,119598077934000.0,114085757402000.0,127969405998000.0
2062.0,114288452651000.0,129610124743000.0,108893973130000.0,125966012652000.0,120123013752000.0,126697889946000.0,126671762057000.0,120714094908000.0,118071185478000.0,126294937720000.0,118787433652000.0,112792086694000.0,127288224008000.0
2063.0,113154159555000.0,128984835190000.0,107344622476000.0,125156961505000.0,119098920956000.0,125981430393000.0,126070990047000.0,119592024720000.0,116838984622000.0,125634324873000.0,117759954290000.0,111310928416000.0,126443487282000.0
2064.0,112209588351000.0,128408121318000.0,106094362314000.0,124438103772000.0,118179381397000.0,125320353726000.0,125511146757000.0,118432700419000.0,115735963002000.0,124836944169000.0,116872101663000.0,109817389763000.0,125769780481000.0
2065.0,111300339089000.0,127904266053000.0,104759423787000.0,123547993146000.0,117315306794000.0,124539588541000.0,124814228077000.0,117443849709000.0,114720283609000.0,124133198604000.0,115869827598000.0,108395951710000.0,125085001550000.0
2066.0,110252096058000.0,127590508446000.0,103306073420000.0,122488466479000.0,116466688244000.0,123849892729000.0,124134873992000.0,116508867095000.0,113470952654000.0,123644219986000.0,114968650777000.0,106950910477000.0,124261636428000.0
2067.0,109299486290000.0,127035376277000.0,101878086958300.0,121555179812000.0,115783274193000.0,123058086080000.0,123539243269000.0,115380290650000.0,112225014616000.0,123017497812000.0,113975709223000.0,105535702353000.0,123514499073000.0
2068.0,108194314676000.0,126357594235000.0,100450244685000.0,120815578956400.0,114954327692000.0,122209174561000.0,122916213231000.0,114070166761000.0,111153486579000.0,122406359192000.0,112737119255000.0,104138409441000.0,122871149225000.0
2069.0,107110831526000.0,125825152677000.0,99054493670000.0,119984637507000.0,113827609492000.0,121445257950000.0,122220571848000.0,113070808621000.0,109985417741500.0,121840795709000.0,111809316072000.0,102616131298000.0,122064080769000.0
2070.0,106117986486000.0,125272312619000.0,97750901950500.0,119031665745000.0,112881894063000.0,120622807864000.0,121458130043000.0,111652610445000.0,108537173898700.0,121233314862000.0,110621740420000.0,101132684930000.0,121269242681000.0
2071.0,104985045133900.0,124769774318000.0,96332398753400.0,118231779775400.0,111912984644000.0,119739595672000.0,120597597905000.0,110478987968000.0,107348372735500.0,120622531022000.0,109287497806000.0,99530921113000.0,120491502560000.0
2072.0,104200179670300.0,124209439895000.0,95004123371200.0,117225034671000.0,110818912075000.0,119006039724000.0,119773851023000.0,109385248165600.0,106264831555500.0,120123154395000.0,108057761202000.0,97954851926000.0,119675933215000.0
2073.0,103094312057400.0,123617131979000.0,93425133740500.0,116204076699700.0,109878343422000.0,118182678523000.0,119044214753000.0,108042345204600.0,105083114727000.0,119529729896000.0,107097621286000.0,96255237754400.0,118873404172500.0
2074.0,102048529377100.0,123033233815000.0,92155053325700.0,115226754561000.0,108855664323000.0,117219982452000.0,118315618868000.0,106851877260700.0,103800032458300.0,118876924453000.0,105958709070000.0,94575480967300.0,117848438641000.0
2075.0,100910970296700.0,122344977218000.0,90817355894300.0,114414048739700.0,107749208333000.0,116330392579000.0,117594853745000.0,105742892847400.0,102677461226700.0,118390087147000.0,104764463275000.0,93122912235300.0,116907938029400.0
2076.0,99904789094000.0,121810072382000.0,89323993788500.0,113322373233400.0,106659817545000.0,115555187938000.0,116848373585000.0,104426234861000.0,101500058825900.0,117799248032000.0,103599424402000.0,91356144935600.0,116192024142400.0
2077.0,98918148726400.0,121229458547000.0,87735874214400.0,112344426858700.0,105623287256400.0,114792707790000.0,116111109482000.0,103228725730700.0,99982218103000.0,117085334792000.0,102538689239400.0,89555224575400.0,115287701803600.0
2078.0,97962347227000.0,120761254854000.0,85993541582600.0,111526018805900.0,104705653964000.0,114045485181700.0,115397169318000.0,101928720949000.0,98964420158600.0,116451112219000.0,101317683338100.0,88006099072200.0,114556742548000.0
2079.0,96995689654400.0,120309279349000.0,84296425262300.0,110727654545600.0,103844240340000.0,113265482206000.0,114517953580000.0,100732285405000.0,97386692484900.0,115926538342600.0,100148822481400.0,86311378697100.0,113823328789000.0
2080.0,95938339602700.0,119728023805000.0,82639401642200.0,109939672885000.0,102981219659400.0,112470682556000.0,113834006113000.0,99512354988100.0,95829573842100.0,115277291662000.0,98969910505000.0,84826797438700.0,112988388076000.0
2081.0,94869207424900.0,119160644706000.0,81020061294300.0,109135033743400.0,102041967945600.0,111613408693000.0,113179201047000.0,98346192059700.0,94513900117400.0,114662452226400.0,97769671203400.0,83067373800000.0,112156679090000.0
2082.0,93832595523000.0,118728518014000.0,79499683486800.0,108248232375100.0,100912551334600.0,110935272852700.0,112607431868000.0,97146279094300.0,93084421185300.0,114013662001000.0,96688459305400.0,81230951845100.0,111239379817400.0
2083.0,92733356227400.0,118161622402000.0,77996750445500.0,107348641772400.0,99775270738000.0,110120455548700.0,111865724918000.0,96003821843900.0,91510745422800.0,113305688616000.0,95511745454700.0,79466260676700.0,110472469113600.0
2084.0,91620154159800.0,117501159000000.0,76484082797700.0,106442535493400.0,98874562969900.0,109321878839000.0,111192002970000.0,94625536689700.0,90084985054900.0,112603441379000.0,94572060576400.0,77820138635200.0,109643250658000.0
2085.0,90494553156400.0,116949011874000.0,74985160832200.0,105446794610500.0,98060653166900.0,108568896260900.0,110542071807000.0,93290660531000.0,88694570591100.0,111900752933300.0,93427151080300.0,76072247023800.0,108781228106000.0
2086.0,89380903119300.0,116537782358000.0,73375925594700.0,104473658346300.0,96882947597700.0,107835691071000.0,109916244091000.0,91677897833400.0,87340149770000.0,111018195945700.0,92269243998600.0,74312725848200.0,107999407585000.0
2087.0,88450763158800.0,115997497002000.0,71906183977900.0,103459575387500.0,95893172768400.0,107135368410100.0,109094685249000.0,90234163056700.0,85944692956000.0,110046194200400.0,91099797870700.0,72769829638000.0,107139517996000.0
2088.0,87336884669200.0,115429882645000.0,70483827927100.0,102500800390700.0,94995306624300.0,106377034334700.0,108393179557700.0,88927718318900.0,84569379156500.0,109398644959900.0,90045604239900.0,71177484409900.0,106284928942300.0
2089.0,86263072712600.0,114831640436000.0,68914319499300.0,101546833903200.0,94074344017600.0,105621188451100.0,107628501617100.0,87399887859200.0,83046197571100.0,108739578153600.0,89087134362000.0,69508880945700.0,105502847552700.0
2090.0,85193422180100.0,114189283094000.0,67136372513600.0,100516388524700.0,93112902723500.0,104850157683700.0,106899974860500.0,86002888889100.0,81500932905900.0,108029348515900.0,87936131308000.0,67898563534600.0,104776676647300.0
2091.0,84366700759500.0,113505371836000.0,65381874864700.0,99520979347200.0,92140795199400.0,104151212296700.0,106267487512700.0,84541947056700.0,79897956521300.0,107369828653500.0,86911566067000.0,66325395740900.0,103945483224100.0
2092.0,83441058285200.0,112889002142000.0,63809548681300.0,98417685195100.0,91193833559000.0,103336192231500.0,105485888048700.0,83129783531900.0,78437247400200.0,106713527138300.0,85757609514500.0,64652856039100.0,103110849178600.0
2093.0,82450555590400.0,112132932146000.0,62183640441600.0,97560154394800.0,90057764460000.0,102606985903300.0,104712345632300.0,81612093721500.0,76914530176600.0,106110797391300.0,84263184559800.0,63117737494300.0,102219700328300.0
2094.0,81322613702500.0,111402407395000.0,60592950710200.0,96679907162400.0,89266987319400.0,101731369855700.0,103889919306600.0,80087489532700.0,75680517830100.0,105385251631200.0,83055088042700.0,61389536792500.0,101399395927200.0
2095.0,80030295357300.0,110765246125000.0,59140279619000.0,95688701839500.0,88577581567600.0,100933436355000.0,103205568921400.0,78696349044100.0,74468652896500.0,104733407963600.0,81986901303400.0,59779600058700.0,100341030454800.0
2096.0,78776547350500.0,110249482092000.0,57667739765600.0,94641127265500.0,87624627192400.0,100191439392500.0,102452528762000.0,77340700799700.0,73100975437600.0,104028060699700.0,80819964896900.0,58178026903600.0,99566281620700.0
2097.0,77896840420700.0,109597036036600.0,56140240166400.0,93550487002900.0,86672965182800.0,99397277373100.0,101695962913800.0,75864668779200.0,71745606808900.0,103484666526900.0,79634712767800.0,56611628200900.0,98763596091400.0
2098.0,76805335924900.0,108943432679700.0,54796024344700.0,92671593853400.0,85609550215600.0,98574043818000.0,100904260651800.0,74497818772900.0,70226669978700.0,102833170718300.0,78575632303600.0,54740781174700.0,97937960133300.0
2099.0,75853104293500.0,108366000704500.0,53288296528000.0,91692707429200.0,84788536026900.0,97739891869500.0,100183278356200.0,73011096332000.0,68811195711800.0,102061973836700.0,77685755789500.0,53231483167400.0,97085467623300.0
2100.0,74831215988000.0,107728133425000.0,51655014029100.0,90592318853500.0,83870511815300.0,97018596467800.0,99298412034000.0,71910387702300.0,67404324222600.0,101466772141000.0,76867765576900.0,51718202567260.0,96221020722600.0
