time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2021.0,700209455200.0,698757467100.0,698154073000.0,702111458000.0,699936037400.0,698588065500.0,699234379500.0,699436305800.0,698862766800.0,698175779400.0,699349431700.0
2022.0,698056054600.0,698097548100.0,696881293900.0,699383281900.0,697579072000.0,698118947700.0,697863036800.0,697907290600.0,697501515400.0,696269082200.0,698984571800.0
2023.0,696641444400.0,699684598500.0,695939758600.0,700018764300.0,696144909760.0,695944007450.0,695920333600.0,697254683900.0,696775641000.0,694786170660.0,696664053800.0
2024.0,696034895000.0,696025539400.0,694202045100.0,697888042110.0,695068591600.0,693850819100.0,695610693840.0,696226981000.0,695399935200.0,693043343810.0,696036756340.0
2025.0,694087595600.0,693369734060.0,692943531000.0,696559763600.0,693329494500.0,691588913270.0,693672449600.0,694109475210.0,693983879240.0,691549880760.0,693984567800.0
2026.0,693685649660.0,691783061400.0,691441286150.0,695929640440.0,692612253300.0,690521187940.0,692181237060.0,694326392740.0,692106429440.0,690572719650.0,692162417600.0
2027.0,694117172850.0,690304854140.0,688408465250.0,694722155460.0,690854381000.0,688623488670.0,690753216200.0,692169450300.0,690817018000.0,690623091940.0,691717014850.0
2028.0,692059581540.0,688954691500.0,686415606500.0,692964228210.0,690562149380.0,686682062750.0,688654682860.0,690256703700.0,689601199360.0,688176421560.0,688992348340.0
2029.0,691446312200.0,686909537460.0,684899918550.0,692380210350.0,687182343650.0,685415381900.0,685682000040.0,687591300340.0,686560446760.0,685924872940.0,687985772200.0
2030.0,688953325800.0,686254710950.0,682715158040.0,690987156000.0,686061303300.0,682859799240.0,684114530500.0,686457892300.0,684609561300.0,681963939200.0,686393522380.0
2031.0,689230918770.0,684384206340.0,680209456200.0,689561775960.0,682717458170.0,683216190600.0,683546916200.0,685895895260.0,682938431820.0,678038755760.0,683950488060.0
2032.0,686602980140.0,682115004460.0,677992054000.0,688031467300.0,680623752500.0,681790966600.0,680811602540.0,683919258650.0,680950814240.0,675607477150.0,682243488050.0
2033.0,685075025000.0,680136472800.0,675338451640.0,686370033350.0,677948593960.0,678573825840.0,677903691900.0,681587321540.0,678156790500.0,672321352300.0,680571163200.0
2034.0,684313248060.0,678122648390.0,672105420950.0,685255675250.0,676236862200.0,675091336900.0,676275723800.0,680162985500.0,675986720700.0,669155986300.0,678334286960.0
2035.0,683567833560.0,675840836280.0,669387073240.0,685975512150.0,673596737200.0,672959260050.0,674483665060.0,678637811500.0,673318496960.0,666249452800.0,676935691520.0
2036.0,681935457690.0,674795100360.0,667042931000.0,683380267340.0,670725673400.0,670732440740.0,672041300700.0,677004453140.0,670957266700.0,662576081200.0,675130490300.0
2037.0,679880440210.0,673273542440.0,664678732940.0,680841871290.0,668373294800.0,668656315630.0,671523994730.0,675135536430.0,669486310500.0,659905235030.0,672476949100.0
2038.0,678052281400.0,671302424400.0,662268069180.0,679139456800.0,665810410000.0,666148284590.0,668251951440.0,672768006150.0,667628259900.0,656321391000.0,670219913810.0
2039.0,677882062000.0,667903545100.0,659029719990.0,677037223600.0,663637394000.0,664471214600.0,665699329700.0,671315315900.0,666557350290.0,653109137860.0,668060347960.0
2040.0,674248823300.0,667841365660.0,655717170200.0,678451945340.0,661309098700.0,663921377430.0,663328574800.0,668542628740.0,663545637900.0,650123888530.0,667646411900.0
2041.0,672692209900.0,663799180000.0,652919575900.0,674606409300.0,659326362240.0,661661751460.0,660503809700.0,667312099900.0,661629309150.0,647855576730.0,665315182260.0
2042.0,671240419600.0,662092288300.0,648621541700.0,674732095500.0,655938143590.0,660260211630.0,658398859100.0,664544304040.0,658896857770.0,642533257460.0,663765096640.0
2043.0,670464342840.0,659540550240.0,644441404900.0,670726500000.0,652354256800.0,656355022260.0,657475896700.0,662169475040.0,655725873000.0,638481137940.0,661728570750.0
2044.0,667704052700.0,657620065340.0,642064434760.0,669640843560.0,650094074300.0,653483430750.0,654831245360.0,660427678550.0,653498141750.0,632976472870.0,660170029760.0
2045.0,666089865540.0,654953711720.0,639370979900.0,669990593090.0,647764554740.0,650293656200.0,651354704200.0,662214366060.0,650605486400.0,629350963860.0,657713948500.0
2046.0,666747080660.0,653489854720.0,635628733240.0,666348046600.0,644899540290.0,650322322460.0,648783466540.0,658003616140.0,647981147560.0,626733448850.0,655264368580.0
2047.0,665231652280.0,651578947040.0,632065024600.0,664901194550.0,642557979760.0,646788425560.0,645950553600.0,654116964340.0,645132811700.0,626056751080.0,652331958000.0
2048.0,662155178440.0,651335016800.0,631006981770.0,663685338660.0,638864903900.0,643465798900.0,646220663000.0,658474704360.0,644195107400.0,620050450720.0,650184089940.0
2049.0,661645372820.0,647789853560.0,627138168640.0,661356354010.0,636299688230.0,640751814930.0,641526598640.0,653950827400.0,640842319040.0,612846954860.0,647980743150.0
2050.0,658640309850.0,644467504840.0,622603547880.0,660143248660.0,634990755920.0,640206431040.0,639111092660.0,649910383340.0,638774206600.0,609011021020.0,645963341250.0
2051.0,656607007260.0,642317507390.0,620230730960.0,660360128600.0,632672401060.0,635874961600.0,639700813650.0,648606581450.0,640806940650.0,604925853700.0,645985622210.0
2052.0,657266354590.0,640138868860.0,616958530500.0,656698000300.0,628141321550.0,632533239770.0,635621625600.0,647186372200.0,635956100500.0,599145552200.0,642943510400.0
2053.0,656211969760.0,638529147940.0,614250080360.0,657255654490.0,625637435750.0,630469313910.0,632674960750.0,643331316830.0,634416874800.0,596245264550.0,640747022740.0
2054.0,654473653040.0,635767302550.0,609856273880.0,655965247300.0,622596797760.0,628006265900.0,630638328760.0,641196825640.0,629525578430.0,590389894050.0,639867839200.0
2055.0,654091386460.0,634031076820.0,607570535800.0,655033620960.0,620605099370.0,626372098460.0,628742391900.0,638558564600.0,627485704040.0,586015673040.0,635927078600.0
2056.0,654949075270.0,632535611330.0,602909043900.0,651768427200.0,617315165650.0,622977937360.0,626934907110.0,638164155050.0,626485145780.0,581547350620.0,636525999240.0
2057.0,650674219200.0,629220130280.0,603357002330.0,652155118800.0,614699055210.0,621912317940.0,625139486390.0,636043615060.0,624368963170.0,577181135010.0,635283559950.0
2058.0,648999854100.0,627842911340.0,596114848800.0,651505320740.0,613590418680.0,618229073480.0,623134570880.0,637704512900.0,621074341140.0,573277604980.0,633691785350.0
2059.0,646651230800.0,625093478600.0,592777509750.0,649532123100.0,610210500340.0,619090038450.0,622320079500.0,633397419500.0,617962216300.0,569288634770.0,630542852110.0
2060.0,644126195200.0,623510373940.0,589287939240.0,647661544840.0,607473763040.0,615883310200.0,619444714400.0,628324885830.0,616791554000.0,566741013040.0,629391742590.0
2061.0,644416228400.0,621181087260.0,585023821350.0,651406351650.0,604208674610.0,612668409440.0,616398847890.0,625353912100.0,612753417780.0,561974217710.0,627864693900.0
2062.0,644187411840.0,618950264540.0,580989086970.0,645408481320.0,601572057100.0,610017883580.0,615600073680.0,622359226560.0,611099831550.0,558762184650.0,626808822250.0
2063.0,640973929430.0,618698759550.0,577563398010.0,644161190510.0,599210247320.0,607428470460.0,613498239210.0,620152899830.0,608795284500.0,557006649360.0,625727125950.0
2064.0,640629206450.0,619628828560.0,573861527780.0,646850835760.0,598457600040.0,604766708310.0,612374050980.0,617188009620.0,609443723090.0,551871559710.0,623727189990.0
2065.0,640525870640.0,616790138800.0,569437394910.0,642811715630.0,594720265760.0,602432544490.0,608956077110.0,615544257200.0,607010623410.0,551077061530.0,622909042760.0
2066.0,638507477160.0,612845862130.0,566410195910.0,642028071800.0,591028206380.0,602232075400.0,607993921700.0,614550966900.0,601413795340.0,548077747390.0,621290490460.0
2067.0,636516919740.0,611075149350.0,566077694800.0,648259600100.0,588637315090.0,597724074830.0,605842699850.0,611321112280.0,608613365550.0,542882259390.0,621634561660.0
2068.0,634613787300.0,608678558900.0,560446277300.0,641067633700.0,588988538700.0,594407771430.0,603382831800.0,609715979200.0,600355476520.0,539061980010.0,617697743460.0
2069.0,633250340600.0,607260635390.0,557023662460.0,642282158950.0,584625545200.0,592712689550.0,604505418750.0,606518654120.0,597895674730.0,535489083650.0,617286950240.0
2070.0,633355144660.0,605483895600.0,553126799060.0,637380876900.0,582099507260.0,589458778880.0,600018389850.0,608236107510.0,593341812340.0,533042947480.0,615947540710.0
2071.0,633280337800.0,603782964760.0,550266692450.0,638840368230.0,579729195040.0,588530101260.0,599095218350.0,602722692700.0,590532161960.0,530606777820.0,611887486710.0
2072.0,630779060800.0,601626718090.0,546577851590.0,639047362100.0,577935956570.0,586705126520.0,597957076960.0,600914412160.0,590311554200.0,526266069700.0,610100279140.0
2073.0,632353653370.0,603836222080.0,543647327010.0,638655716300.0,575333426300.0,583314755860.0,598461970210.0,605983663880.0,588727980400.0,523064190680.0,608500612700.0
2074.0,631889916270.0,598664270700.0,539425746140.0,637043019800.0,574481400720.0,580424167890.0,600005209360.0,600747351910.0,586102719130.0,519269818470.0,607968942360.0
2075.0,628146930060.0,597787947260.0,538590214290.0,641158116200.0,574655795850.0,579096083540.0,595752402400.0,601829979400.0,582545277400.0,516001840660.0,606480263230.0
2076.0,627436966760.0,596185821400.0,540152681360.0,636038357700.0,572884604620.0,576499421050.0,591947748020.0,595064248120.0,581964523140.0,512876691500.0,603953371860.0
2077.0,625668848760.0,595573592370.0,532230973270.0,633722132300.0,568560749250.0,573584703630.0,589627501290.0,591546461900.0,578082642180.0,510740427940.0,602644927280.0
2078.0,626954533980.0,591880605520.0,527625252400.0,633903542600.0,566454843690.0,575262958940.0,588582319750.0,590546417160.0,578382961020.0,507596591080.0,604439828350.0
2079.0,629400289660.0,589890004500.0,524643407650.0,632410496200.0,566257742190.0,569036619850.0,588838883380.0,586208948720.0,574913695020.0,504159092260.0,600427201900.0
2080.0,625785904620.0,587290164380.0,522118196170.0,630476930800.0,562179068370.0,566413780480.0,585277230390.0,584439678530.0,572117297550.0,502020214580.0,599570451840.0
2081.0,621540523500.0,586618534030.0,518382490610.0,631713553400.0,562641542420.0,565828842990.0,584899945860.0,587045192950.0,571078806210.0,498792575610.0,597147196860.0
2082.0,624280166930.0,585294225750.0,514411905010.0,636254316740.0,560750857340.0,567695940730.0,588081793280.0,581789736050.0,567819180530.0,496245888530.0,597156145480.0
2083.0,623448457290.0,583685333920.0,511313053100.0,629718659650.0,556369791880.0,561375468330.0,584404033160.0,579811882200.0,567237710090.0,494110438420.0,594701375570.0
2084.0,622650141300.0,580855655310.0,509680378860.0,628655664700.0,554943894380.0,562173399380.0,579659456460.0,583657986140.0,563208175300.0,492434435600.0,593674191800.0
2085.0,619012592940.0,580365436220.0,505589023040.0,632501805500.0,554970191040.0,557819499400.0,578407586940.0,576769653030.0,561370162840.0,492362308130.0,592264352400.0
2086.0,617827423040.0,577393385000.0,502387909180.0,626796169600.0,550829492460.0,554457017210.0,578471628990.0,573479579240.0,558966324300.0,487583622990.0,594555335500.0
2087.0,615503636000.0,575801217800.0,500960203180.0,626182707140.0,547721456190.0,553224251800.0,577878402760.0,572472733560.0,556672347650.0,484545693070.0,591789146940.0
2088.0,618592453480.0,576254544730.0,500676740020.0,626341241720.0,550406338300.0,552254946220.0,581768332990.0,571443622080.0,554445155240.0,483023999280.0,592246648440.0
2089.0,616187650870.0,572327140900.0,495719563090.0,627781162900.0,547689162890.0,553748645980.0,584164324270.0,566870637960.0,552468203930.0,479455400130.0,593591886010.0
2090.0,615423103540.0,571144822610.0,492465126070.0,626273185050.0,542896783550.0,552529078080.0,576644846130.0,566349676700.0,551057885080.0,476037236210.0,589023051270.0
2091.0,615827797660.0,567957954880.0,492523985280.0,625946017400.0,543453335160.0,546896211400.0,574596558050.0,563358885090.0,550397330490.0,474281037250.0,587066502560.0
2092.0,617051766460.0,566005648090.0,493976471830.0,624604625300.0,539763706280.0,544145054500.0,572941540900.0,565014136720.0,546978276710.0,470635281360.0,586168493540.0
2093.0,612911473410.0,565040288490.0,484548236240.0,622568841600.0,538755951800.0,542039694760.0,575378444650.0,565247905000.0,545052395500.0,467778837500.0,583796080940.0
2094.0,613717710560.0,563289158040.0,479042175700.0,624618710100.0,536959922730.0,541759977500.0,570441587690.0,559565886130.0,542556768100.0,466424187450.0,582529944900.0
2095.0,614664805240.0,561984635210.0,482312384140.0,625639950200.0,533316289190.0,537418285800.0,567654808450.0,557619185670.0,540434796210.0,463221186160.0,581201312250.0
2096.0,614239430600.0,559922067020.0,476006074730.0,623486527960.0,543210818960.0,535342978030.0,567530313400.0,555042926630.0,540475869750.0,463434095270.0,580564786170.0
2097.0,610766014700.0,557073542460.0,473420200500.0,623110589570.0,533787926190.0,535319909050.0,566538355700.0,552671376180.0,537254773600.0,460005219750.0,582545462000.0
2098.0,608766824760.0,557203929960.0,468995956490.0,629081622750.0,531497995800.0,538122305290.0,564279784390.0,553742804900.0,535481030940.0,456420072580.0,581253739970.0
2099.0,608587877330.0,552933589640.0,465585320880.0,625788827600.0,527248014180.0,532031015210.0,566393545370.0,556256904250.0,533878591970.0,454497124070.0,577190151420.0
2100.0,608617474000.0,552007351100.0,464532516620.0,619203175500.0,526316045900.0,529566360530.0,562520314060.0,554430943020.0,532030398640.0,451328952720.0,576843481040.0
