time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2039.0,3672913200000.0,3692490400000.0,3593857400000.0,3861771000000.0
2040.0,3651886600000.0,3661668300000.0,3558645700000.0,3829556800000.0
2041.0,3620754200000.0,3608839700000.0,3547069700000.0,3803824800000.0
2042.0,3595670000000.0,3568178000000.0,3515089200000.0,3781843700000.0
2043.0,3552843000000.0,3531456400000.0,3484360400000.0,3738909500000.0
2044.0,3517102000000.0,3504277300000.0,3431406800000.0,3715645000000.0
2045.0,3503850300000.0,3459462000000.0,3390360300000.0,3683146000000.0
2046.0,3458824700000.0,3406211600000.0,3356918500000.0,3661771600000.0
2047.0,3425104800000.0,3367569000000.0,3313605300000.0,3624497000000.0
2048.0,3377603500000.0,3334078500000.0,3285666500000.0,3590304800000.0
2049.0,3343991200000.0,3298493700000.0,3249886500000.0,3557674500000.0
2050.0,3315060700000.0,3271138700000.0,3196025300000.0,3527882300000.0
2051.0,3292609000000.0,3240327600000.0,3162109600000.0,3510203000000.0
2052.0,3265114100000.0,3184427800000.0,3111589200000.0,3481532600000.0
2053.0,3231068500000.0,3140914500000.0,3070418700000.0,3468934300000.0
2054.0,3195342000000.0,3101932700000.0,3010525100000.0,3450601500000.0
2055.0,3147532300000.0,3072851200000.0,2972150000000.0,3424825000000.0
2056.0,3120990000000.0,3048525800000.0,2920298800000.0,3411039700000.0
2057.0,3081952800000.0,3002617600000.0,2869032600000.0,3398003900000.0
2058.0,3037311800000.0,2960206600000.0,2827476500000.0,3388620000000.0
2059.0,3007470400000.0,2938952000000.0,2778749500000.0,3356618400000.0
2060.0,2987675400000.0,2911854100000.0,2757919800000.0,3328616000000.0
2061.0,2939649300000.0,2880684000000.0,2716251700000.0,3322152200000.0
2062.0,2914680600000.0,2834851200000.0,2673506300000.0,3299167700000.0
2063.0,2887648800000.0,2796533600000.0,2642864200000.0,3275649400000.0
2064.0,2857283000000.0,2759158700000.0,2604666700000.0,3241218400000.0
2065.0,2816436900000.0,2720004000000.0,2570254300000.0,3221127700000.0
2066.0,2792259300000.0,2677212000000.0,2530074400000.0,3205424200000.0
2067.0,2753118000000.0,2648817000000.0,2487169600000.0,3192935000000.0
2068.0,2717857300000.0,2616390000000.0,2463719000000.0,3161908600000.0
2069.0,2678967800000.0,2575221000000.0,2419040000000.0,3131694000000.0
2070.0,2641035000000.0,2553618600000.0,2370664400000.0,3120620400000.0
2071.0,2622652700000.0,2525664400000.0,2338042400000.0,3099915000000.0
2072.0,2595715300000.0,2491832300000.0,2319943700000.0,3083149800000.0
2073.0,2575106000000.0,2457043200000.0,2290736700000.0,3056096800000.0
2074.0,2557237500000.0,2433842200000.0,2262709300000.0,3038782200000.0
2075.0,2527397700000.0,2403568500000.0,2229826700000.0,3020533800000.0
2076.0,2512468300000.0,2372479700000.0,2187048800000.0,2996176400000.0
2077.0,2493961000000.0,2354762000000.0,2168598300000.0,2986971500000.0
2078.0,2466733000000.0,2331412000000.0,2135353000000.0,2950880000000.0
2079.0,2449437000000.0,2313999400000.0,2104825200000.0,2910835000000.0
2080.0,2439296800000.0,2296009000000.0,2075856200000.0,2902377400000.0
2081.0,2421832500000.0,2282073000000.0,2052404400000.0,2885050200000.0
2082.0,2398003100000.0,2267143000000.0,2026531700000.0,2866926300000.0
2083.0,2374269700000.0,2236001600000.0,1985528300000.0,2846783700000.0
2084.0,2348674200000.0,2186132800000.0,1963004900000.0,2832903000000.0
2085.0,2320653600000.0,2172046000000.0,1944723500000.0,2800660000000.0
2086.0,2297190200000.0,2165264100000.0,1921981700000.0,2783236000000.0
2087.0,2275008300000.0,2145079300000.0,1887036600000.0,2783718100000.0
2088.0,2263132700000.0,2107741000000.0,1871814900000.0,2767885000000.0
2089.0,2250986700000.0,2094458200000.0,1837114600000.0,2758492300000.0
2090.0,2227941100000.0,2081537300000.0,1824636500000.0,2749236200000.0
2091.0,2214192700000.0,2054545500000.0,1800014500000.0,2734065200000.0
2092.0,2205533300000.0,2036074700000.0,1787525100000.0,2722406900000.0
2093.0,2196478500000.0,2016595700000.0,1762862200000.0,2711247000000.0
2094.0,2187357700000.0,2000154100000.0,1734079500000.0,2703666200000.0
2095.0,2174833300000.0,1976626800000.0,1705403000000.0,2678474000000.0
2096.0,2165316000000.0,1956124300000.0,1667923400000.0,2658741300000.0
2097.0,2156541200000.0,1940898400000.0,1649074800000.0,2644866800000.0
2098.0,2135117000000.0,1918664700000.0,1630792000000.0,2635110500000.0
2099.0,2116947000000.0,1900629900000.0,1626688600000.0,2622288000000.0
2100.0,2105097800000.0,1880839700000.0,1608240700000.0,2597569400000.0
2101.0,2092643000000.0,1879942100000.0,1588637500000.0,2583208100000.0
2102.0,2065603500000.0,1860138200000.0,1541869700000.0,2582521000000.0
2103.0,2057417300000.0,1850519300000.0,1531439600000.0,2573239600000.0
2104.0,2045751900000.0,1836358800000.0,1521391400000.0,2544620500000.0
2105.0,2039268400000.0,1818536700000.0,1504912900000.0,2525786800000.0
2106.0,2023375400000.0,1805599600000.0,1486706600000.0,2511769400000.0
2107.0,2012836100000.0,1789213100000.0,1481012700000.0,2492711600000.0
2108.0,2006605800000.0,1766528900000.0,1458548900000.0,2485818500000.0
2109.0,1999494800000.0,1758727200000.0,1443108400000.0,2466510500000.0
2110.0,1983379000000.0,1741545300000.0,1432511700000.0,2438097500000.0
2111.0,1971568600000.0,1727633300000.0,1427003900000.0,2411946600000.0
2112.0,1960181500000.0,1713985300000.0,1402646700000.0,2397380500000.0
2113.0,1950413400000.0,1696965600000.0,1385933700000.0,2395602700000.0
2114.0,1949846000000.0,1682602700000.0,1381686700000.0,2389884500000.0
2115.0,1950200900000.0,1672222200000.0,1377720500000.0,2357667600000.0
2116.0,1941171000000.0,1670125700000.0,1373891000000.0,2352199500000.0
2117.0,1936112000000.0,1670076000000.0,1361036000000.0,2328593200000.0
2118.0,1933050400000.0,1672626300000.0,1353303600000.0,2309943200000.0
2119.0,1924081400000.0,1666386600000.0,1355184200000.0,2299709000000.0
2120.0,1914889300000.0,1652443300000.0,1352108100000.0,2293056000000.0
2121.0,1907243400000.0,1643371800000.0,1341810300000.0,2278213000000.0
2122.0,1892949800000.0,1633698200000.0,1333590800000.0,2270711300000.0
2123.0,1883956700000.0,1627226800000.0,1323560600000.0,2264450500000.0
2124.0,1875571000000.0,1619647800000.0,1323622700000.0,2261223500000.0
2125.0,1866239800000.0,1617666100000.0,1322495400000.0,2237509700000.0
2126.0,1850083900000.0,1620292800000.0,1316064100000.0,2227718000000.0
2127.0,1839704600000.0,1612644400000.0,1311279400000.0,2219351200000.0
2128.0,1832314100000.0,1596887000000.0,1290111300000.0,2220308300000.0
2129.0,1825075000000.0,1589850000000.0,1282799200000.0,2222442000000.0
2130.0,1823668000000.0,1589274100000.0,1283342100000.0,2219753000000.0
2131.0,1818197200000.0,1586985200000.0,1277496100000.0,2204860400000.0
2132.0,1808137200000.0,1589461100000.0,1271846700000.0,2188041700000.0
2133.0,1808966200000.0,1588684400000.0,1264729000000.0,2165037500000.0
2134.0,1807710700000.0,1591584800000.0,1258772200000.0,2158254200000.0
2135.0,1800764700000.0,1595077200000.0,1251052600000.0,2159492200000.0
2136.0,1800536700000.0,1593774700000.0,1241468500000.0,2162611700000.0
2137.0,1805205800000.0,1597307700000.0,1232553100000.0,2152464800000.0
2138.0,1789280100000.0,1595272000000.0,1227150900000.0,2151456000000.0
2139.0,1782776100000.0,1596555000000.0,1226652500000.0,2150140600000.0
2140.0,1779032500000.0,1591045500000.0,1226236000000.0,2147380500000.0
2141.0,1778236800000.0,1584278300000.0,1218963400000.0,2147818900000.0
2142.0,1776414100000.0,1588372600000.0,1212473500000.0,2145374700000.0
2143.0,1778036400000.0,1590842200000.0,1195449800000.0,2129738600000.0
2144.0,1777141300000.0,1601032800000.0,1179507500000.0,2122498800000.0
2145.0,1782410100000.0,1607839300000.0,1160491200000.0,2116827700000.0
2146.0,1780464000000.0,1600681500000.0,1156350200000.0,2111746000000.0
2147.0,1789838500000.0,1605079300000.0,1147642600000.0,2101727100000.0
2148.0,1788830300000.0,1591721700000.0,1126306200000.0,2087713600000.0
2149.0,1787481600000.0,1587631000000.0,1120765100000.0,2080106300000.0
2150.0,1787685100000.0,1583376000000.0,1120937300000.0,2070753600000.0
2151.0,1786709900000.0,1583342700000.0,1120405600000.0,2074135400000.0
2152.0,1796587300000.0,1581707000000.0,1117515400000.0,2067814300000.0
2153.0,1801266100000.0,1578978900000.0,1118431700000.0,2063326800000.0
2154.0,1791646500000.0,1573632100000.0,1114932500000.0,2056058200000.0
2155.0,1783157900000.0,1580972800000.0,1113944200000.0,2036905800000.0
2156.0,1785494200000.0,1582924200000.0,1112999900000.0,2022939400000.0
2157.0,1778393700000.0,1576900400000.0,1110586700000.0,2021243700000.0
2158.0,1780473700000.0,1563476100000.0,1104255800000.0,2018970400000.0
2159.0,1775000000000.0,1554607100000.0,1088687600000.0,2018066600000.0
2160.0,1772200400000.0,1554331700000.0,1089022000000.0,2012639300000.0
2161.0,1770816100000.0,1559952000000.0,1089999600000.0,2015078100000.0
2162.0,1780237700000.0,1559036300000.0,1087668400000.0,1990310600000.0
2163.0,1785292800000.0,1566403600000.0,1090289000000.0,1983819000000.0
2164.0,1787522700000.0,1572266700000.0,1088027700000.0,1978004000000.0
2165.0,1787893600000.0,1578032300000.0,1086870100000.0,1964638500000.0
2166.0,1783355300000.0,1582854300000.0,1082434600000.0,1955231400000.0
2167.0,1792060700000.0,1585780500000.0,1084933540000.0,1956279200000.0
2168.0,1795026000000.0,1583073700000.0,1078965700000.0,1949994000000.0
2169.0,1794797300000.0,1582173800000.0,1077308950000.0,1932738600000.0
2170.0,1801382000000.0,1581735200000.0,1071123660000.0,1931885400000.0
2171.0,1802612800000.0,1576854700000.0,1070964870000.0,1931011400000.0
2172.0,1809563600000.0,1578687500000.0,1067273200000.0,1914692400000.0
2173.0,1815481500000.0,1582532700000.0,1064111200000.0,1906411300000.0
2174.0,1818283500000.0,1582040100000.0,1057424700000.0,1903479000000.0
2175.0,1809859500000.0,1582970400000.0,1050072450000.0,1902069000000.0
2176.0,1815646200000.0,1585559600000.0,1049564900000.0,1899209400000.0
2177.0,1815268200000.0,1582508900000.0,1042380550000.0,1895480000000.0
2178.0,1821432900000.0,1575243000000.0,1046049650000.0,1885432600000.0
2179.0,1815529700000.0,1572936000000.0,1042538600000.0,1877101600000.0
2180.0,1806725000000.0,1576077900000.0,1033709600000.0,1871620300000.0
2181.0,1806514500000.0,1586753800000.0,1025852100000.0,1870774400000.0
2182.0,1802877300000.0,1592572800000.0,1020910000000.0,1866239000000.0
2183.0,1802591700000.0,1590722800000.0,1017971540000.0,1860933400000.0
2184.0,1801570900000.0,1593674800000.0,1009279240000.0,1862786100000.0
2185.0,1796174200000.0,1589158300000.0,1005107700000.0,1863269000000.0
2186.0,1784608500000.0,1588257100000.0,1004797360000.0,1852397600000.0
2187.0,1779933800000.0,1600323000000.0,1003042900000.0,1858857200000.0
2188.0,1777358600000.0,1598815900000.0,1005152600000.0,1856964300000.0
2189.0,1787709000000.0,1605931100000.0,1008024200000.0,1856491700000.0
2190.0,1786023900000.0,1603446100000.0,1004161340000.0,1850931800000.0
2191.0,1784370300000.0,1606155900000.0,1010293340000.0,1838673700000.0
2192.0,1781233600000.0,1612463700000.0,1008886600000.0,1841201400000.0
2193.0,1787023500000.0,1612422200000.0,1009175040000.0,1840002500000.0
2194.0,1791559700000.0,1616748100000.0,1000669640000.0,1843053900000.0
2195.0,1787317000000.0,1618961100000.0,998277300000.0,1834483700000.0
2196.0,1786014900000.0,1615808400000.0,1000497300000.0,1820006400000.0
2197.0,1790289100000.0,1614021100000.0,984662300000.0,1796564200000.0
2198.0,1797237600000.0,1611594500000.0,983827900000.0,1789977300000.0
2199.0,1800909200000.0,1618145300000.0,978949000000.0,1783766600000.0
2200.0,1805047400000.0,1621334000000.0,967749800000.0,1773522600000.0
2201.0,1796244600000.0,1612390900000.0,970721400000.0,1777241400000.0
2202.0,1792218000000.0,1610464500000.0,974712140000.0,1781731200000.0
2203.0,1788429700000.0,1604685300000.0,970749440000.0,1784699400000.0
2204.0,1789643700000.0,1606979600000.0,969912900000.0,1784467400000.0
2205.0,1787241300000.0,1603294500000.0,968240700000.0,1784987800000.0
2206.0,1788409400000.0,1605142400000.0,969077300000.0,1769347400000.0
2207.0,1790912800000.0,1611738000000.0,975436500000.0,1764923000000.0
2208.0,1793924900000.0,1613547400000.0,975834640000.0,1755858200000.0
2209.0,1797642400000.0,1623996600000.0,977494400000.0,1736250500000.0
2210.0,1797588600000.0,1630962700000.0,973931100000.0,1727311900000.0
2211.0,1806394500000.0,1637356800000.0,973895500000.0,1725363500000.0
2212.0,1807261800000.0,1636551400000.0,973881200000.0,1724820200000.0
2213.0,1804825300000.0,1635901400000.0,973229000000.0,1714530300000.0
2214.0,1804617500000.0,1632540300000.0,975902500000.0,1709362000000.0
2215.0,1806452100000.0,1630377000000.0,956250260000.0,1691072200000.0
2216.0,1814830400000.0,1632055100000.0,957560260000.0,1687657500000.0
2217.0,1821597600000.0,1626567000000.0,956636460000.0,1692947200000.0
2218.0,1817291100000.0,1624500900000.0,949883500000.0,1694895000000.0
2219.0,1799984500000.0,1626028400000.0,947050840000.0,1694502200000.0
2220.0,1795905600000.0,1628697300000.0,945722500000.0,1687636800000.0
2221.0,1792828800000.0,1617114400000.0,943471500000.0,1677171100000.0
2222.0,1799960300000.0,1622697000000.0,939986800000.0,1674567400000.0
2223.0,1802426600000.0,1618728600000.0,939844400000.0,1670939800000.0
2224.0,1805310200000.0,1611095600000.0,935357250000.0,1662347200000.0
2225.0,1809390500000.0,1615957200000.0,936087800000.0,1660346800000.0
2226.0,1808932300000.0,1627978900000.0,941885800000.0,1653899300000.0
2227.0,1813675500000.0,1631363300000.0,937365200000.0,1657705600000.0
2228.0,1816457100000.0,1631988100000.0,936844200000.0,1654264400000.0
2229.0,1818320400000.0,1637284700000.0,939264900000.0,1647830000000.0
2230.0,1820353100000.0,1635935800000.0,933387600000.0,1642497000000.0
2231.0,1817993300000.0,1636554600000.0,935487600000.0,1644309400000.0
2232.0,1827036600000.0,1640378400000.0,934348650000.0,1650322000000.0
2233.0,1824223500000.0,1636640800000.0,925343740000.0,1642472500000.0
2234.0,1822918400000.0,1631156600000.0,931381900000.0,1643710900000.0
2235.0,1828813800000.0,1629603200000.0,934490140000.0,1634485100000.0
2236.0,1832535600000.0,1621559600000.0,933121000000.0,1633749800000.0
2237.0,1833526600000.0,1628841400000.0,926398550000.0,1632062400000.0
2238.0,1834509100000.0,1634725000000.0,919081060000.0,1634668600000.0
2239.0,1838192500000.0,1633503200000.0,917239000000.0,1628945400000.0
2240.0,1841612800000.0,1637379200000.0,919598900000.0,1629183100000.0
2241.0,1838994400000.0,1645048500000.0,913840400000.0,1617511600000.0
2242.0,1840965200000.0,1642929800000.0,910584100000.0,1605865800000.0
2243.0,1843510100000.0,1635086400000.0,904768300000.0,1611025700000.0
2244.0,1834557400000.0,1626427200000.0,901127700000.0,1604485000000.0
2245.0,1836684300000.0,1616438400000.0,897126400000.0,1604746700000.0
2246.0,1840973100000.0,1605418000000.0,900359850000.0,1613296600000.0
2247.0,1843859200000.0,1606021400000.0,900897800000.0,1620858800000.0
2248.0,1843457700000.0,1608928000000.0,892883500000.0,1623321200000.0
2249.0,1836465100000.0,1618108000000.0,894533100000.0,1624330000000.0
2250.0,1826961100000.0,1625898700000.0,897619800000.0,1609883200000.0
2251.0,1834743000000.0,1619745400000.0,899442150000.0,1598650200000.0
2252.0,1835062100000.0,1617743400000.0,893880700000.0,1597448900000.0
2253.0,1833161500000.0,1617982000000.0,899076500000.0,1586550800000.0
2254.0,1832364900000.0,1619146200000.0,899198350000.0,1593557800000.0
2255.0,1811384500000.0,1628365000000.0,897302700000.0,1597171700000.0
2256.0,1807634300000.0,1632968900000.0,895100500000.0,1590822400000.0
2257.0,1798749000000.0,1642661300000.0,887850500000.0,1583050700000.0
2258.0,1800836100000.0,1642777000000.0,887412600000.0,1583934100000.0
2259.0,1795172600000.0,1648951600000.0,883425350000.0,1586737800000.0
2260.0,1795743200000.0,1659212100000.0,881210000000.0,1594182700000.0
2261.0,1803182000000.0,1656767100000.0,882606900000.0,1591193500000.0
2262.0,1808068500000.0,1669755300000.0,872788400000.0,1592045600000.0
2263.0,1800782500000.0,1677298500000.0,873546450000.0,1569283200000.0
2264.0,1798189700000.0,1670681900000.0,874235900000.0,1564396000000.0
2265.0,1807277600000.0,1661929500000.0,859363740000.0,1563961600000.0
2266.0,1809075300000.0,1665126900000.0,852993400000.0,1569278400000.0
2267.0,1799704400000.0,1667276700000.0,850463200000.0,1579445400000.0
2268.0,1786528300000.0,1667140600000.0,846199200000.0,1568247300000.0
2269.0,1782983700000.0,1677201500000.0,843151200000.0,1551900900000.0
2270.0,1773625000000.0,1675048500000.0,841684800000.0,1555851000000.0
2271.0,1778789100000.0,1667604700000.0,836213000000.0,1542270100000.0
2272.0,1782804500000.0,1661732700000.0,828435400000.0,1538945600000.0
2273.0,1778813800000.0,1665890600000.0,833920960000.0,1532986400000.0
2274.0,1782480200000.0,1671087000000.0,834241300000.0,1527429100000.0
2275.0,1778879200000.0,1669318600000.0,835187000000.0,1523238700000.0
2276.0,1780942000000.0,1670256400000.0,835975000000.0,1528476700000.0
2277.0,1790858200000.0,1674530400000.0,839990640000.0,1516282200000.0
2278.0,1798216700000.0,1668619800000.0,836340550000.0,1513344300000.0
2279.0,1798413200000.0,1668667000000.0,839004850000.0,1515276500000.0
2280.0,1799616300000.0,1668751700000.0,843232500000.0,1512089800000.0
2281.0,1797387500000.0,1669576900000.0,843306040000.0,1504948100000.0
2282.0,1800438300000.0,1679730300000.0,846700540000.0,1500688300000.0
2283.0,1809883300000.0,1674356600000.0,847049200000.0,1499502300000.0
2284.0,1819081300000.0,1675352700000.0,852781400000.0,1499598300000.0
2285.0,1823907300000.0,1669596200000.0,855610600000.0,1501770500000.0
2286.0,1829757600000.0,1672080900000.0,863237100000.0,1502346000000.0
2287.0,1830862700000.0,1674354500000.0,864144300000.0,1487004500000.0
2288.0,1832272500000.0,1681947900000.0,868115350000.0,1492612500000.0
2289.0,1839961700000.0,1687103000000.0,865701860000.0,1498874100000.0
2290.0,1846629200000.0,1690132000000.0,859327760000.0,1494752400000.0
2291.0,1843726900000.0,1687404700000.0,855788950000.0,1488839400000.0
2292.0,1837850200000.0,1681338900000.0,857470300000.0,1487623700000.0
2293.0,1833828200000.0,1682132700000.0,856109600000.0,1482364400000.0
2294.0,1845162900000.0,1689003400000.0,856258840000.0,1489514000000.0
2295.0,1855777700000.0,1693903400000.0,852268940000.0,1490604400000.0
2296.0,1864696100000.0,1689208200000.0,852653830000.0,1491270500000.0
2297.0,1871633600000.0,1691659400000.0,846736060000.0,1490532700000.0
2298.0,1885142600000.0,1699802000000.0,847708950000.0,1481167000000.0
2299.0,1885043000000.0,1706215700000.0,847830400000.0,1482475400000.0
2300.0,1878686600000.0,1714898900000.0,847067350000.0,1472044300000.0
