time,CNRM-ESM2-1,UKESM1-0-LL,IPSL-CM6A-LR,CANESM5,KACE-1-0-G,MRI-ESM2-0,MIROC6,TAIESM1,MPI-ESM1-2-HR,CNRM-CM6-1,GFDL-ESM4,EC-EARTH3,CESM2-WACCM,IITM-ESM
2010.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0,2068434800.0
2011.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0,2084663800.0
2012.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0,2047172500.0
2013.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0
2014.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0
2015.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0
2016.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0
2017.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0
2018.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0
2019.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0
2020.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0
2021.0,1899819800.0,1899839000.0,1952727400.0,1897154600.0,1896467200.0,1904263700.0,1903049600.0,1933141200.0,2116782200.0,1904695900.0,1919014100.0,1903997300.0,1907126400.0,1929090800.0
2022.0,1859593500.0,1907275900.0,1872172900.0,1846441600.0,1838139600.0,1863848300.0,1869076900.0,1922281300.0,2013855500.0,1882093600.0,1997064600.0,1875771900.0,1898637400.0,1965555200.0
2023.0,1827679700.0,1865006500.0,1867614100.0,1842202400.0,1792243800.0,1840296800.0,1854094800.0,1868327200.0,1924376000.0,1876176100.0,1899626400.0,1835050900.0,1894901200.0,2005131000.0
2024.0,1797163900.0,1830314000.0,1804297500.0,1993494800.0,1714760000.0,1798554600.0,1852644400.0,1822311200.0,1888121600.0,1841434400.0,1854318300.0,1786544100.0,1834273700.0,1933240800.0
2025.0,1801095300.0,1776038000.0,1784039000.0,1798313500.0,1670471200.0,1755921300.0,1783795800.0,1786065400.0,1831483400.0,1789702500.0,1843351200.0,1751970000.0,1898740700.0,1875074300.0
2026.0,1730149200.0,1734178600.0,1756293600.0,1742607900.0,1572800100.0,1704778600.0,1746763800.0,1765865900.0,1910571500.0,1781245400.0,1814309500.0,1689838500.0,1803539300.0,1843260700.0
2027.0,1719370400.0,1654149200.0,1719505700.0,1705698000.0,1510000500.0,1659143300.0,1669600900.0,1702134000.0,1790425700.0,1778107900.0,1757936100.0,1633729200.0,1742716800.0,1816529400.0
2028.0,1684435700.0,1633088800.0,1686763100.0,1651023500.0,1459738900.0,1603379700.0,1617770400.0,1654460900.0,1794280400.0,1721438800.0,1735302900.0,1569384400.0,1662975700.0,1791225900.0
2029.0,1821611600.0,1569376100.0,1665653100.0,1623203700.0,1404782300.0,1552950300.0,1593979400.0,1614297100.0,1737640800.0,1675893600.0,1685916500.0,1476006900.0,1617911300.0,1811741300.0
2030.0,1635384200.0,1492626400.0,1607039000.0,1575064400.0,1342889100.0,1521124200.0,1595926700.0,1548807400.0,1722118000.0,1641555000.0,1663888500.0,1396618600.0,1587851800.0,1789651300.0
2031.0,1633871700.0,1419526000.0,1542811800.0,1560654500.0,1296568800.0,1410532900.0,1519447700.0,1518800500.0,1678060000.0,1574645500.0,1769802000.0,1329953800.0,1518912500.0,1730397600.0
2032.0,1566067100.0,1361733800.0,1657768600.0,1557402400.0,1230814800.0,1356092300.0,1468796700.0,1529894500.0,1669952800.0,1529062700.0,1626827300.0,1285233000.0,1446824400.0,1749487600.0
2033.0,1560240300.0,1294335400.0,1483792400.0,1467433200.0,1163966100.0,1282838700.0,1430526300.0,1442693100.0,1632811900.0,1455791100.0,1644655000.0,1203940900.0,1421589500.0,1687253400.0
2034.0,1675485300.0,1245897100.0,1410688000.0,1407253600.0,1104223700.0,1245600500.0,1355819800.0,1394803100.0,1590368100.0,1422766800.0,1613638800.0,1165962900.0,1374181400.0,1724074500.0
2035.0,1465765200.0,1191790800.0,1369320400.0,1333422700.0,1051773200.0,1195662100.0,1357446400.0,1337262600.0,1621089000.0,1427212900.0,1552794800.0,1146171500.0,1361965700.0,1658713000.0
2036.0,1462333300.0,1104489200.0,1302867500.0,1296693100.0,988295900.0,1135978900.0,1272425500.0,1297968100.0,1538848500.0,1366153900.0,1542097800.0,1062039100.0,1308385300.0,1866570000.0
2037.0,1399031200.0,1050787600.0,1246118000.0,1259504300.0,958430850.0,1048833400.0,1229460700.0,1255665500.0,1641664100.0,1357252000.0,1499242500.0,1036731460.0,1265583500.0,1659236700.0
2038.0,1372867500.0,990026750.0,1216563600.0,1196517400.0,892776600.0,991422140.0,1195429600.0,1206156800.0,1495516200.0,1315646200.0,1467838700.0,971517760.0,1212443100.0,1691009300.0
2039.0,1341605500.0,946066700.0,1150634100.0,1164169100.0,828944500.0,925400260.0,1166196400.0,1190108900.0,1455723100.0,1276230000.0,1440380700.0,934676100.0,1137537200.0,1705035300.0
2040.0,1305162900.0,880354000.0,1112086100.0,1135829900.0,767137400.0,879695100.0,1184495100.0,1163585700.0,1485316600.0,1233957200.0,1446307800.0,888337600.0,1087192400.0,1608448000.0
2041.0,1274460500.0,813812860.0,1065136830.0,1062928450.0,724489900.0,846602900.0,1101319700.0,1105741700.0,1402472300.0,1196652800.0,1392005400.0,835299000.0,1040450560.0,1569654800.0
2042.0,1256828800.0,750944900.0,1014410240.0,1051833700.0,652425000.0,800196030.0,1076442600.0,1067291500.0,1358328800.0,1158721300.0,1372097900.0,783399500.0,1014217900.0,1603447900.0
2043.0,1216637200.0,681723650.0,994743500.0,980140860.0,588911200.0,765698940.0,1033365950.0,1004018050.0,1342775900.0,1109665800.0,1401119500.0,724092200.0,972596700.0,1556077700.0
2044.0,1226194400.0,619328700.0,917103360.0,1026245950.0,560525760.0,745628300.0,985097860.0,963063900.0,1316822100.0,1067123500.0,1334902000.0,661441540.0,946249150.0,1536184300.0
2045.0,1190836500.0,564695040.0,854303550.0,947482300.0,512937200.0,692480300.0,958326700.0,902476540.0,1282924000.0,1044583500.0,1303069200.0,622219400.0,906912200.0,1593313500.0
2046.0,1140886800.0,524909600.0,786365900.0,905930050.0,458865730.0,665606660.0,912522700.0,846942850.0,1274729100.0,997808400.0,1279544700.0,599272500.0,871415040.0,1558511600.0
2047.0,1097282600.0,493841860.0,734664600.0,852392300.0,431367900.0,625031550.0,908385100.0,816414400.0,1253509100.0,966290000.0,1241095800.0,559384500.0,822459300.0,1592468100.0
2048.0,1070946300.0,448670700.0,688111040.0,819820600.0,399684830.0,607211200.0,879848400.0,775273400.0,1225855500.0,920364100.0,1214185700.0,515477280.0,789185400.0,1527491200.0
2049.0,1045312450.0,425798880.0,647763900.0,781415600.0,372918750.0,581089100.0,832529000.0,741834750.0,1189913500.0,886928700.0,1187983700.0,473738240.0,749667100.0,1512431400.0
2050.0,1012180300.0,373013100.0,618335040.0,765579200.0,342234660.0,551502900.0,818735300.0,721924740.0,1165804200.0,861456260.0,1162430100.0,437791800.0,698593500.0,1497747700.0
2051.0,986913400.0,329170940.0,587789760.0,711816400.0,319659900.0,531436480.0,791390100.0,704363800.0,1136645600.0,864297000.0,1141531100.0,405424640.0,657968260.0,1546798300.0
2052.0,953118800.0,280513660.0,562919800.0,683872800.0,284705820.0,504854850.0,762754800.0,667491800.0,1101667700.0,807498300.0,1107711100.0,372458180.0,623025900.0,1591570700.0
2053.0,915780800.0,262456660.0,519164200.0,645517630.0,250393340.0,491208860.0,736631600.0,624406660.0,1048965800.0,780433600.0,1099976400.0,381678940.0,597693440.0,1509356500.0
2054.0,874574340.0,225051660.0,489277200.0,607840600.0,226562740.0,463526560.0,705314100.0,604217100.0,1001141600.0,755258100.0,1059864400.0,340696130.0,560142700.0,1483338400.0
2055.0,846972700.0,193393550.0,457528600.0,580217900.0,215764200.0,440765900.0,688042750.0,578355140.0,960861950.0,727145500.0,1027536960.0,344275400.0,543769100.0,1467670900.0
2056.0,815569600.0,174007650.0,431389250.0,563132900.0,191850320.0,424596740.0,695158400.0,535299940.0,960059300.0,688934100.0,997534900.0,303081440.0,511500220.0,1460788200.0
2057.0,780873340.0,156138860.0,393410020.0,523811900.0,174450500.0,401159700.0,660846300.0,483655000.0,917708160.0,665007360.0,972432960.0,285451330.0,486199100.0,1455646000.0
2058.0,761146000.0,140358540.0,364432670.0,502091940.0,155488240.0,407197570.0,629338900.0,455793570.0,887899900.0,696375100.0,937346700.0,270575870.0,459039500.0,1510527000.0
2059.0,711562940.0,124000616.0,329808540.0,458961400.0,144510000.0,375108580.0,610606700.0,414970660.0,859175800.0,642715400.0,904003140.0,280360030.0,432090080.0,1572457000.0
2060.0,689492100.0,108201890.0,303826780.0,430262720.0,140063700.0,363013200.0,582935300.0,396965020.0,846128060.0,599956700.0,863463300.0,254030500.0,423523360.0,1471975400.0
2061.0,667071800.0,95005910.0,278022800.0,414396930.0,131085910.0,352594080.0,568354100.0,372015330.0,824029200.0,566361660.0,860930400.0,237700460.0,393035420.0,1592622700.0
2062.0,647448770.0,80899930.0,256520960.0,383799100.0,116147020.0,345498270.0,557554600.0,344807100.0,801149950.0,581639600.0,831789200.0,221924670.0,364330300.0,1466665700.0
2063.0,612754100.0,64457476.0,235349550.0,351271970.0,103676290.0,335119580.0,526635200.0,322707650.0,758402800.0,531033020.0,777420200.0,213105900.0,344824830.0,1451020300.0
2064.0,600322300.0,57977096.0,215775790.0,331718500.0,99369660.0,319796500.0,506559970.0,300873800.0,726743940.0,503776830.0,758366700.0,201693140.0,327182340.0,1480851300.0
2065.0,576839550.0,53350892.0,197420340.0,305834080.0,88666300.0,309086750.0,489113400.0,281419300.0,695896060.0,477293600.0,726392400.0,194987680.0,308227620.0,1422738300.0
2066.0,545618370.0,45639710.0,180389570.0,288999070.0,84547950.0,292875700.0,470547070.0,256804540.0,657094500.0,470720960.0,684134800.0,177951620.0,289218780.0,1418783400.0
2067.0,518310880.0,40597676.0,166904510.0,266406750.0,78961910.0,284895520.0,441726620.0,226599820.0,617341900.0,446869800.0,654567300.0,172939790.0,274642340.0,1401775500.0
2068.0,469872540.0,37778012.0,158550350.0,250096060.0,76518880.0,275930750.0,419270460.0,216290080.0,592146240.0,411318850.0,617467200.0,169237040.0,261909550.0,1395564300.0
2069.0,435158300.0,36488452.0,139295550.0,225119570.0,72340990.0,264230910.0,407007140.0,200910460.0,577565400.0,397320260.0,589353540.0,164491250.0,247401980.0,1396997600.0
2070.0,415031940.0,35180536.0,126980290.0,200433220.0,60504836.0,257383520.0,385051330.0,175297550.0,555550140.0,382876740.0,549418700.0,155532910.0,234312370.0,1393233300.0
2071.0,397590820.0,32125344.0,112709980.0,190972670.0,56262028.0,251898830.0,357211300.0,163040380.0,529268060.0,364348860.0,529668160.0,154647860.0,217472530.0,1377506800.0
2072.0,387972540.0,29090930.0,106055430.0,169617060.0,52812984.0,245315060.0,337979520.0,147444820.0,513655070.0,372077220.0,511591360.0,142787700.0,198319900.0,1434333000.0
2073.0,367618800.0,23732694.0,93312290.0,153449650.0,46648280.0,239468700.0,324434050.0,137117420.0,480045730.0,336338180.0,495335070.0,139976850.0,177839950.0,1369027100.0
2074.0,355652740.0,22593270.0,78308930.0,143171090.0,43374372.0,229901950.0,310295170.0,128092550.0,456959780.0,315592400.0,463862240.0,131209700.0,166896300.0,1355893400.0
2075.0,340857600.0,20993330.0,69656870.0,134548110.0,41554510.0,224655980.0,288059420.0,119828510.0,419005660.0,300516130.0,439331200.0,127736610.0,154004110.0,1342484100.0
2076.0,326973200.0,19833764.0,67682900.0,113757624.0,39304704.0,203425680.0,276572100.0,113686744.0,398128770.0,287685540.0,412478400.0,125608270.0,136086770.0,1324150500.0
2077.0,313687170.0,16656154.0,64374980.0,95729380.0,36695096.0,199899460.0,262021490.0,97536240.0,388982800.0,275323040.0,393973060.0,117710760.0,121970104.0,1318893000.0
2078.0,287799140.0,15357147.0,59212930.0,88781960.0,35636830.0,193481620.0,249987730.0,87811430.0,370168830.0,258830860.0,373134560.0,111127840.0,115520540.0,1296233500.0
2079.0,296555300.0,13161255.0,54678892.0,81078960.0,29363030.0,189977180.0,237360800.0,75882640.0,363331420.0,240612530.0,346502900.0,95249770.0,108533530.0,1344064600.0
2080.0,268763070.0,12693784.0,49654084.0,78120300.0,28257226.0,194910400.0,220359410.0,71288456.0,341956860.0,219860770.0,330985500.0,89930690.0,95687350.0,1269905900.0
2081.0,251983140.0,12171978.0,43816104.0,71524550.0,26928018.0,179294400.0,208590320.0,60062900.0,348865500.0,210711840.0,318124900.0,79431760.0,85728110.0,1254100400.0
2082.0,245120020.0,11328194.0,40878556.0,64209744.0,23147904.0,165241700.0,189217710.0,56819700.0,325894100.0,196217760.0,299076860.0,68555930.0,71248680.0,1231674100.0
2083.0,213086610.0,11188179.0,39087730.0,53431068.0,22346498.0,153258720.0,178024980.0,44967050.0,313265820.0,184926510.0,289662200.0,65025710.0,63020400.0,1209235300.0
2084.0,200637730.0,9229289.0,35658056.0,50653548.0,21082018.0,149643090.0,165389730.0,41047070.0,298158850.0,170013520.0,281271500.0,57663356.0,61404924.0,1166083300.0
2085.0,187966610.0,9046498.0,34201370.0,45676788.0,19322088.0,145817420.0,156473920.0,35917550.0,275659940.0,163344600.0,261798400.0,56148148.0,56302850.0,1122514800.0
2086.0,183778140.0,8736404.0,31466524.0,44187140.0,17219492.0,132321920.0,149562770.0,34766936.0,262226480.0,153341310.0,256654660.0,49878984.0,47751190.0,1140966900.0
2087.0,172857660.0,7047352.0,29839236.0,41279036.0,16341649.0,120168056.0,139452050.0,28762492.0,247326910.0,137305550.0,239889460.0,46483720.0,46989924.0,1327714200.0
2088.0,165396220.0,6250379.5,26741360.0,39312620.0,15260293.0,118965630.0,126552800.0,25166780.0,233238510.0,126833700.0,230298880.0,39518970.0,42250916.0,1119067300.0
2089.0,142909100.0,5814463.5,22638758.0,37117430.0,13302248.0,115101440.0,116679870.0,21668486.0,217855700.0,116282020.0,226157820.0,34667972.0,38902388.0,1083272200.0
2090.0,134989200.0,5562189.0,21843874.0,32159264.0,12312933.0,111053230.0,113259144.0,20782214.0,191389730.0,105605704.0,211522800.0,33888420.0,35985884.0,1265310000.0
2091.0,127542250.0,5150550.0,20199344.0,28503786.0,11921273.0,105301510.0,106384660.0,16960184.0,181570050.0,97227470.0,199895580.0,31470142.0,34495684.0,1045429400.0
2092.0,114880330.0,5108916.5,17506848.0,27627098.0,11659066.0,95950530.0,94577100.0,16120961.0,174914800.0,90046870.0,188772460.0,30096748.0,31273902.0,1037828600.0
2093.0,107121180.0,4466119.5,16892482.0,25711858.0,11237936.0,91153130.0,86056100.0,12632395.0,163152910.0,86223010.0,194131420.0,25368048.0,29317068.0,987638340.0
2094.0,98431760.0,3991096.5,14731579.0,22301962.0,11612906.0,89176930.0,82143580.0,11892152.0,145039500.0,71387760.0,179772110.0,22806734.0,25451608.0,955813950.0
2095.0,94106690.0,3792082.5,12387882.0,21061052.0,9154631.0,83863544.0,69665620.0,10355871.0,133467320.0,68440840.0,169302100.0,21918664.0,23413614.0,934994240.0
2096.0,76531656.0,3535857.0,11548390.0,20605102.0,9120915.0,72743000.0,66161016.0,9816577.0,117325730.0,58813870.0,163237460.0,21441378.0,22104642.0,898244600.0
2097.0,66814310.0,3331782.2,11423862.0,18611318.0,15226693.0,70882540.0,64255460.0,8317099.5,108642650.0,49124852.0,158695140.0,20792244.0,19698548.0,905707300.0
2098.0,59545836.0,3258376.8,11077992.0,16215695.0,8970238.0,68627630.0,61082160.0,7756711.5,98132880.0,44355484.0,152893680.0,17569644.0,19578416.0,870716540.0
2099.0,51210130.0,3256614.2,10257017.0,15084959.0,8785289.0,66585280.0,60923890.0,7027118.0,90434056.0,41824070.0,142629980.0,16582464.0,18134312.0,862524400.0
2100.0,51988680.0,2946914.8,8988264.0,14268813.0,7835619.0,63695344.0,57219384.0,5916136.5,85823820.0,38411016.0,136570740.0,16534844.0,17784362.0,828407200.0
