time,GFDL-ESM4,CNRM-CM6-1,MPI-ESM1-2-HR,CESM2-WACCM,EC-EARTH3,CANESM5,IPSL-CM6A-LR,UKESM1-0-LL,CNRM-ESM2-1,TAIESM1,MIROC6,MRI-ESM2-0,KACE-1-0-G
2013.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0,2037956000.0
2014.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0,2041383000.0
2015.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0,2057318300.0
2016.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0,2007733500.0
2017.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0,1996571900.0
2018.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0,1976256300.0
2019.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0,1949224600.0
2020.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0,1933861100.0
2021.0,1898751100.0,1928857200.0,1884128900.0,1876041900.0,1892456000.0,1946034000.0,1932666200.0,1888162000.0,1922967900.0,1886277000.0,1910902100.0,1917611000.0,1907922700.0
2022.0,1866282800.0,1900785400.0,1882403700.0,1848577900.0,1852123400.0,1893331100.0,1885453700.0,1858042000.0,1959494700.0,1887431700.0,1893277700.0,1894251300.0,1867967600.0
2023.0,1846922400.0,1891399200.0,1902612900.0,1818801300.0,1823422200.0,1859665300.0,1865365100.0,1828314500.0,1890095600.0,1923222800.0,1872321700.0,1853393300.0,1819644500.0
2024.0,1808518300.0,1844591000.0,1828716800.0,1824396000.0,1773176800.0,1824283800.0,1813697700.0,1867377400.0,1833161900.0,1886402200.0,1828876900.0,1801733200.0,1765567000.0
2025.0,1784933800.0,1825029200.0,1772236500.0,1763688800.0,1726571900.0,1757755000.0,1764651400.0,1768566500.0,1805873800.0,1833389800.0,1847388700.0,1768503400.0,1712677400.0
2026.0,1775870000.0,1792740600.0,1804958000.0,1716878200.0,1690228200.0,1696787700.0,1727908700.0,1734650800.0,1775423900.0,1769996500.0,1782070300.0,1705555700.0,1600409100.0
2027.0,1745577200.0,1806178200.0,1716524900.0,1654270000.0,1649951100.0,1641821600.0,1662885900.0,1686819600.0,1754904300.0,1749066400.0,1760165800.0,1652516500.0,1540961800.0
2028.0,1704804700.0,1782758300.0,1674464600.0,1611050400.0,1582990000.0,1612844900.0,1605749900.0,1621063000.0,1704046300.0,1717063700.0,1727257100.0,1626474100.0,1456931100.0
2029.0,1668921200.0,1737342500.0,1803346300.0,1574428700.0,1523294700.0,1544057600.0,1582612400.0,1589847700.0,1658819600.0,1641802000.0,1712716500.0,1598227500.0,1334782700.0
2030.0,1638115800.0,1751343000.0,1697235800.0,1532321000.0,1455748100.0,1453671300.0,1521602600.0,1523554700.0,1607164500.0,1566851600.0,1660785900.0,1541582800.0,1267210000.0
2031.0,1624751000.0,1669191800.0,1581366400.0,1456088300.0,1382444300.0,1472270700.0,1475164200.0,1499104500.0,1566933000.0,1498594700.0,1614880100.0,1488174100.0,1198587300.0
2032.0,1567591200.0,1611366500.0,1539311600.0,1404419300.0,1311329900.0,1401222900.0,1435428900.0,1419238800.0,1511137500.0,1440297300.0,1577522200.0,1431833700.0,1135848400.0
2033.0,1543071000.0,1591126800.0,1486445700.0,1444047100.0,1218404700.0,1367005300.0,1350416400.0,1334108200.0,1468594400.0,1399647900.0,1528177400.0,1386391400.0,1073579200.0
2034.0,1509824600.0,1550363000.0,1439030500.0,1329411200.0,1132468000.0,1308843500.0,1293801200.0,1271117700.0,1435530500.0,1380360700.0,1487740400.0,1333067900.0,997039170.0
2035.0,1477412400.0,1521462800.0,1390564700.0,1293841500.0,1067885500.0,1261040800.0,1234225300.0,1211587300.0,1372798000.0,1333543000.0,1459630100.0,1301642500.0,919028000.0
2036.0,1439855200.0,1498997600.0,1374222500.0,1218127200.0,1009816000.0,1201843300.0,1201423600.0,1148817800.0,1369876100.0,1285602600.0,1424327200.0,1255708000.0,857373500.0
2037.0,1422642700.0,1561946400.0,1332086800.0,1163685200.0,957758600.0,1184435100.0,1172420400.0,1055621000.0,1330645400.0,1214701000.0,1381862300.0,1206672400.0,779391400.0
2038.0,1387144100.0,1451633000.0,1307984400.0,1103873700.0,901903600.0,1119296900.0,1111424300.0,1014479360.0,1263894300.0,1214057300.0,1346750500.0,1163032600.0,706323650.0
2039.0,1343165200.0,1432585100.0,1318765200.0,1210662700.0,855611300.0,1085861500.0,1072207740.0,973767230.0,1245480000.0,1162134300.0,1311277400.0,1109108000.0,658400300.0
2040.0,1308024600.0,1476586000.0,1426594300.0,1057761300.0,812080450.0,1025838900.0,1023912100.0,930540300.0,1220762100.0,1129610000.0,1277528400.0,1074068900.0,608762560.0
2041.0,1256236300.0,1386150800.0,1262462200.0,1037578240.0,762360300.0,982729900.0,958964740.0,850903230.0,1250554900.0,1107752000.0,1249984800.0,1018777150.0,558522800.0
2042.0,1236528600.0,1356343000.0,1213545900.0,1007402900.0,747181440.0,938618300.0,931379900.0,786987200.0,1153206100.0,1047381060.0,1234982700.0,977389630.0,521713900.0
2043.0,1219149700.0,1333030800.0,1188580900.0,982023300.0,708196800.0,907057700.0,908411100.0,766207100.0,1129927600.0,970792060.0,1212711300.0,935575700.0,487652700.0
2044.0,1163960600.0,1312395400.0,1159166100.0,944541800.0,662016900.0,875101700.0,856561700.0,715628900.0,1086728600.0,942082700.0,1176891000.0,900631200.0,459880480.0
2045.0,1148518500.0,1297771300.0,1139213600.0,918892100.0,609108300.0,844991800.0,815315000.0,665572900.0,1058232600.0,905443460.0,1140290400.0,883019000.0,427397440.0
2046.0,1118232600.0,1285147900.0,1116988000.0,887241860.0,577285600.0,797471550.0,785585200.0,620191600.0,1046204900.0,878565400.0,1134252700.0,856466300.0,391377900.0
2047.0,1096133400.0,1237969200.0,1086059900.0,852998140.0,551894300.0,820099000.0,759255200.0,576125400.0,1017894850.0,833833660.0,1084424300.0,833563400.0,357324000.0
2048.0,1067986050.0,1209297200.0,1051511800.0,823892000.0,528026140.0,758813630.0,724082240.0,535915300.0,1050353500.0,785661100.0,1053026240.0,796422500.0,343333280.0
2049.0,1035179650.0,1178854300.0,1047079200.0,789613760.0,509633920.0,719347400.0,695255040.0,547118600.0,981178100.0,735149100.0,1020183700.0,752790800.0,313495940.0
2050.0,1011757760.0,1142045300.0,1006745100.0,765884300.0,498018020.0,686754750.0,713150460.0,477435940.0,958858300.0,708310600.0,989244740.0,741548500.0,278094500.0
2051.0,981991940.0,1120738300.0,967058300.0,738199550.0,485634080.0,655921900.0,658837500.0,444719680.0,923636700.0,689126340.0,953451260.0,709432450.0,246516110.0
2052.0,959706900.0,1163397000.0,938289300.0,721481660.0,444125600.0,629508300.0,650289860.0,403692960.0,943292740.0,642326460.0,922610750.0,701571460.0,230710400.0
2053.0,911423600.0,1102379900.0,906832600.0,685227100.0,411827070.0,590502300.0,618344700.0,367961250.0,890205060.0,628807700.0,891721500.0,673342660.0,224391580.0
2054.0,893637100.0,1070333760.0,881844860.0,666537700.0,391234050.0,552935700.0,591069200.0,342159300.0,859574700.0,588725060.0,859200400.0,658731840.0,211270460.0
2055.0,865048800.0,1045788200.0,858947000.0,634947900.0,369847600.0,533515520.0,553400260.0,312180320.0,832230340.0,572803600.0,906222460.0,767140700.0,189289970.0
2056.0,840829100.0,1022182660.0,836999500.0,608146400.0,354416700.0,489894530.0,537536060.0,288702800.0,815042370.0,539122400.0,851211650.0,658280400.0,181850540.0
2057.0,794951740.0,969732160.0,930052000.0,581472600.0,344275420.0,462654400.0,513134750.0,254184140.0,838240100.0,496456830.0,821118900.0,622952300.0,187662270.0
2058.0,772539800.0,942650560.0,806657900.0,568514300.0,318705760.0,431548740.0,492846050.0,239474460.0,849505000.0,470190200.0,795085000.0,595919170.0,164029070.0
2059.0,751898430.0,925529800.0,790109900.0,552167600.0,307385600.0,392257800.0,474367300.0,218381470.0,804246850.0,465966980.0,768010560.0,585805100.0,156333000.0
2060.0,734411650.0,896403100.0,774596100.0,523474460.0,290729250.0,369253600.0,450119580.0,197457580.0,764773700.0,437459550.0,773691970.0,556230400.0,147373730.0
2061.0,722438500.0,874084740.0,806454300.0,504739070.0,274390430.0,352101020.0,449624500.0,180231170.0,744892350.0,425520030.0,723272400.0,539820600.0,139730380.0
2062.0,698898240.0,865982000.0,737190900.0,477880830.0,273809600.0,334409020.0,428634720.0,172831140.0,731015550.0,400758530.0,688211700.0,516331970.0,189275570.0
2063.0,678267970.0,839646900.0,703221570.0,452898560.0,250312700.0,302873600.0,406300860.0,167238900.0,722346600.0,377708320.0,665025700.0,504095900.0,138183140.0
2064.0,656538940.0,813178940.0,667312060.0,430824830.0,240182820.0,280067780.0,382741250.0,144758030.0,706579000.0,355304420.0,643714500.0,489804640.0,135977600.0
2065.0,632433150.0,776387300.0,646677060.0,409669300.0,231444130.0,260919980.0,367752740.0,142611140.0,689236350.0,337796740.0,611066430.0,479982700.0,119669310.0
2066.0,626342500.0,756779200.0,665397060.0,402345920.0,242023740.0,239763340.0,343380770.0,130199784.0,678737150.0,313984540.0,586005950.0,466815780.0,107477130.0
2067.0,593000260.0,739906900.0,607305340.0,383650530.0,220520100.0,209896380.0,317000600.0,120021464.0,652389250.0,294481920.0,546085440.0,451045730.0,104438210.0
2068.0,567216450.0,707383940.0,586351600.0,361099680.0,210887500.0,200969660.0,318274340.0,103999630.0,635686460.0,268652200.0,517600400.0,442482720.0,100982490.0
2069.0,543258240.0,679006900.0,571164500.0,346670720.0,195688260.0,196384860.0,302130800.0,94241180.0,614507140.0,256686160.0,498720320.0,431244450.0,91602104.0
2070.0,513820130.0,667260540.0,553226100.0,330039700.0,180615600.0,175865230.0,288970270.0,91677160.0,594194370.0,249572290.0,486015580.0,418671040.0,90560700.0
2071.0,489789700.0,647593300.0,539979840.0,319982720.0,164828350.0,164715400.0,271298880.0,81797590.0,578538050.0,237909900.0,452927330.0,406216300.0,84380660.0
2072.0,501572830.0,614560500.0,519410780.0,309591870.0,156174530.0,151634690.0,252765800.0,77081560.0,559283840.0,232217620.0,421407200.0,397995520.0,79334584.0
2073.0,462802400.0,588576450.0,517439420.0,306353820.0,151965200.0,150674510.0,228447440.0,71728280.0,547252800.0,220075420.0,486412450.0,383788770.0,77515680.0
2074.0,441650660.0,558782000.0,476507700.0,294684900.0,143717010.0,140531800.0,213812670.0,64450204.0,528415780.0,208854160.0,418684770.0,382418660.0,73025960.0
2075.0,422377300.0,526001380.0,460764200.0,283044800.0,136388910.0,133585020.0,208775540.0,57545296.0,510194200.0,196320700.0,389926530.0,372118620.0,72069790.0
2076.0,408685000.0,507479420.0,438563520.0,269294430.0,131221784.0,124688870.0,195972060.0,59965860.0,495784580.0,183065400.0,359291260.0,360091100.0,63492590.0
2077.0,402111170.0,479951800.0,421298980.0,257998110.0,115061500.0,108193160.0,176248690.0,50311092.0,482202000.0,168636100.0,347537800.0,349091940.0,59713440.0
2078.0,388364830.0,468961900.0,408582050.0,250317920.0,111803030.0,98676430.0,167436140.0,44626508.0,466100480.0,156058800.0,326495420.0,335340860.0,56913640.0
2079.0,372890430.0,460133250.0,453306270.0,242482480.0,105945170.0,88764990.0,157074640.0,42747300.0,451363420.0,150871570.0,316599780.0,326507700.0,56046204.0
2080.0,354093980.0,426955680.0,387903330.0,229428060.0,98382660.0,85957530.0,140116030.0,39836784.0,430343140.0,147121470.0,310567940.0,322441100.0,52555984.0
2081.0,343291800.0,407408220.0,383750880.0,219284700.0,96274780.0,82653970.0,132493520.0,38421504.0,411290620.0,130069420.0,297543970.0,332227800.0,47875464.0
2082.0,333298600.0,388433400.0,374688220.0,205761870.0,85989610.0,81819230.0,125017544.0,34341880.0,398734100.0,132767480.0,285979620.0,321550460.0,42853732.0
2083.0,319847970.0,374297860.0,359854660.0,187360750.0,81535640.0,76784340.0,112799100.0,30575968.0,380635840.0,119862240.0,272859070.0,306356160.0,41025300.0
2084.0,311409600.0,344926820.0,346881570.0,180481260.0,84488100.0,74418790.0,102800880.0,28778584.0,359562240.0,115801930.0,279114980.0,293581120.0,38217228.0
2085.0,298896160.0,326937400.0,366305100.0,172682000.0,76838630.0,68635740.0,98867210.0,26649700.0,344752480.0,108182270.0,255660180.0,285377060.0,36875960.0
2086.0,287286700.0,312391780.0,321314240.0,166706880.0,71091620.0,61895636.0,90465944.0,22200760.0,345152900.0,105133040.0,249973490.0,280268380.0,35530410.0
2087.0,280721100.0,294279330.0,305101120.0,160186770.0,63057244.0,57096750.0,87964984.0,21340456.0,320885860.0,91875210.0,240791260.0,271351800.0,33544598.0
2088.0,274938300.0,281849950.0,292639200.0,141931420.0,56398876.0,55722616.0,80835920.0,19901548.0,312516670.0,90223410.0,230664060.0,252543820.0,31443628.0
2089.0,268118430.0,269282720.0,284427870.0,136990770.0,68443360.0,54591570.0,77443360.0,17704484.0,299948740.0,74909400.0,228475410.0,245287260.0,31039654.0
2090.0,256491330.0,254691170.0,278025120.0,133744140.0,55204776.0,49265696.0,75153290.0,17965792.0,289588130.0,74142410.0,211050200.0,229316880.0,35416548.0
2091.0,248267780.0,235066460.0,274577600.0,128540050.0,54268524.0,47071284.0,67936670.0,15761608.0,277958000.0,71409370.0,203039860.0,220049390.0,29155890.0
2092.0,240369980.0,222267500.0,268588740.0,118607290.0,53562588.0,44790892.0,60882176.0,15295579.0,263802140.0,68487256.0,195301540.0,209027100.0,28511430.0
2093.0,233874740.0,215646620.0,258251360.0,113381480.0,53579110.0,43718460.0,57281190.0,12973907.0,252789800.0,65870092.0,192041420.0,201386190.0,27737974.0
2094.0,224596830.0,193945260.0,241439340.0,101835510.0,49962996.0,41464496.0,53767836.0,12400542.0,243178530.0,58315856.0,188185650.0,258194430.0,26909844.0
2095.0,218964850.0,255035650.0,230314260.0,97048980.0,47516110.0,39945296.0,51367170.0,11962686.0,238126670.0,49518196.0,188883920.0,193487520.0,26380030.0
2096.0,210770690.0,185866820.0,224245070.0,84569810.0,40425964.0,37770940.0,45311090.0,11615781.0,230296910.0,47253790.0,184558350.0,186967650.0,22516282.0
2097.0,203665460.0,175062260.0,218516780.0,74847510.0,37789236.0,36899664.0,43687824.0,10950955.0,219213800.0,45044960.0,176894140.0,181053840.0,22564962.0
2098.0,193313460.0,165117300.0,225133140.0,70098940.0,34691176.0,36300916.0,39677300.0,9259167.0,206882380.0,38985096.0,172886200.0,177391580.0,22165120.0
2099.0,183266290.0,158360180.0,213062660.0,65139116.0,34422196.0,34098280.0,37897490.0,8873854.0,195204670.0,34310760.0,165411280.0,164027900.0,21504162.0
2100.0,179306910.0,148858530.0,201165100.0,58263350.0,33545856.0,33020422.0,36084624.0,8468789.0,181257390.0,32962114.0,162041630.0,157424270.0,21025068.0
