time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2022.0,84559086000.0,84761300000.0,84617740000.0,85334385000.0,84518550000.0,84665510000.0,84572094000.0,84400770000.0,84565900000.0,84438750000.0,84950010000.0
2023.0,84348084000.0,84218600000.0,84230180000.0,85398350000.0,84198015000.0,84157104000.0,84208470000.0,84187390000.0,84220310000.0,84105910000.0,84560710000.0
2024.0,84305660000.0,83865770000.0,83999220000.0,85134120000.0,83714220000.0,83745374000.0,83856830000.0,83882310000.0,83859840000.0,83911246000.0,84255600000.0
2025.0,83815180000.0,83498760000.0,83677100000.0,84853514000.0,83693730000.0,83185570000.0,83433850000.0,83717470000.0,83567760000.0,83297740000.0,83830240000.0
2026.0,83599380000.0,83198400000.0,83240215000.0,84379795000.0,83283780000.0,82767270000.0,83155220000.0,83609846000.0,83059770000.0,82868945000.0,83532280000.0
2027.0,83492890000.0,82838920000.0,82907950000.0,84029530000.0,82789790000.0,82291520000.0,82615550000.0,82737290000.0,82614305000.0,82432020000.0,83249790000.0
2028.0,83267125000.0,82224520000.0,82416340000.0,84006896000.0,82460705000.0,81637150000.0,82100420000.0,82280510000.0,82223750000.0,81714370000.0,82934740000.0
2029.0,82814640000.0,81818080000.0,81902900000.0,83523670000.0,81937570000.0,81244815000.0,81260650000.0,81894154000.0,81534240000.0,81959420000.0,82535560000.0
2030.0,82706430000.0,81616240000.0,81391740000.0,82926720000.0,81229650000.0,80768360000.0,80833810000.0,81649630000.0,80941430000.0,81310930000.0,82058540000.0
2031.0,82539460000.0,81332490000.0,81036640000.0,82536915000.0,80721070000.0,80196936000.0,80053500000.0,81041820000.0,80196400000.0,80527800000.0,81402270000.0
2032.0,81724650000.0,80800210000.0,80771560000.0,82228675000.0,80248635000.0,79758860000.0,79314980000.0,81145045000.0,79531770000.0,80189800000.0,81137520000.0
2033.0,81409580000.0,80064890000.0,79896306000.0,82348430000.0,79752995000.0,79068280000.0,78692650000.0,80326030000.0,78801740000.0,79413410000.0,80729915000.0
2034.0,81730340000.0,79401026000.0,79025005000.0,82125570000.0,79146640000.0,78429140000.0,78124930000.0,79858820000.0,78174790000.0,79064740000.0,80183860000.0
2035.0,82724110000.0,78923465000.0,78547000000.0,82289844000.0,78669000000.0,77918900000.0,77772250000.0,79304630000.0,77265390000.0,78492066000.0,80113660000.0
2036.0,81620074000.0,79790694000.0,77962930000.0,81629274000.0,77767025000.0,77911470000.0,76874860000.0,78803830000.0,76712180000.0,77950390000.0,79484560000.0
2037.0,80809140000.0,78368010000.0,77477945000.0,81077870000.0,77130736000.0,76989874000.0,76280730000.0,78190410000.0,75998610000.0,76966620000.0,78863475000.0
2038.0,80305100000.0,77818190000.0,76831605000.0,80668570000.0,77029290000.0,76195420000.0,75540710000.0,77729640000.0,75325200000.0,76414880000.0,78031160000.0
2039.0,79811550000.0,77162620000.0,76046350000.0,80115030000.0,76074740000.0,75425860000.0,74663240000.0,77248250000.0,76087165000.0,75889720000.0,77622305000.0
2040.0,79458180000.0,77035135000.0,74999546000.0,79841935000.0,75699150000.0,74651130000.0,73746230000.0,77340840000.0,74541030000.0,75804115000.0,77549674000.0
2041.0,79154300000.0,76600230000.0,74815580000.0,79258710000.0,75195870000.0,74091450000.0,72919060000.0,76571600000.0,73708310000.0,74797980000.0,76959530000.0
2042.0,78879650000.0,75739320000.0,73722970000.0,79144100000.0,74297280000.0,73442025000.0,72302740000.0,76262820000.0,73049680000.0,73910690000.0,76950390000.0
2043.0,78701535000.0,75330070000.0,72665920000.0,78642060000.0,73677520000.0,72772090000.0,71682860000.0,75762150000.0,72613280000.0,73478940000.0,76700115000.0
2044.0,78366270000.0,74702610000.0,71843100000.0,78380830000.0,72799035000.0,72338020000.0,70877450000.0,75967030000.0,71800650000.0,72798250000.0,77337160000.0
2045.0,77841030000.0,74197890000.0,71179270000.0,77749250000.0,72087860000.0,71608590000.0,69669460000.0,79066820000.0,71092030000.0,72323190000.0,75695006000.0
2046.0,77326615000.0,73755200000.0,70678680000.0,77235085000.0,71710130000.0,71321930000.0,69211960000.0,76021424000.0,70362980000.0,71585950000.0,74982460000.0
2047.0,77945766000.0,73523860000.0,70114230000.0,76517190000.0,71071646000.0,70682930000.0,68584210000.0,74543390000.0,69669160000.0,70961760000.0,74379130000.0
2048.0,76924290000.0,74257390000.0,69401190000.0,77243820000.0,70498790000.0,70739410000.0,67909000000.0,77436590000.0,68887630000.0,70328345000.0,73815310000.0
2049.0,78030690000.0,73360380000.0,68560425000.0,76071970000.0,69871360000.0,69699215000.0,67613553000.0,76304810000.0,68362760000.0,69630400000.0,73363530000.0
2050.0,76965860000.0,72459030000.0,68342366000.0,75679690000.0,69122670000.0,71145020000.0,66839486000.0,74572370000.0,68677997000.0,69116174000.0,72817640000.0
2051.0,76270950000.0,71856110000.0,68068600000.0,77464710000.0,68391630000.0,69045620000.0,68435927000.0,74285000000.0,71304300000.0,68362040000.0,72312120000.0
2052.0,77330190000.0,71332470000.0,67009696000.0,75257480000.0,67903760000.0,68526850000.0,66644746000.0,74232504000.0,68902010000.0,67667310000.0,71968740000.0
2053.0,76594480000.0,70971120000.0,66111066000.0,76386435000.0,67494593000.0,68028117000.0,65787580000.0,73309780000.0,67027653000.0,66901160000.0,71706530000.0
2054.0,76245950000.0,70528150000.0,65498240000.0,75396290000.0,67076590000.0,67570983000.0,65059360000.0,72931280000.0,66370910000.0,66131800000.0,70934420000.0
2055.0,75748080000.0,70111780000.0,66370560000.0,75055170000.0,66479276000.0,67442872000.0,64339250000.0,72315314000.0,66289870000.0,65843950000.0,70319915000.0
2056.0,79034720000.0,69604350000.0,64714805000.0,74429710000.0,66031956000.0,66960260000.0,63828656000.0,72110540000.0,65833450000.0,65135714000.0,70209176000.0
2057.0,77020774000.0,68960980000.0,63910773000.0,73870310000.0,65778106000.0,66534110000.0,63355306000.0,71655610000.0,65097953000.0,64226600000.0,69632066000.0
2058.0,75379560000.0,68626637000.0,63346130000.0,73502860000.0,65189730000.0,65940537000.0,62964200000.0,71038600000.0,64378440000.0,63503670000.0,69339490000.0
2059.0,74613090000.0,67994296000.0,63023790000.0,73055590000.0,64474200000.0,66166520000.0,62815166000.0,70658700000.0,63786967000.0,62914445000.0,68845765000.0
2060.0,74338560000.0,67872285000.0,62251540000.0,72683766000.0,63873090000.0,66869084000.0,62235980000.0,70206325000.0,64494280000.0,62258344000.0,68400538000.0
2061.0,74156220000.0,67297206000.0,61662376000.0,74684190000.0,63306543000.0,65371234000.0,61517810000.0,69612180000.0,62991210000.0,61512210000.0,68164310000.0
2062.0,74269290000.0,66720270000.0,60856080000.0,72443855000.0,63141740000.0,65068356000.0,60909744000.0,69374410000.0,62789173000.0,60990260000.0,67479777000.0
2063.0,73733110000.0,66347490000.0,60484637000.0,72379654000.0,62586765000.0,64256340000.0,60165722000.0,68944640000.0,62106767000.0,60214903000.0,66917720000.0
2064.0,73354710000.0,65803680000.0,60453570000.0,72637680000.0,63457325000.0,64428016000.0,59484447000.0,68321427000.0,64724220000.0,59524604000.0,66487448000.0
2065.0,74282330000.0,65374953000.0,59435352000.0,71828360000.0,61866070000.0,63389426000.0,59025564000.0,68143362000.0,63588266000.0,61610037000.0,66609914000.0
2066.0,73252490000.0,64950380000.0,58849235000.0,71544830000.0,61309723000.0,62766340000.0,58672804000.0,67804086000.0,61398315000.0,61517246000.0,65453347000.0
2067.0,73582130000.0,64670405000.0,58435160000.0,71274906000.0,60606690000.0,62283170000.0,58220270000.0,67380945000.0,69145900000.0,58705187000.0,65257910000.0
2068.0,72760970000.0,64566160000.0,57790644000.0,70837035000.0,60002095000.0,62010840000.0,57430510000.0,66747445000.0,63148806000.0,57656963000.0,64662897000.0
2069.0,72740630000.0,63605920000.0,57134540000.0,74008895000.0,59927675000.0,62418630000.0,56831320000.0,66394698000.0,61040484000.0,57115378000.0,64301486000.0
2070.0,73785885000.0,63054400000.0,56627860000.0,70313026000.0,59857570000.0,61056143000.0,57251254000.0,67623494000.0,59746300000.0,56458500000.0,64192160000.0
2071.0,72638080000.0,62892892000.0,56090415000.0,70059330000.0,58993040000.0,61266227000.0,57002940000.0,65667700000.0,59106435000.0,56476393000.0,63838540000.0
2072.0,72036610000.0,62566162000.0,55496647000.0,71130080000.0,58806215000.0,61957940000.0,55937544000.0,65356157000.0,58510960000.0,55582140000.0,63321944000.0
2073.0,73128215000.0,65437260000.0,55889097000.0,69405655000.0,58184184000.0,60156740000.0,55290634000.0,64840286000.0,57972617000.0,55089857000.0,62859973000.0
2074.0,72365790000.0,62638944000.0,54527830000.0,69198910000.0,57963225000.0,59838788000.0,54774366000.0,64373604000.0,57561870000.0,54684280000.0,62958744000.0
2075.0,71767880000.0,61365363000.0,53972152000.0,70716650000.0,59818287000.0,60241715000.0,54365740000.0,64109666000.0,57224675000.0,54181960000.0,62047244000.0
2076.0,71447355000.0,60916842000.0,53363417000.0,68847500000.0,59283464000.0,59828146000.0,53941780000.0,64159937000.0,58550450000.0,53790940000.0,61586540000.0
2077.0,71616780000.0,60889133000.0,53241217000.0,68604200000.0,58029410000.0,58754503000.0,53759762000.0,63278350000.0,56559555000.0,53776642000.0,61420364000.0
2078.0,70824740000.0,60227297000.0,52550710000.0,68093202000.0,57512034000.0,60107506000.0,53380104000.0,62711247000.0,56068760000.0,53111357000.0,61009834000.0
2079.0,70962390000.0,59823000000.0,51931787000.0,67732830000.0,58591630000.0,58711142000.0,53152180000.0,62277040000.0,55719457000.0,52481510000.0,60394185000.0
2080.0,71899160000.0,59594320000.0,51749540000.0,67616588000.0,56586314000.0,58239246000.0,52499210000.0,62894666000.0,55333585000.0,52053780000.0,61866205000.0
2081.0,70918240000.0,59287970000.0,52138640000.0,68658586000.0,58027010000.0,58990620000.0,52157010000.0,64816394000.0,56039068000.0,51584640000.0,60337025000.0
2082.0,70775690000.0,58742505000.0,51180564000.0,72926980000.0,56673640000.0,59392740000.0,51892707000.0,62708396000.0,55253230000.0,51133360000.0,60932980000.0
2083.0,70121760000.0,58321023000.0,50610455000.0,67688186000.0,55681327000.0,57483460000.0,52520587000.0,63100756000.0,54522544000.0,51020620000.0,59582050000.0
2084.0,70977580000.0,57941885000.0,50128880000.0,67684690000.0,56324490000.0,56732000000.0,51749890000.0,64025895000.0,54047085000.0,51353035000.0,59096430000.0
2085.0,69982840000.0,58398433000.0,49678025000.0,69901690000.0,55363813000.0,56261796000.0,51061772000.0,62536802000.0,54032620000.0,51259270000.0,59271373000.0
2086.0,70467730000.0,57830580000.0,49420380000.0,67542750000.0,54897020000.0,55831433000.0,51374633000.0,61280805000.0,53422703000.0,50064450000.0,58688537000.0
2087.0,69763190000.0,56935110000.0,48873402000.0,66792858000.0,54960420000.0,55508697000.0,50377363000.0,60992754000.0,52801642000.0,49718960000.0,58387595000.0
2088.0,69870510000.0,56377975000.0,48434405000.0,67038097000.0,55366427000.0,55299334000.0,50339193000.0,60495647000.0,52747770000.0,49344975000.0,58026287000.0
2089.0,69320925000.0,55960797000.0,49368960000.0,68244943000.0,54154154000.0,54796227000.0,50092503000.0,59802632000.0,52066850000.0,48853370000.0,59127755000.0
2090.0,69959600000.0,56232403000.0,47776150000.0,66479227000.0,53782070000.0,54610610000.0,50171330000.0,59810320000.0,52197220000.0,48449790000.0,59879485000.0
2091.0,69088650000.0,55501062000.0,47348666000.0,65925763000.0,53451956000.0,54148070000.0,49746813000.0,59221148000.0,52681163000.0,48058327000.0,59117298000.0
2092.0,68941420000.0,55139520000.0,46840700000.0,65490285000.0,53466673000.0,53851263000.0,50180125000.0,61356925000.0,51531465000.0,47703140000.0,58185216000.0
2093.0,70394530000.0,54670483000.0,46627308000.0,65364636000.0,53235030000.0,53375080000.0,48920314000.0,64309318000.0,51059552000.0,47368740000.0,57633554000.0
2094.0,69104890000.0,54231437000.0,46229524000.0,66800540000.0,52845870000.0,52953256000.0,48725193000.0,59061800000.0,50733310000.0,46884550000.0,57199063000.0
2095.0,68758120000.0,54339318000.0,45857153000.0,68331164000.0,52588868000.0,52575326000.0,48445240000.0,58500534000.0,50268578000.0,46654136000.0,56784760000.0
2096.0,68407366000.0,53734343000.0,45617860000.0,67586253000.0,52211000000.0,52149610000.0,49135452000.0,58148440000.0,50354510000.0,46973125000.0,58087526000.0
2097.0,68212400000.0,53134594000.0,46297612000.0,66196808000.0,51938480000.0,53839725000.0,49159210000.0,57839200000.0,49737030000.0,46839693000.0,56934683000.0
2098.0,68236680000.0,52611133000.0,45011320000.0,72499210000.0,51803906000.0,51516027000.0,48462655000.0,59880604000.0,49358094000.0,46037990000.0,56237680000.0
2099.0,68040655000.0,52241744000.0,45132374000.0,66866737000.0,51313455000.0,51160977000.0,48154534000.0,60282320000.0,49766765000.0,46360113000.0,56316994000.0
2100.0,68073222000.0,51917190000.0,47305236000.0,65424150000.0,51015148000.0,50788446000.0,47910175000.0,59372904000.0,48725537000.0,45422666000.0,56644950000.0
