time,IPSL-CM6A-LR,GFDL-ESM4,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,INM-CM5-0,EC-EARTH3,CANESM5,FGOALS-F3-L,MPI-ESM1-2-HR,INM-CM4-8,BCC-CSM2-MR,CESM2,NORESM2-MM,EC-EARTH3-VEG,CAMS-CSM1-0,ACCESS-CM2
2017.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0,76204920000.0
2018.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0,74582620000.0
2019.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0,74965205000.0
2020.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0,73356710000.0
2021.0,72505300000.0,70276210000.0,72704260000.0,68968730000.0,71692890000.0,71087700000.0,73189730000.0,72936374000.0,67960270000.0,73044280000.0,72265230000.0,70276280000.0,69337940000.0,70679250000.0,71223090000.0,71267040000.0,72377950000.0
2022.0,69665650000.0,65426452000.0,69525360000.0,63546982000.0,71676035000.0,68924285000.0,71255180000.0,71617270000.0,67437425000.0,73413250000.0,71177085000.0,68731240000.0,68031484000.0,68357186000.0,68601086000.0,68443120000.0,70259980000.0
2023.0,68810410000.0,64879383000.0,63560220000.0,62988660000.0,72585904000.0,67243397000.0,71413916000.0,71242080000.0,66738580000.0,70964390000.0,69613500000.0,66316624000.0,64509985000.0,66412974000.0,66770320000.0,69057510000.0,66205094000.0
2024.0,67387890000.0,65393107000.0,61859996000.0,62057595000.0,71466890000.0,66351165000.0,68819890000.0,68539440000.0,61736018000.0,68551600000.0,70129000000.0,66542105000.0,62070050000.0,64724490000.0,65206330000.0,66291180000.0,63251907000.0
2025.0,64349360000.0,66056315000.0,58862227000.0,60445315000.0,67511173000.0,64579380000.0,65883652000.0,66132270000.0,61086630000.0,64017494000.0,70317466000.0,64823020000.0,61714850000.0,62510930000.0,64875680000.0,64342495000.0,56468880000.0
2026.0,62140410000.0,64852513000.0,54500856000.0,58421170000.0,64834130000.0,64740080000.0,64707120000.0,65277550000.0,60143930000.0,61657035000.0,68788230000.0,61016710000.0,58928902000.0,58020460000.0,63296696000.0,65982180000.0,51681110000.0
2027.0,61812350000.0,63169225000.0,54149087000.0,56881100000.0,61413126000.0,65652814000.0,63574032000.0,64701840000.0,55892180000.0,64069034000.0,67121190000.0,58355420000.0,53566420000.0,54955835000.0,57972744000.0,64311845000.0,50910183000.0
2028.0,61568963000.0,63593480000.0,53701830000.0,55552807000.0,61269580000.0,64816595000.0,62804935000.0,62348640000.0,55346760000.0,63833436000.0,66194403000.0,58479034000.0,53734253000.0,54092476000.0,52106478000.0,64625310000.0,48730698000.0
2029.0,59840810000.0,63920656000.0,51444630000.0,53911974000.0,57818542000.0,62333570000.0,58199085000.0,60506735000.0,55120073000.0,61884390000.0,65760727000.0,56298115000.0,53163530000.0,50388353000.0,53199847000.0,63031590000.0,45721793000.0
2030.0,58192670000.0,61237920000.0,49501730000.0,53223293000.0,54208643000.0,60037124000.0,56817213000.0,58123944000.0,53070303000.0,57491497000.0,64879546000.0,52773945000.0,49624600000.0,48978410000.0,53221440000.0,62918580000.0,42952770000.0
2031.0,56077680000.0,58966766000.0,46415827000.0,50691506000.0,52945084000.0,60307900000.0,57620130000.0,55614320000.0,50869567000.0,57643237000.0,63818306000.0,52707450000.0,47090650000.0,48077853000.0,50692428000.0,64780550000.0,40945803000.0
2032.0,53744980000.0,57375846000.0,47685865000.0,48029900000.0,50927813000.0,59827556000.0,58281402000.0,52471673000.0,50386006000.0,58604210000.0,61601427000.0,50903044000.0,45928018000.0,44796137000.0,50567434000.0,64496763000.0,39380218000.0
2033.0,52027670000.0,57784435000.0,47587030000.0,45429285000.0,49201074000.0,59950584000.0,55619973000.0,49168170000.0,47901440000.0,57713963000.0,60603310000.0,50452816000.0,41204445000.0,41644110000.0,49184640000.0,63769590000.0,38763540000.0
2034.0,47791670000.0,55127446000.0,46047433000.0,43461660000.0,47201632000.0,60672520000.0,50718630000.0,46879244000.0,45182706000.0,56143696000.0,59978990000.0,49422647000.0,38359572000.0,41783090000.0,45647823000.0,62493090000.0,37370724000.0
2035.0,45924733000.0,52562240000.0,42523746000.0,42223227000.0,43680182000.0,58980184000.0,51147452000.0,43856646000.0,45282447000.0,54510250000.0,57877400000.0,48480300000.0,38698144000.0,42185077000.0,44343796000.0,61479870000.0,37065724000.0
2036.0,44200313000.0,53128905000.0,40821936000.0,39632220000.0,43948126000.0,56142516000.0,50588210000.0,41263526000.0,43374490000.0,53580270000.0,56204780000.0,47000650000.0,38608515000.0,42325467000.0,42895356000.0,62917546000.0,35608000000.0
2037.0,43480560000.0,50964636000.0,37305880000.0,37942840000.0,42706657000.0,54577940000.0,47491370000.0,40530768000.0,41245016000.0,55030972000.0,56093940000.0,45454550000.0,36051910000.0,43537707000.0,38589542000.0,62557090000.0,34609610000.0
2038.0,40718606000.0,48625180000.0,36432600000.0,36288190000.0,41516925000.0,55060000000.0,43965317000.0,39735353000.0,41778850000.0,55531287000.0,54050984000.0,44820595000.0,34744100000.0,42217144000.0,38284825000.0,61359673000.0,33063066000.0
2039.0,37663777000.0,48472160000.0,34357131000.0,33989579000.0,40970280000.0,54552210000.0,44249120000.0,38312907000.0,40164110000.0,54792057000.0,52691087000.0,44257650000.0,31945165000.0,40265593000.0,37508633000.0,59587207000.0,31766182000.0
2040.0,36471636000.0,48361804000.0,32347200000.0,30968218000.0,39116444000.0,53580104000.0,43156046000.0,36940087000.0,37838950000.0,53416920000.0,51312206000.0,45588423000.0,31722766000.0,40904606000.0,36631646000.0,58669367000.0,31298302000.0
2041.0,36533002000.0,48994160000.0,30876460000.0,30943543000.0,37123924000.0,51263066000.0,37090040000.0,35514384000.0,37670580000.0,50454370000.0,51090104000.0,45542790000.0,30766576000.0,40688580000.0,36100604000.0,56698753000.0,30365796000.0
2042.0,35890260000.0,47573713000.0,28207755000.0,30514416000.0,37025380000.0,51387224000.0,38062735000.0,34609558000.0,35946303000.0,48133755000.0,51880493000.0,44573393000.0,29253570000.0,38750937000.0,35240493000.0,56641010000.0,30048969000.0
2043.0,35133990000.0,45436440000.0,27507665000.0,29809695000.0,36250310000.0,51306476000.0,38920393000.0,32922888000.0,33995400000.0,48823493000.0,52716945000.0,43370648000.0,28609735000.0,38601490000.0,33178528000.0,56978290000.0,29348006000.0
2044.0,35401300000.0,43369083000.0,26098420000.0,27927260000.0,35361150000.0,51701158000.0,37373020000.0,31957148000.0,34544470000.0,48711820000.0,52089590000.0,43193913000.0,27738310000.0,36816500000.0,34957857000.0,54568964000.0,26806952000.0
2045.0,34523260000.0,43632718000.0,24067596000.0,27523320000.0,33884944000.0,51830050000.0,33592180000.0,31494537000.0,33740909000.0,48310333000.0,51340170000.0,42248760000.0,28322658000.0,35174527000.0,35281887000.0,52628480000.0,26474525000.0
2046.0,33753965000.0,43089543000.0,24366412000.0,28268511000.0,32815071000.0,50360394000.0,32629398000.0,30665440000.0,32346410000.0,45712126000.0,50620620000.0,41709910000.0,27632120000.0,35395960000.0,33699592000.0,50239128000.0,25730277000.0
2047.0,34191852000.0,41613540000.0,23674240000.0,28090500000.0,33206618000.0,48939530000.0,30268576000.0,28289890000.0,33291240000.0,42745946000.0,49710748000.0,41193574000.0,26273714000.0,34927190000.0,32831380000.0,51659977000.0,25243576000.0
2048.0,33063680000.0,41339453000.0,22725677000.0,29325302000.0,33315768000.0,47044444000.0,29339904000.0,27394904000.0,33343382000.0,42775314000.0,48707703000.0,39892165000.0,26086003000.0,32818956000.0,32752206000.0,49085730000.0,24165472000.0
2049.0,31998112000.0,41483727000.0,21841336000.0,29551935000.0,32303686000.0,45588644000.0,28550584000.0,27686530000.0,32059544000.0,42876660000.0,47749490000.0,39005053000.0,24535867000.0,32642880000.0,33106627000.0,46453400000.0,23153226000.0
2050.0,31319212000.0,40164196000.0,21074799000.0,28229860000.0,32503063000.0,45681594000.0,28620032000.0,27275670000.0,32600726000.0,42427904000.0,46822715000.0,37788877000.0,24487234000.0,32766060000.0,30695817000.0,49329525000.0,22604140000.0
2051.0,30954820000.0,39902765000.0,20072776000.0,25214554000.0,31921684000.0,45181964000.0,26054486000.0,26884342000.0,32108145000.0,40992470000.0,45730450000.0,36007230000.0,23037602000.0,31623832000.0,27556727000.0,50628070000.0,22735714000.0
2052.0,28698059000.0,38965200000.0,20404988000.0,24593707000.0,30899014000.0,42494490000.0,25202444000.0,27590674000.0,31834946000.0,40850137000.0,44343804000.0,35992916000.0,21504980000.0,30720588000.0,28980802000.0,49176390000.0,21925528000.0
2053.0,28805724000.0,38534545000.0,19374820000.0,24289632000.0,30950980000.0,41978438000.0,26010110000.0,27015567000.0,32842627000.0,40528540000.0,44983700000.0,34022562000.0,21190476000.0,31410272000.0,29009200000.0,49681412000.0,20843035000.0
2054.0,28590543000.0,39608324000.0,19477449000.0,24171864000.0,30442955000.0,43267138000.0,26461990000.0,26039568000.0,32101716000.0,37883770000.0,44539790000.0,32851573000.0,20387527000.0,32275653000.0,28610945000.0,48254790000.0,19999710000.0
2055.0,28992317000.0,39590113000.0,19288030000.0,23737453000.0,30832600000.0,44612090000.0,25602507000.0,25995450000.0,31259134000.0,36344013000.0,42930516000.0,33187640000.0,20995547000.0,32428743000.0,28876444000.0,48038900000.0,19050566000.0
2056.0,28945492000.0,38401704000.0,18095084000.0,24588874000.0,30257609000.0,44803310000.0,27105176000.0,25209990000.0,31674446000.0,35798143000.0,43202110000.0,33065974000.0,20273280000.0,32681940000.0,29218384000.0,49679980000.0,18566756000.0
2057.0,27909777000.0,37261746000.0,18498564000.0,25481079000.0,29107745000.0,45065187000.0,27705305000.0,24007662000.0,31658301000.0,35621090000.0,43520635000.0,32492188000.0,20596662000.0,33023009000.0,28150133000.0,48693770000.0,17556687000.0
2058.0,27322003000.0,36704560000.0,18724223000.0,25311010000.0,29866365000.0,44429607000.0,26653230000.0,23342182000.0,31041290000.0,36609196000.0,42990620000.0,32304906000.0,20184762000.0,32883440000.0,28517898000.0,47279790000.0,17153803000.0
2059.0,26178632000.0,37897187000.0,17646967000.0,23856843000.0,29763506000.0,45018526000.0,27792870000.0,23510194000.0,31791145000.0,37589946000.0,42716270000.0,31699608000.0,19283472000.0,31315055000.0,29308314000.0,47455670000.0,16285986000.0
2060.0,25174684000.0,38259974000.0,18298331000.0,23133018000.0,30274521000.0,45336465000.0,26883097000.0,23074564000.0,30077438000.0,36778787000.0,43006400000.0,32378860000.0,19004393000.0,31484029000.0,25801644000.0,47085425000.0,16453144000.0
2061.0,25975497000.0,37069280000.0,18589143000.0,23352357000.0,30449136000.0,46002390000.0,24755395000.0,22924147000.0,30071683000.0,34499130000.0,42864440000.0,32218100000.0,17926550000.0,31792853000.0,24644950000.0,45732856000.0,16415000000.0
2062.0,26415727000.0,35460330000.0,17516470000.0,22982496000.0,30212432000.0,46926530000.0,26430042000.0,22506625000.0,31271571000.0,35649094000.0,42992484000.0,33007837000.0,18358309000.0,31303320000.0,25964001000.0,45078585000.0,16064984000.0
2063.0,26145989000.0,35120290000.0,17959903000.0,22538703000.0,30989800000.0,45919646000.0,27696652000.0,21565153000.0,30337490000.0,37363007000.0,42205950000.0,31877595000.0,18042157000.0,30994856000.0,26974214000.0,44919185000.0,15847676000.0
2064.0,25580562000.0,35707530000.0,17803633000.0,22306777000.0,31251128000.0,44657422000.0,27544260000.0,20885580000.0,29042565000.0,37557203000.0,41975310000.0,32163973000.0,17515588000.0,29621963000.0,27649548000.0,42576370000.0,15259625000.0
2065.0,25205633000.0,36240445000.0,17229386000.0,21961562000.0,30053444000.0,45225050000.0,26178710000.0,20651184000.0,29984227000.0,37580360000.0,42479403000.0,32529910000.0,17495407000.0,27793922000.0,26510737000.0,43845250000.0,14962877000.0
2066.0,24854626000.0,36202107000.0,16681995000.0,23326988000.0,28549034000.0,45090947000.0,27204717000.0,20870164000.0,29356343000.0,37130162000.0,42398450000.0,32715809000.0,17396476000.0,28321462000.0,24616088000.0,43867290000.0,15135346000.0
2067.0,24564218000.0,35108823000.0,17118546000.0,22829710000.0,27929465000.0,44144226000.0,26908586000.0,20895605000.0,28144112000.0,36181720000.0,41596510000.0,32289434000.0,17809953000.0,28933548000.0,25049643000.0,42858193000.0,15328138000.0
2068.0,24761970000.0,34325015000.0,16838944000.0,22209071000.0,26947725000.0,43200217000.0,25358318000.0,20890343000.0,29104030000.0,34362640000.0,41580384000.0,31720698000.0,17813754000.0,28156903000.0,25768331000.0,42633400000.0,14779403000.0
2069.0,25011296000.0,34025814000.0,16337570000.0,22538174000.0,25550220000.0,42168780000.0,26126064000.0,20968497000.0,29233630000.0,33341854000.0,41328038000.0,31185056000.0,17722819000.0,28358365000.0,24391494000.0,42187952000.0,14287164000.0
2070.0,25250992000.0,33330921000.0,15763559000.0,21582926000.0,24775110000.0,41604776000.0,26469507000.0,20858927000.0,27995124000.0,33613855000.0,41840337000.0,30570590000.0,17419522000.0,28349170000.0,25311844000.0,42230678000.0,14306895000.0
2071.0,24361597000.0,33018376000.0,16370954000.0,20869941000.0,25139480000.0,42552234000.0,24221491000.0,20186243000.0,28737479000.0,33295772000.0,43627647000.0,29725370000.0,17453994000.0,27851720000.0,26262428000.0,42680400000.0,14414866000.0
2072.0,23851055000.0,33814910000.0,16426853000.0,20995078000.0,25748308000.0,42481197000.0,24635200000.0,20031324000.0,28730327000.0,32977519000.0,44407636000.0,28729485000.0,17268990000.0,27849568000.0,25176517000.0,42136660000.0,14023613000.0
2073.0,24607110000.0,34391920000.0,16315295000.0,21227401000.0,26029722000.0,41219535000.0,25556947000.0,20046557000.0,27417647000.0,32552230000.0,44503440000.0,28812251000.0,17220364000.0,27608744000.0,23982957000.0,42409870000.0,14523373000.0
2074.0,24975264000.0,34846704000.0,16796796000.0,21204404000.0,25426018000.0,41623556000.0,25929634000.0,19621670000.0,27932170000.0,32074412000.0,43027460000.0,27819837000.0,17096745000.0,27537983000.0,25474360000.0,40962930000.0,14787981000.0
2075.0,25153188000.0,34755748000.0,16535402000.0,20163300000.0,24905042000.0,41913040000.0,24284807000.0,19715162000.0,27240333000.0,31627563000.0,41379920000.0,27890610000.0,16910165000.0,27545846000.0,26326368000.0,39376450000.0,14687741000.0
2076.0,25363038000.0,35287945000.0,16598704000.0,20207920000.0,24741394000.0,42554614000.0,23489380000.0,19574284000.0,27987204000.0,32031726000.0,41075240000.0,28637444000.0,16558838000.0,27252496000.0,26413785000.0,39740477000.0,15181110000.0
2077.0,24728666000.0,36627860000.0,16731014000.0,20407590000.0,24974370000.0,42827120000.0,23953576000.0,19870851000.0,28381760000.0,32177125000.0,41309307000.0,28751660000.0,16514302000.0,27123397000.0,25394854000.0,38395867000.0,15402526000.0
2078.0,23809802000.0,35696070000.0,16080645000.0,20523995000.0,25380837000.0,44254730000.0,24659818000.0,20313230000.0,27224440000.0,32149152000.0,42808336000.0,28210008000.0,16681047000.0,27919063000.0,24146210000.0,36129087000.0,15611626000.0
2079.0,24333674000.0,33574744000.0,16921502000.0,19927575000.0,25178472000.0,45295895000.0,24336738000.0,20268526000.0,26783480000.0,31706194000.0,43223760000.0,28578374000.0,16537911000.0,27327963000.0,25425290000.0,35569914000.0,15326568000.0
2080.0,24488022000.0,34266143000.0,16868925000.0,20097384000.0,24773347000.0,45279703000.0,23246807000.0,20333492000.0,27764034000.0,31700996000.0,41946270000.0,28514902000.0,17086552000.0,26180747000.0,26729118000.0,37382730000.0,14601257000.0
2081.0,23925436000.0,33947191000.0,16233308000.0,20162510000.0,24717631000.0,44787474000.0,24640426000.0,20330537000.0,28201554000.0,33054118000.0,42513306000.0,27888695000.0,17014754000.0,26493673000.0,26887640000.0,38672130000.0,14989453000.0
2082.0,23986405000.0,33943726000.0,17027182000.0,19924292000.0,25282451000.0,44518375000.0,25251652000.0,20258916000.0,28895373000.0,33756019000.0,43011056000.0,27849288000.0,16924901000.0,26012393000.0,26032452000.0,37862460000.0,15188253000.0
2083.0,23696771000.0,32457638000.0,17447310000.0,19924058000.0,25988485000.0,44272250000.0,23655066000.0,20063396000.0,28940660000.0,34008986000.0,44446510000.0,27244126000.0,16754596000.0,26221044000.0,24053645000.0,37866815000.0,14917747000.0
2084.0,22958963000.0,32057477000.0,16989972000.0,20195318000.0,26225100000.0,44984463000.0,22896978000.0,20433960000.0,28429793000.0,35517583000.0,44737483000.0,26811810000.0,17263241000.0,26689740000.0,23978912000.0,37088970000.0,15070210000.0
2085.0,22564596000.0,33533696000.0,16087947000.0,19817306000.0,25437315000.0,45038604000.0,24886800000.0,19764361000.0,29221510000.0,35903330000.0,44384006000.0,27022868000.0,17522700000.0,27247800000.0,23703425000.0,36574204000.0,14781526000.0
2086.0,22933918000.0,34742403000.0,15836905000.0,19109415000.0,25140010000.0,43385504000.0,25912508000.0,18656518000.0,29887476000.0,35589177000.0,43943498000.0,27434965000.0,18293072000.0,26893281000.0,23520160000.0,35801014000.0,14947431000.0
2087.0,23612647000.0,34074487000.0,15099156000.0,18000234000.0,24998158000.0,43083480000.0,26923362000.0,17490653000.0,29388906000.0,35664065000.0,43124523000.0,27578067000.0,17961753000.0,25800114000.0,24461689000.0,36273336000.0,14969221000.0
2088.0,23650974000.0,34304985000.0,14964568000.0,18319640000.0,24698050000.0,43231640000.0,26258868000.0,17972906000.0,30265764000.0,35622170000.0,42683940000.0,27736291000.0,18030694000.0,26755967000.0,24875704000.0,35807020000.0,14616153000.0
2089.0,22915381000.0,34701046000.0,15179679000.0,19103510000.0,24708809000.0,43475860000.0,25938550000.0,18589995000.0,29963563000.0,35638157000.0,42368230000.0,27991405000.0,17891027000.0,27989166000.0,22337665000.0,34965600000.0,14492249000.0
2090.0,23376310000.0,35036690000.0,14660589000.0,19016696000.0,24740620000.0,43105034000.0,26747204000.0,18448680000.0,29022384000.0,35606462000.0,42365020000.0,28713010000.0,17581732000.0,28540256000.0,22762203000.0,36599080000.0,14271628000.0
2091.0,23861248000.0,34972250000.0,15063614000.0,19328084000.0,24583990000.0,43162660000.0,26542103000.0,18548386000.0,30314338000.0,36394033000.0,42413953000.0,29764082000.0,17902780000.0,28584250000.0,23477135000.0,36763034000.0,13780890000.0
2092.0,24598004000.0,35350237000.0,14698964000.0,19715580000.0,24095388000.0,42509885000.0,25016523000.0,18796034000.0,30667966000.0,37940660000.0,43085220000.0,29514652000.0,17261340000.0,27199791000.0,22902456000.0,36892287000.0,14093690000.0
2093.0,25078071000.0,35624944000.0,14648889000.0,19939674000.0,24668020000.0,43460220000.0,25369068000.0,19474289000.0,29742969000.0,39040127000.0,43181445000.0,29744046000.0,17418977000.0,27612074000.0,21335998000.0,37046874000.0,14008749000.0
2094.0,24848208000.0,35313760000.0,15156889000.0,20567420000.0,25122247000.0,44652483000.0,25417097000.0,19473390000.0,30446348000.0,39619800000.0,43455066000.0,30320409000.0,16931380000.0,27791944000.0,23051567000.0,37906543000.0,14121644000.0
2095.0,24778926000.0,36842217000.0,15124933000.0,21119107000.0,25161830000.0,43554877000.0,25153999000.0,19717255000.0,31055303000.0,38929440000.0,43995607000.0,30645440000.0,16352890000.0,27014367000.0,24427686000.0,40268485000.0,14313681000.0
2096.0,25269985000.0,37373560000.0,15794268000.0,20286920000.0,25733430000.0,43275660000.0,25015208000.0,19892540000.0,31014130000.0,37000320000.0,45155934000.0,31250033000.0,16612109000.0,27602663000.0,24021377000.0,41646310000.0,14311681000.0
2097.0,26118185000.0,38153340000.0,15817956000.0,19579590000.0,25405434000.0,44723143000.0,25596457000.0,19628622000.0,30585364000.0,36538806000.0,45604545000.0,31678122000.0,16966265000.0,28107740000.0,21935850000.0,41667154000.0,14296193000.0
2098.0,27090127000.0,37385335000.0,15548645000.0,20184836000.0,25485744000.0,45097260000.0,26228978000.0,20357437000.0,31836990000.0,38301495000.0,46322590000.0,32469823000.0,16864067000.0,27218485000.0,20092914000.0,40524340000.0,14958663000.0
2099.0,26480234000.0,37298442000.0,15838936000.0,20234508000.0,26077559000.0,45665333000.0,26337227000.0,20976601000.0,31545213000.0,38764060000.0,45854580000.0,32472756000.0,16135374000.0,25812589000.0,21677158000.0,41830773000.0,15312942000.0
2100.0,25545691000.0,36723160000.0,15413942000.0,20124692000.0,25334166000.0,47026717000.0,24830040000.0,20746613000.0,30386490000.0,40013685000.0,47185320000.0,31899232000.0,16516240000.0,26777076000.0,22570461000.0,42436243000.0,15567976000.0
