time,CNRM-CM6-1,GFDL-ESM4,IITM-ESM,EC-EARTH3,MPI-ESM1-2-HR,UKESM1-0-LL,CNRM-ESM2-1,CESM2-WACCM,MIROC6,TAIESM1,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CANESM5
2012.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0,10038556000.0
2013.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0,10036000000.0
2014.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0,10034335000.0
2015.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0,10030509000.0
2016.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0,10029952000.0
2017.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0,10023407000.0
2018.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0,10018842000.0
2019.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0,10017142000.0
2020.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0,10011598000.0
2021.0,10010483000.0,10008214000.0,10005200000.0,9999423000.0,10002042000.0,10006119000.0,10007346000.0,10007015000.0,10005295000.0,10006259000.0,10007070000.0,10367622000.0,10006524000.0,9998304000.0
2022.0,10006179000.0,10002058000.0,9995261000.0,9984741000.0,9995596000.0,9998579000.0,10003006000.0,9997403000.0,9997599000.0,9997015000.0,10000830000.0,10369595000.0,9998342000.0,9983184000.0
2023.0,9999080000.0,9998933000.0,9984162000.0,9973081000.0,9990481000.0,9994796000.0,9995829000.0,9991774000.0,9993079000.0,9993940000.0,9994337000.0,10368549000.0,9990385000.0,9965975000.0
2024.0,9997116000.0,9993110000.0,9978144000.0,9956950000.0,9986135000.0,9983448000.0,9991047000.0,9987644000.0,9988788000.0,9985468000.0,9990740000.0,10397875000.0,9979303000.0,9948819000.0
2025.0,9995087000.0,9988412000.0,9970420000.0,9934364000.0,9982203000.0,9976524000.0,9984804000.0,9984067000.0,9985375000.0,9978616000.0,9986686000.0,10391665000.0,9969980000.0,9927321000.0
2026.0,9990177000.0,9986032000.0,9962254000.0,9910644000.0,9981664000.0,9969265000.0,9980845000.0,9977167000.0,9982114000.0,9970497000.0,9981414000.0,10305330000.0,9959521000.0,9899405000.0
2027.0,9982843000.0,9981296000.0,9962342000.0,9878577000.0,9979599000.0,9956532000.0,9977086000.0,9973681000.0,9979711000.0,9958203000.0,9976910000.0,10300953000.0,9942466000.0,9856413000.0
2028.0,9979517000.0,9977126000.0,9954277000.0,9833674000.0,9975691000.0,9935364000.0,9970803000.0,9966346000.0,9976990000.0,9937932000.0,9968718000.0,10365247000.0,9931282000.0,9808404000.0
2029.0,9970019000.0,9967838000.0,9944718000.0,9792722000.0,9967608000.0,9920782000.0,9958270000.0,9951923000.0,9963856000.0,9907972000.0,9959450000.0,10283741000.0,9904176000.0,9763906000.0
2030.0,9958931000.0,9955812000.0,9928193000.0,9714732000.0,9956951000.0,9893119000.0,9952155000.0,9940401000.0,9952058000.0,9888776000.0,9946438000.0,10267954000.0,9879884000.0,9725178000.0
2031.0,9952009000.0,9950549000.0,9924897000.0,9663187000.0,9948287000.0,9879216000.0,9939251000.0,9914341000.0,9941488000.0,9871150000.0,9927455000.0,10271619000.0,9851510000.0,9667955000.0
2032.0,9936118000.0,9931903000.0,9911708000.0,9596240000.0,9938388000.0,9850043000.0,9923992000.0,9908223000.0,9924909000.0,9846693000.0,9911294000.0,10310253000.0,9833251000.0,9621231000.0
2033.0,9937266000.0,9925205000.0,9900006000.0,9536326000.0,9917395000.0,9818642000.0,9914265000.0,9891512000.0,9919582000.0,9827938000.0,9898802000.0,10257428000.0,9806773000.0,9549544000.0
2034.0,9925256000.0,9914552000.0,9878566000.0,9443743000.0,9904766000.0,9796170000.0,9906080000.0,9876466000.0,9915185000.0,9801924000.0,9889474000.0,10229868000.0,9763158000.0,9478863000.0
2035.0,9919901000.0,9907067000.0,9863192000.0,9340817000.0,9892993000.0,9762126000.0,9895900000.0,9856922000.0,9909572000.0,9767072000.0,9861361000.0,10222255000.0,9716329000.0,9374360000.0
2036.0,9909920000.0,9895561000.0,9847309000.0,9244098000.0,9885116000.0,9725080000.0,9881668000.0,9847038000.0,9898222000.0,9734447000.0,9851951000.0,10201920000.0,9666359000.0,9244340000.0
2037.0,9893012000.0,9873498000.0,9830618000.0,9082151000.0,9865142000.0,9697229000.0,9864966000.0,9830242000.0,9882109000.0,9704862000.0,9834236000.0,10187398000.0,9628944000.0,9165230000.0
2038.0,9871520000.0,9853202000.0,9808935000.0,8945075000.0,9844128000.0,9643089000.0,9854651000.0,9810053000.0,9867904000.0,9657173000.0,9818843000.0,10190419000.0,9576722000.0,9035066000.0
2039.0,9865084000.0,9835886000.0,9782406000.0,8769060000.0,9829695000.0,9586563000.0,9834713000.0,9792881000.0,9851069000.0,9617804000.0,9795292000.0,10172889000.0,9533074000.0,8878770000.0
2040.0,9844049000.0,9817737000.0,9738173000.0,8621391000.0,9801023000.0,9550799000.0,9805602000.0,9761534000.0,9835945000.0,9571263000.0,9774336000.0,10169721000.0,9483825000.0,8695166000.0
2041.0,9827001000.0,9777655000.0,9727163000.0,8390332400.0,9772456000.0,9504884000.0,9789625000.0,9738098000.0,9804121000.0,9546502000.0,9744744000.0,10168954000.0,9411984000.0,8551767600.0
2042.0,9818524000.0,9763836000.0,9700948000.0,8251527700.0,9757087000.0,9442434000.0,9781167000.0,9705844000.0,9797490000.0,9509547000.0,9733413000.0,10326299000.0,9354384000.0,8423340000.0
2043.0,9806123000.0,9741939000.0,9678267000.0,8063680500.0,9720746000.0,9406353000.0,9758695000.0,9680215000.0,9784870000.0,9470195000.0,9700902000.0,10321969000.0,9286843000.0,8275535400.0
2044.0,9792449000.0,9708502000.0,9657124000.0,7891607000.0,9683977000.0,9353937000.0,9722663000.0,9657150000.0,9765489000.0,9411182000.0,9682294000.0,10218618000.0,9215005000.0,8122534000.0
2045.0,9784968000.0,9690692000.0,9642529000.0,7743679500.0,9666087000.0,9290523000.0,9708595000.0,9638055000.0,9754343000.0,9350176000.0,9647508000.0,10150401000.0,9151809000.0,7952184300.0
2046.0,9779474000.0,9675421000.0,9623721000.0,7586955300.0,9637467000.0,9182128000.0,9693345000.0,9609830000.0,9721944000.0,9280911000.0,9606160000.0,10117395000.0,9055710000.0,7776768500.0
2047.0,9751258000.0,9666115000.0,9599788000.0,7457112600.0,9620448000.0,9069332000.0,9670193000.0,9579600000.0,9703887000.0,9206429000.0,9567162000.0,10062991000.0,8941245000.0,7663304000.0
2048.0,9729878000.0,9647079000.0,9583319000.0,7362898000.0,9596129000.0,8944000000.0,9657332000.0,9549392000.0,9692780000.0,9098135000.0,9535627000.0,10034803000.0,8819193000.0,7497271000.0
2049.0,9705520000.0,9613182000.0,9542216000.0,7197728000.0,9576823000.0,8795335000.0,9655217000.0,9509080000.0,9674100000.0,8987959000.0,9478327000.0,9990923000.0,8740963000.0,7372657000.0
2050.0,9688157000.0,9580962000.0,9492621000.0,7103052000.0,9541596000.0,8660051000.0,9635495000.0,9471185000.0,9658489000.0,8864858000.0,9442381000.0,9932676000.0,8629633000.0,7123733000.0
2051.0,9669784000.0,9555975000.0,9457681000.0,6968273000.0,9513453000.0,8536669700.0,9622657000.0,9427790000.0,9634315000.0,8742474000.0,9406290000.0,9885410000.0,8549067300.0,6923359700.0
2052.0,9648157000.0,9535414000.0,9416452000.0,6793386500.0,9464207000.0,8386046000.0,9608116000.0,9373689000.0,9611475000.0,8601804000.0,9334962000.0,9831580000.0,8416999400.0,6724662000.0
2053.0,9628825000.0,9502063000.0,9382029000.0,6547437600.0,9427541000.0,8305124000.0,9589495000.0,9335762000.0,9596751000.0,8456138000.0,9267939000.0,9794396000.0,8365271600.0,6496648700.0
2054.0,9600893000.0,9475101000.0,9334736000.0,6387301000.0,9385688000.0,8187860500.0,9571449000.0,9272328000.0,9571368000.0,8375952400.0,9165423000.0,9762674000.0,8290264600.0,6325224000.0
2055.0,9582138000.0,9427119000.0,9274413000.0,6179017700.0,9333922000.0,8050075600.0,9550179000.0,9207797000.0,9542637000.0,8264549400.0,9046757000.0,9731813000.0,8199022000.0,6146437600.0
2056.0,9542578000.0,9404356000.0,9239959000.0,5988989000.0,9293813000.0,7926669300.0,9530481000.0,9163867000.0,9515336000.0,8109573000.0,8962305000.0,9696233000.0,8152978400.0,5957071400.0
2057.0,9527894000.0,9335612000.0,9188855000.0,5834512400.0,9250094000.0,7802814500.0,9508622000.0,9097353000.0,9495214000.0,8048684500.0,8875482000.0,9668676000.0,8074265000.0,5813724000.0
2058.0,9510043000.0,9297086000.0,9137360000.0,5674170400.0,9198679000.0,7682483700.0,9481336000.0,9017009000.0,9476390000.0,7942527000.0,8786476000.0,9655692000.0,8003817500.0,5670812000.0
2059.0,9486710000.0,9268060000.0,9111808000.0,5531609000.0,9169289000.0,7564259300.0,9451769000.0,8968591000.0,9424726000.0,7851570000.0,8720222000.0,9613456000.0,7931670000.0,5533816300.0
2060.0,9445784000.0,9218093000.0,9042421000.0,5365973500.0,9118672000.0,7409884700.0,9422448000.0,8893602000.0,9395757000.0,7756495400.0,8618819000.0,9575368000.0,7827141600.0,5337224700.0
2061.0,9416283000.0,9136010000.0,8972385000.0,5249433000.0,9074491000.0,7299922400.0,9368181000.0,8809295000.0,9343531000.0,7622504000.0,8511285000.0,9534248000.0,7723897300.0,5214290000.0
2062.0,9375032000.0,9083692000.0,8905382000.0,5122371000.0,9029511000.0,7180463600.0,9328212000.0,8756725000.0,9300597000.0,7496662000.0,8437593000.0,9515394000.0,7675839500.0,5036471000.0
2063.0,9309233000.0,9046768000.0,8812115000.0,5031184000.0,8951149000.0,7072216600.0,9265682000.0,8708736000.0,9259845000.0,7392006000.0,8333911600.0,9462006000.0,7596889600.0,4888470000.0
2064.0,9264919000.0,8980861000.0,8749475000.0,4939771000.0,8923619000.0,6940978700.0,9217902000.0,8655270000.0,9227653000.0,7239265000.0,8240623600.0,9418669000.0,7527249000.0,4755949000.0
2065.0,9233483000.0,8912062000.0,8693415000.0,4774219300.0,8867236000.0,6815960600.0,9195310000.0,8581180000.0,9169847000.0,7150658000.0,8149952500.0,9386093000.0,7468784000.0,4598591500.0
2066.0,9164727000.0,8856450000.0,8630925000.0,4646707700.0,8809527000.0,6616335000.0,9144540000.0,8539521500.0,9097127000.0,7064264700.0,8064382500.0,9355906000.0,7402095000.0,4426653000.0
2067.0,9078718000.0,8801569000.0,8602526000.0,4552190500.0,8718487000.0,6464122000.0,9106546000.0,8501167000.0,9025845000.0,6965971500.0,7999469000.0,9335076000.0,7307162000.0,4311517000.0
2068.0,9028328000.0,8755880000.0,8550517000.0,4427305500.0,8688852000.0,6260753400.0,9004510000.0,8459771000.0,8958839000.0,6848678400.0,7946693600.0,9304210000.0,7261904000.0,4127286800.0
2069.0,8965106000.0,8682542000.0,8510609400.0,4309693400.0,8633706000.0,6111767600.0,8978508000.0,8417517000.0,8895001000.0,6708649000.0,7876605000.0,9293566000.0,7143156000.0,3989047000.0
2070.0,8919068000.0,8626812000.0,8436337700.0,4240677400.0,8593558000.0,5888249000.0,8935940000.0,8372202500.0,8856269000.0,6562202600.0,7769634300.0,9249732000.0,7063807500.0,3880357000.0
2071.0,8835750000.0,8589637000.0,8380865500.0,4140439000.0,8540218000.0,5719728600.0,8890833000.0,8346739700.0,8814302000.0,6466364400.0,7702785500.0,9231603000.0,6981638700.0,3749255000.0
2072.0,8782818000.0,8518892000.0,8354375000.0,4068755000.0,8495327000.0,5566672000.0,8849228000.0,8292187600.0,8733023000.0,6398096000.0,7605172700.0,9227922000.0,6910363600.0,3636149000.0
2073.0,8722195000.0,8471308300.0,8313627000.0,3930144300.0,8445921300.0,5416560600.0,8789794000.0,8248691000.0,8665497000.0,6279969000.0,7514515500.0,9201893000.0,6864346000.0,3495638500.0
2074.0,8671968000.0,8429084000.0,8267577000.0,3808522800.0,8392726000.0,5259032600.0,8757498000.0,8234573300.0,8634865000.0,6197605000.0,7433924600.0,9214736000.0,6798185000.0,3347299800.0
2075.0,8596085000.0,8393593300.0,8215301000.0,3673139500.0,8339236400.0,5119517000.0,8711080000.0,8163549000.0,8564977000.0,6078644700.0,7340582400.0,9261978000.0,6766113000.0,3169374200.0
2076.0,8540288500.0,8337141000.0,8137229000.0,3561983500.0,8313303000.0,5030802400.0,8680106000.0,8126303000.0,8517921000.0,5988238300.0,7194921000.0,9137560000.0,6701646000.0,2951819000.0
2077.0,8488968700.0,8297368000.0,8085218300.0,3461692200.0,8256800000.0,4896040400.0,8611465000.0,8064030000.0,8470895600.0,5806549500.0,7098235400.0,9100591000.0,6664871400.0,2812421400.0
2078.0,8432328000.0,8253571600.0,8035212000.0,3370419700.0,8220925000.0,4809182000.0,8586661400.0,7983192000.0,8390718000.0,5716826600.0,7012369000.0,9075259000.0,6608067000.0,2629745200.0
2079.0,8365038600.0,8196702000.0,7971380700.0,3264172300.0,8164688400.0,4727224000.0,8524350500.0,7954666000.0,8356406300.0,5605512000.0,6887908000.0,9051418000.0,6536771600.0,2438892500.0
2080.0,8283899400.0,8138166000.0,7886924000.0,3167783700.0,8112124400.0,4579115000.0,8483855000.0,7892179500.0,8295834000.0,5511284700.0,6770806300.0,9047757000.0,6505378300.0,2308930600.0
2081.0,8227344400.0,8093686000.0,7848173000.0,3064731600.0,8047577600.0,4437187000.0,8404531000.0,7800237000.0,8233811000.0,5388576300.0,6676194300.0,9007999000.0,6443550000.0,2163915800.0
2082.0,8132795400.0,8051142700.0,7759425500.0,2962787800.0,7991033000.0,4243003400.0,8368385000.0,7733302000.0,8139892000.0,5265319000.0,6530381300.0,8988469000.0,6417236000.0,2045341400.0
2083.0,8046577700.0,8006717000.0,7729353700.0,2776106200.0,7918576000.0,4112264700.0,8305628700.0,7637812000.0,8083540000.0,5172590000.0,6372831700.0,8958091000.0,6372356000.0,1908384000.0
2084.0,7982145000.0,7952723000.0,7631214600.0,2664554000.0,7871515600.0,4014832000.0,8233606000.0,7565800000.0,8018459600.0,5087446000.0,6257270000.0,8911410000.0,6302145500.0,1777471200.0
2085.0,7917420000.0,7890220000.0,7557242000.0,2521182200.0,7844231700.0,3861009000.0,8157004000.0,7485516300.0,7941053000.0,5016109600.0,6147330600.0,8883125000.0,6263786000.0,1611200800.0
2086.0,7858373000.0,7811780000.0,7510995000.0,2391614200.0,7792526300.0,3729289500.0,8095638500.0,7422938000.0,7886958600.0,4947002400.0,6051336000.0,8851064000.0,6222074400.0,1508150300.0
2087.0,7782949000.0,7789439000.0,7474292000.0,2235153400.0,7740706000.0,3535852000.0,8000786400.0,7388817400.0,7829357600.0,4875903000.0,5937020000.0,8826742000.0,6155709000.0,1427264800.0
2088.0,7723302000.0,7741020700.0,7415304000.0,2084311300.0,7660373500.0,3414417700.0,7931417000.0,7325122600.0,7761192400.0,4789507600.0,5845739500.0,8789375000.0,6100953600.0,1295850200.0
2089.0,7661389300.0,7687807500.0,7352640000.0,1973379500.0,7590396400.0,3243316200.0,7879562000.0,7252608000.0,7713381000.0,4715009000.0,5788185600.0,8779639000.0,6009178600.0,1193501700.0
2090.0,7567413000.0,7639549400.0,7298211300.0,1821936600.0,7557475300.0,3039590000.0,7812263400.0,7184219600.0,7645336600.0,4655432700.0,5644494300.0,8754779000.0,5970009000.0,1086071400.0
2091.0,7525037600.0,7577894400.0,7224698000.0,1701810400.0,7501876000.0,2900942000.0,7752822000.0,7088454000.0,7573337000.0,4557470000.0,5528554500.0,8709890000.0,5900503600.0,978288640.0
2092.0,7413034000.0,7522402000.0,7146516000.0,1571540200.0,7457246000.0,2761578200.0,7681809400.0,6963578400.0,7530045400.0,4504747000.0,5423998000.0,8710338000.0,5856446000.0,847889300.0
2093.0,7304573400.0,7464209000.0,7091049500.0,1499669000.0,7401970000.0,2476323800.0,7616730000.0,6880235000.0,7471320600.0,4444611000.0,5312251400.0,8694013000.0,5793663500.0,742835400.0
2094.0,7200477700.0,7418259500.0,7039813600.0,1444229200.0,7353415000.0,2297931800.0,7504610300.0,6834728400.0,7393614300.0,4396092400.0,5196214300.0,8683039000.0,5764275700.0,661251500.0
2095.0,7074823700.0,7367918600.0,6992948700.0,1360541200.0,7291106300.0,2113903600.0,7412029000.0,6738384000.0,7295472000.0,4351110000.0,5106846700.0,8670523000.0,5676665300.0,592644350.0
2096.0,6996963000.0,7298915300.0,6924343300.0,1288341400.0,7252523000.0,1989552800.0,7291541000.0,6666375700.0,7217433600.0,4273490400.0,4992568300.0,8653342000.0,5657655000.0,510157020.0
2097.0,6872446000.0,7249193000.0,6871950000.0,1171428600.0,7216412000.0,1881705000.0,7190595000.0,6547504000.0,7143896000.0,4203696600.0,4902770000.0,8653680000.0,5598429700.0,414387360.0
2098.0,6771629600.0,7172485000.0,6812776000.0,1119272700.0,7146013700.0,1713485400.0,7095833000.0,6429476400.0,7043625000.0,4168611300.0,4806186000.0,8645157000.0,5531791000.0,335986940.0
2099.0,6685026000.0,7085195000.0,6757395500.0,1052305500.0,7103844400.0,1610413300.0,6999391700.0,6289685000.0,6982594000.0,4121221600.0,4719904000.0,8641356000.0,5475007500.0,218195000.0
2100.0,6539275000.0,7018068500.0,6692043000.0,962629250.0,7050693000.0,1503285200.0,6883764700.0,6142283000.0,6865907000.0,4036688100.0,4601578000.0,8631629000.0,5428451300.0,148230340.0
