time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2035.0,176247320000.0,201276150000.0,206860320000.0,212749910000.0
2036.0,170335880000.0,198296260000.0,204655940000.0,208572710000.0
2037.0,165136580000.0,194953120000.0,204244530000.0,204656670000.0
2038.0,159285970000.0,192309740000.0,198897000000.0,201750350000.0
2039.0,154349650000.0,186519620000.0,196643820000.0,199987770000.0
2040.0,151162130000.0,180664140000.0,193714830000.0,197196890000.0
2041.0,145093100000.0,173251080000.0,188592440000.0,195783160000.0
2042.0,140387650000.0,169334750000.0,186097120000.0,191257120000.0
2043.0,137085630000.0,164989060000.0,180639990000.0,187087520000.0
2044.0,133578180000.0,160745650000.0,177250160000.0,182486560000.0
2045.0,129447600000.0,156004810000.0,172293110000.0,178520640000.0
2046.0,124586435000.0,149571300000.0,167510500000.0,175223880000.0
2047.0,119852700000.0,146289120000.0,162331930000.0,172064650000.0
2048.0,115889060000.0,141513980000.0,158923060000.0,167520260000.0
2049.0,110411630000.0,138929370000.0,157009500000.0,165603500000.0
2050.0,106380300000.0,135607400000.0,153197510000.0,159464080000.0
2051.0,101956480000.0,128243380000.0,149709850000.0,155292860000.0
2052.0,97973560000.0,123833920000.0,144679030000.0,149533340000.0
2053.0,94739866000.0,119552410000.0,141836960000.0,146235770000.0
2054.0,91503450000.0,116493900000.0,138236440000.0,140531470000.0
2055.0,87266240000.0,111515680000.0,135118280000.0,137976970000.0
2056.0,83093225000.0,106675640000.0,132552835000.0,134175880000.0
2057.0,80136815000.0,102805590000.0,129492420000.0,131359736000.0
2058.0,75562780000.0,99390170000.0,126206984000.0,128455780000.0
2059.0,71348060000.0,96724570000.0,123689075000.0,126157046000.0
2060.0,67891864000.0,93195240000.0,121117030000.0,122292100000.0
2061.0,65037984000.0,90457130000.0,118288950000.0,119299270000.0
2062.0,61971850000.0,86127780000.0,116280040000.0,116141875000.0
2063.0,58458997000.0,83608250000.0,112624560000.0,112441380000.0
2064.0,56333844000.0,80884130000.0,111448826000.0,110420795000.0
2065.0,52693586000.0,78761230000.0,110526940000.0,108092236000.0
2066.0,50450330000.0,76145205000.0,108010490000.0,104866120000.0
2067.0,46629994000.0,72598856000.0,105016980000.0,103351370000.0
2068.0,43624374000.0,70077120000.0,102692280000.0,102664480000.0
2069.0,41810514000.0,67034337000.0,103482430000.0,100913490000.0
2070.0,39599124000.0,63644353000.0,101887190000.0,100552090000.0
2071.0,37181096000.0,60756365000.0,100882600000.0,97630590000.0
2072.0,34965213000.0,58025583000.0,97719930000.0,96638850000.0
2073.0,32443950000.0,56304136000.0,95560690000.0,95121970000.0
2074.0,30461060000.0,53897236000.0,94551564000.0,93973780000.0
2075.0,29043954000.0,51687707000.0,93461780000.0,93492290000.0
2076.0,27345936000.0,50116300000.0,92543410000.0,91594220000.0
2077.0,25173326000.0,48688110000.0,91316390000.0,90992720000.0
2078.0,23427723000.0,46979236000.0,90436430000.0,89147970000.0
2079.0,22250363000.0,44899647000.0,89513260000.0,86891450000.0
2080.0,21416677000.0,42864340000.0,87900680000.0,84417430000.0
2081.0,20089037000.0,41049264000.0,86810000000.0,83385860000.0
2082.0,19228285000.0,39286980000.0,85753676000.0,81880220000.0
2083.0,18045979000.0,37562510000.0,84884230000.0,82514600000.0
2084.0,16910921000.0,36075893000.0,85094980000.0,82381275000.0
2085.0,15480502000.0,35059925000.0,85161790000.0,82219600000.0
2086.0,14688127000.0,34001762000.0,85046755000.0,81563730000.0
2087.0,13545827000.0,32442284000.0,84353090000.0,80565330000.0
2088.0,12505500000.0,31148007000.0,84452660000.0,80125936000.0
2089.0,11530691000.0,29941074000.0,83385570000.0,79300050000.0
2090.0,10701032000.0,28533207000.0,82760400000.0,78299595000.0
2091.0,9962349000.0,26547464000.0,81705220000.0,78720850000.0
2092.0,9310011000.0,25429594000.0,81594696000.0,79597890000.0
2093.0,8682783000.0,23863128000.0,80716900000.0,79016230000.0
2094.0,7973519000.0,22473624000.0,80672930000.0,78496860000.0
2095.0,7260510000.0,21722235000.0,80021480000.0,77363230000.0
2096.0,6701661700.0,20836840000.0,79992455000.0,75917250000.0
2097.0,6344369700.0,19480078000.0,79195440000.0,76817620000.0
2098.0,5788551700.0,18635240000.0,78644970000.0,75627010000.0
2099.0,5412763000.0,17646287000.0,78475540000.0,75566280000.0
2100.0,5074557400.0,16653776000.0,77331505000.0,75737850000.0
2101.0,4832695000.0,15686696000.0,77023960000.0,75568110000.0
2102.0,4491559000.0,15045856000.0,78623250000.0,74555556000.0
2103.0,4155215400.0,14264516000.0,79569355000.0,75189670000.0
2104.0,3921268200.0,13572714000.0,82321250000.0,74854890000.0
2105.0,3617551400.0,13089490000.0,83094450000.0,73441580000.0
2106.0,3292293000.0,12342160000.0,84969700000.0,74279130000.0
2107.0,3105934000.0,11899792000.0,87838110000.0,74400220000.0
2108.0,2902631200.0,11297804000.0,88656450000.0,73377800000.0
2109.0,2778505700.0,10731656000.0,90053230000.0,73482870000.0
2110.0,2560321800.0,10189790000.0,91376075000.0,72620980000.0
2111.0,2405731600.0,9786355000.0,91129160000.0,73575330000.0
2112.0,2319998200.0,9426812000.0,88411670000.0,73820030000.0
2113.0,2220160500.0,8976369000.0,89964350000.0,73961200000.0
2114.0,2142640500.0,8758944000.0,91530070000.0,76593545000.0
2115.0,2064832300.0,8470751700.0,92632695000.0,76290740000.0
2116.0,2038774500.0,7999070000.0,92603556000.0,76874870000.0
2117.0,1969532400.0,7605695000.0,91819926000.0,76024430000.0
2118.0,1832860300.0,7400612000.0,94548220000.0,77197010000.0
2119.0,1805703400.0,6961062400.0,95255240000.0,79348400000.0
2120.0,1738347300.0,6636670000.0,99094640000.0,78076680000.0
2121.0,1668662700.0,6438406700.0,100914864000.0,78576970000.0
2122.0,1640807700.0,6162721000.0,100416010000.0,79369130000.0
2123.0,1600740400.0,6065713000.0,101226004000.0,80715060000.0
2124.0,1585744300.0,5837948400.0,104007200000.0,79688580000.0
2125.0,1582214800.0,5942077400.0,103278500000.0,80203870000.0
2126.0,1561829500.0,5577129500.0,105210675000.0,79818230000.0
2127.0,1478753200.0,5290013700.0,107781760000.0,79836094000.0
2128.0,1446224600.0,5006586000.0,107971850000.0,79919150000.0
2129.0,1398192000.0,4866420000.0,111975590000.0,80405120000.0
2130.0,1347082400.0,4693758500.0,113442740000.0,80991000000.0
2131.0,1294152600.0,4429943300.0,115464990000.0,79401610000.0
2132.0,1254376100.0,4380809700.0,117245340000.0,79816840000.0
2133.0,1185867900.0,4195803600.0,119528060000.0,80756425000.0
2134.0,1139422200.0,3927787000.0,120449890000.0,80657650000.0
2135.0,1100309600.0,3763897900.0,123075230000.0,81847980000.0
2136.0,1085585200.0,3510486300.0,125282170000.0,82609470000.0
2137.0,1063497860.0,3437313300.0,128620675000.0,84250060000.0
2138.0,1044127700.0,3281964800.0,131282800000.0,85697970000.0
2139.0,1008336060.0,3110958600.0,133004890000.0,87833215000.0
2140.0,991148800.0,2947858000.0,135177990000.0,86405380000.0
2141.0,954031600.0,2874851800.0,136468420000.0,87859550000.0
2142.0,943025400.0,2773554000.0,137444600000.0,91209834000.0
2143.0,930802000.0,2669972500.0,139090970000.0,92754780000.0
2144.0,903195140.0,2530253600.0,140593040000.0,92326060000.0
2145.0,869575400.0,2384057000.0,144781030000.0,93280570000.0
2146.0,826277400.0,2321631700.0,149510050000.0,94736245000.0
2147.0,783820200.0,2239808500.0,154915980000.0,95124950000.0
2148.0,763274430.0,2128808200.0,159089160000.0,96046790000.0
2149.0,727097000.0,2050885800.0,159926630000.0,99258020000.0
2150.0,706946500.0,1970408400.0,161266250000.0,100003545000.0
2151.0,687082600.0,1909096400.0,162979800000.0,100454120000.0
2152.0,667366100.0,1842180500.0,164316330000.0,101118040000.0
2153.0,640907000.0,1792181100.0,166298980000.0,103065480000.0
2154.0,625443650.0,1732592600.0,167832350000.0,102242410000.0
2155.0,609506200.0,1681675500.0,168947420000.0,103075120000.0
2156.0,585663550.0,1631513100.0,175311860000.0,105442530000.0
2157.0,549559900.0,1576088200.0,178619810000.0,104948610000.0
2158.0,516449570.0,1520261900.0,183658970000.0,106149980000.0
2159.0,493639200.0,1488583400.0,181583540000.0,104880680000.0
2160.0,468774660.0,1422649900.0,186433360000.0,106511950000.0
2161.0,442714370.0,1378454700.0,189446830000.0,106688210000.0
2162.0,434617600.0,1309959300.0,192409040000.0,105529975000.0
2163.0,423907330.0,1272541800.0,192882300000.0,105909250000.0
2164.0,417412640.0,1227367700.0,200104400000.0,107863430000.0
2165.0,399697540.0,1201100700.0,207249560000.0,110295600000.0
2166.0,377515520.0,1156932900.0,211289930000.0,111899940000.0
2167.0,368728450.0,1087984900.0,212998700000.0,110811726000.0
2168.0,344959000.0,1057562900.0,215656350000.0,113030290000.0
2169.0,338373220.0,1014099650.0,219118500000.0,113444330000.0
2170.0,308483680.0,993211500.0,221247060000.0,112279230000.0
2171.0,300443260.0,973208260.0,223161400000.0,113966300000.0
2172.0,293616900.0,938015000.0,227752530000.0,116207390000.0
2173.0,291229820.0,937314370.0,228416110000.0,117687120000.0
2174.0,292177380.0,924619200.0,233644770000.0,118045710000.0
2175.0,299429220.0,971285600.0,236982300000.0,119069704000.0
2176.0,292011300.0,897696640.0,244618630000.0,118968570000.0
2177.0,284072060.0,908571800.0,250574180000.0,119644910000.0
2178.0,288054750.0,896620350.0,257844280000.0,121185000000.0
2179.0,282806800.0,871657540.0,260657150000.0,120977060000.0
2180.0,281842720.0,846827840.0,266471650000.0,121340770000.0
2181.0,276103840.0,820971200.0,272063350000.0,121937660000.0
2182.0,265667360.0,783751740.0,279587300000.0,121596820000.0
2183.0,257203470.0,758533950.0,283703400000.0,120786305000.0
2184.0,244833700.0,735223900.0,287795770000.0,121584116000.0
2185.0,241956060.0,720665200.0,292201460000.0,122754350000.0
2186.0,232422290.0,716394430.0,299973100000.0,123855990000.0
2187.0,223331540.0,767859100.0,305317940000.0,123344510000.0
2188.0,217247060.0,731387200.0,310957740000.0,126066205000.0
2189.0,211057380.0,705865150.0,316382020000.0,126362020000.0
2190.0,225456350.0,685660600.0,323249200000.0,124783550000.0
2191.0,199438700.0,646217340.0,325654300000.0,125476000000.0
2192.0,199312800.0,618339140.0,326462960000.0,125539820000.0
2193.0,190190580.0,637052740.0,329325800000.0,124274620000.0
2194.0,182652640.0,601275650.0,334376270000.0,123352200000.0
2195.0,179909060.0,583955500.0,338583800000.0,126307390000.0
2196.0,195770620.0,581255300.0,341099400000.0,127228625000.0
2197.0,197589800.0,575145000.0,343361520000.0,126227260000.0
2198.0,180200960.0,602280600.0,347795820000.0,127151735000.0
2199.0,184943060.0,559299840.0,357763200000.0,124437635000.0
2200.0,180454600.0,971429200.0,360173570000.0,124035300000.0
2201.0,181741870.0,567798500.0,364585500000.0,124135070000.0
2202.0,174395920.0,598858400.0,369937800000.0,124419100000.0
2203.0,173810000.0,582159500.0,373752070000.0,124559990000.0
2204.0,171070540.0,577290500.0,379731770000.0,123483660000.0
2205.0,175564060.0,541413100.0,386686450000.0,122749620000.0
2206.0,164287740.0,529652500.0,389051840000.0,121781960000.0
2207.0,160855920.0,523756220.0,393357520000.0,121897460000.0
2208.0,160438700.0,515792350.0,399791900000.0,120846290000.0
2209.0,196817010.0,507776260.0,405655060000.0,119378680000.0
2210.0,173713970.0,548141800.0,412666860000.0,119243560000.0
2211.0,166954660.0,541250700.0,420127200000.0,119094000000.0
2212.0,176413870.0,524340220.0,423322200000.0,119392250000.0
2213.0,167882110.0,509710530.0,427705140000.0,117816760000.0
2214.0,166649760.0,504880770.0,430158280000.0,119087750000.0
2215.0,186344290.0,501252380.0,432983150000.0,118493274000.0
2216.0,176187040.0,492889920.0,436498240000.0,118716770000.0
2217.0,169910690.0,503010660.0,437971580000.0,118486720000.0
2218.0,171306480.0,514369860.0,437148940000.0,116292260000.0
2219.0,173893010.0,509767700.0,441527800000.0,115600350000.0
2220.0,177175060.0,519571900.0,442787200000.0,115063260000.0
2221.0,288366660.0,511475300.0,450004160000.0,114769500000.0
2222.0,178374190.0,507753020.0,456408700000.0,113635885000.0
2223.0,178326560.0,504068000.0,457774170000.0,113346380000.0
2224.0,170393060.0,569115300.0,457794360000.0,112468200000.0
2225.0,167954420.0,525930400.0,459700170000.0,111421760000.0
2226.0,165932670.0,519781340.0,465328050000.0,112197796000.0
2227.0,164947970.0,756733950.0,465269620000.0,110539880000.0
2228.0,164027460.0,651774340.0,472819900000.0,109475660000.0
2229.0,164442140.0,747576300.0,477397750000.0,108134760000.0
2230.0,171952500.0,587527600.0,480359120000.0,106867370000.0
2231.0,167657520.0,796402050.0,483482860000.0,106011810000.0
2232.0,166595410.0,732773060.0,485381050000.0,103873940000.0
2233.0,228586030.0,1382337700.0,491965970000.0,103273595000.0
2234.0,171863490.0,753589100.0,497501300000.0,102362776000.0
2235.0,160462910.0,709818430.0,500919440000.0,101988950000.0
2236.0,153721810.0,660793000.0,507087260000.0,100719270000.0
2237.0,145836560.0,673118660.0,510800070000.0,100779650000.0
2238.0,140581400.0,676038340.0,511200200000.0,99134410000.0
2239.0,137666770.0,620529400.0,516992960000.0,99753430000.0
2240.0,140361900.0,627077760.0,522937700000.0,99377070000.0
2241.0,139760140.0,589374000.0,529190160000.0,98458700000.0
2242.0,138213420.0,552812900.0,534763240000.0,98319350000.0
2243.0,170940460.0,547053500.0,540592200000.0,96541880000.0
2244.0,137353570.0,576591800.0,542571720000.0,96520170000.0
2245.0,143066460.0,529827740.0,551535100000.0,94924910000.0
2246.0,136740800.0,529723900.0,554409850000.0,94211490000.0
2247.0,138200500.0,729794050.0,559270300000.0,92382810000.0
2248.0,136216500.0,593458940.0,566439640000.0,91092206000.0
2249.0,134662460.0,534086430.0,569815700000.0,90511630000.0
2250.0,134967040.0,510916830.0,575883300000.0,90790170000.0
2251.0,135381780.0,510086820.0,579051000000.0,89310140000.0
2252.0,134439740.0,498629800.0,583353500000.0,88055914000.0
2253.0,137102530.0,503128200.0,590435000000.0,85731550000.0
2254.0,129368960.0,489937200.0,591381800000.0,84522934000.0
2255.0,130645016.0,468746560.0,598046400000.0,83073974000.0
2256.0,139408800.0,464600130.0,596792900000.0,82834660000.0
2257.0,134545650.0,456224600.0,601901040000.0,81486050000.0
2258.0,132321040.0,452917950.0,609196970000.0,80644530000.0
2259.0,128734470.0,453678820.0,613854740000.0,79982230000.0
2260.0,140147790.0,478053660.0,618523600000.0,79089476000.0
2261.0,128436470.0,604685200.0,625287200000.0,79003710000.0
2262.0,127370610.0,546869000.0,630458900000.0,78142980000.0
2263.0,126654696.0,490668640.0,637800700000.0,77135856000.0
2264.0,126471310.0,497532030.0,646451200000.0,76739860000.0
2265.0,126538640.0,478811200.0,652531500000.0,75769864000.0
2266.0,124656984.0,474168160.0,659054500000.0,74082180000.0
2267.0,119481450.0,440198750.0,669392300000.0,73678290000.0
2268.0,119261416.0,438416030.0,674552800000.0,72463510000.0
2269.0,118337880.0,533848480.0,678518850000.0,71024796000.0
2270.0,119106400.0,454597730.0,680067500000.0,70012944000.0
2271.0,119305200.0,458610140.0,685000500000.0,68490110000.0
2272.0,120278424.0,432663000.0,687434370000.0,67120505000.0
2273.0,119784920.0,423165200.0,691747360000.0,65954250000.0
2274.0,119522770.0,416959360.0,697171250000.0,64738087000.0
2275.0,117993576.0,427941000.0,700793400000.0,63939813000.0
2276.0,121075550.0,444581630.0,703279100000.0,63726080000.0
2277.0,120421410.0,424141100.0,709098140000.0,62195376000.0
2278.0,121626270.0,411030140.0,715243400000.0,61590303000.0
2279.0,121343860.0,433850530.0,719812100000.0,60557726000.0
2280.0,119826200.0,416204300.0,723646500000.0,61273625000.0
2281.0,567078200.0,403681500.0,727686600000.0,60362916000.0
2282.0,197620100.0,398370800.0,728741800000.0,60068580000.0
2283.0,166192180.0,395261660.0,732469500000.0,59216118000.0
2284.0,165197840.0,389826340.0,732459700000.0,58620030000.0
2285.0,174451070.0,376640670.0,734272800000.0,57351066000.0
2286.0,171834030.0,373014100.0,735816000000.0,56143127000.0
2287.0,176950700.0,384778200.0,736154160000.0,55467330000.0
2288.0,170756960.0,403035330.0,738611000000.0,54945220000.0
2289.0,164540450.0,377889440.0,743479400000.0,53380320000.0
2290.0,152450140.0,372345820.0,745106800000.0,52402790000.0
2291.0,145396720.0,368879580.0,743277000000.0,51770057000.0
2292.0,150776720.0,366736600.0,739626840000.0,49725452000.0
2293.0,142673200.0,412542560.0,738763400000.0,48395810000.0
2294.0,143316200.0,394704800.0,748131700000.0,47558107000.0
2295.0,136401920.0,372214620.0,752423500000.0,45950845000.0
2296.0,137135310.0,482201300.0,755020660000.0,45341010000.0
2297.0,134365820.0,383455550.0,761239000000.0,44543080000.0
2298.0,140187500.0,386965380.0,765670800000.0,43685667000.0
2299.0,135418620.0,440593250.0,768157900000.0,42899603000.0
2300.0,134959260.0,428500200.0,770866800000.0,41989310000.0
