time,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM,CANESM5
2060.0,37819640000000.0,37064140000000.0,35871785000000.0,38710300000000.0
2061.0,37608390000000.0,36835500000000.0,35681863000000.0,38487240000000.0
2062.0,37324105000000.0,36585437000000.0,35433254000000.0,38295800000000.0
2063.0,37224125000000.0,36340775000000.0,35072275000000.0,38130724000000.0
2064.0,37019628000000.0,36067380000000.0,34732640000000.0,37875282000000.0
2065.0,36627108000000.0,35794677000000.0,34390350000000.0,37515930000000.0
2066.0,36293594000000.0,35603253000000.0,34036540000000.0,37254750000000.0
2067.0,36024726000000.0,35355596000000.0,33674863000000.0,36956424000000.0
2068.0,35853162000000.0,35242484000000.0,33380333000000.0,36591260000000.0
2069.0,35648157000000.0,35026964000000.0,33134372000000.0,36261200000000.0
2070.0,35422147000000.0,34826750000000.0,32787680000000.0,36010356000000.0
2071.0,35208350000000.0,34608343000000.0,32296489000000.0,35762310000000.0
2072.0,34986300000000.0,34339962000000.0,31831546000000.0,35239460000000.0
2073.0,34750318000000.0,34004615000000.0,31470018000000.0,34932599000000.0
2074.0,34543013000000.0,33750080000000.0,31206509000000.0,34772967000000.0
2075.0,34238995000000.0,33568854000000.0,30881190000000.0,34606223000000.0
2076.0,33986546000000.0,33430810000000.0,30601128000000.0,34414023000000.0
2077.0,33725950000000.0,33132670000000.0,30286006000000.0,34068324000000.0
2078.0,33457552000000.0,32864170000000.0,30023420000000.0,33689302000000.0
2079.0,33129796000000.0,32704270000000.0,29695521000000.0,33373255000000.0
2080.0,32914008000000.0,32547140000000.0,29330156000000.0,33227463000000.0
2081.0,32667752000000.0,32450688000000.0,29119987000000.0,33020543000000.0
2082.0,32440270000000.0,32262907000000.0,28879490000000.0,32757168000000.0
2083.0,32207555000000.0,32066498000000.0,28563107000000.0,32485417000000.0
2084.0,31883516000000.0,31893700000000.0,28097263000000.0,32154195000000.0
2085.0,31585322000000.0,31697561000000.0,27852567000000.0,31869379000000.0
2086.0,31407735000000.0,31507735000000.0,27623032000000.0,31625056000000.0
2087.0,31306830000000.0,31315215000000.0,27372724000000.0,31466180000000.0
2088.0,31190396000000.0,31233034000000.0,27109270000000.0,31227340000000.0
2089.0,31046102000000.0,31073670000000.0,26790620000000.0,31005845000000.0
2090.0,30748065000000.0,30829950000000.0,26440567000000.0,30769210000000.0
2091.0,30589388000000.0,30686906000000.0,26009160000000.0,30566192000000.0
2092.0,30383228000000.0,30510010000000.0,25652010000000.0,30393420000000.0
2093.0,30193173000000.0,30245489000000.0,25376598000000.0,30104570000000.0
2094.0,29950139000000.0,30129930000000.0,25055967000000.0,29826330000000.0
2095.0,29748294000000.0,29926852000000.0,24748052000000.0,29540260000000.0
2096.0,29605044000000.0,29759310000000.0,24372752000000.0,29172481000000.0
2097.0,29439660000000.0,29601450000000.0,24018952000000.0,28892499000000.0
2098.0,29348036000000.0,29437769000000.0,23714520000000.0,28706295000000.0
2099.0,29237240000000.0,29304396000000.0,23443043000000.0,28455037000000.0
2100.0,29038662000000.0,29179970000000.0,23053505000000.0,28201410000000.0
