time,CAMS-CSM1-0,INM-CM5-0,CANESM5,MRI-ESM2-0,BCC-CSM2-MR,EC-EARTH3-VEG,GFDL-ESM4,MPI-ESM1-2-HR,FGOALS-F3-L,ACCESS-CM2,ACCESS-ESM1-5,CESM2-WACCM,NORESM2-MM,INM-CM4-8,IPSL-CM6A-LR,CESM2,EC-EARTH3
2013.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0
2014.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0
2015.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0
2016.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0
2017.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0
2018.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0
2019.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0
2020.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0
2021.0,44387044000000.0,44255210000000.0,44248594000000.0,44215440000000.0,44107230000000.0,44284030000000.0,44332267000000.0,44318580000000.0,44313426000000.0,44139120000000.0,44259450000000.0,44303447000000.0,44182830000000.0,44281226000000.0,44271588000000.0,44217217000000.0,44231970000000.0
2022.0,44297950000000.0,44191267000000.0,44241636000000.0,44157800000000.0,44019153000000.0,44248787000000.0,44218210000000.0,44236730000000.0,44325686000000.0,44035775000000.0,44059780000000.0,44275027000000.0,44170920000000.0,44155036000000.0,44192215000000.0,44118487000000.0,44104784000000.0
2023.0,44307550000000.0,44133574000000.0,44183558000000.0,44036165000000.0,43860135000000.0,44252545000000.0,44086980000000.0,44224780000000.0,44209710000000.0,43977680000000.0,43964250000000.0,44232564000000.0,44082100000000.0,44128457000000.0,44068300000000.0,44043526000000.0,44077320000000.0
2024.0,44304830000000.0,44047230000000.0,44087590000000.0,43889180000000.0,43697720000000.0,44128948000000.0,43933288000000.0,44115660000000.0,44153200000000.0,43863993000000.0,43903714000000.0,44147610000000.0,44088890000000.0,44060253000000.0,43927206000000.0,43847095000000.0,44094336000000.0
2025.0,44177570000000.0,43980985000000.0,44027047000000.0,43675627000000.0,43549620000000.0,44167890000000.0,43903923000000.0,44024765000000.0,44036824000000.0,43764446000000.0,43856406000000.0,44073160000000.0,44073256000000.0,44000782000000.0,43782880000000.0,43734406000000.0,44063470000000.0
2026.0,44083810000000.0,43967110000000.0,43835740000000.0,43619835000000.0,43314867000000.0,44088270000000.0,43858176000000.0,44022160000000.0,44056684000000.0,43791214000000.0,43812596000000.0,43912677000000.0,43974207000000.0,43908424000000.0,43620866000000.0,43664873000000.0,44017330000000.0
2027.0,44056520000000.0,43881165000000.0,43747107000000.0,43505870000000.0,43101796000000.0,44057500000000.0,43794620000000.0,43925088000000.0,44000384000000.0,43746326000000.0,43832507000000.0,43763430000000.0,43799720000000.0,43880276000000.0,43528440000000.0,43470866000000.0,43896460000000.0
2028.0,44023250000000.0,43816136000000.0,43654526000000.0,43454440000000.0,42935354000000.0,43994705000000.0,43728706000000.0,43823950000000.0,43887553000000.0,43558760000000.0,43685425000000.0,43588084000000.0,43686570000000.0,43742070000000.0,43283170000000.0,43336210000000.0,43790635000000.0
2029.0,43983720000000.0,43763190000000.0,43612390000000.0,43357260000000.0,42840004000000.0,43901150000000.0,43616670000000.0,43738382000000.0,43899500000000.0,43457213000000.0,43597034000000.0,43564750000000.0,43529867000000.0,43611630000000.0,43162224000000.0,43254494000000.0,43749875000000.0
2030.0,43975930000000.0,43669286000000.0,43490663000000.0,43274492000000.0,42660390000000.0,43817642000000.0,43514755000000.0,43683210000000.0,43817953000000.0,43421280000000.0,43563753000000.0,43572790000000.0,43415585000000.0,43470824000000.0,43123570000000.0,43167013000000.0,43646520000000.0
2031.0,43898202000000.0,43629640000000.0,43457893000000.0,43090274000000.0,42455316000000.0,43744670000000.0,43477904000000.0,43571710000000.0,43715356000000.0,43253320000000.0,43539940000000.0,43532606000000.0,43253047000000.0,43342943000000.0,42913946000000.0,43102740000000.0,43544283000000.0
2032.0,43755546000000.0,43540970000000.0,43412745000000.0,42953440000000.0,42199308000000.0,43681840000000.0,43363890000000.0,43385410000000.0,43613455000000.0,43158612000000.0,43473055000000.0,43420228000000.0,43180783000000.0,43202707000000.0,42714905000000.0,43064510000000.0,43540705000000.0
2033.0,43684390000000.0,43465656000000.0,43219966000000.0,42805083000000.0,42015882000000.0,43628360000000.0,43301693000000.0,43207715000000.0,43460296000000.0,43084377000000.0,43287503000000.0,43312010000000.0,43072012000000.0,43077350000000.0,42616320000000.0,42981747000000.0,43478040000000.0
2034.0,43582795000000.0,43283860000000.0,43051110000000.0,42691210000000.0,41825826000000.0,43528180000000.0,43253390000000.0,43133310000000.0,43361214000000.0,42974240000000.0,43182030000000.0,43223850000000.0,43018120000000.0,42973174000000.0,42395463000000.0,42807360000000.0,43330790000000.0
2035.0,43519660000000.0,43173430000000.0,42905268000000.0,42497837000000.0,41633030000000.0,43430693000000.0,43013783000000.0,43026500000000.0,43331100000000.0,42889010000000.0,43014987000000.0,43114195000000.0,42966350000000.0,42951430000000.0,42327414000000.0,42593000000000.0,43231950000000.0
2036.0,43514864000000.0,43157050000000.0,42843920000000.0,42330420000000.0,41300275000000.0,43298730000000.0,42826280000000.0,43001406000000.0,43214630000000.0,42722816000000.0,42864256000000.0,42870573000000.0,42975600000000.0,42885170000000.0,42217037000000.0,42326395000000.0,43183824000000.0
2037.0,43505703000000.0,43053140000000.0,42635370000000.0,42265140000000.0,41107950000000.0,43203670000000.0,42760732000000.0,42877342000000.0,43132704000000.0,42680885000000.0,42699797000000.0,42615570000000.0,42917440000000.0,42817090000000.0,42149417000000.0,42178026000000.0,43152673000000.0
2038.0,43527782000000.0,42900247000000.0,42557887000000.0,42140176000000.0,40897550000000.0,42987190000000.0,42677073000000.0,42822510000000.0,43118137000000.0,42601550000000.0,42508483000000.0,42529135000000.0,42840827000000.0,42602095000000.0,42027630000000.0,42113463000000.0,43043588000000.0
2039.0,43496338000000.0,42792395000000.0,42467530000000.0,42141326000000.0,40777660000000.0,42851740000000.0,42478107000000.0,42824397000000.0,42986380000000.0,42411290000000.0,42426110000000.0,42291620000000.0,42713014000000.0,42390760000000.0,41832770000000.0,41952340000000.0,42905444000000.0
2040.0,43479904000000.0,42673352000000.0,42356783000000.0,42089056000000.0,40599655000000.0,42725202000000.0,42301053000000.0,42770100000000.0,42845973000000.0,42259190000000.0,42395744000000.0,42159960000000.0,42690687000000.0,42280023000000.0,41702853000000.0,41770560000000.0,42867007000000.0
2041.0,43420770000000.0,42677358000000.0,42225610000000.0,41884886000000.0,40448857000000.0,42648980000000.0,42072296000000.0,42696350000000.0,42845980000000.0,42132710000000.0,42263180000000.0,41974745000000.0,42538550000000.0,42145507000000.0,41571613000000.0,41592250000000.0,42775098000000.0
2042.0,43302905000000.0,42592247000000.0,42111332000000.0,41760957000000.0,40196380000000.0,42570265000000.0,41951440000000.0,42676016000000.0,42729782000000.0,42063370000000.0,42229050000000.0,41848773000000.0,42437506000000.0,42094680000000.0,41441240000000.0,41434678000000.0,42595326000000.0
2043.0,43248710000000.0,42543490000000.0,41964813000000.0,41689494000000.0,39982517000000.0,42431412000000.0,41966885000000.0,42598820000000.0,42600980000000.0,41913718000000.0,42167430000000.0,41574285000000.0,42367050000000.0,41960990000000.0,41256206000000.0,41285370000000.0,42555564000000.0
2044.0,43196042000000.0,42473480000000.0,41856767000000.0,41568570000000.0,39740368000000.0,42331580000000.0,41878674000000.0,42479980000000.0,42471020000000.0,41704300000000.0,42078870000000.0,41390654000000.0,42280690000000.0,41906273000000.0,41098924000000.0,41040543000000.0,42569670000000.0
2045.0,43074844000000.0,42372323000000.0,41742050000000.0,41520825000000.0,39569286000000.0,42176646000000.0,41768502000000.0,42402023000000.0,42349153000000.0,41556450000000.0,41932944000000.0,41284916000000.0,42153095000000.0,41824895000000.0,40898340000000.0,40950852000000.0,42615160000000.0
2046.0,42897487000000.0,42294640000000.0,41655403000000.0,41389572000000.0,39377955000000.0,42073416000000.0,41706053000000.0,42249908000000.0,42207508000000.0,41411980000000.0,41858223000000.0,40970427000000.0,42065736000000.0,41748110000000.0,40787887000000.0,40678004000000.0,42461030000000.0
2047.0,42683500000000.0,42247794000000.0,41633260000000.0,41282720000000.0,39192050000000.0,41925080000000.0,41596213000000.0,42178798000000.0,42120908000000.0,41285710000000.0,41739402000000.0,40706740000000.0,41964527000000.0,41644770000000.0,40628243000000.0,40543556000000.0,42234246000000.0
2048.0,42655960000000.0,42152415000000.0,41388457000000.0,41186300000000.0,38974823000000.0,41774700000000.0,41533026000000.0,42136110000000.0,41952530000000.0,41149120000000.0,41655944000000.0,40481984000000.0,41821870000000.0,41551447000000.0,40572230000000.0,40361724000000.0,42070580000000.0
2049.0,42540920000000.0,42177015000000.0,41244330000000.0,41075943000000.0,38740156000000.0,41675448000000.0,41556405000000.0,42055737000000.0,41895246000000.0,41041718000000.0,41528488000000.0,40331165000000.0,41754623000000.0,41372153000000.0,40365206000000.0,40104186000000.0,41941420000000.0
2050.0,42454860000000.0,42069080000000.0,41124650000000.0,41006603000000.0,38501144000000.0,41534708000000.0,41552310000000.0,41983190000000.0,41795190000000.0,40816777000000.0,41432224000000.0,40102663000000.0,41607850000000.0,41361005000000.0,40159064000000.0,39798780000000.0,41811980000000.0
2051.0,42415025000000.0,42018886000000.0,40840504000000.0,40974013000000.0,38215710000000.0,41326100000000.0,41499180000000.0,41762180000000.0,41778237000000.0,40692944000000.0,41314016000000.0,39940850000000.0,41506940000000.0,41229230000000.0,40026870000000.0,39611347000000.0,41666330000000.0
2052.0,42401170000000.0,41895630000000.0,40626146000000.0,40838583000000.0,37935496000000.0,41050070000000.0,41406534000000.0,41651710000000.0,41680955000000.0,40516050000000.0,41174480000000.0,39679440000000.0,41410270000000.0,41206633000000.0,39973220000000.0,39333120000000.0,41630680000000.0
2053.0,42330363000000.0,41858350000000.0,40478490000000.0,40690105000000.0,37715286000000.0,40824356000000.0,41225210000000.0,41518740000000.0,41628765000000.0,40260306000000.0,41177122000000.0,39317350000000.0,41317787000000.0,41157208000000.0,39890590000000.0,39097897000000.0,41565263000000.0
2054.0,42232833000000.0,41835250000000.0,40381555000000.0,40460800000000.0,37422428000000.0,40557393000000.0,40963630000000.0,41380280000000.0,41531370000000.0,40116676000000.0,41167828000000.0,38998207000000.0,41220655000000.0,40980732000000.0,39762590000000.0,38927876000000.0,41413526000000.0
2055.0,42204560000000.0,41749393000000.0,40319550000000.0,40364417000000.0,37242546000000.0,40410156000000.0,40902123000000.0,41295045000000.0,41420757000000.0,39882945000000.0,41087297000000.0,38824126000000.0,41106280000000.0,40933000000000.0,39625226000000.0,38686515000000.0,41245960000000.0
2056.0,42163304000000.0,41673413000000.0,40227890000000.0,40211203000000.0,37019500000000.0,40232834000000.0,40802063000000.0,41325000000000.0,41283125000000.0,39708030000000.0,40981345000000.0,38561366000000.0,41005194000000.0,40895127000000.0,39437417000000.0,38429160000000.0,41178890000000.0
2057.0,41962550000000.0,41570267000000.0,40072310000000.0,40029276000000.0,36796897000000.0,40039900000000.0,40662175000000.0,41330294000000.0,41100476000000.0,39565197000000.0,40768517000000.0,38252157000000.0,40874460000000.0,40833307000000.0,39258690000000.0,38265864000000.0,40927565000000.0
2058.0,41940290000000.0,41484108000000.0,39953880000000.0,39756270000000.0,36530470000000.0,39772555000000.0,40505580000000.0,41290840000000.0,40738922000000.0,39388612000000.0,40633503000000.0,38050273000000.0,40759950000000.0,40750650000000.0,39123780000000.0,38112575000000.0,40781763000000.0
2059.0,41880566000000.0,41423880000000.0,39781890000000.0,39645690000000.0,36243363000000.0,39541604000000.0,40349167000000.0,41208466000000.0,40595096000000.0,39118270000000.0,40501840000000.0,37862200000000.0,40624720000000.0,40657990000000.0,39061595000000.0,37929280000000.0,40612095000000.0
2060.0,41774760000000.0,41374104000000.0,39589030000000.0,39601420000000.0,35968996000000.0,39428618000000.0,40292795000000.0,41122127000000.0,40426443000000.0,38887775000000.0,40416368000000.0,37726896000000.0,40550045000000.0,40531580000000.0,38748750000000.0,37727600000000.0,40552190000000.0
2061.0,41740006000000.0,41330520000000.0,39493457000000.0,39531886000000.0,35720152000000.0,39218483000000.0,40162930000000.0,41020964000000.0,40109500000000.0,38691330000000.0,40338073000000.0,37474080000000.0,40483443000000.0,40430817000000.0,38604960000000.0,37489012000000.0,40431760000000.0
2062.0,41776460000000.0,41242784000000.0,39406606000000.0,39528413000000.0,35324740000000.0,38998950000000.0,40050348000000.0,40921404000000.0,39956960000000.0,38415995000000.0,40327190000000.0,37295210000000.0,40440183000000.0,40351220000000.0,38463634000000.0,37282946000000.0,40210300000000.0
2063.0,41708922000000.0,41089684000000.0,39318470000000.0,39457286000000.0,34979440000000.0,38837556000000.0,39914255000000.0,40686015000000.0,39803186000000.0,38230640000000.0,40156240000000.0,37133675000000.0,40385610000000.0,40333547000000.0,38344330000000.0,37189254000000.0,40048112000000.0
2064.0,41615600000000.0,41011393000000.0,39153400000000.0,39213567000000.0,34597954000000.0,38696296000000.0,39874732000000.0,40515915000000.0,39555740000000.0,38069480000000.0,39918530000000.0,37024100000000.0,40364120000000.0,40275066000000.0,38162910000000.0,37022987000000.0,39857225000000.0
2065.0,41424340000000.0,40932716000000.0,39066390000000.0,39013856000000.0,34281650000000.0,38569420000000.0,39819875000000.0,40391076000000.0,39399140000000.0,37989854000000.0,39671990000000.0,36819980000000.0,40281710000000.0,40282163000000.0,38031960000000.0,36812680000000.0,39764080000000.0
2066.0,41307376000000.0,40896120000000.0,38941277000000.0,38852585000000.0,34001550000000.0,38461900000000.0,39760307000000.0,40248365000000.0,39194080000000.0,37836946000000.0,39582666000000.0,36443427000000.0,40178207000000.0,40239630000000.0,37795167000000.0,36546527000000.0,39655693000000.0
2067.0,41226830000000.0,40867300000000.0,38850970000000.0,38736230000000.0,33781868000000.0,38324330000000.0,39681677000000.0,40204593000000.0,38926153000000.0,37582800000000.0,39408317000000.0,36148433000000.0,40111044000000.0,40181718000000.0,37646445000000.0,36336577000000.0,39497320000000.0
2068.0,41151670000000.0,40783843000000.0,38767046000000.0,38623350000000.0,33437757000000.0,38040215000000.0,39499975000000.0,40096440000000.0,38730530000000.0,37382007000000.0,39347844000000.0,36077197000000.0,40080643000000.0,40130845000000.0,37527776000000.0,36165973000000.0,39244310000000.0
2069.0,41070850000000.0,40723936000000.0,38597692000000.0,38485465000000.0,33186032000000.0,37850920000000.0,39333206000000.0,40041447000000.0,38627208000000.0,37211542000000.0,39234354000000.0,35948640000000.0,39945370000000.0,40100660000000.0,37421530000000.0,35956938000000.0,39141940000000.0
2070.0,40993100000000.0,40734470000000.0,38481846000000.0,38341932000000.0,32925775000000.0,37675826000000.0,39178150000000.0,39934778000000.0,38536493000000.0,37061805000000.0,39136384000000.0,35605774000000.0,39875865000000.0,40002986000000.0,37375695000000.0,35618617000000.0,39031182000000.0
2071.0,40930954000000.0,40602500000000.0,38337767000000.0,38218490000000.0,32665150000000.0,37506867000000.0,39056890000000.0,39896446000000.0,38397666000000.0,36985750000000.0,38918830000000.0,35388035000000.0,39834324000000.0,39918907000000.0,37241284000000.0,35360516000000.0,38965040000000.0
2072.0,40805213000000.0,40526650000000.0,38203680000000.0,38053670000000.0,32414066000000.0,37251182000000.0,38971400000000.0,39897688000000.0,38337327000000.0,36767885000000.0,38687310000000.0,35202613000000.0,39738174000000.0,39838758000000.0,37090616000000.0,35143503000000.0,38810910000000.0
2073.0,40733805000000.0,40372160000000.0,38032472000000.0,37909110000000.0,32095393000000.0,37080588000000.0,38875590000000.0,39788230000000.0,38266946000000.0,36610125000000.0,38537940000000.0,34857768000000.0,39658530000000.0,39719960000000.0,36983334000000.0,34991182000000.0,38682694000000.0
2074.0,40706874000000.0,40336236000000.0,37865010000000.0,37781976000000.0,31880242000000.0,36917836000000.0,38894030000000.0,39640522000000.0,38252510000000.0,36486133000000.0,38236244000000.0,34557443000000.0,39592284000000.0,39634533000000.0,36900283000000.0,34819732000000.0,38542772000000.0
2075.0,40659604000000.0,40290656000000.0,37716494000000.0,37690970000000.0,31666578000000.0,36800748000000.0,38773673000000.0,39642108000000.0,38202880000000.0,36275483000000.0,38164475000000.0,34423550000000.0,39517067000000.0,39577402000000.0,36807366000000.0,34684111000000.0,38473840000000.0
2076.0,40629116000000.0,40218007000000.0,37520696000000.0,37591806000000.0,31484885000000.0,36742250000000.0,38745726000000.0,39621463000000.0,38108125000000.0,36203720000000.0,38030144000000.0,34190674000000.0,39444434000000.0,39499665000000.0,36731504000000.0,34494170000000.0,38486890000000.0
2077.0,40527093000000.0,40145860000000.0,37409283000000.0,37446247000000.0,31306558000000.0,36662256000000.0,38724356000000.0,39590370000000.0,38075690000000.0,36072610000000.0,37922690000000.0,33936827000000.0,39264444000000.0,39442836000000.0,36660410000000.0,34272539000000.0,38227298000000.0
2078.0,40338560000000.0,40129545000000.0,37251824000000.0,37197230000000.0,31110382000000.0,36598616000000.0,38667930000000.0,39482340000000.0,37942853000000.0,35785873000000.0,37841954000000.0,33561413000000.0,39211596000000.0,39376386000000.0,36489656000000.0,34086716000000.0,38016920000000.0
2079.0,40345467000000.0,40078722000000.0,37068642000000.0,36986614000000.0,30862876000000.0,36495810000000.0,38538842000000.0,39348397000000.0,37815820000000.0,35632280000000.0,37655375000000.0,33257270000000.0,39077560000000.0,39368320000000.0,36405500000000.0,33940704000000.0,37809344000000.0
2080.0,40277205000000.0,40006723000000.0,36884200000000.0,36781930000000.0,30737938000000.0,36349810000000.0,38471220000000.0,39201950000000.0,37692067000000.0,35421430000000.0,37549813000000.0,33007298000000.0,38996223000000.0,39268300000000.0,36212570000000.0,33780805000000.0,37669430000000.0
2081.0,40154547000000.0,40026950000000.0,36603183000000.0,36572687000000.0,30586341000000.0,36229836000000.0,38293110000000.0,39021066000000.0,37581845000000.0,35238880000000.0,37452467000000.0,32650962000000.0,38943180000000.0,39239070000000.0,35978550000000.0,33671722000000.0,37317360000000.0
2082.0,40090290000000.0,39918844000000.0,36435147000000.0,36360476000000.0,30493586000000.0,36080166000000.0,38138076000000.0,38916636000000.0,37523183000000.0,35123725000000.0,37400960000000.0,32404545000000.0,38932847000000.0,39190800000000.0,35704750000000.0,33467484000000.0,37170794000000.0
2083.0,40039354000000.0,39832026000000.0,36259838000000.0,36239160000000.0,30401110000000.0,35956913000000.0,38040358000000.0,38875968000000.0,37399816000000.0,34960832000000.0,37316730000000.0,32180405000000.0,38821740000000.0,39153434000000.0,35525050000000.0,33351998000000.0,37162037000000.0
2084.0,40042510000000.0,39761364000000.0,36120335000000.0,36149666000000.0,30318222000000.0,35923230000000.0,37969793000000.0,38705566000000.0,37280387000000.0,34812065000000.0,37190310000000.0,31991186000000.0,38741226000000.0,39137495000000.0,35381148000000.0,33104035000000.0,36964552000000.0
2085.0,39923860000000.0,39713633000000.0,36000770000000.0,35957873000000.0,30087271000000.0,35873748000000.0,37868307000000.0,38552640000000.0,37158790000000.0,34633666000000.0,37111684000000.0,31619405000000.0,38607130000000.0,39087428000000.0,35264360000000.0,32873334000000.0,36769488000000.0
2086.0,39831980000000.0,39614320000000.0,35851707000000.0,35777384000000.0,29937944000000.0,35743130000000.0,37827094000000.0,38483370000000.0,37072564000000.0,34478737000000.0,37037424000000.0,31490486000000.0,38571923000000.0,39082453000000.0,35190915000000.0,32625486000000.0,36600747000000.0
2087.0,39691060000000.0,39591280000000.0,35530817000000.0,35557137000000.0,29820960000000.0,35588145000000.0,37676976000000.0,38390846000000.0,36981440000000.0,34284522000000.0,36837737000000.0,31155584000000.0,38517212000000.0,39073675000000.0,35099452000000.0,32468728000000.0,36391287000000.0
2088.0,39547946000000.0,39594536000000.0,35227167000000.0,35367806000000.0,29683970000000.0,35433493000000.0,37612490000000.0,38355476000000.0,36947876000000.0,33949450000000.0,36679604000000.0,30898773000000.0,38507690000000.0,39043340000000.0,35004355000000.0,32194687000000.0,36227265000000.0
2089.0,39482230000000.0,39570680000000.0,35009782000000.0,35126986000000.0,29502135000000.0,35193725000000.0,37542422000000.0,38288803000000.0,36864160000000.0,33739306000000.0,36468005000000.0,30710193000000.0,38412397000000.0,39005224000000.0,34922545000000.0,32011413000000.0,36140363000000.0
2090.0,39478958000000.0,39479545000000.0,34831550000000.0,34838590000000.0,29212107000000.0,35112694000000.0,37489167000000.0,38243937000000.0,36759830000000.0,33556636000000.0,36294126000000.0,30481303000000.0,38314890000000.0,38986316000000.0,34857898000000.0,31766784000000.0,35939846000000.0
2091.0,39418290000000.0,39472880000000.0,34672673000000.0,34641950000000.0,29030089000000.0,34900158000000.0,37372985000000.0,38084650000000.0,36639984000000.0,33239488000000.0,36246475000000.0,30237046000000.0,38224148000000.0,38932138000000.0,34777770000000.0,31530653000000.0,35840230000000.0
2092.0,39398284000000.0,39402848000000.0,34555789000000.0,34502678000000.0,28864607000000.0,34693662000000.0,37305170000000.0,37913283000000.0,36518077000000.0,33016978000000.0,36077407000000.0,30002135000000.0,38154225000000.0,38940840000000.0,34554511000000.0,31293121000000.0,35719360000000.0
2093.0,39299530000000.0,39346984000000.0,34412152000000.0,34324800000000.0,28701662000000.0,34500610000000.0,37218983000000.0,37833400000000.0,36455934000000.0,32748033000000.0,35996486000000.0,29663345000000.0,38061837000000.0,38894880000000.0,34386364000000.0,31106140000000.0,35626690000000.0
2094.0,39239330000000.0,39263974000000.0,34266155000000.0,34060615000000.0,28623688000000.0,34321985000000.0,37156324000000.0,37769030000000.0,36375400000000.0,32532236000000.0,35852718000000.0,29397013000000.0,38025950000000.0,38819357000000.0,34286179000000.0,30884013000000.0,35554880000000.0
2095.0,39115207000000.0,39224292000000.0,34095294000000.0,33779993000000.0,28453390000000.0,34139963000000.0,36952833000000.0,37642450000000.0,36231916000000.0,32295184000000.0,35778554000000.0,29036932000000.0,37933235000000.0,38696950000000.0,34137382000000.0,30570847000000.0,35394670000000.0
