time,TAIESM1,CESM2-WACCM,NORESM2-MM,ACCESS-ESM1-5,ACCESS-CM2,IPSL-CM6A-LR,EC-EARTH3,CESM2,CMCC-CM2-SR5,INM-CM4-8,EC-EARTH3-VEG,BCC-CSM2-MR,INM-CM5-0,CANESM5,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4,FGOALS-F3-L,MPI-ESM1-2-HR
2010.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0,44660634000000.0
2011.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0,44635250000000.0
2012.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0,44570545000000.0
2013.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0,44577013000000.0
2014.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0,44477754000000.0
2015.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0,44562643000000.0
2016.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0,44532400000000.0
2017.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0,44544250000000.0
2018.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0,44403234000000.0
2019.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0,44366440000000.0
2020.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0,44350336000000.0
2021.0,44338273000000.0,44255234000000.0,44309408000000.0,44306845000000.0,44317603000000.0,44257020000000.0,44372322000000.0,44184484000000.0,44248343000000.0,44248750000000.0,44327275000000.0,44177186000000.0,44286125000000.0,44254307000000.0,44294644000000.0,44203360000000.0,44326660000000.0,44314286000000.0,44265140000000.0
2022.0,44118410000000.0,44137877000000.0,44312813000000.0,44193796000000.0,44161907000000.0,44010136000000.0,44298790000000.0,44128943000000.0,44117770000000.0,44211760000000.0,44326076000000.0,44057400000000.0,44250490000000.0,44116428000000.0,44252185000000.0,44097710000000.0,44338847000000.0,44219200000000.0,44215875000000.0
2023.0,43916422000000.0,44027928000000.0,44268316000000.0,44119355000000.0,44069267000000.0,43868645000000.0,44246984000000.0,44050757000000.0,44053966000000.0,44206253000000.0,44212674000000.0,43889835000000.0,44220540000000.0,44071427000000.0,44317725000000.0,43981700000000.0,44253992000000.0,44118307000000.0,44180626000000.0
2024.0,43735576000000.0,43898647000000.0,44184325000000.0,44027416000000.0,43942640000000.0,43756670000000.0,44184996000000.0,43956734000000.0,44052230000000.0,44150610000000.0,44173340000000.0,43727658000000.0,44130516000000.0,44061415000000.0,44325230000000.0,43949310000000.0,44117420000000.0,43773080000000.0,44129480000000.0
2025.0,43509840000000.0,43826930000000.0,44154940000000.0,43917650000000.0,43788160000000.0,43624247000000.0,44130617000000.0,43926370000000.0,43983710000000.0,44122677000000.0,43950455000000.0,43547063000000.0,44130785000000.0,43938530000000.0,44268257000000.0,43826350000000.0,44012703000000.0,43620007000000.0,44070800000000.0
2026.0,43300313000000.0,43722090000000.0,43959670000000.0,43865280000000.0,43730275000000.0,43305380000000.0,43989747000000.0,43849940000000.0,44025495000000.0,44103543000000.0,43843026000000.0,43343460000000.0,44082770000000.0,43933707000000.0,44220077000000.0,43683950000000.0,43848840000000.0,43507770000000.0,44014720000000.0
2027.0,43091690000000.0,43467990000000.0,43889160000000.0,43799686000000.0,43623995000000.0,43273716000000.0,43851746000000.0,43772810000000.0,43838995000000.0,43907665000000.0,43836194000000.0,43139710000000.0,44034337000000.0,43930400000000.0,44164884000000.0,43603737000000.0,43809757000000.0,43422310000000.0,43931375000000.0
2028.0,42941460000000.0,43316415000000.0,43831626000000.0,43765855000000.0,43444010000000.0,43157564000000.0,43736520000000.0,43705445000000.0,43666924000000.0,43752245000000.0,43770150000000.0,42972234000000.0,43958570000000.0,43893020000000.0,44144960000000.0,43412456000000.0,43757462000000.0,43228775000000.0,43872315000000.0
2029.0,42703685000000.0,43225460000000.0,43733110000000.0,43747673000000.0,43278175000000.0,43145830000000.0,43669873000000.0,43731170000000.0,43510960000000.0,43686860000000.0,43702387000000.0,42800660000000.0,43903910000000.0,43795656000000.0,43990670000000.0,43376703000000.0,43689586000000.0,43000560000000.0,43859960000000.0
2030.0,42361150000000.0,43150022000000.0,43629473000000.0,43728887000000.0,43149276000000.0,43020100000000.0,43498053000000.0,43643040000000.0,43411743000000.0,43605620000000.0,43626460000000.0,42649503000000.0,43839000000000.0,43810768000000.0,43950337000000.0,43362225000000.0,43560666000000.0,42867830000000.0,43798894000000.0
2031.0,42074090000000.0,43076643000000.0,43546057000000.0,43626510000000.0,42941420000000.0,42821134000000.0,43358230000000.0,43681973000000.0,43280427000000.0,43466105000000.0,43556635000000.0,42490774000000.0,43754920000000.0,43699703000000.0,43887863000000.0,43185650000000.0,43432880000000.0,42756462000000.0,43701175000000.0
2032.0,41971914000000.0,42971093000000.0,43441980000000.0,43463316000000.0,42726320000000.0,42588160000000.0,43221590000000.0,43600280000000.0,43104745000000.0,43338284000000.0,43476696000000.0,42364440000000.0,43685690000000.0,43615426000000.0,43835938000000.0,43079743000000.0,43291350000000.0,42543446000000.0,43632338000000.0
2033.0,41766120000000.0,42899100000000.0,43363114000000.0,43473328000000.0,42542842000000.0,42348906000000.0,43035280000000.0,43478256000000.0,42885130000000.0,43210890000000.0,43411625000000.0,42186645000000.0,43725573000000.0,43542743000000.0,43691125000000.0,42948125000000.0,43232285000000.0,42367680000000.0,43457846000000.0
2034.0,41476340000000.0,42803376000000.0,43276400000000.0,43425600000000.0,42353146000000.0,42234473000000.0,42810230000000.0,43279780000000.0,42766264000000.0,43058645000000.0,43368055000000.0,41974233000000.0,43684120000000.0,43450796000000.0,43677340000000.0,42803890000000.0,43046033000000.0,42124020000000.0,43349906000000.0
2035.0,41218747000000.0,42636858000000.0,43191260000000.0,43352930000000.0,42262797000000.0,42092610000000.0,42654662000000.0,43141206000000.0,42573490000000.0,42921445000000.0,43295890000000.0,41798700000000.0,43671550000000.0,43373970000000.0,43525980000000.0,42598446000000.0,42933693000000.0,42072577000000.0,43340364000000.0
2036.0,40974772000000.0,42448726000000.0,43122460000000.0,43383990000000.0,42183690000000.0,41888267000000.0,42396117000000.0,43083100000000.0,42472570000000.0,42809042000000.0,43210424000000.0,41579583000000.0,43556900000000.0,43250086000000.0,43512940000000.0,42350915000000.0,42805775000000.0,41904000000000.0,43292654000000.0
2037.0,40756110000000.0,42244153000000.0,43060453000000.0,43343384000000.0,42019037000000.0,41712500000000.0,42159970000000.0,42932750000000.0,42452760000000.0,42656453000000.0,43143886000000.0,41323920000000.0,43504010000000.0,43245837000000.0,43503795000000.0,42185097000000.0,42695010000000.0,41799393000000.0,43147550000000.0
2038.0,40565073000000.0,41937580000000.0,42928316000000.0,43306097000000.0,41809506000000.0,41462893000000.0,41938783000000.0,42873735000000.0,42396210000000.0,42537540000000.0,43134290000000.0,41094977000000.0,43439333000000.0,43119150000000.0,43465627000000.0,42092005000000.0,42579136000000.0,41704086000000.0,43049393000000.0
2039.0,40268703000000.0,41709050000000.0,42836960000000.0,43317310000000.0,41558317000000.0,41317002000000.0,41774605000000.0,42756433000000.0,42185982000000.0,42445702000000.0,42847856000000.0,40824250000000.0,43402880000000.0,43031563000000.0,43368785000000.0,41936795000000.0,42441330000000.0,41639167000000.0,42962633000000.0
2040.0,39864507000000.0,41445637000000.0,42836557000000.0,43252355000000.0,41395200000000.0,41121180000000.0,41656657000000.0,42561920000000.0,42080072000000.0,42368615000000.0,42600703000000.0,40521970000000.0,43344950000000.0,42982570000000.0,43268616000000.0,41872123000000.0,42238410000000.0,41542680000000.0,42849874000000.0
2041.0,39498205000000.0,41315832000000.0,42747843000000.0,43132280000000.0,41287760000000.0,40928337000000.0,41498410000000.0,42371534000000.0,41869730000000.0,42153470000000.0,42385170000000.0,40381366000000.0,43271657000000.0,42859495000000.0,43215050000000.0,41621410000000.0,42052980000000.0,41429942000000.0,42767230000000.0
2042.0,39183435000000.0,41305260000000.0,42609095000000.0,43013520000000.0,41220865000000.0,40661613000000.0,41199550000000.0,42210820000000.0,41637900000000.0,41976456000000.0,42194476000000.0,40083353000000.0,43146480000000.0,42757870000000.0,43202933000000.0,41516280000000.0,41864103000000.0,41229388000000.0,42691250000000.0
2043.0,38700110000000.0,41111150000000.0,42491990000000.0,42967900000000.0,40987917000000.0,40475660000000.0,40919278000000.0,41920097000000.0,41538814000000.0,41838730000000.0,42099257000000.0,39749160000000.0,43126043000000.0,42583594000000.0,43095310000000.0,41465050000000.0,41767475000000.0,41061754000000.0,42570185000000.0
2044.0,38293685000000.0,41015880000000.0,42317280000000.0,42860137000000.0,40823387000000.0,40229470000000.0,40678638000000.0,41679080000000.0,41393770000000.0,41632600000000.0,41970496000000.0,39514957000000.0,43042270000000.0,42349430000000.0,43077427000000.0,41304610000000.0,41695014000000.0,40791620000000.0,42501750000000.0
2045.0,37946476000000.0,40753946000000.0,42165695000000.0,42715130000000.0,40593888000000.0,40016164000000.0,40401025000000.0,41425983000000.0,41252180000000.0,41534884000000.0,41602950000000.0,39427343000000.0,42952538000000.0,42166756000000.0,43029704000000.0,41101545000000.0,41522838000000.0,40669030000000.0,42384176000000.0
2046.0,37631020000000.0,40591363000000.0,42056590000000.0,42422222000000.0,40443887000000.0,39818185000000.0,40280544000000.0,41203380000000.0,41066254000000.0,41443037000000.0,41369494000000.0,39241830000000.0,42877967000000.0,41995687000000.0,43020175000000.0,40926870000000.0,41346100000000.0,40485750000000.0,42180510000000.0
2047.0,37227166000000.0,40299120000000.0,42027236000000.0,42225920000000.0,40187070000000.0,39534450000000.0,40047460000000.0,41034670000000.0,40869873000000.0,41326695000000.0,41125792000000.0,38905957000000.0,42768353000000.0,41861170000000.0,42953400000000.0,40734890000000.0,41242180000000.0,40318913000000.0,42126922000000.0
2048.0,36750370000000.0,39940730000000.0,41839130000000.0,42135760000000.0,39940650000000.0,39286032000000.0,39747080000000.0,40714570000000.0,40726570000000.0,41182416000000.0,40841870000000.0,38592930000000.0,42706930000000.0,41613825000000.0,42908260000000.0,40596590000000.0,41129878000000.0,40064370000000.0,42092360000000.0
2049.0,36329706000000.0,39602300000000.0,41748416000000.0,42022000000000.0,39632847000000.0,39024656000000.0,39522710000000.0,40455014000000.0,40510987000000.0,41080955000000.0,40553180000000.0,38284902000000.0,42571984000000.0,41435210000000.0,42837597000000.0,40435160000000.0,41087452000000.0,39959956000000.0,41966380000000.0
2050.0,35991784000000.0,39282304000000.0,41637180000000.0,41780010000000.0,39331270000000.0,38685890000000.0,39266227000000.0,40149140000000.0,40341520000000.0,40948327000000.0,40351260000000.0,37926670000000.0,42361992000000.0,41188700000000.0,42707762000000.0,40198402000000.0,41041660000000.0,39820940000000.0,41868770000000.0
2051.0,35532453000000.0,38887900000000.0,41482170000000.0,41550740000000.0,39016636000000.0,38326644000000.0,38950940000000.0,39918965000000.0,40004670000000.0,40878987000000.0,40088120000000.0,37663210000000.0,42258980000000.0,40926727000000.0,42554276000000.0,39868530000000.0,40859114000000.0,39663280000000.0,41651670000000.0
2052.0,35047868000000.0,38592538000000.0,41285680000000.0,41396644000000.0,38887473000000.0,38100950000000.0,38746150000000.0,39557200000000.0,39712150000000.0,40786460000000.0,39712620000000.0,37371425000000.0,42254492000000.0,40763120000000.0,42411825000000.0,39595430000000.0,40690394000000.0,39553226000000.0,41517940000000.0
2053.0,34462161000000.0,38352217000000.0,41204104000000.0,41149067000000.0,38643163000000.0,37859856000000.0,38511206000000.0,39236456000000.0,39437652000000.0,40738327000000.0,39454396000000.0,37013122000000.0,42147040000000.0,40485990000000.0,42366780000000.0,39295855000000.0,40522958000000.0,39382644000000.0,41364654000000.0
2054.0,33921648000000.0,38121060000000.0,41010613000000.0,40977985000000.0,38391224000000.0,37726326000000.0,38297745000000.0,38900770000000.0,39312503000000.0,40618590000000.0,39158215000000.0,36575275000000.0,42107680000000.0,40281097000000.0,42247670000000.0,39009480000000.0,40348740000000.0,39156613000000.0,41277882000000.0
2055.0,33489859000000.0,37696957000000.0,40839628000000.0,40809670000000.0,38089557000000.0,37499210000000.0,37947387000000.0,38625660000000.0,39149508000000.0,40563756000000.0,38890750000000.0,36199675000000.0,41989735000000.0,40076633000000.0,42154987000000.0,38729550000000.0,40111744000000.0,38937090000000.0,41133220000000.0
2056.0,32819078000000.0,37337333000000.0,40662993000000.0,40575750000000.0,37816793000000.0,37166013000000.0,37691150000000.0,38336360000000.0,38992095000000.0,40375510000000.0,38627990000000.0,35892916000000.0,41929614000000.0,39662990000000.0,42124255000000.0,38481544000000.0,39863570000000.0,38669780000000.0,40971480000000.0
2057.0,32304278000000.0,36935350000000.0,40503056000000.0,40463920000000.0,37468225000000.0,36897884000000.0,37456427000000.0,37977225000000.0,38748444000000.0,40239580000000.0,38317555000000.0,35591664000000.0,41826320000000.0,39422247000000.0,42135055000000.0,38344424000000.0,39611435000000.0,38411110000000.0,40847953000000.0
2058.0,31704680000000.0,36447617000000.0,40337586000000.0,40241060000000.0,37356564000000.0,36327823000000.0,37268715000000.0,37615360000000.0,38521587000000.0,40123123000000.0,38034574000000.0,35250416000000.0,41724870000000.0,39172572000000.0,42107970000000.0,38141870000000.0,39475753000000.0,38195610000000.0,40687412000000.0
2059.0,31178620000000.0,35950510000000.0,40183148000000.0,39967682000000.0,37053396000000.0,36008133000000.0,36972250000000.0,37172715000000.0,38265590000000.0,39981150000000.0,37810933000000.0,34917891000000.0,41585800000000.0,38786273000000.0,42070270000000.0,37915124000000.0,39279150000000.0,37965795000000.0,40528675000000.0
2060.0,30466613000000.0,35557845000000.0,40107370000000.0,39630733000000.0,36776130000000.0,35703623000000.0,36567582000000.0,36837150000000.0,37919897000000.0,39823545000000.0,37584330000000.0,34620377000000.0,41383430000000.0,38446360000000.0,41979665000000.0,37664703000000.0,39093790000000.0,37778503000000.0,40351255000000.0
2061.0,29863580000000.0,35046839000000.0,40021118000000.0,39392777000000.0,36409200000000.0,35349783000000.0,36151250000000.0,36360115000000.0,37732965000000.0,39627054000000.0,37236330000000.0,34253067000000.0,41306345000000.0,38214210000000.0,41921550000000.0,37387246000000.0,38855252000000.0,37626095000000.0,40221035000000.0
2062.0,29357226000000.0,34603700000000.0,39870576000000.0,38814550000000.0,36064887000000.0,35001266000000.0,35820820000000.0,35911883000000.0,37440274000000.0,39466990000000.0,36830045000000.0,33794560000000.0,41186186000000.0,37883004000000.0,41807837000000.0,36998484000000.0,38706388000000.0,37461883000000.0,40041680000000.0
2063.0,28822538000000.0,34178320000000.0,39715830000000.0,38404402000000.0,35737750000000.0,34729158000000.0,35446562000000.0,35534960000000.0,36971708000000.0,39325383000000.0,36576638000000.0,33372078000000.0,41112073000000.0,37365580000000.0,41708226000000.0,36567712000000.0,38478453000000.0,37291855000000.0,39828658000000.0
2064.0,28217480000000.0,33678166000000.0,39602946000000.0,37936884000000.0,35439480000000.0,34268310000000.0,35119046000000.0,35016829000000.0,36712980000000.0,39180323000000.0,36254810000000.0,32953548000000.0,40964685000000.0,36951620000000.0,41433747000000.0,36110470000000.0,38276967000000.0,37093204000000.0,39584000000000.0
2065.0,27585630000000.0,33239850000000.0,39414793000000.0,37640137000000.0,35080766000000.0,33829300000000.0,34568359000000.0,34568118000000.0,36394330000000.0,38987922000000.0,35893327000000.0,32626950000000.0,40841310000000.0,36629850000000.0,41322795000000.0,35844820000000.0,37994476000000.0,36910540000000.0,39479117000000.0
2066.0,27070573000000.0,32680037000000.0,39318773000000.0,37288540000000.0,34808350000000.0,33496951000000.0,34130075000000.0,34241797000000.0,36233196000000.0,38782810000000.0,35644420000000.0,32239890000000.0,40686787000000.0,36365085000000.0,41271226000000.0,35406033000000.0,37579374000000.0,36518014000000.0,39363140000000.0
2067.0,26537336000000.0,32083720000000.0,39108596000000.0,36851640000000.0,34511755000000.0,33123742000000.0,33826865000000.0,33862535000000.0,36023910000000.0,38643712000000.0,35380140000000.0,31943287000000.0,40513286000000.0,35922330000000.0,41180340000000.0,34899281000000.0,37302827000000.0,36067923000000.0,39213420000000.0
2068.0,26036926000000.0,31543544000000.0,38837640000000.0,36549380000000.0,34010460000000.0,32554734000000.0,33577444000000.0,33479394000000.0,35755473000000.0,38458404000000.0,35054095000000.0,31574876000000.0,40243610000000.0,35428904000000.0,41081207000000.0,34445617000000.0,37084560000000.0,35714847000000.0,39086130000000.0
2069.0,25415515000000.0,30978748000000.0,38667557000000.0,36213352000000.0,33642452000000.0,32026904000000.0,33228233000000.0,33073590000000.0,35555060000000.0,38190166000000.0,34698370000000.0,31237255000000.0,40085350000000.0,34807294000000.0,40979105000000.0,34061460000000.0,36908460000000.0,35319780000000.0,38946540000000.0
2070.0,24716618000000.0,30552288000000.0,38511630000000.0,35812650000000.0,33186558000000.0,31578837000000.0,32899473000000.0,32676157000000.0,35255424000000.0,38005063000000.0,34195286000000.0,30891265000000.0,39929522000000.0,34439298000000.0,40947677000000.0,33702367000000.0,36669620000000.0,34936946000000.0,38804360000000.0
2071.0,24143870000000.0,29873326000000.0,38372395000000.0,35453047000000.0,32771364000000.0,31065276000000.0,32532597000000.0,32216336000000.0,34933964000000.0,37812674000000.0,33661389000000.0,30596477000000.0,39857645000000.0,33738696000000.0,40799270000000.0,33308650000000.0,36530286000000.0,34669916000000.0,38580865000000.0
2072.0,23565437000000.0,29476870000000.0,38212655000000.0,35041190000000.0,32413898000000.0,30749158000000.0,31993100000000.0,31736335000000.0,34511799000000.0,37581136000000.0,33187552000000.0,30286092000000.0,39672634000000.0,33086014000000.0,40726380000000.0,32947604000000.0,36296462000000.0,34372219000000.0,38362283000000.0
2073.0,22986065000000.0,28838340000000.0,37962340000000.0,34722906000000.0,31923418000000.0,30384138000000.0,31546120000000.0,31176010000000.0,34205904000000.0,37365440000000.0,32793533000000.0,29897104000000.0,39608000000000.0,32473417000000.0,40643863000000.0,32511585000000.0,36091957000000.0,34030225000000.0,38184580000000.0
2074.0,22351157000000.0,28269710000000.0,37740557000000.0,34418916000000.0,31614910000000.0,29885666000000.0,31229800000000.0,30672326000000.0,33892982000000.0,37175320000000.0,32132011000000.0,29526736000000.0,39450290000000.0,31924358000000.0,40481750000000.0,32085748000000.0,35897437000000.0,33632192000000.0,38007740000000.0
2075.0,21669748000000.0,27761530000000.0,37546550000000.0,34164881000000.0,31310781000000.0,29443180000000.0,30800075000000.0,29998870000000.0,33622382000000.0,36967780000000.0,31599343000000.0,29101593000000.0,39279050000000.0,31454017000000.0,40371044000000.0,31667438000000.0,35626838000000.0,33398012000000.0,37934313000000.0
2076.0,21186084000000.0,27209004000000.0,37326554000000.0,33871224000000.0,30942886000000.0,29000819000000.0,30281540000000.0,29555195000000.0,33340620000000.0,36761313000000.0,31209403000000.0,28780140000000.0,39149277000000.0,31046404000000.0,40267755000000.0,31237337000000.0,35408155000000.0,32910400000000.0,37736780000000.0
2077.0,20693170000000.0,26548095000000.0,36987705000000.0,33509337000000.0,30451968000000.0,28497645000000.0,29678440000000.0,29085179000000.0,33088426000000.0,36621483000000.0,30638070000000.0,28325670000000.0,38896070000000.0,30604255000000.0,40169650000000.0,30764337000000.0,35083338000000.0,32505544000000.0,37561030000000.0
2078.0,19952656000000.0,25878457000000.0,36739830000000.0,33141991000000.0,29889038000000.0,28017754000000.0,29138547000000.0,28488839000000.0,32765650000000.0,36464100000000.0,30199052000000.0,27925242000000.0,38737988000000.0,30151480000000.0,40103167000000.0,30368485000000.0,34834506000000.0,32144422000000.0,37330750000000.0
2079.0,19221912000000.0,25247523000000.0,36630610000000.0,32743598000000.0,29396298000000.0,27619750000000.0,28788080000000.0,27922102000000.0,32503690000000.0,36330025000000.0,29693835000000.0,27391697000000.0,38474904000000.0,29482346000000.0,39962913000000.0,29947817000000.0,34522586000000.0,31646288000000.0,37108417000000.0
2080.0,18569734000000.0,24561567000000.0,36433453000000.0,32340756000000.0,28981965000000.0,27193684000000.0,28153773000000.0,27486880000000.0,32098110000000.0,36046400000000.0,29273780000000.0,27015042000000.0,38241055000000.0,28864284000000.0,39837625000000.0,29480047000000.0,34278103000000.0,31320848000000.0,36948940000000.0
2081.0,18125087000000.0,23882145000000.0,36248622000000.0,31962222000000.0,28462199000000.0,26647830000000.0,27569502000000.0,26997126000000.0,31510410000000.0,35743053000000.0,28759609000000.0,26605208000000.0,38005096000000.0,28361932000000.0,39703370000000.0,29090260000000.0,34005538000000.0,31077775000000.0,36698256000000.0
2082.0,17609250000000.0,23229130000000.0,36021760000000.0,31506204000000.0,27948660000000.0,26189287000000.0,27092633000000.0,26363744000000.0,30961578000000.0,35484814000000.0,28300775000000.0,26170437000000.0,37769053000000.0,27766643000000.0,39632760000000.0,28684163000000.0,33743629000000.0,30678020000000.0,36413100000000.0
2083.0,17085558000000.0,22642850000000.0,35756990000000.0,31038760000000.0,27347999000000.0,25836716000000.0,26503070000000.0,25665124000000.0,30479565000000.0,35328620000000.0,27664723000000.0,25838307000000.0,37691266000000.0,27187946000000.0,39598310000000.0,28329483000000.0,33432490000000.0,30232415000000.0,36110960000000.0
2084.0,16517815000000.0,21962324000000.0,35517080000000.0,30592170000000.0,26826949000000.0,25278183000000.0,25771780000000.0,25158348000000.0,30246408000000.0,35095874000000.0,27044410000000.0,25477278000000.0,37471375000000.0,26576433000000.0,39529717000000.0,27997950000000.0,33211174000000.0,29713697000000.0,35743930000000.0
2085.0,16036489000000.0,21334470000000.0,35293105000000.0,30124456000000.0,26262515000000.0,24774963000000.0,25225412000000.0,24681743000000.0,29757080000000.0,34873434000000.0,26367001000000.0,25120939000000.0,37213027000000.0,25641078000000.0,39411080000000.0,27607525000000.0,32815117000000.0,29393315000000.0,35429122000000.0
