time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2054.0,11347036000000.0,11835127000000.0,11435390000000.0,11800620000000.0
2055.0,11137277000000.0,11725404000000.0,11352928000000.0,11681100000000.0
2056.0,11045574000000.0,11668857000000.0,11219242000000.0,11543776000000.0
2057.0,10932339000000.0,11582749000000.0,11135185000000.0,11448335000000.0
2058.0,10785142000000.0,11493076000000.0,10999365000000.0,11327944000000.0
2059.0,10667671000000.0,11411662000000.0,10867322000000.0,11212852000000.0
2060.0,10522911000000.0,11322331000000.0,10769074000000.0,11107669000000.0
2061.0,10424266000000.0,11202482000000.0,10641857000000.0,10980400000000.0
2062.0,10285886000000.0,11078763000000.0,10555293000000.0,10855817000000.0
2063.0,10157298000000.0,10933222000000.0,10482241000000.0,10790006000000.0
2064.0,10068930000000.0,10845854000000.0,10360416000000.0,10720569000000.0
2065.0,9930771000000.0,10781487000000.0,10278666000000.0,10584906000000.0
2066.0,9828832000000.0,10698292000000.0,10201910000000.0,10505213000000.0
2067.0,9697188000000.0,10646276000000.0,10133656000000.0,10390932000000.0
2068.0,9607696000000.0,10529992000000.0,10057008000000.0,10276183000000.0
2069.0,9476468000000.0,10402943000000.0,10022195000000.0,10144499000000.0
2070.0,9368209000000.0,10268840000000.0,9987185000000.0,10005452000000.0
2071.0,9274589000000.0,10170024000000.0,9920297000000.0,9936722000000.0
2072.0,9195233000000.0,10073572000000.0,9818600000000.0,9866944000000.0
2073.0,9036492000000.0,10000622000000.0,9720412000000.0,9810018000000.0
2074.0,8984502000000.0,9890560000000.0,9636884000000.0,9706256000000.0
2075.0,8864596000000.0,9803049000000.0,9576588000000.0,9625634000000.0
2076.0,8746458700000.0,9709409000000.0,9491060000000.0,9513352000000.0
2077.0,8616670000000.0,9658844000000.0,9358876000000.0,9460155000000.0
2078.0,8532086000000.0,9589169000000.0,9324088000000.0,9361542000000.0
2079.0,8431902700000.0,9553768000000.0,9258088000000.0,9278399000000.0
2080.0,8370571400000.0,9472780000000.0,9167455000000.0,9186704000000.0
2081.0,8260997000000.0,9416999000000.0,9049651000000.0,9109672000000.0
2082.0,8164737500000.0,9348275000000.0,8989975000000.0,9055253000000.0
2083.0,8104362600000.0,9255052000000.0,8883116000000.0,8971460000000.0
2084.0,8034278400000.0,9168998000000.0,8815270000000.0,8895000000000.0
2085.0,7969641600000.0,9099527000000.0,8760757600000.0,8860478000000.0
2086.0,7909986000000.0,9043175000000.0,8708194600000.0,8791163700000.0
2087.0,7824118600000.0,9023048000000.0,8698348400000.0,8730572000000.0
2088.0,7763265000000.0,8945443000000.0,8664496000000.0,8657488600000.0
2089.0,7660555000000.0,8881518000000.0,8633788700000.0,8569204000000.0
2090.0,7611069500000.0,8824775000000.0,8582958400000.0,8504146400000.0
2091.0,7528876300000.0,8771279000000.0,8559018400000.0,8457794000000.0
2092.0,7470087000000.0,8726695000000.0,8517504700000.0,8423377000000.0
2093.0,7473391000000.0,8702522000000.0,8492597000000.0,8393695700000.0
2094.0,7399080000000.0,8623888000000.0,8442723400000.0,8322957700000.0
2095.0,7298578600000.0,8559136300000.0,8418723600000.0,8256325000000.0
2096.0,7265446300000.0,8497492000000.0,8374993300000.0,8196470600000.0
2097.0,7202471000000.0,8441114400000.0,8360076000000.0,8141965000000.0
2098.0,7141289600000.0,8396711000000.0,8300593700000.0,8105961700000.0
2099.0,7131715000000.0,8374155500000.0,8257006500000.0,8054024000000.0
2100.0,7052484700000.0,8333816000000.0,8217938000000.0,8002683300000.0
2101.0,7010493000000.0,8279232600000.0,8180256500000.0,7965266400000.0
2102.0,6948098000000.0,8237408600000.0,8167155000000.0,7893253000000.0
2103.0,6918335600000.0,8178780600000.0,8160547400000.0,7823720000000.0
2104.0,6879315500000.0,8118327000000.0,8164779500000.0,7793437300000.0
2105.0,6835627600000.0,8091981600000.0,8171575000000.0,7751786300000.0
2106.0,6816034500000.0,8057232300000.0,8167223000000.0,7713913300000.0
2107.0,6775057700000.0,7997810500000.0,8152625400000.0,7685688300000.0
2108.0,6718639000000.0,7951731000000.0,8140080300000.0,7649383400000.0
2109.0,6676727500000.0,7891261600000.0,8121793600000.0,7582357000000.0
2110.0,6642785000000.0,7846879000000.0,8102207300000.0,7547974000000.0
2111.0,6611848400000.0,7806383000000.0,8103535000000.0,7526635000000.0
2112.0,6598357000000.0,7817796000000.0,8100216600000.0,7483713000000.0
2113.0,6576646000000.0,7801896000000.0,8105026400000.0,7459045400000.0
2114.0,6529546000000.0,7757040700000.0,8080164000000.0,7421741000000.0
2115.0,6511745600000.0,7695785500000.0,8079997000000.0,7394638000000.0
2116.0,6523270500000.0,7676670000000.0,8070898400000.0,7364901600000.0
2117.0,6515852000000.0,7665717000000.0,8044800400000.0,7321355300000.0
2118.0,6487604000000.0,7635561600000.0,8028818000000.0,7295148000000.0
2119.0,6478557600000.0,7615142700000.0,8003562000000.0,7289089000000.0
2120.0,6466907000000.0,7608364700000.0,8009932000000.0,7275326000000.0
2121.0,6443065000000.0,7558031500000.0,7977703000000.0,7240862400000.0
2122.0,6400102000000.0,7545707000000.0,7970945500000.0,7215443300000.0
2123.0,6381846400000.0,7501097500000.0,7960446600000.0,7195655000000.0
2124.0,6393918000000.0,7445718000000.0,7949025500000.0,7199833000000.0
2125.0,6400260400000.0,7435671600000.0,7932899500000.0,7192286600000.0
2126.0,6409330600000.0,7405460500000.0,7916449400000.0,7178180600000.0
2127.0,6375657000000.0,7377589400000.0,7924176000000.0,7178944000000.0
2128.0,6371607000000.0,7331978000000.0,7943058000000.0,7173339300000.0
2129.0,6340218500000.0,7301821400000.0,7961853300000.0,7160605000000.0
2130.0,6316462000000.0,7247750000000.0,7957978300000.0,7149876400000.0
2131.0,6301772000000.0,7228996700000.0,7939865700000.0,7110179400000.0
2132.0,6267512000000.0,7221725000000.0,7942866700000.0,7110305000000.0
2133.0,6257827000000.0,7228087600000.0,7970188000000.0,7125922000000.0
2134.0,6273978000000.0,7217903300000.0,7972243600000.0,7084564300000.0
2135.0,6265907000000.0,7197896500000.0,7979533300000.0,7094124700000.0
2136.0,6251791000000.0,7185606600000.0,8002700600000.0,7116348000000.0
2137.0,6265305000000.0,7194886500000.0,8015237300000.0,7133115400000.0
2138.0,6291577600000.0,7160293500000.0,8015272500000.0,7120804600000.0
2139.0,6265066000000.0,7108511700000.0,8014725600000.0,7103181000000.0
2140.0,6262696000000.0,7090210000000.0,7994348000000.0,7091428000000.0
2141.0,6262118000000.0,7074226400000.0,8004286500000.0,7071823000000.0
2142.0,6292385600000.0,7081472000000.0,8013151000000.0,7050391000000.0
2143.0,6279951000000.0,7037256000000.0,8016366700000.0,7031460000000.0
2144.0,6277809000000.0,7026912500000.0,8016067300000.0,7000072700000.0
2145.0,6257891600000.0,7023131000000.0,8022729400000.0,6983477400000.0
2146.0,6258139600000.0,7016177700000.0,8066596000000.0,6978406000000.0
2147.0,6266419000000.0,7004228700000.0,8089234000000.0,6975035300000.0
2148.0,6262449000000.0,6993239600000.0,8099566000000.0,6968401500000.0
2149.0,6241864600000.0,6977879000000.0,8087221600000.0,6950821600000.0
2150.0,6236662000000.0,6955327300000.0,8092667300000.0,6963688600000.0
2151.0,6227140000000.0,6960588500000.0,8110725000000.0,7002357000000.0
2152.0,6232946000000.0,6932365000000.0,8121811500000.0,7012335000000.0
2153.0,6224065000000.0,6921205600000.0,8162526000000.0,7009369300000.0
2154.0,6236125300000.0,6929880400000.0,8165495000000.0,7010102300000.0
2155.0,6219834000000.0,6888385000000.0,8182887000000.0,6997014500000.0
2156.0,6219243700000.0,6887502000000.0,8190841000000.0,6990987300000.0
2157.0,6231153400000.0,6881927500000.0,8202418000000.0,7027556000000.0
2158.0,6208440000000.0,6839431000000.0,8224993000000.0,7000472700000.0
2159.0,6203394500000.0,6822089000000.0,8249633400000.0,7001688000000.0
2160.0,6204363400000.0,6821205000000.0,8260747000000.0,7025656000000.0
2161.0,6184585700000.0,6808991700000.0,8274037000000.0,7030669600000.0
2162.0,6167248000000.0,6818401600000.0,8286120000000.0,7030356600000.0
2163.0,6170893000000.0,6811348400000.0,8268755000000.0,7032101000000.0
2164.0,6162213000000.0,6776513600000.0,8246053600000.0,7057635000000.0
2165.0,6152793400000.0,6750754000000.0,8229892000000.0,7067654000000.0
2166.0,6149243400000.0,6725181600000.0,8260298000000.0,7086459000000.0
2167.0,6147247000000.0,6723640000000.0,8291498300000.0,7108506400000.0
2168.0,6122830300000.0,6711819600000.0,8321784000000.0,7114137300000.0
2169.0,6111631000000.0,6666693000000.0,8344420500000.0,7118193000000.0
2170.0,6107954700000.0,6636287600000.0,8359631700000.0,7121476000000.0
2171.0,6128344000000.0,6643327000000.0,8368464300000.0,7131614400000.0
2172.0,6133756000000.0,6654864700000.0,8379681500000.0,7132737000000.0
2173.0,6125422400000.0,6655054000000.0,8387738700000.0,7149290000000.0
2174.0,6109426000000.0,6640203500000.0,8418206000000.0,7162795400000.0
2175.0,6120146500000.0,6635404700000.0,8411924700000.0,7152525600000.0
2176.0,6094267000000.0,6616979000000.0,8452671300000.0,7131850000000.0
2177.0,6092893000000.0,6598833500000.0,8487922000000.0,7145545000000.0
2178.0,6111354000000.0,6567038600000.0,8481251000000.0,7150000700000.0
2179.0,6123194700000.0,6541401400000.0,8501072500000.0,7148116000000.0
2180.0,6116149000000.0,6549487000000.0,8533426300000.0,7153461500000.0
2181.0,6087814000000.0,6539429000000.0,8563771000000.0,7159699500000.0
2182.0,6073977000000.0,6532668300000.0,8590072000000.0,7168850400000.0
2183.0,6069583600000.0,6515134000000.0,8606460000000.0,7127848000000.0
2184.0,6076817000000.0,6511116000000.0,8639920000000.0,7088722000000.0
2185.0,6077991600000.0,6490370300000.0,8654691000000.0,7086835000000.0
2186.0,6059947000000.0,6467347300000.0,8692466000000.0,7091110000000.0
2187.0,6047088500000.0,6467108700000.0,8694715600000.0,7091964000000.0
2188.0,6038099000000.0,6442484500000.0,8709598600000.0,7102135300000.0
2189.0,6030660500000.0,6435955000000.0,8721931400000.0,7091531000000.0
2190.0,6033777000000.0,6428758000000.0,8728183000000.0,7083562400000.0
2191.0,6016548700000.0,6414364300000.0,8725738000000.0,7088609700000.0
2192.0,5994166400000.0,6378957600000.0,8754204500000.0,7115264500000.0
2193.0,5987212700000.0,6392739500000.0,8770851000000.0,7116199000000.0
2194.0,5953661000000.0,6371063400000.0,8775178600000.0,7095381000000.0
2195.0,5960348700000.0,6362067600000.0,8802936000000.0,7091379500000.0
2196.0,5986018000000.0,6346471000000.0,8842710000000.0,7114153500000.0
2197.0,5987326000000.0,6325704000000.0,8853623000000.0,7104455000000.0
2198.0,5968958600000.0,6318010000000.0,8846093000000.0,7124536000000.0
2199.0,5984054400000.0,6305874400000.0,8861465000000.0,7121479400000.0
2200.0,5970126700000.0,6296370700000.0,8889528000000.0,7115605000000.0
2201.0,5981483000000.0,6285350700000.0,8904204000000.0,7127212000000.0
2202.0,5968152000000.0,6262314000000.0,8903082000000.0,7152916000000.0
2203.0,5993582300000.0,6247287400000.0,8933559000000.0,7144482000000.0
2204.0,5961076000000.0,6236030000000.0,8949023000000.0,7154711000000.0
2205.0,5951934400000.0,6219896500000.0,8974327000000.0,7136473000000.0
2206.0,5919150000000.0,6206199000000.0,8998053000000.0,7128938400000.0
2207.0,5918722000000.0,6197038000000.0,9036582000000.0,7117910000000.0
2208.0,5931241000000.0,6169977000000.0,9052889000000.0,7114723400000.0
2209.0,5945043000000.0,6161818000000.0,9052924000000.0,7113039400000.0
2210.0,5951066000000.0,6158124300000.0,9086394000000.0,7104402300000.0
2211.0,5950131000000.0,6174093000000.0,9107222000000.0,7099084400000.0
2212.0,5944103000000.0,6205988000000.0,9104769000000.0,7070290000000.0
2213.0,5927142000000.0,6185183000000.0,9121956000000.0,7044116000000.0
2214.0,5928005400000.0,6184962000000.0,9120522000000.0,7051501000000.0
2215.0,5929280500000.0,6173928000000.0,9154618000000.0,7031027000000.0
2216.0,5930692400000.0,6178444000000.0,9166673000000.0,7042463000000.0
2217.0,5909660000000.0,6161565000000.0,9180607000000.0,7042495400000.0
2218.0,5895476000000.0,6178858000000.0,9195116000000.0,7043869000000.0
2219.0,5888981600000.0,6173852000000.0,9202967000000.0,7033807400000.0
2220.0,5900239000000.0,6158815300000.0,9206797000000.0,7021046000000.0
2221.0,5904091600000.0,6139069600000.0,9194039000000.0,7017294500000.0
2222.0,5919400300000.0,6118608700000.0,9203901000000.0,7023621600000.0
2223.0,5924345300000.0,6111769000000.0,9195753000000.0,7008620000000.0
2224.0,5914895000000.0,6122887400000.0,9183855000000.0,6970856000000.0
2225.0,5905221000000.0,6124205000000.0,9191956000000.0,6941988400000.0
2226.0,5880487600000.0,6113357000000.0,9213732000000.0,6922934000000.0
2227.0,5877505000000.0,6104388000000.0,9229813000000.0,6906088000000.0
2228.0,5891153700000.0,6101720000000.0,9245728000000.0,6900437000000.0
2229.0,5897207700000.0,6091832000000.0,9252628000000.0,6900778000000.0
2230.0,5918345400000.0,6088677000000.0,9249680000000.0,6879999000000.0
2231.0,5943753400000.0,6069295000000.0,9244892000000.0,6875702000000.0
2232.0,5975298000000.0,6065578000000.0,9288992000000.0,6857848500000.0
2233.0,5975720000000.0,6066469300000.0,9305845000000.0,6872079300000.0
2234.0,6015802700000.0,6065691000000.0,9325007000000.0,6844921700000.0
2235.0,6022013000000.0,6056095000000.0,9327459000000.0,6845169000000.0
2236.0,6036865000000.0,6057084000000.0,9370391000000.0,6825755300000.0
2237.0,6002776000000.0,6070423000000.0,9389809000000.0,6819118000000.0
2238.0,5977113400000.0,6071517000000.0,9400740000000.0,6798884000000.0
2239.0,5953024000000.0,6042156500000.0,9453750000000.0,6793555000000.0
2240.0,5965443000000.0,6024724500000.0,9479225000000.0,6785597000000.0
2241.0,5943984000000.0,6013142400000.0,9492645000000.0,6769193500000.0
2242.0,5940444000000.0,5999853000000.0,9489830000000.0,6797807600000.0
2243.0,5949684000000.0,5997940700000.0,9533674000000.0,6796968000000.0
2244.0,5943830500000.0,6006772000000.0,9555066000000.0,6807390000000.0
2245.0,5942356000000.0,5991885000000.0,9566110000000.0,6803245000000.0
2246.0,5923592500000.0,6002742700000.0,9595980000000.0,6781394000000.0
2247.0,5908572700000.0,6024896400000.0,9590528000000.0,6771069000000.0
2248.0,5906483000000.0,6020603000000.0,9597840000000.0,6774872000000.0
2249.0,5898598000000.0,6009226500000.0,9604839000000.0,6767442000000.0
2250.0,5910900000000.0,6006772000000.0,9630476000000.0,6769751000000.0
2251.0,5893784600000.0,5996954000000.0,9635091000000.0,6755599000000.0
2252.0,5904793600000.0,5971303000000.0,9651590000000.0,6767532600000.0
2253.0,5891999000000.0,5950962400000.0,9673642000000.0,6775332000000.0
2254.0,5910326000000.0,5947102600000.0,9695967000000.0,6734991600000.0
2255.0,5898688000000.0,5938655000000.0,9718865000000.0,6737131000000.0
2256.0,5889508000000.0,5956297000000.0,9748737000000.0,6709336000000.0
2257.0,5899442000000.0,5952935000000.0,9753722000000.0,6686596700000.0
2258.0,5914655500000.0,5935766400000.0,9738528000000.0,6677967000000.0
2259.0,5910250400000.0,5910496300000.0,9744403000000.0,6637761000000.0
2260.0,5892842500000.0,5940009500000.0,9775145000000.0,6641357400000.0
2261.0,5898913000000.0,5958936000000.0,9813141000000.0,6636277000000.0
2262.0,5889312000000.0,5977399000000.0,9802086000000.0,6621869000000.0
2263.0,5891710500000.0,5955553600000.0,9794462000000.0,6621021300000.0
2264.0,5899062000000.0,5948877000000.0,9794802000000.0,6594370700000.0
2265.0,5918516300000.0,5959017600000.0,9850624000000.0,6574798500000.0
2266.0,5897657000000.0,5936202000000.0,9853973000000.0,6528509000000.0
2267.0,5877352000000.0,5921410000000.0,9863016000000.0,6510216000000.0
2268.0,5873509000000.0,5899098000000.0,9880279000000.0,6487907000000.0
2269.0,5854939600000.0,5907209500000.0,9901703000000.0,6469220000000.0
2270.0,5860850000000.0,5895501000000.0,9916288000000.0,6486545000000.0
2271.0,5857442000000.0,5893321000000.0,9942003000000.0,6466356000000.0
2272.0,5858207000000.0,5909353000000.0,9970615000000.0,6431439000000.0
2273.0,5849517400000.0,5906064000000.0,9981638000000.0,6393146400000.0
2274.0,5841210600000.0,5888678600000.0,9992542000000.0,6383213000000.0
2275.0,5847102000000.0,5865803000000.0,9999635000000.0,6362093300000.0
2276.0,5867653600000.0,5830480500000.0,10013543000000.0,6326765000000.0
2277.0,5858706000000.0,5826892000000.0,10036759000000.0,6336288000000.0
2278.0,5891235500000.0,5818835500000.0,10077338000000.0,6318273300000.0
2279.0,5884472700000.0,5792759500000.0,10110382000000.0,6294540400000.0
2280.0,5875942600000.0,5793132300000.0,10132925000000.0,6277174400000.0
2281.0,5903075500000.0,5763756000000.0,10142050000000.0,6256579000000.0
2282.0,5926118500000.0,5750412300000.0,10155698000000.0,6241099000000.0
2283.0,5903289400000.0,5745319000000.0,10179559000000.0,6209760400000.0
2284.0,5875696700000.0,5731847000000.0,10180342000000.0,6194027000000.0
2285.0,5870545000000.0,5726965600000.0,10181846000000.0,6158464600000.0
2286.0,5855649500000.0,5744252000000.0,10175759000000.0,6120793400000.0
2287.0,5842931300000.0,5751801600000.0,10179356000000.0,6105519400000.0
2288.0,5833507000000.0,5724151000000.0,10204810000000.0,6104107500000.0
2289.0,5812473000000.0,5720446000000.0,10221499000000.0,6098554000000.0
2290.0,5886674000000.0,5719999400000.0,10234558000000.0,6075403000000.0
2291.0,5908967000000.0,5697712000000.0,10255260000000.0,6052989000000.0
2292.0,5915249000000.0,5704205700000.0,10268581000000.0,6020981600000.0
2293.0,5913256000000.0,5688615500000.0,10254777000000.0,6015385000000.0
2294.0,5905399000000.0,5696361300000.0,10252887000000.0,6013799400000.0
2295.0,5880409500000.0,5714469700000.0,10243799000000.0,5978959000000.0
2296.0,5873631500000.0,5700841400000.0,10273144000000.0,5955444500000.0
2297.0,5873615000000.0,5690359300000.0,10290780000000.0,5936268700000.0
2298.0,5880012600000.0,5688007000000.0,10277209000000.0,5945109000000.0
2299.0,5881415600000.0,5671070000000.0,10279687000000.0,5931354600000.0
2300.0,5890710000000.0,5660976600000.0,10282997000000.0,5915168000000.0
