time,MRI-ESM2-0,CESM2-WACCM,CANESM5,IPSL-CM6A-LR
2042.0,50330575000.0,51200870000.0,48149488000.0,51008176000.0
2043.0,50185003000.0,51406963000.0,47828988000.0,50941903000.0
2044.0,50057070000.0,51227090000.0,47440580000.0,50896330000.0
2045.0,49921524000.0,51158980000.0,47101317000.0,50844180000.0
2046.0,49789247000.0,51124773000.0,46676935000.0,50790230000.0
2047.0,49686510000.0,51129700000.0,46337360000.0,50726195000.0
2048.0,49547186000.0,51086942000.0,45928590000.0,50635194000.0
2049.0,49345008000.0,51049500000.0,45615444000.0,50583730000.0
2050.0,49170285000.0,51031704000.0,45321847000.0,50514665000.0
2051.0,48942064000.0,50932912000.0,45017936000.0,50424900000.0
2052.0,48732640000.0,50885050000.0,44744050000.0,50340920000.0
2053.0,48496960000.0,50832605000.0,44425875000.0,50260500000.0
2054.0,48291246000.0,50775327000.0,44111335000.0,50098610000.0
2055.0,48144114000.0,50740695000.0,43781153000.0,49969140000.0
2056.0,47961743000.0,50685570000.0,43492917000.0,49828192000.0
2057.0,47804400000.0,50614590000.0,43249290000.0,49634530000.0
2058.0,47632863000.0,50586604000.0,42868412000.0,49480864000.0
2059.0,47466754000.0,50529657000.0,42598650000.0,49285730000.0
2060.0,47366310000.0,50517107000.0,42284350000.0,49054196000.0
2061.0,47200416000.0,50431603000.0,41933394000.0,48877180000.0
2062.0,47029727000.0,50362642000.0,41603110000.0,48683830000.0
2063.0,46858380000.0,50291343000.0,41234014000.0,48509186000.0
2064.0,46636995000.0,50204340000.0,40883540000.0,48267817000.0
2065.0,46483177000.0,50166440000.0,40595070000.0,48079573000.0
2066.0,46280565000.0,50119803000.0,40285766000.0,47876542000.0
2067.0,46160020000.0,50032714000.0,39871996000.0,47646056000.0
2068.0,45992514000.0,49976490000.0,39505564000.0,47383753000.0
2069.0,45821526000.0,49942577000.0,39219364000.0,47138790000.0
2070.0,45670350000.0,49873280000.0,38868156000.0,46926725000.0
2071.0,45459665000.0,49776600000.0,38497174000.0,46754587000.0
2072.0,45241610000.0,49699844000.0,38100394000.0,46582886000.0
2073.0,44986974000.0,49634020000.0,37663630000.0,46423380000.0
2074.0,44822434000.0,49524660000.0,37298893000.0,46191526000.0
2075.0,44689986000.0,49464380000.0,36989047000.0,45983340000.0
2076.0,44551967000.0,49399476000.0,36702876000.0,45724350000.0
2077.0,44414710000.0,49342330000.0,36366610000.0,45464367000.0
2078.0,44150505000.0,49288778000.0,36075570000.0,45212340000.0
2079.0,43876794000.0,49207472000.0,35801805000.0,45002980000.0
2080.0,43688722000.0,49114878000.0,35349740000.0,44783186000.0
2081.0,43544540000.0,49100943000.0,34993180000.0,44547162000.0
2082.0,43393660000.0,49039307000.0,34645414000.0,44236878000.0
2083.0,43230835000.0,48935404000.0,34235073000.0,43949390000.0
2084.0,43091694000.0,48879670000.0,34000757000.0,43665977000.0
2085.0,42913743000.0,48779424000.0,33751362000.0,43400737000.0
2086.0,42752848000.0,48704442000.0,33279306000.0,43073987000.0
2087.0,42533593000.0,48602170000.0,32986767000.0,42681754000.0
2088.0,42307350000.0,48598008000.0,32706712000.0,42364540000.0
2089.0,42116284000.0,48493630000.0,32490070000.0,42111128000.0
2090.0,41960370000.0,48433218000.0,32244816000.0,41846157000.0
2091.0,41864606000.0,48369553000.0,31947182000.0,41570714000.0
2092.0,41751523000.0,48316640000.0,31584672000.0,41325190000.0
2093.0,41606177000.0,48264098000.0,31289690000.0,41050993000.0
2094.0,41414816000.0,48210060000.0,30991600000.0,40756556000.0
2095.0,41270020000.0,48135885000.0,30673213000.0,40495694000.0
2096.0,41172324000.0,48065085000.0,30447161000.0,40198246000.0
2097.0,40967490000.0,47991810000.0,30200207000.0,39906103000.0
2098.0,40772280000.0,47938007000.0,29982808000.0,39680750000.0
2099.0,40657514000.0,47867412000.0,29672706000.0,39316260000.0
2100.0,40523645000.0,47790682000.0,29451910000.0,38954136000.0
