time,MRI-ESM2-0,KACE-1-0-G,CANESM5,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,TAIESM1,MPI-ESM1-2-HR,MIROC6,GFDL-ESM4,CESM2-WACCM,EC-EARTH3,CNRM-CM6-1
2021.0,18000336000000.0,17971418000000.0,17967645000000.0,18185735000000.0,18175341000000.0,17919438000000.0,17870164000000.0,17910676000000.0,18052690000000.0,18011575000000.0,18031718000000.0,17985803000000.0,18040077000000.0,18100628000000.0
2022.0,17912340000000.0,17794966000000.0,17790070000000.0,18127012000000.0,18122281000000.0,17719313000000.0,17822296000000.0,17800966000000.0,18073963000000.0,17923899000000.0,17861494000000.0,17837945000000.0,18044988000000.0,17942696000000.0
2023.0,17852457000000.0,17626401000000.0,17774412000000.0,18111357000000.0,18041096000000.0,17575454000000.0,17737194000000.0,17695576000000.0,17973297000000.0,17854093000000.0,17679623000000.0,17706422000000.0,17988491000000.0,17781639000000.0
2024.0,17789553000000.0,17405861000000.0,17674233000000.0,18046041000000.0,17955964000000.0,17384115000000.0,17716778000000.0,17561987000000.0,17931948000000.0,17724780000000.0,17612460000000.0,17532540000000.0,17826460000000.0,17677720000000.0
2025.0,17664380000000.0,17355370000000.0,17499028000000.0,17909074000000.0,17891945000000.0,17244828000000.0,17726175000000.0,17432366000000.0,17828736000000.0,17619053000000.0,17571269000000.0,17332431000000.0,17728337000000.0,17731968000000.0
2026.0,17563771000000.0,17119746000000.0,17447171000000.0,17739492000000.0,17812414000000.0,17140763000000.0,17734136000000.0,17272285000000.0,17841187000000.0,17469403000000.0,17467198000000.0,17093108000000.0,17550997000000.0,17608435000000.0
2027.0,17396589000000.0,16865366000000.0,17221522000000.0,17701180000000.0,17743401000000.0,16966694000000.0,17618360000000.0,17113238000000.0,17675995000000.0,17351826000000.0,17337392000000.0,17005726000000.0,17364356000000.0,17492380000000.0
2028.0,17349679000000.0,16637910000000.0,17102971000000.0,17705749000000.0,17582974000000.0,16856993000000.0,17645582000000.0,16954897000000.0,17498244000000.0,17247155000000.0,17319372000000.0,16809471000000.0,17274393000000.0,17336524000000.0
2029.0,17235267000000.0,16443285000000.0,17020989000000.0,17616727000000.0,17419722000000.0,16665868000000.0,17532724000000.0,16828410000000.0,17366491000000.0,17232114000000.0,17302728000000.0,16622524000000.0,17102464000000.0,17219180000000.0
2030.0,17159414000000.0,16338378000000.0,16925567000000.0,17570251000000.0,17342796000000.0,16438396000000.0,17280804000000.0,16642627000000.0,17280358000000.0,17206288000000.0,17217318000000.0,16480595000000.0,16917670000000.0,17215867000000.0
2031.0,17102148000000.0,16062618000000.0,16694555000000.0,17592668000000.0,17259612000000.0,16262577000000.0,17272560000000.0,16519265000000.0,17220436000000.0,16854160000000.0,17184199000000.0,16462314000000.0,16893799000000.0,17156963000000.0
2032.0,17026113000000.0,15912822000000.0,16538239000000.0,17498583000000.0,17058210000000.0,16116606000000.0,17223116000000.0,16374367000000.0,17189677000000.0,16596280000000.0,17102513000000.0,16409903000000.0,16662143000000.0,17063392000000.0
2033.0,16897533000000.0,15827500000000.0,16405138000000.0,17470811000000.0,16911193000000.0,16042152000000.0,17246332000000.0,16158179000000.0,17082293000000.0,16490705000000.0,17004147000000.0,16297706000000.0,16513139000000.0,17010732000000.0
2034.0,16793327000000.0,15604971000000.0,16303569000000.0,17355716000000.0,16789556000000.0,15840516000000.0,17183148000000.0,15915303000000.0,16969297000000.0,16513263000000.0,16844202000000.0,16029185000000.0,16375299000000.0,16906841000000.0
2035.0,16601067000000.0,15434938000000.0,16203023000000.0,17193214000000.0,16668075000000.0,15622070000000.0,17308873000000.0,15715500000000.0,16938871000000.0,16346627000000.0,16678041000000.0,15956155000000.0,16278919000000.0,16810499000000.0
2036.0,16417053000000.0,15138802000000.0,16101600000000.0,17035548000000.0,16598083000000.0,15448011000000.0,17343102000000.0,15554936000000.0,16918603000000.0,16262224000000.0,16634095000000.0,15809737000000.0,16281146000000.0,16795678000000.0
2037.0,16264450000000.0,14906526000000.0,16009153000000.0,16961458000000.0,16484030000000.0,15055105000000.0,17349661000000.0,15359910000000.0,16869970000000.0,16160518000000.0,16495761000000.0,15588196000000.0,16201565000000.0,16689405000000.0
2038.0,16031404000000.0,14733293000000.0,15863858000000.0,16793039000000.0,16320176000000.0,14899534000000.0,17248076000000.0,15113423000000.0,16851608000000.0,15991147000000.0,16400361000000.0,15492466000000.0,16056353000000.0,16598071000000.0
2039.0,15931662000000.0,14556284000000.0,15801643000000.0,16644532000000.0,16300142000000.0,14763681000000.0,17250588000000.0,14891562000000.0,16848266000000.0,15936608000000.0,16284041000000.0,15280253000000.0,16032012000000.0,16520447000000.0
2040.0,15730696000000.0,14408400000000.0,15723162000000.0,16449865000000.0,16155933000000.0,14633483000000.0,17203464000000.0,14668338000000.0,16869393000000.0,15805048000000.0,16074488000000.0,15140037000000.0,15951750000000.0,16452993000000.0
2041.0,15531156000000.0,14210124000000.0,15687535000000.0,16388348000000.0,16170120000000.0,14523075000000.0,17122410000000.0,14591532000000.0,16710637000000.0,15734623000000.0,15963214000000.0,15053142000000.0,15807651000000.0,16479237000000.0
2042.0,15381099000000.0,14058504000000.0,15606745000000.0,16269212000000.0,16172150000000.0,14268008000000.0,16794744000000.0,14357082000000.0,16601431000000.0,15598554000000.0,15888860000000.0,14938857000000.0,15720429000000.0,16525558000000.0
2043.0,15215013000000.0,13873825000000.0,15502461000000.0,16020237000000.0,16111402000000.0,13945775000000.0,16605134000000.0,14126226000000.0,16532134000000.0,15518888000000.0,15747225000000.0,14793084000000.0,15725898000000.0,16483432000000.0
2044.0,15071033000000.0,13743977000000.0,15409990000000.0,15945786000000.0,16028097000000.0,13690316000000.0,16604517000000.0,13890494000000.0,16541464000000.0,15413185000000.0,15659593000000.0,14658947000000.0,15490796000000.0,16433270000000.0
2045.0,14850677000000.0,13554159000000.0,15358369000000.0,15776177000000.0,16017847000000.0,13516663000000.0,16578016000000.0,13660718000000.0,16457262000000.0,15209377000000.0,15616193000000.0,14539492000000.0,15283765000000.0,16290744000000.0
2046.0,14676787000000.0,13327912000000.0,15207029000000.0,15568992000000.0,15905576000000.0,13332130000000.0,16501035000000.0,13457417000000.0,16464795000000.0,15037487000000.0,15523460000000.0,14443621000000.0,15173464000000.0,16213628000000.0
2047.0,14518915000000.0,13194413000000.0,15030318000000.0,15516993000000.0,15815672000000.0,13054709000000.0,16537246000000.0,13258152000000.0,16418586000000.0,14893922000000.0,15492467000000.0,14305868000000.0,15033221000000.0,16066375000000.0
2048.0,14373521000000.0,12953769000000.0,14828149000000.0,15251431000000.0,15778028000000.0,12783898000000.0,16446888000000.0,13097835000000.0,16383914000000.0,14711510000000.0,15439874000000.0,14206035000000.0,14794557000000.0,15982642000000.0
2049.0,14274716000000.0,12773174000000.0,14795364000000.0,15103510000000.0,15685779000000.0,12630846000000.0,16444512000000.0,12782667000000.0,16342763000000.0,14745846000000.0,15334946000000.0,14044149000000.0,14723951000000.0,15851846000000.0
2050.0,14207591000000.0,12686376000000.0,14674142000000.0,15021320000000.0,15622472000000.0,12389436000000.0,16433435000000.0,12598219000000.0,16352618000000.0,14683469000000.0,15186851000000.0,13923930000000.0,14488268000000.0,15809704000000.0
2051.0,14050333000000.0,12542935000000.0,14514214000000.0,14849552000000.0,15602256000000.0,12225266000000.0,16365549000000.0,12502203000000.0,16323610000000.0,14536048000000.0,15118963000000.0,13858890000000.0,14271268000000.0,15836713000000.0
2052.0,13952094000000.0,12368777000000.0,14422179000000.0,14827128000000.0,15530768000000.0,12016439000000.0,16341118000000.0,12208202000000.0,16319840000000.0,14348079000000.0,15117313000000.0,13681153000000.0,14227830000000.0,15824356000000.0
2053.0,13870482000000.0,12142808000000.0,14285684000000.0,14708346000000.0,15455593000000.0,11853792000000.0,16244715000000.0,11916347000000.0,16240040000000.0,14261117000000.0,15070307000000.0,13533606000000.0,14045637000000.0,15763334000000.0
2054.0,13751018000000.0,11982232000000.0,14145273000000.0,14635117000000.0,15407028000000.0,11730650000000.0,16202719000000.0,11645662000000.0,16211651000000.0,14175537000000.0,15026453000000.0,13465674000000.0,13839488000000.0,15634070000000.0
2055.0,13678382000000.0,11748360000000.0,13996503000000.0,14579679000000.0,15355363000000.0,11570127000000.0,16037693000000.0,11442049000000.0,16197637000000.0,14087234000000.0,14922827000000.0,13335821000000.0,13660737000000.0,15505219000000.0
2056.0,13573269000000.0,11647366000000.0,13845912000000.0,14477713000000.0,15302216000000.0,11449287000000.0,16031786000000.0,11177399000000.0,16150999000000.0,13906515000000.0,14834593000000.0,13139821000000.0,13612384000000.0,15427873000000.0
2057.0,13472727000000.0,11578776000000.0,13664410000000.0,14355401000000.0,15198910000000.0,11239871000000.0,15902947000000.0,11026650000000.0,16087867000000.0,13745658000000.0,14687751000000.0,12988977000000.0,13469155000000.0,15323256000000.0
2058.0,13396955000000.0,11460803000000.0,13516189000000.0,14201896000000.0,15112309000000.0,11088292000000.0,15890388000000.0,10761388000000.0,15971558000000.0,13707322000000.0,14621349000000.0,12837189000000.0,13282568000000.0,15270704000000.0
2059.0,13343105000000.0,11368294000000.0,13316301000000.0,14063061000000.0,15008275000000.0,10870954000000.0,15728308000000.0,10543100000000.0,15877071000000.0,13654426000000.0,14494833000000.0,12568356000000.0,13201548000000.0,15106294000000.0
2060.0,13251629000000.0,11192650000000.0,13150093000000.0,13906244000000.0,14969553000000.0,10678214000000.0,15672314000000.0,10302994000000.0,15843834000000.0,13575662000000.0,14401474000000.0,12453290000000.0,13130027000000.0,14993178000000.0
2061.0,13152043000000.0,11003643000000.0,13059697000000.0,13866097000000.0,14906118000000.0,10477307000000.0,15546861000000.0,10131268000000.0,15720777000000.0,13516582000000.0,14256504000000.0,12284787000000.0,13066208000000.0,14937223000000.0
2062.0,13086767000000.0,10881573000000.0,12920953000000.0,13692818000000.0,14879565000000.0,10342678000000.0,15552759000000.0,9981248000000.0,15659387000000.0,13333238000000.0,14203701000000.0,12165857000000.0,13072620000000.0,14837121000000.0
2063.0,13036691000000.0,10741540000000.0,12812352000000.0,13612706000000.0,14876756000000.0,10189430000000.0,15421948000000.0,9812340000000.0,15606370000000.0,13186125000000.0,14195742000000.0,12089304000000.0,12993934000000.0,14787748000000.0
2064.0,13093125000000.0,10587446000000.0,12654902000000.0,13407695000000.0,14965752000000.0,10058342000000.0,15299905000000.0,9687363000000.0,15554022000000.0,13127638000000.0,14100574000000.0,12017167000000.0,12960603000000.0,14658608000000.0
2065.0,12998377000000.0,10505443000000.0,12551815000000.0,13256629000000.0,14916279000000.0,9921493000000.0,15324326000000.0,9449291000000.0,15480302000000.0,13136906000000.0,14062671000000.0,11910633000000.0,12733591000000.0,14636473000000.0
2066.0,12893590000000.0,10336950000000.0,12384529000000.0,13131948000000.0,14870877000000.0,9842892000000.0,15221649000000.0,9316401000000.0,15381346000000.0,13133039000000.0,13962724000000.0,11735459000000.0,12677053000000.0,14504133000000.0
2067.0,12862614000000.0,10118714000000.0,12289848000000.0,12944876000000.0,14855798000000.0,9727010000000.0,15168980000000.0,9101081000000.0,15377362000000.0,13029989000000.0,13922773000000.0,11672868000000.0,12595642000000.0,14445912000000.0
2068.0,12793777000000.0,9953702000000.0,12191588000000.0,12804201000000.0,14730942000000.0,9576203000000.0,15103803000000.0,8971467000000.0,15316111000000.0,12925197000000.0,13878816000000.0,11432141000000.0,12355427000000.0,14309791000000.0
2069.0,12645234000000.0,9926582000000.0,12123861000000.0,12707566000000.0,14703464000000.0,9390546000000.0,15144742000000.0,8787283000000.0,15262005000000.0,12890030000000.0,13849643000000.0,11205973000000.0,12256514000000.0,14319679000000.0
2070.0,12531693000000.0,9857247000000.0,12055774000000.0,12527177000000.0,14640821000000.0,9212044000000.0,15188455000000.0,8694640000000.0,15210073000000.0,12843451000000.0,13770814000000.0,11009566000000.0,12138169000000.0,14238494000000.0
2071.0,12477071000000.0,9811422000000.0,12012971000000.0,12374129000000.0,14597975000000.0,9084978000000.0,15127724000000.0,8468783000000.0,15133082000000.0,12705519000000.0,13697196000000.0,10929908000000.0,11999767000000.0,14247213000000.0
2072.0,12502776000000.0,9682490000000.0,11899987000000.0,12310717000000.0,14605376000000.0,8948688000000.0,14941643000000.0,8348445400000.0,15047765000000.0,12542630000000.0,13637727000000.0,10896175000000.0,11957698000000.0,14185682000000.0
2073.0,12539889000000.0,9573410000000.0,11755174000000.0,12268914000000.0,14552807000000.0,8865259000000.0,14827446000000.0,8195459000000.0,14999391000000.0,12337946000000.0,13543217000000.0,10854718000000.0,11882842000000.0,14029203000000.0
2074.0,12463614000000.0,9500010000000.0,11668489000000.0,12197340000000.0,14528333000000.0,8802674000000.0,14702284000000.0,8017756000000.0,14869977000000.0,12318600000000.0,13509149000000.0,10836999000000.0,11793860000000.0,14011308000000.0
2075.0,12450094000000.0,9449847000000.0,11597947000000.0,12169488000000.0,14479528000000.0,8679627000000.0,14693927000000.0,7870385500000.0,14815972000000.0,12313484000000.0,13507651000000.0,10728369000000.0,11548902000000.0,13902379000000.0
2076.0,12470818000000.0,9345211000000.0,11477280000000.0,12004097000000.0,14404259000000.0,8568471300000.0,14572862000000.0,7763306000000.0,14751031000000.0,12266112000000.0,13479304000000.0,10657407000000.0,11437190000000.0,13803943000000.0
2077.0,12461958000000.0,9359823000000.0,11382484000000.0,11879312000000.0,14364729000000.0,8477166500000.0,14493796000000.0,7707059000000.0,14739964000000.0,12210313000000.0,13426628000000.0,10492377000000.0,11293127000000.0,13763011000000.0
2078.0,12420279000000.0,9326674000000.0,11285954000000.0,11810862000000.0,14316693000000.0,8364143000000.0,14426081000000.0,7576301000000.0,14771424000000.0,12077158000000.0,13352762000000.0,10400475000000.0,11132787000000.0,13725913000000.0
2079.0,12382779000000.0,9172315000000.0,11214146000000.0,11662420000000.0,14280090000000.0,8251361500000.0,14414538000000.0,7435534000000.0,14729170000000.0,11995004000000.0,13207637000000.0,10307189000000.0,11035778000000.0,13659750000000.0
2080.0,12272539000000.0,9087189000000.0,11108064000000.0,11524572000000.0,14187690000000.0,8065850500000.0,14353282000000.0,7232844000000.0,14718878000000.0,11944634000000.0,13176384000000.0,10171744000000.0,10872689000000.0,13598797000000.0
2081.0,12181453000000.0,8943207000000.0,11021277000000.0,11368893000000.0,14161536000000.0,7980391000000.0,14387791000000.0,7110425000000.0,14645486000000.0,11916154000000.0,13122808000000.0,10087773000000.0,10866809000000.0,13611625000000.0
2082.0,12206680000000.0,8939408000000.0,10910547000000.0,11282303000000.0,14099276000000.0,7807988000000.0,14468628000000.0,6944818500000.0,14628857000000.0,11868610000000.0,13065780000000.0,10030227000000.0,10761328000000.0,13621945000000.0
2083.0,12141728000000.0,8838673000000.0,10815646000000.0,11122313000000.0,14116469000000.0,7657816600000.0,14442896000000.0,6818947400000.0,14577723000000.0,11911527000000.0,12955034000000.0,9970584000000.0,10658907000000.0,13519657000000.0
2084.0,12047120000000.0,8744877400000.0,10726994000000.0,11058121000000.0,14091252000000.0,7535730000000.0,14391762000000.0,6718529000000.0,14539726000000.0,11847360000000.0,12873705000000.0,9872516000000.0,10603363000000.0,13487250000000.0
2085.0,11943915000000.0,8622039400000.0,10663710000000.0,10986955000000.0,14048478000000.0,7432275000000.0,14416459000000.0,6625689000000.0,14488977000000.0,11785044000000.0,12811561000000.0,9698064000000.0,10570277000000.0,13500121000000.0
2086.0,11893056000000.0,8527937000000.0,10541493000000.0,10971305000000.0,13936754000000.0,7339883000000.0,14440170000000.0,6470504000000.0,14368321000000.0,11686092000000.0,12830530000000.0,9597267000000.0,10430993000000.0,13410675000000.0
2087.0,11843415000000.0,8412263400000.0,10436519000000.0,10832228000000.0,13975390000000.0,7207026400000.0,14410799000000.0,6278283000000.0,14306731000000.0,11553075000000.0,12795859000000.0,9526283000000.0,10389257000000.0,13405074000000.0
2088.0,11787279000000.0,8269690000000.0,10387875000000.0,10728935000000.0,13898573000000.0,7096387500000.0,14365118000000.0,6163877000000.0,14307263000000.0,11513654000000.0,12765248000000.0,9491488000000.0,10290015000000.0,13405780000000.0
2089.0,11668102000000.0,8152695700000.0,10338042000000.0,10621775000000.0,13833473000000.0,6987494500000.0,14286566000000.0,6140247700000.0,14262348000000.0,11393434000000.0,12712205000000.0,9434575000000.0,10091534000000.0,13440339000000.0
2090.0,11587865000000.0,8071141000000.0,10264495000000.0,10521528000000.0,13740281000000.0,6885142400000.0,14214606000000.0,6035263000000.0,14190731000000.0,11342435000000.0,12700350000000.0,9351863000000.0,10014768000000.0,13482003000000.0
2091.0,11515682000000.0,8025708400000.0,10144110000000.0,10455020000000.0,13681945000000.0,6868284000000.0,14095099000000.0,5907615300000.0,14220289000000.0,11301103000000.0,12642327000000.0,9260836000000.0,9915750000000.0,13389497000000.0
2092.0,11453844000000.0,7981536600000.0,10136087000000.0,10410881000000.0,13573585000000.0,6852090000000.0,13954608000000.0,5829095300000.0,14103781000000.0,11320217000000.0,12580645000000.0,9096938000000.0,9805311000000.0,13475043000000.0
2093.0,11381648000000.0,7827551700000.0,10128041000000.0,10348673000000.0,13542969000000.0,6705100400000.0,13910177000000.0,5729334000000.0,14112229000000.0,11219395000000.0,12528658000000.0,8963019000000.0,9705452000000.0,13416524000000.0
2094.0,11346605000000.0,7730969400000.0,10153465000000.0,10282833000000.0,13587002000000.0,6602789000000.0,13839523000000.0,5593988300000.0,14072431000000.0,11105721000000.0,12437715000000.0,8785331000000.0,9674155000000.0,13372876000000.0
2095.0,11385776000000.0,7686160000000.0,10094395000000.0,10212592000000.0,13545159000000.0,6508357000000.0,13740027000000.0,5533642000000.0,13975693000000.0,11123343000000.0,12336294000000.0,8725001700000.0,9569232000000.0,13397796000000.0
2096.0,11340279000000.0,7631233000000.0,10027195000000.0,10188099000000.0,13528886000000.0,6448354000000.0,13747926000000.0,5449679000000.0,13976509000000.0,11144348000000.0,12310500000000.0,8596965000000.0,9443314000000.0,13378026000000.0
2097.0,11427793000000.0,7577988500000.0,9933715000000.0,10174718000000.0,13513519000000.0,6379831000000.0,13678148000000.0,5358688400000.0,13962045000000.0,11133983000000.0,12280350000000.0,8474796000000.0,9333483000000.0,13263832000000.0
2098.0,11385664000000.0,7581287000000.0,9932894000000.0,10169365000000.0,13443572000000.0,6348409400000.0,13604627000000.0,5249545000000.0,13993384000000.0,11115396000000.0,12193716000000.0,8370821500000.0,9278110000000.0,13187649000000.0
2099.0,11432238000000.0,7579399400000.0,9913547000000.0,10050320000000.0,13346150000000.0,6300391000000.0,13584251000000.0,5172873000000.0,13996516000000.0,11017082000000.0,12168523000000.0,8332537500000.0,9253516000000.0,13110955000000.0
2100.0,11334188000000.0,7475332000000.0,9872594000000.0,10008515000000.0,13264560000000.0,6243745300000.0,13575025000000.0,5156681000000.0,13981710000000.0,10933493000000.0,12170800000000.0,8274530000000.0,9156146000000.0,13079677000000.0
