time,TAIESM1,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,CANESM5,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,EC-EARTH3,MIROC6,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2021.0,17984431000000.0,18048788000000.0,17958775000000.0,18022186000000.0,18017818000000.0,17982835000000.0,18058974000000.0,17916345000000.0,18017520000000.0,18028532000000.0,18066795000000.0,18016765000000.0,18053402000000.0,18084773000000.0
2022.0,17929855000000.0,17887400000000.0,17921064000000.0,17931375000000.0,17881220000000.0,17935978000000.0,18010690000000.0,17949488000000.0,18061155000000.0,17939185000000.0,17977525000000.0,17805554000000.0,18052018000000.0,18031766000000.0
2023.0,17885454000000.0,17792313000000.0,17977290000000.0,17764759000000.0,17800354000000.0,17792468000000.0,17835372000000.0,17864071000000.0,17934032000000.0,17853013000000.0,17907306000000.0,17655535000000.0,17945414000000.0,17940705000000.0
2024.0,17804315000000.0,17693185000000.0,17980436000000.0,17691646000000.0,17770889000000.0,17672148000000.0,17709240000000.0,17687057000000.0,17937707000000.0,17716530000000.0,17799605000000.0,17531316000000.0,17832834000000.0,17818752000000.0
2025.0,17601648000000.0,17507595000000.0,17872830000000.0,17488494000000.0,17765465000000.0,17618810000000.0,17563737000000.0,17533660000000.0,17864560000000.0,17563165000000.0,17615961000000.0,17390484000000.0,17752484000000.0,17723753000000.0
2026.0,17542373000000.0,17418261000000.0,17761468000000.0,17419565000000.0,17828474000000.0,17599883000000.0,17476969000000.0,17366616000000.0,17934836000000.0,17416934000000.0,17514128000000.0,17241994000000.0,17689767000000.0,17761963000000.0
2027.0,17327180000000.0,17356142000000.0,17640987000000.0,17225061000000.0,17881041000000.0,17486416000000.0,17382360000000.0,17133754000000.0,17754432000000.0,17298318000000.0,17313458000000.0,17015252000000.0,17535414000000.0,17623408000000.0
2028.0,17155754000000.0,17225236000000.0,17439486000000.0,16883804000000.0,17944880000000.0,17454414000000.0,17335681000000.0,16915610000000.0,17664374000000.0,17190920000000.0,17225126000000.0,16801832000000.0,17422771000000.0,17598760000000.0
2029.0,17021733000000.0,17072636000000.0,17408348000000.0,16640438000000.0,17828952000000.0,17303568000000.0,17175330000000.0,16782754000000.0,17616470000000.0,16957679000000.0,17090850000000.0,16698060000000.0,17318857000000.0,17550933000000.0
2030.0,16885881000000.0,16878178000000.0,17388828000000.0,16529272000000.0,17766659000000.0,17168511000000.0,17149440000000.0,16699697000000.0,17537071000000.0,16662862000000.0,16851637000000.0,16630280000000.0,17153014000000.0,17519511000000.0
2031.0,16746158000000.0,16624314000000.0,17251535000000.0,16312600000000.0,17831809000000.0,17031327000000.0,16875894000000.0,16472175000000.0,17431785000000.0,16595676000000.0,16635301000000.0,16533178000000.0,17010953000000.0,17432958000000.0
2032.0,16557142000000.0,16525223000000.0,17141772000000.0,16120929000000.0,17731626000000.0,16832006000000.0,16718481000000.0,16297125000000.0,17284169000000.0,16523527000000.0,16598093000000.0,16479544000000.0,16910808000000.0,17373259000000.0
2033.0,16413860000000.0,16470015000000.0,17026241000000.0,15839950000000.0,17664563000000.0,16776489000000.0,16572032000000.0,16097065000000.0,17266866000000.0,16367613000000.0,16412262000000.0,16382873000000.0,16816183000000.0,17273497000000.0
2034.0,16174515000000.0,16384031000000.0,16988122000000.0,15584187000000.0,17708050000000.0,16601404000000.0,16501578000000.0,15906358000000.0,17091101000000.0,16213977000000.0,16319673000000.0,16197124000000.0,16728225000000.0,17161967000000.0
2035.0,16044377000000.0,16348249000000.0,16943454000000.0,15311945000000.0,17546220000000.0,16495122000000.0,16468898000000.0,15688427000000.0,16931169000000.0,16079875000000.0,16136830000000.0,15995831000000.0,16680683000000.0,16953106000000.0
2036.0,15893542000000.0,16301842000000.0,16905119000000.0,15158373000000.0,17531049000000.0,16375539000000.0,16374593000000.0,15510844000000.0,16868827000000.0,15881991000000.0,15961075000000.0,15892233000000.0,16632223000000.0,16823065000000.0
2037.0,15723354000000.0,16175076000000.0,16834326000000.0,15034743000000.0,17557928000000.0,16176698000000.0,16253537000000.0,15212012000000.0,16841704000000.0,15674210000000.0,15779258000000.0,15721279000000.0,16580933000000.0,16781466000000.0
2038.0,15543323000000.0,16019110000000.0,16766679000000.0,14875374000000.0,17468575000000.0,16141171000000.0,16002480000000.0,14951518000000.0,16791796000000.0,15559941000000.0,15598089000000.0,15477737000000.0,16471595000000.0,16714766000000.0
2039.0,15381294000000.0,15907485000000.0,16660907000000.0,14646043000000.0,17444699000000.0,16046609000000.0,15815936000000.0,14792871000000.0,16612272000000.0,15447435000000.0,15510544000000.0,15359235000000.0,16384147000000.0,16598661000000.0
2040.0,15159945000000.0,15720853000000.0,16613239000000.0,14482847000000.0,17419258000000.0,15863702000000.0,15592456000000.0,14410553000000.0,16500105000000.0,15249076000000.0,15413569000000.0,15335895000000.0,16306321000000.0,16649850000000.0
2041.0,14961780000000.0,15597576000000.0,16530492000000.0,14288716000000.0,17379515000000.0,15624932000000.0,15494658000000.0,14230548000000.0,16323000000000.0,15001985000000.0,15245492000000.0,15230062000000.0,16265888000000.0,16661433000000.0
2042.0,14709924000000.0,15493287000000.0,16331170000000.0,14078226000000.0,17293810000000.0,15503408000000.0,15217522000000.0,14014757000000.0,16219001000000.0,14834044000000.0,15117243000000.0,14994798000000.0,16104089000000.0,16572019000000.0
2043.0,14555898000000.0,15395845000000.0,16247851000000.0,13902156000000.0,17275791000000.0,15286072000000.0,15088086000000.0,13848494000000.0,16214040000000.0,14688415000000.0,14968255000000.0,14821864000000.0,16008263000000.0,16393471000000.0
2044.0,14349874000000.0,15271092000000.0,16173508000000.0,13687906000000.0,17169647000000.0,15051841000000.0,14951067000000.0,13757013000000.0,16105513000000.0,14612552000000.0,14863442000000.0,14692309000000.0,15926260000000.0,16276183000000.0
2045.0,14119822000000.0,15094335000000.0,16064613000000.0,13467980000000.0,17049499000000.0,14810555000000.0,14784033000000.0,13559287000000.0,16039521000000.0,14488420000000.0,14647735000000.0,14554937000000.0,15759024000000.0,16190932000000.0
2046.0,13923235000000.0,14886791000000.0,15976242000000.0,13279331000000.0,16866932000000.0,14574596000000.0,14678035000000.0,13384410000000.0,15958004000000.0,14234569000000.0,14369866000000.0,14342994000000.0,15646183000000.0,16161501000000.0
2047.0,13673974000000.0,14648289000000.0,15815362000000.0,13013364000000.0,16746909000000.0,14385067000000.0,14530566000000.0,13218903000000.0,15855724000000.0,13934085000000.0,14234627000000.0,14298726000000.0,15540263000000.0,16033091000000.0
2048.0,13395292000000.0,14491306000000.0,15706500000000.0,12779260000000.0,16733549000000.0,14144503000000.0,14371436000000.0,12989800000000.0,15815854000000.0,13791733000000.0,14188393000000.0,13969649000000.0,15398663000000.0,15895587000000.0
2049.0,13094607000000.0,14265823000000.0,15561316000000.0,12449905000000.0,16598029000000.0,13914155000000.0,14174803000000.0,12872539000000.0,15712161000000.0,13595477000000.0,14087285000000.0,13674267000000.0,15313520000000.0,15836244000000.0
2050.0,12860267000000.0,14076586000000.0,15441789000000.0,12201389000000.0,16395103000000.0,13736108000000.0,14035654000000.0,12574099000000.0,15564728000000.0,13408921000000.0,13952075000000.0,13478554000000.0,15161200000000.0,15682116000000.0
2051.0,12650519000000.0,13916483000000.0,15365075000000.0,11926883000000.0,16206742000000.0,13528377000000.0,13846197000000.0,12377022000000.0,15414540000000.0,13205553000000.0,13688917000000.0,13356510000000.0,15021689000000.0,15601075000000.0
2052.0,12460900000000.0,13672868000000.0,15355619000000.0,11676481000000.0,16241513000000.0,13319013000000.0,13794716000000.0,12137471000000.0,15290548000000.0,13001726000000.0,13543539000000.0,13217923000000.0,14974333000000.0,15504602000000.0
2053.0,12300222000000.0,13486815000000.0,15178974000000.0,11357493000000.0,16198297000000.0,13128039000000.0,13691866000000.0,11928601000000.0,15237249000000.0,12745768000000.0,13332147000000.0,13089076000000.0,14908053000000.0,15398513000000.0
2054.0,12015654000000.0,13222897000000.0,15082489000000.0,11127696000000.0,16169065000000.0,12947899000000.0,13538358000000.0,11642760000000.0,15143717000000.0,12559880000000.0,13232048000000.0,12734020000000.0,14743504000000.0,15311463000000.0
2055.0,11769341000000.0,13024805000000.0,14986771000000.0,10927356000000.0,16147239000000.0,12782538000000.0,13375790000000.0,11431845000000.0,15024187000000.0,12353916000000.0,13077421000000.0,12445947000000.0,14645872000000.0,15282045000000.0
2056.0,11420559000000.0,12888553000000.0,14941611000000.0,10784866000000.0,16119941000000.0,12624949000000.0,13258193000000.0,11278290000000.0,14845598000000.0,12197721000000.0,12857403000000.0,12224804000000.0,14533959000000.0,15183855000000.0
2057.0,11236666000000.0,12635540000000.0,14779774000000.0,10566447000000.0,16051412000000.0,12377992000000.0,13167924000000.0,11104650000000.0,14741161000000.0,12012053000000.0,12654507000000.0,11953599000000.0,14429979000000.0,15067075000000.0
2058.0,11004542000000.0,12421261000000.0,14645945000000.0,10260553000000.0,15856984000000.0,12150752000000.0,12948557000000.0,10825824000000.0,14603318000000.0,11876779000000.0,12414341000000.0,11768712000000.0,14344955000000.0,14971630000000.0
2059.0,10660319000000.0,12223978000000.0,14537957000000.0,9976261000000.0,15775436000000.0,11973881000000.0,12772266000000.0,10567779000000.0,14426976000000.0,11669796000000.0,12278223000000.0,11566276000000.0,14188348000000.0,14844703000000.0
2060.0,10364796000000.0,11972341000000.0,14332160000000.0,9653933000000.0,15846125000000.0,11741958000000.0,12537478000000.0,10328517000000.0,14234007000000.0,11448092000000.0,12127198000000.0,11303529000000.0,14117511000000.0,14778477000000.0
2061.0,10036494000000.0,11815223000000.0,14232064000000.0,9433667000000.0,15781766000000.0,11535942000000.0,12370375000000.0,10076127000000.0,14029010000000.0,11235640000000.0,11990635000000.0,11087405000000.0,14007569000000.0,14648911000000.0
2062.0,9680244000000.0,11536265000000.0,14152116000000.0,9169384000000.0,15705164000000.0,11346838000000.0,12243316000000.0,9930110000000.0,13853204000000.0,11106756000000.0,11892184000000.0,10872862000000.0,13875456000000.0,14584305000000.0
2063.0,9473288000000.0,11335189000000.0,13997852000000.0,8920866000000.0,15685778000000.0,11151961000000.0,12081764000000.0,9718934000000.0,13696822000000.0,10885814000000.0,11790859000000.0,10672322000000.0,13821192000000.0,14508342000000.0
2064.0,9278437000000.0,11137630000000.0,13899878000000.0,8618868500000.0,15712633000000.0,11007783000000.0,11811041000000.0,9491140000000.0,13438808000000.0,10681872000000.0,11561538000000.0,10481898000000.0,13718906000000.0,14436003000000.0
2065.0,9062571000000.0,10943749000000.0,13688498000000.0,8388017700000.0,15694888000000.0,10861361000000.0,11721811000000.0,9248069000000.0,13311513000000.0,10639140000000.0,11454970000000.0,10147318000000.0,13587218000000.0,14360945000000.0
2066.0,8774541000000.0,10687014000000.0,13534259000000.0,8143758700000.0,15535448000000.0,10721046000000.0,11541014000000.0,9018597000000.0,13144726000000.0,10495318000000.0,11363840000000.0,9860735000000.0,13494138000000.0,14291057000000.0
2067.0,8474425000000.0,10454819000000.0,13392188000000.0,7935869600000.0,15486610000000.0,10470964000000.0,11457422000000.0,8836324000000.0,12994327000000.0,10366925000000.0,11302694000000.0,9528364000000.0,13380501000000.0,14164876000000.0
2068.0,8084762700000.0,10291032000000.0,13233881000000.0,7698487700000.0,15444860000000.0,10281542000000.0,11326775000000.0,8682227000000.0,12793213000000.0,10193563000000.0,11075237000000.0,9223835000000.0,13252596000000.0,14042480000000.0
2069.0,7866139300000.0,10122139000000.0,13086569000000.0,7452417300000.0,15327264000000.0,10131956000000.0,11252151000000.0,8445066000000.0,12580984000000.0,9869610000000.0,10884171000000.0,9062001000000.0,13133625000000.0,13955647000000.0
2070.0,7624963000000.0,9929192000000.0,12950150000000.0,7143252000000.0,15116998000000.0,9943650000000.0,11164211000000.0,8196049600000.0,12413020000000.0,9617860000000.0,10676342000000.0,8936147000000.0,13032255000000.0,13935123000000.0
2071.0,7361239000000.0,9758272000000.0,12887449000000.0,6838481300000.0,15116680000000.0,9718107000000.0,11012765000000.0,7989467500000.0,12342120000000.0,9379980000000.0,10479885000000.0,8662260600000.0,12907001000000.0,13832288000000.0
2072.0,7127484600000.0,9498297000000.0,12691159000000.0,6581420300000.0,15112443000000.0,9510055000000.0,10847185000000.0,7706047400000.0,12197700000000.0,9232944000000.0,10416718000000.0,8364063500000.0,12839139000000.0,13753660000000.0
2073.0,6945463300000.0,9313347000000.0,12692605000000.0,6260605000000.0,15028664000000.0,9349572000000.0,10685757000000.0,7493638000000.0,12057637000000.0,9001721000000.0,10242008000000.0,8078627400000.0,12767763000000.0,13685243000000.0
2074.0,6707837700000.0,9167029000000.0,12692608000000.0,5997220300000.0,14958945000000.0,9116777000000.0,10539176000000.0,7329856600000.0,11796399000000.0,8740720000000.0,10021626000000.0,7865822600000.0,12601587000000.0,13493896000000.0
2075.0,6448005000000.0,8953618000000.0,12510314000000.0,5811069000000.0,14931725000000.0,8906436000000.0,10411343000000.0,7136495000000.0,11510370000000.0,8442829000000.0,9755656000000.0,7608840000000.0,12501587000000.0,13383561000000.0
2076.0,6196777500000.0,8793950000000.0,12318498000000.0,5584090300000.0,14901680000000.0,8756279600000.0,10271814000000.0,6896769600000.0,11346140000000.0,8183125400000.0,9500124000000.0,7334135300000.0,12374298000000.0,13280066000000.0
2077.0,5992968000000.0,8618033000000.0,12241940000000.0,5365013000000.0,14917880000000.0,8581430000000.0,10074195000000.0,6720793000000.0,11117199000000.0,8077637000000.0,9341768000000.0,7055296400000.0,12279296000000.0,13238430000000.0
2078.0,5722432000000.0,8454113000000.0,12058176000000.0,5163471000000.0,14748303000000.0,8419621700000.0,9889853000000.0,6489869000000.0,10893610000000.0,7879521700000.0,9218190000000.0,6799804600000.0,12136547000000.0,13155740000000.0
2079.0,5512570000000.0,8286612000000.0,11979232000000.0,4974183400000.0,14606026000000.0,8266096600000.0,9687118000000.0,6256697000000.0,10675816000000.0,7617124500000.0,9058536000000.0,6584755300000.0,12004589000000.0,13063579000000.0
2080.0,5318494000000.0,8124776300000.0,11804543000000.0,4773222300000.0,14551174000000.0,8099736300000.0,9518225000000.0,6106740000000.0,10462585000000.0,7433558700000.0,8891131000000.0,6389766300000.0,11912454000000.0,12962379000000.0
2081.0,5113978600000.0,7920002500000.0,11648110000000.0,4584147000000.0,14457060000000.0,7944763600000.0,9329172000000.0,5886007000000.0,10278051000000.0,7277417300000.0,8663943000000.0,6170952600000.0,11823229000000.0,12887116000000.0
2082.0,4899995000000.0,7662592000000.0,11413713000000.0,4380038300000.0,14273892000000.0,7809347000000.0,9178080000000.0,5715213000000.0,10055911000000.0,7056412600000.0,8409261300000.0,5992144000000.0,11773729000000.0,12811338000000.0
2083.0,4718008500000.0,7505941000000.0,11242732000000.0,4211852400000.0,14181908000000.0,7648423400000.0,9026521000000.0,5579197600000.0,9836126000000.0,6816129000000.0,8253840300000.0,5827649300000.0,11623829000000.0,12709366000000.0
2084.0,4573715000000.0,7297127000000.0,11041286000000.0,4065702000000.0,14133617000000.0,7512935400000.0,8856495000000.0,5434014400000.0,9611099000000.0,6624438000000.0,8048817500000.0,5603372600000.0,11541192000000.0,12654420000000.0
2085.0,4406242000000.0,7092846000000.0,10800917000000.0,3906885400000.0,14154011000000.0,7358466500000.0,8687572000000.0,5256220000000.0,9386541000000.0,6494484400000.0,7928637000000.0,5437177500000.0,11423354000000.0,12589567000000.0
2086.0,4249977400000.0,6923222500000.0,10571731000000.0,3734450500000.0,14084673000000.0,7179798000000.0,8556409500000.0,5153851700000.0,9140992000000.0,6281452600000.0,7686924000000.0,5295692600000.0,11279959000000.0,12543757000000.0
2087.0,4092801600000.0,6723272000000.0,10342549000000.0,3567550700000.0,14021070000000.0,7016745500000.0,8471980300000.0,5046895000000.0,8961144000000.0,6076716000000.0,7450817000000.0,5122784000000.0,11200333000000.0,12534404000000.0
2088.0,3918096000000.0,6499092000000.0,10164786000000.0,3421829300000.0,13908242000000.0,6890750000000.0,8328955600000.0,4923859000000.0,8763454000000.0,5844825500000.0,7239726300000.0,4917442000000.0,11016121000000.0,12510757000000.0
2089.0,3779084700000.0,6334117300000.0,9984219000000.0,3266237400000.0,13894343000000.0,6746430000000.0,8227339600000.0,4769949700000.0,8574171000000.0,5678332000000.0,7064751000000.0,4717742700000.0,10944834000000.0,12430836000000.0
2090.0,3633320000000.0,6143761000000.0,9801845000000.0,3113075900000.0,13830859000000.0,6673675000000.0,8046734500000.0,4639624000000.0,8405684000000.0,5463768000000.0,6810565600000.0,4560360300000.0,10789531000000.0,12413793000000.0
2091.0,3509358000000.0,5976570000000.0,9622130000000.0,2968488000000.0,13746731000000.0,6526534700000.0,7905820000000.0,4486484000000.0,8253433000000.0,5248082500000.0,6565908000000.0,4447006600000.0,10689649000000.0,12339119000000.0
2092.0,3376129500000.0,5843726600000.0,9400012000000.0,2815941000000.0,13690535000000.0,6393315700000.0,7740472000000.0,4311753700000.0,8043904400000.0,5128161600000.0,6377832400000.0,4308053000000.0,10562232000000.0,12274626000000.0
2093.0,3261145000000.0,5698435400000.0,9217354000000.0,2672642500000.0,13601035000000.0,6254491000000.0,7645990000000.0,4195464800000.0,7902315000000.0,5017696700000.0,6216789000000.0,4164232700000.0,10511978000000.0,12263050000000.0
2094.0,3164145700000.0,5612204000000.0,9007434000000.0,2582664200000.0,13470365000000.0,6123999500000.0,7518152600000.0,4090320000000.0,7786269000000.0,4834471000000.0,6012411600000.0,4014589600000.0,10444165000000.0,12168317000000.0
2095.0,3066073000000.0,5476750000000.0,8859587000000.0,2488146900000.0,13456904000000.0,5988610500000.0,7388787600000.0,4009278300000.0,7568933500000.0,4635478700000.0,5786326500000.0,3837364500000.0,10323146000000.0,12049640000000.0
2096.0,2938683300000.0,5343937600000.0,8643669000000.0,2402050000000.0,13413163000000.0,5898554000000.0,7275596500000.0,3895005500000.0,7307495700000.0,4512724000000.0,5643882700000.0,3709824400000.0,10299817000000.0,11968982000000.0
2097.0,2846224000000.0,5244948300000.0,8409964300000.0,2318693800000.0,13342547000000.0,5815921500000.0,7161093000000.0,3776540800000.0,7100257300000.0,4368289000000.0,5453192000000.0,3559907000000.0,10133966000000.0,11842355000000.0
2098.0,2765019400000.0,5132943000000.0,8183058300000.0,2243849600000.0,13195524000000.0,5706328600000.0,7017328000000.0,3676226500000.0,6876733400000.0,4168330200000.0,5297868000000.0,3427116500000.0,10059030000000.0,11751072000000.0
2099.0,2694869700000.0,4999213000000.0,7940991000000.0,2155188600000.0,13171420000000.0,5570725000000.0,6918878000000.0,3535039400000.0,6700149500000.0,4055693300000.0,5112908000000.0,3298784400000.0,10003326000000.0,11669358000000.0
2100.0,2615681200000.0,4901117000000.0,7700839700000.0,2070490100000.0,13113069000000.0,5484543000000.0,6815683000000.0,3444756700000.0,6471937400000.0,3910331800000.0,4922217000000.0,3182937000000.0,9901703000000.0,11567273000000.0
