time,CESM2-WACCM,MRI-ESM2-0,KACE-1-0-G,IITM-ESM,MPI-ESM1-2-HR,GFDL-ESM4,CANESM5,MIROC6,TAIESM1,CNRM-CM6-1,IPSL-CM6A-LR,UKESM1-0-LL,CNRM-ESM2-1,EC-EARTH3
2018.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0
2019.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0
2020.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0
2021.0,51588310000.0,51513758000.0,51484836000.0,52362797000.0,51496390000.0,51482960000.0,52016865000.0,51502703000.0,51453220000.0,51507470000.0,51495158000.0,51488023000.0,51487896000.0,51429470000.0
2022.0,51510030000.0,51528372000.0,51455967000.0,51602874000.0,51477750000.0,51456446000.0,51493980000.0,51511480000.0,51423375000.0,51526650000.0,51429573000.0,51435377000.0,51597357000.0,51452113000.0
2023.0,51828990000.0,51464684000.0,51455414000.0,51562504000.0,51481022000.0,51708810000.0,52063800000.0,51459300000.0,51402965000.0,51517480000.0,51405156000.0,51389383000.0,51470830000.0,51298190000.0
2024.0,51642253000.0,51454628000.0,51425276000.0,51553940000.0,51445600000.0,51465662000.0,51502445000.0,51436134000.0,51419714000.0,51476832000.0,51325542000.0,51333964000.0,51368920000.0,51210310000.0
2025.0,51708932000.0,51401626000.0,51652858000.0,51487347000.0,51827890000.0,51404170000.0,51324613000.0,51390040000.0,51326235000.0,51424874000.0,51311060000.0,51267092000.0,51324363000.0,51131320000.0
2026.0,51534324000.0,51512720000.0,51359090000.0,51453980000.0,51398250000.0,51702268000.0,51197700000.0,51339700000.0,51296514000.0,51656364000.0,51282190000.0,51214010000.0,51616560000.0,51068924000.0
2027.0,51473190000.0,51382075000.0,51390435000.0,51446215000.0,51365710000.0,51504116000.0,51096424000.0,51304387000.0,51245535000.0,51402780000.0,51315240000.0,51096390000.0,51306650000.0,50944324000.0
2028.0,51784080000.0,51305200000.0,51339830000.0,51430306000.0,51326026000.0,51333517000.0,50953910000.0,51297358000.0,51209142000.0,51362330000.0,51667100000.0,51084886000.0,52107854000.0,50830545000.0
2029.0,51479167000.0,51282838000.0,51367567000.0,51390964000.0,51376960000.0,51292600000.0,50809102000.0,51273236000.0,51159990000.0,51345050000.0,51729883000.0,50945217000.0,51289110000.0,50681210000.0
2030.0,51568640000.0,51249467000.0,51472370000.0,51438740000.0,51335180000.0,51286897000.0,50677430000.0,51237730000.0,51130364000.0,51330910000.0,51286438000.0,50830156000.0,51242504000.0,50621526000.0
2031.0,51445166000.0,51223830000.0,51468177000.0,51365410000.0,51374270000.0,51756487000.0,50534890000.0,51208536000.0,51038896000.0,51285440000.0,51280183000.0,50692055000.0,51226866000.0,50448826000.0
2032.0,51409510000.0,51178717000.0,51245548000.0,51341390000.0,51348050000.0,51321995000.0,50546786000.0,51179880000.0,51018346000.0,51265626000.0,51108717000.0,50705600000.0,51196416000.0,50325295000.0
2033.0,51354268000.0,51135900000.0,51203596000.0,51348394000.0,51334270000.0,51219206000.0,50214340000.0,51150946000.0,50904560000.0,51221074000.0,51084915000.0,50450510000.0,51297990000.0,50242634000.0
2034.0,51587110000.0,51099240000.0,51178996000.0,51332320000.0,51289854000.0,51171540000.0,50004810000.0,51161014000.0,50751594000.0,51190792000.0,51039764000.0,50190434000.0,53057032000.0,50017640000.0
2035.0,51333763000.0,51026457000.0,51144446000.0,51316924000.0,51270110000.0,51185422000.0,49785823000.0,51146260000.0,50626340000.0,51150900000.0,50992390000.0,49979040000.0,51821814000.0,50596210000.0
2036.0,51312010000.0,50972885000.0,51094462000.0,51304874000.0,51289060000.0,51110940000.0,49555354000.0,51201114000.0,50501677000.0,51132480000.0,50874237000.0,49947505000.0,51294160000.0,49882325000.0
2037.0,51301446000.0,50939654000.0,51034296000.0,51295453000.0,51254845000.0,51403700000.0,49299960000.0,51122647000.0,50407924000.0,51231180000.0,50840600000.0,49759093000.0,51168510000.0,49586934000.0
2038.0,51272690000.0,50860483000.0,50962320000.0,51245750000.0,51440153000.0,51120493000.0,49006680000.0,51128926000.0,50279980000.0,51138890000.0,50715685000.0,49656214000.0,51206330000.0,49369334000.0
2039.0,51226948000.0,50773545000.0,50897190000.0,51242650000.0,51232354000.0,51040270000.0,48734740000.0,51128726000.0,50150253000.0,51243230000.0,50645240000.0,49421280000.0,51514954000.0,49200410000.0
2040.0,51187958000.0,50693540000.0,50818646000.0,51200220000.0,51264246000.0,51310890000.0,48457023000.0,50980405000.0,50043752000.0,51206345000.0,50569110000.0,49249284000.0,51248914000.0,48953356000.0
2041.0,51175576000.0,50592790000.0,50741660000.0,51209126000.0,51169050000.0,50989027000.0,48140260000.0,50821865000.0,49909436000.0,51091870000.0,50465763000.0,49932063000.0,51086725000.0,48682672000.0
2042.0,51181867000.0,50553580000.0,50674946000.0,51186890000.0,51125550000.0,51006570000.0,47800025000.0,50756063000.0,49813410000.0,51007898000.0,50247524000.0,48708550000.0,51058024000.0,48475685000.0
2043.0,51123460000.0,50462327000.0,50558350000.0,51182180000.0,51061980000.0,50907640000.0,47511597000.0,50671686000.0,49698185000.0,50951950000.0,50094494000.0,48309723000.0,51174826000.0,48335983000.0
2044.0,51093926000.0,50345357000.0,50459574000.0,51187110000.0,50980460000.0,50932570000.0,47173628000.0,50510850000.0,49587420000.0,50906280000.0,49953677000.0,48013976000.0,50984944000.0,48044687000.0
2045.0,51023630000.0,50255040000.0,50399695000.0,51099537000.0,50933756000.0,50842325000.0,46766002000.0,50354356000.0,49399030000.0,50864353000.0,49851773000.0,47532240000.0,50927740000.0,47714780000.0
2046.0,51028754000.0,50189844000.0,50492043000.0,51069362000.0,50907090000.0,50834444000.0,46463760000.0,50244600000.0,49198408000.0,50852176000.0,49722970000.0,47105010000.0,50894643000.0,47387990000.0
2047.0,51062580000.0,50048520000.0,50211697000.0,51045806000.0,50879832000.0,50784645000.0,46194393000.0,50076550000.0,49076994000.0,51201446000.0,49579856000.0,46799340000.0,50876195000.0,47009448000.0
2048.0,50942366000.0,49937440000.0,50121070000.0,51014386000.0,51138040000.0,50794160000.0,45864403000.0,49922880000.0,48890170000.0,50940576000.0,49462088000.0,46505435000.0,50961183000.0,46777220000.0
2049.0,50928080000.0,49825722000.0,50060825000.0,50997682000.0,50828460000.0,50754940000.0,45470126000.0,49737056000.0,48742560000.0,50830823000.0,49251780000.0,46247694000.0,51677536000.0,46642774000.0
2050.0,51456360000.0,49724990000.0,49930390000.0,50976260000.0,50837100000.0,50788557000.0,45124960000.0,49578488000.0,48717582000.0,50776203000.0,49088150000.0,46150128000.0,51962593000.0,46559860000.0
2051.0,50953830000.0,49581150000.0,49738797000.0,50950996000.0,51177450000.0,50783170000.0,44778830000.0,49332118000.0,48515326000.0,50799520000.0,48906680000.0,45697960000.0,51329896000.0,46393827000.0
2052.0,50960744000.0,49502350000.0,49630052000.0,50901560000.0,50803970000.0,50676412000.0,44471656000.0,49166710000.0,48285975000.0,50684715000.0,48730173000.0,45436790000.0,51383038000.0,46229037000.0
2053.0,50914198000.0,49365795000.0,49499124000.0,50861020000.0,50858136000.0,50816352000.0,44135410000.0,49027400000.0,48148780000.0,50631217000.0,48553320000.0,45094527000.0,50924850000.0,45937980000.0
2054.0,50835790000.0,49296530000.0,49367683000.0,50831438000.0,50832572000.0,50650320000.0,43797893000.0,48874720000.0,47933325000.0,50488422000.0,48289563000.0,44633977000.0,51109482000.0,45804433000.0
2055.0,50788655000.0,49118380000.0,49247480000.0,50799022000.0,50700435000.0,50806235000.0,43398960000.0,48768373000.0,47654957000.0,50444878000.0,48154882000.0,44217516000.0,51164270000.0,45706047000.0
2056.0,50778160000.0,48887927000.0,49137177000.0,50752870000.0,50670540000.0,50519396000.0,43123982000.0,48756370000.0,47401247000.0,50376094000.0,47942697000.0,43644834000.0,50999992000.0,45418844000.0
2057.0,50836566000.0,48746926000.0,48938037000.0,50698750000.0,50716260000.0,50493084000.0,42815517000.0,48404316000.0,47188185000.0,50295580000.0,47727866000.0,43216953000.0,51446570000.0,45259387000.0
2058.0,50707660000.0,48568672000.0,48810700000.0,50670640000.0,50546946000.0,50851213000.0,42412536000.0,48141830000.0,46910020000.0,50254516000.0,47386542000.0,42883645000.0,50897140000.0,44991468000.0
2059.0,50657616000.0,48446177000.0,48564560000.0,50605970000.0,50486067000.0,51024175000.0,42095790000.0,47765877000.0,46692196000.0,50177647000.0,47162510000.0,42517713000.0,50789770000.0,44793885000.0
2060.0,50593470000.0,48216750000.0,48334970000.0,50571256000.0,50449347000.0,50487530000.0,41803375000.0,47459504000.0,46409180000.0,50102090000.0,46958797000.0,42068967000.0,50890760000.0,44706714000.0
2061.0,50497364000.0,48055845000.0,48172610000.0,50542113000.0,50325127000.0,50392080000.0,41445990000.0,47112995000.0,46179205000.0,50012566000.0,46848080000.0,41699050000.0,50878190000.0,44551545000.0
2062.0,50457895000.0,47887938000.0,47985000000.0,50521285000.0,50259370000.0,50260410000.0,41167655000.0,46878487000.0,45847540000.0,49898360000.0,46598000000.0,41285720000.0,50716434000.0,44415410000.0
2063.0,50431850000.0,47717044000.0,47845523000.0,50505230000.0,50214600000.0,50182607000.0,40915410000.0,46603674000.0,45640760000.0,49785803000.0,46296564000.0,40976840000.0,50643090000.0,44217803000.0
2064.0,50382877000.0,47501440000.0,47781120000.0,50411630000.0,50158408000.0,50105030000.0,40702976000.0,46410350000.0,45468860000.0,49710486000.0,46094336000.0,40614200000.0,50668310000.0,44101644000.0
2065.0,50343506000.0,47349907000.0,47662617000.0,50377863000.0,50192572000.0,50052850000.0,40484508000.0,46196027000.0,45361615000.0,49626853000.0,45769480000.0,40860324000.0,50539352000.0,43866153000.0
2066.0,50274796000.0,47107056000.0,47529930000.0,50364580000.0,50256180000.0,49969200000.0,40225473000.0,46014816000.0,45126173000.0,49531350000.0,45647640000.0,40385737000.0,50454036000.0,43693634000.0
2067.0,50235175000.0,46884577000.0,47356110000.0,50291090000.0,50145972000.0,50003110000.0,39960433000.0,45771825000.0,44968305000.0,49370956000.0,45490450000.0,39728767000.0,50430130000.0,43427295000.0
2068.0,50147955000.0,46644994000.0,47220280000.0,50238320000.0,50017300000.0,49879695000.0,39776750000.0,45543840000.0,44839096000.0,49229742000.0,45233180000.0,39326340000.0,50372950000.0,43070046000.0
2069.0,50072056000.0,46409210000.0,47737975000.0,50174320000.0,49911747000.0,50452263000.0,39602840000.0,45323630000.0,44631260000.0,49134776000.0,45150310000.0,39005237000.0,50558718000.0,42864083000.0
2070.0,50016825000.0,46151660000.0,46887526000.0,50139083000.0,49968484000.0,49949340000.0,39343130000.0,45094610000.0,44430190000.0,48972560000.0,44981555000.0,38730590000.0,50331110000.0,42623754000.0
2071.0,49970150000.0,45935755000.0,46710526000.0,50071888000.0,49845860000.0,49808520000.0,39090815000.0,44832810000.0,44230530000.0,48790800000.0,44823974000.0,38425498000.0,50218290000.0,42244116000.0
2072.0,50065190000.0,45775233000.0,46583194000.0,49983164000.0,49752146000.0,49727373000.0,38699586000.0,44544557000.0,44071203000.0,48636994000.0,44537352000.0,38267090000.0,50132853000.0,41981374000.0
2073.0,49913926000.0,45538790000.0,46493434000.0,49931180000.0,49977800000.0,49764803000.0,38357357000.0,44245130000.0,43896775000.0,48491250000.0,44338606000.0,37877535000.0,50077577000.0,41738510000.0
2074.0,49863300000.0,45488984000.0,46522750000.0,49877946000.0,49725624000.0,49746930000.0,38010100000.0,43861880000.0,43698823000.0,48347140000.0,44094250000.0,37490913000.0,50016027000.0,41529290000.0
2075.0,49824710000.0,45689127000.0,46475450000.0,49852424000.0,49623208000.0,49560770000.0,37846280000.0,43551945000.0,43466383000.0,48167180000.0,43765870000.0,36986170000.0,49954390000.0,41269223000.0
2076.0,49759770000.0,45108070000.0,46152372000.0,49793460000.0,49657710000.0,49490362000.0,37468316000.0,43341308000.0,43204588000.0,48026444000.0,43488730000.0,36624460000.0,49850683000.0,41111237000.0
2077.0,49910950000.0,44908590000.0,46018950000.0,49727898000.0,49497936000.0,49428873000.0,37175950000.0,42972606000.0,42905735000.0,47859745000.0,43191775000.0,36230770000.0,49752100000.0,40852740000.0
2078.0,49684530000.0,44765286000.0,45879890000.0,49651913000.0,49418957000.0,49347820000.0,36897473000.0,42564430000.0,42685964000.0,47677293000.0,42971845000.0,35881880000.0,49652870000.0,40662303000.0
2079.0,49695687000.0,44524180000.0,45804870000.0,49580840000.0,49392165000.0,49309745000.0,36637460000.0,42265060000.0,42435010000.0,47541363000.0,42637870000.0,35505370000.0,49486574000.0,40401015000.0
2080.0,49657635000.0,44495438000.0,45648155000.0,49548610000.0,49443967000.0,49750077000.0,36325954000.0,41911060000.0,42212700000.0,47354480000.0,42434800000.0,35139568000.0,49308254000.0,40103870000.0
2081.0,49609126000.0,44278133000.0,45510590000.0,49522210000.0,49276244000.0,49223602000.0,36096795000.0,41646457000.0,42008064000.0,47143363000.0,42151772000.0,34810573000.0,49179603000.0,39810118000.0
2082.0,49603690000.0,44141138000.0,45479660000.0,49497860000.0,49244824000.0,49137046000.0,35775490000.0,41257060000.0,41808437000.0,46922486000.0,41880350000.0,34542776000.0,49032663000.0,39553237000.0
2083.0,49469993000.0,43946185000.0,45344610000.0,49410433000.0,49559550000.0,49104820000.0,35496034000.0,40958923000.0,41574460000.0,46747300000.0,41726685000.0,34257238000.0,48935047000.0,39294700000.0
2084.0,49418250000.0,43742413000.0,45216450000.0,49329010000.0,49226478000.0,49092514000.0,35253520000.0,40636400000.0,41326514000.0,46509530000.0,41472885000.0,33956532000.0,48780284000.0,39086690000.0
2085.0,49368916000.0,43565130000.0,45045092000.0,49235800000.0,49082800000.0,49004618000.0,35036525000.0,40345970000.0,40996643000.0,46261800000.0,41305890000.0,33564540000.0,48608498000.0,38899868000.0
2086.0,49331065000.0,43483922000.0,44945002000.0,49172650000.0,49142804000.0,48930427000.0,34827817000.0,40121614000.0,40814350000.0,46080496000.0,41099900000.0,33219041000.0,48484725000.0,38729870000.0
2087.0,49264103000.0,43297423000.0,44795556000.0,49098820000.0,48934960000.0,48895304000.0,34594110000.0,39900946000.0,40553030000.0,45934920000.0,40892330000.0,32955734000.0,48303546000.0,38637523000.0
2088.0,49172320000.0,43141250000.0,44703050000.0,49044316000.0,48851160000.0,48807790000.0,34416170000.0,39669854000.0,40299536000.0,45687788000.0,40572430000.0,32840835000.0,48098562000.0,38454080000.0
2089.0,49111010000.0,43040195000.0,44508983000.0,48994456000.0,48747570000.0,48616200000.0,34126610000.0,39411368000.0,40166502000.0,45519323000.0,40333595000.0,32492046000.0,47888880000.0,38248820000.0
2090.0,49132896000.0,43051774000.0,44326887000.0,48896780000.0,48651006000.0,48541843000.0,33956330000.0,39186485000.0,39865060000.0,45305758000.0,40094710000.0,32145123000.0,47663124000.0,38011646000.0
2091.0,49062770000.0,42756575000.0,44112724000.0,48817130000.0,48618310000.0,48871710000.0,33759380000.0,38859313000.0,39586173000.0,45071598000.0,39815496000.0,31742614000.0,47434140000.0,37766083000.0
2092.0,48919405000.0,42584494000.0,43949780000.0,48805994000.0,48727368000.0,49220493000.0,33510103000.0,38619312000.0,39372255000.0,44890415000.0,39543013000.0,31333390000.0,47309180000.0,37507160000.0
2093.0,48872923000.0,42450610000.0,43766320000.0,48729240000.0,48502993000.0,48582537000.0,33283443000.0,38336150000.0,39319440000.0,44694460000.0,39210148000.0,30955975000.0,47106613000.0,37338104000.0
2094.0,48990720000.0,42294950000.0,43582235000.0,48634155000.0,48452076000.0,48429280000.0,33046480000.0,38092380000.0,39103152000.0,44507107000.0,38869295000.0,30667560000.0,46906560000.0,37129785000.0
2095.0,48754823000.0,42180694000.0,43476423000.0,48584823000.0,48792490000.0,48306290000.0,32805945000.0,37773402000.0,38933533000.0,44238490000.0,38575567000.0,30304526000.0,46694072000.0,37050660000.0
2096.0,48628208000.0,42014400000.0,43378147000.0,48528040000.0,48501120000.0,48342163000.0,32584378000.0,37420640000.0,38602490000.0,44033130000.0,38412407000.0,30064896000.0,46507390000.0,36821488000.0
2097.0,48552450000.0,41743540000.0,43188660000.0,48449987000.0,48818180000.0,49884820000.0,32306598000.0,37177516000.0,38316552000.0,43765613000.0,38069092000.0,29782491000.0,46226930000.0,36580400000.0
2098.0,48357257000.0,41638670000.0,43019020000.0,48423756000.0,48305103000.0,48144355000.0,32010017000.0,36732854000.0,38114240000.0,43586500000.0,37841910000.0,29519024000.0,46077903000.0,36326450000.0
2099.0,48264970000.0,41709847000.0,42884202000.0,48352137000.0,48233468000.0,48004870000.0,31709723000.0,36383265000.0,37839060000.0,43335934000.0,37638287000.0,29210092000.0,45902410000.0,36164866000.0
2100.0,48189210000.0,41521414000.0,42732794000.0,48264778000.0,48211390000.0,47924343000.0,31441660000.0,35931673000.0,37555266000.0,43170760000.0,37345505000.0,28915714000.0,45764882000.0,36037690000.0
