time,IITM-ESM,MPI-ESM1-2-HR,MRI-ESM2-0,KACE-1-0-G,CESM2-WACCM,IPSL-CM6A-LR,UKESM1-0-LL,EC-EARTH3,CNRM-ESM2-1,TAIESM1,CNRM-CM6-1,GFDL-ESM4,CANESM5,MIROC6
2018.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0,51552620000.0
2019.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0,51537334000.0
2020.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0,51519840000.0
2021.0,51513926000.0,51568964000.0,51496990000.0,51526280000.0,51555205000.0,51509210000.0,51526476000.0,51509210000.0,51591350000.0,51494130000.0,51935728000.0,51533470000.0,51474520000.0,51502125000.0
2022.0,51494460000.0,51511150000.0,51526210000.0,51575165000.0,51509244000.0,51448173000.0,51484250000.0,51921730000.0,51415170000.0,51437850000.0,51503080000.0,51522654000.0,51859726000.0,51473265000.0
2023.0,51480870000.0,51528815000.0,51404902000.0,51622990000.0,51474670000.0,51523883000.0,51404910000.0,51458646000.0,51492780000.0,51389424000.0,51503297000.0,51474710000.0,51537228000.0,51467305000.0
2024.0,51442946000.0,51519095000.0,51339800000.0,51573810000.0,51556070000.0,51437957000.0,51459830000.0,51431596000.0,51419365000.0,51345410000.0,51650052000.0,51696472000.0,51330822000.0,51460407000.0
2025.0,51401306000.0,51497070000.0,51361894000.0,51701367000.0,51458912000.0,51388820000.0,51336126000.0,51401798000.0,51445236000.0,51316904000.0,51406442000.0,51452908000.0,51469877000.0,51391635000.0
2026.0,51376697000.0,51675234000.0,51308122000.0,51421910000.0,51425448000.0,51588460000.0,51280253000.0,51352265000.0,51360400000.0,51288244000.0,51352195000.0,51461760000.0,51097666000.0,51356647000.0
2027.0,51417526000.0,51658985000.0,51281936000.0,51394163000.0,51399504000.0,51538580000.0,51220943000.0,51287884000.0,51462877000.0,51260834000.0,51343730000.0,51634310000.0,50914677000.0,51322720000.0
2028.0,51354173000.0,51453300000.0,51243800000.0,51342692000.0,51389850000.0,51321770000.0,51181820000.0,51252896000.0,51401183000.0,51213060000.0,51329417000.0,51450577000.0,50720547000.0,51277693000.0
2029.0,51330720000.0,51469648000.0,51212313000.0,51303703000.0,51366527000.0,51305345000.0,51213705000.0,51185810000.0,51394626000.0,51153310000.0,51332860000.0,51368900000.0,50551780000.0,51252850000.0
2030.0,51308880000.0,51432624000.0,51636085000.0,51297817000.0,51492120000.0,51243920000.0,51639243000.0,51090612000.0,51277943000.0,51128287000.0,51331043000.0,51504173000.0,50338353000.0,51187708000.0
2031.0,51297268000.0,51399352000.0,51154694000.0,51213926000.0,51546320000.0,51183583000.0,51015960000.0,51016184000.0,51344310000.0,51099580000.0,51577344000.0,51352760000.0,50055307000.0,51162670000.0
2032.0,51270955000.0,51404857000.0,51098972000.0,51289790000.0,51340268000.0,51164560000.0,50875888000.0,50933680000.0,51450257000.0,51021656000.0,51292290000.0,51314725000.0,49836970000.0,51131257000.0
2033.0,51254290000.0,51367900000.0,51031330000.0,51199152000.0,51326820000.0,51131216000.0,50441670000.0,50741445000.0,51292270000.0,50962500000.0,51255718000.0,51435794000.0,49609146000.0,51106267000.0
2034.0,51241816000.0,51353305000.0,50974330000.0,51068560000.0,51322140000.0,51160400000.0,50151612000.0,50662654000.0,51261270000.0,50884240000.0,51212354000.0,51321647000.0,49323135000.0,51049103000.0
2035.0,51232880000.0,51404740000.0,50915054000.0,50987230000.0,51407580000.0,51073917000.0,49939140000.0,50529624000.0,51176313000.0,50797605000.0,51165192000.0,51293460000.0,48989700000.0,51004342000.0
2036.0,51213190000.0,51338375000.0,50828380000.0,50974396000.0,51334660000.0,51069063000.0,49930105000.0,50339074000.0,51138646000.0,50744260000.0,51183337000.0,51265135000.0,48768446000.0,50959110000.0
2037.0,51179170000.0,51326247000.0,50726515000.0,50869223000.0,51283137000.0,51038495000.0,49435255000.0,50107730000.0,51116460000.0,50703490000.0,51118457000.0,51246090000.0,48488776000.0,50878530000.0
2038.0,51148472000.0,51282313000.0,50612700000.0,50760946000.0,51229127000.0,51113193000.0,49423670000.0,49922140000.0,51054870000.0,50614825000.0,51096290000.0,51219534000.0,48099310000.0,50814853000.0
2039.0,51124113000.0,51232674000.0,50535023000.0,50703127000.0,51212108000.0,50933936000.0,49015990000.0,49715593000.0,51602830000.0,50514900000.0,51055247000.0,51283722000.0,47701930000.0,50716627000.0
2040.0,51108102000.0,51202960000.0,50410470000.0,50615630000.0,51449225000.0,50806186000.0,48641757000.0,49389100000.0,51027538000.0,50369930000.0,50981740000.0,51238818000.0,47326855000.0,50661188000.0
2041.0,51043980000.0,51165807000.0,50247102000.0,50554245000.0,51179885000.0,50700490000.0,48380180000.0,49063293000.0,51027296000.0,50270327000.0,50956100000.0,51571925000.0,46948504000.0,50588270000.0
2042.0,51010780000.0,51100800000.0,50093820000.0,50494964000.0,51145544000.0,50611490000.0,48031670000.0,48821550000.0,50894668000.0,50193347000.0,50895450000.0,51123716000.0,46557053000.0,50498257000.0
2043.0,50973266000.0,51348693000.0,49954017000.0,50394220000.0,51046887000.0,50423017000.0,47635550000.0,48474497000.0,50836546000.0,50051640000.0,50854347000.0,51134534000.0,46156812000.0,50497870000.0
2044.0,50942812000.0,51073008000.0,49720214000.0,50324586000.0,51005160000.0,50258825000.0,47241363000.0,48172480000.0,50797412000.0,49872990000.0,50783994000.0,51058600000.0,45733330000.0,50404720000.0
2045.0,50919318000.0,51018670000.0,49514900000.0,50438230000.0,51029070000.0,50132734000.0,46833050000.0,47755526000.0,50773602000.0,49736643000.0,50740920000.0,51071746000.0,45256270000.0,50281510000.0
2046.0,50851790000.0,50959680000.0,49305276000.0,50136556000.0,50978734000.0,49958160000.0,46456214000.0,47264805000.0,50712400000.0,49551233000.0,50682618000.0,51004950000.0,44842336000.0,50186187000.0
2047.0,50808450000.0,50916626000.0,49180434000.0,50060860000.0,50928108000.0,49792012000.0,46058670000.0,46863598000.0,50680540000.0,49351115000.0,50610344000.0,50969326000.0,44513665000.0,50069025000.0
2048.0,50781446000.0,50897887000.0,48966070000.0,49904714000.0,50918060000.0,49524270000.0,45695717000.0,46494590000.0,50602455000.0,49092250000.0,50502060000.0,51086570000.0,44135748000.0,49968910000.0
2049.0,50708390000.0,50835450000.0,48801460000.0,49753800000.0,50867150000.0,49382728000.0,45245760000.0,46069460000.0,50512340000.0,48842342000.0,50441690000.0,50926727000.0,43732836000.0,49862270000.0
2050.0,50665316000.0,50824320000.0,48576960000.0,49575750000.0,50835920000.0,49211670000.0,44759500000.0,45622583000.0,50432880000.0,48655766000.0,50365133000.0,50875900000.0,43212210000.0,49679413000.0
2051.0,50603350000.0,50763575000.0,48421190000.0,49448042000.0,50796190000.0,48924130000.0,44198543000.0,45251478000.0,50363232000.0,48441795000.0,50300277000.0,50829517000.0,42798930000.0,49456714000.0
2052.0,50558230000.0,50699000000.0,48226920000.0,49382610000.0,50755300000.0,48646844000.0,43602250000.0,44985557000.0,50292097000.0,48186490000.0,50200410000.0,50802434000.0,42399240000.0,49298964000.0
2053.0,50471890000.0,50624770000.0,47979600000.0,49162690000.0,50679520000.0,48442315000.0,42966786000.0,44659840000.0,50195063000.0,47890490000.0,50132630000.0,50714096000.0,42062758000.0,49131770000.0
2054.0,50405147000.0,50580595000.0,47866670000.0,49022575000.0,50626790000.0,48138908000.0,42294227000.0,44253192000.0,50100466000.0,47669473000.0,50026566000.0,50642150000.0,41719296000.0,48794570000.0
2055.0,50356904000.0,50517586000.0,47690140000.0,48820410000.0,50602086000.0,47875540000.0,41714184000.0,43863073000.0,50006024000.0,47366877000.0,49937830000.0,50576340000.0,41271780000.0,48370490000.0
2056.0,50304045000.0,50480513000.0,47481470000.0,48648954000.0,50521280000.0,47593620000.0,41201512000.0,43550155000.0,49936660000.0,47111086000.0,49822417000.0,50516340000.0,40977416000.0,48075145000.0
2057.0,50220716000.0,50435985000.0,47268168000.0,48408750000.0,50483876000.0,47237226000.0,40581210000.0,43299926000.0,49781707000.0,46808830000.0,49670427000.0,50492592000.0,40636410000.0,47782945000.0
2058.0,50170802000.0,50651845000.0,47096226000.0,48259920000.0,50400920000.0,46885070000.0,40088510000.0,42915398000.0,49671827000.0,46486737000.0,49546416000.0,50427520000.0,40321688000.0,47454020000.0
2059.0,50085286000.0,50290573000.0,46900306000.0,48060660000.0,50366616000.0,46570414000.0,39661244000.0,42471930000.0,49560736000.0,46129873000.0,49377042000.0,50415976000.0,39969470000.0,47233913000.0
2060.0,50026115000.0,50221355000.0,46717350000.0,47799628000.0,50279940000.0,46212270000.0,39209540000.0,41991140000.0,49469997000.0,45860622000.0,49132260000.0,50550020000.0,39633220000.0,46876967000.0
2061.0,49957183000.0,50168350000.0,46563540000.0,47541748000.0,50210664000.0,45948380000.0,38703560000.0,41610400000.0,49437630000.0,45570277000.0,48854420000.0,50297356000.0,39274190000.0,46535800000.0
2062.0,49828688000.0,50126344000.0,46233470000.0,47348888000.0,50401845000.0,45544870000.0,38071890000.0,41224380000.0,49260974000.0,45344100000.0,48582943000.0,50168010000.0,38859790000.0,46118543000.0
2063.0,49769628000.0,50353783000.0,46003057000.0,47116030000.0,50066520000.0,45192667000.0,37552714000.0,40889364000.0,49093320000.0,45083742000.0,48319430000.0,50099085000.0,38389020000.0,45774856000.0
2064.0,49673580000.0,50026510000.0,45728830000.0,46955196000.0,49996317000.0,44828316000.0,36919670000.0,40650748000.0,48944607000.0,44845113000.0,48073425000.0,50013010000.0,38003483000.0,45456250000.0
2065.0,49603490000.0,50315952000.0,45559740000.0,46599710000.0,49995768000.0,44566438000.0,36335930000.0,40363350000.0,48833730000.0,44600898000.0,47860000000.0,49885667000.0,37616470000.0,45078106000.0
2066.0,49516410000.0,49960970000.0,45138874000.0,46348130000.0,49857167000.0,44305932000.0,35770917000.0,40006066000.0,48663572000.0,44252058000.0,47562020000.0,49766170000.0,37200413000.0,44733657000.0
2067.0,49430495000.0,49835016000.0,44966384000.0,46032190000.0,49742094000.0,43951210000.0,35182453000.0,39730213000.0,48374060000.0,43992334000.0,47247730000.0,49652756000.0,36866990000.0,44426015000.0
2068.0,49310573000.0,49641075000.0,44613513000.0,45709620000.0,49647743000.0,43507302000.0,34608510000.0,39356215000.0,48181314000.0,43721437000.0,46830604000.0,49588396000.0,36439233000.0,43975827000.0
2069.0,49209760000.0,49698877000.0,44326064000.0,45401540000.0,49563850000.0,43123520000.0,34009061000.0,38974500000.0,47938666000.0,43373590000.0,46546660000.0,49471795000.0,36027570000.0,43559465000.0
2070.0,49113092000.0,49487462000.0,44092264000.0,45132616000.0,49514914000.0,42625802000.0,33339900000.0,38475330000.0,47566820000.0,42990367000.0,46138966000.0,49486377000.0,35513782000.0,43044827000.0
2071.0,48998724000.0,49377276000.0,43818360000.0,44960014000.0,49479864000.0,42170770000.0,32743240000.0,38051394000.0,47247667000.0,42604188000.0,45713814000.0,49325720000.0,35142304000.0,42551510000.0
2072.0,48887976000.0,49312090000.0,43633095000.0,44728947000.0,49340770000.0,41810420000.0,32121698000.0,37435232000.0,47046103000.0,42324750000.0,45400330000.0,49171104000.0,34697867000.0,42207724000.0
2073.0,48787360000.0,49161404000.0,43435000000.0,44514740000.0,49133600000.0,41275027000.0,31453872000.0,37124490000.0,46632370000.0,41778140000.0,44933104000.0,49635800000.0,34320531000.0,41787113000.0
2074.0,48685326000.0,48972976000.0,43196838000.0,44346507000.0,49027543000.0,40901830000.0,30807994000.0,36491870000.0,46311666000.0,41399783000.0,44521394000.0,48952058000.0,33901570000.0,41409270000.0
2075.0,48553902000.0,48816850000.0,42988487000.0,44094870000.0,48908840000.0,40350000000.0,30150312000.0,35929130000.0,45994717000.0,41038623000.0,44107770000.0,48809263000.0,33538662000.0,40945680000.0
2076.0,48407933000.0,48715837000.0,42780080000.0,43881340000.0,48844250000.0,39862395000.0,29541452000.0,35224224000.0,45722722000.0,40648606000.0,43588207000.0,48658460000.0,33129687000.0,40608928000.0
2077.0,48297497000.0,48635482000.0,42467360000.0,43586570000.0,48651887000.0,39377980000.0,28855894000.0,34640974000.0,45390045000.0,40304222000.0,43066730000.0,48537068000.0,32682291000.0,40153805000.0
2078.0,48083145000.0,48542010000.0,42243584000.0,43278655000.0,48467255000.0,38867517000.0,28292899000.0,33961937000.0,45045890000.0,39827500000.0,42458340000.0,48420070000.0,32149866000.0,39676486000.0
2079.0,47931634000.0,48417874000.0,41970065000.0,43022987000.0,48359200000.0,38362500000.0,27680698000.0,33489959000.0,44594758000.0,39443804000.0,42039177000.0,48275840000.0,31754414000.0,39173530000.0
2080.0,47767888000.0,48266570000.0,41748090000.0,42810515000.0,48233070000.0,37851520000.0,26962436000.0,32881439000.0,44216144000.0,38969713000.0,41495950000.0,48442675000.0,31291636000.0,38781362000.0
2081.0,47544422000.0,48355557000.0,41453703000.0,42592780000.0,47993060000.0,37046320000.0,26339162000.0,32195180000.0,43790574000.0,38488728000.0,41107070000.0,48026104000.0,30791990000.0,38352134000.0
2082.0,47385260000.0,48044626000.0,41143992000.0,42407907000.0,47865033000.0,36488340000.0,25828157000.0,31686950000.0,43404150000.0,38043525000.0,40640970000.0,47834087000.0,30335939000.0,37884850000.0
2083.0,47135793000.0,47893135000.0,40714592000.0,42210590000.0,47569800000.0,36047647000.0,25287188000.0,31039447000.0,42812506000.0,37656180000.0,40213803000.0,47658955000.0,29881643000.0,37188950000.0
2084.0,46890234000.0,47826194000.0,40444690000.0,41898340000.0,47321477000.0,35522490000.0,24826034000.0,30501610000.0,42231165000.0,37257912000.0,39774310000.0,47466263000.0,29501030000.0,36577776000.0
2085.0,46715322000.0,47542575000.0,40087620000.0,41676837000.0,47145787000.0,34889396000.0,24225665000.0,29963198000.0,41560543000.0,36738052000.0,39305790000.0,47305564000.0,29061749000.0,36077232000.0
2086.0,46522330000.0,47243340000.0,39846770000.0,41334112000.0,46877620000.0,34159217000.0,23671687000.0,29180490000.0,41003143000.0,36355160000.0,38756573000.0,47092140000.0,28575973000.0,35332120000.0
2087.0,46326673000.0,47054246000.0,39586840000.0,40957542000.0,46646395000.0,33652797000.0,23102898000.0,28315574000.0,40355054000.0,35904700000.0,38250148000.0,46834237000.0,28227598000.0,34685993000.0
2088.0,46182453000.0,46843280000.0,39220146000.0,40650953000.0,46417260000.0,32975628000.0,22372596000.0,27579700000.0,39817257000.0,35412734000.0,37635674000.0,46632820000.0,27769570000.0,34047064000.0
2089.0,45987262000.0,46601850000.0,38860677000.0,40371188000.0,46101280000.0,32251790000.0,21604598000.0,26854613000.0,39193326000.0,34911437000.0,37177668000.0,46396160000.0,27325358000.0,33446600000.0
2090.0,45805170000.0,46350287000.0,38506643000.0,39952826000.0,45857985000.0,31674060000.0,20891170000.0,26138470000.0,38543675000.0,34460942000.0,36568150000.0,46162530000.0,26919533000.0,32866090000.0
2091.0,45571318000.0,46166684000.0,38115010000.0,39614996000.0,45656433000.0,30987586000.0,20167620000.0,25519436000.0,37856223000.0,33929701000.0,36000320000.0,45930660000.0,26455898000.0,32208450000.0
2092.0,45268430000.0,45956090000.0,37760328000.0,39297380000.0,45407826000.0,30405026000.0,19318813000.0,24909328000.0,37201120000.0,33330311000.0,35480007000.0,45713904000.0,26048561000.0,31694408000.0
2093.0,45037277000.0,45806297000.0,37490614000.0,38931310000.0,45040947000.0,29835573000.0,18532037000.0,24106904000.0,36487470000.0,32706066000.0,34754343000.0,45497070000.0,25684423000.0,31110423000.0
2094.0,44802340000.0,45611147000.0,37172953000.0,38646510000.0,44764380000.0,29348874000.0,17909244000.0,23307690000.0,35809620000.0,32126695000.0,34125440000.0,45302338000.0,25071428000.0,30602373000.0
2095.0,44594160000.0,45495720000.0,36846650000.0,38236680000.0,44480730000.0,28832403000.0,17123219000.0,22442990000.0,35226157000.0,31545830000.0,33367417000.0,45107245000.0,24418329000.0,30174306000.0
2096.0,44345426000.0,45282860000.0,36464270000.0,37690370000.0,44181553000.0,28297988000.0,16526743000.0,21626847000.0,34575725000.0,30926615000.0,32772753000.0,44918026000.0,24006048000.0,29435873000.0
2097.0,44119710000.0,44958663000.0,36009337000.0,37258318000.0,43999800000.0,27840400000.0,16016017000.0,20839574000.0,33917570000.0,30303523000.0,32080812000.0,44762200000.0,23447900000.0,28663448000.0
2098.0,43910900000.0,44727755000.0,35565703000.0,36753412000.0,43767427000.0,27266603000.0,15292868000.0,19950488000.0,33214850000.0,29653205000.0,31280374000.0,44565107000.0,23005245000.0,27827716000.0
2099.0,43717947000.0,44403212000.0,35186560000.0,36423434000.0,43570057000.0,26646256000.0,14594087000.0,19094675000.0,32529684000.0,28964225000.0,30486060000.0,44417680000.0,22560866000.0,27041184000.0
2100.0,43464100000.0,44059468000.0,34700450000.0,35802890000.0,43339370000.0,25993683000.0,13787908000.0,18309235000.0,31678943000.0,28332464000.0,29717723000.0,44204237000.0,22252057000.0,26340798000.0
