time,CESM2-WACCM,IPSL-CM6A-LR,CNRM-CM6-1,GFDL-ESM4,MPI-ESM1-2-HR,EC-EARTH3,IITM-ESM,CANESM5,TAIESM1,MIROC6,UKESM1-0-LL,MRI-ESM2-0,CNRM-ESM2-1,KACE-1-0-G
2016.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0,52334450000.0
2017.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0,51847790000.0
2018.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0,50600063000.0
2019.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0,49024760000.0
2020.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0,47483860000.0
2021.0,45900034000.0,45996490000.0,46473585000.0,45318128000.0,45477204000.0,46279913000.0,47095110000.0,44976263000.0,47228527000.0,47589097000.0,44409496000.0,46100870000.0,46547632000.0,46347680000.0
2022.0,45649720000.0,44879730000.0,46038094000.0,43788290000.0,45451450000.0,46340977000.0,48399024000.0,43351454000.0,46250640000.0,46419636000.0,43969475000.0,44797768000.0,44920353000.0,44468314000.0
2023.0,44052816000.0,42716530000.0,45598302000.0,41863557000.0,43677700000.0,45436367000.0,49048125000.0,43204640000.0,44633272000.0,45197730000.0,42919320000.0,43712217000.0,44067516000.0,42990617000.0
2024.0,44075508000.0,41700946000.0,45587395000.0,40920360000.0,42779742000.0,45251027000.0,49423480000.0,41864745000.0,42674168000.0,44163654000.0,42831614000.0,41959723000.0,43907390000.0,41480393000.0
2025.0,43899453000.0,40947210000.0,43679990000.0,40226620000.0,42434500000.0,44240270000.0,49651507000.0,40052023000.0,41173004000.0,42751630000.0,42138560000.0,41988837000.0,42668980000.0,39809024000.0
2026.0,43116460000.0,38598970000.0,41887613000.0,37854704000.0,40684724000.0,40925520000.0,49071770000.0,39000166000.0,40264160000.0,41923035000.0,40335213000.0,39822680000.0,42894630000.0,38761180000.0
2027.0,41452507000.0,37416670000.0,39769657000.0,36752610000.0,38303650000.0,37939778000.0,47812030000.0,39022785000.0,38742350000.0,41846360000.0,39000682000.0,38229873000.0,42237514000.0,36052540000.0
2028.0,40127537000.0,36890042000.0,38209750000.0,36254036000.0,36849070000.0,36764590000.0,47080063000.0,37293570000.0,37330207000.0,38894220000.0,37511897000.0,37617607000.0,40819487000.0,35286508000.0
2029.0,39822520000.0,35976410000.0,36149686000.0,35284430000.0,36882050000.0,35849190000.0,46698476000.0,36433457000.0,36076593000.0,36737340000.0,35963490000.0,37589130000.0,40993112000.0,34771690000.0
2030.0,39948018000.0,35453112000.0,35282985000.0,35260498000.0,34407854000.0,33098992000.0,46498873000.0,35214295000.0,34501750000.0,35508904000.0,36404230000.0,37078155000.0,39894716000.0,33247656000.0
2031.0,38481904000.0,35065620000.0,34022860000.0,34472452000.0,32713759000.0,30850497000.0,45623005000.0,33641101000.0,31954536000.0,35349910000.0,34858156000.0,35345846000.0,39531856000.0,31334660000.0
2032.0,37536290000.0,34111020000.0,33218798000.0,33787202000.0,31458621000.0,29364040000.0,45148440000.0,33836378000.0,30966223000.0,34044983000.0,33534573000.0,33994484000.0,39442768000.0,29664051000.0
2033.0,37122298000.0,33362899000.0,32939151000.0,32554275000.0,31123343000.0,28905236000.0,45551110000.0,32548868000.0,28947593000.0,31759493000.0,32564780000.0,32481354000.0,38650280000.0,28366256000.0
2034.0,35719447000.0,32918448000.0,31447925000.0,31794713000.0,30527408000.0,28923447000.0,45089812000.0,31685452000.0,27255503000.0,31008610000.0,31109773000.0,31709831000.0,37490524000.0,27084032000.0
2035.0,34507360000.0,32397898000.0,31136367000.0,29738330000.0,29667470000.0,28254872000.0,44918020000.0,31093051000.0,25293810000.0,30220143000.0,29808724000.0,31414997000.0,36439400000.0,26468925000.0
2036.0,33920852000.0,30983354000.0,30591463000.0,29826814000.0,29671516000.0,27783324000.0,46232990000.0,30115160000.0,24053766000.0,29317095000.0,28122909000.0,30145290000.0,35592737000.0,24633225000.0
2037.0,33208082000.0,29765413000.0,30590448000.0,29557236000.0,28923152000.0,27395449000.0,46459503000.0,29397758000.0,23116327000.0,28613579000.0,27548342000.0,29526344000.0,34639507000.0,24500064000.0
2038.0,32117027000.0,29481206000.0,31038982000.0,28944056000.0,29115146000.0,26094608000.0,45916080000.0,28332855000.0,22732198000.0,28177168000.0,26644888000.0,28675730000.0,33032634000.0,22873756000.0
2039.0,30251823000.0,28430373000.0,30637083000.0,28205064000.0,28502022000.0,24365216000.0,45503040000.0,27400802000.0,20710767000.0,27194570000.0,25932362000.0,28734736000.0,31784634000.0,21518424000.0
2040.0,29698902000.0,27875043000.0,30528220000.0,27311172000.0,28182827000.0,23790004000.0,46162477000.0,27821007000.0,19104039000.0,25638711000.0,25608835000.0,28339294000.0,31104786000.0,21128724000.0
2041.0,29189112000.0,27185734000.0,29344911000.0,26836298000.0,28062410000.0,23180530000.0,44950450000.0,26997300000.0,18523337000.0,24691802000.0,24535400000.0,28326130000.0,30904179000.0,20766165000.0
2042.0,28448354000.0,26273184000.0,28775629000.0,26574430000.0,27682181000.0,22858371000.0,46058580000.0,26615579000.0,17794520000.0,23550245000.0,24074689000.0,27323918000.0,30700070000.0,20002365000.0
2043.0,27452510000.0,26059098000.0,27233108000.0,26855571000.0,27887245000.0,21635637000.0,46474904000.0,25800331000.0,17561199000.0,22609324000.0,23305726000.0,26448988000.0,30141098000.0,19393163000.0
2044.0,26687700000.0,24821146000.0,27001188000.0,26979697000.0,27408783000.0,20541616000.0,45428654000.0,25279898000.0,16475894000.0,22486526000.0,22581449000.0,25641939000.0,29548749000.0,19289938000.0
2045.0,26005551000.0,24888758000.0,26596893000.0,26063198000.0,27694195000.0,20476221000.0,44691290000.0,25234983000.0,15892713000.0,21836593000.0,21424190000.0,25198973000.0,29458911000.0,18559625000.0
2046.0,24762840000.0,23661896000.0,25533050000.0,25592764000.0,28026782000.0,19997735000.0,46080487000.0,23989352000.0,15371707000.0,21809500000.0,21127246000.0,25001646000.0,28582400000.0,18673359000.0
2047.0,24124686000.0,23136115000.0,24373287000.0,25795890000.0,27620813000.0,19763840000.0,46598726000.0,22056927000.0,14626505000.0,21556285000.0,21042440000.0,24474903000.0,28290996000.0,17798683000.0
2048.0,23172286000.0,22722124000.0,23662342000.0,25939170000.0,26934830000.0,19668050000.0,45811495000.0,21515846000.0,13500858000.0,20650750000.0,21275118000.0,23336733000.0,28443154000.0,17912380000.0
2049.0,22771206000.0,22319055000.0,23503170000.0,25983594000.0,26063868000.0,19568380000.0,45964685000.0,20791340000.0,12754395000.0,19442270000.0,20264448000.0,23490271000.0,28187630000.0,17187156000.0
2050.0,21970504000.0,21481190000.0,23735024000.0,25448421000.0,25014520000.0,18853532000.0,46172990000.0,20834343000.0,12269678000.0,18657368000.0,19157447000.0,23767495000.0,27909446000.0,16561391000.0
2051.0,21186167000.0,21041450000.0,23041563000.0,25162416000.0,24081154000.0,18627314000.0,46745170000.0,19407160000.0,12202083000.0,19297760000.0,18602869000.0,23795270000.0,27974610000.0,16023577000.0
2052.0,20164719000.0,20502223000.0,22370533000.0,25101842000.0,23934710000.0,18359600000.0,47914640000.0,18381844000.0,11758543000.0,18990240000.0,17660620000.0,24015204000.0,27916607000.0,15597726000.0
2053.0,19424864000.0,19941960000.0,21255640000.0,24326525000.0,23747115000.0,17691077000.0,48250237000.0,17324904000.0,11621658000.0,19161911000.0,16769127000.0,24497981000.0,27964897000.0,15182675000.0
2054.0,18647814000.0,20288754000.0,21340574000.0,23931466000.0,23286852000.0,17617857000.0,47423980000.0,16602289000.0,11367417000.0,18777653000.0,15998469000.0,23813675000.0,27699306000.0,14744400000.0
2055.0,18319645000.0,19846363000.0,21018776000.0,23610288000.0,23817763000.0,17408973000.0,46947480000.0,15829792000.0,11469416000.0,18258400000.0,15090857000.0,23480940000.0,27134773000.0,14293801000.0
2056.0,17952209000.0,20346796000.0,21421515000.0,23197830000.0,24044362000.0,17233269000.0,46979953000.0,15290425000.0,11786921000.0,17478883000.0,14479619000.0,23551033000.0,27069479000.0,14534843000.0
2057.0,17983310000.0,19959325000.0,21591247000.0,22176244000.0,23291822000.0,17049907000.0,47449305000.0,15340240000.0,11948520000.0,17029891000.0,14178490000.0,23322001000.0,27205409000.0,14142790000.0
2058.0,17833996000.0,19976843000.0,21180707000.0,21470956000.0,22623117000.0,17132564000.0,47924210000.0,15605371000.0,12271132000.0,16535522000.0,13285021000.0,22812654000.0,26626492000.0,14116679000.0
2059.0,17654810000.0,19266343000.0,21484917000.0,21051509000.0,22589833000.0,16894118000.0,48459063000.0,15193526000.0,12235610000.0,15776824000.0,12185709000.0,21898408000.0,26406615000.0,13886169000.0
2060.0,17043220000.0,19016874000.0,21109926000.0,20911421000.0,23026143000.0,16981841000.0,48018653000.0,14123906000.0,12004150000.0,14712479000.0,11543786000.0,21074620000.0,25996978000.0,13711366000.0
2061.0,16829418000.0,18096770000.0,21452070000.0,20795900000.0,23229500000.0,17216696000.0,46897242000.0,13641560000.0,11989652000.0,14528669000.0,11488451000.0,21145068000.0,26151442000.0,13816454000.0
2062.0,17017427000.0,17868090000.0,21263917000.0,20505053000.0,23426042000.0,16923567000.0,46901820000.0,13309179000.0,12108789000.0,14535489000.0,10811600000.0,21105953000.0,25721938000.0,13724663000.0
2063.0,16194068000.0,17426944000.0,21710060000.0,20904030000.0,23325098000.0,17047367000.0,46655914000.0,12656771000.0,12033680000.0,14418281000.0,10455801000.0,20610650000.0,25363579000.0,13504962000.0
2064.0,16109392000.0,16927334000.0,21342308000.0,20225147000.0,24023030000.0,17005266000.0,46626644000.0,13062222000.0,11761833000.0,13855097000.0,9902351000.0,19781503000.0,24958951000.0,13591178000.0
2065.0,15760535000.0,16225678000.0,20867449000.0,19639597000.0,23553050000.0,17332257000.0,47356834000.0,13441394000.0,11273958000.0,13091413000.0,9516621000.0,20089377000.0,25124480000.0,13278800000.0
2066.0,15863709000.0,16004683000.0,20837882000.0,19604482000.0,23263265000.0,16875660000.0,46057947000.0,13421488000.0,11305397000.0,12954546000.0,8896992000.0,19950043000.0,25613556000.0,13055941000.0
2067.0,15717827000.0,15545223000.0,21235036000.0,20043459000.0,23740322000.0,16360812000.0,45755023000.0,12859806000.0,10688907000.0,12693854000.0,8651666000.0,19859765000.0,25746274000.0,12967442000.0
2068.0,16001207000.0,15107595000.0,20846412000.0,20219052000.0,25192407000.0,16566857000.0,45009457000.0,12704923000.0,10000628000.0,12236292000.0,8504150500.0,19791650000.0,25251930000.0,13329457000.0
2069.0,15864468000.0,14893213000.0,20205021000.0,20417765000.0,24982202000.0,16716853000.0,45041205000.0,12142818000.0,9577743000.0,11735797000.0,8176644000.0,19465447000.0,24902543000.0,13105279000.0
2070.0,15775457000.0,14715960000.0,19012827000.0,20526963000.0,24659354000.0,16675496000.0,44364804000.0,12296544000.0,9211090000.0,11211389000.0,7969881600.0,19544146000.0,24910060000.0,13356014000.0
2071.0,15394123000.0,14888120000.0,18930135000.0,20590475000.0,24512668000.0,16715585000.0,45731987000.0,12511609000.0,8867745000.0,10542486000.0,8183262700.0,18981218000.0,25153337000.0,13193573000.0
2072.0,14887971000.0,14547686000.0,18886640000.0,20856873000.0,24171327000.0,16797653000.0,46195683000.0,12584514000.0,8651962000.0,10330636000.0,8049551000.0,18838954000.0,24781226000.0,12914927000.0
2073.0,14681073000.0,14376129000.0,18393375000.0,20921004000.0,23339346000.0,16289201000.0,46748602000.0,11992913000.0,8339305500.0,10521878000.0,7720565000.0,18317347000.0,24364190000.0,12732839000.0
2074.0,14639577000.0,13961371000.0,18030137000.0,21241465000.0,23194331000.0,15855332000.0,47216720000.0,11894852000.0,8032600600.0,10307932000.0,7645710300.0,18522472000.0,24429980000.0,12640112000.0
2075.0,14500603000.0,13486758000.0,18155799000.0,21546197000.0,22732626000.0,15953272000.0,46874763000.0,11558985000.0,7871829000.0,10031841000.0,7498999000.0,18822971000.0,24132831000.0,12464335000.0
2076.0,14969595000.0,13458269000.0,17821938000.0,21079271000.0,22565687000.0,16255182000.0,46500440000.0,11373392000.0,7766018000.0,9796666000.0,7541216000.0,19629910000.0,23726514000.0,12788522000.0
2077.0,14983534000.0,13536889000.0,18007845000.0,20755620000.0,22594425000.0,16533684000.0,44566475000.0,11068617000.0,8083170300.0,9346828000.0,7375303700.0,19186143000.0,23136623000.0,12477315000.0
2078.0,15055531000.0,13882989000.0,18204930000.0,20188279000.0,22755320000.0,16403930000.0,44873036000.0,10683634000.0,8042100000.0,9202422000.0,7278175000.0,19000500000.0,23020829000.0,12425381000.0
2079.0,14553724000.0,13528663000.0,17556656000.0,20574468000.0,22548154000.0,16364605000.0,45667650000.0,10940382000.0,8288926000.0,9354723000.0,7296727000.0,19334090000.0,22523230000.0,12025739000.0
2080.0,14443838000.0,12741050000.0,17107964000.0,20718854000.0,22249406000.0,16474918000.0,45600050000.0,10601367000.0,8210160000.0,9028147000.0,7465398000.0,19573496000.0,22642883000.0,11793969000.0
2081.0,14881822000.0,12619020000.0,16845969000.0,20656953000.0,22131194000.0,16713421000.0,46366896000.0,10814052000.0,8410975000.0,8522293000.0,7500331500.0,19173028000.0,23159708000.0,11750206000.0
2082.0,14879485000.0,12297058000.0,16845081000.0,20817471000.0,21990408000.0,17380060000.0,45316690000.0,10642945000.0,8302116400.0,8597407000.0,7595986000.0,19127114000.0,22204555000.0,11739562000.0
2083.0,14831922000.0,12147049000.0,16881622000.0,20633985000.0,21633878000.0,16997601000.0,46704316000.0,10808039000.0,8624979000.0,9003769000.0,7432178700.0,19343585000.0,21953350000.0,11779439000.0
2084.0,14538685000.0,11988669000.0,17064752000.0,20565580000.0,21484280000.0,17109439000.0,46585606000.0,10971628000.0,8634814000.0,9038118000.0,7493810000.0,19053124000.0,22036769000.0,11846847000.0
2085.0,14395498000.0,11759167000.0,17153755000.0,20466065000.0,21406920000.0,16688743000.0,46421643000.0,10860302000.0,8534301000.0,8779074000.0,7265662000.0,19314938000.0,21917342000.0,11853489000.0
2086.0,14467742000.0,11957171000.0,17658493000.0,19948710000.0,21251470000.0,16284803000.0,46347210000.0,11248053000.0,8545710600.0,8987762000.0,7203780600.0,19513068000.0,21722810000.0,11857275000.0
2087.0,14456482000.0,12171580000.0,17760348000.0,19878967000.0,20594878000.0,16348751000.0,46429684000.0,11925884000.0,8152349000.0,9082829000.0,7159567000.0,19517913000.0,20931006000.0,11368591000.0
2088.0,14330365000.0,12343406000.0,17702343000.0,19910744000.0,20283728000.0,16389273000.0,46758515000.0,11891369000.0,7687392000.0,9263583000.0,6781640000.0,19730299000.0,21032126000.0,11123827000.0
2089.0,14591357000.0,12741137000.0,17773200000.0,19746914000.0,20027437000.0,16392994000.0,46788444000.0,12006443000.0,7642937000.0,8978753000.0,6526113300.0,19869065000.0,20552630000.0,10950051000.0
2090.0,14328095000.0,12624668000.0,17220542000.0,19572250000.0,20149465000.0,16387840000.0,46322960000.0,12579363000.0,7557395000.0,9092960000.0,7021076000.0,20485458000.0,20169780000.0,11047398000.0
2091.0,14290920000.0,12647939000.0,17322476000.0,19370270000.0,20276886000.0,16834162000.0,45581170000.0,12890740000.0,7826556400.0,9276701000.0,7134779400.0,21005992000.0,20755266000.0,10961014000.0
2092.0,14364074000.0,12615847000.0,17825493000.0,19133282000.0,19954250000.0,16888111000.0,43817980000.0,12645552000.0,7550195700.0,9395954000.0,7082461700.0,21468666000.0,20460575000.0,10848894000.0
2093.0,14236662000.0,12493808000.0,17712222000.0,18775155000.0,19782244000.0,16856255000.0,43954350000.0,12717612000.0,7492236300.0,9553289000.0,7194351000.0,21502024000.0,20245715000.0,11053218000.0
2094.0,14590637000.0,12234596000.0,17925110000.0,18911580000.0,19466965000.0,16916146000.0,44740010000.0,12906162000.0,7257347000.0,9829615000.0,7318838000.0,21395747000.0,20779446000.0,11157546000.0
2095.0,14783814000.0,12279400000.0,17794320000.0,19396910000.0,19579304000.0,17104928000.0,45631500000.0,13049136000.0,7081407000.0,10041567000.0,7482738700.0,21479158000.0,21283774000.0,11291596000.0
2096.0,14638138000.0,12288607000.0,17847695000.0,20355924000.0,19686900000.0,17190027000.0,45978018000.0,13109188000.0,7470966300.0,10105410000.0,7531504600.0,21366231000.0,20894368000.0,11462150000.0
2097.0,14387225000.0,12136885000.0,17859721000.0,20659930000.0,19209593000.0,16781610000.0,46073440000.0,12907826000.0,7501064000.0,9703328000.0,7620637000.0,21447127000.0,20487213000.0,11380634000.0
2098.0,14459856000.0,11901927000.0,17879056000.0,20971338000.0,19097637000.0,17074194000.0,46125806000.0,12675184000.0,7353028000.0,9456418000.0,7533825500.0,21942147000.0,20464898000.0,11214518000.0
2099.0,14928598000.0,12391064000.0,18437693000.0,20305783000.0,19922465000.0,17254402000.0,45516767000.0,12294959000.0,7364696000.0,9437358000.0,7617951000.0,22218904000.0,20620683000.0,10754785000.0
2100.0,15158275000.0,12309948000.0,18409261000.0,19661933000.0,19863610000.0,17526786000.0,45613314000.0,12074662000.0,7283296000.0,9659356000.0,7561838600.0,21973578000.0,20478648000.0,10622894000.0
