time,MIROC6,TAIESM1,KACE-1-0-G,CNRM-ESM2-1,MRI-ESM2-0,UKESM1-0-LL,CANESM5,EC-EARTH3,CNRM-CM6-1,IPSL-CM6A-LR,CESM2-WACCM,MPI-ESM1-2-HR,GFDL-ESM4
2024.0,45540348000.0,41231233000.0,40872755000.0,44028195000.0,43082610000.0,39002763000.0,42120868000.0,43258670000.0,44277340000.0,43344343000.0,43488764000.0,42668740000.0,43976806000.0
2025.0,44332323000.0,40042630000.0,38899580000.0,43564773000.0,40707320000.0,36762604000.0,41843770000.0,41000800000.0,42529440000.0,42664300000.0,43246096000.0,41814508000.0,42878927000.0
2026.0,43236844000.0,39304130000.0,37120540000.0,43393400000.0,39406440000.0,35356620000.0,41218670000.0,40665702000.0,42149573000.0,42618278000.0,41981075000.0,39980294000.0,42746184000.0
2027.0,43826217000.0,38968160000.0,34315303000.0,42416054000.0,38791803000.0,34292802000.0,39857246000.0,39833160000.0,39701144000.0,41753416000.0,41097950000.0,40450023000.0,42046714000.0
2028.0,43619394000.0,37608080000.0,32212586000.0,42892010000.0,37148475000.0,32929937000.0,39049585000.0,40221503000.0,38423507000.0,40731080000.0,40440455000.0,40372367000.0,42127217000.0
2029.0,42617700000.0,35752850000.0,31274250000.0,40981246000.0,36266516000.0,31550732000.0,37473907000.0,38317780000.0,38450905000.0,40106795000.0,39379235000.0,40851984000.0,41243927000.0
2030.0,40729666000.0,34867170000.0,30401606000.0,40611240000.0,34637960000.0,30362180000.0,35962270000.0,35818488000.0,37119410000.0,38507090000.0,37346693000.0,39398715000.0,40743660000.0
2031.0,39075987000.0,34010083000.0,28701024000.0,39614690000.0,34305480000.0,28374934000.0,33895356000.0,34900537000.0,37491003000.0,37836276000.0,37501760000.0,39536968000.0,39550087000.0
2032.0,37750960000.0,32016656000.0,28613636000.0,38796984000.0,33550676000.0,26704232000.0,31906902000.0,33329723000.0,36719200000.0,36938790000.0,37737865000.0,39252140000.0,37865640000.0
2033.0,36464386000.0,30378617000.0,27430205000.0,39223296000.0,32228702000.0,25546500000.0,30546182000.0,32881027000.0,35672207000.0,35574020000.0,35959230000.0,38968414000.0,36230676000.0
2034.0,35808830000.0,29456431000.0,26722802000.0,38979437000.0,31834380000.0,24159390000.0,28803779000.0,32030320000.0,35215077000.0,34638692000.0,34753536000.0,39997680000.0,35571827000.0
2035.0,34243658000.0,28232479000.0,24587370000.0,38569366000.0,30503560000.0,22998925000.0,27558693000.0,31240536000.0,34492592000.0,33170420000.0,34057180000.0,40191660000.0,35424616000.0
2036.0,33345217000.0,27718668000.0,23176020000.0,38497767000.0,29953165000.0,20708119000.0,25870127000.0,29750516000.0,34148684000.0,32855240000.0,33073246000.0,39187820000.0,35967214000.0
2037.0,31812528000.0,26693114000.0,22114355000.0,37860205000.0,28875555000.0,19665710000.0,24217790000.0,29118690000.0,33215986000.0,31371076000.0,32291047000.0,38530760000.0,34184514000.0
2038.0,31573390000.0,25219254000.0,21264837000.0,37398210000.0,27869570000.0,18095479000.0,23637088000.0,28642843000.0,31245623000.0,30025767000.0,31496856000.0,37160477000.0,32426880000.0
2039.0,29821071000.0,24784454000.0,20138754000.0,36450222000.0,27607335000.0,17250234000.0,22497778000.0,28161858000.0,30337343000.0,28868284000.0,29793202000.0,36356313000.0,31744496000.0
2040.0,28726520000.0,23628315000.0,19516215000.0,35858526000.0,26352312000.0,16266909000.0,21736580000.0,28109652000.0,30202483000.0,27769956000.0,29265046000.0,36491055000.0,30547753000.0
2041.0,26596660000.0,23229114000.0,18895843000.0,35188520000.0,26358168000.0,15841448000.0,20573944000.0,27084804000.0,29610592000.0,26617973000.0,28334434000.0,37089990000.0,29805101000.0
2042.0,26369147000.0,22517199000.0,18291302000.0,34225460000.0,25922253000.0,14611363000.0,18929256000.0,26216204000.0,28750107000.0,25633120000.0,27625718000.0,36683125000.0,29110694000.0
2043.0,25616000000.0,21350316000.0,17235436000.0,34511910000.0,26491326000.0,13467251000.0,18714235000.0,25771756000.0,28599083000.0,24455272000.0,27436616000.0,35376000000.0,27690437000.0
2044.0,24881300000.0,20191070000.0,16477777000.0,34169266000.0,26151913000.0,13099737000.0,17348897000.0,25522467000.0,28412367000.0,23589554000.0,26128550000.0,35160550000.0,26675569000.0
2045.0,24496376000.0,19267385000.0,15675944000.0,33051073000.0,25551974000.0,12424722000.0,16423622000.0,24583690000.0,27363783000.0,22895370000.0,25279961000.0,35196846000.0,25207036000.0
2046.0,24871367000.0,18215571000.0,14812792000.0,33265260000.0,25135200000.0,11457042000.0,16007259000.0,24213008000.0,26840779000.0,22272809000.0,24515561000.0,34355915000.0,26085128000.0
2047.0,24234455000.0,17894726000.0,14560693000.0,32088326000.0,24241410000.0,10646570000.0,15219176000.0,23818190000.0,26796763000.0,21752756000.0,24551985000.0,33825356000.0,25393142000.0
2048.0,23777665000.0,16540000000.0,13842326000.0,31994784000.0,23535628000.0,10329895000.0,13916208000.0,23057727000.0,26541294000.0,20762407000.0,23897936000.0,33716343000.0,24062296000.0
2049.0,22332121000.0,16145244000.0,13015674000.0,31128775000.0,22947981000.0,9874452000.0,13452492000.0,21998530000.0,26588312000.0,20328286000.0,23980761000.0,32452911000.0,23524143000.0
2050.0,21739690000.0,15295350000.0,12520001000.0,29974647000.0,22668775000.0,9792220000.0,12793833000.0,21387480000.0,26328283000.0,19061697000.0,23174775000.0,31601535000.0,22727184000.0
2051.0,20711890000.0,14297775000.0,11662279000.0,29798613000.0,22046196000.0,9427977000.0,12534883000.0,21325087000.0,24927089000.0,18398675000.0,22371975000.0,30863446000.0,21820883000.0
2052.0,20836762000.0,14024570000.0,11290977000.0,28309880000.0,20924623000.0,8769034000.0,12002374000.0,20888312000.0,23851233000.0,17262633000.0,21552433000.0,30682313000.0,20777918000.0
2053.0,20526778000.0,13790668000.0,10584588000.0,28197607000.0,20542142000.0,8273243000.0,10773284000.0,20244654000.0,23690293000.0,16873618000.0,20818735000.0,29685760000.0,20592978000.0
2054.0,20160901000.0,13124926000.0,9915417000.0,27664150000.0,19579648000.0,7844479000.0,10545483000.0,20042205000.0,22826113000.0,16440118000.0,20260720000.0,28880493000.0,20727222000.0
2055.0,19432387000.0,12339863000.0,9281262000.0,27276642000.0,19091007000.0,7131619300.0,10778285000.0,19173833000.0,22063792000.0,16127405000.0,19586103000.0,27131847000.0,20135483000.0
2056.0,19118369000.0,11706604000.0,9115588000.0,25805648000.0,18142675000.0,6798021000.0,10064079000.0,18527035000.0,21438505000.0,16012721000.0,18907079000.0,25681461000.0,18816672000.0
2057.0,18766150000.0,10931600000.0,8743660000.0,24866290000.0,17441354000.0,6569622500.0,9504851000.0,17866600000.0,20409487000.0,15399732000.0,18208264000.0,25413587000.0,17528490000.0
2058.0,18217454000.0,10461663000.0,8381094000.0,22792272000.0,17087354000.0,6016430000.0,9237830000.0,17381490000.0,19895896000.0,14742944000.0,17309993000.0,25028900000.0,16622561000.0
2059.0,17333557000.0,9998048000.0,8170658000.0,22474990000.0,15813067000.0,5727252000.0,8251792000.0,16986342000.0,18967314000.0,14245713000.0,16749403000.0,24049312000.0,15705223000.0
2060.0,17274685000.0,9921461000.0,7706955300.0,21124410000.0,15102204000.0,5137270000.0,7687831600.0,16244614000.0,18433835000.0,13847632000.0,16207388000.0,23315070000.0,14458433000.0
2061.0,16876147000.0,9520600000.0,7607453700.0,20494582000.0,14374134000.0,4924275000.0,7027278300.0,15717654000.0,17195813000.0,13382445000.0,15011183000.0,22595000000.0,14071159000.0
2062.0,16103699000.0,8920137000.0,7499482000.0,20356647000.0,14004043000.0,4436464000.0,6311486000.0,14834773000.0,16498757000.0,12518173000.0,13998171000.0,22878520000.0,13740293000.0
2063.0,15132168000.0,8436491000.0,6938198000.0,20010160000.0,13735624000.0,4167127000.0,6119563000.0,14449332000.0,16067337000.0,12009317000.0,13534595000.0,22300436000.0,13053142000.0
2064.0,14546308000.0,8080859000.0,6566683600.0,19093854000.0,13171615000.0,3987268000.0,5815007000.0,13994617000.0,16090162000.0,11254404000.0,13484165000.0,22076006000.0,12675911000.0
2065.0,14361580000.0,7562235000.0,6380535300.0,18190848000.0,12459791000.0,3736883200.0,5329081300.0,13728193000.0,15850295000.0,10629670000.0,12587294000.0,21634429000.0,12083535000.0
2066.0,13679816000.0,7184561000.0,6207376000.0,17332556000.0,12190820000.0,3687165000.0,5094662000.0,13460787000.0,15273755000.0,10125435000.0,12001112000.0,20222806000.0,11483917000.0
2067.0,12876296000.0,6974148000.0,5993324500.0,17070825000.0,11488086000.0,3549759500.0,4575972000.0,12736300000.0,14396089000.0,9859317000.0,11301939000.0,19873016000.0,10964056000.0
2068.0,12313094000.0,6793644500.0,5627235300.0,16405730000.0,11532360000.0,3253337600.0,4307186000.0,12539437000.0,13676837000.0,9327085000.0,10821179000.0,18666756000.0,10419249000.0
2069.0,11662312000.0,6629587000.0,5556815000.0,15496058000.0,11345716000.0,3110837000.0,4146788000.0,12186334000.0,13192697000.0,8672417000.0,10410626000.0,18175902000.0,9924774000.0
2070.0,11524155000.0,6305614300.0,5252231700.0,15404505000.0,11135075000.0,3046439000.0,3640910600.0,11920042000.0,12263810000.0,8320878600.0,9899457000.0,17204881000.0,9802612000.0
2071.0,11282400000.0,6405068000.0,5467781600.0,15001878000.0,10950340000.0,2782179600.0,3358795800.0,12174546000.0,12051046000.0,7972488000.0,9358336000.0,15843026000.0,9426598000.0
2072.0,10964791000.0,6186501600.0,5280060000.0,14860734000.0,10467400000.0,2572388000.0,3210733600.0,11751367000.0,10882189000.0,7573179000.0,9025358000.0,15535223000.0,9298278000.0
2073.0,10451749000.0,5965290500.0,5070951400.0,14195341000.0,9939654000.0,2491040800.0,3045647600.0,11309505000.0,10571016000.0,7206912000.0,8754431000.0,15034614000.0,8863760000.0
2074.0,9731551000.0,5653739000.0,4828917000.0,13586387000.0,9524448000.0,2382309000.0,2934634800.0,10815129000.0,10256797000.0,6880934000.0,8494784500.0,14282983000.0,8678311000.0
2075.0,9439273000.0,5262400500.0,4730836500.0,13224592000.0,9209968000.0,2259525400.0,2816805400.0,10270715000.0,9807635000.0,6508690000.0,8288740400.0,14290675000.0,8097072000.0
2076.0,8967642000.0,4782771000.0,4525014000.0,12598295000.0,9134434000.0,2114642300.0,2608909300.0,9669618000.0,9278556000.0,6176639000.0,7933368300.0,13619661000.0,7902614500.0
2077.0,8744891000.0,4454818000.0,4413202000.0,12573060000.0,8810479000.0,2062905200.0,2547870700.0,9295254000.0,9092283000.0,5846439400.0,7586408400.0,13427158000.0,7733790000.0
2078.0,8140472300.0,4159346200.0,4294795300.0,11639388000.0,8510930400.0,1947376900.0,2343172600.0,8773979000.0,8920705000.0,5493697000.0,7395083000.0,12552297000.0,7651943000.0
2079.0,7701784600.0,3973178400.0,3936086000.0,11212433000.0,8114781000.0,1753319000.0,2219084300.0,8385252000.0,8340530000.0,5184914400.0,7214919000.0,11931685000.0,7319820000.0
2080.0,7406825000.0,3638588700.0,3873207000.0,10484234000.0,7932852000.0,1608201200.0,2130530600.0,7923082000.0,7652929500.0,5013674500.0,6625382400.0,11791685000.0,7011173400.0
2081.0,7241463000.0,3405112800.0,3791286500.0,9930819000.0,7627601000.0,1445107800.0,2018038500.0,7005066000.0,7362531300.0,4479026700.0,6284822500.0,11252575000.0,6973669400.0
2082.0,7081394700.0,3087039000.0,3630533000.0,9514826000.0,7533586400.0,1386395000.0,1951765400.0,6371936000.0,7098728400.0,4076916200.0,5951737300.0,10473119000.0,6563515400.0
2083.0,6720368600.0,3020028700.0,3489095200.0,8865758000.0,7434773500.0,1316659100.0,1826769900.0,6063309000.0,6760784400.0,3909992000.0,5671642000.0,9894369000.0,6564773400.0
2084.0,6461827600.0,2892437500.0,3467151000.0,8234129400.0,7208868400.0,1278391300.0,1722687500.0,5677323300.0,6478639000.0,3703785200.0,5580051500.0,9207236000.0,6281000000.0
2085.0,6014727000.0,2852053000.0,3503877400.0,7660129000.0,7182061000.0,1153020900.0,1679368800.0,5327224000.0,6445777000.0,3696138200.0,5367979000.0,8625025000.0,5906816500.0
2086.0,5698106000.0,2811565300.0,3394248200.0,7270435300.0,6971007000.0,1121648400.0,1514826200.0,4996361700.0,6137241000.0,3564312800.0,5154129000.0,8198419500.0,5826880500.0
2087.0,5461776000.0,2791047000.0,3160256300.0,6770204700.0,6809708000.0,1010528500.0,1383429400.0,4534980600.0,6017074700.0,3463875000.0,5053246000.0,7613347300.0,5348109000.0
2088.0,5270529500.0,2399024000.0,2897982700.0,7035887000.0,6574644000.0,921570000.0,1305879200.0,4369877000.0,6037807600.0,3432569900.0,4965111300.0,7257995300.0,5267329500.0
2089.0,5178540000.0,2279132000.0,2760986400.0,6777456000.0,6545440000.0,884139840.0,1201669800.0,4299211300.0,5845653500.0,3308684300.0,4773506000.0,6743002000.0,5096477000.0
2090.0,5046863000.0,2073089000.0,2722002000.0,6686720000.0,6419365000.0,789295900.0,1043704200.0,4123009300.0,5627958000.0,3179023600.0,4747356000.0,6560597000.0,5101464000.0
2091.0,4735610000.0,1984638100.0,2540092700.0,6551616500.0,6254750000.0,739863600.0,976169400.0,3979189500.0,5213081600.0,2954008000.0,4652007000.0,6021645000.0,4998942000.0
2092.0,4569809000.0,1864475600.0,2305479000.0,5905247000.0,5912124400.0,703201860.0,984256830.0,3824211000.0,5090430500.0,2621640000.0,4497158000.0,5563680000.0,4954677000.0
2093.0,4397486000.0,1838598400.0,2237703000.0,5517671400.0,5765797000.0,629306560.0,1001241900.0,3496213500.0,5069260300.0,2457232600.0,4213745400.0,5216962600.0,4625078000.0
2094.0,4272659700.0,1728976400.0,2178235400.0,5281423000.0,5470187000.0,590918500.0,970793400.0,3346447000.0,4801486300.0,2270921500.0,4135009500.0,4573233700.0,4520217600.0
2095.0,4020380200.0,1658421800.0,2142740600.0,5111034000.0,5223497700.0,510484030.0,975436300.0,3091091200.0,4664595500.0,2062616300.0,3929917400.0,4152869600.0,4325534000.0
2096.0,4058345000.0,1555210600.0,2086533500.0,4911555000.0,4973273000.0,521152400.0,1015314000.0,2889459700.0,4366784000.0,1958729200.0,3783175200.0,4013695700.0,4169774800.0
2097.0,4029833500.0,1447435400.0,2025881100.0,4809986600.0,4816837600.0,494287360.0,880859900.0,2649741000.0,4087955500.0,1759879800.0,3831702800.0,3905027600.0,3683459000.0
2098.0,3862348500.0,1381047000.0,1984715400.0,4610691000.0,4871605000.0,465180860.0,861145600.0,2548569900.0,3829082000.0,1654489600.0,3743125800.0,3585512200.0,3737079300.0
2099.0,3718922200.0,1356864300.0,1971749600.0,4748104700.0,4703026700.0,449991200.0,836322240.0,2429439200.0,3564973300.0,1551322500.0,3686503700.0,3506801000.0,3686060800.0
2100.0,3797698600.0,1319433600.0,1902788200.0,4475766000.0,4646566000.0,429273250.0,824564500.0,2358615800.0,3561002800.0,1410967300.0,3609971000.0,3397677800.0,3610520300.0
