time,CNRM-CM6-1,TAIESM1,EC-EARTH3,CNRM-ESM2-1,UKESM1-0-LL,IPSL-CM6A-LR,MIROC6,CANESM5,GFDL-ESM4,MPI-ESM1-2-HR,CESM2-WACCM,KACE-1-0-G,MRI-ESM2-0
2011.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0,51651570000.0
2012.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0,51686160000.0
2013.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0,51630133000.0
2014.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0,51604390000.0
2015.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0,51627910000.0
2016.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0,51620880000.0
2017.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0,51572470000.0
2018.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0,51569280000.0
2019.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0,51553366000.0
2020.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0,51535900000.0
2021.0,51513910000.0,51520080000.0,51576130000.0,51527670000.0,51531450000.0,51486028000.0,51772973000.0,52311253000.0,51545110000.0,51534983000.0,51582644000.0,51513630000.0,51536990000.0
2022.0,51655684000.0,51486200000.0,51442000000.0,51503270000.0,51490697000.0,51461526000.0,51524480000.0,51678200000.0,51702360000.0,51511124000.0,51572814000.0,51797780000.0,51518415000.0
2023.0,51630280000.0,51512660000.0,51347220000.0,51495006000.0,51580682000.0,51447120000.0,51483845000.0,51416715000.0,51538840000.0,51475450000.0,52485740000.0,51497435000.0,51521210000.0
2024.0,51500814000.0,51425630000.0,51284173000.0,51439796000.0,51413710000.0,51797357000.0,51421856000.0,51323080000.0,51488883000.0,51742458000.0,51628750000.0,51468255000.0,51505345000.0
2025.0,51599675000.0,51406520000.0,51218715000.0,51385782000.0,51771924000.0,51469770000.0,51390500000.0,51224908000.0,51659250000.0,51486765000.0,51516050000.0,51560470000.0,51431270000.0
2026.0,51556246000.0,51401770000.0,51180306000.0,51387847000.0,51239375000.0,51487736000.0,51351347000.0,51083866000.0,51578454000.0,51455255000.0,51499434000.0,51441160000.0,51420262000.0
2027.0,52537483000.0,51377600000.0,51132720000.0,51448152000.0,51174994000.0,51625964000.0,51305366000.0,50936390000.0,51456823000.0,51414426000.0,51470664000.0,51406200000.0,51397157000.0
2028.0,51480440000.0,51726100000.0,51051467000.0,51359470000.0,50987213000.0,51521150000.0,51286315000.0,50806936000.0,51392918000.0,51388250000.0,51635420000.0,51375820000.0,51349070000.0
2029.0,51451863000.0,51334013000.0,50966893000.0,51421614000.0,50860995000.0,51323440000.0,51311165000.0,50635616000.0,51378835000.0,51394130000.0,51477377000.0,51371350000.0,51309050000.0
2030.0,51436003000.0,51302306000.0,50858385000.0,51428622000.0,50653940000.0,51289862000.0,51254804000.0,50446275000.0,51341672000.0,51367730000.0,51452195000.0,51316570000.0,51273966000.0
2031.0,51413230000.0,51269840000.0,50775458000.0,51333722000.0,50411688000.0,51239270000.0,51207520000.0,50309230000.0,51470340000.0,51423800000.0,51465183000.0,51381416000.0,51262677000.0
2032.0,51689787000.0,51249488000.0,50610405000.0,51292037000.0,50091205000.0,51360555000.0,51163873000.0,50165360000.0,51560276000.0,51494920000.0,51402170000.0,51287750000.0,51224670000.0
2033.0,51390288000.0,51203740000.0,50533773000.0,51277337000.0,49894224000.0,51286938000.0,51147186000.0,49950106000.0,51329315000.0,51549745000.0,51486618000.0,51227950000.0,51339960000.0
2034.0,51373638000.0,51200950000.0,50390348000.0,51627045000.0,49645580000.0,51155386000.0,51090166000.0,49713230000.0,51311230000.0,51312824000.0,51457760000.0,51278950000.0,51165147000.0
2035.0,51359035000.0,51147350000.0,50275480000.0,51269960000.0,49417118000.0,51109794000.0,51050940000.0,49410740000.0,51307225000.0,51302244000.0,51402950000.0,51187524000.0,51137958000.0
2036.0,51412800000.0,51048083000.0,50098310000.0,51273527000.0,49065940000.0,50960617000.0,51017870000.0,49052750000.0,51283370000.0,51370160000.0,51449350000.0,51141360000.0,51100290000.0
2037.0,51402637000.0,50946806000.0,49967820000.0,51178197000.0,48706093000.0,50824980000.0,50995786000.0,48808060000.0,51241775000.0,51272704000.0,51352154000.0,51123640000.0,51059823000.0
2038.0,51919593000.0,50861765000.0,49682526000.0,51199290000.0,48384760000.0,50690638000.0,51265880000.0,48526193000.0,51215810000.0,51271560000.0,51325890000.0,51010896000.0,51041534000.0
2039.0,51337910000.0,50784460000.0,49419338000.0,51186820000.0,48126550000.0,50568260000.0,50933907000.0,48236704000.0,51188277000.0,51240632000.0,51321820000.0,50941670000.0,50943090000.0
2040.0,51297726000.0,50704343000.0,49180238000.0,51123210000.0,47848790000.0,50392550000.0,50830750000.0,47913427000.0,51151190000.0,51209535000.0,51270975000.0,50886533000.0,50829080000.0
2041.0,51261485000.0,50608554000.0,48947990000.0,51107783000.0,48423040000.0,50281230000.0,50711960000.0,47639953000.0,51120260000.0,51111710000.0,51239014000.0,51004686000.0,50740634000.0
2042.0,51595130000.0,50454364000.0,48674540000.0,51078160000.0,47508673000.0,50186666000.0,50631640000.0,47276134000.0,51124360000.0,51067740000.0,51224736000.0,50814580000.0,50668642000.0
2043.0,51748725000.0,50383974000.0,48383840000.0,52044263000.0,47314317000.0,50117500000.0,50537800000.0,46889900000.0,51061330000.0,51033660000.0,51267215000.0,50706846000.0,50682503000.0
2044.0,51252190000.0,50271433000.0,48108050000.0,52526596000.0,47010880000.0,49959244000.0,50459525000.0,46528516000.0,51076428000.0,51079967000.0,51284537000.0,50664346000.0,50569460000.0
2045.0,51170095000.0,50183254000.0,47848630000.0,51300594000.0,47221840000.0,49770690000.0,50383802000.0,46295110000.0,50999124000.0,50975113000.0,51135074000.0,50600420000.0,50470232000.0
2046.0,51153200000.0,50076740000.0,47525480000.0,51130933000.0,46822306000.0,49696432000.0,50361900000.0,45980385000.0,50961830000.0,50904183000.0,51225790000.0,50790715000.0,50385093000.0
2047.0,51109340000.0,49949960000.0,47181420000.0,51043230000.0,46547497000.0,49428865000.0,50222928000.0,45662120000.0,50907630000.0,50874733000.0,51106357000.0,50448600000.0,50285610000.0
2048.0,51032390000.0,49833755000.0,46836180000.0,50997166000.0,46145188000.0,49167483000.0,50034130000.0,45167910000.0,50867204000.0,50927370000.0,51045683000.0,50321576000.0,50191217000.0
2049.0,50985316000.0,49668035000.0,46447555000.0,51757847000.0,45856535000.0,49000935000.0,49875240000.0,44685603000.0,50861285000.0,50783977000.0,51020990000.0,50149396000.0,50073320000.0
2050.0,50894470000.0,49504100000.0,46149374000.0,51059905000.0,45529854000.0,48851284000.0,49741517000.0,44246753000.0,50848780000.0,50773283000.0,51003912000.0,50008960000.0,49968574000.0
2051.0,50829808000.0,49370034000.0,45915705000.0,50932597000.0,45183033000.0,48653447000.0,49498360000.0,43953738000.0,50812854000.0,50686657000.0,51069340000.0,49875310000.0,49898607000.0
2052.0,50768843000.0,49172963000.0,45628903000.0,50897020000.0,44905234000.0,48450130000.0,49313133000.0,43492750000.0,50709082000.0,50646897000.0,51006090000.0,49659507000.0,49724920000.0
2053.0,50730190000.0,48997454000.0,45400957000.0,50843345000.0,44555403000.0,48137770000.0,49083400000.0,43003527000.0,50627064000.0,50591617000.0,50955973000.0,49452175000.0,49499136000.0
2054.0,50609394000.0,48838128000.0,45083333000.0,50785313000.0,44278673000.0,47831036000.0,48769610000.0,42525544000.0,50574540000.0,50417943000.0,50906780000.0,49289785000.0,49340850000.0
2055.0,50502164000.0,48700654000.0,44714303000.0,50751234000.0,43753144000.0,47605432000.0,48556122000.0,42109354000.0,50546516000.0,50324090000.0,50865410000.0,49094620000.0,49248936000.0
2056.0,50402513000.0,48518020000.0,44378270000.0,50673060000.0,43166216000.0,47283780000.0,48324284000.0,41790263000.0,50633527000.0,50223243000.0,50839420000.0,48845365000.0,49082085000.0
2057.0,50277810000.0,48298947000.0,44042780000.0,50624545000.0,42603745000.0,46967595000.0,48000730000.0,41443860000.0,51981210000.0,50131165000.0,50827760000.0,48656323000.0,48916312000.0
2058.0,50226950000.0,48112650000.0,43759227000.0,50737570000.0,41984106000.0,46628794000.0,47708260000.0,41107784000.0,50418504000.0,50031854000.0,50741740000.0,48353050000.0,48672023000.0
2059.0,50020753000.0,47830260000.0,43532554000.0,50508075000.0,41489125000.0,46299170000.0,47342637000.0,40827785000.0,50315264000.0,49997922000.0,50704843000.0,48146334000.0,48474190000.0
2060.0,49881465000.0,47507956000.0,43036197000.0,50411074000.0,41013055000.0,45958350000.0,47062550000.0,40484860000.0,50265797000.0,49881730000.0,50693194000.0,47862410000.0,48289700000.0
2061.0,49735800000.0,47266234000.0,42570230000.0,50340860000.0,40565440000.0,45653400000.0,46683664000.0,40203993000.0,50162960000.0,49799827000.0,50607050000.0,47600153000.0,48074750000.0
2062.0,49554813000.0,47009042000.0,42204560000.0,50189718000.0,40090420000.0,45348220000.0,46301377000.0,39805920000.0,50038850000.0,49705180000.0,50548520000.0,47373046000.0,47941330000.0
2063.0,49348145000.0,46737134000.0,41776607000.0,50066900000.0,39674270000.0,45031784000.0,45853057000.0,39501242000.0,49968350000.0,49616978000.0,50531040000.0,47200584000.0,47747146000.0
2064.0,49169210000.0,46463775000.0,41191408000.0,49879855000.0,39401200000.0,44567548000.0,45531770000.0,39201400000.0,49984086000.0,49539228000.0,50443936000.0,46974054000.0,47585804000.0
2065.0,48923333000.0,46270570000.0,40772235000.0,49853250000.0,39073116000.0,44325642000.0,45045660000.0,38809387000.0,49885850000.0,49516593000.0,50401366000.0,46732276000.0,47359128000.0
2066.0,48699620000.0,46014325000.0,40514466000.0,49705837000.0,38753410000.0,44017103000.0,44749830000.0,38471086000.0,49785274000.0,49332716000.0,50338920000.0,46454813000.0,47189705000.0
2067.0,48464433000.0,45806320000.0,40107870000.0,49653860000.0,38386720000.0,43639780000.0,44404437000.0,37936685000.0,50079625000.0,49255346000.0,50284490000.0,46206510000.0,47018803000.0
2068.0,48289600000.0,45532200000.0,39717835000.0,49679100000.0,37931155000.0,43275067000.0,44089508000.0,37457355000.0,49744765000.0,49075070000.0,50171130000.0,46026720000.0,46788354000.0
2069.0,48014897000.0,45297690000.0,39334388000.0,49348493000.0,37437497000.0,42902315000.0,43725130000.0,37136650000.0,49629553000.0,48946237000.0,50154394000.0,45797396000.0,46591427000.0
2070.0,47812575000.0,44991193000.0,38747214000.0,49176826000.0,36761874000.0,42542494000.0,43287327000.0,36746002000.0,49476530000.0,48867970000.0,50026470000.0,45824230000.0,46313860000.0
2071.0,47587140000.0,44653208000.0,38354747000.0,48989880000.0,36296765000.0,42258838000.0,42861003000.0,36385305000.0,49371496000.0,48721560000.0,50122506000.0,45312692000.0,46038990000.0
2072.0,47271510000.0,44425850000.0,37854368000.0,48711123000.0,35856750000.0,41884987000.0,42337686000.0,35987333000.0,49234280000.0,48614388000.0,49958904000.0,45141934000.0,45887600000.0
2073.0,47016480000.0,44161650000.0,37474185000.0,48499544000.0,35323750000.0,41576740000.0,42034840000.0,35574305000.0,49083556000.0,48558318000.0,49856870000.0,44879130000.0,45676490000.0
2074.0,46660866000.0,43784864000.0,37032165000.0,48223654000.0,34796610000.0,41226125000.0,41578144000.0,35204526000.0,48963617000.0,48372350000.0,49810825000.0,44663214000.0,45430637000.0
2075.0,46219166000.0,43421250000.0,36569910000.0,47833840000.0,34284182000.0,40893202000.0,41168617000.0,34891280000.0,48800390000.0,48261382000.0,49956900000.0,44444340000.0,45169180000.0
2076.0,45709263000.0,43114197000.0,36173226000.0,47503802000.0,33810676000.0,40599286000.0,40773530000.0,34429747000.0,48589906000.0,48114786000.0,49736655000.0,44217553000.0,44813505000.0
2077.0,45353140000.0,42773557000.0,35800990000.0,47221230000.0,33186410000.0,40229900000.0,40465175000.0,34076203000.0,48457527000.0,48006130000.0,49657980000.0,43923816000.0,44493468000.0
2078.0,44936030000.0,42455003000.0,35326386000.0,46837916000.0,32621984000.0,39842650000.0,40140853000.0,33656201000.0,48292274000.0,47920366000.0,49548100000.0,43696160000.0,44268120000.0
2079.0,44594442000.0,42100367000.0,34874384000.0,46537190000.0,32065505000.0,39481770000.0,39615517000.0,33039892000.0,48137605000.0,47797903000.0,49461850000.0,43461513000.0,44064993000.0
2080.0,44244365000.0,41885217000.0,34375627000.0,46162153000.0,31469040000.0,39106204000.0,39132290000.0,32623430000.0,47964668000.0,47719645000.0,49372766000.0,43154006000.0,43822470000.0
2081.0,43805336000.0,41666105000.0,33883378000.0,45845160000.0,30843030000.0,38606127000.0,38714663000.0,32174123000.0,47951962000.0,47693763000.0,49286234000.0,42764636000.0,43560900000.0
2082.0,43325387000.0,41503930000.0,33324452000.0,45402770000.0,30287360000.0,38085304000.0,38163546000.0,31761965000.0,47616330000.0,47605383000.0,49264968000.0,42555610000.0,43355173000.0
2083.0,42828694000.0,41220112000.0,33025610000.0,45040370000.0,29737896000.0,37761053000.0,37873934000.0,31292115000.0,47370180000.0,47505195000.0,49150263000.0,42265776000.0,43133485000.0
2084.0,42300620000.0,40930808000.0,32682336000.0,44649116000.0,29337915000.0,37254900000.0,37903860000.0,30896350000.0,47241430000.0,47483855000.0,49024800000.0,41982650000.0,42940200000.0
2085.0,41806840000.0,40711450000.0,32234492000.0,44249276000.0,28798570000.0,36791880000.0,37441786000.0,30480603000.0,47113437000.0,47268688000.0,48903496000.0,41757778000.0,42759780000.0
2086.0,41308946000.0,40430400000.0,31695282000.0,43897390000.0,28252346000.0,36303217000.0,37061714000.0,30059899000.0,47023665000.0,47126130000.0,48792420000.0,41529627000.0,42401542000.0
2087.0,40804060000.0,40117870000.0,31160146000.0,43569156000.0,27677004000.0,35912897000.0,36678970000.0,29621811000.0,46705320000.0,47015180000.0,48746490000.0,41305410000.0,42206798000.0
2088.0,40399900000.0,39789388000.0,30621966000.0,43212448000.0,27156180000.0,35319770000.0,36260766000.0,29260860000.0,46474060000.0,46836360000.0,48639943000.0,41063930000.0,41951770000.0
2089.0,40010380000.0,39505002000.0,29930017000.0,42765693000.0,26642416000.0,34953680000.0,35814880000.0,28802226000.0,46339880000.0,46609470000.0,48488030000.0,40782040000.0,41670283000.0
2090.0,39569320000.0,39138095000.0,29188835000.0,42363494000.0,26017174000.0,34439897000.0,35363013000.0,28453868000.0,46189200000.0,46380220000.0,48376697000.0,40563380000.0,41393422000.0
2091.0,39115076000.0,38798890000.0,28309891000.0,41899040000.0,25507668000.0,33981714000.0,35110777000.0,27996610000.0,45980197000.0,46168070000.0,48442487000.0,40353178000.0,41062650000.0
2092.0,38690316000.0,38458016000.0,27782337000.0,41400963000.0,24976600000.0,33401754000.0,34581668000.0,27643976000.0,45792248000.0,46062170000.0,48247534000.0,40064623000.0,40765194000.0
2093.0,38190293000.0,38127755000.0,27209054000.0,40973510000.0,24524800000.0,32926605000.0,34112668000.0,27253887000.0,45620930000.0,45935485000.0,48009490000.0,39798930000.0,40424018000.0
2094.0,37612188000.0,37640307000.0,26646810000.0,40408846000.0,23913912000.0,32433926000.0,33597264000.0,26794582000.0,45393146000.0,45671340000.0,47915600000.0,39562936000.0,40233796000.0
2095.0,37076940000.0,37233754000.0,26190240000.0,40007877000.0,23143985000.0,31892756000.0,33141688000.0,26407160000.0,45238542000.0,45510734000.0,47768867000.0,39288017000.0,40012124000.0
2096.0,36598600000.0,36812500000.0,25587476000.0,39367090000.0,22363806000.0,31487367000.0,32781392000.0,26050767000.0,45013590000.0,45386117000.0,47599730000.0,38969180000.0,39825596000.0
2097.0,36036997000.0,36416200000.0,25068947000.0,38795084000.0,21625235000.0,31046662000.0,32233642000.0,25720609000.0,44882584000.0,45284663000.0,47436510000.0,38690615000.0,39503770000.0
2098.0,35590810000.0,35903300000.0,24279437000.0,38301590000.0,20861660000.0,30484664000.0,31783234000.0,25189460000.0,44772532000.0,45146840000.0,47194340000.0,38332125000.0,39316775000.0
2099.0,34905256000.0,35531620000.0,23396905000.0,37677847000.0,20007246000.0,30059944000.0,31295922000.0,24722946000.0,44596425000.0,44977357000.0,46982484000.0,38031880000.0,38981415000.0
2100.0,34259732000.0,35072238000.0,22539751000.0,37032866000.0,19211518000.0,29599680000.0,30700399000.0,24370370000.0,44396216000.0,44736705000.0,46793204000.0,37669630000.0,38790150000.0
