time,CAMS-CSM1-0,ACCESS-ESM1-5,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,TAIESM1,MRI-ESM2-0,INM-CM5-0,CESM2,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,CANESM5,CMCC-CM2-SR5,MPI-ESM1-2-HR,GFDL-ESM4,IPSL-CM6A-LR,ACCESS-CM2
2016.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0,4452134000000.0
2017.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0,4398756400000.0
2018.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0,4369841400000.0
2019.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0,4327268200000.0
2020.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0,4296396200000.0
2021.0,4274425200000.0,4261210200000.0,4270234800000.0,4285703700000.0,4257641100000.0,4257197600000.0,4259413000000.0,4278042000000.0,4268564000000.0,4274032000000.0,4250450300000.0,4271884700000.0,4248006800000.0,4284061000000.0,4259469600000.0,4293089800000.0,4261232200000.0,4259823700000.0,4240962500000.0
2022.0,4253590500000.0,4233700000000.0,4233619800000.0,4262735400000.0,4217190000000.0,4229846800000.0,4228537000000.0,4252409000000.0,4250389200000.0,4249866200000.0,4200990200000.0,4247784300000.0,4218284100000.0,4242020200000.0,4245606000000.0,4275295200000.0,4236974800000.0,4225540600000.0,4193635300000.0
2023.0,4226421000000.0,4218017500000.0,4198374300000.0,4236901000000.0,4187438700000.0,4198351500000.0,4182166700000.0,4233303200000.0,4224695000000.0,4217213000000.0,4157222000000.0,4223583600000.0,4204068600000.0,4215095700000.0,4242329800000.0,4251823000000.0,4215842300000.0,4202113500000.0,4172829400000.0
2024.0,4185152000000.0,4188844600000.0,4159819200000.0,4205348400000.0,4154419800000.0,4164372100000.0,4138640600000.0,4227353800000.0,4182407600000.0,4199157300000.0,4116597400000.0,4193655200000.0,4170196000000.0,4172769000000.0,4220932000000.0,4227210400000.0,4181877900000.0,4194169500000.0,4145045000000.0
2025.0,4145081500000.0,4154506300000.0,4128534000000.0,4176013000000.0,4112029300000.0,4152971000000.0,4092827500000.0,4201698600000.0,4159125000000.0,4168817600000.0,4069542000000.0,4156844000000.0,4116383000000.0,4144012000000.0,4204533400000.0,4198764400000.0,4140824000000.0,4162982800000.0,4115857100000.0
2026.0,4111364000000.0,4110005800000.0,4097697600000.0,4144778000000.0,4074862300000.0,4101815000000.0,4054028600000.0,4182748400000.0,4137995000000.0,4151060200000.0,4016337800000.0,4119999500000.0,4051073000000.0,4125201800000.0,4189662000000.0,4184895700000.0,4092244300000.0,4113622000000.0,4084183600000.0
2027.0,4089615700000.0,4069839900000.0,4070414000000.0,4112908300000.0,4056746800000.0,4057188000000.0,4029227500000.0,4166301300000.0,4115661800000.0,4127027600000.0,3997973000000.0,4104662300000.0,4026561200000.0,4079849000000.0,4173028400000.0,4155801000000.0,4044631600000.0,4084622200000.0,4061728300000.0
2028.0,4065064400000.0,4058185000000.0,4045602600000.0,4076243300000.0,4003691200000.0,4004896600000.0,3990065000000.0,4119009400000.0,4080520000000.0,4104949000000.0,3975019500000.0,4079431700000.0,3997929000000.0,4028034400000.0,4141210400000.0,4133396400000.0,4012562200000.0,4061498700000.0,4007939300000.0
2029.0,4050343200000.0,4038447300000.0,4001326400000.0,4034180700000.0,3929926800000.0,3978879800000.0,3945522500000.0,4098927000000.0,4070433400000.0,4069597000000.0,3937363300000.0,4043198200000.0,3985153500000.0,4002438200000.0,4120682400000.0,4108557200000.0,3977238000000.0,4024787500000.0,3956597300000.0
2030.0,4023733500000.0,3995297000000.0,3957460000000.0,4006857100000.0,3890427000000.0,3936520500000.0,3907927700000.0,4069443500000.0,4052852700000.0,4033545800000.0,3912820900000.0,4026826000000.0,3985794700000.0,3992150300000.0,4075655500000.0,4080837600000.0,3937919000000.0,3965881000000.0,3926041800000.0
2031.0,4013556000000.0,3957965500000.0,3904648800000.0,3989952000000.0,3835009700000.0,3901888000000.0,3871576400000.0,4038086600000.0,4028603000000.0,4002713200000.0,3892588800000.0,4013753000000.0,3953882800000.0,3962556000000.0,4046981200000.0,4061980800000.0,3897330000000.0,3931176200000.0,3892963400000.0
2032.0,3980507200000.0,3912466700000.0,3872087900000.0,3961621600000.0,3768709800000.0,3875165000000.0,3834419000000.0,4019235300000.0,4015940200000.0,3990180600000.0,3855296000000.0,3986397600000.0,3900610700000.0,3915456400000.0,4017662500000.0,4031299500000.0,3861647000000.0,3886664400000.0,3837011700000.0
2033.0,3954204500000.0,3876564200000.0,3823695600000.0,3932825800000.0,3737124000000.0,3830405000000.0,3796945300000.0,4010799800000.0,3990456600000.0,3954923500000.0,3825853300000.0,3961941400000.0,3868068000000.0,3886210000000.0,4013777000000.0,4009195200000.0,3822141600000.0,3846170500000.0,3786007600000.0
2034.0,3916225300000.0,3859316500000.0,3780074500000.0,3906464600000.0,3712208600000.0,3780333000000.0,3716829200000.0,3989696200000.0,3957641400000.0,3945847800000.0,3784418800000.0,3933387600000.0,3846674600000.0,3863552500000.0,4006363800000.0,3981842000000.0,3772488400000.0,3824859000000.0,3728765000000.0
2035.0,3877640900000.0,3830598300000.0,3731517900000.0,3898165400000.0,3660429100000.0,3768686000000.0,3643878000000.0,3971576500000.0,3936391000000.0,3918003000000.0,3759540000000.0,3904750500000.0,3809678200000.0,3831262600000.0,3986861900000.0,3972497100000.0,3753905200000.0,3790900300000.0,3694030000000.0
2036.0,3857471800000.0,3806090200000.0,3686472000000.0,3874574300000.0,3618073500000.0,3725819000000.0,3610433300000.0,3954558400000.0,3907506700000.0,3877271200000.0,3714919200000.0,3868726000000.0,3777460400000.0,3801195700000.0,3961250000000.0,3958370000000.0,3741165000000.0,3757074500000.0,3655935200000.0
2037.0,3840194600000.0,3793869600000.0,3644589300000.0,3853277000000.0,3593064000000.0,3694323600000.0,3569919500000.0,3930785800000.0,3870648400000.0,3851141300000.0,3675492000000.0,3837594400000.0,3757375500000.0,3771937800000.0,3910218500000.0,3947768800000.0,3703867200000.0,3735390500000.0,3633818000000.0
2038.0,3808145200000.0,3766468200000.0,3565712000000.0,3824826700000.0,3560281500000.0,3671835500000.0,3520780600000.0,3899716300000.0,3847694600000.0,3831761200000.0,3621578600000.0,3808589000000.0,3748740700000.0,3731013000000.0,3875675000000.0,3916241300000.0,3676420400000.0,3697656500000.0,3598951000000.0
2039.0,3767673300000.0,3759541000000.0,3525775200000.0,3793379000000.0,3505558000000.0,3644685500000.0,3477659700000.0,3863693200000.0,3826818700000.0,3770914400000.0,3594313000000.0,3769031200000.0,3712944400000.0,3689722000000.0,3860251800000.0,3902315200000.0,3637789900000.0,3669834300000.0,3561364000000.0
2040.0,3740792300000.0,3716129000000.0,3471279000000.0,3755292800000.0,3475818000000.0,3621140600000.0,3430834800000.0,3831567700000.0,3795674000000.0,3724708000000.0,3559167400000.0,3742726600000.0,3689704600000.0,3658514700000.0,3829113300000.0,3875913900000.0,3605308600000.0,3648440000000.0,3512453600000.0
2041.0,3727093100000.0,3683015500000.0,3432745800000.0,3729766200000.0,3448227200000.0,3588586000000.0,3392787400000.0,3798877300000.0,3753600600000.0,3679475200000.0,3530880200000.0,3695899600000.0,3644260400000.0,3619002000000.0,3805124000000.0,3838601900000.0,3572463600000.0,3626583000000.0,3488741300000.0
2042.0,3699422000000.0,3652698000000.0,3393935600000.0,3698964300000.0,3401144000000.0,3533002000000.0,3367417200000.0,3732105900000.0,3714803000000.0,3617586200000.0,3485714000000.0,3650524300000.0,3612919500000.0,3591822000000.0,3773119600000.0,3824369000000.0,3537638500000.0,3585248300000.0,3452882400000.0
2043.0,3661295300000.0,3614376500000.0,3366319600000.0,3674336400000.0,3372278300000.0,3491178200000.0,3323256600000.0,3684744800000.0,3677115600000.0,3549373700000.0,3438066800000.0,3624998500000.0,3591013000000.0,3549035800000.0,3715934200000.0,3799401000000.0,3503629000000.0,3541129800000.0,3415643000000.0
2044.0,3609427700000.0,3575845000000.0,3332669400000.0,3644326200000.0,3333510400000.0,3469772000000.0,3288124600000.0,3639420000000.0,3654640200000.0,3540996000000.0,3406445200000.0,3600767500000.0,3576827500000.0,3505577000000.0,3652909000000.0,3776265000000.0,3465819500000.0,3503029200000.0,3386324000000.0
2045.0,3577392000000.0,3548399300000.0,3293166200000.0,3620835400000.0,3274973400000.0,3444009600000.0,3245608800000.0,3609300300000.0,3622954900000.0,3498150500000.0,3368315800000.0,3532824200000.0,3524676600000.0,3436863600000.0,3622333000000.0,3761122800000.0,3433059300000.0,3440486400000.0,3331992600000.0
2046.0,3549055700000.0,3516632700000.0,3264531400000.0,3603634000000.0,3233058400000.0,3411925300000.0,3212623200000.0,3567346300000.0,3598262200000.0,3445652000000.0,3329442200000.0,3499265000000.0,3497248000000.0,3377737000000.0,3610592400000.0,3740320100000.0,3386163600000.0,3400908400000.0,3292361000000.0
2047.0,3503665000000.0,3475854600000.0,3226327600000.0,3582049000000.0,3201014700000.0,3363923600000.0,3159593000000.0,3540247600000.0,3577121900000.0,3409346600000.0,3300799800000.0,3469992500000.0,3443522000000.0,3331437400000.0,3580536000000.0,3709919800000.0,3360912300000.0,3370557000000.0,3255861500000.0
2048.0,3452876000000.0,3458483000000.0,3187809700000.0,3570900100000.0,3147298000000.0,3298899800000.0,3123595000000.0,3503584000000.0,3549224200000.0,3345354900000.0,3266577000000.0,3425702800000.0,3374082000000.0,3282921800000.0,3548715000000.0,3671108400000.0,3329129000000.0,3338167000000.0,3243271300000.0
2049.0,3431598400000.0,3446919100000.0,3145474500000.0,3534356000000.0,3109482700000.0,3278321700000.0,3074070400000.0,3462233800000.0,3524799200000.0,3305740000000.0,3222388900000.0,3385834300000.0,3335537800000.0,3244529800000.0,3524011000000.0,3643764400000.0,3291253300000.0,3303842000000.0,3221959200000.0
2050.0,3388104000000.0,3431088000000.0,3105477400000.0,3514788000000.0,3084788700000.0,3261098000000.0,3011547500000.0,3415427000000.0,3508000300000.0,3278808500000.0,3165008200000.0,3348372400000.0,3289540000000.0,3204127700000.0,3492615300000.0,3611969500000.0,3263910000000.0,3282096000000.0,3205773000000.0
2051.0,3357673300000.0,3413614800000.0,3037973400000.0,3487913700000.0,3065207000000.0,3223258400000.0,2957049000000.0,3374103700000.0,3464106300000.0,3237345200000.0,3150629300000.0,3297701500000.0,3267562800000.0,3165394600000.0,3459993000000.0,3569705800000.0,3253980600000.0,3261221600000.0,3163322300000.0
2052.0,3333163800000.0,3401715000000.0,2995258700000.0,3456892400000.0,3031755700000.0,3167997100000.0,2932483600000.0,3360526700000.0,3428938000000.0,3203973800000.0,3131455000000.0,3244489700000.0,3257854900000.0,3135007400000.0,3430269000000.0,3548131400000.0,3225672200000.0,3224949200000.0,3138186400000.0
2053.0,3303880500000.0,3376643000000.0,2966452400000.0,3419590000000.0,2981440300000.0,3117692000000.0,2886130700000.0,3342752500000.0,3399027500000.0,3173430600000.0,3095400500000.0,3203030300000.0,3221999300000.0,3088614400000.0,3404227700000.0,3517004600000.0,3186811000000.0,3179459400000.0,3093866000000.0
2054.0,3267691300000.0,3333170400000.0,2940350000000.0,3373034400000.0,2940770000000.0,3089641800000.0,2856867900000.0,3300507800000.0,3365084900000.0,3130164200000.0,3069091800000.0,3152643600000.0,3167845000000.0,3060337500000.0,3395503000000.0,3494960400000.0,3164384500000.0,3140029500000.0,3045112200000.0
2055.0,3246389000000.0,3294838000000.0,2908488700000.0,3343245600000.0,2903639300000.0,3055712200000.0,2805156500000.0,3279925800000.0,3344272700000.0,3094938000000.0,3014340400000.0,3113082400000.0,3144277000000.0,3012675000000.0,3362164000000.0,3465147300000.0,3129260000000.0,3109745000000.0,3001927600000.0
2056.0,3226350000000.0,3246036400000.0,2874021800000.0,3310398000000.0,2862362100000.0,3032335000000.0,2757978500000.0,3253438300000.0,3335579200000.0,3051603000000.0,2983084700000.0,3086330600000.0,3127850600000.0,2949118400000.0,3326990600000.0,3431720000000.0,3114185500000.0,3078126300000.0,2956384000000.0
2057.0,3198252500000.0,3230588200000.0,2846981400000.0,3289682000000.0,2822193800000.0,2999634000000.0,2717370800000.0,3221533500000.0,3304054600000.0,3016438800000.0,2935586600000.0,3028886700000.0,3123003800000.0,2894584300000.0,3262827500000.0,3390727300000.0,3079643300000.0,3047051200000.0,2915917400000.0
2058.0,3167825000000.0,3207776700000.0,2823237700000.0,3265201700000.0,2803624800000.0,2965201700000.0,2680129600000.0,3195518000000.0,3280480500000.0,2984076000000.0,2889371400000.0,2997110200000.0,3103744900000.0,2841882000000.0,3227647200000.0,3374245200000.0,3056301200000.0,2996133200000.0,2887608400000.0
2059.0,3155592200000.0,3163257300000.0,2789023700000.0,3233707200000.0,2764420700000.0,2922934200000.0,2646791400000.0,3168861700000.0,3265719200000.0,2938539900000.0,2868799900000.0,2952553300000.0,3054247300000.0,2816391500000.0,3186930200000.0,3345057000000.0,3027473500000.0,2969457700000.0,2835189300000.0
2060.0,3125790400000.0,3117011700000.0,2752230700000.0,3216769500000.0,2704952500000.0,2886239000000.0,2595524400000.0,3138576000000.0,3234425500000.0,2894661200000.0,2839983700000.0,2905837000000.0,3012642000000.0,2774131300000.0,3155091800000.0,3324891000000.0,2999335500000.0,2938651500000.0,2792467700000.0
2061.0,3111729800000.0,3094888600000.0,2702534800000.0,3189111300000.0,2666141000000.0,2843749000000.0,2549977400000.0,3107352700000.0,3211252700000.0,2842490800000.0,2788236000000.0,2861164100000.0,2979867400000.0,2732746300000.0,3136577900000.0,3313669500000.0,2975662000000.0,2886381000000.0,2753208500000.0
2062.0,3073484000000.0,3045054000000.0,2659601600000.0,3155517000000.0,2630571300000.0,2802725400000.0,2501300500000.0,3092360000000.0,3181510000000.0,2783266500000.0,2737739100000.0,2817428000000.0,2932798000000.0,2692656400000.0,3093982300000.0,3288552400000.0,2954723600000.0,2863354300000.0,2696654600000.0
2063.0,3039110400000.0,3013242300000.0,2631267500000.0,3125348400000.0,2590397000000.0,2768795300000.0,2462948300000.0,3066259800000.0,3147330500000.0,2724789700000.0,2689938200000.0,2774095000000.0,2904101700000.0,2642882900000.0,3032725000000.0,3251496600000.0,2934416000000.0,2821583800000.0,2648099800000.0
2064.0,3014089000000.0,2975071000000.0,2605203800000.0,3101698300000.0,2552350000000.0,2716199800000.0,2430483800000.0,3039466000000.0,3122857800000.0,2664019000000.0,2630913600000.0,2742838400000.0,2882184000000.0,2607585700000.0,2989770700000.0,3223181900000.0,2911717000000.0,2788963400000.0,2605959300000.0
2065.0,2992022200000.0,2935029200000.0,2565417000000.0,3078680000000.0,2526111000000.0,2668835000000.0,2386314000000.0,3008456600000.0,3091886800000.0,2641284800000.0,2591778700000.0,2695649600000.0,2862101800000.0,2566615700000.0,2945837200000.0,3204358600000.0,2879767000000.0,2748938000000.0,2545164700000.0
2066.0,2962640600000.0,2894666400000.0,2530257700000.0,3053284200000.0,2466802600000.0,2647693500000.0,2341353000000.0,2948732600000.0,3068724000000.0,2591583000000.0,2518635000000.0,2653181200000.0,2842964300000.0,2534186000000.0,2931525000000.0,3175869000000.0,2854740000000.0,2717266000000.0,2498992300000.0
2067.0,2942215400000.0,2854191000000.0,2487904000000.0,3030401400000.0,2402905500000.0,2612391600000.0,2291216700000.0,2907529500000.0,3041158200000.0,2525901400000.0,2471327200000.0,2609191800000.0,2813683800000.0,2482063800000.0,2896553000000.0,3146836300000.0,2821466400000.0,2672632800000.0,2449362400000.0
2068.0,2914301000000.0,2831718300000.0,2461032300000.0,3007897000000.0,2379595400000.0,2565570300000.0,2243510400000.0,2870890500000.0,3008095600000.0,2472383300000.0,2434780400000.0,2555746000000.0,2775776500000.0,2425895000000.0,2864630500000.0,3112810800000.0,2800272000000.0,2628376300000.0,2398045300000.0
2069.0,2892585000000.0,2777878000000.0,2435140600000.0,2980107500000.0,2344214300000.0,2511652800000.0,2188347400000.0,2824856700000.0,2988578700000.0,2428375100000.0,2379599600000.0,2501550300000.0,2759786500000.0,2374210700000.0,2813078500000.0,3086625500000.0,2778229000000.0,2595459000000.0,2363026000000.0
2070.0,2865933600000.0,2726620000000.0,2396676200000.0,2958133000000.0,2291881700000.0,2471727500000.0,2148354200000.0,2799445000000.0,2971512300000.0,2383620600000.0,2330405600000.0,2431556500000.0,2719327000000.0,2339422900000.0,2789959500000.0,3065637200000.0,2752060000000.0,2560209700000.0,2321151000000.0
2071.0,2831995400000.0,2700015300000.0,2356751000000.0,2930032200000.0,2251184000000.0,2446826400000.0,2097475900000.0,2771281000000.0,2951113300000.0,2338896200000.0,2268651600000.0,2377988700000.0,2676493400000.0,2291387600000.0,2765000000000.0,3028618800000.0,2723020300000.0,2521580200000.0,2263977000000.0
2072.0,2805436000000.0,2670401700000.0,2326097800000.0,2894219200000.0,2216372200000.0,2397086700000.0,2033100000000.0,2745179000000.0,2923944500000.0,2307037900000.0,2218369500000.0,2335580600000.0,2648531500000.0,2246484200000.0,2732366200000.0,2996146500000.0,2688883600000.0,2478149500000.0,2216085400000.0
2073.0,2774418300000.0,2638494800000.0,2286775400000.0,2861761300000.0,2171584400000.0,2341051000000.0,1988872800000.0,2712394000000.0,2892845300000.0,2253302800000.0,2143508600000.0,2279696800000.0,2608737300000.0,2196323400000.0,2695629600000.0,2967594000000.0,2673394000000.0,2441681800000.0,2168742300000.0
2074.0,2744132800000.0,2593130300000.0,2246050000000.0,2844470800000.0,2106126000000.0,2306041200000.0,1948487400000.0,2693579100000.0,2871346900000.0,2208950000000.0,2096738000000.0,2211793300000.0,2569412500000.0,2153094400000.0,2650380200000.0,2933695200000.0,2663437300000.0,2388524500000.0,2127886200000.0
2075.0,2719685800000.0,2559509800000.0,2202595800000.0,2805022300000.0,2063981100000.0,2257949000000.0,1892400200000.0,2660164400000.0,2848567300000.0,2167320200000.0,2056488200000.0,2163966700000.0,2548635000000.0,2098534200000.0,2628094000000.0,2899226700000.0,2635912400000.0,2352120300000.0,2083856700000.0
2076.0,2707860000000.0,2533027200000.0,2140578300000.0,2791324000000.0,2017022800000.0,2215288000000.0,1853687900000.0,2604760000000.0,2822372000000.0,2102700700000.0,1986069700000.0,2108923700000.0,2524609800000.0,2034540100000.0,2600496500000.0,2875954000000.0,2606999000000.0,2311066700000.0,2031290500000.0
2077.0,2701223300000.0,2509268000000.0,2107533300000.0,2777489600000.0,1969316200000.0,2163570800000.0,1808353100000.0,2571867500000.0,2790994000000.0,2059096300000.0,1933044900000.0,2049001500000.0,2485754800000.0,1979264500000.0,2579353300000.0,2848296800000.0,2581461700000.0,2267780500000.0,1973777000000.0
2078.0,2691116300000.0,2470049200000.0,2074512600000.0,2758949200000.0,1923743500000.0,2113596600000.0,1755379800000.0,2540596600000.0,2762076800000.0,2003068400000.0,1871199500000.0,2013388600000.0,2436474600000.0,1920908000000.0,2562246800000.0,2823948300000.0,2572303200000.0,2227767300000.0,1934410900000.0
2079.0,2674176300000.0,2436513100000.0,2036510000000.0,2736620800000.0,1866552600000.0,2071887500000.0,1697327600000.0,2522223500000.0,2740159000000.0,1949407900000.0,1838078100000.0,1973133200000.0,2411305600000.0,1865388100000.0,2531763000000.0,2809398300000.0,2550391400000.0,2191195500000.0,1887677600000.0
2080.0,2649369300000.0,2403201700000.0,2009626200000.0,2704412500000.0,1819158100000.0,2015897500000.0,1649226000000.0,2483749400000.0,2717968800000.0,1897856000000.0,1788196400000.0,1930034500000.0,2382451400000.0,1815894300000.0,2487542000000.0,2781626200000.0,2520070000000.0,2153653600000.0,1843457300000.0
2081.0,2634609300000.0,2364841700000.0,1979039600000.0,2668664700000.0,1785529800000.0,1977213900000.0,1611005000000.0,2450803000000.0,2685074100000.0,1841077000000.0,1756540600000.0,1877262500000.0,2346000300000.0,1766096200000.0,2436834800000.0,2752680000000.0,2485795200000.0,2109096200000.0,1798470500000.0
2082.0,2613940600000.0,2327227400000.0,1944577000000.0,2647794400000.0,1741903100000.0,1938598400000.0,1580750000000.0,2417147200000.0,2644186000000.0,1798569000000.0,1694898600000.0,1824851100000.0,2317818800000.0,1722580700000.0,2405009200000.0,2731044200000.0,2448938800000.0,2072174500000.0,1763217600000.0
2083.0,2597021800000.0,2282881500000.0,1921266900000.0,2619482000000.0,1693580100000.0,1880316400000.0,1541079700000.0,2379748500000.0,2622999200000.0,1742803000000.0,1659065900000.0,1772735600000.0,2289274000000.0,1668715900000.0,2378183700000.0,2698354000000.0,2414203600000.0,2033277200000.0,1717864400000.0
2084.0,2565368200000.0,2257424200000.0,1894977600000.0,2597653600000.0,1653287300000.0,1807545700000.0,1494587500000.0,2353439200000.0,2596098300000.0,1704344400000.0,1619334800000.0,1717240500000.0,2266162500000.0,1615682300000.0,2340959800000.0,2650934000000.0,2386588900000.0,1990362500000.0,1671237500000.0
2085.0,2527072000000.0,2228159300000.0,1859101500000.0,2569778800000.0,1615005000000.0,1778532900000.0,1456222800000.0,2325529200000.0,2565308700000.0,1662662000000.0,1558067700000.0,1657770500000.0,2222918500000.0,1553835500000.0,2289214400000.0,2624993600000.0,2357413500000.0,1949100400000.0,1630991500000.0
