time,CESM2,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3,CAMS-CSM1-0,MRI-ESM2-0,MPI-ESM1-2-HR,INM-CM5-0,CESM2-WACCM,GFDL-ESM4,EC-EARTH3-VEG
2015.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0
2016.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0
2017.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0
2018.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0
2019.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0
2020.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0
2021.0,2764806600000.0,2760673900000.0,2766660700000.0,2758650400000.0,2752978400000.0,2744244200000.0,2774214000000.0,2751200200000.0,2766820000000.0,2757214000000.0,2753495300000.0,2759917000000.0,2767078800000.0
2022.0,2747671500000.0,2737267300000.0,2744255300000.0,2759888700000.0,2745866400000.0,2703446500000.0,2766382000000.0,2740484600000.0,2745982500000.0,2746032600000.0,2753113600000.0,2760664700000.0,2758654300000.0
2023.0,2732054500000.0,2714402300000.0,2720414600000.0,2740334000000.0,2751374300000.0,2670163000000.0,2744353300000.0,2715355700000.0,2723804300000.0,2729981800000.0,2743788400000.0,2748055000000.0,2736389400000.0
2024.0,2727888800000.0,2705380000000.0,2712254000000.0,2739045100000.0,2734438700000.0,2654856300000.0,2756301300000.0,2697956700000.0,2699772600000.0,2723746700000.0,2734897500000.0,2701519500000.0,2728836700000.0
2025.0,2709214000000.0,2685583200000.0,2702918500000.0,2729160500000.0,2736615800000.0,2618813000000.0,2745807100000.0,2685205500000.0,2674097700000.0,2708078000000.0,2723279000000.0,2700147400000.0,2726995400000.0
2026.0,2708525500000.0,2650737000000.0,2686361800000.0,2728298500000.0,2720651000000.0,2586385000000.0,2727880000000.0,2673441500000.0,2663539500000.0,2692273400000.0,2688889700000.0,2694991800000.0,2742649600000.0
2027.0,2692074000000.0,2625365300000.0,2692315000000.0,2722929000000.0,2708053200000.0,2549617300000.0,2703161600000.0,2653992000000.0,2644149300000.0,2686294200000.0,2671592900000.0,2687095000000.0,2721062600000.0
2028.0,2671444500000.0,2613325600000.0,2686582000000.0,2700427100000.0,2697944400000.0,2525534000000.0,2692518200000.0,2629487300000.0,2618780500000.0,2673897000000.0,2662086000000.0,2661311800000.0,2714190500000.0
2029.0,2656222600000.0,2577918300000.0,2677432600000.0,2687980800000.0,2680013500000.0,2496356200000.0,2677554300000.0,2596447200000.0,2595900400000.0,2656364400000.0,2657800700000.0,2646160400000.0,2698582000000.0
2030.0,2652856600000.0,2546291700000.0,2667956000000.0,2679038800000.0,2654554600000.0,2453842000000.0,2658756700000.0,2580148400000.0,2574474500000.0,2623723300000.0,2641716600000.0,2643334800000.0,2693592300000.0
2031.0,2631541000000.0,2525184000000.0,2654976900000.0,2652671800000.0,2631698700000.0,2414927400000.0,2640516200000.0,2555904000000.0,2569632700000.0,2609157800000.0,2617871000000.0,2629287300000.0,2672166400000.0
2032.0,2601024200000.0,2504690200000.0,2644342500000.0,2632097700000.0,2614175700000.0,2370121500000.0,2642298000000.0,2532346000000.0,2565516600000.0,2600279700000.0,2619085200000.0,2608757500000.0,2656993500000.0
2033.0,2582634000000.0,2482839500000.0,2640897600000.0,2605759000000.0,2605303200000.0,2334048000000.0,2638087200000.0,2526286000000.0,2545853000000.0,2569080700000.0,2618043000000.0,2598321000000.0,2656917300000.0
2034.0,2562793000000.0,2462804000000.0,2615688300000.0,2577568600000.0,2603301700000.0,2292130800000.0,2620646000000.0,2501249600000.0,2535627400000.0,2549819600000.0,2595140700000.0,2585378000000.0,2623227300000.0
2035.0,2547599800000.0,2417979800000.0,2591898200000.0,2547135300000.0,2580568600000.0,2249115300000.0,2610210800000.0,2479265000000.0,2528767600000.0,2521529000000.0,2570264500000.0,2563265300000.0,2599844800000.0
2036.0,2522386800000.0,2400590200000.0,2578091300000.0,2516914500000.0,2561556600000.0,2204746400000.0,2604886400000.0,2452476100000.0,2522885400000.0,2492343500000.0,2554366300000.0,2547975700000.0,2600487000000.0
2037.0,2494400800000.0,2374790500000.0,2587645700000.0,2489928400000.0,2552614400000.0,2151474900000.0,2580503900000.0,2430740500000.0,2510517200000.0,2470021200000.0,2528394600000.0,2545005600000.0,2606727400000.0
2038.0,2479985300000.0,2340198500000.0,2559911100000.0,2473180500000.0,2552466800000.0,2120477700000.0,2563953100000.0,2407975600000.0,2480523400000.0,2441217000000.0,2511657200000.0,2525094200000.0,2578034200000.0
2039.0,2468968000000.0,2318894600000.0,2534456700000.0,2450574500000.0,2538223000000.0,2087338200000.0,2554649400000.0,2379034400000.0,2475321500000.0,2419658900000.0,2498606100000.0,2501268500000.0,2564669300000.0
2040.0,2440982700000.0,2302769400000.0,2513779000000.0,2408097300000.0,2520215500000.0,2054499900000.0,2543784000000.0,2354701000000.0,2476730500000.0,2385381200000.0,2485677000000.0,2492451000000.0,2561305500000.0
2041.0,2420333000000.0,2262215400000.0,2492120700000.0,2371752000000.0,2502144300000.0,2005003100000.0,2534192400000.0,2329248300000.0,2460006200000.0,2346180400000.0,2480192600000.0,2488060300000.0,2566352000000.0
2042.0,2388216800000.0,2235175500000.0,2465468000000.0,2348094600000.0,2480273400000.0,1970572200000.0,2508217400000.0,2292293000000.0,2428076300000.0,2305474700000.0,2458967600000.0,2477914800000.0,2547296800000.0
2043.0,2355780600000.0,2214217600000.0,2454641400000.0,2316027600000.0,2468101500000.0,1938981700000.0,2496225600000.0,2256865000000.0,2402500700000.0,2277969800000.0,2446426600000.0,2467754700000.0,2528436600000.0
2044.0,2338060200000.0,2179447300000.0,2451695700000.0,2278726000000.0,2440521000000.0,1888826400000.0,2466553300000.0,2232684400000.0,2404264400000.0,2255786000000.0,2415874300000.0,2450091000000.0,2509101600000.0
2045.0,2322813000000.0,2142721100000.0,2437900400000.0,2247589600000.0,2429281600000.0,1846645900000.0,2451144700000.0,2200608700000.0,2382313300000.0,2235724700000.0,2378872700000.0,2431527700000.0,2485814600000.0
2046.0,2298066800000.0,2125580600000.0,2421048700000.0,2221595700000.0,2405998000000.0,1814659600000.0,2427211500000.0,2170925000000.0,2356911300000.0,2203503000000.0,2359720400000.0,2409976000000.0,2461451400000.0
2047.0,2267034000000.0,2101942700000.0,2414378200000.0,2184349200000.0,2384948400000.0,1781555000000.0,2409578400000.0,2158769200000.0,2340641800000.0,2179281800000.0,2338663400000.0,2390890000000.0,2433248100000.0
2048.0,2226021000000.0,2063023500000.0,2395022800000.0,2162561900000.0,2369940000000.0,1747567900000.0,2382217600000.0,2138455100000.0,2323102600000.0,2163944500000.0,2301790500000.0,2373321800000.0,2418890200000.0
2049.0,2197223500000.0,2053148500000.0,2365639000000.0,2133726600000.0,2348484700000.0,1706930900000.0,2359877200000.0,2110988200000.0,2281796300000.0,2136685000000.0,2276120300000.0,2352330600000.0,2390524200000.0
2050.0,2184046300000.0,2048445900000.0,2328579300000.0,2093632500000.0,2350798000000.0,1681630300000.0,2332081000000.0,2094220200000.0,2260072400000.0,2108739700000.0,2247325000000.0,2330445500000.0,2355861400000.0
2051.0,2160656300000.0,2014387400000.0,2303839200000.0,2068469800000.0,2335126600000.0,1633583600000.0,2291899300000.0,2062794400000.0,2258221000000.0,2079173600000.0,2207852500000.0,2303475600000.0,2330511000000.0
2052.0,2131183000000.0,1984581600000.0,2289995000000.0,2027412500000.0,2320114400000.0,1592749500000.0,2260747400000.0,2039941600000.0,2234943300000.0,2058535600000.0,2200656400000.0,2289016800000.0,2284717300000.0
2053.0,2102663800000.0,1951770600000.0,2257604800000.0,1993694600000.0,2287695600000.0,1557299100000.0,2244333300000.0,2013755600000.0,2217954200000.0,2046321900000.0,2172282900000.0,2242464700000.0,2253089100000.0
2054.0,2078559200000.0,1914395000000.0,2229453200000.0,1963699700000.0,2259602400000.0,1540071000000.0,2237310000000.0,1992455000000.0,2192459400000.0,2022018000000.0,2138435900000.0,2219789800000.0,2223754400000.0
2055.0,2061520900000.0,1892104300000.0,2197631800000.0,1932772000000.0,2241870000000.0,1502630500000.0,2237801000000.0,1963693700000.0,2158805100000.0,1996895600000.0,2095702900000.0,2184338600000.0,2180347200000.0
2056.0,2052139800000.0,1865427300000.0,2169014300000.0,1880841100000.0,2232797000000.0,1460675400000.0,2213184300000.0,1927825700000.0,2139340500000.0,1980120400000.0,2075581100000.0,2154067800000.0,2142825600000.0
2057.0,2029904000000.0,1825391000000.0,2153724800000.0,1855615100000.0,2201716800000.0,1412610700000.0,2189045800000.0,1903257200000.0,2111155000000.0,1952140800000.0,2050572300000.0,2134873100000.0,2121585500000.0
2058.0,2006829800000.0,1799810300000.0,2127028600000.0,1807911900000.0,2170731500000.0,1381995100000.0,2160271000000.0,1877569400000.0,2098013500000.0,1935319600000.0,2015251000000.0,2120144800000.0,2084150800000.0
2059.0,1996944800000.0,1773974300000.0,2077944700000.0,1773628700000.0,2144979000000.0,1361322800000.0,2138407600000.0,1844542300000.0,2073724600000.0,1911598700000.0,1984865500000.0,2085812400000.0,2056580900000.0
2060.0,1973470800000.0,1736830200000.0,2034330100000.0,1720333100000.0,2124321400000.0,1318391600000.0,2113264000000.0,1820489700000.0,2040719000000.0,1880416200000.0,1970093800000.0,2073203300000.0,2055337300000.0
2061.0,1941990400000.0,1706402900000.0,2021252700000.0,1678614600000.0,2093444400000.0,1284613500000.0,2086319000000.0,1785815100000.0,2018256600000.0,1835836000000.0,1939207200000.0,2028097000000.0,2030059700000.0
2062.0,1914639400000.0,1681323900000.0,1982531900000.0,1639720000000.0,2069523500000.0,1255270100000.0,2074065400000.0,1763740000000.0,1980840100000.0,1816951400000.0,1915115300000.0,1987838300000.0,1988733700000.0
2063.0,1902446600000.0,1642633200000.0,1938282600000.0,1599047000000.0,2050982000000.0,1230031600000.0,2050985600000.0,1741719000000.0,1963933000000.0,1793161300000.0,1887311000000.0,1963289700000.0,1958937000000.0
2064.0,1874086000000.0,1608585600000.0,1899756100000.0,1554416400000.0,2044174900000.0,1195421600000.0,2014709000000.0,1708261900000.0,1955835800000.0,1768282700000.0,1847517200000.0,1922396800000.0,1912990100000.0
2065.0,1844300700000.0,1573185100000.0,1874226600000.0,1513134600000.0,2025517100000.0,1163277200000.0,1997621000000.0,1686853300000.0,1919691700000.0,1738520300000.0,1807930200000.0,1895842700000.0,1880798500000.0
2066.0,1830759700000.0,1544935400000.0,1845524300000.0,1469030100000.0,1998926600000.0,1133195700000.0,1981832400000.0,1651573500000.0,1895504300000.0,1713422500000.0,1777671000000.0,1860650900000.0,1834270300000.0
2067.0,1803641000000.0,1525552300000.0,1828123700000.0,1435052000000.0,1977476800000.0,1100174500000.0,1951189300000.0,1621862800000.0,1872365100000.0,1700648200000.0,1754816200000.0,1832345000000.0,1796261400000.0
2068.0,1777687900000.0,1498496400000.0,1811587700000.0,1397665600000.0,1959012500000.0,1070333100000.0,1927894700000.0,1596981800000.0,1848279600000.0,1685533100000.0,1734793900000.0,1797423900000.0,1765984200000.0
2069.0,1757790200000.0,1473264200000.0,1788025400000.0,1358750200000.0,1955738600000.0,1040767450000.0,1916483400000.0,1580582600000.0,1828526900000.0,1668767300000.0,1703572900000.0,1760573700000.0,1728806600000.0
2070.0,1730766800000.0,1442580500000.0,1757521100000.0,1322511400000.0,1939315900000.0,1012757230000.0,1890618800000.0,1552415900000.0,1800393500000.0,1652036100000.0,1682747700000.0,1747940300000.0,1687387200000.0
2071.0,1708619500000.0,1414609800000.0,1733377500000.0,1278109000000.0,1909793000000.0,984902800000.0,1867911300000.0,1514575600000.0,1770258400000.0,1630767800000.0,1662066600000.0,1722045600000.0,1657308800000.0
2072.0,1680252500000.0,1393299800000.0,1710827200000.0,1233345700000.0,1884246800000.0,954839600000.0,1838195800000.0,1492012800000.0,1750039500000.0,1610003800000.0,1638332400000.0,1699928000000.0,1617135100000.0
2073.0,1652949400000.0,1371095600000.0,1698381200000.0,1190998400000.0,1871129200000.0,920882050000.0,1830437900000.0,1463963100000.0,1729408700000.0,1588724200000.0,1606320900000.0,1670323100000.0,1580564500000.0
2074.0,1625939400000.0,1343097000000.0,1670178900000.0,1151136000000.0,1846781000000.0,898634300000.0,1814921000000.0,1439976700000.0,1710648200000.0,1568241700000.0,1578242300000.0,1642209900000.0,1545320900000.0
2075.0,1599550700000.0,1320756000000.0,1637912000000.0,1119910400000.0,1818899000000.0,881690740000.0,1808355600000.0,1421799200000.0,1695531800000.0,1549961000000.0,1558283300000.0,1624597900000.0,1515063600000.0
2076.0,1574563300000.0,1299519400000.0,1618322300000.0,1082929500000.0,1808425400000.0,856448760000.0,1784345300000.0,1385915100000.0,1664875100000.0,1512886100000.0,1538916100000.0,1601264800000.0,1476686800000.0
2077.0,1543230700000.0,1277624800000.0,1586675300000.0,1050685870000.0,1784732300000.0,830229000000.0,1762609200000.0,1357640000000.0,1642530500000.0,1488969100000.0,1511728500000.0,1548856900000.0,1441929600000.0
2078.0,1512978300000.0,1253831300000.0,1553951100000.0,1019011470000.0,1768813500000.0,800520800000.0,1745675500000.0,1336276300000.0,1610464800000.0,1470808200000.0,1495427800000.0,1527066800000.0,1392067600000.0
2079.0,1486161600000.0,1233125100000.0,1519362400000.0,991982850000.0,1750042400000.0,779854350000.0,1724749800000.0,1315688300000.0,1575208600000.0,1461436500000.0,1471599700000.0,1507732400000.0,1349947900000.0
2080.0,1451262200000.0,1210630500000.0,1505144500000.0,961433760000.0,1723457600000.0,750868200000.0,1706360400000.0,1299184900000.0,1549581800000.0,1443435000000.0,1438479800000.0,1479038100000.0,1321845800000.0
2081.0,1419833600000.0,1194280600000.0,1497482000000.0,930742800000.0,1700891500000.0,718206340000.0,1675816700000.0,1275868900000.0,1521982200000.0,1423071200000.0,1419550300000.0,1457256400000.0,1284115800000.0
2082.0,1392927600000.0,1172752700000.0,1470622600000.0,897562300000.0,1685164000000.0,690531530000.0,1651271400000.0,1261185900000.0,1497496800000.0,1408903200000.0,1402440400000.0,1443141600000.0,1242312600000.0
2083.0,1362962300000.0,1155087900000.0,1452520500000.0,860497200000.0,1662586000000.0,673649300000.0,1633578400000.0,1238626700000.0,1485046300000.0,1392122800000.0,1373094300000.0,1425944700000.0,1189665800000.0
2084.0,1334362800000.0,1124399700000.0,1439055300000.0,834708000000.0,1648146400000.0,653260550000.0,1617342600000.0,1221112100000.0,1462762700000.0,1359979300000.0,1351692800000.0,1391247000000.0,1151876900000.0
2085.0,1306472700000.0,1104356800000.0,1405796500000.0,803007800000.0,1626663400000.0,623416050000.0,1594095400000.0,1201247100000.0,1435257700000.0,1342302700000.0,1329268700000.0,1370272700000.0,1114646100000.0
2086.0,1286486800000.0,1082909000000.0,1377607400000.0,775566260000.0,1612448000000.0,595396260000.0,1576841800000.0,1178695400000.0,1411949400000.0,1326068500000.0,1315922000000.0,1348506600000.0,1077609300000.0
2087.0,1262819000000.0,1061490260000.0,1349129600000.0,747923640000.0,1595636800000.0,571414200000.0,1560665700000.0,1153232000000.0,1393351500000.0,1304640900000.0,1296051200000.0,1326741800000.0,1033786500000.0
2088.0,1241265100000.0,1040989300000.0,1329514500000.0,721683000000.0,1575989500000.0,553093560000.0,1527024500000.0,1135076300000.0,1362994500000.0,1291724100000.0,1277657200000.0,1298582100000.0,1005196940000.0
2089.0,1212827400000.0,1017465100000.0,1312779100000.0,696378850000.0,1565638500000.0,533681540000.0,1510226000000.0,1115092800000.0,1342259200000.0,1272676700000.0,1257090800000.0,1280365000000.0,974171870000.0
2090.0,1190992000000.0,982973300000.0,1287741800000.0,674133900000.0,1543968100000.0,517359200000.0,1487190200000.0,1102814600000.0,1325948900000.0,1261107200000.0,1236322900000.0,1257008300000.0,949155200000.0
2091.0,1173539500000.0,966489100000.0,1258039000000.0,652529200000.0,1522935400000.0,497077350000.0,1470219700000.0,1086735600000.0,1299068200000.0,1241985400000.0,1225022800000.0,1235652600000.0,913132700000.0
2092.0,1150444100000.0,946027400000.0,1225060800000.0,629454800000.0,1506180900000.0,474851900000.0,1452066300000.0,1074645600000.0,1272774500000.0,1219721200000.0,1198252400000.0,1224954000000.0,864502000000.0
2093.0,1132437800000.0,926323640000.0,1199336700000.0,609821070000.0,1487382100000.0,452856480000.0,1426735800000.0,1055515200000.0,1255582500000.0,1197793100000.0,1173739000000.0,1197374400000.0,835870060000.0
2094.0,1107386600000.0,909461600000.0,1189850400000.0,588800300000.0,1456195000000.0,435704070000.0,1404447600000.0,1038346550000.0,1229145800000.0,1168033200000.0,1161494400000.0,1174200100000.0,803935600000.0
2095.0,1087401900000.0,892093300000.0,1172065100000.0,568226500000.0,1435489000000.0,410539660000.0,1381838400000.0,1014177400000.0,1210638900000.0,1140017500000.0,1142382000000.0,1157668100000.0,773762060000.0
2096.0,1065133000000.0,871768200000.0,1155348600000.0,549159470000.0,1408686600000.0,385527800000.0,1360716800000.0,1000748400000.0,1186846500000.0,1119782800000.0,1128109400000.0,1141046600000.0,739720760000.0
2097.0,1040485600000.0,851742100000.0,1126470900000.0,528334650000.0,1390736400000.0,365768970000.0,1338684700000.0,984180800000.0,1166125600000.0,1104241800000.0,1102319600000.0,1121582300000.0,708304760000.0
2098.0,1019567000000.0,832226850000.0,1097633400000.0,511012240000.0,1368439700000.0,349969100000.0,1321634000000.0,975426160000.0,1139595100000.0,1088405500000.0,1084833140000.0,1102025900000.0,680895100000.0
2099.0,998462900000.0,814303700000.0,1080522830000.0,493070940000.0,1350263600000.0,336228120000.0,1286312300000.0,957626300000.0,1117794300000.0,1067184800000.0,1064618100000.0,1084665500000.0,643167700000.0
2100.0,976659600000.0,798325000000.0,1061090000000.0,477908730000.0,1325628100000.0,318640300000.0,1270230500000.0,936300700000.0,1100655600000.0,1052664100000.0,1037370500000.0,1068169700000.0,613113900000.0
