time,EC-EARTH3,GFDL-ESM4,MPI-ESM1-2-HR,CESM2-WACCM,IPSL-CM6A-LR,CNRM-CM6-1,UKESM1-0-LL,MRI-ESM2-0,KACE-1-0-G,CNRM-ESM2-1,TAIESM1,MIROC6,IITM-ESM,CANESM5
2010.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0,60465648000.0
2011.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0,58547806000.0
2012.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0,57790243000.0
2013.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0,56235600000.0
2014.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0,55737490000.0
2015.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0,54232060000.0
2016.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0,52593234000.0
2017.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0,52103602000.0
2018.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0,50844090000.0
2019.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0,49261765000.0
2020.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0,47723913000.0
2021.0,46133450000.0,47314645000.0,46659215000.0,48455287000.0,46176776000.0,47079866000.0,46753583000.0,44429370000.0,45050274000.0,48114815000.0,46110660000.0,46632026000.0,47656665000.0,46648310000.0
2022.0,45876980000.0,44955130000.0,45284078000.0,48297456000.0,45739106000.0,45839606000.0,45406150000.0,43664770000.0,43480930000.0,47625585000.0,44805130000.0,45807837000.0,48321606000.0,45256475000.0
2023.0,44787974000.0,44521780000.0,46762690000.0,47380586000.0,45161935000.0,45746643000.0,43282526000.0,41781273000.0,42180407000.0,46434857000.0,43080570000.0,44205670000.0,49086657000.0,44034010000.0
2024.0,44324385000.0,42636160000.0,45386723000.0,47916085000.0,44099842000.0,44003934000.0,42406916000.0,40382920000.0,40207774000.0,46974726000.0,43074790000.0,42726270000.0,48115306000.0,42483896000.0
2025.0,43326366000.0,41928810000.0,44647480000.0,46356374000.0,42574950000.0,43430457000.0,41570976000.0,38634090000.0,37900292000.0,45277323000.0,41713177000.0,40818643000.0,48929513000.0,40850680000.0
2026.0,42217513000.0,40907854000.0,44312666000.0,45357880000.0,42165924000.0,43157690000.0,39243760000.0,37634298000.0,35681366000.0,44779640000.0,39074300000.0,39492338000.0,47980777000.0,39809696000.0
2027.0,41449243000.0,40866740000.0,45168804000.0,44077340000.0,41608098000.0,41414697000.0,37506707000.0,36769470000.0,33941450000.0,43390270000.0,36894240000.0,37484184000.0,46614000000.0,38347465000.0
2028.0,39057650000.0,40217567000.0,47008000000.0,42478436000.0,41267950000.0,40677920000.0,36262457000.0,35576080000.0,32443605000.0,42645926000.0,35678470000.0,36118508000.0,45052040000.0,36507660000.0
2029.0,39867822000.0,39904432000.0,46599790000.0,40693470000.0,39556604000.0,39641600000.0,36086985000.0,34012440000.0,30274910000.0,41603068000.0,35162587000.0,34627342000.0,43813016000.0,35979760000.0
2030.0,39157473000.0,38476198000.0,44943190000.0,39480345000.0,38083686000.0,39716864000.0,34683520000.0,31756538000.0,29253734000.0,40697905000.0,33833611000.0,35126640000.0,44017980000.0,34511240000.0
2031.0,37417180000.0,37674750000.0,46348714000.0,38040633000.0,38261640000.0,37952110000.0,32382000000.0,30793853000.0,27621063000.0,39257320000.0,31303412000.0,34096669000.0,43515286000.0,33571854000.0
2032.0,36751626000.0,36760420000.0,46598790000.0,38210850000.0,36787995000.0,36696310000.0,30928734000.0,29832129000.0,25767209000.0,39023366000.0,29778876000.0,32207860000.0,42588426000.0,30988590000.0
2033.0,36755534000.0,36321214000.0,44772372000.0,35762655000.0,35599553000.0,35960950000.0,29487598000.0,30269223000.0,24954360000.0,38521803000.0,27665908000.0,31203727000.0,43874808000.0,29405594000.0
2034.0,35951220000.0,35025334000.0,42918883000.0,34890486000.0,35125890000.0,35348976000.0,27549470000.0,28796443000.0,24868390000.0,38323110000.0,26969135000.0,29369911000.0,45851873000.0,27913763000.0
2035.0,33688138000.0,33950923000.0,41455990000.0,34082212000.0,34620674000.0,34826748000.0,26300404000.0,27555125000.0,23373340000.0,36847720000.0,26152057000.0,28694444000.0,46574010000.0,26912053000.0
2036.0,32644534000.0,32081170000.0,41263880000.0,32912940000.0,32798392000.0,33964212000.0,25334485000.0,26074520000.0,22374930000.0,36423397000.0,24871332000.0,27928490000.0,47145267000.0,25477600000.0
2037.0,32022390000.0,30753590000.0,41316900000.0,33356351000.0,31470297000.0,32506120000.0,23424990000.0,25515737000.0,20864967000.0,36038025000.0,23478168000.0,27263472000.0,46471725000.0,24179073000.0
2038.0,30739616000.0,28707262000.0,42261955000.0,32040650000.0,30197518000.0,32100678000.0,21759574000.0,25434225000.0,20262840000.0,33849340000.0,22859604000.0,27029350000.0,46198440000.0,22678403000.0
2039.0,29720723000.0,27781282000.0,42964943000.0,30667395000.0,28919290000.0,31542954000.0,20707795000.0,24418396000.0,19115948000.0,33591290000.0,20950784000.0,25902813000.0,46849503000.0,22365174000.0
2040.0,28802378000.0,26610784000.0,43147563000.0,29397130000.0,28054053000.0,31765170000.0,19773467000.0,24215556000.0,18358460000.0,32022536000.0,20018424000.0,24767728000.0,46189160000.0,21009990000.0
2041.0,28025856000.0,26042284000.0,42479240000.0,28101964000.0,27262530000.0,31392057000.0,18435850000.0,23407450000.0,16874023000.0,30425310000.0,18493798000.0,24375927000.0,45737804000.0,19947540000.0
2042.0,27209548000.0,25600733000.0,43437880000.0,27195580000.0,25863293000.0,29758070000.0,17145039000.0,23223136000.0,15862910000.0,28841077000.0,18209686000.0,24030650000.0,44957876000.0,19323498000.0
2043.0,26542375000.0,25279950000.0,42500624000.0,26491054000.0,23997730000.0,29030790000.0,16311943000.0,22538467000.0,15309843000.0,26332416000.0,17781524000.0,23257098000.0,44904518000.0,18611032000.0
2044.0,25164480000.0,24689121000.0,43433260000.0,24831746000.0,23655040000.0,29123641000.0,15417529000.0,22083912000.0,15262408000.0,24571826000.0,17170079000.0,22711028000.0,45250070000.0,16774290000.0
2045.0,23462439000.0,24611553000.0,43372980000.0,23242040000.0,22880109000.0,28116834000.0,14767653000.0,21203059000.0,14769800000.0,23091670000.0,16556078000.0,22307332000.0,45132420000.0,16160428000.0
2046.0,22418768000.0,23270488000.0,42330300000.0,22862246000.0,21948348000.0,27643163000.0,13684213000.0,20443660000.0,13774684000.0,22170140000.0,15478430000.0,21559155000.0,45729784000.0,15180756000.0
2047.0,22243383000.0,22409286000.0,42336100000.0,20793698000.0,20744598000.0,26802313000.0,12373711000.0,20341010000.0,13466716000.0,21863518000.0,14467638000.0,21294380000.0,46158602000.0,14106642000.0
2048.0,21612927000.0,21879010000.0,41941373000.0,19383935000.0,19813970000.0,25890935000.0,11096883000.0,20061751000.0,12620022000.0,20927046000.0,13417248000.0,19833901000.0,46762398000.0,13772089000.0
2049.0,20798920000.0,21797577000.0,40633405000.0,19119043000.0,18330098000.0,25225144000.0,10318627000.0,19448564000.0,12279368000.0,19223480000.0,12459723000.0,19059765000.0,46968050000.0,12881564000.0
2050.0,20260166000.0,21358797000.0,39553724000.0,18553807000.0,17301502000.0,24786022000.0,9654784000.0,19111846000.0,11791197000.0,17821682000.0,11721882000.0,18488680000.0,47725375000.0,12342306000.0
2051.0,19667835000.0,20301971000.0,37238346000.0,17306430000.0,16412470000.0,23737450000.0,8938695000.0,19253404000.0,11430061000.0,17079501000.0,10868705000.0,18160974000.0,47788630000.0,11703032000.0
2052.0,18907177000.0,19839162000.0,36995105000.0,16455914000.0,15667309000.0,23355562000.0,8396992500.0,18846070000.0,10776416000.0,16631252000.0,10290699000.0,17295139000.0,48783250000.0,11330248000.0
2053.0,18200070000.0,18961213000.0,35781670000.0,15072351000.0,15174986000.0,22366214000.0,8278313000.0,18703383000.0,10389487000.0,16188601000.0,9663346000.0,16489360000.0,48425710000.0,10726632000.0
2054.0,17309252000.0,18142364000.0,34119120000.0,14696020000.0,14246150000.0,21833513000.0,7725242000.0,18246218000.0,9761993000.0,16019164000.0,9047716000.0,15796190000.0,48316645000.0,10510420000.0
2055.0,16456541000.0,18149677000.0,32832578000.0,14024390000.0,13197688000.0,21425891000.0,6904967000.0,17769760000.0,8923914000.0,15482152000.0,8898915000.0,15383843000.0,47720018000.0,10415572000.0
2056.0,15964711000.0,17449722000.0,31671030000.0,13092732000.0,12015061000.0,20162880000.0,6484436000.0,17150859000.0,8591250000.0,15541535000.0,8595373000.0,14613325000.0,47095763000.0,10293719000.0
2057.0,15606515000.0,16084733000.0,30244934000.0,12037457000.0,11222747000.0,19201794000.0,5996455400.0,16570861000.0,8656425000.0,15380657000.0,8278310000.0,13766058000.0,47108882000.0,9579595000.0
2058.0,15143564000.0,15445118000.0,27914385000.0,11522700000.0,10928472000.0,18471825000.0,5486175000.0,16253440000.0,8620230000.0,15216531000.0,7766257000.0,13826688000.0,48365978000.0,9481871000.0
2059.0,14205155000.0,14422552000.0,27164027000.0,10487459000.0,10135289000.0,18061048000.0,5016229000.0,16007598000.0,8406937600.0,15173490000.0,7267315000.0,12980710000.0,47832478000.0,8710149000.0
2060.0,13782033000.0,13913497000.0,24101659000.0,10039209000.0,9643634000.0,16985063000.0,4602957000.0,15209373000.0,8439237000.0,14661160000.0,7051666400.0,11910530000.0,48236052000.0,8146949000.0
2061.0,13599841000.0,13300095000.0,23591029000.0,9550882000.0,9339934000.0,16554598000.0,3978792400.0,14611725000.0,7999363600.0,14129310000.0,6555576300.0,10834603000.0,49785545000.0,7769537000.0
2062.0,13315110000.0,12723849000.0,22148334000.0,8993695000.0,8885710000.0,15311636000.0,3687593200.0,13824001000.0,7916567000.0,14053376000.0,6052513300.0,9953737000.0,49899710000.0,7366488000.0
2063.0,12382162000.0,12029325000.0,21741515000.0,8438814700.0,8457346600.0,14483962000.0,3211901700.0,13107048000.0,7940379000.0,13949302000.0,5532731000.0,9318588000.0,49678870000.0,7025956000.0
2064.0,11701277000.0,11926870000.0,20402182000.0,8013212700.0,8202496500.0,14352280000.0,2963859700.0,13025136000.0,7672692700.0,13188810000.0,5049005000.0,8538177500.0,49039057000.0,6681939500.0
2065.0,11232821000.0,11558831000.0,19610200000.0,7636188000.0,7641604600.0,13675989000.0,2854756000.0,12759674000.0,7107698700.0,12474318000.0,4493445000.0,7912297000.0,47958872000.0,6329918000.0
2066.0,10313162000.0,10749597000.0,18959810000.0,7361571300.0,7105146400.0,12563627000.0,2578109200.0,12434455000.0,6949231600.0,12202743000.0,4273640200.0,7464418000.0,47090120000.0,5934488600.0
2067.0,9612311000.0,9929480000.0,17980144000.0,7124155000.0,6636401700.0,12122949000.0,2318497500.0,11780852000.0,6777974000.0,11360707000.0,3849700000.0,7018005000.0,46449005000.0,5618672000.0
2068.0,9248647000.0,9353937000.0,16811095000.0,6608550400.0,6188995600.0,11617603000.0,2086304100.0,10725270000.0,6350750700.0,11102250000.0,3601713200.0,6663659500.0,45986767000.0,5454173700.0
2069.0,9013108000.0,8670566000.0,15817176000.0,6315532000.0,6018194400.0,11218580000.0,1848353000.0,10312344000.0,6425161700.0,10896501000.0,3440651300.0,6515192300.0,46195552000.0,5146854400.0
2070.0,8311763000.0,8810519000.0,14951102000.0,5913133000.0,5519022000.0,10900322000.0,1621327700.0,9749187000.0,6212209700.0,10547983000.0,3133961700.0,6572741000.0,44628963000.0,4801766400.0
2071.0,7804729000.0,8486326300.0,13892924000.0,5610238500.0,5021379000.0,10553912000.0,1398932700.0,9513554000.0,5762280400.0,10099914000.0,2911304400.0,6426583600.0,44323185000.0,4469593000.0
2072.0,7340937000.0,8122215400.0,13257255000.0,5416257500.0,4833745000.0,10108012000.0,1151991300.0,9153322000.0,5446918700.0,9883556000.0,2849005600.0,6086858000.0,43159912000.0,4391622000.0
2073.0,6793328000.0,7976969000.0,12660796000.0,5106731500.0,4503508500.0,9285422000.0,1029002000.0,8712015000.0,4986837000.0,9633888000.0,2652325000.0,5774565400.0,42847113000.0,3892509200.0
2074.0,6684817000.0,7720928000.0,12158878000.0,4944299500.0,4385070600.0,9029492000.0,932048500.0,7999701500.0,4790879700.0,9086353000.0,2487146000.0,5306296000.0,42832822000.0,3420208400.0
2075.0,6272359400.0,7245188000.0,11516623000.0,4694575000.0,4109849600.0,7909079000.0,904855740.0,7816345000.0,4476655000.0,8603832000.0,2229148700.0,4973139000.0,43015780000.0,3107627000.0
2076.0,5902316000.0,7178898400.0,10504559000.0,4487889400.0,3738411500.0,7071257600.0,829101630.0,7653841000.0,4116438800.0,8418104000.0,2240371500.0,4725012000.0,40363450000.0,2803310300.0
2077.0,5343166500.0,6881973000.0,10098226000.0,4157202200.0,3391377200.0,6545181000.0,839812350.0,7303431700.0,4017652500.0,8346267000.0,2129547600.0,4490099000.0,38579835000.0,2433345500.0
2078.0,4793687600.0,6526303700.0,9485154000.0,3902221000.0,3095371500.0,5930478600.0,744636900.0,6969436000.0,3771504600.0,8004713000.0,1934627200.0,4205912300.0,36909863000.0,2420160000.0
2079.0,4499332600.0,6351140000.0,8730788000.0,3474723000.0,2881105200.0,5630561000.0,705803260.0,6445945000.0,3551422700.0,7531414500.0,1887328300.0,3825182200.0,35793576000.0,2398218200.0
2080.0,4320233500.0,6198309000.0,8473293300.0,3383103000.0,2611245300.0,5258619400.0,697610560.0,5855357400.0,3344503000.0,7499955000.0,1750195000.0,3528189200.0,34684500000.0,2098521700.0
2081.0,3911839700.0,6007319000.0,7845734400.0,3294211600.0,2385955800.0,4886580700.0,709164400.0,5607838700.0,3147258000.0,7183132000.0,1602083700.0,3277743000.0,33358778000.0,1936117200.0
2082.0,3687488300.0,5924264400.0,7307064300.0,3043930400.0,2117157100.0,4576707000.0,698963600.0,5424479700.0,2924416000.0,6716257300.0,1540168200.0,3144146700.0,32401553000.0,1806777500.0
2083.0,3490830600.0,5759681500.0,7135798300.0,2679893200.0,2051098400.0,4473749000.0,645008830.0,5123402000.0,2725323500.0,6416503000.0,1517439900.0,2799829000.0,31903840000.0,1607890800.0
2084.0,3252552400.0,5431001000.0,6893172000.0,2566052400.0,1880563800.0,4207919900.0,584784450.0,4837768700.0,2450579700.0,6090590000.0,1416206000.0,2688102100.0,31158817000.0,1457984900.0
2085.0,3088277000.0,5340057600.0,6500075000.0,2456887600.0,1758433900.0,3874975700.0,539884200.0,4683391500.0,2281581000.0,5844357600.0,1360825100.0,2428688600.0,31222852000.0,1360568000.0
2086.0,2933707800.0,5119520000.0,6111355400.0,2236195800.0,1600504800.0,3671972600.0,520698400.0,4607062500.0,2089118100.0,5025140000.0,1325564900.0,2267470300.0,31792955000.0,1178455900.0
2087.0,2663695000.0,4825438700.0,5535165000.0,1932442200.0,1379409900.0,3436036400.0,492518270.0,4413207600.0,1854890500.0,4675983000.0,1241562200.0,2151609900.0,32822040000.0,981163200.0
2088.0,2510258400.0,4406680000.0,5253259300.0,1862950900.0,1302373600.0,2994986000.0,438232670.0,4071239200.0,1673620600.0,4222002700.0,1142695200.0,1974427400.0,31552210000.0,849820100.0
2089.0,2116671000.0,4166848500.0,5152822300.0,1739635300.0,1200685400.0,2701292000.0,406971680.0,3895838700.0,1572619100.0,3925582600.0,1029472060.0,1737551100.0,31117881000.0,839623500.0
2090.0,1791269900.0,3919241200.0,4872063000.0,1638244900.0,1084566300.0,2485860000.0,350893440.0,3539607800.0,1501019000.0,3599433000.0,956186940.0,1720949500.0,31469779000.0,768600260.0
2091.0,1765113700.0,3875841000.0,4416236000.0,1394170600.0,926942300.0,2297845000.0,318558700.0,3474809600.0,1438276500.0,3292073000.0,949710800.0,1685662100.0,31056638000.0,694118300.0
2092.0,1692510300.0,3573537300.0,4135244500.0,1314423000.0,815321660.0,2180537600.0,291028580.0,3238859300.0,1301925600.0,3179164000.0,850806000.0,1538093700.0,31578028000.0,674912500.0
2093.0,1581512000.0,3341111600.0,3828476000.0,1238306700.0,749590100.0,2036157600.0,240681490.0,3134500400.0,1261916000.0,2871922200.0,787990460.0,1438576600.0,30909483000.0,677933250.0
2094.0,1434709500.0,3390004200.0,3508163000.0,1193155200.0,681828540.0,1977675500.0,204309390.0,3047377000.0,1209726000.0,2571880700.0,710961540.0,1296108500.0,29862031000.0,595483970.0
2095.0,1357128200.0,3156551000.0,3327786800.0,1066281900.0,614642050.0,1849317000.0,187622670.0,2791970800.0,1128314400.0,2434114300.0,681195300.0,1218837600.0,28448436000.0,502883000.0
2096.0,1292691000.0,2958339600.0,3177915000.0,1053514000.0,543394900.0,1582547500.0,158295330.0,2800342800.0,1111107100.0,2383331800.0,620356200.0,1099725400.0,27171416000.0,450076500.0
2097.0,1200015900.0,2832098300.0,3061243000.0,968113860.0,476598660.0,1382231300.0,127247580.0,2761728500.0,1039021700.0,2210602200.0,531345000.0,922411700.0,26741987000.0,450929500.0
2098.0,1118398800.0,2798209300.0,2820136700.0,863927500.0,416477600.0,1107642900.0,116430760.0,2789557500.0,967049500.0,2090556400.0,474994400.0,802670460.0,25742805000.0,435718600.0
2099.0,999119170.0,2732358700.0,2774257200.0,807728700.0,366186880.0,993044740.0,95488700.0,2709252400.0,905963200.0,1976249700.0,432709980.0,731566460.0,25110757000.0,407427620.0
2100.0,926256640.0,2647382500.0,2762217700.0,711800500.0,325845600.0,864419140.0,87014970.0,2679839000.0,875804160.0,1825763500.0,385341660.0,757886460.0,24293660000.0,359361120.0
