time,MRI-ESM2-0,KACE-1-0-G,MPI-ESM1-2-HR,GFDL-ESM4,CANESM5,EC-EARTH3,CESM2-WACCM,TAIESM1,MIROC6,UKESM1-0-LL,CNRM-ESM2-1,IPSL-CM6A-LR,CNRM-CM6-1
2012.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0
2013.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0
2014.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0
2015.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0
2016.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0
2017.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0
2018.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0
2019.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0
2020.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0
2021.0,8112189000000.0,8115971400000.0,8097649000000.0,8136327000000.0,8086724500000.0,8042445000000.0,8111986300000.0,8077401000000.0,8072606500000.0,8082529000000.0,8035313400000.0,8102544400000.0,8113258000000.0
2022.0,8067028600000.0,8091134300000.0,8064583000000.0,8091208000000.0,8034418000000.0,7998166000000.0,8087898400000.0,8017998000000.0,8030869500000.0,8057867000000.0,7996187000000.0,8082759000000.0,8125522400000.0
2023.0,7997754400000.0,8049930000000.0,8045041000000.0,8060870000000.0,7959696400000.0,7933852600000.0,8063964000000.0,7945107500000.0,7971294700000.0,8005491000000.0,7976888000000.0,8046483300000.0,8109806000000.0
2024.0,7980344400000.0,8014538000000.0,7978676000000.0,8021452000000.0,7866038600000.0,7886559000000.0,8011698000000.0,7864151700000.0,7943014600000.0,7972766000000.0,7915987500000.0,8011115000000.0,8061068000000.0
2025.0,7952718600000.0,7966565000000.0,7931364000000.0,7988993600000.0,7779858000000.0,7805078600000.0,7923921000000.0,7770448300000.0,7866202700000.0,7916212000000.0,7873981600000.0,7967418000000.0,8030369300000.0
2026.0,7939572000000.0,7907288000000.0,7898348400000.0,7959030500000.0,7709010000000.0,7715416000000.0,7940915000000.0,7703901500000.0,7813319400000.0,7891549000000.0,7838010700000.0,7923996600000.0,8019105500000.0
2027.0,7872080500000.0,7872366000000.0,7868354000000.0,7914088600000.0,7638753500000.0,7621649600000.0,7908978300000.0,7668057500000.0,7752211500000.0,7830771300000.0,7789375000000.0,7881007600000.0,8003648000000.0
2028.0,7824690600000.0,7782666000000.0,7823279000000.0,7898404000000.0,7589213500000.0,7527146000000.0,7889062700000.0,7653496000000.0,7708178000000.0,7790431600000.0,7771519000000.0,7864697500000.0,8008805400000.0
2029.0,7796238600000.0,7711171300000.0,7774976600000.0,7882054600000.0,7513764000000.0,7423608000000.0,7875053000000.0,7628552400000.0,7618518600000.0,7720568000000.0,7719503300000.0,7841010700000.0,7956585000000.0
2030.0,7749354700000.0,7652152700000.0,7772949700000.0,7867023000000.0,7442603000000.0,7311841600000.0,7863785000000.0,7576475400000.0,7576727600000.0,7656993000000.0,7704177300000.0,7841177400000.0,7898832000000.0
2031.0,7667996000000.0,7572278500000.0,7732757000000.0,7835613700000.0,7365089000000.0,7238811400000.0,7819260600000.0,7515841500000.0,7552713000000.0,7581500700000.0,7671314000000.0,7788459700000.0,7881558600000.0
2032.0,7615130000000.0,7507996600000.0,7686899400000.0,7814902700000.0,7287994000000.0,7115844000000.0,7795146000000.0,7424879600000.0,7483736000000.0,7515537000000.0,7580000000000.0,7746572000000.0,7879902400000.0
2033.0,7555538500000.0,7452705000000.0,7646677600000.0,7768249500000.0,7202589400000.0,7070060000000.0,7713224400000.0,7346417000000.0,7434985000000.0,7454371000000.0,7526923400000.0,7695210400000.0,7825203000000.0
2034.0,7482308600000.0,7412052400000.0,7629138000000.0,7740556000000.0,7118503500000.0,6996245300000.0,7642030300000.0,7280083300000.0,7370370000000.0,7372669500000.0,7445889400000.0,7623434000000.0,7809284400000.0
2035.0,7453382500000.0,7350768400000.0,7583717400000.0,7737328000000.0,7059557000000.0,6895897000000.0,7608801000000.0,7235372600000.0,7320647500000.0,7311332000000.0,7434947000000.0,7594858500000.0,7795662000000.0
2036.0,7403540600000.0,7283119500000.0,7535236500000.0,7694301300000.0,6970769700000.0,6730780500000.0,7561802700000.0,7185101000000.0,7240689400000.0,7189130000000.0,7376612000000.0,7561530600000.0,7765343000000.0
2037.0,7316812300000.0,7186507000000.0,7506233400000.0,7674022300000.0,6877861600000.0,6619113000000.0,7489327700000.0,7078419600000.0,7208614500000.0,7116060400000.0,7372553000000.0,7543703000000.0,7733763400000.0
2038.0,7306058700000.0,7091435600000.0,7455500700000.0,7628909000000.0,6816307000000.0,6546693000000.0,7469867000000.0,6980973400000.0,7192872000000.0,7001241000000.0,7298760000000.0,7494391300000.0,7644440400000.0
2039.0,7249845600000.0,6986339500000.0,7425527600000.0,7610660600000.0,6734479000000.0,6465669000000.0,7408256500000.0,6939413000000.0,7160451000000.0,6935454700000.0,7239620000000.0,7461884400000.0,7652436000000.0
2040.0,7243044500000.0,6874274500000.0,7394301000000.0,7559730000000.0,6651430600000.0,6353408500000.0,7357221300000.0,6847022000000.0,7089684000000.0,6842508400000.0,7183854500000.0,7399395000000.0,7650621000000.0
2041.0,7184245600000.0,6817283300000.0,7355247000000.0,7518678400000.0,6587307500000.0,6248592000000.0,7236085600000.0,6757813300000.0,7022680000000.0,6773284000000.0,7154857700000.0,7327470600000.0,7633472300000.0
2042.0,7139298400000.0,6718912700000.0,7323613000000.0,7461220600000.0,6503556000000.0,6149066700000.0,7179724700000.0,6660021000000.0,6950700000000.0,6664621700000.0,7081314000000.0,7250406500000.0,7553047600000.0
2043.0,7074896400000.0,6653455000000.0,7305718000000.0,7413101000000.0,6453503000000.0,6062203000000.0,7108147000000.0,6568545400000.0,6901361000000.0,6568293700000.0,7024331500000.0,7187780300000.0,7517121000000.0
2044.0,6991732300000.0,6603216000000.0,7245484500000.0,7351993600000.0,6353016300000.0,5954354000000.0,7045345400000.0,6441878000000.0,6821970000000.0,6461736000000.0,6947169000000.0,7143703000000.0,7532354500000.0
2045.0,6952565300000.0,6518105700000.0,7237037700000.0,7330937700000.0,6207167300000.0,5873006000000.0,7012659000000.0,6347424300000.0,6793696600000.0,6353803000000.0,6846313700000.0,7088129400000.0,7502063000000.0
2046.0,6914037000000.0,6455886300000.0,7197498000000.0,7281580000000.0,6128153400000.0,5858784000000.0,6921283000000.0,6202206000000.0,6740946500000.0,6261368000000.0,6810878600000.0,7009315300000.0,7513570300000.0
2047.0,6844394000000.0,6355585300000.0,7156849400000.0,7234644000000.0,6035999000000.0,5754888000000.0,6878850000000.0,6100738000000.0,6698354000000.0,6159885400000.0,6781358600000.0,6913810500000.0,7482745300000.0
2048.0,6709576700000.0,6273916000000.0,7110244400000.0,7180621700000.0,5943341000000.0,5644543300000.0,6807608600000.0,5989598000000.0,6633637000000.0,6066200400000.0,6715577700000.0,6830770000000.0,7463140600000.0
2049.0,6627140000000.0,6182615400000.0,7078195000000.0,7140736000000.0,5883049000000.0,5521196700000.0,6742362600000.0,5883254300000.0,6569264700000.0,6001445000000.0,6689974600000.0,6764906400000.0,7402072000000.0
2050.0,6603796000000.0,6116801000000.0,7058124400000.0,7103105000000.0,5804875300000.0,5450881000000.0,6642301700000.0,5723398000000.0,6465826000000.0,5924399300000.0,6639967000000.0,6674112000000.0,7340667400000.0
2051.0,6537563600000.0,6030474300000.0,7026515600000.0,7067042000000.0,5691493300000.0,5339315000000.0,6557324500000.0,5630496000000.0,6362107500000.0,5796742000000.0,6625586000000.0,6621617500000.0,7329369000000.0
2052.0,6523329000000.0,5943131000000.0,6994076000000.0,7018947500000.0,5555572700000.0,5222728500000.0,6480796300000.0,5554078500000.0,6288153000000.0,5685236000000.0,6574740300000.0,6550789000000.0,7250151000000.0
2053.0,6458022000000.0,5852252000000.0,6886433000000.0,7006656000000.0,5468118300000.0,5100544000000.0,6430076000000.0,5503141300000.0,6208417000000.0,5560761600000.0,6525286400000.0,6460958300000.0,7183327600000.0
2054.0,6409454400000.0,5751840000000.0,6832826000000.0,6941878000000.0,5394819700000.0,4951981400000.0,6392348000000.0,5410778000000.0,6174152000000.0,5473264700000.0,6485577300000.0,6357465000000.0,7131768600000.0
2055.0,6337798000000.0,5683599000000.0,6805844000000.0,6890565700000.0,5276962000000.0,4817174400000.0,6351465500000.0,5344487000000.0,6099927000000.0,5344405000000.0,6420284000000.0,6241550000000.0,7063343000000.0
2056.0,6254596500000.0,5587470400000.0,6783713700000.0,6868519400000.0,5214180500000.0,4672635000000.0,6262994500000.0,5235487500000.0,5988989000000.0,5248662000000.0,6327509000000.0,6193100000000.0,7046167000000.0
2057.0,6169812000000.0,5506794000000.0,6724674700000.0,6808220000000.0,5119652400000.0,4550187000000.0,6159062000000.0,5103232000000.0,5919598000000.0,5134666400000.0,6238875700000.0,6114391000000.0,6994892000000.0
2058.0,6125817700000.0,5422284500000.0,6684799000000.0,6735023600000.0,5033370300000.0,4468731500000.0,6053427700000.0,4973074000000.0,5835165000000.0,5050839000000.0,6176177700000.0,6040215600000.0,6956776400000.0
2059.0,6073823500000.0,5340111300000.0,6629273600000.0,6674232400000.0,4932117700000.0,4375439700000.0,6024356400000.0,4840623700000.0,5790686500000.0,4908626500000.0,6113379500000.0,5982239000000.0,6929657000000.0
2060.0,6011992700000.0,5256867000000.0,6579652400000.0,6631643400000.0,4878958600000.0,4250098000000.0,5960740400000.0,4713258000000.0,5735598500000.0,4812163000000.0,6032534000000.0,5886043500000.0,6904453000000.0
2061.0,5897882400000.0,5179132300000.0,6524468000000.0,6597853000000.0,4757537700000.0,4163931000000.0,5903121600000.0,4600750000000.0,5641667600000.0,4724340000000.0,5978961000000.0,5840276300000.0,6851812400000.0
2062.0,5810299600000.0,5121735000000.0,6514260600000.0,6537453000000.0,4613582000000.0,4067561300000.0,5844499400000.0,4516276600000.0,5543484700000.0,4583582000000.0,5922781000000.0,5752136000000.0,6804042000000.0
2063.0,5727281000000.0,5008714000000.0,6507808000000.0,6457196500000.0,4516642600000.0,3915393800000.0,5771262700000.0,4393744700000.0,5463693000000.0,4467434500000.0,5884685600000.0,5658732000000.0,6744048000000.0
2064.0,5640223700000.0,4914696700000.0,6449496000000.0,6397495300000.0,4371738500000.0,3857621700000.0,5689103000000.0,4289920200000.0,5379531000000.0,4383518200000.0,5801741600000.0,5532727400000.0,6672829400000.0
2065.0,5553099600000.0,4814558000000.0,6393572600000.0,6374640600000.0,4253091400000.0,3770352000000.0,5653227600000.0,4186425000000.0,5296830300000.0,4269586800000.0,5766589700000.0,5412681700000.0,6594252000000.0
2066.0,5524345600000.0,4752356700000.0,6338142000000.0,6329780400000.0,4142259000000.0,3669595800000.0,5612832300000.0,4075717000000.0,5189382700000.0,4194494000000.0,5673838400000.0,5332048000000.0,6549596000000.0
2067.0,5462798000000.0,4692546400000.0,6279482000000.0,6239220000000.0,4028489300000.0,3565412400000.0,5558334700000.0,3942215000000.0,5092183000000.0,4084496900000.0,5597166000000.0,5233051700000.0,6484601000000.0
2068.0,5365498000000.0,4616730700000.0,6255076700000.0,6176564600000.0,3906021600000.0,3437287000000.0,5476815000000.0,3810579400000.0,4989064000000.0,3984434400000.0,5558441600000.0,5114599300000.0,6419173000000.0
2069.0,5287388400000.0,4533564500000.0,6207554000000.0,6094888000000.0,3812626000000.0,3324488700000.0,5427914000000.0,3699217000000.0,4869357000000.0,3891043800000.0,5483764000000.0,5011240000000.0,6376809000000.0
2070.0,5212165000000.0,4446514000000.0,6140663400000.0,6035584000000.0,3705249000000.0,3246711600000.0,5324198600000.0,3612357000000.0,4773874000000.0,3795621800000.0,5440171000000.0,4867423000000.0,6335530300000.0
2071.0,5136919000000.0,4372408800000.0,6072232000000.0,5979203700000.0,3610504300000.0,3145130300000.0,5235679000000.0,3513648400000.0,4697864300000.0,3680543700000.0,5420123000000.0,4732706400000.0,6273222000000.0
2072.0,5055111500000.0,4269887200000.0,6015252000000.0,5936723300000.0,3499390700000.0,3072932400000.0,5165490000000.0,3381363200000.0,4633457600000.0,3567428600000.0,5362017000000.0,4597999500000.0,6208884300000.0
2073.0,4982525000000.0,4197173400000.0,5935934700000.0,5882064700000.0,3393086300000.0,2959904900000.0,5087557600000.0,3298759800000.0,4546654000000.0,3447561700000.0,5286455700000.0,4509399000000.0,6170583500000.0
2074.0,4866312000000.0,4089222500000.0,5870008000000.0,5817205500000.0,3279494300000.0,2865860400000.0,5040188000000.0,3162196700000.0,4450038600000.0,3333270500000.0,5235019400000.0,4398022100000.0,6114847500000.0
2075.0,4778773400000.0,3995644000000.0,5824666700000.0,5743359000000.0,3190278800000.0,2786944600000.0,4918822300000.0,3081077500000.0,4372057800000.0,3246988000000.0,5164093000000.0,4284166400000.0,6061368500000.0
2076.0,4713576700000.0,3928294200000.0,5781942400000.0,5683521500000.0,3084186000000.0,2674968500000.0,4781128500000.0,2968006200000.0,4283364000000.0,3134633300000.0,5096323000000.0,4165259200000.0,5974865000000.0
2077.0,4630925300000.0,3834718500000.0,5746075000000.0,5618489400000.0,3003777000000.0,2566738100000.0,4698007000000.0,2859408800000.0,4161082000000.0,3027845800000.0,4990647000000.0,4044545600000.0,5937084500000.0
2078.0,4524829000000.0,3720011000000.0,5722598000000.0,5551982400000.0,2894743700000.0,2458625800000.0,4617389700000.0,2757190500000.0,4050519600000.0,2942005000000.0,4913845000000.0,3891238800000.0,5845907000000.0
2079.0,4437031000000.0,3649491200000.0,5655359000000.0,5526451700000.0,2829669600000.0,2344702200000.0,4552181000000.0,2656435000000.0,3931133700000.0,2846461000000.0,4818465700000.0,3779837300000.0,5764736400000.0
2080.0,4347953000000.0,3565354700000.0,5597771600000.0,5425618500000.0,2711322400000.0,2231168400000.0,4456012000000.0,2571305500000.0,3820184700000.0,2748741800000.0,4732629300000.0,3660157600000.0,5682962600000.0
2081.0,4289455500000.0,3473094500000.0,5564344000000.0,5363269000000.0,2629049300000.0,2121554100000.0,4367587000000.0,2481576700000.0,3707206000000.0,2656372000000.0,4664021500000.0,3532257500000.0,5575103000000.0
2082.0,4240626200000.0,3379805000000.0,5538882000000.0,5315406000000.0,2546961000000.0,2025332800000.0,4280307700000.0,2383647600000.0,3599432700000.0,2535567400000.0,4563994000000.0,3394637000000.0,5490175600000.0
2083.0,4189432800000.0,3303492600000.0,5507093000000.0,5266372000000.0,2454226700000.0,1949702600000.0,4194387000000.0,2299094600000.0,3516440000000.0,2430682300000.0,4476361000000.0,3248406700000.0,5401520600000.0
2084.0,4132433300000.0,3206026600000.0,5476987700000.0,5204752000000.0,2343703200000.0,1881970300000.0,4118357700000.0,2230891300000.0,3427904300000.0,2323645000000.0,4396196800000.0,3116115700000.0,5325829000000.0
2085.0,4027484500000.0,3123329400000.0,5446979600000.0,5127726400000.0,2249254200000.0,1813786800000.0,4068635800000.0,2164060200000.0,3326569300000.0,2237591500000.0,4321454900000.0,3008697500000.0,5226517500000.0
2086.0,3946617200000.0,3021469000000.0,5418049300000.0,5079614000000.0,2153324200000.0,1724093400000.0,3968030700000.0,2090093800000.0,3220325800000.0,2142991500000.0,4245689200000.0,2906485400000.0,5127575400000.0
2087.0,3845472400000.0,2914689000000.0,5385046000000.0,4995892000000.0,2051483100000.0,1648369700000.0,3843268800000.0,1996934100000.0,3110335000000.0,2041306400000.0,4126960800000.0,2770751000000.0,4981319000000.0
2088.0,3762344000000.0,2813893300000.0,5367534000000.0,4917565600000.0,1966156400000.0,1578917700000.0,3762356200000.0,1908748600000.0,3026840700000.0,1942075300000.0,4032872800000.0,2666452000000.0,4877636300000.0
2089.0,3688400000000.0,2744832500000.0,5326622000000.0,4863129300000.0,1876689300000.0,1510098700000.0,3652213800000.0,1843019400000.0,2937805300000.0,1841288300000.0,3935345300000.0,2522717600000.0,4736899600000.0
2090.0,3611557600000.0,2636854300000.0,5284578700000.0,4829275000000.0,1789166600000.0,1420749600000.0,3587033800000.0,1764856800000.0,2853608000000.0,1755381800000.0,3845282600000.0,2404133000000.0,4642461700000.0
2091.0,3567865000000.0,2574481600000.0,5268059500000.0,4761632000000.0,1711399400000.0,1339483000000.0,3523326000000.0,1696072700000.0,2758293000000.0,1683635800000.0,3732824400000.0,2286535800000.0,4537623000000.0
2092.0,3509676700000.0,2487905000000.0,5222599000000.0,4696872300000.0,1623431400000.0,1258178000000.0,3425569000000.0,1617812400000.0,2643793800000.0,1604459400000.0,3659675200000.0,2204969700000.0,4449923000000.0
2093.0,3405999800000.0,2418105600000.0,5154628000000.0,4634864000000.0,1529809600000.0,1187374300000.0,3334132700000.0,1544000200000.0,2552473600000.0,1530699400000.0,3587785400000.0,2092492500000.0,4350315000000.0
2094.0,3331211400000.0,2348796000000.0,5125137000000.0,4584056000000.0,1452772800000.0,1132478000000.0,3264071900000.0,1469031100000.0,2482739600000.0,1447533200000.0,3481402000000.0,1997098500000.0,4267209400000.0
2095.0,3263345700000.0,2271641300000.0,5097593000000.0,4505934500000.0,1382656400000.0,1092001600000.0,3199330400000.0,1406078300000.0,2431463500000.0,1350691300000.0,3374919200000.0,1886488000000.0,4203045500000.0
2096.0,3143851600000.0,2176293300000.0,5071719000000.0,4469100600000.0,1304869000000.0,1050561100000.0,3109679300000.0,1344388900000.0,2324981000000.0,1272975000000.0,3261123300000.0,1795519400000.0,4071551400000.0
2097.0,3065751800000.0,2092988900000.0,5054117400000.0,4402621400000.0,1232647900000.0,974764830000.0,3022243200000.0,1271200500000.0,2257347400000.0,1208000800000.0,3170769000000.0,1701999300000.0,3974311000000.0
2098.0,2996086800000.0,2034897900000.0,4990655000000.0,4340440600000.0,1178444500000.0,920895900000.0,2913948400000.0,1206027800000.0,2171631400000.0,1134214500000.0,3102572500000.0,1624386700000.0,3875517800000.0
2099.0,2935903500000.0,1968784500000.0,4926344300000.0,4280810500000.0,1108993400000.0,856226140000.0,2831842300000.0,1143129400000.0,2097592500000.0,1068762700000.0,3028521300000.0,1535618200000.0,3755014600000.0
2100.0,2871071000000.0,1906337100000.0,4865957000000.0,4194189200000.0,1042025800000.0,802176300000.0,2787102200000.0,1083968800000.0,2020426900000.0,997225000000.0,2952746000000.0,1465349800000.0,3658100000000.0
