time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2029.0,6943744700000.0,7169995000000.0,6641225000000.0,7194974000000.0
2030.0,6887394000000.0,7135181000000.0,6564361500000.0,7184989600000.0
2031.0,6847603400000.0,7104928000000.0,6459281600000.0,7167359000000.0
2032.0,6803523400000.0,7081121300000.0,6376435000000.0,7155003400000.0
2033.0,6761178000000.0,7051405000000.0,6274663600000.0,7135851700000.0
2034.0,6714782400000.0,7038636000000.0,6181593500000.0,7121307000000.0
2035.0,6639902000000.0,7017213000000.0,6065120300000.0,7116756600000.0
2036.0,6595581300000.0,6989901000000.0,5960004300000.0,7092105000000.0
2037.0,6527382000000.0,6962192300000.0,5832959300000.0,7080118000000.0
2038.0,6460967000000.0,6948504700000.0,5697483300000.0,7053523300000.0
2039.0,6374674000000.0,6909186300000.0,5558921000000.0,7033473500000.0
2040.0,6264561000000.0,6863431000000.0,5430497500000.0,7012414000000.0
2041.0,6160061600000.0,6820386000000.0,5296788000000.0,6993451400000.0
2042.0,6051582700000.0,6788687000000.0,5170998000000.0,6978577400000.0
2043.0,5943848000000.0,6756813500000.0,5037448000000.0,6982510600000.0
2044.0,5864788300000.0,6721035600000.0,4906272400000.0,6963406600000.0
2045.0,5783880700000.0,6681276000000.0,4770153600000.0,6953122000000.0
2046.0,5695298000000.0,6632320300000.0,4613836000000.0,6928569000000.0
2047.0,5609725000000.0,6596685000000.0,4469335000000.0,6907876000000.0
2048.0,5503734000000.0,6537838300000.0,4307766200000.0,6882875400000.0
2049.0,5389075000000.0,6499668000000.0,4150116200000.0,6868169000000.0
2050.0,5319785700000.0,6454531000000.0,4005915800000.0,6841256000000.0
2051.0,5228668000000.0,6387174700000.0,3851387100000.0,6798649000000.0
2052.0,5099284000000.0,6336249600000.0,3716791700000.0,6735740300000.0
2053.0,5000662000000.0,6282607000000.0,3580023300000.0,6687313400000.0
2054.0,4893788000000.0,6230815000000.0,3439339000000.0,6620427000000.0
2055.0,4819606000000.0,6168900500000.0,3294798000000.0,6592993400000.0
2056.0,4730541000000.0,6114822000000.0,3157082000000.0,6544911000000.0
2057.0,4635870000000.0,6077201500000.0,3023212000000.0,6477687000000.0
2058.0,4555391000000.0,6020124000000.0,2896465800000.0,6460057000000.0
2059.0,4496593000000.0,5949880000000.0,2767280000000.0,6427879000000.0
2060.0,4440293000000.0,5887710700000.0,2635989300000.0,6380357000000.0
2061.0,4373783200000.0,5819690600000.0,2503346000000.0,6341689000000.0
2062.0,4301151500000.0,5760042000000.0,2390462800000.0,6292031000000.0
2063.0,4222501800000.0,5702027300000.0,2269639900000.0,6277625000000.0
2064.0,4153363000000.0,5637259000000.0,2151276300000.0,6257364700000.0
2065.0,4104350300000.0,5596864600000.0,2041414500000.0,6222714500000.0
2066.0,4031402000000.0,5542473000000.0,1932712300000.0,6177436500000.0
2067.0,3971534600000.0,5487224000000.0,1829409500000.0,6129509700000.0
2068.0,3896626000000.0,5433019300000.0,1728934200000.0,6106904500000.0
2069.0,3847062000000.0,5379298000000.0,1642519000000.0,6057642400000.0
2070.0,3762240400000.0,5321482300000.0,1557374000000.0,6026608000000.0
2071.0,3684294000000.0,5292267000000.0,1478235700000.0,5965391000000.0
2072.0,3622292200000.0,5238128000000.0,1408134800000.0,5935819000000.0
2073.0,3537648500000.0,5186125300000.0,1339388900000.0,5908928700000.0
2074.0,3490204600000.0,5131817500000.0,1271267900000.0,5886194000000.0
2075.0,3426959500000.0,5070774000000.0,1209669800000.0,5832212000000.0
2076.0,3356749200000.0,5018164000000.0,1151125400000.0,5764670000000.0
2077.0,3299039800000.0,4966327500000.0,1100918400000.0,5743656000000.0
2078.0,3226859700000.0,4928910700000.0,1053882300000.0,5686313000000.0
2079.0,3166592000000.0,4879265300000.0,1011895300000.0,5649180700000.0
2080.0,3108965000000.0,4819995000000.0,965510960000.0,5599603500000.0
2081.0,3057817500000.0,4778938000000.0,924211200000.0,5589872700000.0
2082.0,3011888000000.0,4709643000000.0,885095300000.0,5542210700000.0
2083.0,2963747000000.0,4646434000000.0,845092800000.0,5514610000000.0
2084.0,2920190000000.0,4597645600000.0,806211350000.0,5511790000000.0
2085.0,2871609300000.0,4564472000000.0,771515600000.0,5500346300000.0
2086.0,2819287200000.0,4514398600000.0,736914640000.0,5474513000000.0
2087.0,2764234800000.0,4460012600000.0,706663100000.0,5423924500000.0
2088.0,2723767600000.0,4406905400000.0,679250200000.0,5408534600000.0
2089.0,2679183200000.0,4354337700000.0,652206500000.0,5358255300000.0
2090.0,2636772800000.0,4289200400000.0,626903600000.0,5336047600000.0
2091.0,2599154600000.0,4222933500000.0,605963160000.0,5302592000000.0
2092.0,2550774600000.0,4167536700000.0,583153700000.0,5287724000000.0
2093.0,2511300700000.0,4104603300000.0,562250840000.0,5276712300000.0
2094.0,2475795200000.0,4053101400000.0,542542700000.0,5254069000000.0
2095.0,2430257900000.0,4012758500000.0,524803470000.0,5233293400000.0
2096.0,2404133400000.0,3958134300000.0,507638680000.0,5203463500000.0
2097.0,2362564400000.0,3907777200000.0,493545550000.0,5155231000000.0
2098.0,2319719300000.0,3875520400000.0,480865700000.0,5127169000000.0
2099.0,2292988800000.0,3838978600000.0,468954840000.0,5091899700000.0
2100.0,2258487200000.0,3785426000000.0,455896920000.0,5061494000000.0
