time,CESM2,BCC-CSM2-MR,MPI-ESM1-2-HR,INM-CM5-0,CAMS-CSM1-0,NORESM2-MM,FGOALS-F3-L,EC-EARTH3-VEG,GFDL-ESM4,CESM2-WACCM,EC-EARTH3,INM-CM4-8,MRI-ESM2-0
2023.0,7225517500000.0,7238291300000.0,7226408300000.0,7186843400000.0,7215700000000.0,7284716000000.0,7226725000000.0,7192117000000.0,7261915000000.0,7277795000000.0,7137415700000.0,7223526000000.0,7239966400000.0
2024.0,7227664000000.0,7220754400000.0,7211450400000.0,7171795300000.0,7184419000000.0,7278184000000.0,7209357000000.0,7149140000000.0,7259244000000.0,7260426000000.0,7071829300000.0,7197074000000.0,7214542000000.0
2025.0,7207733000000.0,7203504000000.0,7200818000000.0,7138985000000.0,7163392600000.0,7266196500000.0,7195784600000.0,7118348000000.0,7244076000000.0,7240293000000.0,7037404600000.0,7187531000000.0,7209157000000.0
2026.0,7196705300000.0,7177872300000.0,7179585000000.0,7108898600000.0,7139038000000.0,7241221000000.0,7191679500000.0,7082961000000.0,7229091600000.0,7231008400000.0,7001840000000.0,7176138500000.0,7195815600000.0
2027.0,7155584300000.0,7157866000000.0,7150101300000.0,7071520000000.0,7106249400000.0,7236203600000.0,7181259000000.0,7044119700000.0,7190924500000.0,7218267700000.0,6955203600000.0,7166167600000.0,7188289000000.0
2028.0,7124924500000.0,7145269000000.0,7124560600000.0,7041370000000.0,7090817500000.0,7212654000000.0,7144274000000.0,7010259600000.0,7162885600000.0,7217202300000.0,6916691000000.0,7148688400000.0,7142386400000.0
2029.0,7104468000000.0,7137682000000.0,7102017000000.0,7011933600000.0,7045069000000.0,7192680000000.0,7143306600000.0,6955923400000.0,7133471400000.0,7191894000000.0,6860480000000.0,7142042500000.0,7097177000000.0
2030.0,7065830000000.0,7135085700000.0,7096264300000.0,6977929000000.0,7028221000000.0,7185898700000.0,7104331000000.0,6925275600000.0,7113791000000.0,7191894400000.0,6811415000000.0,7139876000000.0,7065757000000.0
2031.0,7030197000000.0,7116631000000.0,7081651300000.0,6939559300000.0,7010756000000.0,7171532700000.0,7065464000000.0,6892280600000.0,7101509300000.0,7191740300000.0,6742789000000.0,7103364700000.0,7036804000000.0
2032.0,6998952000000.0,7080571000000.0,7071726000000.0,6910821500000.0,6996217000000.0,7167588000000.0,7047255400000.0,6861817400000.0,7097075400000.0,7174858700000.0,6689398500000.0,7088505000000.0,6967805300000.0
2033.0,6957179000000.0,7058438000000.0,7056456000000.0,6886296000000.0,6977587500000.0,7163669400000.0,7041426000000.0,6818708000000.0,7091968000000.0,7184486000000.0,6652520600000.0,7084496700000.0,6955769000000.0
2034.0,6926709600000.0,7026558600000.0,7014077000000.0,6878189300000.0,6953329000000.0,7144035000000.0,7002630700000.0,6768714000000.0,7053703600000.0,7158404500000.0,6589399400000.0,7061617000000.0,6915792000000.0
2035.0,6879187000000.0,7020927000000.0,6995748000000.0,6834199000000.0,6917819000000.0,7138282000000.0,6977048000000.0,6733815000000.0,7039512000000.0,7124677600000.0,6531500000000.0,7038827500000.0,6867551000000.0
2036.0,6845651500000.0,6994577600000.0,6984057000000.0,6799360500000.0,6898701600000.0,7117090600000.0,6956926000000.0,6714240000000.0,7042693000000.0,7112849600000.0,6475287000000.0,7024489300000.0,6833800000000.0
2037.0,6816556600000.0,6966839600000.0,6965404600000.0,6766523300000.0,6868469000000.0,7096586000000.0,6919243000000.0,6672757000000.0,7026634000000.0,7104406500000.0,6412075000000.0,6996296700000.0,6794760000000.0
2038.0,6791889000000.0,6948354000000.0,6952199400000.0,6722176000000.0,6849010000000.0,7078595300000.0,6887118000000.0,6643615500000.0,7014545000000.0,7068435600000.0,6328548300000.0,6968717600000.0,6715466600000.0
2039.0,6743759000000.0,6934025500000.0,6919944700000.0,6682745000000.0,6824305600000.0,7074453000000.0,6853388400000.0,6604190000000.0,6990660600000.0,7057528300000.0,6246636700000.0,6951363700000.0,6678077500000.0
2040.0,6721563500000.0,6909182000000.0,6896476500000.0,6650512000000.0,6800580000000.0,7064396500000.0,6805709000000.0,6541277000000.0,6969953000000.0,7036968400000.0,6155101300000.0,6939205000000.0,6621306000000.0
2041.0,6704592000000.0,6874462700000.0,6857203000000.0,6624137000000.0,6768074700000.0,7030231000000.0,6786167000000.0,6457998700000.0,6946694400000.0,7022140000000.0,6052767600000.0,6920534000000.0,6569578000000.0
2042.0,6640634400000.0,6839376300000.0,6812423700000.0,6607587500000.0,6734638000000.0,7045069700000.0,6767199000000.0,6390455000000.0,6926620400000.0,6998401000000.0,5970589000000.0,6916913000000.0,6520775400000.0
2043.0,6610581000000.0,6810269400000.0,6759481600000.0,6573291000000.0,6706034600000.0,7026056400000.0,6722196300000.0,6320499500000.0,6898775500000.0,6974097300000.0,5881460700000.0,6902874000000.0,6462008500000.0
2044.0,6576876000000.0,6770699000000.0,6744362000000.0,6551518600000.0,6676781500000.0,7026710700000.0,6670423400000.0,6256980000000.0,6890526000000.0,6976778000000.0,5790421000000.0,6876604000000.0,6403634000000.0
2045.0,6533092000000.0,6760437400000.0,6701381000000.0,6528920700000.0,6647569000000.0,7025063400000.0,6630842300000.0,6177584000000.0,6857768000000.0,6928203000000.0,5706051000000.0,6827486500000.0,6353089000000.0
2046.0,6490771000000.0,6732368000000.0,6649117400000.0,6483309000000.0,6628606000000.0,7020490000000.0,6590203700000.0,6122261000000.0,6833234000000.0,6917257000000.0,5619575700000.0,6794375000000.0,6311555600000.0
2047.0,6466320700000.0,6688368000000.0,6611515000000.0,6460715000000.0,6602696000000.0,7023753000000.0,6574896600000.0,6035909000000.0,6795187000000.0,6897054000000.0,5520124000000.0,6774409000000.0,6220954500000.0
2048.0,6436372300000.0,6658928400000.0,6582606000000.0,6424731000000.0,6574761300000.0,7008647000000.0,6538903700000.0,5961071700000.0,6756812500000.0,6854573000000.0,5423621500000.0,6749790000000.0,6157064000000.0
2049.0,6424429600000.0,6635152000000.0,6553339400000.0,6404419000000.0,6549399400000.0,6962720300000.0,6491209700000.0,5869962000000.0,6721592400000.0,6818997000000.0,5334187400000.0,6733274500000.0,6073059000000.0
2050.0,6392419000000.0,6606874000000.0,6527440000000.0,6336420500000.0,6523952600000.0,6947661000000.0,6455704000000.0,5766349000000.0,6696472700000.0,6804240000000.0,5234482500000.0,6710426000000.0,5990184000000.0
2051.0,6361760000000.0,6579437400000.0,6477213300000.0,6295804000000.0,6472649400000.0,6922143500000.0,6393380700000.0,5660799000000.0,6676799000000.0,6789426000000.0,5131023700000.0,6676785700000.0,5921437600000.0
2052.0,6307272700000.0,6521168000000.0,6435158600000.0,6250082300000.0,6441862000000.0,6893279000000.0,6357800000000.0,5565923000000.0,6619514500000.0,6782731700000.0,5040007300000.0,6643907000000.0,5844000000000.0
2053.0,6242088500000.0,6490304300000.0,6399978400000.0,6221732500000.0,6403687700000.0,6874054000000.0,6320886000000.0,5467130000000.0,6563472300000.0,6759444400000.0,4953589400000.0,6605554300000.0,5739193600000.0
2054.0,6199002500000.0,6458294000000.0,6331296600000.0,6182715500000.0,6366351600000.0,6840718500000.0,6285910600000.0,5347388000000.0,6507409000000.0,6712206600000.0,4853214500000.0,6554874000000.0,5664518000000.0
2055.0,6157092500000.0,6402554700000.0,6272462600000.0,6145021000000.0,6300914000000.0,6830432500000.0,6252130700000.0,5214686000000.0,6478589600000.0,6691682000000.0,4730614400000.0,6524695000000.0,5576077600000.0
2056.0,6091179600000.0,6346544500000.0,6247948500000.0,6086455000000.0,6268747500000.0,6816793600000.0,6224035000000.0,5098730700000.0,6456370000000.0,6667387000000.0,4629721500000.0,6493003300000.0,5486431000000.0
2057.0,6041968300000.0,6282566000000.0,6187630000000.0,6051156000000.0,6243750500000.0,6794873700000.0,6168852300000.0,5005184000000.0,6458174300000.0,6663259600000.0,4515211000000.0,6440613000000.0,5381535000000.0
2058.0,6001783000000.0,6191730700000.0,6116355000000.0,6019667000000.0,6197170700000.0,6764070700000.0,6124237500000.0,4902801600000.0,6420163500000.0,6636142000000.0,4391776600000.0,6393729000000.0,5260257500000.0
2059.0,5958379000000.0,6129206700000.0,6085362600000.0,5985215700000.0,6155272700000.0,6725248000000.0,6099668300000.0,4772683300000.0,6374382600000.0,6590545000000.0,4268436000000.0,6362992000000.0,5154387000000.0
2060.0,5909693000000.0,6056409300000.0,6041656000000.0,5948295300000.0,6125866500000.0,6680140000000.0,6064828000000.0,4639402500000.0,6342658500000.0,6569075400000.0,4149993300000.0,6338087000000.0,5070182700000.0
2061.0,5851499000000.0,5989739300000.0,5995876600000.0,5890681000000.0,6082415600000.0,6663499700000.0,6015312000000.0,4511483600000.0,6291064400000.0,6519495000000.0,4040653500000.0,6289812000000.0,4957789000000.0
2062.0,5772730000000.0,5926474000000.0,5924552400000.0,5845789000000.0,6046247000000.0,6639273000000.0,5982586400000.0,4358399600000.0,6246944000000.0,6509419000000.0,3921515000000.0,6244677500000.0,4884493000000.0
2063.0,5731011500000.0,5886611000000.0,5893962000000.0,5805587300000.0,6012285000000.0,6584044400000.0,5935863000000.0,4221338600000.0,6188002000000.0,6484801000000.0,3801478300000.0,6161012000000.0,4792054000000.0
2064.0,5674458700000.0,5845458000000.0,5859283300000.0,5749482000000.0,5958636400000.0,6548352400000.0,5891120000000.0,4059295000000.0,6150018300000.0,6415391400000.0,3671179000000.0,6108263000000.0,4707646400000.0
2065.0,5601576000000.0,5786383000000.0,5816183700000.0,5694917000000.0,5916538700000.0,6508312000000.0,5818287700000.0,3885651500000.0,6116519400000.0,6373390000000.0,3544114000000.0,6042231500000.0,4590781000000.0
2066.0,5531384700000.0,5726023000000.0,5768806400000.0,5650734600000.0,5900338700000.0,6475693000000.0,5771050000000.0,3695216700000.0,6058720400000.0,6309169000000.0,3401917100000.0,5954289500000.0,4491365600000.0
2067.0,5444789000000.0,5647568000000.0,5734367500000.0,5617860000000.0,5862407500000.0,6416900300000.0,5728324600000.0,3544700700000.0,6024915000000.0,6254000300000.0,3288288200000.0,5876423000000.0,4426330300000.0
2068.0,5396511000000.0,5569779300000.0,5685475500000.0,5565947300000.0,5800388500000.0,6366080000000.0,5694924000000.0,3398373500000.0,5963050400000.0,6204227600000.0,3176933600000.0,5832778400000.0,4322437000000.0
2069.0,5301310000000.0,5494391000000.0,5644207000000.0,5513051400000.0,5765420500000.0,6303900000000.0,5602637500000.0,3239356100000.0,5922765700000.0,6161574700000.0,3044071400000.0,5766798400000.0,4218292800000.0
2070.0,5216142000000.0,5461314600000.0,5594548300000.0,5450367500000.0,5676003000000.0,6226716400000.0,5501262000000.0,3087286000000.0,5853693300000.0,6080124000000.0,2920361000000.0,5701957000000.0,4105790600000.0
2071.0,5113658000000.0,5392376000000.0,5543845400000.0,5394505000000.0,5623153400000.0,6166346700000.0,5427828400000.0,2905364000000.0,5779872500000.0,6025212000000.0,2807708000000.0,5625468700000.0,3987447500000.0
2072.0,5060940000000.0,5338032000000.0,5498420600000.0,5341168300000.0,5583699000000.0,6129685000000.0,5329097000000.0,2719927800000.0,5723660000000.0,5956064000000.0,2684769000000.0,5558443000000.0,3902505500000.0
2073.0,4997870000000.0,5253832400000.0,5460595300000.0,5291868400000.0,5557182000000.0,6077764000000.0,5248332000000.0,2533623000000.0,5669380000000.0,5903786000000.0,2567852300000.0,5454123000000.0,3815165000000.0
2074.0,4900911000000.0,5160194000000.0,5416889600000.0,5242288600000.0,5497102500000.0,6001131500000.0,5149139400000.0,2349261000000.0,5604428000000.0,5832536000000.0,2455565200000.0,5347014600000.0,3695904300000.0
2075.0,4811235000000.0,5085530000000.0,5375801000000.0,5193317500000.0,5454356300000.0,5947134000000.0,5067751600000.0,2164147600000.0,5535689000000.0,5768465600000.0,2346553000000.0,5251503500000.0,3623452000000.0
2076.0,4748322300000.0,5008087000000.0,5333716600000.0,5146342300000.0,5408627400000.0,5864423000000.0,5004005500000.0,1998761100000.0,5440177400000.0,5731462400000.0,2248763000000.0,5183854000000.0,3505449600000.0
2077.0,4674094600000.0,4954829400000.0,5286405000000.0,5086188000000.0,5360603600000.0,5794909000000.0,4905265000000.0,1849618100000.0,5351014400000.0,5671881300000.0,2149054800000.0,5108152700000.0,3389299000000.0
2078.0,4603664000000.0,4906101500000.0,5236896300000.0,5032593300000.0,5315306000000.0,5750500000000.0,4835218000000.0,1722736800000.0,5271451000000.0,5604332000000.0,2047474700000.0,5058316500000.0,3285880000000.0
2079.0,4515936000000.0,4824186000000.0,5210667000000.0,4987835000000.0,5296699700000.0,5706086000000.0,4765316000000.0,1595115000000.0,5206309300000.0,5557141400000.0,1945851700000.0,5001169600000.0,3193953300000.0
2080.0,4425634500000.0,4728955000000.0,5180603500000.0,4922806000000.0,5236650000000.0,5654951500000.0,4680286000000.0,1460529500000.0,5152333000000.0,5525193000000.0,1841539800000.0,4915146000000.0,3077333600000.0
2081.0,4350315300000.0,4630227500000.0,5142303700000.0,4879919000000.0,5152468600000.0,5566662000000.0,4604385000000.0,1341906600000.0,5071196700000.0,5452308000000.0,1744449300000.0,4847807000000.0,2956346000000.0
2082.0,4263171600000.0,4553282400000.0,5104818000000.0,4824052500000.0,5106784000000.0,5510038000000.0,4529598000000.0,1228587700000.0,5019644500000.0,5413023500000.0,1648166200000.0,4752676000000.0,2861556800000.0
2083.0,4166151600000.0,4460820000000.0,5070817600000.0,4764467700000.0,5051398500000.0,5408050600000.0,4406498000000.0,1131592300000.0,4951618000000.0,5359874300000.0,1559387800000.0,4656147700000.0,2759980500000.0
2084.0,4092396600000.0,4358195000000.0,5028483000000.0,4698483000000.0,4997463000000.0,5338006000000.0,4333114000000.0,1051160150000.0,4887021000000.0,5293970000000.0,1476568500000.0,4554125000000.0,2666021500000.0
2085.0,4012235800000.0,4285070600000.0,4979837000000.0,4646350000000.0,4969589000000.0,5242237000000.0,4276029200000.0,966666550000.0,4856326700000.0,5203669500000.0,1381735500000.0,4465034300000.0,2591376800000.0
2086.0,3901131800000.0,4183158400000.0,4923402000000.0,4579661000000.0,4927779000000.0,5155437700000.0,4201488300000.0,889029850000.0,4801981000000.0,5106145000000.0,1297171900000.0,4379699800000.0,2506042400000.0
2087.0,3836129000000.0,4114817700000.0,4861406500000.0,4515481000000.0,4900562400000.0,5077412000000.0,4091327500000.0,806464650000.0,4744828000000.0,5025386000000.0,1200482500000.0,4298123200000.0,2434226700000.0
2088.0,3727960800000.0,4017490800000.0,4794285600000.0,4456706000000.0,4863616000000.0,5012650000000.0,4021545600000.0,715507000000.0,4659133000000.0,4949381500000.0,1112986500000.0,4232435700000.0,2379493400000.0
2089.0,3607924800000.0,3913638200000.0,4746029000000.0,4399907000000.0,4825755400000.0,4920458600000.0,3959758000000.0,642740500000.0,4597394400000.0,4898988500000.0,1025479600000.0,4152335000000.0,2304110000000.0
2090.0,3517496400000.0,3827769300000.0,4659163000000.0,4337466000000.0,4746660000000.0,4850516000000.0,3904577000000.0,579104900000.0,4539987500000.0,4821989500000.0,947195100000.0,4065278000000.0,2234308600000.0
2091.0,3445615000000.0,3753596700000.0,4583745700000.0,4292453000000.0,4672091300000.0,4719852000000.0,3813336000000.0,514013720000.0,4462680700000.0,4756417000000.0,872843500000.0,3997048000000.0,2146514100000.0
2092.0,3379874000000.0,3674348200000.0,4524703500000.0,4234391800000.0,4619134000000.0,4599275600000.0,3746259800000.0,452210920000.0,4377234000000.0,4690501000000.0,802571100000.0,3913389000000.0,2078930900000.0
2093.0,3318319700000.0,3614046200000.0,4463216600000.0,4190267800000.0,4565542400000.0,4503826300000.0,3665379500000.0,400338030000.0,4320047400000.0,4628970000000.0,733561900000.0,3839050400000.0,2010355100000.0
2094.0,3244978300000.0,3567949200000.0,4406765400000.0,4134854500000.0,4488630000000.0,4428237000000.0,3612141000000.0,349494380000.0,4254233300000.0,4548726400000.0,670016700000.0,3751500300000.0,1957161700000.0
2095.0,3171505100000.0,3472737000000.0,4356615000000.0,4084144000000.0,4402972700000.0,4330767000000.0,3564107200000.0,300527260000.0,4210176600000.0,4475960400000.0,608445500000.0,3682040500000.0,1911860600000.0
2096.0,3079806000000.0,3404890000000.0,4309672800000.0,4028073000000.0,4356626700000.0,4235705500000.0,3495206000000.0,258228500000.0,4142756000000.0,4412663000000.0,553781760000.0,3627930400000.0,1863803200000.0
2097.0,3010436300000.0,3343864000000.0,4270488600000.0,3985301800000.0,4319099500000.0,4115725000000.0,3432096700000.0,223060720000.0,4104831600000.0,4316113700000.0,499755160000.0,3538467200000.0,1809657900000.0
2098.0,2950586400000.0,3278446300000.0,4213392800000.0,3938583000000.0,4244679200000.0,4020339700000.0,3348867000000.0,188952610000.0,4052277800000.0,4200997300000.0,448637000000.0,3440813800000.0,1750367300000.0
2099.0,2880747600000.0,3187030400000.0,4158297500000.0,3877625700000.0,4191466300000.0,3912579200000.0,3288536000000.0,164236330000.0,3985277200000.0,4111764600000.0,401516000000.0,3376608700000.0,1695641000000.0
2100.0,2828408500000.0,3131682600000.0,4091944000000.0,3822690500000.0,4129668500000.0,3828340200000.0,3224124000000.0,143489970000.0,3937601000000.0,4001959800000.0,359045070000.0,3310004500000.0,1649960800000.0
