time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2031.0,45915054000.0,47329590000.0,44211540000.0,46254630000.0
2032.0,45477896000.0,46874698000.0,43581110000.0,45965540000.0
2033.0,45051530000.0,46488306000.0,42821595000.0,45544346000.0
2034.0,44576850000.0,46095080000.0,42098920000.0,45312520000.0
2035.0,44089510000.0,45785092000.0,41247543000.0,44954750000.0
2036.0,43550798000.0,45399683000.0,40627433000.0,44545170000.0
2037.0,43021970000.0,45008028000.0,39655674000.0,44156584000.0
2038.0,42417020000.0,44596510000.0,38766260000.0,43675034000.0
2039.0,41633305000.0,43888690000.0,37756084000.0,43127860000.0
2040.0,41083204000.0,43282588000.0,37037625000.0,42546467000.0
2041.0,40436437000.0,42463433000.0,35975524000.0,41997940000.0
2042.0,39797895000.0,42004607000.0,35060343000.0,41342325000.0
2043.0,38983987000.0,41361936000.0,33943853000.0,40719225000.0
2044.0,38110260000.0,40776536000.0,32878367000.0,40156856000.0
2045.0,37419184000.0,40045230000.0,31810187000.0,39417827000.0
2046.0,36634608000.0,39135270000.0,30776869000.0,38566593000.0
2047.0,35988017000.0,38318990000.0,29811005000.0,38224060000.0
2048.0,35159250000.0,37495880000.0,28940669000.0,37428940000.0
2049.0,34432270000.0,36777940000.0,27828530000.0,36835303000.0
2050.0,33610280000.0,35948085000.0,26857850000.0,36182225000.0
2051.0,32876513000.0,34939770000.0,26116624000.0,35480500000.0
2052.0,32123437000.0,34382615000.0,25121480000.0,34888385000.0
2053.0,31408916000.0,33427735000.0,24227365000.0,34259046000.0
2054.0,30742686000.0,32610357000.0,23336645000.0,33590240000.0
2055.0,30067943000.0,31806330000.0,22599920000.0,33130725000.0
2056.0,29349814000.0,31198690000.0,21755689000.0,32517970000.0
2057.0,28725262000.0,30375195000.0,20994150000.0,31814617000.0
2058.0,28120705000.0,29687940000.0,20364755000.0,31303985000.0
2059.0,27582476000.0,28920187000.0,19620660000.0,30618872000.0
2060.0,26969788000.0,27932932000.0,18985112000.0,29982114000.0
2061.0,26392740000.0,27315513000.0,18598880000.0,29488826000.0
2062.0,25913606000.0,26611773000.0,17982650000.0,28986569000.0
2063.0,25662063000.0,26015210000.0,17457717000.0,28577223000.0
2064.0,25121948000.0,25465887000.0,16946617000.0,28002327000.0
2065.0,24706650000.0,24851012000.0,16469907000.0,27517026000.0
2066.0,24339157000.0,24386505000.0,16045097000.0,26882757000.0
2067.0,24088035000.0,23955464000.0,15573960000.0,26367816000.0
2068.0,23707079000.0,23542573000.0,15092169000.0,25937110000.0
2069.0,23316610000.0,23109317000.0,14632963000.0,25779702000.0
2070.0,23181896000.0,22772802000.0,14248950000.0,25117633000.0
2071.0,22687338000.0,22238208000.0,14524230000.0,25100784000.0
2072.0,22425280000.0,21844180000.0,13637194000.0,24466663000.0
2073.0,22087037000.0,21478490000.0,13144805000.0,24415162000.0
2074.0,21943296000.0,21145887000.0,12779941000.0,23821525000.0
2075.0,21651182000.0,20801436000.0,12379885000.0,24755202000.0
2076.0,21293277000.0,20572678000.0,12067734000.0,23293473000.0
2077.0,21721571000.0,20232570000.0,11874968000.0,23163880000.0
2078.0,22030428000.0,19832150000.0,11711177000.0,22817460000.0
2079.0,21379002000.0,19568337000.0,11342917000.0,22522982000.0
2080.0,21573423000.0,19298128000.0,11062476000.0,22956298000.0
2081.0,20828768000.0,18998876000.0,10863030000.0,24042594000.0
2082.0,20509098000.0,18699061000.0,10786432000.0,24265785000.0
2083.0,20340505000.0,18547278000.0,10774090000.0,23629302000.0
2084.0,20116620000.0,18236774000.0,11223494000.0,23061320000.0
2085.0,20097675000.0,17971986000.0,10377788000.0,22605476000.0
2086.0,19768095000.0,17769765000.0,10295738000.0,22157540000.0
2087.0,19678632000.0,17513314000.0,10125401000.0,22062584000.0
2088.0,21322287000.0,17295570000.0,10545812000.0,21850513000.0
2089.0,20690172000.0,17118929000.0,10364906000.0,21863440000.0
2090.0,20129473000.0,16989637000.0,9930426000.0,21815600000.0
2091.0,19848344000.0,16939118000.0,10124525000.0,21408930000.0
2092.0,20007698000.0,16778042000.0,9759659000.0,21305817000.0
2093.0,19682068000.0,16461235000.0,9664140000.0,21557154000.0
2094.0,20002860000.0,16692206000.0,9853950000.0,21389423000.0
2095.0,20720271000.0,16210616000.0,9584552000.0,21292577000.0
2096.0,20199719000.0,16380447000.0,9715321000.0,20959707000.0
2097.0,19215321000.0,15896410000.0,9444662000.0,20689215000.0
2098.0,19236649000.0,16211745000.0,9570048000.0,20498969000.0
2099.0,19520220000.0,16116837000.0,9610355000.0,20444215000.0
2100.0,21324882000.0,16090135000.0,9540712000.0,20830030000.0
2101.0,22392685000.0,16522184000.0,9812318000.0,22953587000.0
2102.0,20852163000.0,16087425000.0,9676105000.0,20990228000.0
2103.0,20756836000.0,15588650000.0,10028245000.0,20270535000.0
2104.0,23392890000.0,15583980000.0,10862308000.0,20258028000.0
2105.0,21597643000.0,15879494000.0,9872486000.0,20039006000.0
2106.0,20893188000.0,15754082000.0,9594474000.0,22016066000.0
2107.0,21866443000.0,15500925000.0,9380348000.0,20164830000.0
2108.0,20768494000.0,15270684000.0,9823155000.0,20557953000.0
2109.0,21722905000.0,15308252000.0,9590462000.0,20143139000.0
2110.0,24993632000.0,15180945000.0,9374119000.0,22474854000.0
2111.0,23867365000.0,15106070000.0,9228743000.0,20917977000.0
2112.0,22303810000.0,14953232000.0,9111514000.0,22637664000.0
2113.0,25219086000.0,15202929000.0,9165868000.0,25887318000.0
2114.0,23248558000.0,14934609000.0,9315341000.0,24082524000.0
2115.0,23717499000.0,15441812000.0,9661050000.0,22441064000.0
2116.0,24610677000.0,16001588000.0,9235638000.0,21741610000.0
2117.0,23335900000.0,15380911000.0,9998614000.0,23476586000.0
2118.0,22968880000.0,15344419000.0,10408064000.0,21725082000.0
2119.0,22357125000.0,18418420000.0,12053851000.0,25901107000.0
2120.0,23656727000.0,16500318000.0,10769054000.0,23250900000.0
2121.0,22011736000.0,15877684000.0,11524093000.0,22438377000.0
2122.0,24471810000.0,15873166000.0,10606590000.0,23231922000.0
2123.0,24165308000.0,16483615000.0,10604793000.0,22355430000.0
2124.0,26289519000.0,15886020000.0,10987303000.0,23428733000.0
2125.0,24174471000.0,18010313000.0,10432223000.0,25307412000.0
2126.0,27843602000.0,17660121000.0,10049465000.0,22965672000.0
2127.0,27389140000.0,16001588000.0,14324693000.0,22899818000.0
2128.0,27765746000.0,15763629000.0,14951074000.0,28664123000.0
2129.0,26791370000.0,15390404000.0,11868406000.0,26312495000.0
2130.0,27166620000.0,15333267000.0,11798955000.0,24185480000.0
2131.0,25948256000.0,15236314000.0,12490708000.0,24193104000.0
2132.0,27288480000.0,15339202000.0,11422296000.0,23519902000.0
2133.0,32431987000.0,15381669000.0,11203325000.0,24946426000.0
2134.0,27710149000.0,16074703000.0,12095636000.0,24473418000.0
2135.0,27241112000.0,15689787000.0,12768170000.0,23492172000.0
2136.0,27351792000.0,15505995000.0,12140700000.0,23287366000.0
2137.0,31049818000.0,15067015000.0,13744310000.0,23579933000.0
2138.0,29035600000.0,15171167000.0,12907014000.0,26613275000.0
2139.0,29575463000.0,14922142000.0,13887722000.0,24089885000.0
2140.0,29672840000.0,14984707000.0,13728084000.0,24931850000.0
2141.0,32040330000.0,15430003000.0,13282435000.0,26828310000.0
2142.0,31082965000.0,17379004000.0,14170076000.0,26570234000.0
2143.0,32584825000.0,15532236000.0,15348257000.0,25353409000.0
2144.0,31566248000.0,15421515000.0,16972366000.0,26833623000.0
2145.0,31027452000.0,15609354000.0,14699013000.0,25796743000.0
2146.0,33538288000.0,15159193000.0,15271273000.0,26310451000.0
2147.0,33807725000.0,15293684000.0,14538313000.0,25488126000.0
2148.0,32285626000.0,15541993000.0,13705566000.0,25588834000.0
2149.0,32158564000.0,15426991000.0,16909108000.0,25971500000.0
2150.0,31706018000.0,16712174000.0,16393683000.0,27611500000.0
2151.0,36683735000.0,16787657000.0,15681122000.0,29478277000.0
2152.0,34122635000.0,15963336000.0,14469267000.0,26550616000.0
2153.0,31403080000.0,15480385000.0,18030014000.0,26740292000.0
2154.0,31399858000.0,15086987000.0,16566881000.0,26465792000.0
2155.0,31630635000.0,14972336000.0,15042359000.0,26963970000.0
2156.0,34455777000.0,14975138000.0,16179577000.0,26766297000.0
2157.0,32957282000.0,15220049000.0,15954012000.0,26153253000.0
2158.0,32173916000.0,15584100000.0,16186450000.0,28761950000.0
2159.0,32616487000.0,15348314000.0,15418430000.0,28685021000.0
2160.0,32000207000.0,15407303000.0,18973800000.0,27035222000.0
2161.0,31637533000.0,15431633000.0,17687767000.0,28296385000.0
2162.0,36742128000.0,15778310000.0,18280737000.0,29785975000.0
2163.0,33371156000.0,15416117000.0,16217532000.0,29051806000.0
2164.0,33744360000.0,15264865000.0,17444923000.0,27508800000.0
2165.0,35750515000.0,15657494000.0,16325086000.0,27825190000.0
2166.0,39218370000.0,15178085000.0,15936956000.0,28338432000.0
2167.0,37305330000.0,15634452000.0,15043138000.0,27121136000.0
2168.0,35212480000.0,15853034000.0,17033799000.0,28655475000.0
2169.0,37654090000.0,15765187000.0,17117718000.0,27544846000.0
2170.0,34158969000.0,18250725000.0,18146340000.0,30941989000.0
2171.0,35275180000.0,16527063000.0,15599179000.0,28801935000.0
2172.0,35635986000.0,15559106000.0,15338540000.0,27323040000.0
2173.0,35667464000.0,15963580000.0,14711732000.0,29531090000.0
2174.0,39895320000.0,15633085000.0,15650048000.0,29186114000.0
2175.0,37120210000.0,16737302000.0,15736177000.0,28594690000.0
2176.0,38069750000.0,16909638000.0,16308771000.0,28575734000.0
2177.0,36049550000.0,16219189000.0,18079588000.0,27596837000.0
2178.0,37110452000.0,16235655000.0,18048200000.0,27334260000.0
2179.0,35572113000.0,15578471000.0,18398900000.0,28231223000.0
2180.0,39251120000.0,15822495000.0,15862877000.0,28501062000.0
2181.0,40464950000.0,16100039000.0,15700008000.0,27673817000.0
2182.0,36915876000.0,15553082000.0,15744467000.0,27291984000.0
2183.0,35794113000.0,16263711000.0,16137480000.0,28509450000.0
2184.0,38859346000.0,16530980000.0,16631968000.0,28450623000.0
2185.0,37986267000.0,17227784000.0,15496903000.0,27987309000.0
2186.0,36260475000.0,15854540000.0,17291155000.0,28070564000.0
2187.0,37665755000.0,15847707000.0,16809026000.0,27864609000.0
2188.0,37912355000.0,15590090000.0,18279420000.0,27751590000.0
2189.0,37529027000.0,16188509000.0,20181170000.0,28996741000.0
2190.0,39069930000.0,15858486000.0,20012935000.0,27988363000.0
2191.0,38660174000.0,16810374000.0,21098400000.0,27785180000.0
2192.0,36757823000.0,16321810000.0,18431470000.0,28578361000.0
2193.0,40088203000.0,16258306000.0,17837818000.0,28826606000.0
2194.0,40882012000.0,16893459000.0,17697272000.0,27918547000.0
2195.0,39667900000.0,17040909000.0,18815250000.0,27646568000.0
2196.0,39960203000.0,16049178000.0,18079961000.0,28856367000.0
2197.0,39434076000.0,15826960000.0,20162750000.0,27826334000.0
2198.0,37864563000.0,16553646000.0,18775777000.0,27881540000.0
2199.0,40175104000.0,16375762000.0,17856903000.0,35660534000.0
2200.0,38599586000.0,16146307000.0,18809457000.0,32943333000.0
2201.0,37594040000.0,18301825000.0,17614098000.0,31862970000.0
2202.0,37289374000.0,17258590000.0,17148227000.0,29777324000.0
2203.0,38389850000.0,16750184000.0,17172995000.0,28728551000.0
2204.0,37623120000.0,16268287000.0,17722233000.0,27968506000.0
2205.0,40445374000.0,16327371000.0,16797614000.0,28354288000.0
2206.0,39805706000.0,15997459000.0,17132448000.0,27938961000.0
2207.0,39366627000.0,16785599000.0,17047813000.0,27683564000.0
2208.0,39788364000.0,17063022000.0,19802399000.0,28448780000.0
2209.0,43295687000.0,17105277000.0,18351045000.0,27948691000.0
2210.0,41450324000.0,17700936000.0,17320290000.0,28730948000.0
2211.0,39174308000.0,17329218000.0,16889290000.0,29143470000.0
2212.0,40572490000.0,16896531000.0,17356777000.0,28349252000.0
2213.0,40945590000.0,17155836000.0,18556813000.0,28121407000.0
2214.0,40237597000.0,17403759000.0,17352220000.0,28794247000.0
2215.0,39904092000.0,17543873000.0,17253499000.0,28639950000.0
2216.0,40348586000.0,17622673000.0,17929030000.0,27853816000.0
2217.0,39663202000.0,16944298000.0,18531678000.0,28727593000.0
2218.0,39273906000.0,16999599000.0,17709361000.0,28058216000.0
2219.0,39935940000.0,16886342000.0,17580724000.0,27905092000.0
2220.0,44696370000.0,16972713000.0,17085630000.0,27592390000.0
2221.0,41247752000.0,17436752000.0,16806729000.0,27889031000.0
2222.0,41479590000.0,17913143000.0,19202769000.0,27613270000.0
2223.0,41156750000.0,17707926000.0,21196420000.0,27820511000.0
2224.0,41545708000.0,17183973000.0,19401650000.0,27641346000.0
2225.0,40491570000.0,18608750000.0,18780383000.0,27464606000.0
2226.0,41265877000.0,17925351000.0,19034696000.0,27343254000.0
2227.0,43809210000.0,17778913000.0,19021871000.0,28040560000.0
2228.0,41395425000.0,17939952000.0,18586909000.0,28535136000.0
2229.0,43326755000.0,17561230000.0,17980834000.0,28755446000.0
2230.0,42862514000.0,17016539000.0,17553330000.0,27527750000.0
2231.0,42258820000.0,16885322000.0,19997168000.0,27193178000.0
2232.0,42066310000.0,17568879000.0,18627504000.0,27166876000.0
2233.0,42561170000.0,17595531000.0,18752720000.0,27256160000.0
2234.0,41945760000.0,17163722000.0,18420814000.0,27038085000.0
2235.0,42018873000.0,17512067000.0,17854224000.0,26995665000.0
2236.0,41701904000.0,17039576000.0,17236110000.0,28296516000.0
2237.0,41570740000.0,16895291000.0,17526168000.0,29436668000.0
2238.0,42420105000.0,16658810000.0,17528290000.0,27842050000.0
2239.0,42304930000.0,16539664000.0,17705620000.0,27170163000.0
2240.0,42693880000.0,16815650000.0,17963772000.0,30140516000.0
2241.0,44763496000.0,16660046000.0,21745256000.0,27694864000.0
2242.0,42799632000.0,18324886000.0,19096398000.0,27406758000.0
2243.0,42037200000.0,16852840000.0,19013495000.0,27493190000.0
2244.0,42062310000.0,16775658000.0,18656977000.0,26997672000.0
2245.0,41751843000.0,17000443000.0,21871532000.0,26988046000.0
2246.0,43974894000.0,16937890000.0,21877008000.0,26753999000.0
2247.0,44014710000.0,17070558000.0,20371570000.0,27290993000.0
2248.0,44102680000.0,16575143000.0,19214184000.0,26555652000.0
2249.0,44719374000.0,17240863000.0,20052670000.0,26415868000.0
2250.0,45441737000.0,17464222000.0,18721438000.0,26319983000.0
2251.0,45146186000.0,17139942000.0,21042307000.0,26496006000.0
2252.0,44737220000.0,17927310000.0,19608711000.0,26919336000.0
2253.0,46535643000.0,16976417000.0,21335910000.0,26295250000.0
2254.0,46316655000.0,16694338000.0,22185587000.0,26325154000.0
2255.0,45495435000.0,16573583000.0,21512524000.0,26046660000.0
2256.0,47344610000.0,16917953000.0,20150098000.0,26611165000.0
2257.0,45486890000.0,17102044000.0,19538455000.0,26022060000.0
2258.0,44324844000.0,16620103000.0,22313510000.0,27069174000.0
2259.0,45316882000.0,17232886000.0,23228987000.0,26413668000.0
2260.0,45491150000.0,16907553000.0,21449270000.0,25944902000.0
2261.0,44251464000.0,16447654000.0,20941533000.0,25807493000.0
2262.0,48797380000.0,16532240000.0,20315908000.0,26117575000.0
2263.0,45071010000.0,16658764000.0,20247493000.0,25714655000.0
2264.0,44571337000.0,16755580000.0,19658414000.0,25941737000.0
2265.0,44814172000.0,17516153000.0,21978220000.0,25626135000.0
2266.0,46155076000.0,16958616000.0,22570818000.0,25474218000.0
2267.0,45296976000.0,16775529000.0,22725777000.0,25337043000.0
2268.0,46001766000.0,16331346000.0,21079420000.0,25249184000.0
2269.0,45313384000.0,17587060000.0,21436336000.0,25348575000.0
2270.0,45126406000.0,16917046000.0,20688169000.0,25318334000.0
2271.0,46581703000.0,18369900000.0,21520290000.0,25200447000.0
2272.0,45861100000.0,21308406000.0,25116200000.0,25083023000.0
2273.0,45466714000.0,18325600000.0,23838000000.0,24951968000.0
2274.0,48574430000.0,17352372000.0,24537354000.0,25211365000.0
2275.0,46078374000.0,16837779000.0,23227450000.0,25157644000.0
2276.0,46208190000.0,16662859000.0,22447458000.0,25030963000.0
2277.0,46139130000.0,17010873000.0,21972072000.0,25002308000.0
2278.0,46019035000.0,17180776000.0,21870940000.0,24873093000.0
2279.0,46676124000.0,17471040000.0,21372404000.0,24667775000.0
2280.0,46157582000.0,17288757000.0,22806760000.0,24790723000.0
2281.0,46462333000.0,17383880000.0,22142753000.0,25030170000.0
2282.0,48411947000.0,17069232000.0,22409703000.0,24479500000.0
2283.0,47029960000.0,17075827000.0,23360137000.0,24432736000.0
2284.0,48631833000.0,17130907000.0,24715321000.0,24331885000.0
2285.0,46987145000.0,17218318000.0,23573300000.0,24230609000.0
2286.0,46635000000.0,16997979000.0,22373358000.0,25141965000.0
2287.0,46485488000.0,17173352000.0,21346820000.0,24467001000.0
2288.0,46784602000.0,16827319000.0,21460058000.0,24241754000.0
2289.0,47793213000.0,17710810000.0,21746450000.0,25520118000.0
2290.0,47343006000.0,17218367000.0,21513146000.0,24350490000.0
2291.0,47283974000.0,18657143000.0,23332098000.0,24034122000.0
2292.0,47140114000.0,17938460000.0,25421093000.0,24405650000.0
2293.0,47375196000.0,17513912000.0,25787548000.0,24145193000.0
2294.0,46976930000.0,17669730000.0,23451576000.0,24534002000.0
2295.0,46475665000.0,18764260000.0,22795970000.0,23845593000.0
2296.0,46587404000.0,17899311000.0,24321462000.0,23801713000.0
2297.0,46564200000.0,18604388000.0,22901273000.0,23767103000.0
2298.0,47219190000.0,17811296000.0,22524520000.0,23606104000.0
2299.0,47049187000.0,17642267000.0,23967916000.0,23835777000.0
2300.0,46784975000.0,18109927000.0,23365140000.0,23444515000.0
