time,EC-EARTH3-VEG,EC-EARTH3,CAMS-CSM1-0,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,CESM2,MRI-ESM2-0,CMCC-CM2-SR5,MPI-ESM1-2-HR,CESM2-WACCM,GFDL-ESM4,NORESM2-MM,INM-CM5-0
2010.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0,1169344000.0
2011.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0,1148443100.0
2012.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0,1147433700.0
2013.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0,1140791900.0
2014.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0,1138924000.0
2015.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0,1131808000.0
2016.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0,1124786000.0
2017.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0,1121599200.0
2018.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0,1114045300.0
2019.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0,1104197500.0
2020.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0,1093194400.0
2021.0,1080389200.0,1084110200.0,1080009900.0,1081290200.0,1086824600.0,1080773500.0,1078962700.0,1082838900.0,1084420500.0,1077122400.0,1078651900.0,1077946800.0,1111051900.0,1083287600.0
2022.0,1071082940.0,1068227700.0,1070211000.0,1069920100.0,1076357000.0,1068876500.0,1070644100.0,1063937800.0,1075534300.0,1068567900.0,1058777150.0,1055096500.0,1099534700.0,1071351940.0
2023.0,1050695940.0,1055236400.0,1050192600.0,1058665340.0,1079367600.0,1063080300.0,1057498240.0,1035910200.0,1064247040.0,1065983040.0,1065913200.0,1035089600.0,1076010600.0,1062137150.0
2024.0,1044144450.0,1029861800.0,1033850940.0,1051351040.0,1055578000.0,1041726200.0,1044446600.0,1021104300.0,1049003600.0,1042242500.0,1039110000.0,1004426560.0,1072696400.0,1044391740.0
2025.0,1033054800.0,1012022000.0,1038646700.0,1036609000.0,1041936500.0,1023591360.0,1027412860.0,992560640.0,1041266500.0,1042067260.0,1041863040.0,973816000.0,1052378800.0,1027955840.0
2026.0,1018615230.0,993033860.0,1025408260.0,1016648900.0,1023109300.0,1050848450.0,1012082560.0,966767700.0,1015715140.0,1038970800.0,1028755500.0,950478100.0,1025698370.0,1007310140.0
2027.0,1003361860.0,974984000.0,1001279360.0,1006527700.0,1012323400.0,1006395100.0,997249340.0,942344900.0,987644540.0,1007316500.0,1007336800.0,932236600.0,1004082000.0,990697300.0
2028.0,986985100.0,944787140.0,986112700.0,1004025500.0,992090240.0,967350000.0,969152000.0,917558100.0,958855040.0,983621000.0,1004476160.0,901575400.0,987482400.0,976455230.0
2029.0,969987100.0,924886140.0,966078850.0,982955840.0,978328960.0,946205760.0,950058500.0,898371200.0,944422100.0,978821440.0,987972740.0,866805760.0,960560450.0,957169800.0
2030.0,960516400.0,877608450.0,945011800.0,967868740.0,958553800.0,919040700.0,922006660.0,873884740.0,921474200.0,958480400.0,984690700.0,842553600.0,947307140.0,931720500.0
2031.0,943407600.0,852733630.0,927199400.0,1027890370.0,957225340.0,919189700.0,908572540.0,851798340.0,919617860.0,946220000.0,954722900.0,818639300.0,940802800.0,912004030.0
2032.0,927080800.0,835685000.0,910278500.0,954339300.0,986316000.0,898278140.0,879139700.0,832516200.0,885327360.0,920522300.0,946625700.0,787110000.0,908173900.0,896726850.0
2033.0,952719600.0,817618560.0,903174500.0,928480300.0,939149440.0,880741700.0,848431740.0,799855000.0,866422300.0,901959230.0,933644900.0,757845060.0,896694700.0,877671000.0
2034.0,917680500.0,800066700.0,912889800.0,914550460.0,913070800.0,859516740.0,823757100.0,783154240.0,851365200.0,866182700.0,930679000.0,735696800.0,884838300.0,845688600.0
2035.0,904380100.0,784458400.0,915300300.0,888314900.0,905543700.0,830186600.0,827566700.0,767853500.0,836584960.0,842266400.0,902678300.0,735152800.0,865722900.0,826067900.0
2036.0,892654000.0,767910200.0,874368200.0,861570100.0,881038700.0,800987970.0,793783200.0,749104100.0,814960960.0,821339800.0,887694500.0,698415800.0,854705600.0,809376100.0
2037.0,877091900.0,736091800.0,845406100.0,831854300.0,864756160.0,786672640.0,764096700.0,726761860.0,799428860.0,796757500.0,881112300.0,678697700.0,837536960.0,785696900.0
2038.0,847455940.0,726473860.0,832894200.0,828046000.0,861246300.0,792433340.0,737136800.0,690372700.0,780367200.0,782177600.0,861323650.0,662232200.0,840053000.0,767900000.0
2039.0,826096800.0,710013800.0,815882600.0,807050700.0,845105150.0,760586750.0,706894800.0,670243260.0,757159800.0,768304640.0,836260700.0,637113150.0,806831600.0,752078900.0
2040.0,810511700.0,695337340.0,800645400.0,789713800.0,833330700.0,739455000.0,686937800.0,644490300.0,739217600.0,747528450.0,826052740.0,607748500.0,781596200.0,764528060.0
2041.0,802272300.0,677961000.0,792544400.0,774982660.0,809484740.0,720553600.0,669420900.0,621232700.0,723560800.0,734723650.0,815998400.0,590553340.0,749275000.0,730461400.0
2042.0,844995600.0,669603500.0,777212500.0,766740030.0,778004900.0,700020600.0,653497700.0,600034050.0,702058500.0,710394600.0,795592960.0,579208900.0,726494500.0,708521200.0
2043.0,785208500.0,657418560.0,765169700.0,745196540.0,769631170.0,689423300.0,631683700.0,609187900.0,682032640.0,705763840.0,782090700.0,559850600.0,724673000.0,697403840.0
2044.0,794244030.0,646734700.0,748739800.0,732848000.0,745712000.0,677698050.0,614399360.0,577428800.0,667072830.0,676431400.0,764142400.0,547325200.0,701399940.0,698807940.0
2045.0,781998660.0,627514500.0,741926000.0,716110300.0,727055040.0,655078600.0,589721700.0,558902100.0,647088800.0,660718200.0,746547200.0,533996160.0,688649150.0,687149800.0
2046.0,759210200.0,603094900.0,720379800.0,696828200.0,710846300.0,643740350.0,596648700.0,544433340.0,620979400.0,640947800.0,728635000.0,529839580.0,664402800.0,657144100.0
2047.0,751014200.0,592793300.0,713121540.0,677791600.0,694150800.0,629675800.0,563576060.0,526610460.0,593479600.0,620616060.0,711339000.0,529390940.0,650231100.0,642162500.0
2048.0,737035140.0,584656200.0,700621250.0,694655900.0,680574460.0,611272500.0,551050800.0,515232260.0,584439360.0,600530240.0,687757100.0,514502940.0,636598140.0,625565000.0
2049.0,728919500.0,575572350.0,685074200.0,661558300.0,650416060.0,619848600.0,533618180.0,495110660.0,564913000.0,587115650.0,667019260.0,501235100.0,616767100.0,617738430.0
2050.0,725527500.0,563404860.0,677375500.0,643676860.0,635880400.0,602150900.0,515395460.0,484468130.0,550593400.0,584713660.0,677043800.0,487987520.0,598504200.0,593657800.0
2051.0,719189060.0,558754900.0,661697660.0,631393860.0,614922240.0,596813630.0,502448450.0,480132830.0,532714270.0,556047700.0,638920900.0,476558370.0,578270660.0,576080400.0
2052.0,708769660.0,544177900.0,646345700.0,637256000.0,604446900.0,576759740.0,528865200.0,467278100.0,513380800.0,543767940.0,618086460.0,479434460.0,563009150.0,558905300.0
2053.0,688240640.0,530545600.0,634335940.0,608062460.0,595608500.0,566261600.0,502824300.0,480258000.0,493372300.0,526618300.0,600203300.0,468113300.0,551381600.0,545667650.0
2054.0,681888450.0,540658000.0,622996540.0,595959400.0,580601860.0,555008100.0,484806370.0,448758300.0,478935780.0,519216670.0,579015500.0,452469060.0,546321000.0,534619940.0
2055.0,670014340.0,521047700.0,612247400.0,611317250.0,577420350.0,542486850.0,472391740.0,440833860.0,464839940.0,502722620.0,565204160.0,439777660.0,531493660.0,523372600.0
2056.0,658204900.0,513321120.0,598230500.0,582602240.0,567714050.0,550004700.0,466607800.0,429898270.0,447820480.0,493201400.0,554117250.0,435831840.0,518271800.0,525827200.0
2057.0,651796030.0,503165060.0,579013900.0,573426900.0,545560900.0,523717630.0,455909820.0,419781800.0,431393200.0,479904420.0,535079600.0,429110050.0,511440500.0,507199650.0
2058.0,645213800.0,493121440.0,561940800.0,563262900.0,537925600.0,518299260.0,445194800.0,407275780.0,417000860.0,470149150.0,513552500.0,422980030.0,500630400.0,518747620.0
2059.0,631119800.0,484776260.0,541843000.0,558087300.0,518766560.0,505349660.0,437317760.0,396339360.0,400215460.0,462382720.0,491256670.0,413929060.0,501792480.0,498792400.0
2060.0,616533060.0,585645250.0,523980900.0,553776900.0,508075360.0,497853250.0,429362850.0,387631520.0,390061380.0,455855870.0,478871400.0,409457200.0,487087500.0,491572960.0
2061.0,605924740.0,536269120.0,512402020.0,559496200.0,494784060.0,494207800.0,423504600.0,393865340.0,381427650.0,447103170.0,470852320.0,404656450.0,483207900.0,479184830.0
2062.0,588962400.0,488951700.0,497321820.0,536783700.0,485037150.0,479056200.0,413793380.0,386466560.0,377353250.0,436525500.0,461822980.0,397144500.0,478993020.0,594387260.0
2063.0,577773200.0,470598430.0,479464900.0,530372200.0,477254430.0,476808130.0,408761700.0,377559900.0,361924830.0,429136960.0,458958600.0,393012030.0,465052000.0,474075940.0
2064.0,565003460.0,467543140.0,470554780.0,563678340.0,467677470.0,469313200.0,397028300.0,373760800.0,357847800.0,431074800.0,445931680.0,385175900.0,455405920.0,466444600.0
2065.0,554645440.0,459568670.0,492897730.0,517604320.0,458762940.0,463919070.0,399131780.0,367030100.0,346283040.0,419247700.0,440497200.0,401848200.0,444648640.0,458754050.0
2066.0,556185340.0,444556670.0,500265150.0,510187200.0,448527040.0,483581820.0,390047200.0,360056030.0,337039100.0,406530620.0,444246340.0,384614300.0,436179550.0,456834200.0
2067.0,537075300.0,449048300.0,463719300.0,506129200.0,445349500.0,454523300.0,387753470.0,355534980.0,318585660.0,525954900.0,422282560.0,431239100.0,426560220.0,451805380.0
2068.0,520189000.0,438262200.0,601784260.0,615352060.0,452680350.0,448029730.0,380632930.0,349576300.0,309125860.0,413115170.0,413736220.0,383027780.0,421608640.0,444594100.0
2069.0,502942080.0,430243940.0,516756200.0,503764770.0,436333730.0,440169760.0,375737020.0,339090620.0,304288400.0,394481000.0,404690600.0,373132670.0,416755800.0,435824450.0
2070.0,496572540.0,423153020.0,488206660.0,496449340.0,429896930.0,437425000.0,369639460.0,369144060.0,294653020.0,393483170.0,394774620.0,369173400.0,408702530.0,431913660.0
2071.0,489551200.0,416407680.0,447214240.0,492332960.0,421282880.0,428880770.0,364972160.0,351750000.0,286568260.0,379442050.0,386394600.0,370130000.0,401156200.0,426728200.0
2072.0,482486050.0,411878100.0,437883840.0,485666270.0,415374820.0,432083230.0,355681900.0,339445700.0,276936800.0,384004060.0,379162940.0,365268480.0,392871780.0,421187520.0
2073.0,469879230.0,408761540.0,463600800.0,476636220.0,407784580.0,426934460.0,347599100.0,326978980.0,270239780.0,372301280.0,370538720.0,358798340.0,388795140.0,424542880.0
2074.0,459103200.0,442984450.0,427972930.0,474251780.0,402858800.0,416317730.0,338732900.0,328931780.0,261330110.0,366958700.0,362727040.0,354357920.0,383677500.0,445489380.0
2075.0,495134080.0,404163140.0,421057340.0,468405220.0,399387680.0,417185600.0,334901340.0,320036900.0,249446830.0,369515520.0,363005700.0,349531550.0,379239140.0,418150940.0
2076.0,447340500.0,393161280.0,412792670.0,464212830.0,393199200.0,407106940.0,323544700.0,319492220.0,240476620.0,358501570.0,354230080.0,344312350.0,375326000.0,407922430.0
2077.0,438664350.0,389963400.0,439482080.0,459912300.0,386690180.0,398958600.0,314065000.0,314629200.0,235893810.0,354067680.0,345555230.0,338622720.0,373164480.0,406279360.0
2078.0,427425380.0,380190800.0,409430880.0,453111500.0,382157920.0,393355040.0,308599970.0,305381400.0,228873070.0,740581570.0,336481570.0,332673380.0,364980400.0,402702850.0
2079.0,420939970.0,375118900.0,403960740.0,450958050.0,376603740.0,389419900.0,300443700.0,300780000.0,222874100.0,390478940.0,339784860.0,327643460.0,359121730.0,398050750.0
2080.0,406478560.0,367317000.0,482090500.0,445916480.0,370541760.0,385866080.0,295324300.0,302549280.0,219659140.0,368930200.0,335364380.0,325581280.0,346652900.0,393359420.0
2081.0,409368830.0,363995620.0,411327100.0,444631360.0,362488400.0,380113540.0,288346780.0,296726880.0,225138110.0,348722620.0,328836480.0,322286460.0,338551400.0,391031870.0
2082.0,397120130.0,392731550.0,398428030.0,438424900.0,357536960.0,393520900.0,278689660.0,295250180.0,211906080.0,344561630.0,323709120.0,315045340.0,328080300.0,385968200.0
2083.0,385145760.0,357785630.0,401412700.0,428326460.0,354667620.0,407193470.0,268963330.0,290185600.0,208541140.0,339163230.0,314015040.0,310729920.0,318427070.0,389433440.0
2084.0,380269660.0,350992450.0,413340830.0,422037660.0,339918750.0,370487300.0,269768220.0,286696300.0,202371140.0,367705900.0,304941150.0,304765500.0,310210270.0,378710100.0
2085.0,380106270.0,369179300.0,427282600.0,417315780.0,349073540.0,367199260.0,258040030.0,281475870.0,200667550.0,336463580.0,297046370.0,296874200.0,302995400.0,373257300.0
2086.0,370457200.0,360825400.0,413713630.0,410366000.0,345392580.0,363939500.0,252488620.0,275326560.0,191316940.0,329836200.0,292140540.0,293061200.0,295004450.0,368867330.0
2087.0,364537340.0,345711300.0,418870140.0,411791200.0,344254200.0,358578270.0,249603520.0,318114700.0,187749470.0,343155300.0,283779700.0,288614200.0,287288900.0,361390980.0
2088.0,360601730.0,334210620.0,397263580.0,395580480.0,333724400.0,353096830.0,245146740.0,274337700.0,183531090.0,345716130.0,279949860.0,283733950.0,284012670.0,353783580.0
2089.0,351330240.0,328565250.0,407767420.0,385972540.0,324788640.0,344142900.0,236390240.0,270860540.0,179197500.0,337915000.0,276490660.0,276665400.0,270691650.0,347114850.0
2090.0,344694100.0,327171100.0,401739260.0,371862400.0,319035100.0,341456220.0,231122460.0,266714600.0,179013460.0,337341900.0,274270000.0,267801890.0,266623700.0,367652160.0
2091.0,339546240.0,322950660.0,394274140.0,360582340.0,341383650.0,336765980.0,226940270.0,267139870.0,173819230.0,320633280.0,268869060.0,259545020.0,256345300.0,343276380.0
2092.0,327702980.0,316400420.0,391233800.0,356860320.0,314614140.0,333654270.0,218956830.0,260445180.0,171837780.0,324671970.0,262802660.0,251889860.0,250532160.0,334662720.0
2093.0,322544320.0,308672450.0,393672900.0,349767800.0,305682620.0,328399700.0,214291400.0,261054770.0,167158450.0,319662700.0,255710900.0,250802320.0,243892620.0,333333340.0
2094.0,309594700.0,301571840.0,406029980.0,342246000.0,301129000.0,323397730.0,211004900.0,256496050.0,160483870.0,356289200.0,255776560.0,246883070.0,235620880.0,331357100.0
2095.0,309776540.0,293819000.0,399265470.0,336099870.0,295644220.0,315610020.0,207749500.0,259004600.0,155019760.0,320434600.0,250104670.0,260325730.0,230609400.0,324454900.0
2096.0,299501760.0,287737180.0,390912060.0,329947420.0,289742720.0,311231230.0,205425890.0,250180820.0,151545820.0,375596800.0,258263400.0,244164460.0,256246670.0,316923650.0
2097.0,290694370.0,283033920.0,385909300.0,319245250.0,285862800.0,307746270.0,201587140.0,247413470.0,148696910.0,325379740.0,247112240.0,244119410.0,230779330.0,324685380.0
2098.0,284992580.0,275831360.0,387650240.0,312118460.0,280539940.0,302169700.0,210246910.0,246807020.0,146346540.0,342456900.0,242709820.0,235554660.0,214357330.0,308817700.0
2099.0,274328100.0,267594290.0,404784600.0,307201120.0,341612900.0,299783500.0,196472200.0,244781230.0,143998000.0,359204700.0,237740700.0,235118220.0,203387400.0,314159000.0
2100.0,262788480.0,269649900.0,395538500.0,303657730.0,310455170.0,290147840.0,194278620.0,250919900.0,141170850.0,340766200.0,241503540.0,232186030.0,201981010.0,301692670.0
