time,IPSL-CM6A-LR,FGOALS-F3-L,MRI-ESM2-0,CESM2,MPI-ESM1-2-HR,EC-EARTH3-VEG,EC-EARTH3,CAMS-CSM1-0,BCC-CSM2-MR,INM-CM4-8,ACCESS-CM2,NORESM2-MM,INM-CM5-0,ACCESS-ESM1-5,CESM2-WACCM,GFDL-ESM4,CANESM5
2023.0,1043102140.0,1044503300.0,1056827200.0,1052764000.0,1054753700.0,1057272800.0,1064249600.0,1057120100.0,1060289660.0,1059344400.0,1061026750.0,1063198500.0,1067110800.0,1053835700.0,1055764860.0,1035120260.0,1056912830.0
2024.0,1024259260.0,1033117440.0,1034173440.0,1033130900.0,1040737900.0,1056012100.0,1057179970.0,1029555300.0,1046312400.0,1042998200.0,1044504200.0,1036063800.0,1057767000.0,1044796300.0,1051570940.0,1015640500.0,1033146700.0
2025.0,1009695550.0,1012511550.0,1031513800.0,1019817700.0,1032712000.0,1034147840.0,1041635300.0,1022586200.0,1018829250.0,1013815100.0,1022675600.0,1022076300.0,1045088900.0,1024166600.0,1044323840.0,999688700.0,1011326800.0
2026.0,978714560.0,1024820400.0,999701500.0,1004664500.0,1007180600.0,1020318000.0,1008108100.0,1003207200.0,1001016960.0,991408600.0,1012646300.0,1002682560.0,1034601700.0,1011112300.0,1025563200.0,961300500.0,993814500.0
2027.0,956020500.0,984478700.0,975409100.0,984285500.0,978544500.0,1007360200.0,969774900.0,975714500.0,968790800.0,1046743940.0,993384200.0,983130900.0,1020474200.0,979836160.0,1001064600.0,935519000.0,991876600.0
2028.0,941516800.0,959856300.0,959031200.0,948398900.0,956130900.0,994142900.0,947353600.0,941633700.0,970422140.0,1023621500.0,966644860.0,975164400.0,994330300.0,967179300.0,980632700.0,919368300.0,957910100.0
2029.0,923128400.0,942609000.0,945931700.0,923011600.0,951297660.0,965284600.0,930539500.0,1011620200.0,933597630.0,958441200.0,933782340.0,956460400.0,973521500.0,952211800.0,969351800.0,897590300.0,940786370.0
2030.0,905064400.0,941477250.0,926131460.0,912744100.0,912022400.0,944946000.0,887645900.0,953698100.0,915941760.0,938486500.0,922357100.0,937757800.0,981721700.0,934656000.0,974094100.0,884736300.0,917036740.0
2031.0,904311500.0,914332600.0,894294460.0,882607100.0,884833200.0,963970800.0,849988350.0,908748300.0,897702500.0,918157900.0,898142700.0,920009860.0,968230300.0,910757570.0,939494200.0,861449660.0,888401000.0
2032.0,872397900.0,889411700.0,868562200.0,861092860.0,863299700.0,922880300.0,821119200.0,882744500.0,879196700.0,904169660.0,892352960.0,925624960.0,953161700.0,892276700.0,923147200.0,837666050.0,912966800.0
2033.0,851560260.0,858432500.0,841659800.0,835380000.0,850736600.0,912739140.0,807326600.0,898589630.0,861296700.0,874352060.0,858688300.0,905203900.0,930664640.0,871367940.0,914389700.0,812141500.0,861749600.0
2034.0,836913900.0,859446900.0,820787260.0,848479000.0,838315400.0,898795000.0,812724300.0,921277500.0,856781060.0,870569860.0,841990100.0,891725800.0,914448700.0,867252000.0,890178700.0,789396740.0,839102600.0
2035.0,826101900.0,824091000.0,808681100.0,797669700.0,823496060.0,872842500.0,777250500.0,879695940.0,842525000.0,845658200.0,838797600.0,868429200.0,901018500.0,837607000.0,866161340.0,751716030.0,821053630.0
2036.0,797682600.0,803602600.0,781959500.0,771073100.0,838248450.0,857697860.0,757463600.0,837930750.0,806304000.0,851366100.0,798836000.0,849388200.0,871128500.0,816054850.0,849087000.0,748218200.0,804509200.0
2037.0,770532300.0,801707700.0,764152640.0,761837800.0,795521400.0,890421700.0,742836860.0,807931840.0,793210050.0,812133440.0,762032260.0,834233400.0,865967200.0,821703200.0,831431400.0,727748600.0,782502000.0
2038.0,757598500.0,765381900.0,743242300.0,734344770.0,806774460.0,837838900.0,710363500.0,820099650.0,785035700.0,789825400.0,746712800.0,863894100.0,839380000.0,800747970.0,811251300.0,708296770.0,759738700.0
2039.0,736852700.0,748980700.0,750631550.0,718192450.0,775641150.0,815660540.0,673074050.0,785730200.0,768902000.0,766659140.0,732988200.0,813081340.0,816343740.0,789894850.0,783797500.0,689723260.0,746973400.0
2040.0,721902460.0,745122100.0,729458900.0,698135740.0,762029200.0,818592600.0,653367800.0,801413500.0,834752060.0,751046340.0,719959230.0,800625800.0,802860900.0,769570300.0,768945340.0,668975500.0,755007700.0
2041.0,720550700.0,725790600.0,718811970.0,670871500.0,749383400.0,826562100.0,630913500.0,766821400.0,751260540.0,728965570.0,714064450.0,781404700.0,803594560.0,747932700.0,759139500.0,655816260.0,717849200.0
2042.0,689950500.0,713717250.0,690811650.0,656004200.0,732572200.0,795637900.0,618384100.0,751640800.0,784914200.0,748398340.0,687988400.0,790112100.0,787295940.0,735723460.0,740038460.0,639276500.0,702274100.0
2043.0,679271600.0,736154560.0,674698750.0,643383550.0,738016100.0,782786560.0,589527600.0,732996300.0,736901760.0,715431200.0,669354200.0,761016900.0,775210300.0,716895600.0,718051700.0,643344400.0,682177000.0
2044.0,658251650.0,700301630.0,654226560.0,619670660.0,714876160.0,772713200.0,561087040.0,727979500.0,745599500.0,695344960.0,649858750.0,745785300.0,757560960.0,696349400.0,701123650.0,634775100.0,668487400.0
2045.0,658082240.0,695784260.0,643227840.0,598890430.0,730657500.0,756517400.0,554429250.0,725981400.0,707268860.0,723078400.0,634554900.0,755524800.0,746002400.0,684254500.0,683630900.0,606029200.0,662341950.0
2046.0,628831600.0,678545700.0,642924200.0,586731600.0,744402800.0,752137300.0,537499260.0,710085600.0,772632900.0,669780000.0,614249540.0,739582200.0,732539700.0,666379800.0,661920200.0,596639400.0,638155650.0
2047.0,617024300.0,660391740.0,623024700.0,587148500.0,700870340.0,739616830.0,528408420.0,695584500.0,697249900.0,650371500.0,590738050.0,721344500.0,713861760.0,647412000.0,641781500.0,609285570.0,610480900.0
2048.0,610854800.0,665170940.0,602220300.0,565786100.0,681102700.0,730210900.0,521610000.0,686055100.0,689326850.0,714612100.0,575594940.0,712533300.0,707199700.0,627306430.0,624882600.0,589502600.0,602124800.0
2049.0,596214200.0,644867200.0,599223800.0,546497200.0,663610600.0,881856060.0,512740960.0,734742500.0,686202240.0,666379800.0,557725500.0,698427000.0,696541440.0,613942700.0,613905200.0,585552830.0,583186900.0
2050.0,579516700.0,631569150.0,598846000.0,533653400.0,648670500.0,741695800.0,493393600.0,671875700.0,731339100.0,641733200.0,555868540.0,688068600.0,696207940.0,603525600.0,595205000.0,574838850.0,577785150.0
2051.0,567469440.0,621858000.0,590122430.0,531910180.0,636269800.0,729815360.0,485322370.0,677636300.0,673415000.0,630225800.0,540876000.0,678751040.0,682075900.0,593737000.0,577907200.0,565563260.0,553833800.0
2052.0,551466600.0,604603840.0,600959740.0,523157220.0,632772160.0,722672400.0,477873820.0,715733900.0,667249300.0,617029700.0,520459650.0,674637950.0,667923900.0,583092400.0,557835460.0,561196500.0,536482080.0
2053.0,539026600.0,603967900.0,653633200.0,509092260.0,630336260.0,709534200.0,464578140.0,663114940.0,657987300.0,611417540.0,498495260.0,660572700.0,653750300.0,569036500.0,540013950.0,547694400.0,519218050.0
2054.0,545900540.0,607616960.0,568570600.0,511124260.0,618269300.0,699553340.0,459835800.0,663016770.0,657963300.0,682557900.0,511530050.0,648678850.0,656091650.0,551092600.0,521837340.0,539482600.0,504451260.0
2055.0,522399200.0,601353400.0,561721700.0,490825100.0,671536830.0,694031200.0,450444700.0,676605900.0,648347600.0,668418940.0,479400030.0,643190900.0,634826900.0,586878300.0,511804540.0,534325980.0,487122940.0
2056.0,567054400.0,579703550.0,571248300.0,482361400.0,633113400.0,689436700.0,441185730.0,656822340.0,640050700.0,605326600.0,473152700.0,628156600.0,619079800.0,536595500.0,503984000.0,526335230.0,474579620.0
2057.0,516585730.0,602215800.0,556700300.0,472492130.0,604519900.0,679829400.0,434632100.0,640630200.0,645410560.0,592795840.0,477288200.0,617545300.0,604945500.0,519218270.0,501192930.0,514703800.0,473476320.0
2058.0,509716670.0,579909000.0,546478200.0,464654560.0,595002000.0,672749900.0,439703140.0,634907500.0,635156860.0,591648450.0,446807230.0,612710000.0,592265900.0,499444500.0,488134800.0,507904480.0,487659070.0
2059.0,492061470.0,574959000.0,535099780.0,458317760.0,594777700.0,663479000.0,425169180.0,632276860.0,630126700.0,612621000.0,437749400.0,602588350.0,588967400.0,484288670.0,477730660.0,501849630.0,452801760.0
2060.0,484339460.0,601790460.0,525494850.0,449096500.0,655021630.0,786170500.0,422386800.0,625586500.0,625928400.0,577132350.0,428830820.0,593350900.0,581402430.0,487425470.0,464211550.0,496873470.0,429370430.0
2061.0,470103520.0,563454200.0,534860640.0,440636480.0,619448800.0,693658050.0,433434460.0,722197200.0,619684400.0,568422000.0,421525600.0,583775550.0,570116000.0,469660670.0,461665300.0,495972860.0,417703740.0
2062.0,463052220.0,560248960.0,522925700.0,433251940.0,611395700.0,652497540.0,414371400.0,619514430.0,611626430.0,571464640.0,417026600.0,575804740.0,610453570.0,457047420.0,453000930.0,489325300.0,407142660.0
2063.0,453485000.0,557636100.0,512489400.0,425690340.0,587369300.0,646906600.0,411851650.0,663063700.0,614721100.0,562899600.0,401726900.0,567035300.0,558842100.0,448847260.0,434871780.0,513843040.0,393155620.0
2064.0,441362530.0,551748900.0,505843550.0,418349440.0,683702400.0,639354500.0,409938370.0,625488200.0,610090000.0,612940600.0,397679840.0,554489200.0,548327400.0,434860130.0,427212350.0,480926980.0,413253730.0
2065.0,430825700.0,549224770.0,537162050.0,410745730.0,588520700.0,687960260.0,439355460.0,618550340.0,615820300.0,578226400.0,392250980.0,583737700.0,570039300.0,425282080.0,417752960.0,474264200.0,439492160.0
2066.0,426245440.0,548431100.0,501963140.0,407702050.0,580532500.0,644263700.0,405607330.0,609368300.0,610867100.0,557092160.0,392101060.0,562073000.0,555468400.0,414149540.0,417598270.0,472040770.0,401408300.0
2067.0,417589060.0,542251970.0,499362900.0,401083800.0,634468500.0,627092740.0,398435550.0,606838500.0,603934200.0,550638340.0,380806370.0,547059200.0,560006460.0,425630940.0,407175260.0,493286940.0,377295700.0
2068.0,407666200.0,540314700.0,504018940.0,397440350.0,872373570.0,676181500.0,419607940.0,599303940.0,594772700.0,587002400.0,373248540.0,534279740.0,548197570.0,464145300.0,425117150.0,484186500.0,370204830.0
2069.0,403416320.0,534703870.0,490304580.0,391792540.0,692943100.0,616970800.0,406999100.0,639662700.0,586763300.0,647940160.0,373443620.0,529847550.0,546132540.0,418667260.0,409598400.0,482017860.0,359308000.0
2070.0,404487970.0,531863170.0,488979070.0,388487780.0,620152450.0,622078600.0,400276830.0,721945340.0,582922700.0,555546900.0,369595070.0,521365660.0,538422200.0,411688160.0,398062080.0,472268960.0,361603000.0
2071.0,414496700.0,526554750.0,481337280.0,390875840.0,601016600.0,615639040.0,396275970.0,671407740.0,578280300.0,549033800.0,362429900.0,513164600.0,581761100.0,439271140.0,390566620.0,471164380.0,366357020.0
2072.0,391620800.0,520606720.0,481382560.0,389577950.0,588795260.0,609282560.0,409536670.0,637738000.0,594994300.0,544564350.0,357543460.0,507201760.0,536013200.0,431938430.0,383739970.0,472535170.0,383190240.0
2073.0,387964030.0,521977540.0,472193730.0,397555700.0,575409300.0,606262900.0,387987330.0,630365300.0,636583500.0,591062900.0,352730780.0,504191360.0,528275000.0,411801730.0,381263650.0,469654700.0,345486980.0
2074.0,386963100.0,514059740.0,482325800.0,384980600.0,577592800.0,596320260.0,382693100.0,606938700.0,577240960.0,544898500.0,347823600.0,492949660.0,517812130.0,402751460.0,380538000.0,476049800.0,341083040.0
2075.0,377398560.0,546882700.0,509104640.0,449499600.0,571599700.0,587614400.0,384654750.0,611349760.0,568522400.0,538710700.0,345233180.0,491707800.0,513490900.0,395790880.0,375955680.0,478390460.0,335749700.0
2076.0,375417630.0,510473300.0,628789600.0,389624930.0,572913300.0,591837500.0,430964400.0,594852540.0,563775740.0,579332500.0,337424580.0,479847260.0,539744000.0,397023740.0,492764960.0,459559740.0,329579620.0
2077.0,368538180.0,519368770.0,476002660.0,452147170.0,573497800.0,604087000.0,416971300.0,596487040.0,558445400.0,549920900.0,332799140.0,476367260.0,509920540.0,387431800.0,404427200.0,456261920.0,324545660.0
2078.0,394835000.0,521398080.0,466006560.0,414504160.0,620722000.0,580900800.0,390097100.0,595022340.0,551135700.0,656481800.0,328418400.0,469653400.0,517178340.0,381873730.0,392183550.0,449898460.0,322348400.0
2079.0,363517100.0,513069730.0,500934600.0,400959200.0,570838340.0,572452200.0,386968260.0,596540000.0,548502800.0,548139200.0,321904670.0,489644380.0,534156300.0,386406850.0,369493630.0,458240400.0,336589400.0
2080.0,353447260.0,503853600.0,497107550.0,401163550.0,565587140.0,570927500.0,389417860.0,589516500.0,562757300.0,537464600.0,313578560.0,466889000.0,532656300.0,377156900.0,367540640.0,454546400.0,313835400.0
2081.0,352555360.0,499591680.0,463167600.0,385695460.0,563897100.0,559086660.0,429422370.0,585870800.0,544434600.0,533667260.0,310646980.0,461875300.0,513966820.0,386804670.0,443904540.0,447100260.0,342369950.0
2082.0,344808420.0,495027040.0,463127040.0,386322000.0,566757950.0,551837600.0,465543140.0,585115400.0,534999230.0,628497150.0,309776030.0,456609250.0,510364200.0,374060540.0,379981980.0,448249820.0,313511300.0
2083.0,341830600.0,527120350.0,472815580.0,380263600.0,559288450.0,558045800.0,394252320.0,582642940.0,529009300.0,568935600.0,304368860.0,453292320.0,519773060.0,379868540.0,369782400.0,445144740.0,354115780.0
2084.0,336275650.0,497556200.0,460904480.0,377408540.0,559722400.0,545140600.0,390241920.0,577065540.0,595885630.0,548459260.0,301244960.0,447683070.0,502787550.0,368372100.0,376921950.0,443715970.0,337731550.0
2085.0,331493700.0,488464220.0,484583330.0,372769570.0,555809500.0,578574900.0,381346000.0,574587800.0,523298940.0,534845540.0,299887680.0,446436480.0,574995140.0,377331840.0,365255550.0,440852380.0,316819400.0
2086.0,342033400.0,484136600.0,477242700.0,371752400.0,553581950.0,535953340.0,378959040.0,579096450.0,513084830.0,533365220.0,304496580.0,443733630.0,553831740.0,365741020.0,369354240.0,439501300.0,366710700.0
2087.0,349365470.0,573787260.0,462973920.0,371130050.0,549927940.0,528119040.0,385393570.0,576063200.0,528801630.0,532940540.0,315122240.0,619868860.0,515840100.0,361296770.0,360670140.0,443577150.0,457041600.0
2088.0,337761060.0,493530800.0,491920860.0,369855420.0,546914240.0,523864600.0,382084580.0,570990300.0,501877760.0,533941800.0,298565250.0,452386140.0,504505150.0,357220640.0,357793820.0,439162020.0,352981600.0
2089.0,373126600.0,574828500.0,467748480.0,398771420.0,543882800.0,524066560.0,379727500.0,577136830.0,503165120.0,543083300.0,293175500.0,437806500.0,516175360.0,353513340.0,388306560.0,435867140.0,338521180.0
2090.0,336520640.0,555461500.0,589313150.0,374756220.0,551048960.0,516496500.0,379864200.0,666428540.0,495652900.0,538209500.0,294211400.0,435774200.0,502724930.0,359866020.0,358700100.0,434271580.0,457712770.0
2091.0,337037100.0,512600580.0,553971460.0,367981630.0,543149630.0,507630000.0,475969820.0,571458560.0,488616060.0,530666720.0,289668830.0,513270800.0,498026340.0,350465100.0,359162750.0,433374850.0,402712960.0
2092.0,330882300.0,501213760.0,580254900.0,367207100.0,538027700.0,499817100.0,398787840.0,561266700.0,483876200.0,526650500.0,284855400.0,439909300.0,498145200.0,347991840.0,358791970.0,432107040.0,346019200.0
2093.0,325989500.0,494513600.0,538876000.0,365929020.0,535116220.0,495790880.0,386299520.0,557563300.0,509072670.0,557245600.0,283930020.0,429588400.0,495685570.0,353999360.0,352658460.0,428209400.0,347325700.0
2094.0,321709280.0,483241470.0,500204900.0,364248580.0,531598900.0,490373200.0,390453020.0,561150100.0,486257820.0,568806300.0,282097500.0,434800830.0,588444800.0,342156770.0,412714340.0,437617760.0,354488350.0
2095.0,326425540.0,480297150.0,494232260.0,361983360.0,536054300.0,487074600.0,423489600.0,580371400.0,489057920.0,531973200.0,401393600.0,435505540.0,573177150.0,343490900.0,373190240.0,478778980.0,351642530.0
2096.0,322738370.0,478140740.0,487254460.0,359052960.0,529728350.0,482982700.0,401618300.0,558384830.0,484862370.0,525992600.0,288813760.0,426165700.0,548522100.0,344453980.0,356588960.0,586708300.0,349707800.0
2097.0,318292500.0,557865000.0,498151580.0,357214080.0,519790460.0,477368580.0,380898240.0,561319400.0,479807700.0,530258620.0,282198460.0,419401380.0,519546050.0,334836540.0,350781150.0,502977800.0,345225020.0
2098.0,315161570.0,478165600.0,525821120.0,356007970.0,517035330.0,528962200.0,424053380.0,554693800.0,468858600.0,567674050.0,280927170.0,426067550.0,513566940.0,334329660.0,355984160.0,483493860.0,340832260.0
2099.0,390312400.0,597626430.0,530640640.0,353807070.0,697772300.0,480883000.0,410313250.0,546627460.0,469121250.0,528577950.0,278473470.0,451466530.0,500058620.0,329590660.0,391474430.0,437567040.0,334816830.0
2100.0,329003550.0,557434500.0,501111040.0,352401400.0,575052500.0,464799800.0,414597950.0,576934500.0,473766460.0,521836060.0,275967550.0,415676000.0,505368670.0,325036400.0,376376930.0,426700480.0,342699100.0
