time,MRI-ESM2-0,INM-CM5-0,INM-CM4-8,MPI-ESM1-2-HR,EC-EARTH3,CAMS-CSM1-0,CESM2-WACCM,GFDL-ESM4,CMCC-CM2-SR5,NORESM2-MM,EC-EARTH3-VEG,BCC-CSM2-MR,FGOALS-F3-L,CESM2
2016.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0,2748370200.0
2017.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0,2680201500.0
2018.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0,2688891600.0
2019.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0,2662795300.0
2020.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0,2663309600.0
2021.0,2649889500.0,2643116800.0,2642675000.0,2654257000.0,2651757600.0,2649979000.0,2674667800.0,2650892500.0,2998732800.0,2647358700.0,2645093000.0,2652628200.0,2653542400.0,2646569000.0
2022.0,2635256800.0,2655594800.0,2629249500.0,2646013200.0,2637648100.0,2638865200.0,2650016800.0,2637149000.0,2858990000.0,2646293800.0,2631687000.0,2645000400.0,2643605800.0,2635908900.0
2023.0,2629179600.0,2630598700.0,2664723700.0,2627910700.0,2628090600.0,2628626000.0,2636056300.0,2620097000.0,2719489800.0,2633370600.0,2618181000.0,2635866600.0,2627277800.0,2642729700.0
2024.0,2616619800.0,2619819300.0,2623857200.0,2614801700.0,2614746400.0,2643920000.0,2639122700.0,2603981300.0,2734671600.0,2621342000.0,2644830200.0,2630346200.0,2620373500.0,2623293000.0
2025.0,2601469000.0,2601008600.0,2622686200.0,2604093700.0,2598876700.0,2607598600.0,2616771800.0,2590196200.0,2686763800.0,2608064800.0,2613723400.0,2609660400.0,2615150000.0,2614492700.0
2026.0,2585948200.0,2593819400.0,2607049500.0,2616176600.0,2584292900.0,2584509400.0,2596640300.0,2572544000.0,2651661300.0,2652995000.0,2621661700.0,2599177000.0,2654685000.0,2641088000.0
2027.0,2563137300.0,2579032000.0,2583955200.0,2612895700.0,2563428900.0,2566846200.0,2577836800.0,2547025200.0,2636528000.0,2597073400.0,2574882300.0,2580992300.0,2610225200.0,2610195000.0
2028.0,2550493400.0,2557572900.0,2606761000.0,2585367300.0,2535217700.0,2543087000.0,2565706000.0,2528385000.0,2631981000.0,2622186800.0,2918660000.0,2558128600.0,2617905400.0,2587061000.0
2029.0,2529302300.0,2537840400.0,2559082800.0,2568828400.0,2527361300.0,2533571300.0,2550451000.0,2510327000.0,2604139500.0,2602451500.0,2602068700.0,2527595000.0,2588065000.0,2572360000.0
2030.0,2506399500.0,2528786000.0,2586968000.0,2552594200.0,2501169700.0,2508439300.0,2527084000.0,2491111200.0,2616501500.0,2578593000.0,2558671400.0,2510977500.0,2583806200.0,2554805000.0
2031.0,2500120600.0,2512592600.0,2549706800.0,2528357400.0,2465482200.0,2505440000.0,2507347200.0,2473545000.0,2634230800.0,2559888100.0,2531847700.0,2472223700.0,2570404000.0,2531072800.0
2032.0,2482619000.0,2489475300.0,2517104600.0,2513376800.0,2458449400.0,2470304800.0,2520007200.0,2439896800.0,2642512100.0,2564160000.0,2510423800.0,2434825700.0,2544520700.0,2511331600.0
2033.0,2460472300.0,2452266000.0,2505680400.0,2591807500.0,2422329000.0,2462738700.0,2486541000.0,2415106300.0,2593327900.0,2541879600.0,2473153000.0,2422350800.0,2546186200.0,2493072000.0
2034.0,2440368400.0,2422258000.0,2495263700.0,2515801900.0,2391937000.0,2427851500.0,2482976500.0,2384694800.0,2562612500.0,2508004600.0,2572746000.0,2393268000.0,2565596400.0,2527078100.0
2035.0,2419302700.0,2384650200.0,2468659500.0,2491384600.0,2365912000.0,2540611000.0,2485087500.0,2363068700.0,2548473600.0,2482029600.0,2436526600.0,2373953800.0,2555777800.0,2508184000.0
2036.0,2415041800.0,2350102800.0,2451747600.0,2462495500.0,2336046000.0,2394094300.0,2442913800.0,2326174000.0,2585941500.0,2467959300.0,2418971400.0,2336502500.0,2514837000.0,2469502000.0
2037.0,2381008100.0,2306103000.0,2436521500.0,2436205300.0,2312132600.0,2350771700.0,2492349000.0,2304355800.0,2515174400.0,2435679700.0,2397885400.0,2303904500.0,2561694000.0,2457593600.0
2038.0,2401273300.0,2262747000.0,2448267500.0,2407210000.0,2270203600.0,2332444000.0,2404561400.0,2261993000.0,2488717300.0,2410731300.0,2382923800.0,2256807400.0,2481697000.0,2436111400.0
2039.0,2319043600.0,2241696000.0,2407861500.0,2449726500.0,2262812200.0,2308414700.0,2370745600.0,2211917000.0,2480346600.0,2393970700.0,2349807000.0,2204024600.0,2471208000.0,2414941000.0
2040.0,2289786600.0,2198289200.0,2372636400.0,2448288000.0,2204191700.0,2283562000.0,2358090800.0,2174164500.0,2451777300.0,2387538700.0,2327866000.0,2165159400.0,2457859300.0,2385199400.0
2041.0,2252031700.0,2148165400.0,2351254500.0,2514522000.0,2195903200.0,2261086200.0,2321243600.0,2126045200.0,2443418600.0,2360277800.0,2303112000.0,2119100400.0,2510134500.0,2471963600.0
2042.0,2213713000.0,2117235300.0,2341846800.0,2401569500.0,2126037500.0,2253067800.0,2300133400.0,2096201300.0,2420111600.0,2325128000.0,2283537700.0,2084593200.0,2431055400.0,2371256300.0
2043.0,2170034400.0,2076984200.0,2318352000.0,2438651000.0,2064842000.0,2223356000.0,2323359500.0,2044991400.0,2396134100.0,2267804200.0,2264998000.0,2055712100.0,2393420500.0,2370085600.0
2044.0,2154110700.0,2031966700.0,2286840800.0,2354685000.0,2020042200.0,2197716500.0,2245823700.0,2001746300.0,2358897000.0,2232669000.0,2216010500.0,2017685600.0,2362031400.0,2322440200.0
2045.0,2119993700.0,1985904300.0,2258771200.0,2332055600.0,1933986400.0,2166789400.0,2188762600.0,1972063100.0,2335689500.0,2228393000.0,2162981400.0,1966895100.0,2336742400.0,2286396700.0
2046.0,2094922800.0,1944864300.0,2232801800.0,2315862500.0,1879124600.0,2144095700.0,2163811600.0,1934495600.0,2305177600.0,2182122800.0,2149723000.0,1909736600.0,2295874300.0,2261762800.0
2047.0,2060632700.0,1902725400.0,2206748400.0,2279673900.0,1842177700.0,2095723500.0,2109919200.0,1917337900.0,2274930200.0,2114490000.0,2106467600.0,1878003700.0,2268486000.0,2226984200.0
2048.0,2040019000.0,1963384200.0,2181755100.0,2266477000.0,1776479900.0,2055608600.0,2089387300.0,1858050400.0,2249227500.0,2079183900.0,2083862700.0,1842948400.0,2223685000.0,2194067700.0
2049.0,2013308000.0,1852518700.0,2166864100.0,2238503200.0,1729682800.0,2042831700.0,2046939400.0,1807705100.0,2201823200.0,2043308400.0,2040127900.0,1824566500.0,2192433200.0,2189104400.0
2050.0,2004294400.0,1809935700.0,2128223200.0,2218545200.0,1688554100.0,2003897200.0,2005118200.0,1775264000.0,2152008200.0,2005438800.0,2004582100.0,1748853900.0,2147948500.0,2167826200.0
2051.0,1997301200.0,1780399000.0,2086937100.0,2245910800.0,1616459300.0,1955858600.0,1969870000.0,1756870300.0,2104195800.0,1953040600.0,1960923600.0,1702123900.0,2120622600.0,2126636500.0
2052.0,1944839700.0,1765309300.0,2022347300.0,2207310000.0,1570332300.0,1954163100.0,1924587000.0,1719795600.0,2076259800.0,1901310300.0,1920505100.0,1644018200.0,2086830300.0,2097585200.0
2053.0,1903023000.0,1717930000.0,1964109600.0,2230568200.0,1502349000.0,1913429000.0,1860472700.0,1680880100.0,2033015700.0,1855617900.0,1871516400.0,1591749500.0,2074992500.0,2063809900.0
2054.0,1873822500.0,1677843700.0,1933664900.0,2152039700.0,1461163900.0,1916176500.0,1804224500.0,1649994800.0,1973201000.0,1821557100.0,1811784100.0,1540744300.0,2029446000.0,2169393400.0
2055.0,1831520300.0,1652144900.0,1902437400.0,2129670700.0,1402809600.0,1836137600.0,1765420400.0,1628401400.0,1916198300.0,1771513200.0,1771094900.0,1475311700.0,2008913900.0,2038195600.0
2056.0,1824281500.0,1782033500.0,1867817600.0,2086619900.0,1363143400.0,1801930800.0,1725524100.0,1588875000.0,1825935700.0,1695653500.0,1740821400.0,1519574100.0,1986436100.0,2015411600.0
2057.0,1771101800.0,1723776100.0,1836296600.0,2065510000.0,1323158700.0,1802405800.0,1692867000.0,1587625200.0,1771075100.0,1616616800.0,1676770700.0,1446227800.0,1958552400.0,1970155100.0
2058.0,1734221000.0,1581002900.0,1809802400.0,2060524500.0,1277091600.0,1747102500.0,1655461000.0,1583302100.0,1724487200.0,1587972100.0,1613178000.0,1389634600.0,1951203500.0,1964947500.0
2059.0,1711931600.0,1550468400.0,1776872800.0,2019255200.0,1231285000.0,1720697600.0,1604946800.0,1523274100.0,1647819600.0,1537756300.0,1573489900.0,1343974500.0,1908566400.0,1946139500.0
2060.0,1671662100.0,1520013200.0,1741619600.0,1996669200.0,1189454200.0,1719224700.0,1561876400.0,1482409600.0,1581291500.0,1513446500.0,1575152600.0,1306537500.0,1880224400.0,2025222300.0
2061.0,1646117500.0,1496483200.0,1744936100.0,1971349200.0,1160923000.0,1648323800.0,1512649200.0,1438866000.0,1519494400.0,1493657200.0,1494364800.0,1264062000.0,1853426700.0,1893682000.0
2062.0,1598923800.0,1472095400.0,1687661800.0,1942711800.0,1134052500.0,1613051800.0,1460050300.0,1401481300.0,1470047700.0,1434449200.0,1563261800.0,1233918100.0,1844883600.0,1859772700.0
2063.0,1586995100.0,1441294000.0,1660501100.0,1911051500.0,1093385000.0,1589719200.0,1428839700.0,1363981600.0,1409998700.0,1393711600.0,1519114900.0,1197907700.0,1799219200.0,1824247900.0
2064.0,1579852200.0,1411663700.0,1620062500.0,1883568500.0,1085654400.0,1550441700.0,1405772500.0,1371113200.0,1347739300.0,1342526100.0,1423877400.0,1182329900.0,1814299500.0,1788579100.0
2065.0,1542477700.0,1406705300.0,1591026000.0,1851282600.0,1101208600.0,1521751900.0,1367498800.0,1309873300.0,1291425900.0,1308207100.0,1358656600.0,1151225000.0,1825241000.0,1769348000.0
2066.0,1495689900.0,1372307500.0,1561775100.0,1826397300.0,1055219800.0,1492524300.0,1322140300.0,1283331000.0,1241138200.0,1254263700.0,1307866900.0,1122613000.0,1735477000.0,1761612500.0
2067.0,1465774600.0,1328100600.0,1525835400.0,1793156100.0,987905500.0,1458310700.0,1295013200.0,1239546200.0,1191733500.0,1239196400.0,1269134500.0,1082357100.0,1728478500.0,1708118900.0
2068.0,1425605600.0,1317773600.0,1479803500.0,1752270700.0,951078460.0,1409571100.0,1275024300.0,1219050000.0,1133017200.0,1208944600.0,1248762200.0,1046535740.0,1687646500.0,1659914400.0
2069.0,1453713700.0,1289222400.0,1466209400.0,1722080000.0,918617150.0,1365137000.0,1232637800.0,1195386600.0,1080684900.0,1178213000.0,1209345700.0,1016265150.0,1659318100.0,1620861200.0
2070.0,1376043600.0,1243209300.0,1428069000.0,1689552500.0,881439400.0,1385872300.0,1191814300.0,1175786400.0,1032430850.0,1148018400.0,1171604700.0,979458300.0,1634006000.0,1731500200.0
2071.0,1350262000.0,1222853400.0,1430755000.0,1644607500.0,865081340.0,1319399800.0,1168509300.0,1147764000.0,994948100.0,1130898400.0,1132365300.0,957718400.0,1597726600.0,1624532500.0
2072.0,1312884100.0,1231300100.0,1466171600.0,1615634300.0,841055100.0,1357418400.0,1135331700.0,1123593900.0,954919230.0,1100326700.0,1083416700.0,931882800.0,1565975600.0,1593360600.0
2073.0,1310632300.0,1181956000.0,1381572000.0,1583240400.0,824705700.0,1276226400.0,1100802000.0,1107324000.0,903531800.0,1070711940.0,1071899460.0,913726400.0,1529475000.0,1548071400.0
2074.0,1270694700.0,1153877500.0,1366637200.0,1562121000.0,787075000.0,1233217700.0,1062319360.0,1075225200.0,873894100.0,1032900160.0,1030098700.0,890146300.0,1500842500.0,1529905400.0
2075.0,1381551900.0,1121253600.0,1362574100.0,1525336200.0,762162300.0,1210609700.0,1081761300.0,1056493950.0,830381400.0,1009462300.0,989339900.0,863054340.0,1462429300.0,1506228400.0
2076.0,1233503200.0,1094229600.0,1448939500.0,1482066400.0,743553600.0,1186883300.0,1035639300.0,1029008200.0,792899100.0,990236540.0,964879600.0,826657860.0,1433034800.0,1488709900.0
2077.0,1207796200.0,1076461800.0,1315868000.0,1454343800.0,721053250.0,1162362500.0,1331618800.0,1010178200.0,758827260.0,971803140.0,944466370.0,810489100.0,1401702300.0,1465915300.0
2078.0,1187842300.0,1052551740.0,1279376000.0,1394215400.0,698311000.0,1189676500.0,1180657200.0,1005355300.0,731212860.0,950895500.0,912442940.0,790801400.0,1423979900.0,1433481500.0
2079.0,1155399800.0,1027698400.0,1254166000.0,1356806100.0,679288300.0,1287110300.0,1044639360.0,978370900.0,707006600.0,927519940.0,887532540.0,763293950.0,1360795900.0,1401318100.0
2080.0,1238209800.0,1006873100.0,1233674200.0,1328991500.0,654778300.0,1130804200.0,962478200.0,955142660.0,665126700.0,905466200.0,858987840.0,758571800.0,1336664000.0,1389145900.0
2081.0,1124884200.0,977029700.0,1213614600.0,1301705000.0,631402050.0,1079940100.0,990837100.0,940209100.0,634126900.0,882610940.0,819030340.0,738725600.0,1317881200.0,1393018600.0
2082.0,1093608800.0,952477900.0,1235242500.0,1262384100.0,598855740.0,1056686850.0,956253760.0,919756000.0,614691700.0,861453760.0,787561100.0,719631800.0,1280451800.0,1405489900.0
2083.0,1080566900.0,940373900.0,1174328800.0,1236368600.0,575284100.0,1025722050.0,988032060.0,912406200.0,588311550.0,1176268900.0,760531460.0,691681400.0,1247504000.0,1380298800.0
2084.0,1059235100.0,970552800.0,1180260100.0,1212401800.0,562427650.0,1003850200.0,925842300.0,891841400.0,564961500.0,886455100.0,737703300.0,678404300.0,1218026500.0,1339740900.0
2085.0,1048737100.0,906684300.0,1124808400.0,1179366500.0,552236350.0,980707800.0,1210561200.0,863576000.0,543217500.0,836338370.0,704306500.0,655743600.0,1199817500.0,1331860100.0
2086.0,1072848640.0,889387800.0,1112163700.0,1151410800.0,532191260.0,1002401860.0,1200991200.0,835500900.0,520553120.0,1027939140.0,677847360.0,633318140.0,1168698100.0,1315975300.0
2087.0,1018573630.0,871519900.0,1101903600.0,1138756200.0,513828380.0,944789900.0,900814140.0,815042560.0,498717630.0,801184960.0,643880200.0,622340500.0,1147829200.0,1297781800.0
2088.0,1061812350.0,852522560.0,1078237000.0,1100973200.0,508063070.0,1066872640.0,886628350.0,788561500.0,478858200.0,1036966000.0,617088400.0,623846800.0,1282776800.0,1289332400.0
2089.0,1032122300.0,843752260.0,1052582600.0,1055235650.0,487652400.0,927232060.0,887493600.0,773059900.0,457931780.0,781221400.0,597061250.0,584671000.0,1131404500.0,1270959900.0
2090.0,1143488500.0,821135360.0,1045717950.0,1026840300.0,465279300.0,932748000.0,843461500.0,754137200.0,437088580.0,749327100.0,574609700.0,577480260.0,1097207300.0,1247794400.0
2091.0,995866560.0,804855360.0,1027738000.0,998016640.0,446418400.0,899986050.0,831597000.0,738055100.0,415291260.0,741391900.0,554375360.0,573683200.0,1101771100.0,1218249300.0
2092.0,986982300.0,788895400.0,1009432770.0,964613950.0,426275420.0,935500000.0,807918140.0,741232060.0,393990660.0,724833800.0,541536640.0,547739500.0,1065478900.0,1238335400.0
2093.0,945604800.0,762465800.0,1000763260.0,941389900.0,404548380.0,873499900.0,792261200.0,704028200.0,375237200.0,710863500.0,526570720.0,533420830.0,1041824700.0,1211944000.0
2094.0,1006844500.0,746098750.0,973947260.0,914255700.0,386132220.0,862353000.0,779579460.0,680359500.0,358033060.0,866397250.0,518012580.0,519674560.0,1011731650.0,1170228000.0
2095.0,965518460.0,766355260.0,955486600.0,883328000.0,368993180.0,840179800.0,753762900.0,661520830.0,337298750.0,683459600.0,501981120.0,508891230.0,987930100.0,1842083000.0
2096.0,902572400.0,864870340.0,934219800.0,869815300.0,349099140.0,820988100.0,735265000.0,648000260.0,321107840.0,709626300.0,490641900.0,497400060.0,967576000.0,1290389600.0
2097.0,879047100.0,707271230.0,917591740.0,870528960.0,336991940.0,795752200.0,714208300.0,633962750.0,305244960.0,663355900.0,471823520.0,487743780.0,989355400.0,1229868500.0
2098.0,892800600.0,684772000.0,908754100.0,827739650.0,319965500.0,860738050.0,1107623600.0,642937540.0,286396740.0,654007200.0,446345440.0,473346460.0,932480900.0,1157054700.0
2099.0,861165250.0,669091700.0,885170750.0,800817900.0,301992400.0,880960960.0,695852160.0,777148400.0,267062320.0,636754600.0,422952800.0,456731170.0,907274900.0,1128536800.0
2100.0,857684600.0,652875400.0,863027800.0,772943360.0,290913920.0,761134600.0,675202900.0,608138100.0,251165390.0,620664260.0,401449250.0,446292160.0,946027460.0,1135409400.0
