time,CANESM5,CESM2-WACCM,MRI-ESM2-0,IPSL-CM6A-LR
2075.0,7785154600.0,7769830000.0,13918192000.0,11116243000.0
2076.0,7753907000.0,7489169400.0,14325549000.0,11387629000.0
2077.0,7645207000.0,7891411500.0,14498458000.0,11724960000.0
2078.0,7625952000.0,7809975300.0,14726796000.0,11838312000.0
2079.0,7959417300.0,7787228000.0,14635598000.0,11516457000.0
2080.0,8251905000.0,7852639000.0,14523660000.0,11611394000.0
2081.0,8292649500.0,7710745600.0,14590177000.0,11661466000.0
2082.0,8356415000.0,7771810300.0,14090262000.0,11230078000.0
2083.0,8044080000.0,7589323300.0,14122033000.0,11321090000.0
2084.0,7890007000.0,7856140300.0,14491440000.0,11417616000.0
2085.0,8069643300.0,7801650700.0,14747193000.0,11681370000.0
2086.0,8433949700.0,7933980000.0,14758031000.0,11966914000.0
2087.0,8556886000.0,7780598000.0,15023487000.0,12182817000.0
2088.0,8700868000.0,7778568700.0,14766575000.0,11839435000.0
2089.0,8844356000.0,7637247500.0,14918396000.0,12041779000.0
2090.0,9167795000.0,8012912600.0,15368218000.0,12016300000.0
2091.0,9383001000.0,7825520600.0,15597579000.0,11682137000.0
2092.0,9645110000.0,8240986600.0,15920873000.0,11484638000.0
2093.0,9705638000.0,8221210000.0,16015991000.0,11965626000.0
2094.0,9794180000.0,8206064600.0,16172019000.0,12588052000.0
2095.0,9681543000.0,8361742300.0,16389351000.0,12356247000.0
2096.0,9688147000.0,8139878400.0,16167723000.0,12537507000.0
2097.0,9943570000.0,8336162300.0,16147508000.0,12846145000.0
2098.0,10202026000.0,8569969700.0,16487994000.0,12857941000.0
2099.0,10299189000.0,9086056000.0,16992139000.0,12926365000.0
2100.0,10540760000.0,9312539000.0,17383936000.0,12927902000.0
2101.0,10957585000.0,9587313000.0,17835434000.0,13173709000.0
2102.0,11379496000.0,9349681000.0,18298909000.0,13232945000.0
2103.0,11275320000.0,9785334000.0,18528737000.0,13464134000.0
2104.0,11154282000.0,9744507000.0,18262387000.0,13704531000.0
2105.0,11279137000.0,10195536000.0,18942900000.0,13842309000.0
2106.0,11459823000.0,10135665000.0,19307485000.0,14061783000.0
2107.0,11459475000.0,10485571000.0,18937102000.0,13903158000.0
2108.0,11694796000.0,10339585000.0,18744460000.0,14510776000.0
2109.0,11917331000.0,10117585000.0,18964036000.0,15016998000.0
2110.0,12126629000.0,10513491000.0,18655922000.0,14851976000.0
2111.0,12288764000.0,10628314000.0,18488316000.0,14533935000.0
2112.0,12375593000.0,10515058000.0,19189164000.0,14611900000.0
2113.0,12612160000.0,10722396000.0,20021473000.0,14752303000.0
2114.0,12883751000.0,11325997000.0,20369945000.0,14803581000.0
2115.0,13022977000.0,11707509000.0,20227707000.0,15231332000.0
2116.0,13521887000.0,12093499000.0,20100106000.0,15579877000.0
2117.0,13622585000.0,12262275000.0,20627400000.0,16210703000.0
2118.0,13759476000.0,12028586000.0,21127127000.0,17086633000.0
2119.0,14116123000.0,12391869000.0,21517122000.0,16710087000.0
2120.0,14502595000.0,12158097000.0,21584810000.0,16847648000.0
2121.0,14326296000.0,12690620000.0,21543406000.0,17126420000.0
2122.0,14809001000.0,12454559000.0,22009676000.0,17536616000.0
2123.0,15267473000.0,12901761000.0,22261316000.0,17791031000.0
2124.0,15359710000.0,13495313000.0,22400254000.0,17704884000.0
2125.0,15591401000.0,13369342000.0,22461230000.0,18140834000.0
2126.0,15850697000.0,13556657000.0,23486950000.0,18209862000.0
2127.0,15979922000.0,13747229000.0,24164465000.0,18959784000.0
2128.0,16108516000.0,13556775000.0,24561715000.0,19707683000.0
2129.0,16875565000.0,13829443000.0,24792513000.0,20273723000.0
2130.0,17345475000.0,13919640000.0,24667724000.0,20618150000.0
2131.0,17615790000.0,14023367000.0,25763504000.0,20604684000.0
2132.0,17715180000.0,14126213000.0,26415546000.0,20304577000.0
2133.0,17894894000.0,14848304000.0,25360500000.0,20661248000.0
2134.0,18245026000.0,14557908000.0,25999835000.0,20953821000.0
2135.0,18465284000.0,14557472000.0,26767405000.0,19860520000.0
2136.0,19298408000.0,14613419000.0,26893875000.0,20014254000.0
2137.0,19347923000.0,14791727000.0,27509502000.0,21008660000.0
2138.0,19568083000.0,14611876000.0,27829047000.0,21183865000.0
2139.0,19491246000.0,14343666000.0,28705708000.0,21146587000.0
2140.0,20009710000.0,14787711000.0,29046088000.0,21898620000.0
2141.0,20141468000.0,14840795000.0,29740290000.0,22421778000.0
2142.0,20553394000.0,14645050000.0,30464614000.0,22539180000.0
2143.0,20900049000.0,14574595000.0,29757788000.0,22820676000.0
2144.0,20891374000.0,14723924000.0,30091512000.0,22860806000.0
2145.0,21054507000.0,14250524000.0,29601812000.0,23059735000.0
2146.0,21656630000.0,14708126000.0,29322710000.0,23372495000.0
2147.0,21927280000.0,14832615000.0,29322043000.0,24394394000.0
2148.0,22421604000.0,14532567000.0,29686094000.0,24098347000.0
2149.0,22923098000.0,15027409000.0,29786024000.0,24579017000.0
2150.0,22937057000.0,15245715000.0,29269834000.0,25170883000.0
2151.0,23067453000.0,15283205000.0,30293604000.0,25477265000.0
2152.0,23502393000.0,15956212000.0,30017853000.0,25995410000.0
2153.0,23378560000.0,16908497000.0,30198060000.0,26369923000.0
2154.0,23594514000.0,16877155000.0,30403734000.0,25693147000.0
2155.0,24337558000.0,17169835000.0,29801834000.0,24521757000.0
2156.0,24664162000.0,16939928000.0,29915347000.0,23972760000.0
2157.0,25093052000.0,17254680000.0,30824274000.0,24483645000.0
2158.0,24690158000.0,17120399000.0,30982697000.0,24559796000.0
2159.0,24984134000.0,16369402000.0,31014275000.0,24846959000.0
2160.0,25222726000.0,17045477000.0,31466519000.0,24272749000.0
2161.0,25652417000.0,16999598000.0,32548678000.0,24119233000.0
2162.0,25370237000.0,16560892000.0,31967080000.0,24528350000.0
2163.0,25826499000.0,16813622000.0,30869055000.0,24571918000.0
2164.0,26530720000.0,17316127000.0,31969110000.0,24544537000.0
2165.0,26769183000.0,17175693000.0,31242125000.0,24910854000.0
2166.0,26885396000.0,17536455000.0,30881337000.0,24977666000.0
2167.0,26703108000.0,17264953000.0,32437700000.0,25642695000.0
2168.0,26782773000.0,17203972000.0,33518821000.0,26651689000.0
2169.0,27046707000.0,17557694000.0,33223130000.0,26458081000.0
2170.0,25919115000.0,16687811000.0,34020956000.0,26007435000.0
2171.0,25952694000.0,17283815000.0,33920266000.0,26764704000.0
2172.0,26264080000.0,18629814000.0,33471470000.0,27803722000.0
2173.0,26841782000.0,18671661000.0,33618205000.0,27729596000.0
2174.0,27559096000.0,17631265000.0,33019972000.0,27948413000.0
2175.0,27687717000.0,17850370000.0,33721514000.0,28716667000.0
2176.0,28655534000.0,17930056000.0,34581500000.0,28779390000.0
2177.0,28917342000.0,17593334000.0,34676195000.0,29781662000.0
2178.0,29087568000.0,18160020000.0,34454254000.0,30539231000.0
2179.0,29064804000.0,18194446000.0,33890185000.0,30247545000.0
2180.0,29771723000.0,17531978000.0,33532977000.0,30316761000.0
2181.0,29841836000.0,17444813000.0,33109096000.0,30115893000.0
2182.0,30535600000.0,17813322000.0,33337880000.0,30859620000.0
2183.0,30642330000.0,17741707000.0,34074464000.0,31812594000.0
2184.0,31060259000.0,16877117000.0,34098092000.0,31861438000.0
2185.0,31225910000.0,17312217000.0,34762977000.0,31216986000.0
2186.0,31354990000.0,17637476000.0,35899986000.0,30317582000.0
2187.0,31725683000.0,17428419000.0,35363660000.0,29435935000.0
2188.0,31607097000.0,17885678000.0,35825873000.0,28801704000.0
2189.0,31479087000.0,17205363000.0,37227770000.0,29489893000.0
2190.0,31650202000.0,16923695000.0,37155970000.0,30269975000.0
2191.0,31565177000.0,17326504000.0,35856630000.0,29932675000.0
2192.0,31922323000.0,17714920000.0,36219855000.0,30049511000.0
2193.0,32232153000.0,18190220000.0,36307390000.0,31437253000.0
2194.0,32364825000.0,17510867000.0,35991507000.0,31826006000.0
2195.0,32601590000.0,18221621000.0,36243160000.0,30679200000.0
2196.0,33174628000.0,17820891000.0,36025336000.0,30047128000.0
2197.0,33201189000.0,16907333000.0,36032620000.0,30573373000.0
2198.0,32969216000.0,17121970000.0,35692870000.0,31029907000.0
2199.0,33036906000.0,16670432000.0,34937990000.0,30968076000.0
2200.0,33214730000.0,15870425000.0,33731756000.0,31976976000.0
2201.0,33728715000.0,16259120000.0,34580400000.0,32328522000.0
2202.0,34196273000.0,16518434000.0,35782935000.0,31539812000.0
2203.0,34711265000.0,16418470000.0,36094767000.0,30645017000.0
2204.0,34375760000.0,16680149000.0,35885167000.0,30383667000.0
2205.0,34050138000.0,16170910000.0,36602327000.0,31149089000.0
2206.0,32961755000.0,16385726000.0,35973050000.0,31723348000.0
2207.0,32737505000.0,16382836000.0,36560440000.0,30729861000.0
2208.0,32791454000.0,16207562000.0,35995570000.0,30736466000.0
2209.0,32678550000.0,16402775000.0,34016182000.0,31493874000.0
2210.0,32511736000.0,16052880000.0,33638543000.0,31768297000.0
2211.0,32541747000.0,16070792000.0,34093111000.0,32301838000.0
2212.0,33374170000.0,15997295000.0,34379313000.0,33576892000.0
2213.0,33131110000.0,16450720000.0,34403148000.0,33564750000.0
2214.0,33042237000.0,16329230000.0,33889276000.0,32343302000.0
2215.0,33173210000.0,15828363000.0,33488990000.0,33314173000.0
2216.0,33155580000.0,16285760000.0,34439324000.0,33943230000.0
2217.0,33522370000.0,16358364000.0,35062340000.0,34825368000.0
2218.0,33435888000.0,15676026000.0,34122179000.0,35484123000.0
2219.0,32654592000.0,16132063000.0,33477351000.0,34289121000.0
2220.0,31901118000.0,16316602000.0,32194982000.0,34285371000.0
2221.0,32118862000.0,16359422000.0,31943977000.0,35185330000.0
2222.0,32112052000.0,16083007000.0,32886614000.0,35325880000.0
2223.0,31591465000.0,16513105000.0,33201357000.0,35094620000.0
2224.0,30870252000.0,16235164000.0,32851653000.0,35772666000.0
2225.0,31921541000.0,16799971000.0,34177405000.0,35910566000.0
2226.0,33225667000.0,17064536000.0,34645828000.0,34906108000.0
2227.0,33674838000.0,16826838000.0,33303468000.0,35243258000.0
2228.0,33728799000.0,17265748000.0,33307556000.0,35895490000.0
2229.0,33527499000.0,16692180000.0,33446302000.0,36814400000.0
2230.0,34177320000.0,16220375000.0,32035713000.0,37272140000.0
2231.0,34210028000.0,16730186000.0,31861203000.0,37667586000.0
2232.0,33406892000.0,16427759000.0,31641117000.0,37428437000.0
2233.0,33378070000.0,15858999000.0,31434710000.0,35843910000.0
2234.0,33173635000.0,16391250000.0,31994286000.0,35579163000.0
2235.0,32960905000.0,16811428000.0,32472697000.0,36523303000.0
2236.0,32456250000.0,16826680000.0,32546005000.0,37015052000.0
2237.0,32455197000.0,16880218000.0,33217042000.0,37271413000.0
2238.0,32474503000.0,16289824000.0,32368441000.0,36956156000.0
2239.0,33200351000.0,17435595000.0,32028920000.0,36789096000.0
2240.0,33856560000.0,16604186000.0,32703527000.0,37948527000.0
2241.0,34270069000.0,16117323000.0,31591901000.0,36593254000.0
2242.0,33809248000.0,16236100000.0,30969803000.0,35801310000.0
2243.0,34966077000.0,15439682000.0,31813020000.0,34622108000.0
2244.0,34223640000.0,15867224000.0,31276511000.0,34840720000.0
2245.0,33886882000.0,15116944000.0,31106384000.0,35603456000.0
2246.0,34171769000.0,15248976000.0,32742429000.0,36960477000.0
2247.0,34215252000.0,14537757000.0,32955273000.0,37732295000.0
2248.0,34853827000.0,14119081000.0,32592530000.0,37432120000.0
2249.0,35625796000.0,14587548000.0,34009555000.0,35992527000.0
2250.0,35278920000.0,15265252000.0,33583215000.0,36310330000.0
2251.0,35559498000.0,14907851000.0,33482721000.0,37170590000.0
2252.0,35724833000.0,14753573000.0,34583600000.0,37500970000.0
2253.0,36446355000.0,15168793000.0,34329842000.0,36075410000.0
2254.0,36023755000.0,14844485000.0,34309020000.0,36244988000.0
2255.0,35953670000.0,14933278000.0,35313590000.0,36694073000.0
2256.0,36506853000.0,14587507000.0,34232445000.0,36903547000.0
2257.0,36678263000.0,14147488000.0,33736473000.0,35708690000.0
2258.0,35737432000.0,14066214000.0,34827230000.0,36588827000.0
2259.0,35870610000.0,13350286000.0,35724407000.0,35695830000.0
2260.0,36341440000.0,13228680000.0,35851928000.0,34164440000.0
2261.0,36129665000.0,13391091000.0,36303954000.0,34435720000.0
2262.0,36465934000.0,13037298000.0,35607490000.0,34317150000.0
2263.0,38002750000.0,13353384000.0,34030995000.0,33249534000.0
2264.0,38344070000.0,13766363000.0,34586366000.0,32623194000.0
2265.0,38704656000.0,13308802000.0,34105735000.0,33759316000.0
2266.0,38289410000.0,12993172000.0,33268888000.0,34823300000.0
2267.0,39023860000.0,13433892000.0,33713187000.0,34468536000.0
2268.0,39578927000.0,13532630000.0,32556190000.0,34844852000.0
2269.0,39970320000.0,13301809000.0,32173158000.0,33887031000.0
2270.0,40067826000.0,13753774000.0,33486705000.0,33186716000.0
2271.0,40309875000.0,13258723000.0,33511477000.0,33690348000.0
2272.0,40834640000.0,13094313000.0,33856123000.0,34404577000.0
2273.0,40252408000.0,13303523000.0,34463230000.0,34039679000.0
2274.0,39413260000.0,13267075000.0,34405490000.0,33558680000.0
2275.0,39241638000.0,13224031000.0,34896240000.0,33414367000.0
2276.0,39568912000.0,14024825000.0,34215694000.0,33092755000.0
2277.0,39606026000.0,14188954000.0,34326032000.0,33920545000.0
2278.0,39659290000.0,13667103000.0,34747060000.0,35063235000.0
2279.0,39744090000.0,13749262000.0,34112290000.0,34803390000.0
2280.0,40240005000.0,13851534000.0,34853114000.0,33682360000.0
2281.0,40831554000.0,13605935000.0,34525536000.0,33515743000.0
2282.0,40958968000.0,13600350000.0,34289854000.0,34263806000.0
2283.0,39279890000.0,13371347000.0,35141920000.0,34742030000.0
2284.0,39017250000.0,13696623000.0,35475395000.0,35864007000.0
2285.0,39982395000.0,13816037000.0,35534823000.0,36929480000.0
2286.0,40736510000.0,14015916000.0,35147710000.0,36868750000.0
2287.0,41066754000.0,14308128000.0,34530107000.0,36773560000.0
2288.0,41828434000.0,15109444000.0,34915880000.0,36260258000.0
2289.0,41805650000.0,15215807000.0,35477897000.0,36101270000.0
2290.0,42888110000.0,14821428000.0,35682746000.0,36645510000.0
2291.0,42805460000.0,15267768000.0,34562370000.0,36363866000.0
2292.0,42421334000.0,14949938000.0,34069953000.0,35894116000.0
2293.0,41147433000.0,14564158000.0,34789060000.0,35631014000.0
2294.0,41070727000.0,14409371000.0,34754240000.0,35367120000.0
2295.0,41077950000.0,13710652000.0,33525142000.0,36225864000.0
2296.0,41100796000.0,13996431000.0,32604287000.0,37460664000.0
2297.0,42737080000.0,13793703000.0,32564886000.0,37324330000.0
2298.0,44328415000.0,13658991000.0,32799488000.0,37944906000.0
2299.0,44037157000.0,14232155000.0,31950637000.0,38949330000.0
2300.0,43852243000.0,14173612000.0,31390198000.0,39001776000.0
