time,IPSL-CM6A-LR,CESM2,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,INM-CM4-8,INM-CM5-0,ACCESS-ESM1-5,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,ACCESS-CM2
2018.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0
2019.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0
2020.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0
2021.0,85172110000.0,85122040000.0,85205660000.0,85173760000.0,85095290000.0,85131665000.0,85855480000.0,85119890000.0,85109550000.0,85104935000.0,85118720000.0,85255220000.0,85263420000.0,85240180000.0,85214910000.0,85130576000.0,85393940000.0,85290040000.0,85007710000.0
2022.0,84853050000.0,84930100000.0,85050600000.0,84907830000.0,84901340000.0,84759904000.0,85670540000.0,84888440000.0,84815600000.0,85154670000.0,84653920000.0,85074960000.0,85049400000.0,85401100000.0,84892170000.0,85030670000.0,85099850000.0,85208740000.0,84744710000.0
2023.0,84586275000.0,84764180000.0,84677050000.0,84635000000.0,84678560000.0,84520220000.0,84974310000.0,84378440000.0,84714820000.0,84920450000.0,84270830000.0,84807170000.0,84809810000.0,85681316000.0,84471420000.0,84674626000.0,84910280000.0,84829725000.0,84674790000.0
2024.0,84376940000.0,84255920000.0,84367360000.0,84264650000.0,84291510000.0,84144140000.0,84753730000.0,84077620000.0,84334370000.0,84621760000.0,83900290000.0,84458870000.0,84519395000.0,85228356000.0,84237920000.0,84356450000.0,84563730000.0,84547380000.0,84034430000.0
2025.0,83854800000.0,83947550000.0,83980394000.0,83842780000.0,83885480000.0,83753540000.0,84397240000.0,83750030000.0,83806390000.0,84211570000.0,83453534000.0,84180000000.0,84106670000.0,84516676000.0,83859825000.0,84257260000.0,85694960000.0,84336500000.0,83766350000.0
2026.0,83571280000.0,83497560000.0,83644870000.0,83372425000.0,83498620000.0,83509985000.0,83990420000.0,83399975000.0,83546280000.0,84119860000.0,82883486000.0,84883130000.0,83715360000.0,84243415000.0,83333610000.0,84001290000.0,84880080000.0,84093920000.0,83381530000.0
2027.0,83280314000.0,83052446000.0,83328760000.0,82940084000.0,83056020000.0,83341770000.0,83701500000.0,83012450000.0,83289874000.0,83559230000.0,82144944000.0,83756660000.0,83531460000.0,83982160000.0,82744650000.0,83624610000.0,84108610000.0,83613310000.0,82960474000.0
2028.0,82721890000.0,82470715000.0,83088750000.0,82492160000.0,82329140000.0,83248390000.0,83309830000.0,82593550000.0,82818290000.0,83075370000.0,81359040000.0,83642810000.0,83122880000.0,83618234000.0,82202410000.0,83340910000.0,83880830000.0,83224945000.0,82402050000.0
2029.0,82140510000.0,81914150000.0,82580720000.0,81791910000.0,81684010000.0,82724815000.0,82919220000.0,82093900000.0,82678210000.0,82672690000.0,80806760000.0,83325910000.0,83025220000.0,83138400000.0,81741740000.0,82839994000.0,83974650000.0,82854930000.0,81650850000.0
2030.0,81403310000.0,81251434000.0,82365006000.0,80877020000.0,81246920000.0,82256220000.0,82554860000.0,81261160000.0,82359650000.0,82279145000.0,80401910000.0,83139100000.0,82658560000.0,82772910000.0,81067360000.0,82372180000.0,83531790000.0,82232390000.0,80925745000.0
2031.0,80396200000.0,80605810000.0,81528900000.0,80371200000.0,80811745000.0,81831760000.0,82403630000.0,80504570000.0,81747670000.0,81774970000.0,79735530000.0,82690195000.0,82738040000.0,81975360000.0,80292690000.0,81871780000.0,83150150000.0,81725380000.0,80441770000.0
2032.0,79835640000.0,79951040000.0,80894880000.0,79804550000.0,80140220000.0,81529540000.0,81851430000.0,79904660000.0,81006450000.0,81170490000.0,79227450000.0,82337870000.0,81855490000.0,81367960000.0,79314260000.0,81126230000.0,82782460000.0,81224670000.0,79891325000.0
2033.0,79498650000.0,79247260000.0,80302014000.0,79153185000.0,79350970000.0,80870070000.0,81547860000.0,79138700000.0,80398350000.0,80660390000.0,78670130000.0,81893876000.0,81644990000.0,80831610000.0,78494000000.0,80595290000.0,82410210000.0,80714700000.0,79399180000.0
2034.0,79038990000.0,79364460000.0,79984560000.0,78532290000.0,78691030000.0,80388790000.0,81197420000.0,78373630000.0,80289940000.0,79879570000.0,77842540000.0,81513770000.0,81888715000.0,80336314000.0,77296510000.0,79907860000.0,82290010000.0,80184205000.0,78573770000.0
2035.0,78839824000.0,78247870000.0,79956480000.0,77890650000.0,78048450000.0,79580500000.0,80757200000.0,77721190000.0,79407325000.0,79264960000.0,76915800000.0,80825614000.0,81152385000.0,79784370000.0,76448350000.0,79328820000.0,81861000000.0,79897830000.0,77852860000.0
2036.0,78131210000.0,77158720000.0,79241140000.0,77094265000.0,77523124000.0,78690960000.0,80335090000.0,77311250000.0,78618580000.0,78614790000.0,76340250000.0,80262180000.0,80224540000.0,79119590000.0,75369410000.0,78698640000.0,81403310000.0,79555130000.0,76929180000.0
2037.0,77301460000.0,76802540000.0,78775850000.0,76216720000.0,76619080000.0,77945780000.0,79807136000.0,76396260000.0,78053564000.0,77977534000.0,75538610000.0,79951700000.0,79746750000.0,78665870000.0,75041490000.0,77853280000.0,80875086000.0,79086470000.0,76072310000.0
2038.0,76419080000.0,76311930000.0,77763500000.0,75645540000.0,75819590000.0,77398240000.0,79419064000.0,75924650000.0,77342106000.0,77329916000.0,74530005000.0,79454240000.0,79354946000.0,77985006000.0,74396420000.0,77534610000.0,80324380000.0,78475715000.0,75265884000.0
2039.0,75871170000.0,75265800000.0,77003960000.0,75024380000.0,75219300000.0,76633014000.0,78892500000.0,74746870000.0,76875980000.0,76661790000.0,73972710000.0,78944750000.0,78859624000.0,77409270000.0,73980430000.0,76850740000.0,79666460000.0,77978640000.0,75205575000.0
2040.0,74948035000.0,74694664000.0,76162450000.0,74073285000.0,74829365000.0,75975350000.0,78367190000.0,73809510000.0,76455330000.0,75869270000.0,74260970000.0,80214400000.0,78314720000.0,76973940000.0,73109550000.0,75945530000.0,79704420000.0,77505200000.0,74472505000.0
2041.0,74328430000.0,73863090000.0,75622540000.0,73017970000.0,74605580000.0,75589350000.0,78081660000.0,72858900000.0,76244950000.0,75036170000.0,73016345000.0,79552810000.0,77573710000.0,76748505000.0,72062214000.0,75045180000.0,78799710000.0,77195410000.0,73462950000.0
2042.0,73700750000.0,73020070000.0,74653370000.0,72209820000.0,73908770000.0,75131600000.0,77456480000.0,72082506000.0,76285390000.0,74073090000.0,71972420000.0,78385490000.0,77077910000.0,76528340000.0,71410560000.0,74425450000.0,78212500000.0,76502990000.0,72726500000.0
2043.0,73378775000.0,71967340000.0,74040390000.0,71524260000.0,73299660000.0,74437345000.0,77095035000.0,71495160000.0,76619930000.0,73406456000.0,71059430000.0,77495750000.0,76508380000.0,75867100000.0,70340080000.0,73456430000.0,77259430000.0,75964826000.0,71739070000.0
2044.0,72573000000.0,71076225000.0,73319800000.0,71061275000.0,72431910000.0,73881870000.0,76609050000.0,70858610000.0,75041020000.0,72504150000.0,70427830000.0,76967010000.0,75997950000.0,75142680000.0,69430660000.0,72421510000.0,76782215000.0,75405850000.0,70951390000.0
2045.0,71662380000.0,70284870000.0,72616500000.0,70311756000.0,71680020000.0,73509880000.0,76128280000.0,70297490000.0,74656100000.0,71558270000.0,69700090000.0,76569650000.0,75171070000.0,74552844000.0,68745550000.0,71393410000.0,76329705000.0,74565790000.0,70021145000.0
2046.0,70637945000.0,69629020000.0,72088990000.0,69203430000.0,71100580000.0,72792515000.0,75724055000.0,69802840000.0,74296560000.0,70750640000.0,68824850000.0,76456940000.0,74356780000.0,73738674000.0,68000887000.0,70473925000.0,76177800000.0,73937850000.0,69089034000.0
2047.0,69491070000.0,68969110000.0,71402790000.0,67993070000.0,70344330000.0,72222980000.0,76237460000.0,68660060000.0,73813510000.0,69795520000.0,68498653000.0,75726640000.0,73481945000.0,73412846000.0,67246940000.0,69587490000.0,75391800000.0,73518500000.0,68235240000.0
2048.0,68801510000.0,68619395000.0,70650280000.0,67194057000.0,69793880000.0,71507380000.0,75071260000.0,68103315000.0,73299050000.0,68713840000.0,67233960000.0,75163935000.0,72617450000.0,72344410000.0,66397470000.0,68460667000.0,74352130000.0,72939405000.0,67589386000.0
2049.0,67704496000.0,67787596000.0,69916500000.0,66342736000.0,69041680000.0,70945610000.0,74397940000.0,67400050000.0,72609370000.0,67514417000.0,66106876000.0,74698450000.0,71931820000.0,71609020000.0,65957640000.0,67529097000.0,73176690000.0,72284570000.0,66912297000.0
2050.0,66694504000.0,66971083000.0,69265100000.0,65377770000.0,68202570000.0,70352680000.0,73791510000.0,66809586000.0,71963930000.0,66476120000.0,65203610000.0,74042670000.0,71080080000.0,70951620000.0,64760353000.0,66590880000.0,72255200000.0,71565115000.0,65993732000.0
2051.0,66321130000.0,65999310000.0,68516630000.0,64484954000.0,67376108000.0,69617460000.0,74520990000.0,66695217000.0,71604370000.0,65578725000.0,64616740000.0,73584070000.0,70397190000.0,70307290000.0,63716917000.0,65668227000.0,71971970000.0,70840550000.0,65120800000.0
2052.0,64861667000.0,65433305000.0,68475376000.0,63471990000.0,66603307000.0,69383990000.0,73247920000.0,65617244000.0,71176340000.0,64708980000.0,64040660000.0,73033310000.0,69386160000.0,70079810000.0,62933643000.0,64672020000.0,71227170000.0,70516195000.0,64452645000.0
2053.0,63952536000.0,64262926000.0,67661496000.0,62387090000.0,65761190000.0,68569680000.0,72860975000.0,64680284000.0,70783890000.0,63865620000.0,63381754000.0,72551105000.0,68163020000.0,69201306000.0,62152660000.0,63793050000.0,70387925000.0,70111560000.0,63640056000.0
2054.0,62774133000.0,63418530000.0,66951033000.0,61589290000.0,64826890000.0,68099560000.0,72071800000.0,63786996000.0,69853225000.0,62723203000.0,62158710000.0,72008790000.0,67369250000.0,68484610000.0,61542453000.0,62919360000.0,69563695000.0,69316440000.0,62709320000.0
2055.0,61744566000.0,62646067000.0,66257617000.0,60671517000.0,63945910000.0,67579500000.0,71602780000.0,62819316000.0,69576590000.0,61731135000.0,61079600000.0,71799325000.0,66821280000.0,68183710000.0,61064753000.0,62079400000.0,68746630000.0,68817640000.0,61873420000.0
2056.0,60970914000.0,61782280000.0,65690714000.0,59936850000.0,62969050000.0,66569814000.0,70919790000.0,61950063000.0,68852030000.0,60403626000.0,60233495000.0,71108520000.0,66064140000.0,67233726000.0,60349890000.0,61182640000.0,67563690000.0,68113465000.0,60827705000.0
2057.0,59899257000.0,60894010000.0,65094324000.0,59079690000.0,62720310000.0,65858585000.0,70187290000.0,60888770000.0,68230574000.0,59575890000.0,59255296000.0,70514960000.0,65342026000.0,66850350000.0,59629847000.0,60010365000.0,66584800000.0,67521044000.0,59747220000.0
2058.0,59009204000.0,60174283000.0,64291320000.0,58310980000.0,61762585000.0,65228755000.0,69347220000.0,59937137000.0,68724080000.0,58665460000.0,58507900000.0,69956910000.0,64379520000.0,65980470000.0,58837643000.0,58953773000.0,65460912000.0,67024180000.0,58972946000.0
2059.0,57873867000.0,59237618000.0,63584338000.0,57501100000.0,60874020000.0,64677863000.0,68856310000.0,58899198000.0,67370980000.0,57344328000.0,57754190000.0,69266610000.0,63308083000.0,65178400000.0,57780466000.0,58139943000.0,64530985000.0,66304274000.0,58035620000.0
2060.0,56615158000.0,58000724000.0,62691262000.0,56507548000.0,59880760000.0,64215376000.0,68220280000.0,57899676000.0,66781360000.0,56155136000.0,56768565000.0,68771545000.0,62265110000.0,64357900000.0,56616403000.0,57232667000.0,63711564000.0,65790480000.0,57214734000.0
2061.0,55635240000.0,56963580000.0,62045405000.0,55668180000.0,59031187000.0,63732974000.0,68212572000.0,56881570000.0,66295280000.0,54844396000.0,55733903000.0,68100170000.0,61349233000.0,63721755000.0,55638258000.0,56222056000.0,63173902000.0,65230530000.0,56394764000.0
2062.0,54315340000.0,56123433000.0,61454127000.0,55073550000.0,58335617000.0,63118754000.0,67595220000.0,56284324000.0,65707970000.0,53595810000.0,54802223000.0,67557036000.0,60402140000.0,63015956000.0,54717293000.0,55207703000.0,62171940000.0,64396607000.0,55522370000.0
2063.0,53409882000.0,55246504000.0,60723370000.0,54085235000.0,57726600000.0,62697940000.0,66962928000.0,55336317000.0,65150480000.0,52734677000.0,53962270000.0,66989350000.0,59393384000.0,62353090000.0,53982552000.0,54347380000.0,60984790000.0,63996940000.0,54544820000.0
2064.0,52278977000.0,54407730000.0,59835978000.0,53283934000.0,56809100000.0,63121265000.0,66151030000.0,54613422000.0,64793180000.0,52021203000.0,53013434000.0,66469720000.0,58710700000.0,61611905000.0,53162230000.0,53513470000.0,60199130000.0,63454917000.0,53643137000.0
2065.0,51154230000.0,53414120000.0,59415230000.0,53219475000.0,55926350000.0,61724983000.0,65467780000.0,53701685000.0,64225518000.0,51044516000.0,51901747000.0,65949750000.0,57753354000.0,60860084000.0,52552050000.0,52526490000.0,59127290000.0,62852104000.0,52794454000.0
2066.0,49731230000.0,52611770000.0,58695390000.0,52156000000.0,55112114000.0,61164070000.0,65012314000.0,52635357000.0,63982240000.0,49939382000.0,50679837000.0,65490547000.0,56778363000.0,60070937000.0,51713135000.0,51812905000.0,58197234000.0,62272815000.0,52073718000.0
2067.0,48300070000.0,51896870000.0,58199765000.0,51502445000.0,54369853000.0,60576453000.0,64397324000.0,51916427000.0,64019060000.0,48714290000.0,49369950000.0,64662800000.0,55940420000.0,59210256000.0,50794080000.0,50714817000.0,57108920000.0,61643860000.0,51155583000.0
2068.0,47120730000.0,51103793000.0,57601390000.0,50706735000.0,53684420000.0,60218528000.0,63948145000.0,51078496000.0,63038590000.0,47086506000.0,48136410000.0,63974130000.0,55211640000.0,58743636000.0,50116514000.0,49920213000.0,55936414000.0,60941180000.0,50160840000.0
2069.0,46262948000.0,50141667000.0,57213178000.0,49469470000.0,52758760000.0,59528004000.0,63242437000.0,50000830000.0,62613020000.0,46102750000.0,47204037000.0,63420980000.0,54484926000.0,57894390000.0,49180553000.0,49198810000.0,55064834000.0,60220550000.0,49161470000.0
2070.0,45165375000.0,48974238000.0,56760754000.0,48460997000.0,52044440000.0,58873106000.0,62729236000.0,48675600000.0,61998300000.0,45003493000.0,46541636000.0,63175970000.0,53787312000.0,57070924000.0,48217907000.0,48321940000.0,54189613000.0,59541110000.0,48295784000.0
2071.0,44085250000.0,48030077000.0,56077464000.0,47488740000.0,51149402000.0,58418766000.0,61989065000.0,47674850000.0,61529000000.0,43569488000.0,45280756000.0,62291132000.0,52700480000.0,56037773000.0,47337566000.0,47380673000.0,53221240000.0,58826010000.0,47445160000.0
2072.0,42932503000.0,47089197000.0,55396320000.0,46619103000.0,50158174000.0,57947450000.0,61411580000.0,46486150000.0,61064712000.0,42510828000.0,44097937000.0,61778390000.0,51672910000.0,55225795000.0,46265540000.0,46437896000.0,52476125000.0,58414576000.0,46601020000.0
2073.0,42134454000.0,45975070000.0,54766477000.0,45654690000.0,49124962000.0,57389253000.0,61055680000.0,45548683000.0,60988460000.0,41685295000.0,42782860000.0,61295444000.0,50848625000.0,54527447000.0,45433000000.0,45548210000.0,51429540000.0,57961680000.0,45735360000.0
2074.0,41351803000.0,44680622000.0,54228853000.0,44664934000.0,47989820000.0,57006076000.0,60324480000.0,44598415000.0,61219110000.0,40597135000.0,41721274000.0,60515440000.0,49650240000.0,54134870000.0,44393157000.0,44546744000.0,50465735000.0,57254568000.0,44831277000.0
2075.0,40428330000.0,43658707000.0,53635940000.0,43573084000.0,47114207000.0,56476586000.0,59801432000.0,43837366000.0,60286560000.0,39450653000.0,40292418000.0,60012007000.0,48712503000.0,53548370000.0,43477787000.0,43694707000.0,49580786000.0,56752976000.0,43908950000.0
2076.0,39602426000.0,42519590000.0,52965216000.0,42602010000.0,46163853000.0,55801414000.0,59170427000.0,43275903000.0,59650896000.0,38126158000.0,38980170000.0,59534078000.0,47840096000.0,52781933000.0,42435660000.0,42967736000.0,48433697000.0,56165910000.0,43255153000.0
2077.0,38760600000.0,41442943000.0,52291523000.0,42023840000.0,45290926000.0,55291690000.0,58773426000.0,42266317000.0,59026940000.0,37154124000.0,37470134000.0,59175264000.0,46660020000.0,52302254000.0,41554526000.0,42107146000.0,47662750000.0,55864345000.0,42405163000.0
2078.0,38062900000.0,40350126000.0,51500220000.0,41141096000.0,44441317000.0,54809563000.0,58368406000.0,41398096000.0,58647126000.0,35832906000.0,36225077000.0,58726090000.0,45603303000.0,51667706000.0,40885370000.0,41477333000.0,46790820000.0,55113085000.0,41579893000.0
2079.0,37600645000.0,39092236000.0,50787574000.0,39892690000.0,43781714000.0,54125863000.0,57634240000.0,40641245000.0,58471993000.0,34684215000.0,35098853000.0,58065138000.0,44425322000.0,50737865000.0,40154513000.0,40805204000.0,45338366000.0,54457614000.0,40425430000.0
2080.0,36692090000.0,37867815000.0,50123660000.0,38961824000.0,42867850000.0,53693490000.0,57178894000.0,40044626000.0,57827234000.0,33538075000.0,33789905000.0,57547820000.0,43675010000.0,50133504000.0,39382737000.0,40075604000.0,44271333000.0,53860610000.0,39524380000.0
2081.0,35783803000.0,36623753000.0,49359400000.0,38050700000.0,41973920000.0,52986376000.0,56608630000.0,38850990000.0,57311695000.0,32223398000.0,32671154000.0,57139710000.0,42483286000.0,49645770000.0,38524920000.0,39256290000.0,43523390000.0,53313053000.0,38573980000.0
2082.0,34667360000.0,35505263000.0,48675422000.0,37050098000.0,41084223000.0,52406215000.0,56316400000.0,37675900000.0,56738800000.0,30989170000.0,31685870000.0,56656540000.0,41462632000.0,48858804000.0,37414072000.0,38503790000.0,42619752000.0,52808930000.0,37827060000.0
2083.0,34026998000.0,34445130000.0,48100454000.0,35819667000.0,40078260000.0,51860705000.0,55509864000.0,36805845000.0,56215466000.0,29662755000.0,30762983000.0,56143630000.0,40501387000.0,48311783000.0,36349200000.0,37803190000.0,41606353000.0,52080943000.0,37177580000.0
2084.0,33351506000.0,33369594000.0,47335993000.0,34872197000.0,38993690000.0,51060110000.0,54951330000.0,35931267000.0,55798570000.0,28635855000.0,29818440000.0,55714718000.0,39320216000.0,47791096000.0,35470070000.0,37104607000.0,40553234000.0,51552543000.0,36391160000.0
2085.0,32451967000.0,32430030000.0,46742987000.0,34232988000.0,37829460000.0,50705756000.0,54426993000.0,35122180000.0,55114244000.0,27521694000.0,28750766000.0,55295030000.0,38273204000.0,47099470000.0,34676277000.0,36500640000.0,39522730000.0,50936320000.0,35353960000.0
2086.0,31766534000.0,31312224000.0,46208827000.0,33142670000.0,36878030000.0,49882726000.0,53782684000.0,34383565000.0,55367200000.0,26554647000.0,27971154000.0,54904873000.0,37270876000.0,46536765000.0,33647819000.0,35868004000.0,38368825000.0,50258380000.0,34223135000.0
2087.0,30774305000.0,30352108000.0,45858850000.0,32070398000.0,35806605000.0,49351274000.0,53115048000.0,33356118000.0,54320136000.0,25390670000.0,27066448000.0,56448406000.0,36173554000.0,45890610000.0,32430225000.0,35338064000.0,37328430000.0,49770650000.0,33130385000.0
2088.0,29773928000.0,29220745000.0,45244735000.0,30848650000.0,34581434000.0,48985215000.0,52533576000.0,32446515000.0,53664154000.0,24187867000.0,25974400000.0,54387820000.0,34950414000.0,45306577000.0,31516232000.0,34820768000.0,35977007000.0,48996590000.0,32082650000.0
2089.0,29194721000.0,28452723000.0,44744856000.0,30033396000.0,33477155000.0,48410100000.0,52251767000.0,31422202000.0,53411967000.0,23019543000.0,25034023000.0,53726080000.0,34030983000.0,44443970000.0,30642928000.0,34264580000.0,34683060000.0,48449503000.0,31266312000.0
2090.0,28344041000.0,27538770000.0,44093340000.0,28994691000.0,32335469000.0,47999760000.0,51734176000.0,30381250000.0,52787876000.0,22003239000.0,24216068000.0,53368246000.0,32738605000.0,43914113000.0,29888236000.0,33894150000.0,33391962000.0,47690680000.0,30531056000.0
2091.0,27652592000.0,26496336000.0,43405263000.0,28095128000.0,31293557000.0,47378465000.0,51026354000.0,29575795000.0,52049200000.0,21142730000.0,23389247000.0,52755497000.0,31524626000.0,43225290000.0,29446460000.0,33327122000.0,32194650000.0,47239324000.0,29809250000.0
2092.0,26942362000.0,25425019000.0,42813723000.0,27357645000.0,29943402000.0,46885030000.0,50346717000.0,28625803000.0,51674755000.0,20211680000.0,22612734000.0,52351910000.0,30605386000.0,42495136000.0,28576154000.0,32592925000.0,31058412000.0,46646706000.0,29064671000.0
2093.0,26303590000.0,24541850000.0,42361934000.0,26741670000.0,28890290000.0,46399940000.0,49889583000.0,27999257000.0,51189260000.0,19394920000.0,21817016000.0,51959906000.0,29779782000.0,41757925000.0,27840500000.0,31924978000.0,29864626000.0,46181634000.0,28517224000.0
2094.0,25818178000.0,23774478000.0,41752980000.0,25783255000.0,28058194000.0,45834200000.0,49265460000.0,27261309000.0,50740224000.0,18618820000.0,21050528000.0,51268264000.0,28821254000.0,41083540000.0,27126040000.0,31454925000.0,28427004000.0,45699043000.0,27580131000.0
2095.0,25188143000.0,22954303000.0,41250324000.0,25031143000.0,26885886000.0,45431407000.0,48833438000.0,26560150000.0,50249703000.0,17825495000.0,20168178000.0,50647990000.0,27983512000.0,40358556000.0,26308671000.0,30969797000.0,27596780000.0,45171810000.0,26791720000.0
2096.0,24559880000.0,22027344000.0,40650350000.0,24309690000.0,26248899000.0,44821864000.0,48284110000.0,26022087000.0,49668588000.0,16872367000.0,19370949000.0,50175330000.0,27003339000.0,39712735000.0,25277622000.0,30568331000.0,26534222000.0,45083890000.0,25870735000.0
2097.0,24135598000.0,21086874000.0,40021140000.0,23366117000.0,25338620000.0,44327625000.0,47666266000.0,25209928000.0,49322550000.0,16074509000.0,18572198000.0,49644300000.0,26299927000.0,38904766000.0,24549726000.0,30267177000.0,25571560000.0,44340277000.0,25128204000.0
