time,CESM2-WACCM,CAMS-CSM1-0,CESM2,IPSL-CM6A-LR,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,GFDL-ESM4,ACCESS-CM2,MPI-ESM1-2-HR,NORESM2-MM
2010.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0,87108256000.0
2011.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0,86985870000.0
2012.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0,86915990000.0
2013.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0,87011030000.0
2014.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0,86756250000.0
2015.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0,86558170000.0
2016.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0,86389940000.0
2017.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0,86080180000.0
2018.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0,85873100000.0
2019.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0,85684470000.0
2020.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0,85378500000.0
2021.0,85113730000.0,85174890000.0,85148340000.0,85854080000.0,85187550000.0,85158540000.0,85203124000.0,85086850000.0,85407790000.0,85282250000.0,85284000000.0,85071790000.0,85085720000.0,85159490000.0,86127910000.0,85172970000.0,85056260000.0
2022.0,84741280000.0,85227800000.0,84955500000.0,85204850000.0,84991150000.0,85264835000.0,84949115000.0,84725350000.0,84929270000.0,85006434000.0,84814370000.0,84931445000.0,84723850000.0,84703130000.0,85395950000.0,85335990000.0,84948165000.0
2023.0,84364540000.0,84888260000.0,84567400000.0,85049610000.0,84867350000.0,85058675000.0,84675930000.0,84558310000.0,84575290000.0,84957560000.0,84762500000.0,84766890000.0,84663240000.0,84266480000.0,84856550000.0,84838064000.0,84679360000.0
2024.0,83894034000.0,84512900000.0,84254410000.0,84794730000.0,84658495000.0,84517470000.0,84490710000.0,84413820000.0,84140150000.0,84822180000.0,84429046000.0,84436730000.0,84202510000.0,84060530000.0,84535206000.0,84596150000.0,84586610000.0
2025.0,83319630000.0,84232900000.0,83771830000.0,84334360000.0,84317420000.0,84191530000.0,84171030000.0,84202920000.0,83753670000.0,84393165000.0,84108540000.0,84115590000.0,83662390000.0,84075635000.0,84160184000.0,84236570000.0,84176780000.0
2026.0,82629214000.0,84034535000.0,83246000000.0,83958550000.0,84031210000.0,83713370000.0,83653580000.0,83690540000.0,83507230000.0,84298105000.0,83646230000.0,83735030000.0,83411304000.0,83470615000.0,83743790000.0,84110210000.0,83994165000.0
2027.0,82154700000.0,83676970000.0,82746106000.0,83793250000.0,83608720000.0,83171630000.0,83194660000.0,83206580000.0,83080320000.0,84137530000.0,84079124000.0,83424215000.0,82684870000.0,83026330000.0,83483255000.0,83596920000.0,83577830000.0
2028.0,81417840000.0,83341420000.0,82342970000.0,83644820000.0,83357930000.0,82756930000.0,82538560000.0,82335924000.0,82913200000.0,83669320000.0,83316430000.0,83455510000.0,82133930000.0,82769870000.0,83052950000.0,83051010000.0,83248010000.0
2029.0,80643740000.0,83224110000.0,81820380000.0,83299510000.0,82977670000.0,82207710000.0,82153670000.0,81526620000.0,82616770000.0,83308690000.0,83162860000.0,82696210000.0,81808520000.0,82629345000.0,82615270000.0,82557575000.0,82803245000.0
2030.0,79956510000.0,82771360000.0,80894540000.0,82920810000.0,82698510000.0,81598750000.0,81651810000.0,80942450000.0,82234710000.0,83228510000.0,82719790000.0,82230630000.0,81193770000.0,81849550000.0,81966014000.0,82152010000.0,83221905000.0
2031.0,79650680000.0,82658490000.0,80176850000.0,82886074000.0,82362020000.0,81519350000.0,81039810000.0,80342360000.0,81653990000.0,82761800000.0,82132710000.0,81777430000.0,80236160000.0,81512580000.0,81171300000.0,81815716000.0,82225455000.0
2032.0,79151160000.0,82006480000.0,79547400000.0,82099945000.0,81956630000.0,80627196000.0,80305970000.0,79453544000.0,81351230000.0,82352325000.0,81716130000.0,81370776000.0,79486790000.0,80910010000.0,80398090000.0,81465205000.0,81825470000.0
2033.0,78370260000.0,81882910000.0,79192650000.0,81720630000.0,81442540000.0,79916250000.0,79852650000.0,78966235000.0,80763660000.0,81830910000.0,81119090000.0,80389130000.0,78686585000.0,80343050000.0,79738000000.0,80869745000.0,81155030000.0
2034.0,77260464000.0,81297500000.0,78246040000.0,81168560000.0,80994435000.0,79334050000.0,79163990000.0,78255194000.0,80300950000.0,81506700000.0,80438470000.0,79842580000.0,78103580000.0,79637920000.0,79179590000.0,80345610000.0,80793770000.0
2035.0,76662006000.0,80905060000.0,77602580000.0,80408370000.0,80327740000.0,78821420000.0,78426390000.0,77393790000.0,80037550000.0,81008190000.0,79663490000.0,79396430000.0,77409680000.0,78882250000.0,78744710000.0,80036020000.0,80402830000.0
2036.0,75872530000.0,80446350000.0,77041000000.0,79866855000.0,79728320000.0,79528660000.0,77963850000.0,76365540000.0,79740000000.0,80655400000.0,79113260000.0,78930210000.0,76753330000.0,78501880000.0,77998550000.0,79903080000.0,79836700000.0
2037.0,74946300000.0,80213450000.0,76334930000.0,79416510000.0,79109440000.0,78272980000.0,77219040000.0,75636244000.0,79256640000.0,80165180000.0,78448060000.0,78214185000.0,76240190000.0,77803580000.0,77458980000.0,79402040000.0,79390474000.0
2038.0,74291170000.0,79868130000.0,75698350000.0,78641280000.0,78289170000.0,77504480000.0,76691380000.0,75238280000.0,78875260000.0,79928070000.0,77984160000.0,77864390000.0,75601210000.0,77168410000.0,76407620000.0,79144075000.0,78693835000.0
2039.0,73343390000.0,79397600000.0,74698620000.0,78034060000.0,77821440000.0,77295110000.0,76185485000.0,74310530000.0,78538056000.0,79438300000.0,77579630000.0,77128780000.0,75134630000.0,76633960000.0,75679460000.0,79006050000.0,78291770000.0
2040.0,72655930000.0,79099340000.0,74117370000.0,76940060000.0,77091095000.0,76672880000.0,75654700000.0,73493810000.0,77964000000.0,79339586000.0,76945650000.0,76548360000.0,74613510000.0,75687290000.0,75075570000.0,79182090000.0,77793570000.0
2041.0,72046340000.0,78388370000.0,74025370000.0,76470125000.0,76363590000.0,75967460000.0,75028910000.0,73058940000.0,77523220000.0,78920130000.0,76289270000.0,76087710000.0,74184120000.0,75127770000.0,74137780000.0,77959725000.0,77080150000.0
2042.0,71296880000.0,78129670000.0,73095230000.0,75561394000.0,75820110000.0,75426150000.0,74281630000.0,72230830000.0,77143440000.0,78503125000.0,75410290000.0,75633025000.0,73568280000.0,74635534000.0,73366860000.0,77391040000.0,76356580000.0
2043.0,70602680000.0,77535320000.0,72150974000.0,74293680000.0,75193280000.0,75352480000.0,73540846000.0,71579880000.0,76865860000.0,78157420000.0,74631760000.0,75003445000.0,72949020000.0,73786070000.0,72716665000.0,77120180000.0,75795450000.0
2044.0,69974880000.0,77547390000.0,71334190000.0,73689060000.0,74549210000.0,74284340000.0,73490220000.0,70572540000.0,76385550000.0,77934380000.0,73958100000.0,74372290000.0,72451500000.0,73207080000.0,71898820000.0,77091920000.0,75194270000.0
2045.0,69266150000.0,76734956000.0,71025656000.0,72592560000.0,73726240000.0,73483940000.0,72889730000.0,69863090000.0,75992556000.0,77410170000.0,73145070000.0,73759720000.0,72141460000.0,73194110000.0,71374200000.0,76470804000.0,74570826000.0
2046.0,68712927000.0,76458656000.0,69971240000.0,71433440000.0,72951600000.0,72842990000.0,72249730000.0,69786130000.0,75500680000.0,77058720000.0,72548120000.0,72930950000.0,71272540000.0,72283415000.0,70490160000.0,76869026000.0,74172570000.0
2047.0,68002492000.0,76657844000.0,69088610000.0,71720760000.0,72298680000.0,72158560000.0,71641550000.0,68576120000.0,75187540000.0,76638724000.0,71895550000.0,72190430000.0,70452590000.0,71920620000.0,69957520000.0,76007620000.0,73990560000.0
2048.0,67357848000.0,75520066000.0,68664066000.0,69645150000.0,71701590000.0,71230095000.0,70904530000.0,67980520000.0,74677190000.0,76375590000.0,71185160000.0,71663540000.0,69595090000.0,71397700000.0,69115585000.0,75618420000.0,72995460000.0
2049.0,66529020000.0,75437900000.0,68063363000.0,68856500000.0,71183400000.0,70825330000.0,70354035000.0,67202163000.0,74360620000.0,75873714000.0,70335210000.0,71049320000.0,69347400000.0,70779310000.0,68220490000.0,75306160000.0,72250120000.0
2050.0,65996198000.0,76149590000.0,67186050000.0,69169240000.0,71231290000.0,69781080000.0,69342040000.0,66862570000.0,73744820000.0,75451160000.0,69609300000.0,72096570000.0,68615246000.0,70085665000.0,67453723000.0,75575820000.0,71747610000.0
2051.0,65651036000.0,76314845000.0,66241120000.0,67719630000.0,70142650000.0,68957815000.0,68714713000.0,65846010000.0,73255510000.0,75063600000.0,69067510000.0,70457450000.0,67973743000.0,69634420000.0,66806485000.0,74806410000.0,71077405000.0
2052.0,64711217000.0,75964490000.0,65237012000.0,68208062000.0,69955970000.0,68634124000.0,68675043000.0,65578004000.0,72747460000.0,74709180000.0,68400685000.0,69828370000.0,67541490000.0,70148006000.0,65815840000.0,74667640000.0,70417020000.0
2053.0,64017400000.0,75433770000.0,64643100000.0,67636970000.0,69435015000.0,67757620000.0,68208830000.0,64835408000.0,72316396000.0,75045400000.0,67721070000.0,69694160000.0,66823060000.0,69025820000.0,64880500000.0,73968610000.0,69798190000.0
2054.0,63552100000.0,74428330000.0,64044720000.0,66872336000.0,68829590000.0,66912707000.0,69940490000.0,65477930000.0,71773510000.0,74179900000.0,66881150000.0,68810875000.0,66073465000.0,68847730000.0,64087790000.0,74074710000.0,69571900000.0
2055.0,62923387000.0,74118136000.0,63360815000.0,66547120000.0,68461883000.0,66126127000.0,67187260000.0,64723680000.0,71554030000.0,73659270000.0,66557444000.0,68029944000.0,65446450000.0,68052017000.0,63292230000.0,73433730000.0,68803130000.0
2056.0,62108226000.0,74010650000.0,62527160000.0,65598060000.0,67836293000.0,65795050000.0,66415030000.0,63527640000.0,70951170000.0,73359370000.0,65869270000.0,67723166000.0,64802710000.0,67465384000.0,62755130000.0,73001080000.0,68591985000.0
2057.0,61441778000.0,73627320000.0,62782013000.0,64494846000.0,67333240000.0,65085133000.0,65814524000.0,62894182000.0,71015610000.0,73061900000.0,65084207000.0,67583914000.0,63997264000.0,66715845000.0,62235283000.0,72654730000.0,68106818000.0
2058.0,60823724000.0,72946010000.0,61554835000.0,63678067000.0,67121470000.0,64242864000.0,65198150000.0,62486730000.0,70824845000.0,72590240000.0,64768520000.0,66780990000.0,63313334000.0,66277500000.0,61537567000.0,72089540000.0,67647370000.0
2059.0,59905487000.0,72888540000.0,60701168000.0,62818914000.0,66757562000.0,63823864000.0,64352063000.0,61789057000.0,70299090000.0,72287410000.0,64451408000.0,66177417000.0,62528655000.0,65642100000.0,61345530000.0,71640540000.0,66877977000.0
2060.0,59366703000.0,72498060000.0,59897560000.0,61880533000.0,66364350000.0,63373300000.0,63688364000.0,61216993000.0,69914400000.0,72262470000.0,63791730000.0,66204270000.0,61794497000.0,65185480000.0,62120866000.0,71305265000.0,66468320000.0
2061.0,58740003000.0,72119010000.0,59206226000.0,63968965000.0,65803200000.0,63253070000.0,63111033000.0,60800020000.0,69453140000.0,73279240000.0,64080110000.0,65204564000.0,61346296000.0,64565890000.0,60973793000.0,70749190000.0,66706907000.0
2062.0,58242940000.0,71905950000.0,58584072000.0,60784407000.0,65884844000.0,65416753000.0,62380780000.0,60196440000.0,69810100000.0,74102850000.0,62864460000.0,64866780000.0,60764870000.0,64175080000.0,59966464000.0,70437130000.0,65457350000.0
2063.0,57880080000.0,71218700000.0,58866967000.0,60709700000.0,65438670000.0,63008764000.0,61836990000.0,59663790000.0,68897300000.0,71418050000.0,62237413000.0,64307483000.0,60301540000.0,64148718000.0,59415410000.0,70070060000.0,64944340000.0
2064.0,57340700000.0,70842190000.0,57731826000.0,59171607000.0,68851610000.0,62678282000.0,61623290000.0,59138390000.0,68662450000.0,70768290000.0,61710300000.0,63674980000.0,59591234000.0,63365160000.0,58812200000.0,69729080000.0,64435710000.0
2065.0,56745100000.0,70411985000.0,57061982000.0,58301858000.0,65135550000.0,61170282000.0,61313536000.0,58683474000.0,68155417000.0,70503770000.0,61202730000.0,67966840000.0,59149922000.0,63124144000.0,57946948000.0,69360525000.0,63718932000.0
2066.0,56120310000.0,70051680000.0,56402522000.0,57660890000.0,64261150000.0,60847250000.0,60486767000.0,58530040000.0,67787756000.0,71285270000.0,62481030000.0,63905470000.0,58493570000.0,62498300000.0,57448215000.0,68855415000.0,63273435000.0
2067.0,55761404000.0,71461070000.0,56143280000.0,56647336000.0,64174002000.0,60347785000.0,60009600000.0,57691595000.0,67502680000.0,70082790000.0,62527860000.0,62851520000.0,58015592000.0,62108594000.0,56903283000.0,68755910000.0,62863460000.0
2068.0,55007695000.0,69678870000.0,55537033000.0,56020492000.0,64074600000.0,59418087000.0,59507393000.0,57134916000.0,67122880000.0,69754440000.0,60459307000.0,62305047000.0,57446924000.0,61729960000.0,56130990000.0,68160442000.0,62691690000.0
2069.0,54336340000.0,69501270000.0,55015617000.0,55436260000.0,62871044000.0,58935220000.0,58720420000.0,56541300000.0,66633015000.0,69164620000.0,59639103000.0,61808366000.0,57071660000.0,61551866000.0,55575480000.0,67804090000.0,62756210000.0
2070.0,53683732000.0,69026270000.0,54502860000.0,54437170000.0,62392540000.0,58361680000.0,59560415000.0,56041930000.0,66052694000.0,69208760000.0,58969280000.0,61320500000.0,56557027000.0,60968320000.0,55805366000.0,67480154000.0,61634240000.0
2071.0,53408060000.0,69118680000.0,54478426000.0,53568086000.0,62234870000.0,57812810000.0,60572660000.0,55986010000.0,65831838000.0,68621087000.0,59566555000.0,60898693000.0,56140300000.0,60553556000.0,55016686000.0,67163947000.0,61051933000.0
2072.0,53589328000.0,68377290000.0,53518164000.0,53563270000.0,65400726000.0,57645910000.0,57550990000.0,55187760000.0,65395077000.0,68150070000.0,58233000000.0,60465246000.0,55472860000.0,60213387000.0,54610133000.0,66764775000.0,60611908000.0
2073.0,52953346000.0,68008854000.0,53030564000.0,55171772000.0,65174675000.0,57134910000.0,56926306000.0,54826308000.0,65115130000.0,67902170000.0,57563374000.0,60058518000.0,54903860000.0,59696476000.0,54161252000.0,66500830000.0,60736336000.0
2074.0,53011070000.0,67620966000.0,52980030000.0,53856760000.0,62651224000.0,56606085000.0,56515756000.0,54421110000.0,64621457000.0,67582472000.0,57739997000.0,60334924000.0,54358720000.0,59496444000.0,53642030000.0,66061054000.0,59898220000.0
2075.0,52066690000.0,67266556000.0,52109100000.0,53564903000.0,62466232000.0,55795134000.0,56194720000.0,53940970000.0,64349753000.0,67330120000.0,57016020000.0,59740852000.0,53904740000.0,59391350000.0,53062963000.0,65694237000.0,60424920000.0
2076.0,51536843000.0,66805924000.0,51505400000.0,51401585000.0,63364854000.0,55288627000.0,55751217000.0,53488394000.0,63854436000.0,66822734000.0,56785367000.0,60548694000.0,53372710000.0,58987610000.0,52654404000.0,65261502000.0,59756390000.0
2077.0,50849137000.0,66448730000.0,51122463000.0,50522698000.0,62575650000.0,54757220000.0,55132240000.0,53007192000.0,63537754000.0,66345110000.0,56053432000.0,59165594000.0,52880810000.0,58645250000.0,52420410000.0,65361600000.0,59086045000.0
2078.0,50326360000.0,66087973000.0,50552807000.0,50676440000.0,61479000000.0,54200967000.0,54513414000.0,52547154000.0,63261710000.0,65986720000.0,56435606000.0,58524180000.0,52460700000.0,58186072000.0,51748803000.0,66588664000.0,58484965000.0
2079.0,49767240000.0,65799565000.0,50190840000.0,49346486000.0,61445964000.0,53751505000.0,54037750000.0,52245750000.0,63852675000.0,65689723000.0,57084940000.0,58261213000.0,51961090000.0,57672454000.0,51206420000.0,64907070000.0,58031202000.0
2080.0,49283015000.0,65628738000.0,50146546000.0,48830235000.0,60398326000.0,53192650000.0,53766810000.0,52204462000.0,63308366000.0,65442943000.0,54978363000.0,57877480000.0,51417980000.0,57478910000.0,50778714000.0,64616110000.0,58085620000.0
2081.0,48862405000.0,65212820000.0,49579766000.0,48179925000.0,60011610000.0,53492550000.0,53016210000.0,51416543000.0,62727074000.0,65374314000.0,54626554000.0,57537840000.0,50984930000.0,56968360000.0,50642887000.0,64114530000.0,57230975000.0
2082.0,48568110000.0,66003243000.0,49021730000.0,47913103000.0,61729240000.0,52431745000.0,52534360000.0,50768040000.0,62245620000.0,65061040000.0,54269796000.0,57042686000.0,50482057000.0,56653670000.0,52550676000.0,64010890000.0,57112150000.0
2083.0,48217616000.0,65006293000.0,48487432000.0,46762220000.0,59673223000.0,51963270000.0,52053574000.0,51613890000.0,61923610000.0,64686980000.0,53627118000.0,56975254000.0,50022770000.0,56117270000.0,49731502000.0,63549230000.0,56489644000.0
2084.0,47550042000.0,64506760000.0,47832380000.0,46795936000.0,59230430000.0,51576254000.0,51577295000.0,50118040000.0,62200490000.0,65004460000.0,53268886000.0,57108476000.0,49619390000.0,55730330000.0,49364530000.0,63280222000.0,57359647000.0
2085.0,46930570000.0,66143270000.0,47536810000.0,46220570000.0,58860073000.0,51732350000.0,51505226000.0,49487050000.0,61157458000.0,64824144000.0,53815940000.0,56045363000.0,49093607000.0,55558156000.0,48998160000.0,62938804000.0,56519557000.0
2086.0,46509790000.0,64378823000.0,47346600000.0,47011275000.0,58748944000.0,50690515000.0,50728670000.0,48948810000.0,60637810000.0,64212496000.0,52522420000.0,55794970000.0,48513667000.0,56132800000.0,48997847000.0,62472266000.0,55591560000.0
2087.0,46121284000.0,64841646000.0,46809596000.0,45412356000.0,58446500000.0,50843000000.0,50231456000.0,48470940000.0,60260000000.0,63822630000.0,52039540000.0,55350780000.0,48026220000.0,55238435000.0,48161360000.0,62181930000.0,55033328000.0
2088.0,45983440000.0,64135586000.0,46317965000.0,44806685000.0,58133336000.0,50057660000.0,49810600000.0,48028586000.0,59934306000.0,63438830000.0,51529155000.0,55296290000.0,47897973000.0,54811623000.0,47796638000.0,62529300000.0,54640620000.0
2089.0,45428752000.0,63775322000.0,46158600000.0,44149367000.0,57702736000.0,49367237000.0,49214310000.0,48230770000.0,59441857000.0,65037287000.0,51941720000.0,55049183000.0,47620220000.0,54400060000.0,47431220000.0,61752873000.0,54337925000.0
2090.0,44987015000.0,63352060000.0,46270714000.0,43728640000.0,57389150000.0,49226125000.0,48804910000.0,47542116000.0,59136400000.0,64302903000.0,50942804000.0,54388363000.0,47153287000.0,54269022000.0,47453364000.0,61568745000.0,54140957000.0
2091.0,44545917000.0,63026164000.0,45145764000.0,43402280000.0,57109990000.0,48635986000.0,48392303000.0,47118668000.0,58732150000.0,63303670000.0,50562600000.0,54458053000.0,46745430000.0,53774840000.0,46937485000.0,62236530000.0,53450424000.0
2092.0,43851910000.0,62788334000.0,44692574000.0,43552490000.0,56941167000.0,48231000000.0,48020877000.0,46555520000.0,58591010000.0,63240573000.0,50208313000.0,53767630000.0,46949560000.0,53475320000.0,46538035000.0,60757578000.0,53031210000.0
2093.0,43357010000.0,62330716000.0,44412867000.0,42875470000.0,56589283000.0,47908920000.0,48975480000.0,46127740000.0,58098800000.0,63859850000.0,49861760000.0,53409395000.0,46860540000.0,53232130000.0,46199350000.0,60922890000.0,53901677000.0
2094.0,42703938000.0,64111310000.0,43717784000.0,42709320000.0,56579980000.0,47907918000.0,49611555000.0,45840330000.0,58095706000.0,63088357000.0,49552142000.0,53804683000.0,47363584000.0,52880146000.0,45696240000.0,60406510000.0,52446420000.0
2095.0,42290080000.0,64356200000.0,43344680000.0,42240950000.0,58506154000.0,47175463000.0,48415814000.0,45403136000.0,58238415000.0,62558280000.0,49539756000.0,53001260000.0,46021260000.0,52536766000.0,45220400000.0,59963064000.0,51798835000.0
2096.0,41734350000.0,62471635000.0,44691513000.0,46173884000.0,56549777000.0,46769988000.0,46942745000.0,45006746000.0,57345580000.0,61916980000.0,48766124000.0,53967670000.0,45453185000.0,52476710000.0,45017158000.0,60166873000.0,52878150000.0
2097.0,41191277000.0,61841530000.0,45157610000.0,45392486000.0,61984825000.0,46365876000.0,46393483000.0,45007240000.0,57972744000.0,62311060000.0,48545763000.0,53924123000.0,44905685000.0,52360740000.0,44756320000.0,60182980000.0,51105518000.0
2098.0,40640940000.0,61360460000.0,42635166000.0,46168924000.0,57812160000.0,46176317000.0,46046986000.0,44812767000.0,57282163000.0,64802910000.0,48167730000.0,53041148000.0,45472256000.0,51757200000.0,44641223000.0,61148566000.0,50815046000.0
2099.0,40151106000.0,61421777000.0,41749594000.0,41950552000.0,58884645000.0,46382420000.0,47551580000.0,45610717000.0,58290864000.0,62040236000.0,47832846000.0,52135220000.0,45379465000.0,51520720000.0,44085367000.0,61064057000.0,50267247000.0
2100.0,39775740000.0,61187210000.0,42162524000.0,42361663000.0,56236274000.0,45582234000.0,46073885000.0,44483863000.0,57384653000.0,62290840000.0,47342560000.0,52039184000.0,44334430000.0,51563155000.0,44088685000.0,59676470000.0,49803080000.0
