time,FGOALS-F3-L,INM-CM4-8,CAMS-CSM1-0,BCC-CSM2-MR,EC-EARTH3,MRI-ESM2-0,INM-CM5-0,CESM2,CMCC-CM2-SR5,MPI-ESM1-2-HR,NORESM2-MM,GFDL-ESM4,EC-EARTH3-VEG,CESM2-WACCM
2014.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0,90436930000.0
2015.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0,89560680000.0
2016.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0,90794930000.0
2017.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0,89558260000.0
2018.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0,89471260000.0
2019.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0,91231260000.0
2020.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0,89192840000.0
2021.0,89319640000.0,88942895000.0,89213390000.0,88871800000.0,88748220000.0,88763010000.0,89048015000.0,89006610000.0,90892860000.0,88867970000.0,88988975000.0,89104015000.0,88829710000.0,89046380000.0
2022.0,89241770000.0,88773850000.0,88968086000.0,88705120000.0,88636645000.0,88604550000.0,88760710000.0,88742370000.0,90080060000.0,88704260000.0,88758650000.0,89059200000.0,88705430000.0,88868130000.0
2023.0,88879970000.0,89287760000.0,88774760000.0,89157345000.0,88301806000.0,88508250000.0,88589070000.0,88582455000.0,89467130000.0,88702600000.0,88583500000.0,88762350000.0,88632780000.0,88692790000.0
2024.0,88841300000.0,88617830000.0,88610900000.0,88817200000.0,88148310000.0,88326000000.0,88845260000.0,88495200000.0,89116420000.0,88443230000.0,88559190000.0,88879090000.0,88415030000.0,88477600000.0
2025.0,88678390000.0,88504080000.0,88411300000.0,88457010000.0,87925240000.0,88177705000.0,88495440000.0,88539390000.0,88902800000.0,88339040000.0,88347070000.0,88389340000.0,88214030000.0,88371640000.0
2026.0,88678556000.0,88260660000.0,88278720000.0,88476150000.0,87693650000.0,88000225000.0,88007795000.0,88369700000.0,89144310000.0,88203000000.0,88225440000.0,88374620000.0,88208890000.0,88152200000.0
2027.0,88493590000.0,88038090000.0,88692020000.0,89117580000.0,87485840000.0,87767750000.0,87797150000.0,88031920000.0,88733210000.0,88320170000.0,88612954000.0,88547350000.0,88252720000.0,87985600000.0
2028.0,88628986000.0,88228100000.0,88610420000.0,88449350000.0,87240040000.0,87688400000.0,87548120000.0,87867270000.0,88678250000.0,87931550000.0,88320630000.0,87957725000.0,88148165000.0,87878120000.0
2029.0,88206410000.0,87751550000.0,88566840000.0,88335390000.0,87014450000.0,87462126000.0,87459410000.0,88005240000.0,88239006000.0,87691060000.0,88270270000.0,87791256000.0,88073360000.0,87635870000.0
2030.0,88366604000.0,87530136000.0,88141850000.0,89728110000.0,86844105000.0,87397780000.0,87254640000.0,87540154000.0,88072180000.0,87861260000.0,88402240000.0,87609440000.0,88299180000.0,87376640000.0
2031.0,88060895000.0,87322870000.0,87949380000.0,88531090000.0,86454755000.0,87279430000.0,87160120000.0,87311850000.0,88631280000.0,87573170000.0,88030070000.0,87367230000.0,87403490000.0,87280080000.0
2032.0,88271900000.0,87273480000.0,87766130000.0,87841554000.0,86264280000.0,87053500000.0,87115830000.0,87096830000.0,88053470000.0,87502135000.0,87638925000.0,87043170000.0,86975890000.0,87160140000.0
2033.0,87857480000.0,86878250000.0,87592010000.0,87561680000.0,85970760000.0,86666210000.0,86353450000.0,86964360000.0,87743275000.0,87506850000.0,87434390000.0,87271120000.0,86755550000.0,86793580000.0
2034.0,88100050000.0,86743380000.0,87137970000.0,87412970000.0,85671530000.0,86912210000.0,86156260000.0,86845270000.0,87623130000.0,87086790000.0,87350760000.0,86815570000.0,86460510000.0,86571860000.0
2035.0,87908490000.0,86428680000.0,86992150000.0,87324480000.0,85295430000.0,86573620000.0,85751790000.0,86460410000.0,87739850000.0,86800876000.0,87455700000.0,86561450000.0,86208460000.0,88021870000.0
2036.0,88217510000.0,86210670000.0,86775050000.0,87161880000.0,84843545000.0,86090640000.0,85580700000.0,86676510000.0,87275500000.0,86659420000.0,87058870000.0,86392320000.0,85929960000.0,86684370000.0
2037.0,88129720000.0,86136990000.0,86633685000.0,87111430000.0,84462590000.0,85834220000.0,85062320000.0,86243820000.0,86930860000.0,86355730000.0,86732810000.0,86806856000.0,85714980000.0,86558155000.0
2038.0,87633440000.0,85736270000.0,86541580000.0,86961290000.0,84109615000.0,85364960000.0,84561660000.0,86986910000.0,86627600000.0,86079860000.0,86488520000.0,86517950000.0,85565145000.0,86208570000.0
2039.0,87555230000.0,85669920000.0,86695120000.0,86935430000.0,83655620000.0,85117895000.0,84431360000.0,86056490000.0,86386700000.0,85945475000.0,86239660000.0,85606770000.0,85245120000.0,85794530000.0
2040.0,87196710000.0,85410870000.0,86492880000.0,86744105000.0,83241170000.0,84748680000.0,84169540000.0,85591605000.0,86429340000.0,85640135000.0,85905430000.0,85402700000.0,84933320000.0,85543050000.0
2041.0,86772020000.0,85209780000.0,86376510000.0,86328476000.0,82773050000.0,84429185000.0,83720544000.0,85331255000.0,85998780000.0,85462370000.0,85667430000.0,85088540000.0,84457340000.0,85410420000.0
2042.0,86649600000.0,84514710000.0,85924930000.0,86040640000.0,82255135000.0,83996110000.0,83222950000.0,84978960000.0,85648260000.0,85113710000.0,85482730000.0,84980950000.0,84098230000.0,85346270000.0
2043.0,86269300000.0,84387420000.0,86263775000.0,86162930000.0,82024570000.0,83603540000.0,82889900000.0,85033860000.0,85413070000.0,85601340000.0,85124735000.0,84499300000.0,83706544000.0,85236640000.0
2044.0,86014250000.0,83901580000.0,85824870000.0,85829380000.0,81377070000.0,83282990000.0,82442880000.0,84816610000.0,84817230000.0,84677255000.0,84760110000.0,84396510000.0,83516950000.0,85006060000.0
2045.0,86069310000.0,83560570000.0,85359120000.0,85486840000.0,80865370000.0,82893620000.0,82321000000.0,84341960000.0,84364430000.0,84454720000.0,84678080000.0,84289560000.0,82938120000.0,84861730000.0
2046.0,85864800000.0,83228210000.0,85934560000.0,85722830000.0,80385870000.0,82566950000.0,81807330000.0,83928375000.0,83918870000.0,84294730000.0,84226380000.0,84077265000.0,82562430000.0,84184210000.0
2047.0,85515760000.0,82854790000.0,85581570000.0,85124506000.0,79755730000.0,82050090000.0,81453920000.0,84484465000.0,83436760000.0,83880590000.0,83888600000.0,83784560000.0,82034670000.0,84092120000.0
2048.0,85081230000.0,82354780000.0,85118580000.0,85014410000.0,79296200000.0,81700990000.0,80909615000.0,83785410000.0,83024630000.0,83533500000.0,83496450000.0,83211590000.0,81732970000.0,83680910000.0
2049.0,85213300000.0,81932080000.0,84668270000.0,85550120000.0,78860500000.0,81346170000.0,80754900000.0,83231120000.0,82541220000.0,83198140000.0,83416285000.0,83174590000.0,81198890000.0,83183360000.0
2050.0,84568720000.0,81458180000.0,84350150000.0,84591700000.0,78298600000.0,81050770000.0,80247870000.0,83176220000.0,81954920000.0,83953820000.0,82816210000.0,84109480000.0,80629710000.0,82840000000.0
2051.0,84179450000.0,81711596000.0,84467655000.0,84214780000.0,77487090000.0,80479180000.0,80026930000.0,82885660000.0,81453744000.0,83207650000.0,82418110000.0,82651580000.0,80037160000.0,82460140000.0
2052.0,83944800000.0,80790420000.0,84240320000.0,83870720000.0,76849270000.0,80133210000.0,79581460000.0,82452816000.0,80783020000.0,82552840000.0,82029400000.0,82071460000.0,79593060000.0,81931110000.0
2053.0,83777176000.0,80320135000.0,84425330000.0,84002100000.0,76643080000.0,80051220000.0,79064230000.0,82121810000.0,79992330000.0,82039720000.0,81656226000.0,81721990000.0,78991780000.0,81656685000.0
2054.0,83305670000.0,79840950000.0,84099965000.0,83582490000.0,75821060000.0,79661930000.0,78823416000.0,82141670000.0,79264825000.0,82085970000.0,81319320000.0,81481500000.0,78504790000.0,81067246000.0
2055.0,83086620000.0,80285830000.0,83552770000.0,83142540000.0,74921976000.0,79159665000.0,78572120000.0,81392050000.0,78489310000.0,81676526000.0,80973100000.0,80988004000.0,77851910000.0,80886874000.0
2056.0,82789860000.0,79306790000.0,83371420000.0,83185750000.0,74227280000.0,78851236000.0,77892610000.0,81069840000.0,77798154000.0,81143780000.0,80724930000.0,80761520000.0,77262230000.0,80401810000.0
2057.0,82455400000.0,78713280000.0,82893500000.0,82960610000.0,73413290000.0,78564350000.0,77552080000.0,80380390000.0,77293986000.0,80949310000.0,80378266000.0,81044360000.0,76713290000.0,79737586000.0
2058.0,82142970000.0,78248220000.0,82587690000.0,83769100000.0,72782580000.0,77836240000.0,77011580000.0,79974520000.0,76461970000.0,80495390000.0,80150010000.0,80774414000.0,76107700000.0,79214320000.0
2059.0,81887130000.0,77750936000.0,82985300000.0,83075236000.0,72019310000.0,77331730000.0,76739880000.0,79432884000.0,75658576000.0,80074000000.0,79704270000.0,80171450000.0,75534930000.0,78564800000.0
2060.0,81620130000.0,77369400000.0,82138680000.0,82226315000.0,71294650000.0,76794210000.0,76280880000.0,78980460000.0,75060100000.0,79763500000.0,79245180000.0,79936780000.0,74888430000.0,77902870000.0
2061.0,81766260000.0,77119920000.0,81883010000.0,82032206000.0,70511575000.0,76802780000.0,75856690000.0,79456490000.0,74770610000.0,79519460000.0,78721520000.0,79395770000.0,74627940000.0,77294770000.0
2062.0,81439520000.0,76632030000.0,81645860000.0,81656860000.0,69718560000.0,76074510000.0,75964640000.0,78444050000.0,73937240000.0,79291650000.0,78435525000.0,79032990000.0,73936190000.0,76609300000.0
2063.0,80704230000.0,77737180000.0,81679960000.0,81432895000.0,68878975000.0,75532030000.0,75281720000.0,77598100000.0,73188160000.0,78755880000.0,77824300000.0,78655280000.0,73325760000.0,76096586000.0
2064.0,80678190000.0,76104770000.0,81704930000.0,81634700000.0,68152780000.0,75032080000.0,74665970000.0,77429610000.0,72582920000.0,78785190000.0,77378445000.0,78106090000.0,72920040000.0,75509960000.0
2065.0,80034820000.0,75617350000.0,81481910000.0,81161660000.0,67396272000.0,74564640000.0,74462970000.0,76768850000.0,71819280000.0,79312585000.0,76899710000.0,78000510000.0,72312635000.0,75020984000.0
2066.0,79514600000.0,74999230000.0,81400685000.0,80557270000.0,66631440000.0,74085335000.0,74154930000.0,76265824000.0,70902840000.0,78021400000.0,76339460000.0,77580804000.0,71734160000.0,74943414000.0
2067.0,79197490000.0,74572590000.0,81131405000.0,80166980000.0,65662325000.0,73665190000.0,73556490000.0,75627620000.0,70248400000.0,77754830000.0,75912340000.0,77678060000.0,71244730000.0,74887310000.0
2068.0,79262280000.0,74111520000.0,80462275000.0,79735540000.0,65078764000.0,73376790000.0,73268855000.0,74966740000.0,69377280000.0,77571340000.0,75486090000.0,77097480000.0,70602020000.0,73812940000.0
2069.0,78475890000.0,73535500000.0,80208550000.0,79525134000.0,64158167000.0,74634610000.0,73157610000.0,74199474000.0,68681180000.0,77250355000.0,75030585000.0,76385050000.0,69866600000.0,73304960000.0
2070.0,78141580000.0,73274720000.0,79837730000.0,79400760000.0,63302623000.0,72459630000.0,72739270000.0,74097460000.0,67579232000.0,76946360000.0,74521350000.0,76221400000.0,69130390000.0,72729485000.0
2071.0,78020450000.0,73015270000.0,79656346000.0,79373610000.0,62485230000.0,72315140000.0,72392630000.0,73442310000.0,66627380000.0,76463055000.0,74036445000.0,75839810000.0,68507310000.0,72078440000.0
2072.0,77645260000.0,72912355000.0,79381530000.0,79211090000.0,61909602000.0,71585140000.0,71865210000.0,73206260000.0,65636400000.0,76065940000.0,73817550000.0,75798870000.0,67949965000.0,71397990000.0
2073.0,77125796000.0,72212680000.0,78976210000.0,79479490000.0,61036835000.0,73097085000.0,71475720000.0,72368550000.0,64844240000.0,75799330000.0,73213040000.0,75287640000.0,67806384000.0,70973790000.0
2074.0,76640150000.0,71989730000.0,78578020000.0,78282100000.0,60185280000.0,70846650000.0,71275045000.0,71905540000.0,63881933000.0,75415540000.0,72745200000.0,77012165000.0,66840224000.0,70238990000.0
2075.0,77104530000.0,71421125000.0,78493720000.0,78065470000.0,59221406000.0,70386670000.0,70804050000.0,71150400000.0,63149160000.0,75010190000.0,72559310000.0,75345720000.0,65973424000.0,70208640000.0
2076.0,76516980000.0,71241180000.0,78085160000.0,77507445000.0,58440500000.0,70094020000.0,70313690000.0,71146320000.0,62435365000.0,74702230000.0,71958400000.0,75018870000.0,65132786000.0,69300660000.0
2077.0,77286690000.0,70837420000.0,78069150000.0,77102820000.0,57597320000.0,69429000000.0,69916525000.0,70353800000.0,61845320000.0,74567920000.0,71405036000.0,74369070000.0,64422710000.0,68879830000.0
2078.0,75521410000.0,70649995000.0,77558194000.0,76796764000.0,56693846000.0,68960790000.0,70325630000.0,69809400000.0,60632904000.0,74106600000.0,71027070000.0,75775525000.0,63590890000.0,68285950000.0
2079.0,75375960000.0,69991735000.0,77956874000.0,77164530000.0,56129864000.0,68377760000.0,69131960000.0,68991705000.0,59701060000.0,73723610000.0,70443270000.0,73788850000.0,62830498000.0,67759116000.0
2080.0,74813790000.0,69694235000.0,77131410000.0,76129910000.0,55140442000.0,67856810000.0,68647154000.0,68584150000.0,58908480000.0,74465550000.0,69869990000.0,73386885000.0,64283190000.0,67124855000.0
2081.0,74946890000.0,69131280000.0,76719920000.0,75691065000.0,54387868000.0,67405287000.0,71086100000.0,67954995000.0,58007210000.0,73043360000.0,69201830000.0,72924660000.0,61611094000.0,66697040000.0
2082.0,74040210000.0,68709290000.0,76426265000.0,75545700000.0,53520300000.0,66886062000.0,68553167000.0,67402637000.0,57010820000.0,72694730000.0,68852600000.0,72788845000.0,60665570000.0,66030883000.0
2083.0,73726580000.0,68728545000.0,76140260000.0,75240020000.0,52875730000.0,66381156000.0,67624063000.0,66582135000.0,56017314000.0,72266600000.0,69623310000.0,72457585000.0,60193915000.0,65531260000.0
2084.0,74413910000.0,67925480000.0,76855755000.0,74638650000.0,51911074000.0,65908232000.0,67042615000.0,66915420000.0,55178980000.0,72023440000.0,68205056000.0,71914070000.0,59240567000.0,64962548000.0
2085.0,73643024000.0,67405734000.0,76177646000.0,74150230000.0,51087876000.0,65310150000.0,66702238000.0,65354710000.0,54126346000.0,71919600000.0,67375768000.0,71533850000.0,58399515000.0,64510177000.0
2086.0,73244344000.0,66972058000.0,75491600000.0,73652010000.0,50145403000.0,69122280000.0,69063900000.0,65142993000.0,53476557000.0,71889590000.0,66928185000.0,71373550000.0,57599603000.0,63772738000.0
2087.0,72541410000.0,66513650000.0,75812080000.0,73178000000.0,49277022000.0,65229935000.0,66416775000.0,63900490000.0,52486996000.0,71975540000.0,66379817000.0,70953730000.0,56906035000.0,63436714000.0
2088.0,72117450000.0,66204000000.0,74888040000.0,73862590000.0,48257384000.0,64946860000.0,65702425000.0,63346300000.0,51548280000.0,70904520000.0,65883040000.0,70817400000.0,56212620000.0,62699370000.0
2089.0,71732750000.0,65704400000.0,74684080000.0,72875130000.0,47334570000.0,64122765000.0,65225773000.0,62677082000.0,50578182000.0,70554250000.0,65366690000.0,70129680000.0,55446450000.0,61892270000.0
2090.0,71190710000.0,65282200000.0,74491780000.0,73324050000.0,46837223000.0,63720640000.0,64573706000.0,62275383000.0,49458463000.0,70243700000.0,64996730000.0,69835284000.0,54565650000.0,61134970000.0
2091.0,70855870000.0,65011843000.0,74084975000.0,72017396000.0,46109786000.0,62997803000.0,64898550000.0,61469140000.0,48371240000.0,70203785000.0,64379662000.0,69337014000.0,53879083000.0,60411023000.0
2092.0,70327870000.0,64489415000.0,73695980000.0,72008810000.0,45373227000.0,62404400000.0,64097747000.0,60974694000.0,47282946000.0,69467060000.0,63874230000.0,69705510000.0,52951695000.0,59766990000.0
2093.0,69822740000.0,63987410000.0,73645420000.0,71122310000.0,44189876000.0,62143373000.0,63562166000.0,60593270000.0,46232990000.0,71006420000.0,63326650000.0,68762010000.0,51953185000.0,59326796000.0
2094.0,70544180000.0,64827090000.0,73023090000.0,70618930000.0,43273482000.0,62248400000.0,63293690000.0,59577380000.0,45037550000.0,69292130000.0,62665860000.0,68198547000.0,51188700000.0,58484420000.0
2095.0,69557960000.0,64073490000.0,72832810000.0,70269510000.0,42384460000.0,61058736000.0,62854074000.0,59216695000.0,43769870000.0,68559426000.0,62142860000.0,67945850000.0,50300220000.0,58596200000.0
2096.0,68582826000.0,63797547000.0,72494410000.0,69781590000.0,41322800000.0,61211330000.0,62592614000.0,59435510000.0,42902434000.0,68576186000.0,62020930000.0,67568685000.0,49805128000.0,57845850000.0
2097.0,68920630000.0,62664008000.0,72249434000.0,69395096000.0,40270504000.0,60203870000.0,62079990000.0,58257460000.0,41792670000.0,68290073000.0,61226754000.0,67152187000.0,48887947000.0,57131970000.0
2098.0,67842822000.0,62389694000.0,73106770000.0,69379514000.0,39535206000.0,59575673000.0,61592690000.0,57545744000.0,40804303000.0,67672240000.0,60692312000.0,66927880000.0,47897485000.0,56371675000.0
2099.0,67621620000.0,61816533000.0,72620080000.0,68538245000.0,38605853000.0,59517424000.0,61251654000.0,56922560000.0,39747437000.0,69833910000.0,60079886000.0,67969683000.0,47259783000.0,55923237000.0
2100.0,67084284000.0,64153560000.0,71605486000.0,68167420000.0,38162740000.0,59029185000.0,60965356000.0,56131367000.0,38660112000.0,68544934000.0,59624985000.0,66705244000.0,46474953000.0,55283090000.0
