time,FGOALS-F3-L,NORESM2-MM,ACCESS-CM2,CESM2,INM-CM5-0,ACCESS-ESM1-5,TAIESM1,CAMS-CSM1-0,BCC-CSM2-MR,CMCC-CM2-SR5,IPSL-CM6A-LR,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,EC-EARTH3,MPI-ESM1-2-HR,CESM2-WACCM,INM-CM4-8,CANESM5
2010.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0,14575500000.0
2011.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0,14596283000.0
2012.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0,14631240000.0
2013.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0,14518057000.0
2014.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0,14325532000.0
2015.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0,14255470000.0
2016.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0,14158819000.0
2017.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0,14112299000.0
2018.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0,14035831000.0
2019.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0,13963822000.0
2020.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0,13873392000.0
2021.0,13739673000.0,13816524000.0,13764874000.0,13695739000.0,13788532000.0,13770365000.0,13758566000.0,13918673000.0,13834843000.0,13845889000.0,13726885000.0,13896140000.0,13728441000.0,13750695000.0,13739694000.0,13897588000.0,13732201000.0,13881018000.0,13729597000.0
2022.0,13633074000.0,13697594000.0,13632412000.0,13595542000.0,13685350000.0,13734065000.0,13661574000.0,13781087000.0,13673605000.0,13687177000.0,13567010000.0,13828443000.0,13583404000.0,13704292000.0,13603461000.0,13768036000.0,13516830000.0,13641468000.0,13618080000.0
2023.0,13571718000.0,13618505000.0,13531638000.0,13463400000.0,13661920000.0,13628654000.0,13538686000.0,13786973000.0,13482989000.0,13622744000.0,13461600000.0,13657552000.0,13458425000.0,13577306000.0,13458818000.0,13653654000.0,13360668000.0,13575696000.0,13498828000.0
2024.0,13525773000.0,13483492000.0,13370281000.0,13268829000.0,13457277000.0,13833830000.0,13427320000.0,13558866000.0,13413904000.0,13729159000.0,13340388000.0,13758304000.0,13327155000.0,13426092000.0,13348810000.0,13536289000.0,13266595000.0,13309687000.0,13353358000.0
2025.0,13277184000.0,13483863000.0,13287689000.0,13077104000.0,13342285000.0,13466018000.0,13278777000.0,13790126000.0,13380975000.0,13498497000.0,13211399000.0,14156366000.0,13153660000.0,13226794000.0,13507676000.0,13419715000.0,13001848000.0,13187967000.0,13182980000.0
2026.0,13134756000.0,13176958000.0,13084899000.0,12915700000.0,13219747000.0,13343186000.0,13213976000.0,13569890000.0,13238485000.0,13416895000.0,13005603000.0,13784284000.0,13225538000.0,13046164000.0,13124217000.0,13356674000.0,12808591000.0,12940186000.0,13033978000.0
2027.0,13035445000.0,13074143000.0,12870898000.0,12744320000.0,13092307000.0,13148726000.0,13076313000.0,13645501000.0,13037965000.0,13294832000.0,12851872000.0,13400934000.0,12883343000.0,12989293000.0,12990055000.0,13334738000.0,12573781000.0,12774513000.0,12915516000.0
2028.0,12860210000.0,12951932000.0,12614201000.0,12579502000.0,12896744000.0,12964678000.0,12847523000.0,13299654000.0,13043694000.0,13153910000.0,12565020000.0,13254459000.0,12702958000.0,12787309000.0,12830099000.0,13174796000.0,12286368000.0,12584413000.0,12662096000.0
2029.0,12735066000.0,13039238000.0,12439327000.0,12566810000.0,12768861000.0,12798342000.0,12562363000.0,13397047000.0,12869071000.0,12959949000.0,12305234000.0,13169437000.0,12451212000.0,12565343000.0,12563821000.0,13192557000.0,11926532000.0,12492583000.0,12402594000.0
2030.0,12584189000.0,12756152000.0,12212116000.0,12409473000.0,12528554000.0,12569129000.0,12392957000.0,13116005000.0,12654568000.0,12792877000.0,11985611000.0,12970875000.0,12254275000.0,12363661000.0,12284762000.0,13039066000.0,11521496000.0,12314937000.0,12101428000.0
2031.0,12347591000.0,12526684000.0,11949734000.0,12100390000.0,12353610000.0,12242579000.0,12065551000.0,12982179000.0,12468101000.0,12594459000.0,11568476000.0,12869441000.0,12127195000.0,12112206000.0,12050618000.0,12804009000.0,11303132000.0,12153766000.0,11825421000.0
2032.0,12014260000.0,12258490000.0,11732359000.0,11840457000.0,12143215000.0,11949574000.0,11855011000.0,12909916000.0,12290014000.0,12601262000.0,11271245000.0,12729205000.0,11997792000.0,11814531000.0,11834574000.0,13036085000.0,10977490000.0,11912152000.0,11447996000.0
2033.0,11803936000.0,12085546000.0,11511038000.0,11585981000.0,11931048000.0,11564970000.0,11573602000.0,12778804000.0,12124658000.0,12373571000.0,11019078000.0,12693262000.0,11700692000.0,11552559000.0,11636659000.0,12649954000.0,10607457000.0,11694355000.0,11091040000.0
2034.0,11566161000.0,11906614000.0,11161348000.0,11427205000.0,11767311000.0,11240252000.0,11079533000.0,12605335000.0,11900597000.0,12279570000.0,10914546000.0,12404910000.0,11536338000.0,11403688000.0,11489558000.0,12601062000.0,10187430000.0,11488829000.0,10762223000.0
2035.0,11290013000.0,11637435000.0,10979079000.0,11075723000.0,11597144000.0,10883241000.0,10790031000.0,12413548000.0,11687997000.0,12041797000.0,10672137000.0,12254759000.0,11288585000.0,11418567000.0,11208540000.0,12623795000.0,9684038000.0,11236481000.0,10494436000.0
2036.0,11012401000.0,11359854000.0,10677061000.0,10730066000.0,11386107000.0,10706049000.0,10358952000.0,12260164000.0,11716949000.0,11886590000.0,10368861000.0,12179245000.0,11155156000.0,11066007000.0,10989695000.0,12320905000.0,9288781000.0,10979927000.0,10143973000.0
2037.0,10904032000.0,11132157000.0,10422319000.0,10468091000.0,11129149000.0,10452479000.0,9944941000.0,12069596000.0,11457591000.0,11697886000.0,9997986000.0,12026331000.0,10822467000.0,10826740000.0,10711498000.0,12077788000.0,8851597000.0,10555225000.0,9913430000.0
2038.0,10825861000.0,10866732000.0,10126694000.0,10087691000.0,10947225000.0,10253273000.0,9630038000.0,11935066000.0,11301856000.0,11469590000.0,9794161000.0,11828624000.0,10646768000.0,10429741000.0,10616215000.0,11951762000.0,8465498000.0,10291713000.0,9462652000.0
2039.0,10314839000.0,10550448000.0,9903353000.0,9713904000.0,10796995000.0,9802310000.0,9244499000.0,11720280000.0,11139219000.0,11148857000.0,9449318000.0,11596108000.0,10410212000.0,10170545000.0,10242993000.0,11814643000.0,8142156300.0,9943887000.0,9118231000.0
2040.0,10302936000.0,10278512000.0,9564303000.0,9379921000.0,10643569000.0,9275329000.0,8775745000.0,11642888000.0,10877478000.0,10904275000.0,9110843000.0,11421949000.0,10193473000.0,9806894000.0,9853257000.0,11881524000.0,7906524000.0,9664808000.0,8618695000.0
2041.0,9933110000.0,9920158000.0,9137711000.0,8896335000.0,10473292000.0,8942660000.0,8347947000.0,11526156000.0,10574416000.0,10612601000.0,8981468000.0,11360356000.0,9985605000.0,9431979000.0,9370749000.0,11720081000.0,7582935600.0,9405613000.0,8219237000.0
2042.0,9656906000.0,9575589000.0,8792760000.0,8649814000.0,10160093000.0,8677413000.0,7818368000.0,11595498000.0,10376069000.0,10300030000.0,8478092000.0,11095487000.0,9693685000.0,9108488000.0,9108766000.0,11479887000.0,7100940300.0,9006182000.0,7930516500.0
2043.0,9367130000.0,9376564000.0,8496601600.0,8287757000.0,10008380000.0,8284742700.0,7386051600.0,11489903000.0,10226940000.0,10089941000.0,8195120000.0,10842703000.0,9431707000.0,8751644000.0,9232651000.0,11301727000.0,6777006600.0,8734312000.0,7681786000.0
2044.0,9020364000.0,9076900000.0,8047338000.0,7964521000.0,9868899000.0,7942294500.0,6894752300.0,11152049000.0,10006699000.0,9731019000.0,7865692000.0,10530787000.0,9237750000.0,8384442400.0,8840819000.0,11103304000.0,6510445000.0,8516180000.0,7228658700.0
2045.0,8653702000.0,8661750000.0,7668181000.0,7645808000.0,9663576000.0,7620595700.0,6440404500.0,11233873000.0,9726079000.0,9528963000.0,7476686000.0,10148736000.0,9002747000.0,8021822000.0,8463102500.0,10898367000.0,6137572000.0,8372793000.0,6754958000.0
2046.0,8396062700.0,8364023300.0,7203591700.0,7397035500.0,9476333000.0,7317854700.0,6076369400.0,10973379000.0,9375669000.0,9446450000.0,7156945000.0,9967321000.0,8791512000.0,7712745000.0,8150946000.0,10777518000.0,5829922300.0,8052513000.0,6425193500.0
2047.0,8102727700.0,7864284000.0,6967065600.0,7102919700.0,9207929000.0,7027646500.0,5688377000.0,10732595000.0,9194998000.0,9089150000.0,6920122000.0,9801384000.0,8553913000.0,7478546400.0,7786369500.0,10591391000.0,5566164000.0,7758078500.0,6177097700.0
2048.0,7708118500.0,7468251600.0,6886157300.0,6817995300.0,8939018000.0,6801736700.0,5282245000.0,10587180000.0,8997581000.0,8701026000.0,6612307500.0,9546762000.0,8303679500.0,7161298400.0,7413889500.0,10417760000.0,5343401000.0,7518110000.0,5760635400.0
2049.0,7317750000.0,7132253700.0,6467298000.0,6603815000.0,8676733000.0,6519998000.0,4848726500.0,10338314000.0,8738301000.0,8346352600.0,6340494000.0,9287185000.0,8030459400.0,6851187700.0,7302191000.0,10164644000.0,4976661500.0,7347402000.0,5472932000.0
2050.0,7150450000.0,6794983000.0,6011257000.0,6361999400.0,8343446000.0,6284901400.0,4562656000.0,10222779000.0,8365683700.0,8057771000.0,5983463000.0,9014094000.0,7756305000.0,6549772000.0,7010030600.0,9972792000.0,4645610500.0,7297983000.0,5246869500.0
2051.0,6960778000.0,6545917400.0,5603116500.0,6000694000.0,8079837000.0,5940461600.0,4305438000.0,10039474000.0,8105032000.0,7804423700.0,5743978500.0,8843064000.0,7432201700.0,6348790300.0,6759630000.0,9767026000.0,4513740000.0,7165125600.0,4961483300.0
2052.0,6749439500.0,6205144600.0,5365848600.0,5712815600.0,7930018000.0,5747698700.0,4060493300.0,9937300000.0,7828424700.0,7586419000.0,5420588500.0,8661708000.0,7205362700.0,6707499500.0,6422217700.0,9609449000.0,4359404500.0,7023069700.0,4654206000.0
2053.0,6431469000.0,5930481700.0,4963617300.0,5379141600.0,7993930000.0,5427452000.0,3773570300.0,9784010000.0,7626451000.0,7254646000.0,5260867000.0,8432797700.0,7001283000.0,5915355000.0,6072595000.0,9460301000.0,4200291300.0,6792540000.0,4416775000.0
2054.0,6195880400.0,5671232000.0,4594408000.0,5133791700.0,7636899300.0,5196486700.0,3530270000.0,9580413000.0,7351311000.0,6886445600.0,4922705400.0,8143413000.0,6776620000.0,5724909000.0,5976109000.0,9272548000.0,3891957200.0,6703532500.0,4220767500.0
2055.0,6024599000.0,5442817500.0,4297998000.0,4837046300.0,7428716500.0,4948999000.0,3328480500.0,9362444000.0,7088746500.0,6610634000.0,4670879000.0,7998790700.0,6523971600.0,5529328000.0,5728730000.0,9015597000.0,3685725700.0,6468199000.0,3953441000.0
2056.0,5728100400.0,5250244000.0,4017203200.0,4592503000.0,7321113600.0,4673361400.0,3059034400.0,9783529000.0,6804462600.0,6196564500.0,4370967600.0,7696156000.0,6287355400.0,5176961000.0,5669647000.0,8747861000.0,3521908700.0,6152101000.0,3694289000.0
2057.0,5371573000.0,4978983000.0,3744017200.0,4308730400.0,7025656300.0,4426618400.0,2884356000.0,9165809000.0,6621362700.0,5861011000.0,4127551700.0,7445926000.0,6134771000.0,4936171000.0,5366444500.0,8546573000.0,3303808800.0,5929932000.0,3414943500.0
2058.0,5158051300.0,4744569300.0,3517972200.0,4104987000.0,6766791700.0,4175520800.0,2650723800.0,9130951000.0,6345649700.0,5514778000.0,3878115600.0,7158603300.0,5772963000.0,4704665600.0,5129033000.0,8263022600.0,3097542000.0,5775798300.0,3177054700.0
2059.0,4944381000.0,4515476500.0,3281397000.0,3910360300.0,6574193000.0,3981201700.0,2391047400.0,8915763000.0,5988485600.0,5286370300.0,3667328800.0,7041879000.0,5485682000.0,4546268700.0,4971601000.0,8004153300.0,2944230700.0,5593242600.0,3002635300.0
2060.0,4748796400.0,4186322000.0,3067468000.0,3672627500.0,6414774300.0,3731162400.0,2173408800.0,8789555000.0,5661269000.0,5025543700.0,3410762200.0,6739887600.0,5196805600.0,4301925000.0,4722885000.0,7786451500.0,2769117000.0,5444508700.0,2819371000.0
2061.0,4551460400.0,3952133000.0,2836232700.0,3419582700.0,6233184000.0,3470566400.0,1991921200.0,8610099000.0,5381551600.0,4730594300.0,3188967700.0,6479008300.0,4927064600.0,4139926300.0,4539755000.0,7547702300.0,2568731100.0,5282388000.0,2623424500.0
2062.0,4312615400.0,3673455600.0,2649961000.0,3219593700.0,6089706500.0,3233142500.0,1863211100.0,8356773400.0,5065991000.0,4436126000.0,2988631600.0,6200481000.0,4840689000.0,4060603400.0,4356256300.0,7268744000.0,2447608600.0,5118018600.0,2407134200.0
2063.0,4101107200.0,3421231600.0,2436735500.0,3045205200.0,5889651700.0,3071469000.0,1738304800.0,8099533300.0,4757257700.0,4144892400.0,2812117000.0,6016531500.0,4612284400.0,3871177500.0,4135241500.0,7087400000.0,2280301600.0,4959578600.0,2253485800.0
2064.0,3929448000.0,3208350500.0,2221867000.0,2846768000.0,5630307300.0,2899218400.0,1683786600.0,7950514700.0,4464921000.0,3982218200.0,2622624000.0,5825704000.0,4437994500.0,3721124400.0,4002860300.0,6849868300.0,2126116900.0,4833209300.0,2111130600.0
2065.0,3681892400.0,2986074600.0,2075347300.0,2694349800.0,5416983000.0,2693612000.0,1507734100.0,7839108000.0,4216887800.0,3747297500.0,2440107300.0,5608127500.0,4188155100.0,3650000100.0,3874882300.0,6591579600.0,1971378000.0,4678140000.0,1979109800.0
2066.0,3447440600.0,2816481800.0,1954516200.0,2523400200.0,5285526500.0,2539090000.0,1397514000.0,7618396000.0,3993863400.0,3516186600.0,2273036000.0,5416569300.0,3957995000.0,3496991500.0,3740172300.0,6206024000.0,1818897200.0,4513067000.0,1850280400.0
2067.0,3270341400.0,2604067800.0,1800535900.0,2345946000.0,5032326700.0,2364087600.0,1206958500.0,7580488700.0,3812739800.0,3306082000.0,2019892900.0,5212127000.0,3751465500.0,3361587200.0,3567067100.0,6033659000.0,1669589900.0,4380163600.0,1657460000.0
2068.0,3123880200.0,2444972800.0,1661445200.0,2212418600.0,4890987500.0,2097024000.0,1015650050.0,7562372000.0,3517328400.0,3072107000.0,1846820200.0,5069750300.0,3639193300.0,3188408000.0,3321546000.0,5852440000.0,1565559300.0,4231860500.0,1568454400.0
2069.0,2929536000.0,2293610200.0,1554236700.0,2095136100.0,4706992000.0,1940484700.0,893884800.0,7274428400.0,3323587800.0,2868067300.0,1690681500.0,4859533300.0,3413568000.0,3069898500.0,3176037000.0,5664552400.0,1468580900.0,4093929000.0,1448650200.0
2070.0,2722213000.0,2113944700.0,1360497200.0,1931668000.0,4551835600.0,1758584000.0,782503800.0,7024471000.0,3066622700.0,2677647600.0,1529407200.0,4655333400.0,3338083000.0,3016471000.0,3015745300.0,5392520000.0,1351047700.0,3998532600.0,1290476000.0
2071.0,2551364000.0,1975081300.0,1185123200.0,1776525600.0,4360946700.0,1589613800.0,703945400.0,6887207400.0,2907836000.0,2489773000.0,1364025600.0,4357738500.0,3128711400.0,2807876900.0,2853050400.0,5141547000.0,1174073500.0,3859530200.0,1118498400.0
2072.0,2398818300.0,1825792000.0,1074150400.0,1659965300.0,4196270300.0,1375572100.0,621885060.0,6746686500.0,2730005200.0,2349701600.0,1226476000.0,4372551000.0,2975656700.0,2654860000.0,2606172000.0,4935278600.0,991309600.0,3715022300.0,958921860.0
2073.0,2267836000.0,1721365100.0,939846460.0,1523028600.0,4016495600.0,1232051500.0,580219700.0,6644187000.0,2534484200.0,2177126100.0,1077402100.0,4148506000.0,2792978200.0,2511403800.0,2425892900.0,4699735000.0,875171460.0,3616989400.0,864804600.0
2074.0,2180040400.0,1598624100.0,859976800.0,1389282300.0,3901094000.0,1111911200.0,522616220.0,6496176600.0,2377764900.0,2041991600.0,970268100.0,4039138600.0,2655456500.0,2379686700.0,2284118300.0,4489064000.0,767422500.0,3498747100.0,766942460.0
2075.0,2059292200.0,1467509400.0,789409300.0,1214496300.0,3812734000.0,986857700.0,430219300.0,6444715000.0,2228644900.0,1912816000.0,807570800.0,3897801200.0,2504586500.0,2265475600.0,2131474000.0,4280371000.0,694016960.0,3358190300.0,703427300.0
2076.0,1900044300.0,1316847900.0,683220300.0,1033650200.0,3608924200.0,864652100.0,360613150.0,6281237000.0,2118631000.0,1757951500.0,695756100.0,3762947300.0,2364851500.0,2126328600.0,1937762700.0,4103628300.0,607017660.0,3181594000.0,609132400.0
2077.0,1782588300.0,1172318800.0,623087600.0,969339000.0,3460013300.0,743181250.0,299505300.0,6119932400.0,1979381000.0,1667992700.0,620253300.0,3676222000.0,2175665000.0,2062952200.0,1831699300.0,3850987800.0,526106800.0,3082347500.0,506219260.0
2078.0,1718506500.0,1038267460.0,552431360.0,862292160.0,3318819800.0,678174140.0,241001470.0,5960866000.0,1897558000.0,1520774400.0,537486200.0,3549528000.0,2047621400.0,2002078200.0,1607244700.0,3688230100.0,465331170.0,2969039000.0,459043800.0
2079.0,1593155700.0,960050750.0,483323200.0,795552640.0,3245265200.0,611124160.0,203221760.0,5937848000.0,1804633200.0,1325885600.0,440727140.0,3387435800.0,1846773800.0,1909086000.0,1476873100.0,3497388800.0,411978900.0,2865324800.0,412824260.0
2080.0,1481193100.0,878771140.0,418244500.0,724040900.0,3158033400.0,537899840.0,175932910.0,5715351600.0,1687082600.0,1200616100.0,387642460.0,3280923100.0,1697079300.0,1788291200.0,1352898600.0,3365750000.0,358450500.0,2772518000.0,375661700.0
2081.0,1331211900.0,795269950.0,380434140.0,638355460.0,3004861000.0,429838140.0,151088100.0,5572767000.0,1583063200.0,1064938560.0,296793150.0,3152821500.0,1553855000.0,1675203300.0,1240001000.0,3254099000.0,298887870.0,2685300000.0,321672350.0
2082.0,1228131600.0,725446100.0,312737660.0,546393200.0,2918033400.0,349540480.0,115113570.0,5378392000.0,1426798200.0,950843200.0,230264560.0,3045267500.0,1448630100.0,1529079900.0,1095100500.0,3106030300.0,238168270.0,2572993800.0,282974270.0
2083.0,1163809000.0,613700740.0,262093810.0,493149500.0,2783293700.0,287906180.0,103658990.0,5224193500.0,1330286800.0,839790400.0,181145740.0,2906496500.0,1353401300.0,1471087500.0,945031900.0,2891720700.0,205816140.0,2480815000.0,201069920.0
2084.0,1079915500.0,554316400.0,238342460.0,443729800.0,2694771000.0,246570540.0,95493976.0,5069168600.0,1254041700.0,738940000.0,152840850.0,2818847200.0,1203444500.0,1364368100.0,834683600.0,2757124400.0,172375700.0,2389963800.0,163934350.0
2085.0,1002623500.0,508423140.0,209976580.0,411246300.0,2605625300.0,206227500.0,82980480.0,4927342600.0,1171247600.0,667167360.0,136542430.0,2701521700.0,1087039400.0,1318245100.0,790998460.0,2606937900.0,145763620.0,2280857600.0,150747520.0
2086.0,925520900.0,465682780.0,193419940.0,353817280.0,2497882600.0,184073460.0,75542710.0,4797027300.0,1034892860.0,607595700.0,121823930.0,2611169300.0,978160500.0,1267616500.0,702218750.0,2509666300.0,132858560.0,2226103300.0,129960530.0
2087.0,807846850.0,394304540.0,181839780.0,319950600.0,2417392600.0,139540460.0,65479620.0,4599536600.0,944826240.0,527927970.0,106624776.0,2496618200.0,883771260.0,1206415700.0,605848640.0,2448779800.0,102362890.0,2123498000.0,93604570.0
2088.0,730072600.0,360059360.0,165812580.0,256300700.0,2331233500.0,128331144.0,60537930.0,4420134400.0,873246800.0,481335520.0,94744740.0,2404653300.0,775719740.0,1111646200.0,552267140.0,2235309000.0,97245400.0,2041485400.0,80628540.0
2089.0,677333800.0,298566820.0,130317230.0,211261440.0,2206285600.0,110161290.0,57562332.0,4309145600.0,793376500.0,441527550.0,86127330.0,2312899000.0,717735940.0,1027628540.0,507231580.0,2095891000.0,86889870.0,1894084100.0,72640920.0
2090.0,607811200.0,249747630.0,120090950.0,178436660.0,2152995000.0,93908060.0,51459210.0,4223300000.0,740329900.0,363744740.0,79259800.0,2192726500.0,658954050.0,972465200.0,461550460.0,1936077400.0,79349304.0,1735017000.0,66512880.0
2091.0,543351700.0,224130160.0,113467490.0,147640370.0,2048616400.0,85844320.0,47010504.0,4057355000.0,684739600.0,336065920.0,69555440.0,2128874100.0,590756900.0,922932740.0,398084640.0,1777842000.0,70111060.0,1660769200.0,63086204.0
2092.0,510285500.0,204755250.0,104880960.0,122712540.0,1926652700.0,75663900.0,45442320.0,3922692600.0,634567500.0,258773220.0,64007496.0,2008583600.0,508792220.0,888077600.0,354478620.0,1620403700.0,66872436.0,1535622000.0,56692668.0
2093.0,472227400.0,180579900.0,98593210.0,103098664.0,1770906100.0,69942170.0,43642004.0,3771750000.0,600089000.0,218179060.0,61256264.0,1871216400.0,450230140.0,838015600.0,291806140.0,1421149300.0,59329980.0,1453890400.0,48321950.0
2094.0,439430370.0,162275760.0,85744310.0,98753860.0,1681326200.0,62593172.0,39674476.0,3630524700.0,530842270.0,186359000.0,54371796.0,1792506500.0,408206600.0,777504600.0,238669520.0,1302965600.0,55957180.0,1367255900.0,43490228.0
2095.0,406467800.0,129889760.0,80157090.0,92220450.0,1599413000.0,60060908.0,36411260.0,3479140400.0,495966370.0,158187760.0,50366236.0,1666529000.0,294280260.0,725305340.0,194673420.0,1212928100.0,52136896.0,1300453400.0,38555044.0
2096.0,351169280.0,120079970.0,75060430.0,71790710.0,1515383300.0,58228690.0,33535024.0,3311528200.0,462449100.0,126658560.0,45021190.0,1556460900.0,265326640.0,689724160.0,168323680.0,1123793700.0,48608596.0,1233117200.0,36985800.0
2097.0,330280740.0,114416584.0,70457624.0,65421452.0,1441707300.0,53606716.0,32900996.0,3166899500.0,424306430.0,116919464.0,42017056.0,1507934700.0,237942940.0,659441400.0,145992880.0,1055533600.0,44272836.0,1153587500.0,35717930.0
2098.0,304246850.0,101906424.0,61833580.0,62583264.0,1371315000.0,52376852.0,30428472.0,3006286600.0,395592900.0,109759290.0,40384536.0,1474934900.0,202200130.0,594475600.0,114907336.0,988333200.0,40193560.0,1087807400.0,33781744.0
2099.0,250605300.0,96892550.0,57276430.0,59745950.0,1301653800.0,50427176.0,30053100.0,2875979800.0,367051330.0,95141340.0,38565704.0,1408502500.0,169006290.0,568192400.0,102536530.0,893703400.0,39354780.0,1030063360.0,33165408.0
