time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2036.0,11085779000.0,10323650000.0,10132953000.0,9303723000.0
2037.0,10846010000.0,9943910000.0,9898071000.0,8868990000.0
2038.0,10450590000.0,9733926000.0,9444886000.0,8489784000.0
2039.0,10193040000.0,9385199000.0,9105307000.0,8174007300.0
2040.0,9827171000.0,9046699000.0,8609361000.0,7935293000.0
2041.0,9459786000.0,8723188000.0,8086421000.0,7563836000.0
2042.0,9062085000.0,8205418500.0,7702837000.0,7156749000.0
2043.0,8799558000.0,7847266300.0,7266390000.0,6910044000.0
2044.0,8538637000.0,7463095300.0,6950378500.0,6617121300.0
2045.0,8168365600.0,7087152600.0,6668693000.0,6273121000.0
2046.0,7879705600.0,6861614000.0,6309996000.0,6026666500.0
2047.0,7592978000.0,6569920000.0,6018231000.0,5750631000.0
2048.0,7269233000.0,6351913500.0,5779634700.0,5428276700.0
2049.0,6980995000.0,6232842000.0,5519245000.0,5160779000.0
2050.0,6721338400.0,5868994600.0,5279379000.0,4821050000.0
2051.0,6372972500.0,5589966000.0,5035195000.0,4577666600.0
2052.0,6177714000.0,5392303600.0,4770006500.0,4327699000.0
2053.0,5904426000.0,5177342000.0,4580289500.0,4169079800.0
2054.0,5669523000.0,4901558300.0,4383250000.0,3996247300.0
2055.0,5434971000.0,4677158400.0,4233635600.0,3781756700.0
2056.0,5216129500.0,4566338000.0,3995474000.0,3556333800.0
2057.0,5293210600.0,4297303600.0,3763816700.0,3310789000.0
2058.0,4952869400.0,4114486500.0,3589818000.0,3083664400.0
2059.0,4809112600.0,3959811300.0,3385822500.0,2941222100.0
2060.0,4644960000.0,3884978200.0,3172402200.0,2818166500.0
2061.0,4494318000.0,3668811500.0,3019735800.0,2713928400.0
2062.0,4377832400.0,3514219500.0,2896523000.0,2524888600.0
2063.0,4247093200.0,3374563000.0,2699765800.0,2386531300.0
2064.0,4133603000.0,3202252800.0,2510193400.0,2267864000.0
2065.0,4361078000.0,3103750700.0,2395853800.0,2130119000.0
2066.0,4051168800.0,2973535200.0,2236248300.0,2040921200.0
2067.0,3894984200.0,2865275100.0,2119580500.0,1892134000.0
2068.0,3924698400.0,2746377700.0,2026565500.0,1790288400.0
2069.0,3722753300.0,2611507500.0,1948518400.0,1774973200.0
2070.0,3714121500.0,2518121200.0,1790682500.0,1639411500.0
2071.0,3609833200.0,2440710400.0,1702651500.0,1599536800.0
2072.0,3516307700.0,2269438700.0,1582643800.0,1560266600.0
2073.0,3382865700.0,2177352000.0,1505821400.0,1385519700.0
2074.0,3416428800.0,2078355800.0,1363817000.0,1284935800.0
2075.0,3259058000.0,1960975400.0,1265441700.0,1212503300.0
2076.0,3471543600.0,1915919900.0,1189552400.0,1153329900.0
2077.0,3153405700.0,1815675300.0,1115120400.0,1091720100.0
2078.0,3124815000.0,1697640200.0,1049317500.0,1037027140.0
2079.0,3014615000.0,1594531200.0,1014018100.0,1051834400.0
2080.0,2975003400.0,1533421200.0,958059650.0,966042200.0
2081.0,2879584500.0,1476959700.0,914186940.0,915442200.0
2082.0,2783153700.0,1412620700.0,906732300.0,879480700.0
2083.0,2806810400.0,1340999200.0,857722200.0,842716400.0
2084.0,3505718500.0,1299833600.0,826777340.0,818211140.0
2085.0,2760110600.0,1282116600.0,894176960.0,783858750.0
2086.0,2688196000.0,1264862200.0,825562200.0,813730000.0
2087.0,2578803700.0,1168468100.0,742007550.0,760478100.0
2088.0,2574538500.0,1106703600.0,808715140.0,1198466300.0
2089.0,2495083300.0,1762652800.0,692688700.0,877051260.0
2090.0,2831237000.0,1094415000.0,785839600.0,735017900.0
2091.0,2395817500.0,1070414300.0,700670100.0,806642050.0
2092.0,2410923300.0,1016826200.0,690065860.0,715990000.0
2093.0,2703999700.0,1058358700.0,633914000.0,945748300.0
2094.0,2433248800.0,924789060.0,688025150.0,682724350.0
2095.0,2281664500.0,945865100.0,679799500.0,702219300.0
2096.0,2112689500.0,897178200.0,906257540.0,914941800.0
2097.0,2065390200.0,880429400.0,609926300.0,703110460.0
2098.0,2056080800.0,857787840.0,589208200.0,943104500.0
2099.0,2677694700.0,840903400.0,694682100.0,742486000.0
2100.0,2321202200.0,833859000.0,668958200.0,961534900.0
