time,IPSL-CM6A-LR,KACE-1-0-G,GFDL-ESM4,MRI-ESM2-0,EC-EARTH3,UKESM1-0-LL,CNRM-ESM2-1,IITM-ESM,TAIESM1,CESM2-WACCM,MIROC6,CNRM-CM6-1,CANESM5,MPI-ESM1-2-HR
2017.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0
2018.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0
2019.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0
2020.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0
2021.0,13607479000.0,13611402000.0,13698771000.0,13644443000.0,13565746000.0,13607267000.0,14351060000.0,13678754000.0,13936059000.0,13571360000.0,13605241000.0,13571103000.0,13514684000.0,13683126000.0
2022.0,13451869000.0,13490527000.0,13532999000.0,13563937000.0,13492735000.0,13554639000.0,13773996000.0,13567169000.0,13632356000.0,13459603000.0,13543668000.0,13471740000.0,13344757000.0,13589913000.0
2023.0,13382294000.0,13665218000.0,13359475000.0,13352317000.0,13276889000.0,13641123000.0,13570972000.0,13589550000.0,13436868000.0,13295789000.0,13455462000.0,13293902000.0,13042565000.0,13574785000.0
2024.0,13253111000.0,13486351000.0,13196168000.0,13201864000.0,13155250000.0,13216977000.0,13345753000.0,13540689000.0,13290274000.0,13104068000.0,13323941000.0,13083383000.0,12773295000.0,13319313000.0
2025.0,13201476000.0,13281401000.0,12986192000.0,13043428000.0,13051182000.0,13044562000.0,13153196000.0,13554901000.0,13084773000.0,12924633000.0,13166604000.0,12875270000.0,12481081000.0,13236115000.0
2026.0,12980160000.0,13386038000.0,12865207000.0,12928310000.0,12866657000.0,12813370000.0,12932324000.0,13354380000.0,12868568000.0,12837973000.0,13037495000.0,12692437000.0,12282299000.0,13014585000.0
2027.0,12760261000.0,13023305000.0,12651258000.0,12689502000.0,12639174000.0,12564181000.0,12765062000.0,13491772000.0,12640042000.0,12576730000.0,12945536000.0,12468527000.0,11910080000.0,12864330000.0
2028.0,12541029000.0,13544862000.0,12502779000.0,12448529000.0,12405877000.0,12314849000.0,12588712000.0,13197703000.0,12425895000.0,12397446000.0,12845375000.0,12254588000.0,11623334000.0,12688523000.0
2029.0,12368105000.0,13085037000.0,12315038000.0,12270355000.0,12181002000.0,12181988000.0,12410380000.0,13113443000.0,12163490000.0,12490153000.0,12820451000.0,11989246000.0,11206919000.0,12465549000.0
2030.0,12076781000.0,12769862000.0,12269569000.0,12194092000.0,11890844000.0,11869146000.0,12285197000.0,12973323000.0,11912874000.0,12110456000.0,12550818000.0,11943120000.0,10879813000.0,12274161000.0
2031.0,11849635000.0,12515596000.0,12200050000.0,11946080000.0,11658217000.0,11636994000.0,12049858000.0,12967541000.0,11653531000.0,11931426000.0,12465843000.0,11779937000.0,10600477000.0,12153472000.0
2032.0,11576148000.0,12312130000.0,11991381000.0,11761765000.0,11402563000.0,11462902000.0,11830744000.0,12847682000.0,11408927000.0,11739581000.0,12259620000.0,11378113000.0,10212273000.0,11984627000.0
2033.0,11280003000.0,12149307000.0,11825308000.0,11503229000.0,11220451000.0,11173191000.0,11601639000.0,12833903000.0,11118683000.0,11492593000.0,12147090000.0,11121011000.0,9815619000.0,11923922000.0
2034.0,11293087000.0,11986017000.0,11667577000.0,11370805000.0,11086543000.0,10937866000.0,11413285000.0,12701347000.0,10821090000.0,11253408000.0,12085147000.0,10864083000.0,9427570000.0,11736416000.0
2035.0,11100260000.0,11814546000.0,11462225000.0,11127398000.0,10798502000.0,10634703000.0,11215588000.0,12823070000.0,10528651000.0,11075997000.0,11891524000.0,10716743000.0,9204600000.0,11569473000.0
2036.0,10684635000.0,11569868000.0,11235445000.0,10858661000.0,10512478000.0,10387845000.0,11073331000.0,12524051000.0,10237858000.0,10829218000.0,11796540000.0,10469479000.0,8714293000.0,11640477000.0
2037.0,10488698000.0,11419100000.0,11181111000.0,10604884000.0,10317852000.0,10125725000.0,10884283000.0,12537665000.0,9991422000.0,10779279000.0,11600152000.0,10250972000.0,8927493000.0,11298997000.0
2038.0,10177383000.0,11222792000.0,11035720000.0,10360470000.0,10101801000.0,9840202000.0,10759927000.0,12429849000.0,9733156000.0,10495176000.0,11371141000.0,9962566000.0,8274989000.0,11150513000.0
2039.0,9896550000.0,11001461000.0,10871266000.0,10146834000.0,9919321000.0,9563372000.0,10554182000.0,12648419000.0,9415681000.0,10264052000.0,11217198000.0,9927177000.0,7926364000.0,10963173000.0
2040.0,9718804000.0,10783948000.0,10758565000.0,9821276000.0,9699564000.0,9276156000.0,10399879000.0,12371899000.0,9105025000.0,10033963000.0,11087332000.0,9693964000.0,7612663300.0,10825401000.0
2041.0,9387956000.0,10680824000.0,10651639000.0,9545036000.0,9520496000.0,8879142000.0,10155425000.0,12414450000.0,8852252000.0,9837870000.0,10921403000.0,9396025000.0,7313145000.0,11122868000.0
2042.0,9317416000.0,10665269000.0,10910077000.0,9250583000.0,9401120000.0,8669907000.0,9985530000.0,12321924000.0,8629898000.0,9825086000.0,10827139000.0,9246908000.0,7070671400.0,10823900000.0
2043.0,8957012000.0,10441108000.0,10724242000.0,9726301000.0,9148047000.0,8395432400.0,9912410000.0,12330271000.0,8395278000.0,9433815000.0,10669219000.0,8991384000.0,6786960400.0,10554441000.0
2044.0,9088153000.0,10165023000.0,10391963000.0,9224712000.0,8941096000.0,8408176000.0,10160512000.0,12345009000.0,8139498500.0,9235295000.0,10506738000.0,8784083000.0,6541142000.0,10467010000.0
2045.0,8692427000.0,9948591000.0,10231831000.0,8829670000.0,8762785000.0,8144684500.0,9708764000.0,12124259000.0,7904571400.0,9034240000.0,10387362000.0,8571154000.0,6376379000.0,10549108000.0
2046.0,8417676300.0,9741396000.0,10051335000.0,8657612000.0,8567957000.0,7884717600.0,9536567000.0,12102077000.0,7611282000.0,8785903000.0,10226123000.0,8371987000.0,6174685700.0,10308729000.0
2047.0,8613799000.0,9580599000.0,9896003000.0,8427871000.0,8370700000.0,7643107300.0,9508567000.0,12036698000.0,7340990000.0,8550629000.0,10184709000.0,8321675300.0,5996583400.0,10116665000.0
2048.0,8244871700.0,9472964000.0,9802936000.0,8217884700.0,8139261400.0,7446188500.0,9356532000.0,11960422000.0,7321753000.0,8343712300.0,9929553000.0,8210633700.0,5763302400.0,9925910000.0
2049.0,8181638700.0,9329473000.0,9772828000.0,8197014000.0,7920316000.0,7260373000.0,9219687000.0,11883816000.0,7087921700.0,8176717300.0,9767716000.0,7957767700.0,5661302300.0,9853694000.0
2050.0,8046202000.0,9168629000.0,9762257000.0,7978224000.0,7765807000.0,6998964700.0,9005045000.0,11831316000.0,6791631400.0,8025749000.0,9643112000.0,7722506000.0,5671353000.0,9716744000.0
2051.0,7675014000.0,9066902000.0,9499062000.0,7852093000.0,7602191000.0,6828229600.0,8866405000.0,11710002000.0,6593709000.0,7953388000.0,9481760000.0,7604503600.0,5370120700.0,9566386000.0
2052.0,7490669600.0,8861098000.0,9421496000.0,7749210000.0,7435313000.0,6743749000.0,8829537000.0,11711023000.0,6383331000.0,7757155300.0,9483181000.0,7421262300.0,5259747300.0,9508929000.0
2053.0,7382642000.0,8699096000.0,9463382000.0,7521584000.0,7249678300.0,6530892000.0,8634826000.0,11600561000.0,6237633000.0,7555831300.0,9431781000.0,7331027000.0,5310843400.0,9333386000.0
2054.0,7223490600.0,8519343000.0,9251353000.0,7436071000.0,7080683500.0,6374436000.0,8531454500.0,11531603000.0,6078317000.0,7416057300.0,9290626000.0,7132427300.0,5069257000.0,9211792000.0
2055.0,7312471600.0,8393409500.0,9074669000.0,7320150000.0,7024416000.0,6240495600.0,8378452000.0,11699076000.0,5973908000.0,7270694000.0,9141626000.0,7020507600.0,4938452000.0,9074748000.0
2056.0,7347281400.0,8873519000.0,9022206000.0,7235058000.0,6893623000.0,6131858000.0,8229228500.0,11433110000.0,5803626000.0,7192835000.0,9198765000.0,6883429000.0,4799388000.0,9046260000.0
2057.0,7143080000.0,8839990000.0,8968791000.0,7197007400.0,6739425300.0,5968122000.0,8085673500.0,11361180000.0,5625870300.0,6965601000.0,9080816000.0,6714411500.0,4750241000.0,8904949000.0
2058.0,6976797000.0,8317569500.0,8788194000.0,7025160000.0,6792633000.0,5822140000.0,8266059300.0,11232868000.0,5559003600.0,6853860400.0,8930487000.0,6626285600.0,4859618000.0,8800180000.0
2059.0,7074943500.0,8131626000.0,8726107000.0,7070059500.0,6560420000.0,5746070500.0,8002480000.0,11230339000.0,5376324600.0,6702136000.0,8789475000.0,6669803000.0,4593031000.0,8968539000.0
2060.0,6706898400.0,7965981700.0,8618067000.0,6881369600.0,6489458700.0,5627902000.0,7883831000.0,11123105000.0,5880536600.0,6587962000.0,8686434000.0,6468661000.0,4526257000.0,8684251000.0
2061.0,6577236500.0,7857338000.0,8514835500.0,6839214000.0,6522181600.0,5486277000.0,7726257000.0,11056633000.0,5225741000.0,6450078700.0,8650541000.0,6354590700.0,4403956000.0,8617287000.0
2062.0,6532224500.0,7818546700.0,8424528400.0,7296831500.0,6291270000.0,5322583000.0,7580496400.0,11051667000.0,5066340000.0,6424493600.0,8585927000.0,6281706000.0,4289999000.0,8673438000.0
2063.0,6632322600.0,7676872700.0,8334031400.0,6816410000.0,6153590000.0,5359472000.0,7573672400.0,10903353000.0,4975071700.0,6305560600.0,8372552700.0,6136659500.0,4241608200.0,8677855000.0
2064.0,6315389000.0,7520630300.0,8238775000.0,6680295000.0,6062554600.0,5175615500.0,7413146600.0,10819652000.0,4840838700.0,6290816500.0,8320447500.0,6050410000.0,4137944800.0,8418413600.0
2065.0,6334778400.0,7454704000.0,8096318000.0,6750488000.0,6725857300.0,5063596500.0,7505484000.0,10713084000.0,4748951000.0,6201249300.0,8177750500.0,6640460300.0,4065056800.0,8330711600.0
2066.0,6135635500.0,7322512400.0,8036322000.0,6839745500.0,5950227000.0,5044602000.0,7303887000.0,10811698000.0,5099820500.0,6102319600.0,8142406000.0,6218250000.0,4099772400.0,8266114600.0
2067.0,6149774000.0,7345118700.0,7891974700.0,6499292700.0,5956731400.0,4880006000.0,7131366000.0,10668231000.0,4593743000.0,5993297000.0,8353680400.0,5982468600.0,3944324600.0,8410756600.0
2068.0,6267083300.0,7172514000.0,7763158000.0,6413336000.0,5904451600.0,4785383400.0,7493536300.0,10624431000.0,4503446000.0,5956142000.0,8049072000.0,5865118700.0,3863279900.0,8448570000.0
2069.0,6807219000.0,7099424000.0,7634792400.0,7137519000.0,5751573500.0,4733413400.0,7032134700.0,10587904000.0,4449618000.0,5866898000.0,8041142300.0,5760062500.0,3781374200.0,8363843600.0
2070.0,6834125300.0,7003002000.0,7654836700.0,6333404700.0,5652962000.0,4744520700.0,6975852000.0,10590715000.0,4577046500.0,5794777600.0,7910128600.0,5851652600.0,3779855000.0,8255663600.0
2071.0,6260627500.0,6887952000.0,7493472000.0,6311482000.0,6233625000.0,4650410500.0,6907363300.0,10365925000.0,4379121000.0,5701810000.0,7814471000.0,5677303300.0,4024662300.0,8054789000.0
2072.0,5995532300.0,6936839000.0,7305591300.0,6464598000.0,5622625300.0,4558789000.0,7098801000.0,10352571000.0,4271881700.0,5672944600.0,7845695000.0,5559816700.0,3674410800.0,8042193000.0
2073.0,5889593000.0,6892823000.0,7363640000.0,6171046400.0,5567684600.0,4460527600.0,6760429600.0,10241220000.0,4415678000.0,5768690700.0,7701159400.0,5693148000.0,3584568000.0,8064268000.0
2074.0,5870615600.0,6739818000.0,7118529500.0,6122406000.0,5506192000.0,4389853000.0,6948496400.0,10200593000.0,4249250300.0,5568416300.0,7706225000.0,5438657500.0,3519366400.0,8034498600.0
2075.0,5761523700.0,6686140400.0,7081514000.0,6083440000.0,5634110000.0,4389912600.0,6684555000.0,10314995000.0,4222691300.0,5595784000.0,7666837000.0,5650897400.0,3467951400.0,7978109000.0
2076.0,5740331000.0,6612090400.0,6935133700.0,6032105500.0,5524024300.0,4539262500.0,6742572000.0,10153350000.0,4097756000.0,5486958600.0,7577090000.0,5334013400.0,3378726700.0,7884392000.0
2077.0,6064393700.0,6564344000.0,7205799000.0,5971832000.0,5401933000.0,4338283500.0,6578123300.0,10101263000.0,4050983000.0,5567313000.0,7709500000.0,5289667000.0,3407137800.0,8000516000.0
2078.0,5644641000.0,6471148500.0,7798023000.0,5954968000.0,5363325400.0,4398200300.0,7009268000.0,10103180000.0,4025330000.0,5411614700.0,7542170600.0,5236719600.0,3355861500.0,7786695000.0
2079.0,5635445000.0,6374995500.0,7371344400.0,6140163000.0,5328888300.0,4234777600.0,6588148000.0,9947604000.0,4335844400.0,5445138400.0,7445829600.0,5204571000.0,3279369200.0,7767843300.0
2080.0,5598427600.0,6309019000.0,6941773000.0,6050322000.0,5556827600.0,4173214700.0,6934330000.0,10016837000.0,3950123800.0,5402839000.0,7391993000.0,5128167000.0,3244557800.0,7703940000.0
2081.0,5577506300.0,6640993300.0,6946865000.0,6002641400.0,5334876700.0,4128640500.0,6556905000.0,9882490000.0,4293566000.0,5619222000.0,7318362000.0,5586342000.0,3206433800.0,7730226700.0
2082.0,5455115300.0,6224144000.0,6830987000.0,6288914000.0,5240325000.0,4347256300.0,6561885700.0,10070801000.0,4835059000.0,5370919400.0,7265385500.0,5408716000.0,3797980400.0,7764744000.0
2083.0,5391628000.0,6239989000.0,6639621600.0,5941417500.0,5257370000.0,4084630800.0,6438827000.0,10015576000.0,4094329900.0,5212798000.0,8026182700.0,5101628000.0,3287070500.0,7939633700.0
2084.0,5420107300.0,6134019000.0,6572436000.0,6062834700.0,5507232000.0,4032475600.0,6407684600.0,10004430000.0,4006833200.0,5163963000.0,7344006000.0,4989740500.0,3326579700.0,7694664700.0
2085.0,5328896000.0,6097045500.0,6469565400.0,6190442500.0,5379244000.0,3986115300.0,6485840000.0,10090178000.0,4248460800.0,5269492000.0,7157823000.0,5171346400.0,3372485400.0,7639937000.0
2086.0,5354220500.0,6032967700.0,6521747000.0,6073597000.0,5213105000.0,4035483000.0,6368282000.0,9995825000.0,4105349000.0,5170252300.0,7087243000.0,5430671400.0,3361035800.0,7885950500.0
2087.0,5435010600.0,5922745300.0,6392213000.0,5938258000.0,5212209000.0,3954077400.0,6304119000.0,9951002000.0,3941874200.0,5106430500.0,7093013500.0,5135681000.0,3495893200.0,7722043400.0
2088.0,5230375400.0,6015311400.0,6357656600.0,6214120400.0,5192449500.0,3866095900.0,6257791500.0,9873910000.0,3833321000.0,5053874000.0,7405363000.0,4953529000.0,3340468700.0,7592333300.0
2089.0,5173014000.0,5834140700.0,6425386000.0,6374955500.0,5847345000.0,3831594800.0,6235538400.0,10189967000.0,3797240800.0,4997933000.0,7132467700.0,4895174700.0,3691574300.0,7563874300.0
2090.0,5144223000.0,5738035700.0,6295326000.0,6174990000.0,5549655600.0,4092078300.0,6203438600.0,10065606000.0,3792715800.0,5015414000.0,7006391300.0,5016691000.0,3408720400.0,8064843000.0
2091.0,5159827000.0,5792492500.0,6245844500.0,6065645000.0,5365436000.0,3804155000.0,6153831400.0,9861380000.0,4033112300.0,4937461000.0,6975655400.0,4866823000.0,3318804700.0,8535168500.0
2092.0,5503913000.0,5652684300.0,6134015000.0,6217706000.0,5442259000.0,3764377600.0,6122723300.0,9936621000.0,4051753000.0,4925645000.0,6912488400.0,4834738000.0,3297219600.0,7797645300.0
2093.0,5064724000.0,5775147000.0,6432579000.0,5998442000.0,5394705400.0,3795876000.0,6156092000.0,9861386000.0,3908602000.0,4978990000.0,6835706400.0,4834143700.0,3311886300.0,7759264000.0
2094.0,5369273300.0,5611683300.0,6208558600.0,5990388000.0,5272898600.0,3910427600.0,6029235000.0,9670880000.0,3791080200.0,4875920000.0,7020767000.0,4928328000.0,3762763000.0,8194542000.0
2095.0,5550294000.0,5556628500.0,6188963000.0,5924696000.0,5226918400.0,4161608400.0,5971856000.0,9737811000.0,4064966700.0,5619857400.0,6905900500.0,5072038400.0,3659119000.0,7815955000.0
2096.0,5482839000.0,5510427600.0,7360056000.0,5955280000.0,6411782000.0,4339409000.0,5972821500.0,9690961000.0,4113924400.0,5011015700.0,6894401000.0,5192699400.0,3429001700.0,8129710000.0
2097.0,5601367600.0,5514902500.0,6577781000.0,6474862600.0,5739842600.0,4279967000.0,5953274000.0,9683596000.0,3946614000.0,5181704000.0,6820493000.0,5076379000.0,3448383500.0,7755012000.0
2098.0,5778493000.0,5460393000.0,6382917600.0,5915521500.0,5329117000.0,3919436000.0,5876607500.0,9812407000.0,3769529900.0,5189777000.0,7853555700.0,4950915000.0,3346136600.0,7710166500.0
2099.0,5651385300.0,5373360600.0,6320171000.0,5842783700.0,5262990300.0,3919912400.0,5864283000.0,9576716000.0,4068058600.0,4861949400.0,7380327000.0,4859802600.0,3365875200.0,7736187000.0
2100.0,5407977500.0,5413005000.0,6194273000.0,6966666000.0,5274745300.0,3938604000.0,5786138000.0,9609702000.0,3751172600.0,5227000300.0,7064228000.0,4834035000.0,3770702300.0,7771101700.0
