time,UKESM1-0-LL,CNRM-ESM2-1,IITM-ESM,EC-EARTH3,KACE-1-0-G,GFDL-ESM4,MRI-ESM2-0,IPSL-CM6A-LR,MPI-ESM1-2-HR,CNRM-CM6-1,CANESM5,TAIESM1,CESM2-WACCM,MIROC6
2017.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0,14042730000.0
2018.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0,13954212000.0
2019.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0,13841055000.0
2020.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0,13793167000.0
2021.0,13744630000.0,13672386000.0,13701987000.0,13640465000.0,13626487000.0,13611188000.0,13607574000.0,13605618000.0,13615302000.0,13719540000.0,13530013000.0,13775138000.0,13611530000.0,13780422000.0
2022.0,13501933000.0,13593565000.0,13575384000.0,13461021000.0,13439520000.0,13530537000.0,13457996000.0,13732527000.0,13597148000.0,13507658000.0,13334485000.0,13516470000.0,13434552000.0,13618846000.0
2023.0,13308277000.0,13405618000.0,13507787000.0,13295532000.0,13366609000.0,13451626000.0,13313566000.0,13536315000.0,13500065000.0,13334697000.0,12993769000.0,13370619000.0,13197115000.0,13512031000.0
2024.0,13108251000.0,13262487000.0,13803149000.0,13132813000.0,13188076000.0,13141442000.0,13157701000.0,13267944000.0,13324570000.0,13150658000.0,12617272000.0,13308236000.0,12998807000.0,13372726000.0
2025.0,12893604000.0,13168166000.0,13459601000.0,12899492000.0,13060858000.0,12978656000.0,13027481000.0,13091301000.0,13159013000.0,13145075000.0,12326302000.0,13019193000.0,12785325000.0,13457288000.0
2026.0,12689476000.0,13042074000.0,13433638000.0,12883974000.0,13039570000.0,12830553000.0,12818506000.0,12918637000.0,13043150000.0,12835243000.0,11947661000.0,12870831000.0,12585501000.0,13196800000.0
2027.0,12502364000.0,12887073000.0,13202384000.0,12540776000.0,12793166000.0,12691806000.0,12658678000.0,12689974000.0,12815917000.0,12674634000.0,11582168000.0,12607093000.0,12392982000.0,13461193000.0
2028.0,12266033000.0,12711080000.0,13141053000.0,12412986000.0,12580185000.0,12480210000.0,12415809000.0,12492933000.0,13184892000.0,12421596000.0,11149340000.0,12390135000.0,12149268000.0,12982501000.0
2029.0,11968147000.0,12545957000.0,13208406000.0,12199436000.0,12345111000.0,12513388000.0,12251538000.0,12277424000.0,12624940000.0,12336452000.0,10770830000.0,12177986000.0,11918084000.0,12815387000.0
2030.0,11804071000.0,12466746000.0,13198665000.0,11963180000.0,12288542000.0,12139853000.0,11966432000.0,12286258000.0,12404805000.0,12041494000.0,10407502000.0,11902725000.0,11671150000.0,12510813000.0
2031.0,11885899000.0,12167098000.0,12909925000.0,11773118000.0,12658746000.0,12005631000.0,11708077000.0,11957730000.0,12294040000.0,11878465000.0,10008366000.0,11677697000.0,11467341000.0,12342730000.0
2032.0,11512606000.0,11992190000.0,12974497000.0,11502857000.0,12089277000.0,11860797000.0,11616750000.0,11694370000.0,12109194000.0,11783718000.0,9622454000.0,11386711000.0,11237195000.0,12160539000.0
2033.0,11160858000.0,12026452000.0,12719283000.0,11212059000.0,11823827000.0,11666986000.0,11308331000.0,11513028000.0,11906834000.0,11541828000.0,9206665000.0,11140176000.0,10955350000.0,12057118000.0
2034.0,10845329000.0,11680352000.0,12566612000.0,10867869000.0,11564264000.0,11535208000.0,11001426000.0,11244178000.0,11743030000.0,11244855000.0,8889533000.0,10880724000.0,10741127000.0,12133101000.0
2035.0,10550971000.0,11554575000.0,12428872000.0,10531784000.0,11289661000.0,11212649000.0,10728835000.0,11292720000.0,11744016000.0,11049899000.0,8413858300.0,10768625000.0,11034114000.0,11804272000.0
2036.0,10270636000.0,11399462000.0,12398949000.0,10220667000.0,11177783000.0,10991642000.0,10462843000.0,11063656000.0,11508176000.0,10765991000.0,8085634600.0,10398505000.0,10643775000.0,11542139000.0
2037.0,10009439000.0,11158412000.0,12291977000.0,9979321000.0,10996204000.0,10761708000.0,10338107000.0,10888845000.0,11385671000.0,10602391000.0,7772245500.0,10106011000.0,10305366000.0,11315724000.0
2038.0,9757237000.0,11004851000.0,12896555000.0,9692388000.0,10797929000.0,10600891000.0,10147864000.0,10707075000.0,11309951000.0,10356357000.0,7380097500.0,9735623000.0,10041234000.0,11177939000.0
2039.0,9547122000.0,10833213000.0,12266478000.0,9399220000.0,10514558000.0,10513084000.0,9854303000.0,10551950000.0,11030062000.0,10144126000.0,7025557000.0,9376147000.0,9792152000.0,10936267000.0
2040.0,9437960000.0,10661680000.0,12135111000.0,9116582000.0,10399196000.0,10294266000.0,9622699000.0,10349273000.0,10828702000.0,9956943000.0,6931230700.0,8988623000.0,9630459000.0,10812269000.0
2041.0,9130657000.0,10390087000.0,12077347000.0,8880191000.0,10064743000.0,10255867000.0,9250577000.0,10091919000.0,10698969000.0,9687342000.0,6750285300.0,8800535000.0,9388708000.0,10573757000.0
2042.0,8798573000.0,10187607000.0,12082554000.0,8636252000.0,9823626000.0,10033321000.0,9030773000.0,9856088000.0,10509581000.0,9477746000.0,6399388000.0,8549296600.0,9229072000.0,10403707000.0
2043.0,8470001000.0,10168860000.0,11873602000.0,8335035000.0,9989186000.0,9876041000.0,8812657000.0,9606845000.0,10340397000.0,9255663000.0,6077699000.0,8232006700.0,9067054000.0,10211789000.0
2044.0,8302524400.0,9818052000.0,12036332000.0,8108985000.0,9455017000.0,9664142000.0,8521711000.0,9454945000.0,10169443000.0,9102519000.0,5871034400.0,7897602000.0,8832151000.0,9988589000.0
2045.0,7996491300.0,9572645000.0,11682996000.0,7772322300.0,9227316000.0,9542568000.0,8283541000.0,9212737000.0,10054356000.0,8862742000.0,5680368600.0,7592973000.0,8608906000.0,9813639000.0
2046.0,7716687000.0,9472271000.0,11538181000.0,7576974000.0,9208269000.0,9342132000.0,8007627300.0,9028733000.0,9828382000.0,8928253000.0,5447172000.0,7426736000.0,8436667400.0,9625027000.0
2047.0,7460844500.0,9208533000.0,11411899000.0,7341751000.0,8915263000.0,9138999000.0,7746729000.0,8817484000.0,9614097000.0,8467041300.0,5176722400.0,7088844000.0,8148945400.0,9494369000.0
2048.0,7382825000.0,9016527000.0,11276941000.0,7059979300.0,8689904000.0,8944209000.0,7453653000.0,8549984000.0,9470821000.0,8246592000.0,4928660500.0,6808329000.0,7943402500.0,9265319000.0
2049.0,7063357000.0,8724559000.0,11282928000.0,6860829700.0,8507301400.0,8814700000.0,7207316500.0,8338295000.0,9326688000.0,7964055000.0,4632916000.0,6509915600.0,7768202000.0,9110959000.0
2050.0,6759829000.0,8592606000.0,11024752000.0,6638437400.0,8331091500.0,8616390000.0,7030742000.0,8078744600.0,9204038000.0,8156234000.0,4382992400.0,6326458000.0,7605126700.0,8981493000.0
2051.0,6454881000.0,8325228500.0,10896013000.0,6460178000.0,8085163500.0,8369123000.0,6878828500.0,7849570000.0,8906164000.0,7683285000.0,4163504600.0,5994168300.0,7357497300.0,8800249000.0
2052.0,6226664400.0,8161258500.0,10778638000.0,6228347400.0,7927809500.0,8189304300.0,6609306000.0,7601892000.0,8827083000.0,7401891300.0,3942502100.0,5802516000.0,7113254000.0,8627201000.0
2053.0,5890260500.0,7932622000.0,10658213000.0,6063955000.0,7684728300.0,8042839000.0,6356246500.0,7284585500.0,8536686600.0,7154064400.0,3729559300.0,5569141000.0,6875897000.0,8455933400.0
2054.0,5623323000.0,7790619000.0,10586486000.0,5842562000.0,7431199000.0,7861341700.0,6205921300.0,7025970700.0,8318062600.0,6883867000.0,3526102300.0,5337811500.0,6734330400.0,8304030000.0
2055.0,5378960400.0,7574647300.0,10693816000.0,5606027300.0,7264685600.0,7640730600.0,5995344000.0,6869435000.0,8147149300.0,6650133000.0,3325514500.0,5096246000.0,6598199300.0,8116585000.0
2056.0,5114692000.0,7375814700.0,10423254000.0,5438319000.0,7104552000.0,7461965300.0,5761618000.0,6586225000.0,7935446000.0,6417540000.0,3167811600.0,4969615400.0,6332901000.0,7921566000.0
2057.0,4864298000.0,7160546000.0,10251159000.0,5320804400.0,6983437000.0,7320618500.0,5601082000.0,6356022300.0,7733153000.0,6200502000.0,3011412700.0,4677681000.0,6165357000.0,7746132500.0
2058.0,4627212300.0,6940229000.0,10112667000.0,5123788000.0,6783218700.0,7248049700.0,5418458000.0,6061072000.0,7546388000.0,5965854700.0,2823162000.0,4514710500.0,5997711400.0,7544990000.0
2059.0,4349611000.0,6733718000.0,9998820000.0,5062545400.0,6594833000.0,6884384300.0,5336610000.0,5895280600.0,7395118600.0,5711139300.0,2698398500.0,4340890000.0,5760678000.0,7411208700.0
2060.0,4482342000.0,6475817500.0,9897511000.0,4906111500.0,6371091500.0,6646914600.0,5217207300.0,5593840000.0,7245526000.0,5432325000.0,2559105800.0,4147039000.0,5530069500.0,7224291000.0
2061.0,4060027400.0,6284096500.0,9698107000.0,4742679000.0,6222053000.0,6436961300.0,5118710000.0,5415459300.0,7024462000.0,5259857400.0,2449762300.0,3985761000.0,5284999700.0,7007701000.0
2062.0,4027639600.0,6063405000.0,9558655000.0,4626906000.0,6070494000.0,6211788300.0,4916582000.0,5230993400.0,6855615000.0,5063382500.0,2357390600.0,3857122000.0,5112729000.0,6830152700.0
2063.0,3762285000.0,5830765000.0,9427620000.0,4449233400.0,5906939400.0,6066804000.0,4809201700.0,5005277700.0,6676073000.0,4830093000.0,2267746300.0,3726015700.0,5148848000.0,6699937300.0
2064.0,3608558600.0,5611340000.0,9257824000.0,4307538400.0,5770111000.0,5927325700.0,4789654000.0,4719959600.0,6483947500.0,4643027500.0,2174774500.0,3577435100.0,4894339600.0,6483927000.0
2065.0,3431619000.0,5363636700.0,9168215000.0,4262830300.0,5551364000.0,5689917000.0,4537998000.0,4507812000.0,6349847600.0,4478472700.0,2068227000.0,3431526400.0,4738714000.0,6336189000.0
2066.0,3335878100.0,5132548000.0,9000331000.0,4091311400.0,5407111000.0,5532386000.0,4452636000.0,4257827300.0,6320793000.0,4293656800.0,1967414700.0,3350683100.0,4554435000.0,6194760700.0
2067.0,3172932600.0,4901154300.0,9264618000.0,3937734400.0,5263836700.0,5367292400.0,4328379000.0,4004561000.0,6052613000.0,4158877200.0,1881882500.0,3147390200.0,4382017000.0,6057664500.0
2068.0,3133790000.0,4691540500.0,8862436000.0,3873068500.0,5074861000.0,5180086000.0,4269321000.0,3768650200.0,5864328700.0,4003319800.0,1794372600.0,3046975700.0,4192301800.0,5955276300.0
2069.0,2938697700.0,4568214500.0,8692410000.0,3746684400.0,4977840600.0,5001421000.0,4140574700.0,3571204000.0,5976774000.0,3821762800.0,1701982100.0,2955001000.0,4105309000.0,5790122500.0
2070.0,2950906600.0,4354972700.0,8580671500.0,3628280300.0,4768157700.0,4803537000.0,4000419300.0,3391873000.0,5654785500.0,3642491000.0,1639759700.0,2857898000.0,3962386700.0,5673240000.0
2071.0,2712577800.0,4181595600.0,8465843700.0,3481280500.0,4768612400.0,4664877000.0,3913126000.0,3208661500.0,5523043000.0,3487872500.0,1538931800.0,2844479500.0,3815917800.0,5494368000.0
2072.0,2767034600.0,4044408300.0,8322265600.0,3404310500.0,4569740000.0,4549207600.0,3764897300.0,3022819000.0,5364857000.0,3685165800.0,1458531800.0,2729936400.0,3652057300.0,5373042000.0
2073.0,2539126500.0,4075179000.0,8196418000.0,3305578800.0,4358120400.0,4300381000.0,3687093200.0,2846816800.0,5353410000.0,3365235500.0,1388350000.0,2611044900.0,3516439600.0,5221228500.0
2074.0,2425382100.0,3794170600.0,8048700400.0,3197629700.0,4185551000.0,4158890000.0,3559832600.0,2727764200.0,5138748400.0,3179159600.0,1336402000.0,2517444400.0,3367708000.0,5053471000.0
2075.0,2311870500.0,3687311000.0,7915826000.0,3087224600.0,4065675500.0,3998106400.0,3447834600.0,2571268000.0,4996710400.0,3051508500.0,1270975600.0,2420960800.0,3315373300.0,4900135000.0
2076.0,2218207000.0,3692300800.0,7799476000.0,2973778000.0,3897160700.0,3816294400.0,3398824200.0,2442581200.0,4837068000.0,2954019800.0,1213186200.0,2344594400.0,3207207000.0,4810456000.0
2077.0,2135044200.0,3495315000.0,7709847000.0,2894306300.0,3755929300.0,3690324700.0,3272408000.0,2295555300.0,4713230300.0,2851225600.0,1158818400.0,2246779600.0,3072581000.0,4701085700.0
2078.0,2095283300.0,3385083600.0,7522523000.0,2782529500.0,3607123200.0,3613779700.0,3184563700.0,2165541000.0,4600976400.0,2748143000.0,1086168600.0,2180737500.0,2933264100.0,4572819000.0
2079.0,1960231300.0,3240151300.0,7503367700.0,2686166500.0,3473258200.0,3456649500.0,3071075300.0,2035273300.0,4492666000.0,2598193700.0,1040589440.0,2118332200.0,2785626600.0,4453571600.0
2080.0,1892842900.0,3128811500.0,7247746600.0,2606403300.0,3357595000.0,3327331300.0,2978077000.0,1923720700.0,4422629400.0,2467289600.0,993421000.0,2037321000.0,2691304200.0,4353920000.0
2081.0,1816526300.0,3093753900.0,7136404000.0,2531809000.0,3238550000.0,3251457500.0,2882718500.0,1824755800.0,4271884000.0,2343838500.0,945168300.0,1958514700.0,2616982500.0,4342149000.0
2082.0,1746955800.0,3273010200.0,7004769300.0,2425828600.0,3115089700.0,3302349000.0,2798567400.0,1700456200.0,4253681200.0,2241585700.0,912395300.0,1932583600.0,2518645000.0,4171975400.0
2083.0,1657627800.0,2878338000.0,6878352400.0,2353793000.0,3032967000.0,3182988800.0,2706923000.0,1607911400.0,4109268700.0,2135189900.0,880936000.0,1827341600.0,2409497000.0,4078613500.0
2084.0,1594716500.0,2781817900.0,6774705000.0,2289595100.0,2982147000.0,3007504100.0,2616210200.0,1511060100.0,3983096300.0,2039268500.0,817692300.0,1765233400.0,2334343000.0,4004999200.0
2085.0,1513628300.0,2697250600.0,6666980400.0,2219310000.0,2824679000.0,2918263300.0,2529171500.0,1401119600.0,3879516000.0,1926417000.0,786635140.0,1694394800.0,2265117000.0,3920341800.0
2086.0,1449891100.0,2626972200.0,6611104000.0,2149667600.0,2745648600.0,2837140000.0,2468705800.0,1343934600.0,3794102500.0,1832569700.0,747615170.0,1638110100.0,2191110000.0,3838244600.0
2087.0,1384217900.0,2543137800.0,6448183300.0,2068014100.0,2578860000.0,2910897400.0,2422406700.0,1252133000.0,3704825300.0,1699607900.0,728494200.0,1572241700.0,2109142500.0,3775789300.0
2088.0,1320779400.0,2468701200.0,6412742700.0,1998545500.0,2507491000.0,2734498300.0,2333458400.0,1176819600.0,3546421500.0,1600394100.0,690397100.0,1502146400.0,2023415400.0,3743281000.0
2089.0,1252890400.0,2393330000.0,6265038300.0,1932643700.0,2631488800.0,2683436800.0,2275702000.0,1097433100.0,3430694100.0,1519634400.0,663305600.0,1442992600.0,1947015800.0,3639574500.0
2090.0,1175792500.0,2307192800.0,6175918600.0,1875075200.0,2505890600.0,2660635400.0,2187491600.0,1040083500.0,3362300700.0,1438127900.0,641606660.0,1395907700.0,1906335000.0,3588228400.0
2091.0,1095934700.0,2226096400.0,6030940700.0,1796361100.0,2377383000.0,2547518200.0,2120717200.0,961103200.0,3257990400.0,1366706300.0,619251200.0,1327192400.0,1829134300.0,3477751800.0
2092.0,1051421100.0,2138496400.0,5914648600.0,1738746200.0,2293580500.0,2482917000.0,2079033700.0,922122050.0,3167763200.0,1294610700.0,608483500.0,1285112600.0,1756528400.0,3396913200.0
2093.0,1004989800.0,2073198000.0,5816068000.0,1696540000.0,2199035600.0,2434994700.0,2015594100.0,873512640.0,3059436000.0,1237528000.0,576179500.0,1229206700.0,1672241300.0,3350065200.0
2094.0,960939840.0,1998353400.0,5675205600.0,1633976400.0,2126637600.0,2364884700.0,1958732700.0,842866700.0,3037495000.0,1189383400.0,554588800.0,1172057700.0,1605815200.0,3281436200.0
2095.0,927098700.0,1899013500.0,5584865300.0,1573269000.0,2105993200.0,2457748200.0,1927552100.0,804051140.0,2891317500.0,1123312100.0,525035780.0,1135038500.0,1525343600.0,3221456400.0
2096.0,887630500.0,1823118300.0,5433045500.0,1500958700.0,2021303300.0,2268453600.0,1907044100.0,762572160.0,2803143200.0,1069957800.0,507343900.0,1091608400.0,1475827300.0,3147878700.0
2097.0,842674560.0,1750999600.0,5415399000.0,1431987600.0,1959211100.0,2200507400.0,1822229000.0,719362500.0,2697627000.0,1027441860.0,486313570.0,1050383200.0,1423557000.0,3070474000.0
2098.0,793420540.0,1651930600.0,5252332000.0,1391638900.0,1883410200.0,2135157800.0,1780861400.0,715739100.0,2627533000.0,1000637200.0,462048000.0,1009395140.0,1376585300.0,2993807400.0
2099.0,766969800.0,1623380600.0,5591481300.0,1332641500.0,1819675800.0,2056401900.0,1737685100.0,677571100.0,2611789000.0,977599800.0,447082880.0,976183940.0,1321478300.0,2915490000.0
2100.0,739346200.0,1486058500.0,5127084000.0,1292519400.0,1751237100.0,1995921900.0,1706218100.0,649277700.0,2522346500.0,936657540.0,422629570.0,945855360.0,1277177700.0,2889499000.0
