time,CESM2-WACCM,TAIESM1,NORESM2-MM,ACCESS-CM2,EC-EARTH3,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,INM-CM5-0,IPSL-CM6A-LR,MRI-ESM2-0,CMCC-CM2-SR5,CAMS-CSM1-0,CANESM5,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2015.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0,8297251000000.0
2016.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0,8259731000000.0
2017.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0,8220335700000.0
2018.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0,8201715600000.0
2019.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0
2020.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0
2021.0,8113527000000.0,8070015000000.0,8103892000000.0,8099005000000.0,8101188600000.0,8098844000000.0,8097433600000.0,8106954700000.0,8106028000000.0,8109376400000.0,8097898700000.0,8116622600000.0,8106417300000.0,8121236300000.0,8113025400000.0,8093045400000.0,8100685000000.0,8102078000000.0,8106316000000.0
2022.0,8087731700000.0,8028473500000.0,8070304000000.0,8036281000000.0,8059293300000.0,8058189000000.0,8064336000000.0,8078881700000.0,8074616600000.0,8101216000000.0,8063836000000.0,8066123000000.0,8079413000000.0,8085983700000.0,8089770700000.0,8046464000000.0,8063646400000.0,8055168700000.0,8048131700000.0
2023.0,8054701000000.0,7981638400000.0,8034485000000.0,7996815000000.0,8020990000000.0,8032068600000.0,8028900000000.0,8029372000000.0,8027812400000.0,8074953000000.0,8028163700000.0,8017509000000.0,8032619600000.0,8053411300000.0,8065959000000.0,7993874000000.0,8032634300000.0,8022351000000.0,7993424000000.0
2024.0,8022699000000.0,7920266000000.0,8004605000000.0,7965710500000.0,7965740400000.0,8001000000000.0,7991909000000.0,7997947400000.0,7981548700000.0,8036529700000.0,7983700000000.0,7991930700000.0,7992004000000.0,8011855000000.0,8043233000000.0,7940559300000.0,7995325400000.0,7969825000000.0,7937671600000.0
2025.0,7975998000000.0,7867160000000.0,7970629000000.0,7927528700000.0,7912722000000.0,7955594300000.0,7944241000000.0,7967818600000.0,7930143300000.0,7995380000000.0,7946001000000.0,7947756000000.0,7950433000000.0,7971989000000.0,8015249000000.0,7863983400000.0,7963684600000.0,7929908000000.0,7889589600000.0
2026.0,7937283000000.0,7814877000000.0,7944663500000.0,7899845000000.0,7876453000000.0,7903919000000.0,7913105500000.0,7921190000000.0,7894970000000.0,7953904000000.0,7906958000000.0,7895011000000.0,7906904000000.0,7942784000000.0,7972035500000.0,7830619300000.0,7941553000000.0,7889344000000.0,7843107000000.0
2027.0,7898858500000.0,7740540300000.0,7899214500000.0,7850683000000.0,7831646400000.0,7857755000000.0,7874556000000.0,7899028000000.0,7849857500000.0,7925020500000.0,7863217000000.0,7855869000000.0,7864159600000.0,7892798000000.0,7936488000000.0,7783870000000.0,7904175300000.0,7841690700000.0,7793020000000.0
2028.0,7869502000000.0,7673881300000.0,7851359600000.0,7804191000000.0,7785762000000.0,7819491000000.0,7838676000000.0,7856083000000.0,7788265700000.0,7886968700000.0,7846328000000.0,7814437700000.0,7822738000000.0,7847333600000.0,7880271000000.0,7712857400000.0,7856517500000.0,7798107700000.0,7761655000000.0
2029.0,7844018000000.0,7605521000000.0,7803068000000.0,7757674600000.0,7733449300000.0,7773710500000.0,7802699000000.0,7798928700000.0,7728201000000.0,7856155000000.0,7802180300000.0,7764991500000.0,7785668000000.0,7793890300000.0,7818844300000.0,7648680300000.0,7819139000000.0,7760815000000.0,7712379000000.0
2030.0,7803107000000.0,7527188000000.0,7735054700000.0,7704072400000.0,7677744000000.0,7724348000000.0,7774735400000.0,7754772000000.0,7667341300000.0,7815651400000.0,7758110000000.0,7718444000000.0,7752318500000.0,7754518000000.0,7764838000000.0,7599768000000.0,7793140000000.0,7732078000000.0,7669440000000.0
2031.0,7773068000000.0,7437784400000.0,7681675000000.0,7669428000000.0,7627905000000.0,7690013000000.0,7742667400000.0,7708821400000.0,7594236000000.0,7775491000000.0,7707218000000.0,7682205000000.0,7729516000000.0,7722137000000.0,7723253500000.0,7548816600000.0,7766503600000.0,7687374400000.0,7629696400000.0
2032.0,7739868000000.0,7346141000000.0,7643355000000.0,7615886700000.0,7575706000000.0,7662282500000.0,7694249000000.0,7682923700000.0,7554709000000.0,7732124500000.0,7665909000000.0,7623747300000.0,7691697000000.0,7667355000000.0,7693452400000.0,7507931000000.0,7729858000000.0,7638033000000.0,7591100400000.0
2033.0,7678317000000.0,7269486400000.0,7607479000000.0,7563337000000.0,7512956300000.0,7611099000000.0,7643868400000.0,7640899000000.0,7491511400000.0,7692346700000.0,7622039000000.0,7590551500000.0,7652397000000.0,7609547500000.0,7645984000000.0,7427561000000.0,7681787600000.0,7608812400000.0,7533763000000.0
2034.0,7620181600000.0,7158570700000.0,7563121300000.0,7518631000000.0,7450797000000.0,7579707000000.0,7590207000000.0,7614195300000.0,7425548600000.0,7654279000000.0,7582818000000.0,7540080000000.0,7602004600000.0,7558456000000.0,7596531500000.0,7364694500000.0,7639814000000.0,7566895600000.0,7500626700000.0
2035.0,7555901300000.0,7063774700000.0,7521487000000.0,7461145000000.0,7388912000000.0,7534589000000.0,7547400500000.0,7561651700000.0,7369345000000.0,7611248000000.0,7540001700000.0,7495432500000.0,7556224000000.0,7503114000000.0,7545872700000.0,7313258700000.0,7597767300000.0,7527433000000.0,7442699000000.0
2036.0,7476237300000.0,6976083000000.0,7482217000000.0,7391373400000.0,7334054600000.0,7495452500000.0,7504114000000.0,7526909000000.0,7305900300000.0,7574202000000.0,7511736300000.0,7449864600000.0,7517470000000.0,7439143000000.0,7511328000000.0,7241058000000.0,7554447000000.0,7485275000000.0,7406642300000.0
2037.0,7421777400000.0,6857822300000.0,7450482700000.0,7336791400000.0,7278058000000.0,7447185000000.0,7458408400000.0,7498398000000.0,7243273000000.0,7531848000000.0,7465554000000.0,7407107000000.0,7462866000000.0,7381241000000.0,7478419000000.0,7181966500000.0,7506600400000.0,7452493300000.0,7368433000000.0
2038.0,7354498000000.0,6735943000000.0,7415586600000.0,7282471000000.0,7222981600000.0,7405752500000.0,7420785500000.0,7456546000000.0,7179584700000.0,7483943000000.0,7425235600000.0,7348620000000.0,7408009000000.0,7310944500000.0,7424567700000.0,7107813000000.0,7456144000000.0,7415768500000.0,7323322000000.0
2039.0,7280226000000.0,6660559000000.0,7374129600000.0,7238420300000.0,7165187700000.0,7354048000000.0,7369683600000.0,7411907700000.0,7125428300000.0,7439991700000.0,7389191300000.0,7315550400000.0,7353214700000.0,7257319300000.0,7385619400000.0,7036829000000.0,7411350000000.0,7382822300000.0,7254388000000.0
2040.0,7192553000000.0,6564734000000.0,7324446500000.0,7187527000000.0,7089555000000.0,7306989300000.0,7328663000000.0,7368391300000.0,7040878500000.0,7400292600000.0,7346441000000.0,7269039700000.0,7312971000000.0,7190127600000.0,7350761600000.0,6977665600000.0,7374957400000.0,7331246000000.0,7201490500000.0
2041.0,7117657000000.0,6434320000000.0,7287452000000.0,7145620000000.0,7020062700000.0,7259977400000.0,7285475600000.0,7332488000000.0,6984931000000.0,7347556600000.0,7300765500000.0,7211327000000.0,7249991000000.0,7145991000000.0,7300879000000.0,6915327000000.0,7321649400000.0,7285192500000.0,7149633000000.0
2042.0,7025299300000.0,6310057000000.0,7243544000000.0,7080123600000.0,6931294500000.0,7217127400000.0,7231017300000.0,7279953300000.0,6916953600000.0,7306150400000.0,7256025300000.0,7147826000000.0,7201742000000.0,7080000000000.0,7265286400000.0,6853866600000.0,7283286700000.0,7234062000000.0,7095272000000.0
2043.0,6945249000000.0,6216522000000.0,7208187000000.0,7018622500000.0,6860737000000.0,7162363400000.0,7190612500000.0,7218568600000.0,6839545600000.0,7271528000000.0,7222628700000.0,7086864300000.0,7134423500000.0,7013592000000.0,7227106000000.0,6769400600000.0,7228699400000.0,7199257500000.0,7040599600000.0
2044.0,6837042000000.0,6106467300000.0,7152916000000.0,6953434000000.0,6792538500000.0,7109089000000.0,7150328300000.0,7183137000000.0,6748005500000.0,7242779700000.0,7180617000000.0,7025551500000.0,7053405000000.0,6936908500000.0,7199959000000.0,6679573000000.0,7171837000000.0,7151801600000.0,6982522000000.0
2045.0,6752695000000.0,5992562000000.0,7088039000000.0,6895287000000.0,6715073000000.0,7043742000000.0,7104964300000.0,7142688000000.0,6647170700000.0,7210606300000.0,7139026300000.0,6955359300000.0,6981864700000.0,6868318000000.0,7173387000000.0,6606424600000.0,7132692300000.0,7097112600000.0,6930436000000.0
2046.0,6668195700000.0,5875720000000.0,7027963700000.0,6835327000000.0,6603636000000.0,6996741000000.0,7055656600000.0,7091747600000.0,6565707400000.0,7164972000000.0,7098131000000.0,6885081000000.0,6878553000000.0,6786112000000.0,7138535500000.0,6536084600000.0,7076064000000.0,7043651000000.0,6873456000000.0
2047.0,6593513500000.0,5738959700000.0,6974775000000.0,6769542700000.0,6494727700000.0,6938315700000.0,6994685600000.0,7022716600000.0,6488091000000.0,7135961000000.0,7048543600000.0,6816528300000.0,6799659400000.0,6710989700000.0,7108897000000.0,6451268000000.0,7029974400000.0,6990249600000.0,6797988500000.0
2048.0,6517498000000.0,5620026000000.0,6905536700000.0,6701267000000.0,6388129500000.0,6879895000000.0,6934494000000.0,6964722500000.0,6388675000000.0,7080654000000.0,6999682000000.0,6734623500000.0,6692477600000.0,6630226300000.0,7071145700000.0,6360897400000.0,6979687000000.0,6921921000000.0,6742430700000.0
2049.0,6424870500000.0,5501730000000.0,6837669700000.0,6647207000000.0,6292369000000.0,6818408000000.0,6896928000000.0,6914547600000.0,6329602700000.0,7044194000000.0,6951156600000.0,6645294000000.0,6600970500000.0,6533522000000.0,7044994000000.0,6269816500000.0,6939396000000.0,6879039700000.0,6665496000000.0
2050.0,6326911000000.0,5361718300000.0,6800630300000.0,6574190400000.0,6192076700000.0,6746558000000.0,6847471300000.0,6856705600000.0,6249868000000.0,6993660600000.0,6912116000000.0,6547288600000.0,6503768500000.0,6442583600000.0,7010063500000.0,6179921600000.0,6888184000000.0,6827963000000.0,6603558000000.0
2051.0,6220389300000.0,5252573000000.0,6739253500000.0,6500421500000.0,6092262700000.0,6685576000000.0,6789819000000.0,6786360000000.0,6156834600000.0,6954948000000.0,6865322000000.0,6460094000000.0,6401873700000.0,6380530400000.0,6973595600000.0,6083499000000.0,6841379000000.0,6781860000000.0,6528714000000.0
2052.0,6137803000000.0,5142043700000.0,6683857000000.0,6429040700000.0,5980345000000.0,6615415700000.0,6740085600000.0,6723322500000.0,6062483700000.0,6925712000000.0,6823715000000.0,6380462300000.0,6329622600000.0,6287616600000.0,6942805000000.0,5978658400000.0,6784226000000.0,6720915500000.0,6466663600000.0
2053.0,6041192400000.0,5011161500000.0,6631256500000.0,6357745000000.0,5889806300000.0,6550280700000.0,6685444300000.0,6654700000000.0,5971644000000.0,6880447400000.0,6772174600000.0,6280385000000.0,6242697000000.0,6212233500000.0,6905261500000.0,5888574000000.0,6740705000000.0,6668323000000.0,6399811600000.0
2054.0,5951164000000.0,4867862600000.0,6567180600000.0,6286371000000.0,5789989700000.0,6484747000000.0,6647273000000.0,6602667000000.0,5901091600000.0,6827723500000.0,6719566000000.0,6185369000000.0,6134048500000.0,6108968000000.0,6869612500000.0,5802358000000.0,6700952700000.0,6609713500000.0,6309040600000.0
2055.0,5862231400000.0,4736166000000.0,6505900300000.0,6223984000000.0,5673776000000.0,6424162000000.0,6591312000000.0,6543892000000.0,5794416300000.0,6786018000000.0,6663600300000.0,6089874000000.0,6021861000000.0,6010519000000.0,6835413700000.0,5725148400000.0,6669510000000.0,6547180000000.0,6240244600000.0
2056.0,5775064000000.0,4608627000000.0,6446052300000.0,6144289400000.0,5569189000000.0,6356553000000.0,6538993300000.0,6509618500000.0,5700530000000.0,6749553000000.0,6613275000000.0,5966204500000.0,5933190000000.0,5920355000000.0,6784720000000.0,5639383300000.0,6617826000000.0,6481584300000.0,6143202000000.0
2057.0,5673886000000.0,4476523500000.0,6376415300000.0,6066365000000.0,5462518400000.0,6298635600000.0,6481700700000.0,6441287500000.0,5597090500000.0,6711548600000.0,6560630700000.0,5845868000000.0,5842542300000.0,5834133700000.0,6758840000000.0,5545058600000.0,6564718000000.0,6421168000000.0,6076974000000.0
2058.0,5582095400000.0,4372915300000.0,6320560300000.0,5986770000000.0,5360979500000.0,6227830500000.0,6416250000000.0,6380272000000.0,5524768000000.0,6660728300000.0,6507167000000.0,5751479700000.0,5760732400000.0,5732770000000.0,6722489400000.0,5442367000000.0,6499911300000.0,6368647000000.0,5992772300000.0
2059.0,5473244000000.0,4244750200000.0,6245835600000.0,5889057600000.0,5243244000000.0,6153507400000.0,6356149000000.0,6315439000000.0,5423587400000.0,6607917300000.0,6443476500000.0,5628956000000.0,5668760700000.0,5635547000000.0,6668829600000.0,5356586000000.0,6440602300000.0,6319782000000.0,5897717000000.0
2060.0,5381120000000.0,4141664200000.0,6193396000000.0,5814154700000.0,5132508500000.0,6082590700000.0,6295416000000.0,6260818700000.0,5326001000000.0,6565384000000.0,6389592000000.0,5515343600000.0,5589184300000.0,5542755400000.0,6639643500000.0,5272496000000.0,6391572500000.0,6271580000000.0,5797036000000.0
2061.0,5276259300000.0,4027810300000.0,6114737400000.0,5740465000000.0,5025679000000.0,6016453000000.0,6229763600000.0,6177928000000.0,5254458400000.0,6507511000000.0,6324125400000.0,5400123000000.0,5492129000000.0,5458421600000.0,6607773600000.0,5168087700000.0,6336936400000.0,6225051000000.0,5684892500000.0
2062.0,5187842300000.0,3900001500000.0,6047522600000.0,5672002400000.0,4924616000000.0,5951114000000.0,6157497300000.0,6107278000000.0,5152193400000.0,6450431700000.0,6261926500000.0,5255128400000.0,5391543000000.0,5360828000000.0,6566585600000.0,5059002000000.0,6292521400000.0,6165046500000.0,5592905000000.0
2063.0,5086204000000.0,3789993500000.0,5977922000000.0,5601408000000.0,4828721300000.0,5882251300000.0,6092596700000.0,6063762000000.0,5071084500000.0,6399466700000.0,6206019600000.0,5108645000000.0,5325465000000.0,5259965000000.0,6534541000000.0,4937788000000.0,6238402000000.0,6107843500000.0,5493437000000.0
2064.0,4993618300000.0,3669017500000.0,5895500000000.0,5520124000000.0,4713165000000.0,5816934500000.0,6038518500000.0,6011567500000.0,4976552000000.0,6347385500000.0,6155941700000.0,4979499700000.0,5250355000000.0,5151298400000.0,6495992300000.0,4833948000000.0,6188357400000.0,6062012000000.0,5399384000000.0
2065.0,4901500000000.0,3549578700000.0,5844828000000.0,5430951000000.0,4612858000000.0,5741838600000.0,5982732700000.0,5947851000000.0,4878712000000.0,6288796300000.0,6092794000000.0,4845455500000.0,5183796000000.0,5030934000000.0,6475154000000.0,4733850400000.0,6132954300000.0,5988555000000.0,5305190000000.0
2066.0,4803031000000.0,3446347400000.0,5757857700000.0,5348441000000.0,4501897500000.0,5679546000000.0,5925268000000.0,5870302000000.0,4789655600000.0,6237340000000.0,6041424600000.0,4683670000000.0,5107028600000.0,4919195000000.0,6439103400000.0,4626000600000.0,6055433000000.0,5922969600000.0,5195639000000.0
2067.0,4702484000000.0,3350598500000.0,5670888000000.0,5260450000000.0,4397529000000.0,5612661000000.0,5875126000000.0,5804281000000.0,4688142000000.0,6173780600000.0,5983333000000.0,4539076300000.0,5015583000000.0,4809775000000.0,6408397400000.0,4524559300000.0,5992121000000.0,5857472000000.0,5087449000000.0
2068.0,4604261600000.0,3244093900000.0,5589101000000.0,5167739000000.0,4281076800000.0,5533134000000.0,5818946700000.0,5745684000000.0,4597727000000.0,6115017400000.0,5914624000000.0,4409627500000.0,4931502700000.0,4682648400000.0,6374915300000.0,4410534000000.0,5920309400000.0,5794410000000.0,4975459600000.0
2069.0,4497391000000.0,3129303600000.0,5506692000000.0,5078164000000.0,4164842000000.0,5471436500000.0,5761897300000.0,5698737400000.0,4478448000000.0,6046307000000.0,5861410300000.0,4291175600000.0,4843724300000.0,4559832400000.0,6348401500000.0,4285620800000.0,5852512600000.0,5731883400000.0,4848379000000.0
2070.0,4394733000000.0,3023146600000.0,5422487400000.0,4991763000000.0,4043563300000.0,5404935300000.0,5698163300000.0,5642758000000.0,4383205000000.0,6000493500000.0,5801067000000.0,4167427700000.0,4745104000000.0,4438648000000.0,6310135000000.0,4196282000000.0,5797542600000.0,5663898500000.0,4736099500000.0
2071.0,4319183400000.0,2913669500000.0,5329868300000.0,4918531300000.0,3934998200000.0,5333997000000.0,5634954000000.0,5549645000000.0,4293590300000.0,5949296000000.0,5742214500000.0,4032649000000.0,4661371000000.0,4344320400000.0,6274832400000.0,4101958300000.0,5728875600000.0,5587586000000.0,4618775000000.0
2072.0,4222569200000.0,2800673000000.0,5242565400000.0,4820915700000.0,3833400400000.0,5258922000000.0,5576164000000.0,5477840000000.0,4212855100000.0,5894065600000.0,5669167600000.0,3867918200000.0,4576844400000.0,4233945200000.0,6206960000000.0,3984513600000.0,5683020300000.0,5521620300000.0,4498285000000.0
2073.0,4113520100000.0,2698342800000.0,5150042000000.0,4742864000000.0,3729970400000.0,5183984600000.0,5492984000000.0,5412378600000.0,4089187400000.0,5834251700000.0,5606556600000.0,3726021800000.0,4495111000000.0,4108294600000.0,6175330000000.0,3862901800000.0,5630036300000.0,5453266300000.0,4386859000000.0
2074.0,3991646800000.0,2594788000000.0,5055319600000.0,4663989000000.0,3614993000000.0,5113120300000.0,5431753000000.0,5287081000000.0,3984969700000.0,5793528700000.0,5556780700000.0,3584908300000.0,4412710300000.0,3990909000000.0,6132626600000.0,3734538600000.0,5572161700000.0,5390107400000.0,4275136400000.0
2075.0,3888295700000.0,2486887500000.0,4980108000000.0,4575408000000.0,3499659600000.0,5022970000000.0,5359203000000.0,5196260300000.0,3891716200000.0,5733920000000.0,5507464600000.0,3453719400000.0,4325019200000.0,3883664100000.0,6095422000000.0,3627523000000.0,5516546000000.0,5296508000000.0,4171595300000.0
2076.0,3772745000000.0,2387246300000.0,4915753600000.0,4492491000000.0,3391494000000.0,4950302000000.0,5287300300000.0,5141135600000.0,3784707100000.0,5674023000000.0,5444290500000.0,3335251300000.0,4244343400000.0,3767167000000.0,6043936000000.0,3483714500000.0,5442534000000.0,5232015700000.0,4037729600000.0
2077.0,3660762600000.0,2293221600000.0,4821312600000.0,4399496000000.0,3281892100000.0,4880092600000.0,5231921000000.0,5077668500000.0,3677568400000.0,5617033000000.0,5383461500000.0,3202032000000.0,4154747000000.0,3656007800000.0,6006665400000.0,3364617200000.0,5366065000000.0,5154499000000.0,3917258700000.0
2078.0,3549959600000.0,2194952600000.0,4745912600000.0,4296343600000.0,3158008400000.0,4813019000000.0,5146358000000.0,4998513000000.0,3563776400000.0,5571426600000.0,5327420400000.0,3049582800000.0,4075661000000.0,3528607100000.0,5962615000000.0,3273328700000.0,5282665600000.0,5087381400000.0,3803935700000.0
2079.0,3444052900000.0,2099324000000.0,4653384000000.0,4215283000000.0,3058754400000.0,4747275000000.0,5075093000000.0,4905400500000.0,3451335000000.0,5509147500000.0,5278639000000.0,2926020700000.0,3973941000000.0,3416774000000.0,5910307500000.0,3162105400000.0,5209925400000.0,5015112000000.0,3682577000000.0
2080.0,3326672000000.0,2015242700000.0,4589736000000.0,4119038800000.0,2945564000000.0,4673646000000.0,5004709000000.0,4822737600000.0,3344181800000.0,5471316500000.0,5218488500000.0,2787804700000.0,3883569300000.0,3289943000000.0,5867403000000.0,3073392500000.0,5130328500000.0,4949472700000.0,3563142000000.0
2081.0,3223630000000.0,1932325300000.0,4502884700000.0,4025458400000.0,2837297800000.0,4598444600000.0,4939247000000.0,4744391700000.0,3223704000000.0,5416881000000.0,5142014300000.0,2657664600000.0,3777324600000.0,3184717500000.0,5822967000000.0,2976189300000.0,5041491000000.0,4885954700000.0,3443124000000.0
2082.0,3091431400000.0,1843357800000.0,4408898000000.0,3931636500000.0,2733951400000.0,4541731300000.0,4873814300000.0,4669287000000.0,3111511700000.0,5366605700000.0,5071668000000.0,2530088000000.0,3689694400000.0,3072030700000.0,5774755000000.0,2851362300000.0,4956483000000.0,4819796000000.0,3328279600000.0
2083.0,2975014600000.0,1758361000000.0,4331337700000.0,3842973600000.0,2628734000000.0,4460697400000.0,4788336500000.0,4574457000000.0,3001389400000.0,5313418000000.0,5012481600000.0,2423607800000.0,3590689000000.0,2962332300000.0,5722684000000.0,2750109500000.0,4861979000000.0,4761487700000.0,3227877600000.0
2084.0,2856300600000.0,1669370900000.0,4241445400000.0,3755897800000.0,2512728600000.0,4375686200000.0,4702801500000.0,4479082000000.0,2896133600000.0,5272982500000.0,4953344600000.0,2312514600000.0,3493024200000.0,2848714700000.0,5691339700000.0,2649299400000.0,4748136000000.0,4673440000000.0,3116290800000.0
2085.0,2762921000000.0,1593013200000.0,4167365000000.0,3667855400000.0,2404772500000.0,4301667000000.0,4643119000000.0,4397797700000.0,2777154800000.0,5226964700000.0,4889294000000.0,2206462000000.0,3409784600000.0,2735815500000.0,5639322500000.0,2557103800000.0,4673098500000.0,4605207400000.0,2996149700000.0
