time,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,MRI-ESM2-0,INM-CM5-0,CAMS-CSM1-0,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG,CESM2-WACCM,NORESM2-MM,EC-EARTH3,INM-CM4-8
2019.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0,8175378000000.0
2020.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0,8138347000000.0
2021.0,8109971000000.0,8089133600000.0,8097580000000.0,8112645000000.0,8128700000000.0,8107027600000.0,8125059000000.0,8098043400000.0,8114532000000.0,8112586600000.0,8095971000000.0,8090888000000.0,8106848000000.0
2022.0,8070189000000.0,8057017000000.0,8056906700000.0,8075470000000.0,8088830600000.0,8090022300000.0,8085291000000.0,8053776700000.0,8090209000000.0,8085597300000.0,8071602500000.0,8055804700000.0,8072993000000.0
2023.0,8053342600000.0,8004379300000.0,8029264000000.0,8024867000000.0,8062180500000.0,8060727000000.0,8056407600000.0,8015787300000.0,8042805000000.0,8056761000000.0,8045103000000.0,8018007700000.0,8042590000000.0
2024.0,8036903600000.0,7954373000000.0,7975694500000.0,7996318400000.0,8022556400000.0,8037273000000.0,8018664600000.0,7993546000000.0,7997191000000.0,8017157300000.0,8017926400000.0,7983900700000.0,8018508400000.0
2025.0,8008877700000.0,7906034000000.0,7926978000000.0,7962328000000.0,7989990000000.0,8002563000000.0,7988815300000.0,7958971300000.0,7966898500000.0,7965421000000.0,7983992400000.0,7935983000000.0,7975310000000.0
2026.0,7976361400000.0,7857494000000.0,7891383000000.0,7933816000000.0,7962528600000.0,7972055400000.0,7954467700000.0,7916235500000.0,7937278300000.0,7948276300000.0,7947404400000.0,7881097000000.0,7943704500000.0
2027.0,7940892000000.0,7823413500000.0,7852250400000.0,7881973300000.0,7928122700000.0,7928867700000.0,7916881400000.0,7869902000000.0,7893724700000.0,7916293000000.0,7900243700000.0,7824962000000.0,7917223300000.0
2028.0,7907508000000.0,7740975000000.0,7805357500000.0,7837668300000.0,7898028000000.0,7899151000000.0,7893311000000.0,7844410000000.0,7856328300000.0,7886925000000.0,7880023500000.0,7774726500000.0,7879210000000.0
2029.0,7878946000000.0,7662933000000.0,7757433400000.0,7803651000000.0,7852925600000.0,7862400600000.0,7867239000000.0,7821370300000.0,7806579000000.0,7856581500000.0,7836089700000.0,7715947000000.0,7838415500000.0
2030.0,7841603000000.0,7609735700000.0,7736775000000.0,7760396700000.0,7814257300000.0,7836800600000.0,7843009300000.0,7785187600000.0,7757441000000.0,7828413600000.0,7789247000000.0,7654861000000.0,7788142500000.0
2031.0,7809407000000.0,7560673400000.0,7689241000000.0,7706798700000.0,7780782000000.0,7813768000000.0,7812473000000.0,7748807300000.0,7701367600000.0,7785683600000.0,7749059500000.0,7602491000000.0,7748982400000.0
2032.0,7766025400000.0,7511868400000.0,7646212500000.0,7655945400000.0,7750394000000.0,7782287000000.0,7784352000000.0,7716292500000.0,7673347600000.0,7747662000000.0,7714303000000.0,7535370000000.0,7715331000000.0
2033.0,7719467000000.0,7442751000000.0,7607487600000.0,7605973400000.0,7719866600000.0,7750951000000.0,7743876000000.0,7689471000000.0,7609076000000.0,7690082000000.0,7661180400000.0,7487729000000.0,7679757000000.0
2034.0,7655053000000.0,7411182000000.0,7577005000000.0,7549754000000.0,7666543000000.0,7714819300000.0,7710751000000.0,7650446700000.0,7566828000000.0,7635745000000.0,7629361400000.0,7429939000000.0,7639821500000.0
2035.0,7591512500000.0,7354320400000.0,7537233500000.0,7510512000000.0,7632063000000.0,7663121000000.0,7691331000000.0,7611432300000.0,7511690000000.0,7593101000000.0,7584088000000.0,7361001000000.0,7608524600000.0
2036.0,7547481000000.0,7303615500000.0,7496871700000.0,7467367400000.0,7591618000000.0,7637079000000.0,7653247000000.0,7571039000000.0,7456431300000.0,7545695000000.0,7539238400000.0,7275296600000.0,7572352000000.0
2037.0,7485781000000.0,7244947000000.0,7454740400000.0,7406036000000.0,7550760000000.0,7582303400000.0,7627650000000.0,7530883300000.0,7400060400000.0,7482263000000.0,7510344000000.0,7200775000000.0,7535596000000.0
2038.0,7455239000000.0,7175780000000.0,7407333000000.0,7372407000000.0,7495028000000.0,7529346600000.0,7587875000000.0,7498119500000.0,7333787000000.0,7437997300000.0,7485821000000.0,7144456000000.0,7500496000000.0
2039.0,7426985700000.0,7090416000000.0,7367788000000.0,7319056000000.0,7443796500000.0,7492482000000.0,7560009600000.0,7450216000000.0,7275675000000.0,7376425500000.0,7437416400000.0,7084393400000.0,7465949700000.0
2040.0,7395796300000.0,7042916400000.0,7331727300000.0,7284411300000.0,7405853700000.0,7459367000000.0,7515545300000.0,7417150600000.0,7227883700000.0,7319568000000.0,7397232000000.0,7013389600000.0,7431986300000.0
2041.0,7358491700000.0,6962192300000.0,7289065000000.0,7228342400000.0,7362025400000.0,7439827000000.0,7476683500000.0,7348784000000.0,7168179300000.0,7236603600000.0,7336556000000.0,6939129400000.0,7394430000000.0
2042.0,7299523000000.0,6908956600000.0,7247996400000.0,7181306000000.0,7314024700000.0,7413791000000.0,7427399000000.0,7304633600000.0,7111022500000.0,7176161000000.0,7269328000000.0,6876046600000.0,7357603000000.0
2043.0,7255683500000.0,6845964500000.0,7213428000000.0,7125334000000.0,7263872000000.0,7376137600000.0,7384006700000.0,7268596000000.0,7070328300000.0,7112569700000.0,7223035000000.0,6816008000000.0,7304634000000.0
2044.0,7220139400000.0,6780986000000.0,7159607700000.0,7063814000000.0,7214378000000.0,7339289600000.0,7332926300000.0,7213262300000.0,7031584500000.0,7045950500000.0,7171452000000.0,6738876600000.0,7271163000000.0
2045.0,7192154500000.0,6717570500000.0,7130007500000.0,7020687000000.0,7152541400000.0,7310620000000.0,7303290400000.0,7169393600000.0,6976415700000.0,6995354600000.0,7126071600000.0,6674566000000.0,7239287000000.0
2046.0,7154218000000.0,6639132000000.0,7086053000000.0,6975140700000.0,7106478000000.0,7273911000000.0,7261247000000.0,7133732000000.0,6917418600000.0,6922486400000.0,7078607000000.0,6632565000000.0,7205901000000.0
2047.0,7095070000000.0,6562540000000.0,7040895300000.0,6912987000000.0,7043140300000.0,7227040600000.0,7218487400000.0,7096561600000.0,6832692000000.0,6867272600000.0,7037303400000.0,6553302700000.0,7158060500000.0
2048.0,7041501400000.0,6504940000000.0,6994246000000.0,6825176000000.0,7006343700000.0,7194106000000.0,7170147500000.0,7032355700000.0,6753895300000.0,6796238400000.0,6991700000000.0,6467533000000.0,7119394000000.0
2049.0,6979504000000.0,6421240000000.0,6949084600000.0,6755466600000.0,6962599000000.0,7153370000000.0,7128425000000.0,6995636000000.0,6687311300000.0,6727606000000.0,6936226400000.0,6376296000000.0,7080147000000.0
2050.0,6915439000000.0,6336603000000.0,6914339500000.0,6712560000000.0,6918493400000.0,7105296700000.0,7088554000000.0,6955259700000.0,6614698000000.0,6644003000000.0,6884514300000.0,6310230000000.0,7040019000000.0
2051.0,6842386000000.0,6265090600000.0,6874269000000.0,6650165000000.0,6866157400000.0,7087822000000.0,7048161000000.0,6910673000000.0,6542896700000.0,6565900300000.0,6834355700000.0,6223789300000.0,7001135400000.0
2052.0,6815407000000.0,6217910500000.0,6835347700000.0,6605577400000.0,6807337600000.0,7033842600000.0,7003556000000.0,6836800000000.0,6459854000000.0,6492826000000.0,6764646000000.0,6137934000000.0,6951140000000.0
2053.0,6752481300000.0,6153703500000.0,6764952000000.0,6539838000000.0,6753054400000.0,6991002000000.0,6975237700000.0,6780577000000.0,6385320000000.0,6431280000000.0,6693068500000.0,6049390700000.0,6908868600000.0
2054.0,6693940000000.0,6064678400000.0,6711371400000.0,6484247700000.0,6703534000000.0,6933377000000.0,6919335000000.0,6735010000000.0,6301705300000.0,6373308400000.0,6623693600000.0,5946316700000.0,6862874300000.0
2055.0,6632463400000.0,6000198300000.0,6674307000000.0,6416852600000.0,6661700300000.0,6887276300000.0,6869437000000.0,6680158400000.0,6223975000000.0,6313597000000.0,6559357000000.0,5851205600000.0,6812814000000.0
2056.0,6564558000000.0,5953030000000.0,6634970500000.0,6346858600000.0,6611097600000.0,6852669000000.0,6832114400000.0,6620637000000.0,6136192300000.0,6239083000000.0,6511417000000.0,5748456000000.0,6762215000000.0
2057.0,6524758000000.0,5887394600000.0,6581542000000.0,6271447600000.0,6568838400000.0,6804820500000.0,6776744300000.0,6580999300000.0,6050383000000.0,6159748600000.0,6467317400000.0,5654036600000.0,6710069000000.0
2058.0,6483295000000.0,5818901000000.0,6536733000000.0,6212915000000.0,6509119000000.0,6769122000000.0,6717627700000.0,6541339500000.0,5962872700000.0,6077723700000.0,6403160300000.0,5571649500000.0,6650026000000.0
2059.0,6423301300000.0,5744007000000.0,6485945400000.0,6151299000000.0,6460442000000.0,6724148000000.0,6664644000000.0,6498650000000.0,5885842700000.0,6025005000000.0,6357802000000.0,5482117300000.0,6590958700000.0
2060.0,6360568000000.0,5676379000000.0,6437322000000.0,6087139000000.0,6383122000000.0,6692455600000.0,6620919000000.0,6444968000000.0,5812313400000.0,5960549000000.0,6303471000000.0,5374893600000.0,6548490300000.0
2061.0,6317867000000.0,5601375600000.0,6383302000000.0,5997057300000.0,6313768600000.0,6638048000000.0,6576239000000.0,6385456600000.0,5730167400000.0,5895789000000.0,6238469000000.0,5289171500000.0,6490271000000.0
2062.0,6272056000000.0,5544822700000.0,6345111000000.0,5917830000000.0,6261278000000.0,6595862300000.0,6517140000000.0,6321543000000.0,5637014600000.0,5828961000000.0,6183963300000.0,5197664000000.0,6436512300000.0
2063.0,6203812300000.0,5465325000000.0,6312649300000.0,5840754400000.0,6204808000000.0,6551917000000.0,6451067000000.0,6255321500000.0,5551266000000.0,5757019400000.0,6124738000000.0,5081089400000.0,6379336600000.0
2064.0,6117369000000.0,5401147000000.0,6258373400000.0,5762752000000.0,6143048400000.0,6509653700000.0,6392683000000.0,6197769000000.0,5450002600000.0,5681487300000.0,6064912000000.0,5004366700000.0,6324988400000.0
2065.0,6054773500000.0,5339764000000.0,6198400600000.0,5680024000000.0,6090609700000.0,6484904000000.0,6352083000000.0,6136508000000.0,5351706500000.0,5620842000000.0,6001524700000.0,4920635000000.0,6278543000000.0
2066.0,5995138000000.0,5280896000000.0,6139590000000.0,5623306500000.0,6034977000000.0,6443174500000.0,6299196600000.0,6087941000000.0,5257335700000.0,5556090700000.0,5911659700000.0,4828245000000.0,6227594000000.0
2067.0,5932663700000.0,5205148600000.0,6081689000000.0,5551665700000.0,5977756000000.0,6390314700000.0,6225719700000.0,6022330000000.0,5176229000000.0,5491264600000.0,5846296000000.0,4736801000000.0,6166153000000.0
2068.0,5861028000000.0,5126356500000.0,6045655000000.0,5466729500000.0,5920118500000.0,6344474600000.0,6163799000000.0,5937257000000.0,5105825300000.0,5414553400000.0,5774537000000.0,4632263000000.0,6095809500000.0
2069.0,5794863000000.0,5053423000000.0,5997788700000.0,5384176700000.0,5870909000000.0,6308721000000.0,6093054000000.0,5851578400000.0,5015469600000.0,5351767000000.0,5704255500000.0,4530347400000.0,6035047700000.0
2070.0,5723384700000.0,4969245700000.0,5937735000000.0,5305147000000.0,5824826600000.0,6251959000000.0,6034342500000.0,5787721700000.0,4924718400000.0,5261560000000.0,5621578000000.0,4444545600000.0,5977295300000.0
2071.0,5653533000000.0,4894485400000.0,5879150700000.0,5225003400000.0,5766449000000.0,6229008000000.0,5974749000000.0,5726122000000.0,4818718000000.0,5177471400000.0,5533099600000.0,4344206600000.0,5917379700000.0
2072.0,5587433000000.0,4818021600000.0,5823901000000.0,5143806300000.0,5710878000000.0,6184264000000.0,5922870500000.0,5666055000000.0,4705786000000.0,5102788000000.0,5453035000000.0,4260850300000.0,5855734400000.0
2073.0,5519430000000.0,4738259600000.0,5758897000000.0,5065545000000.0,5647254000000.0,6147720000000.0,5861736000000.0,5594651000000.0,4608642000000.0,5028007400000.0,5362201700000.0,4155508000000.0,5785328300000.0
2074.0,5469469000000.0,4648205300000.0,5699571000000.0,4970914000000.0,5579536000000.0,6098022000000.0,5798257000000.0,5538982700000.0,4513951400000.0,4961422000000.0,5286817000000.0,4061627000000.0,5710126500000.0
2075.0,5385950300000.0,4575052400000.0,5644925000000.0,4892873700000.0,5533624400000.0,6034073600000.0,5731220700000.0,5448171000000.0,4412794700000.0,4866567000000.0,5199014400000.0,3971091300000.0,5642190300000.0
2076.0,5314181000000.0,4500565000000.0,5597260400000.0,4822548300000.0,5475097000000.0,5995981400000.0,5670411700000.0,5362299000000.0,4294068000000.0,4761225000000.0,5105054600000.0,3860718400000.0,5584898000000.0
2077.0,5243238600000.0,4417476600000.0,5551255700000.0,4741102000000.0,5416596000000.0,5954535000000.0,5604959600000.0,5293275600000.0,4181897800000.0,4675102300000.0,5022673300000.0,3756074000000.0,5515284300000.0
2078.0,5177680600000.0,4343382100000.0,5516914000000.0,4647658000000.0,5353154500000.0,5916912500000.0,5538328000000.0,5206497600000.0,4086675500000.0,4591270000000.0,4944489300000.0,3648051500000.0,5436537300000.0
2079.0,5110358300000.0,4252374400000.0,5455830000000.0,4563267500000.0,5293248300000.0,5882423000000.0,5494813000000.0,5132249000000.0,3982734400000.0,4511363000000.0,4850935000000.0,3537803700000.0,5374404000000.0
2080.0,5035493700000.0,4156031200000.0,5404039300000.0,4478183000000.0,5231461500000.0,5812157700000.0,5415011000000.0,5080434000000.0,3889649700000.0,4421468000000.0,4776787000000.0,3422250000000.0,5303063000000.0
2081.0,4976539000000.0,4074257800000.0,5359833400000.0,4407831000000.0,5185846000000.0,5767900000000.0,5352512000000.0,5016397000000.0,3778725000000.0,4334087300000.0,4704777000000.0,3308887500000.0,5236304000000.0
2082.0,4919981500000.0,3993105600000.0,5316338000000.0,4343542800000.0,5124418700000.0,5742186000000.0,5295393700000.0,4957030000000.0,3655733000000.0,4249917600000.0,4622760000000.0,3197602400000.0,5161578000000.0
2083.0,4856310000000.0,3907064200000.0,5272810600000.0,4274218600000.0,5062225600000.0,5714907500000.0,5238493300000.0,4895860600000.0,3551738000000.0,4163662500000.0,4533622700000.0,3096619800000.0,5092061000000.0
2084.0,4790155000000.0,3817202500000.0,5238381600000.0,4204639600000.0,5000846600000.0,5670043600000.0,5173486300000.0,4850869300000.0,3441401800000.0,4082723000000.0,4466673000000.0,3000378000000.0,5018991700000.0
2085.0,4735285000000.0,3731123600000.0,5196239000000.0,4111225300000.0,4951709000000.0,5626740600000.0,5102722000000.0,4788376300000.0,3339605800000.0,4007555000000.0,4381915500000.0,2904133200000.0,4955447500000.0
2086.0,4656520000000.0,3646947900000.0,5159179000000.0,4030625200000.0,4890528000000.0,5584615000000.0,5046190700000.0,4735968500000.0,3233863700000.0,3915978000000.0,4301435700000.0,2798164400000.0,4892652000000.0
2087.0,4602263500000.0,3562167900000.0,5122168500000.0,3941062400000.0,4830476000000.0,5558385500000.0,4974179000000.0,4679983000000.0,3138158600000.0,3814539400000.0,4217623800000.0,2700890300000.0,4818099000000.0
2088.0,4526636000000.0,3456522000000.0,5085103000000.0,3859696800000.0,4766860600000.0,5510506500000.0,4902110000000.0,4605066300000.0,3023137700000.0,3730009500000.0,4154000000000.0,2603989900000.0,4756583000000.0
2089.0,4443689000000.0,3380528300000.0,5045397000000.0,3785073400000.0,4704031500000.0,5473886000000.0,4841950700000.0,4545956000000.0,2909690700000.0,3629699300000.0,4075187300000.0,2511990000000.0,4690978000000.0
2090.0,4354021800000.0,3294882000000.0,5000490000000.0,3709041400000.0,4653202000000.0,5428697000000.0,4791338500000.0,4488414000000.0,2811003700000.0,3551921000000.0,3989574300000.0,2407088800000.0,4626751400000.0
2091.0,4291738000000.0,3216948600000.0,4970799700000.0,3647332700000.0,4595214500000.0,5386863000000.0,4726140700000.0,4428411000000.0,2712447500000.0,3472558400000.0,3904329000000.0,2309494700000.0,4567153500000.0
2092.0,4215517000000.0,3132446500000.0,4932825000000.0,3577264500000.0,4537774000000.0,5344651600000.0,4662683000000.0,4352450800000.0,2621909800000.0,3380299400000.0,3816080500000.0,2213656000000.0,4495768000000.0
2093.0,4151296700000.0,3053659400000.0,4877469600000.0,3484854500000.0,4474938000000.0,5292136300000.0,4597331000000.0,4288758700000.0,2529235300000.0,3291525200000.0,3745741800000.0,2127092900000.0,4430841000000.0
2094.0,4057140300000.0,2973765500000.0,4838152000000.0,3405737400000.0,4413342600000.0,5237295300000.0,4539427000000.0,4223910500000.0,2432302300000.0,3213546000000.0,3666438800000.0,2052077000000.0,4361322200000.0
2095.0,3949959600000.0,2896512200000.0,4803731700000.0,3330526000000.0,4361643400000.0,5188552000000.0,4467402000000.0,4153843000000.0,2330144300000.0,3135743200000.0,3583160400000.0,1987552900000.0,4293007500000.0
2096.0,3835754000000.0,2811388800000.0,4764595700000.0,3233409400000.0,4308435000000.0,5148277000000.0,4417001000000.0,4093846200000.0,2230579400000.0,3049040600000.0,3493178000000.0,1921518100000.0,4233619800000.0
2097.0,3773481600000.0,2738646000000.0,4724175000000.0,3153789200000.0,4256323300000.0,5084107000000.0,4351963000000.0,4032359300000.0,2135993400000.0,2962402300000.0,3386213700000.0,1835975400000.0,4171649300000.0
2098.0,3683041700000.0,2641478800000.0,4669117000000.0,3077609600000.0,4188895400000.0,5024594300000.0,4289141700000.0,3972885000000.0,2041280700000.0,2871563000000.0,3305956200000.0,1764061500000.0,4109725600000.0
2099.0,3614226000000.0,2560372800000.0,4619576500000.0,3006278000000.0,4139770400000.0,4973064600000.0,4228138700000.0,3911831500000.0,1954141600000.0,2791119300000.0,3221208200000.0,1685834400000.0,4047837300000.0
2100.0,3533724500000.0,2468324600000.0,4567882000000.0,2934420800000.0,4079025700000.0,4903709700000.0,4154688500000.0,3855365200000.0,1875369100000.0,2725985000000.0,3138664000000.0,1613922400000.0,3983070500000.0
