time,IPSL-CM6A-LR,GFDL-ESM4,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,INM-CM5-0,EC-EARTH3,CANESM5,FGOALS-F3-L,MPI-ESM1-2-HR,INM-CM4-8,BCC-CSM2-MR,CESM2,NORESM2-MM,EC-EARTH3-VEG,CAMS-CSM1-0,ACCESS-CM2
2023.0,1978841900.0,1947944400.0,1949929100.0,1942358400.0,2002197900.0,1967582700.0,1998765300.0,2001400800.0,1961921400.0,2000737700.0,1984341100.0,1957306600.0,1945315700.0,1958870000.0,1964418600.0,1984907800.0,1968254000.0
2024.0,1948395000.0,1926146300.0,1914739100.0,1903089700.0,1978071000.0,1938694500.0,1960743800.0,1966315000.0,1901315800.0,1965985700.0,1968833000.0,1935193000.0,1900977500.0,1920918000.0,1931191700.0,1945019500.0,1927142100.0
2025.0,1906643600.0,1906982900.0,1864667600.0,1856847500.0,1938441700.0,1904706800.0,1924769000.0,1929686800.0,1868102000.0,1925175800.0,1954217700.0,1896749600.0,1868070000.0,1878605700.0,1901820400.0,1906865500.0,1859660200.0
2026.0,1869716000.0,1872155900.0,1799201500.0,1804455200.0,1906931000.0,1882778400.0,1898088800.0,1903947000.0,1831912400.0,1892912400.0,1928145500.0,1849721300.0,1814127500.0,1823073900.0,1868169700.0,1917133400.0,1792935400.0
2027.0,1840232700.0,1838372500.0,1753904300.0,1762838100.0,1871626900.0,1872278700.0,1871489700.0,1879590000.0,1769486700.0,1913070800.0,1905097200.0,1810498700.0,1746482800.0,1771422800.0,1813207000.0,1867002900.0,1747092700.0
2028.0,1817692200.0,1821340800.0,1706248400.0,1721012600.0,1847984800.0,1842452900.0,1846160300.0,1846985700.0,1734179700.0,1870359600.0,1885696100.0,1784650200.0,1715883600.0,1735192700.0,1749886700.0,1855455000.0,1672488300.0
2029.0,1776669300.0,1804712800.0,1644963600.0,1679382800.0,1808736900.0,1807940900.0,1800101100.0,1811681400.0,1696073300.0,1829264000.0,1868051100.0,1744597900.0,1679400000.0,1663853200.0,1733490800.0,1826706300.0,1586208000.0
2030.0,1741871600.0,1770834700.0,1575976100.0,1641639400.0,1753051300.0,1777302400.0,1764381600.0,1776987600.0,1646961700.0,1778688800.0,1850004700.0,1695629400.0,1609093000.0,1610314800.0,1700485900.0,1810913500.0,1498148900.0
2031.0,1702262000.0,1739433500.0,1513153000.0,1591876900.0,1706781300.0,1764603100.0,1745159400.0,1738687100.0,1600565400.0,1758674200.0,1832587800.0,1666439300.0,1553673300.0,1565984600.0,1639857800.0,1822999900.0,1415939600.0
2032.0,1654583200.0,1713672600.0,1491117400.0,1544169700.0,1654545300.0,1743141500.0,1722859100.0,1678659000.0,1567285900.0,1751360900.0,1812579200.0,1621792000.0,1507533000.0,1494956000.0,1604634500.0,1796658800.0,1347322400.0
2033.0,1618707600.0,1697652000.0,1457323300.0,1500537500.0,1601406500.0,1731758200.0,1677484000.0,1617408800.0,1526154000.0,1716075600.0,1793239800.0,1587706100.0,1431408000.0,1427852500.0,1555978500.0,1782429200.0,1301936100.0
2034.0,1561502200.0,1665984400.0,1421204100.0,1460880600.0,1540776400.0,1724035100.0,1617050800.0,1555380900.0,1477632300.0,1688266600.0,1772117100.0,1549610000.0,1370515700.0,1393594100.0,1491843800.0,1762095000.0,1254366600.0
2035.0,1517354900.0,1636724200.0,1367606400.0,1416270000.0,1465638300.0,1700574700.0,1598344000.0,1488747100.0,1451132000.0,1652230300.0,1744281700.0,1517792800.0,1343407100.0,1366649100.0,1450368100.0,1747427700.0,1222038900.0
2036.0,1466029700.0,1619752100.0,1324125400.0,1361273100.0,1432670000.0,1671522800.0,1572171500.0,1415486300.0,1410512100.0,1625554700.0,1718258400.0,1480805500.0,1299368100.0,1341632600.0,1412784400.0,1749779300.0,1170611100.0
2037.0,1421370900.0,1581474200.0,1277855900.0,1309508900.0,1393048600.0,1648933000.0,1524484600.0,1358217200.0,1366854500.0,1624321400.0,1698099500.0,1438614700.0,1226217200.0,1348749800.0,1352238200.0,1733559400.0,1135346600.0
2038.0,1358299900.0,1544356100.0,1249472400.0,1259332900.0,1345546000.0,1646341100.0,1473655200.0,1312765600.0,1356059000.0,1610840600.0,1665618800.0,1408620800.0,1180711600.0,1305063800.0,1320645800.0,1720074600.0,1095387600.0
2039.0,1293527200.0,1516542600.0,1199087400.0,1199051900.0,1312403800.0,1619751700.0,1447979800.0,1265484500.0,1311228900.0,1592301800.0,1635804900.0,1385966600.0,1120449300.0,1268170400.0,1287073400.0,1702125000.0,1058965800.0
2040.0,1245591800.0,1494722000.0,1148127900.0,1133952100.0,1265460400.0,1596465800.0,1408922900.0,1218261000.0,1264323600.0,1568193700.0,1602443600.0,1387382800.0,1089612000.0,1262339600.0,1246204800.0,1689967400.0,1036043700.0
2041.0,1206646500.0,1479398500.0,1098069900.0,1098526300.0,1224755600.0,1561627500.0,1325795300.0,1170985000.0,1240983800.0,1538369200.0,1579591400.0,1364587000.0,1053474370.0,1243693700.0,1211085000.0,1674875900.0,1007839550.0
2042.0,1170656500.0,1447176600.0,1027362000.0,1065037060.0,1200422300.0,1546104800.0,1312851100.0,1134536000.0,1201697500.0,1507868500.0,1567329200.0,1339420400.0,1011849660.0,1214276200.0,1179379600.0,1663831000.0,983520060.0
2043.0,1138979300.0,1412962400.0,981895360.0,1021449150.0,1167273200.0,1529962900.0,1286918000.0,1094963000.0,1164045600.0,1497904900.0,1549955500.0,1315343600.0,977954940.0,1199202600.0,1125014000.0,1658739100.0,959418600.0
2044.0,1122848400.0,1381807900.0,935268100.0,975295300.0,1139553300.0,1531258800.0,1238717400.0,1060589100.0,1151469300.0,1481199000.0,1528449900.0,1302726900.0,943845800.0,1174068200.0,1195400200.0,1634484200.0,922691700.0
2045.0,1089463400.0,1366246900.0,882859000.0,943999360.0,1107723900.0,1520527500.0,1178141600.0,1036003400.0,1117703200.0,1464314800.0,1512432300.0,1285524500.0,934395650.0,1149109600.0,1120907000.0,1609052500.0,902810050.0
2046.0,1059359500.0,1343677000.0,863696500.0,932679400.0,1077253800.0,1489378400.0,1137867600.0,1005164500.0,1079886600.0,1433746800.0,1496663400.0,1271851400.0,905592900.0,1136116500.0,1076472000.0,1577410800.0,880846900.0
2047.0,1046621800.0,1318215400.0,822862660.0,910458940.0,1061221000.0,1468465200.0,1089607300.0,961652860.0,1070901760.0,1397226100.0,1479015700.0,1255870200.0,877575940.0,1117943300.0,1049226100.0,1593993700.0,864418700.0
2048.0,1021675200.0,1296462200.0,792934460.0,934732600.0,1045368000.0,1444793500.0,1051319300.0,934973100.0,1049991400.0,1385354900.0,1459328100.0,1235014000.0,863806340.0,1088085200.0,1035348860.0,1534985000.0,833100500.0
2049.0,1002458800.0,1281605200.0,762234560.0,915165440.0,1021699650.0,1418856600.0,1013892600.0,916183500.0,1023625540.0,1362872400.0,1443561900.0,1217440900.0,837220700.0,1068867900.0,1032264770.0,1497344500.0,804169200.0
2050.0,984648000.0,1252435600.0,737461700.0,889616060.0,1010394750.0,1401607600.0,987909900.0,895986200.0,1016564600.0,1331981700.0,1424345100.0,1202747400.0,821185540.0,1056126460.0,995433540.0,1631232100.0,783840800.0
2051.0,973118400.0,1233438200.0,711519500.0,858738500.0,991693250.0,1383366400.0,929134300.0,875964700.0,996137900.0,1300679400.0,1407020500.0,1179619800.0,795771400.0,1032636700.0,966647300.0,1550302500.0,763286300.0
2052.0,950865150.0,1210014800.0,700958100.0,841418300.0,970510900.0,1349352100.0,889281500.0,882851900.0,982284800.0,1282728800.0,1389601900.0,1165813800.0,771504960.0,1011622100.0,1010437950.0,1473780000.0,740531600.0
2053.0,944182900.0,1194360400.0,677982850.0,827539800.0,965244160.0,1325509500.0,881527550.0,860265400.0,1000023500.0,1258162400.0,1385020900.0,1132371200.0,756283200.0,1004465400.0,957501760.0,1465126100.0,716286600.0
2054.0,926669800.0,1194473200.0,665697860.0,817796600.0,947536800.0,1329008800.0,864800600.0,835765760.0,977015700.0,1223850200.0,1368032300.0,1107099900.0,729040640.0,1002722050.0,941699500.0,1442073000.0,692941250.0
2055.0,917810400.0,1180589600.0,653665100.0,804849300.0,940691260.0,1332343000.0,841343700.0,827562240.0,961839040.0,1194132100.0,1341733500.0,1090381200.0,724324900.0,993086400.0,930602000.0,1429505300.0,676019300.0
2056.0,904458300.0,1163172900.0,630638850.0,828076000.0,927460600.0,1311232800.0,906854700.0,811560000.0,964765760.0,1173866000.0,1339349400.0,1069527740.0,698099300.0,992852800.0,923795300.0,1468957600.0,658176900.0
2057.0,887499600.0,1145029200.0,626466240.0,820935740.0,913534900.0,1304627600.0,871797250.0,789697150.0,951631940.0,1152513000.0,1321453400.0,1045284740.0,687142900.0,993966200.0,905267900.0,1418606200.0,633512260.0
2058.0,872834300.0,1131615000.0,619475000.0,794363300.0,912683300.0,1288579300.0,843894100.0,774778100.0,942813200.0,1148452200.0,1305015700.0,1026484700.0,671799230.0,986383040.0,900236400.0,1403374600.0,612839200.0
2059.0,850440400.0,1151890400.0,604058200.0,779782140.0,904657200.0,1289727200.0,892260540.0,764666000.0,953736000.0,1142492200.0,1292406000.0,1007882050.0,652305100.0,969266560.0,909099900.0,1398684900.0,593926400.0
2060.0,833613400.0,1130300500.0,609261600.0,768723300.0,906253440.0,1292269700.0,846216000.0,751582850.0,928411700.0,1121942900.0,1285905800.0,1007750850.0,638546500.0,965277100.0,871946200.0,1387621200.0,581736000.0
2061.0,829925000.0,1114694400.0,599643400.0,764236500.0,905100300.0,1307293000.0,822862200.0,738573300.0,923973100.0,1092320400.0,1275216600.0,993389060.0,620278140.0,968391600.0,857703100.0,1372707500.0,567671740.0
2062.0,822245000.0,1100713900.0,583868500.0,753579100.0,897511800.0,1322888800.0,963404300.0,729766140.0,963739840.0,1099365000.0,1268810200.0,1002694100.0,615735360.0,958365700.0,924461760.0,1361172600.0,550587650.0
2063.0,809714600.0,1092814500.0,587208400.0,744821060.0,917751600.0,1297907700.0,934168450.0,713544100.0,919977800.0,1175754800.0,1256496500.0,976970240.0,604555600.0,948291900.0,890393800.0,1350332500.0,539156900.0
2064.0,800048700.0,1090049400.0,577061000.0,734164300.0,913212540.0,1290445800.0,860937900.0,701386560.0,911162000.0,1117313900.0,1245380500.0,976224450.0,594481150.0,954586560.0,873338100.0,1333004700.0,526534430.0
2065.0,790811400.0,1087777800.0,570107500.0,725863700.0,904655500.0,1302112600.0,831848770.0,689771260.0,928786900.0,1102870500.0,1243934300.0,975687100.0,588149760.0,929126600.0,846510460.0,1334746900.0,516089500.0
2066.0,780476000.0,1078216400.0,563748030.0,799730800.0,890291000.0,1286899000.0,864714750.0,685071170.0,905865600.0,1093691900.0,1239444600.0,974188860.0,580637300.0,924873540.0,828093800.0,1319115600.0,507254050.0
2067.0,775030900.0,1067134600.0,564637800.0,728236350.0,878942700.0,1275031900.0,829946000.0,672192260.0,896196160.0,1082520600.0,1226578300.0,966027300.0,579686800.0,920741950.0,826183360.0,1302028700.0,504594660.0
2068.0,770690100.0,1055692100.0,556627700.0,718568260.0,868945400.0,1267109500.0,814454850.0,666803100.0,910679940.0,1067557500.0,1224269000.0,957953100.0,577573950.0,906090400.0,832732600.0,1290237700.0,495778270.0
2069.0,766810700.0,1049049660.0,549750600.0,720212350.0,853361500.0,1258767000.0,830596860.0,662326850.0,893439600.0,1057861400.0,1219616900.0,951270000.0,574586750.0,902148600.0,809154940.0,1277864100.0,487101220.0
2070.0,765657100.0,1039799500.0,542627260.0,706686660.0,840307600.0,1251148300.0,815568640.0,654182200.0,880781300.0,1050591040.0,1219091300.0,943807700.0,566596350.0,893070200.0,820257200.0,1270038000.0,481878460.0
2071.0,754216000.0,1032034800.0,548395100.0,698635300.0,829616260.0,1267612400.0,800063170.0,644645060.0,884768300.0,1038468200.0,1292946200.0,935298370.0,564265400.0,881969000.0,848320960.0,1263624100.0,479609250.0
2072.0,745393540.0,1032396500.0,539307600.0,694136060.0,825301570.0,1246419700.0,798650750.0,638421900.0,875157100.0,1028472100.0,1261137500.0,925676600.0,556165800.0,875314560.0,800951800.0,1253034500.0,471789600.0
2073.0,759191040.0,1028470140.0,533479400.0,691853630.0,817618940.0,1233750900.0,830399700.0,639763000.0,865117700.0,1021496600.0,1252045600.0,918386050.0,552586100.0,870553700.0,792012700.0,1250597200.0,479544540.0
2074.0,751364740.0,1029655600.0,545326900.0,685072960.0,806687400.0,1230856600.0,802373100.0,631462400.0,866668600.0,1005392260.0,1239675300.0,906830800.0,548057500.0,861192060.0,917484000.0,1234047500.0,478250400.0
2075.0,750406100.0,1026817600.0,534877060.0,672129500.0,793517900.0,1228346800.0,781730500.0,626177800.0,856188300.0,994286200.0,1230006700.0,898685900.0,543920500.0,854560400.0,849216700.0,1219153000.0,475805380.0
2076.0,754962560.0,1030885250.0,531077300.0,667351000.0,783845300.0,1226895900.0,775068700.0,622467900.0,860483840.0,990241540.0,1228322300.0,899759040.0,538236740.0,848218900.0,816994560.0,1214903300.0,493641820.0
2077.0,745029100.0,1101799600.0,531819600.0,661996800.0,786870200.0,1234286100.0,774313340.0,619360450.0,857710850.0,987095900.0,1225110100.0,887726700.0,534623940.0,842519600.0,795785800.0,1199139000.0,492848200.0
2078.0,738665000.0,1044056500.0,525111300.0,662711700.0,784667600.0,1294900400.0,785412100.0,622530560.0,846736000.0,979784600.0,1270892800.0,878032000.0,533294620.0,854460350.0,782998000.0,1175203300.0,496560580.0
2079.0,746989600.0,1028975800.0,574026430.0,651569300.0,775908700.0,1293320000.0,766538700.0,618249200.0,841238900.0,970533440.0,1240325100.0,880849400.0,531131400.0,837034300.0,850381600.0,1159780200.0,491502200.0
2080.0,735793000.0,1045692350.0,539196350.0,647762370.0,767607230.0,1285382700.0,757873860.0,621116400.0,857016100.0,964390140.0,1219276700.0,874964540.0,542706400.0,828491650.0,886843500.0,1217648800.0,486550180.0
2081.0,732451260.0,1025727940.0,526320400.0,642672600.0,763103500.0,1273510400.0,839795700.0,623767500.0,850891600.0,1007275970.0,1224842900.0,864244740.0,533627700.0,826474100.0,825781400.0,1185383400.0,492451170.0
2082.0,728332000.0,1018941440.0,561388300.0,638424200.0,770289540.0,1276575200.0,794886460.0,630125630.0,865636000.0,998668100.0,1226418000.0,860809150.0,531872800.0,821624000.0,802724900.0,1143693300.0,490926370.0
2083.0,723581760.0,1005117000.0,560599400.0,637160900.0,780557900.0,1270419800.0,754584640.0,623618370.0,864042600.0,997993900.0,1292260200.0,851784000.0,529038000.0,821666560.0,783036800.0,1134024300.0,485015300.0
2084.0,717927400.0,997434500.0,538672900.0,637420350.0,780543040.0,1284407600.0,748263100.0,633833150.0,856549440.0,1064343900.0,1263098400.0,843043840.0,543693630.0,823016770.0,778728700.0,1121714400.0,487000830.0
2085.0,713182140.0,1066174300.0,527397060.0,631993540.0,770867000.0,1277844000.0,1002472300.0,619305600.0,895955900.0,1040045800.0,1261513900.0,842370900.0,546847100.0,835073340.0,773809300.0,1112621300.0,480841760.0
2086.0,710774460.0,1085254300.0,522672060.0,625958200.0,766184800.0,1258362800.0,887771700.0,609919900.0,910776260.0,1037744600.0,1252579600.0,840782700.0,588017660.0,825959600.0,767336060.0,1099651300.0,481372640.0
2087.0,724272830.0,1004420860.0,517188100.0,616523650.0,764886460.0,1256177700.0,868458300.0,600209200.0,880484300.0,1039670660.0,1245701900.0,840031360.0,564536200.0,814485000.0,798925600.0,1094900000.0,479600060.0
2088.0,719012000.0,999810700.0,512763500.0,613538600.0,756445060.0,1255000200.0,811465200.0,607769400.0,917981060.0,1041339140.0,1241017700.0,840024700.0,564285600.0,844988700.0,780878400.0,1087543600.0,475247650.0
2089.0,707492740.0,1002525250.0,512595650.0,643297400.0,753420860.0,1250621000.0,799525000.0,655844100.0,895182800.0,1039160900.0,1233724800.0,842229250.0,562877200.0,868140500.0,753092800.0,1076177300.0,473220540.0
2090.0,714528060.0,1005592800.0,504404600.0,615358500.0,750244400.0,1242560500.0,841659260.0,610793400.0,884234940.0,1040721860.0,1229217200.0,881370400.0,558462300.0,859301400.0,749384640.0,1122088100.0,470570300.0
2091.0,724903100.0,1008673900.0,506911550.0,616918000.0,745283700.0,1242319400.0,805619650.0,597839100.0,953792450.0,1085398400.0,1228671900.0,912735500.0,562342100.0,852374700.0,751674900.0,1081980700.0,465536130.0
2092.0,745788400.0,1023988350.0,496913500.0,619374600.0,740806300.0,1235426200.0,789439600.0,599869400.0,920446400.0,1137779200.0,1248033200.0,877080770.0,551695900.0,836788300.0,739307900.0,1075401100.0,464136860.0
2093.0,752194800.0,1025450800.0,491343360.0,618232260.0,750411700.0,1243537500.0,791218100.0,630635500.0,892054800.0,1150172800.0,1249919600.0,886661800.0,552943740.0,844753860.0,729447400.0,1072286340.0,459822900.0
2094.0,741677600.0,1021426900.0,501625540.0,649352770.0,754784200.0,1275163300.0,784854300.0,605846000.0,919231700.0,1146847700.0,1248300700.0,913169540.0,546311000.0,839180300.0,919205060.0,1099499600.0,457395650.0
2095.0,741852160.0,1125104900.0,493137540.0,658381630.0,750142000.0,1238036900.0,777996900.0,613424100.0,928102340.0,1117047800.0,1249742500.0,900614850.0,541682000.0,827349300.0,919090000.0,1301081600.0,457605860.0
2096.0,759759200.0,1085796200.0,522015260.0,641159360.0,776249860.0,1231568000.0,774962300.0,617395000.0,925155300.0,1098304900.0,1298518300.0,924583550.0,542579460.0,839581200.0,772911550.0,1241626800.0,456957340.0
2097.0,795918500.0,1101523000.0,505720670.0,631722600.0,760147700.0,1304015700.0,783201800.0,610964800.0,911799400.0,1097700600.0,1292154200.0,936253100.0,543793400.0,850715500.0,733561600.0,1201525000.0,456563600.0
2098.0,827394050.0,1078967000.0,500301020.0,652830140.0,761233500.0,1270332700.0,799448060.0,637500500.0,990652540.0,1218737900.0,1307267100.0,956464400.0,536762080.0,827775500.0,721613440.0,1168287100.0,492325300.0
2099.0,794487500.0,1080286000.0,505573100.0,639468540.0,790751700.0,1279734800.0,787298940.0,678579650.0,938562500.0,1148090500.0,1296392400.0,951841100.0,528351000.0,818206140.0,870933800.0,1223645000.0,486326600.0
2100.0,781074240.0,1073534140.0,495887550.0,631647200.0,763216500.0,1340779900.0,772740400.0,641830700.0,920997900.0,1185796200.0,1347733400.0,940892400.0,532662270.0,842405250.0,801446800.0,1214877400.0,488197440.0
