time,CESM2-WACCM,MRI-ESM2-0,INM-CM5-0,CMCC-CM2-SR5,GFDL-ESM4,BCC-CSM2-MR,CESM2,NORESM2-MM,EC-EARTH3-VEG,CAMS-CSM1-0,EC-EARTH3,FGOALS-F3-L,INM-CM4-8,MPI-ESM1-2-HR
2016.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0,2157378800.0
2017.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0,2131828600.0
2018.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0,2113159300.0
2019.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0,2104774800.0
2020.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0,2076257000.0
2021.0,2069062300.0,2050575500.0,2060856200.0,2088313300.0,2063138300.0,2041408300.0,2034878700.0,2023126300.0,2035342500.0,2043081200.0,2054721300.0,2044798100.0,2041738100.0,2032925300.0
2022.0,2024910300.0,2026360000.0,2036962200.0,2044071600.0,2044841200.0,2003201400.0,1986444700.0,1981337700.0,2004462500.0,1994473700.0,2038938500.0,2015321100.0,1998730900.0,1992058100.0
2023.0,1985157800.0,1983339300.0,2011798500.0,2014503200.0,2020102300.0,1972576600.0,1976129500.0,1940608900.0,1975059600.0,1956824600.0,2008135300.0,1970577800.0,1965440000.0,1948909200.0
2024.0,1963421700.0,1948051000.0,1995026200.0,1987076100.0,1990603100.0,1941176700.0,1946824200.0,1897482800.0,1945640700.0,1959155800.0,1980534900.0,1928227300.0,1940670700.0,1911979300.0
2025.0,1934387100.0,1922092200.0,1967068500.0,1963790100.0,1964432500.0,1910795500.0,1906846700.0,1863909100.0,1902326700.0,1905037300.0,1954239000.0,1902398200.0,1896068400.0,1857684200.0
2026.0,1891133200.0,1893231500.0,1945231900.0,1942416800.0,1939963600.0,1887589800.0,1872763400.0,1855530200.0,1860608800.0,1868325800.0,1908949400.0,1855656800.0,1855013800.0,1807690200.0
2027.0,1854694300.0,1851337700.0,1930807800.0,1924854900.0,1908385800.0,1841669200.0,1827291000.0,1827993700.0,1841714600.0,1872852900.0,1869150000.0,1800413700.0,1818310800.0,1808739100.0
2028.0,1816732400.0,1808087600.0,1914193700.0,1899218400.0,1877498200.0,1805368600.0,1782283400.0,1802354800.0,1808793900.0,1836994400.0,1846856800.0,1777277700.0,1777826800.0,1799700700.0
2029.0,1757086500.0,1755589100.0,1899361000.0,1867672700.0,1848777300.0,1764288300.0,1740173300.0,1779939500.0,1774356200.0,1822068100.0,1821006300.0,1730077400.0,1732480400.0,1767484000.0
2030.0,1671431700.0,1684537500.0,1886551200.0,1834567000.0,1820667600.0,1732963800.0,1699063600.0,1757741600.0,1740958500.0,1807023500.0,1764868400.0,1666084500.0,1700695000.0,1718859300.0
2031.0,1625423500.0,1645025000.0,1864036600.0,1801444100.0,1768421600.0,1686795100.0,1643238100.0,1716162400.0,1704376700.0,1859268500.0,1725630200.0,1629057700.0,1659635800.0,1684778600.0
2032.0,1565735000.0,1592708600.0,1840341900.0,1770558300.0,1726476000.0,1645451500.0,1583519700.0,1694551300.0,1668520800.0,1801628900.0,1677750500.0,1583027100.0,1625591000.0,1669106800.0
2033.0,1474496600.0,1527731800.0,1819043600.0,1729425500.0,1685734900.0,1621125000.0,1535571300.0,1674399600.0,1624958100.0,1773216900.0,1615857000.0,1525875500.0,1581394300.0,1645548200.0
2034.0,1427763500.0,1476399700.0,1795116900.0,1683300500.0,1657370000.0,1589472100.0,1478483700.0,1643242400.0,1568765200.0,1747529500.0,1575355800.0,1454384400.0,1558068100.0,1621464800.0
2035.0,1375961500.0,1428838000.0,1782213500.0,1627660300.0,1618264200.0,1569556500.0,1427761500.0,1620976600.0,1519478400.0,1734310000.0,1529893900.0,1418162000.0,1531074300.0,1586947800.0
2036.0,1306521500.0,1381565600.0,1757238800.0,1569829900.0,1590259700.0,1538613900.0,1370534800.0,1612426500.0,1476381600.0,1736895600.0,1479912700.0,1385689500.0,1510398100.0,1561598500.0
2037.0,1280267000.0,1328835000.0,1731162200.0,1511671900.0,1560689900.0,1517514500.0,1329573800.0,1585624000.0,1425947800.0,1704208100.0,1463037000.0,1313199700.0,1494810100.0,1544721200.0
2038.0,1237687400.0,1280932000.0,1709600600.0,1444390800.0,1526432300.0,1480046600.0,1297707500.0,1544533800.0,1396292200.0,1698127700.0,1430464500.0,1273671300.0,1484179100.0,1521447700.0
2039.0,1181091800.0,1239393500.0,1672771500.0,1406547100.0,1501087700.0,1435946100.0,1244054500.0,1501889700.0,1375076900.0,1688385000.0,1383722100.0,1243547900.0,1460426800.0,1492177400.0
2040.0,1152990700.0,1196406500.0,1645095000.0,1362349200.0,1471739600.0,1395089200.0,1207305600.0,1474214900.0,1304998400.0,1672936000.0,1342366700.0,1178249500.0,1457919900.0,1464658000.0
2041.0,1107235200.0,1171611500.0,1612822900.0,1327660200.0,1449595600.0,1351636400.0,1165998700.0,1450372600.0,1240291500.0,1648828800.0,1309437600.0,1126958500.0,1455161100.0,1423332600.0
2042.0,1099141600.0,1143253900.0,1573614200.0,1291813100.0,1420176000.0,1310985200.0,1113278800.0,1416122500.0,1266042500.0,1650465700.0,1270513200.0,1099755500.0,1425380000.0,1391734900.0
2043.0,1097533000.0,1109360400.0,1545410800.0,1249612900.0,1406605800.0,1255777400.0,1076617200.0,1379494300.0,1249882900.0,1626521100.0,1221019900.0,1066698240.0,1409523800.0,1370995200.0
2044.0,1047218500.0,1081806300.0,1530612600.0,1189920900.0,1378050000.0,1188838100.0,1027083260.0,1351294700.0,1191832000.0,1601902000.0,1215588400.0,1031135300.0,1396169300.0,1375458000.0
2045.0,998748350.0,1053810300.0,1512290300.0,1142368900.0,1355673200.0,1123563600.0,976129800.0,1321792800.0,1139328800.0,1573793400.0,1196201300.0,1013775200.0,1384234900.0,1385524000.0
2046.0,976731800.0,1017105600.0,1482757400.0,1113976400.0,1335927400.0,1052451650.0,934652500.0,1289768800.0,1112302100.0,1547426300.0,1170233100.0,995940860.0,1361558900.0,1355526100.0
2047.0,938110400.0,995758140.0,1448426900.0,1085200300.0,1301957600.0,986972300.0,897804400.0,1240851800.0,1082518400.0,1531043300.0,1123686100.0,961823740.0,1341387500.0,1330881900.0
2048.0,902051000.0,971444540.0,1433238400.0,1054071940.0,1266578700.0,952536450.0,849636600.0,1203451400.0,1054242370.0,1493436400.0,1093542400.0,949541570.0,1333079300.0,1291970000.0
2049.0,866058050.0,939372900.0,1405116300.0,1007200000.0,1249753900.0,910243800.0,825833600.0,1169952000.0,1022066500.0,1456909600.0,1101243300.0,926270700.0,1307303700.0,1259733200.0
2050.0,813859800.0,925037500.0,1379953500.0,963379100.0,1215514100.0,882354240.0,804623040.0,1123935000.0,983407040.0,1413323100.0,1069980200.0,898820900.0,1275184000.0,1237268500.0
2051.0,775706900.0,902216770.0,1353223600.0,936988300.0,1188587800.0,868163800.0,766349250.0,1083868800.0,959728640.0,1380617700.0,1029111500.0,900320200.0,1252683100.0,1211830800.0
2052.0,730048700.0,879658300.0,1323540200.0,904718140.0,1159627600.0,838839940.0,739139300.0,1040239740.0,926116860.0,1321123000.0,1007473150.0,875670500.0,1227520900.0,1157499800.0
2053.0,682535550.0,860555460.0,1299815400.0,865116400.0,1133840900.0,818439000.0,710394400.0,971528260.0,886893760.0,1252286800.0,994031400.0,847574660.0,1195801700.0,1108701700.0
2054.0,683150000.0,835200960.0,1275308200.0,836579100.0,1103169700.0,808412800.0,687703230.0,916528450.0,858024960.0,1211678700.0,969583940.0,843562050.0,1182983600.0,1066107840.0
2055.0,653828300.0,812795300.0,1254011000.0,813319000.0,1078033700.0,784913150.0,656475260.0,884281700.0,845490500.0,1163975200.0,931511900.0,820489150.0,1161671400.0,1012485400.0
2056.0,618640960.0,796586500.0,1227226800.0,793165800.0,1048023700.0,787367940.0,637414000.0,839921900.0,818729100.0,1113861000.0,910161000.0,786526500.0,1141761800.0,970907260.0
2057.0,591562600.0,773553000.0,1209384600.0,770674700.0,1007842000.0,766562800.0,607301300.0,806880830.0,794605700.0,1071420540.0,880913100.0,767922900.0,1115174700.0,961168700.0
2058.0,573044860.0,752168600.0,1197416600.0,747725630.0,968738240.0,753589300.0,584065000.0,793826000.0,765850940.0,1036263200.0,849665800.0,741403400.0,1099150800.0,929771970.0
2059.0,560767400.0,731987200.0,1176468500.0,721698200.0,964679100.0,743620700.0,556983300.0,769837440.0,741564860.0,993835800.0,826414200.0,709088060.0,1081809800.0,887307600.0
2060.0,539325500.0,697139140.0,1152483600.0,707414660.0,935318200.0,730384450.0,540143600.0,745361150.0,721545150.0,965003650.0,796670140.0,689155260.0,1062501570.0,853632600.0
2061.0,523715140.0,677045950.0,1141501400.0,692816960.0,900528060.0,720813900.0,516993100.0,718068160.0,686017300.0,946458050.0,757350340.0,664449000.0,1037748300.0,832312700.0
2062.0,498005630.0,653907840.0,1130689000.0,680314400.0,873045000.0,707351360.0,503432600.0,700088450.0,674405400.0,919699000.0,737931140.0,650444300.0,1020589500.0,822973950.0
2063.0,485107620.0,622053000.0,1111570800.0,666008300.0,851843260.0,701897400.0,485829630.0,678020700.0,667320770.0,894180000.0,717245760.0,666978050.0,992427300.0,816657700.0
2064.0,470239260.0,587685600.0,1107373200.0,651574140.0,832009540.0,686366460.0,474838530.0,666974200.0,644787650.0,881181630.0,680983600.0,630473540.0,972894200.0,792411000.0
2065.0,461284500.0,563133800.0,1100385500.0,632992260.0,800927400.0,678570940.0,459198940.0,660291600.0,627337150.0,857142850.0,654693570.0,617988900.0,954671800.0,773145100.0
2066.0,447715650.0,528767580.0,1076780700.0,616938500.0,794530500.0,666799360.0,445492900.0,653318660.0,606822660.0,841935800.0,629093440.0,605875900.0,932048500.0,760010800.0
2067.0,453504420.0,510736400.0,1062444100.0,605190400.0,779127360.0,654397600.0,436745300.0,746332740.0,589769860.0,823551170.0,598387200.0,595441340.0,904690100.0,736168770.0
2068.0,445827520.0,495386200.0,1053791550.0,592524500.0,764695100.0,646767600.0,423796350.0,691518800.0,578292600.0,808171300.0,581585600.0,587700400.0,879999040.0,723777700.0
2069.0,432605000.0,483093660.0,1045635650.0,580444740.0,745919040.0,633062000.0,414201100.0,685506300.0,566730800.0,796092400.0,560622300.0,579157250.0,859396160.0,719297900.0
2070.0,433893120.0,477569280.0,1040981300.0,562052000.0,731822460.0,611911360.0,402248320.0,661481300.0,547656060.0,775527900.0,542204300.0,565782660.0,842571650.0,713181400.0
2071.0,421881470.0,467321440.0,1032748160.0,541165300.0,723312830.0,597824100.0,391166900.0,649422700.0,537680700.0,754559000.0,526581020.0,562678800.0,848691800.0,702780700.0
2072.0,407065300.0,459447000.0,1020953660.0,523427360.0,712596740.0,587061060.0,381324640.0,639681150.0,529844480.0,734974660.0,508670900.0,558617200.0,837309800.0,690140300.0
2073.0,409319000.0,450806600.0,1001907000.0,510876320.0,703528900.0,577224600.0,368940200.0,630195100.0,525543520.0,705433900.0,502403970.0,545778100.0,844929340.0,680757300.0
2074.0,403258560.0,446278560.0,986663600.0,495771940.0,694851140.0,562226000.0,358938370.0,613004300.0,514011780.0,690485250.0,490392100.0,541163100.0,821374460.0,666297500.0
2075.0,396378000.0,455224830.0,988420100.0,479193000.0,689702600.0,547608000.0,349797900.0,602321700.0,498555500.0,674379700.0,472968130.0,541191600.0,812010430.0,648235460.0
2076.0,386204220.0,451751100.0,967610940.0,459473180.0,681325200.0,538329900.0,341459300.0,596225500.0,529644300.0,658458750.0,476172260.0,530297000.0,808722750.0,632897860.0
2077.0,381187800.0,440929820.0,956836400.0,443897500.0,669658400.0,526082700.0,332355070.0,582731600.0,495422500.0,639009000.0,466170780.0,525450000.0,798621100.0,618991940.0
2078.0,376893440.0,443793000.0,947765600.0,432755070.0,660120960.0,518460960.0,320734050.0,567746240.0,483618560.0,632835500.0,457167330.0,518884300.0,787546700.0,606857800.0
2079.0,372041300.0,437824830.0,936969400.0,424760640.0,655402430.0,505628300.0,310876320.0,560236000.0,479251140.0,617704800.0,455403500.0,510855100.0,774213250.0,603842200.0
2080.0,361937800.0,433223580.0,939349760.0,412501220.0,646226800.0,497679550.0,306878270.0,544981200.0,473145630.0,612627460.0,450551230.0,502645800.0,768043840.0,595785300.0
2081.0,351910370.0,429104100.0,936462850.0,393504640.0,635363260.0,491271330.0,298319360.0,530805660.0,459813500.0,609226400.0,439406370.0,530753950.0,760231740.0,586020200.0
2082.0,340673280.0,423361760.0,924390400.0,374601340.0,632017300.0,488010780.0,291257000.0,520033020.0,458087500.0,626329300.0,432412580.0,498242200.0,754438100.0,570965300.0
2083.0,330617380.0,420280060.0,925601200.0,356465860.0,617012900.0,488723420.0,280744030.0,509432480.0,453621980.0,603567300.0,432368930.0,486773200.0,743619700.0,558856000.0
2084.0,314031400.0,415878100.0,916803840.0,341805340.0,602793700.0,481611040.0,273040580.0,499960900.0,443190370.0,606308900.0,432465150.0,482399900.0,738117400.0,551195400.0
2085.0,296367700.0,410616960.0,897099900.0,333129380.0,597318460.0,480552500.0,267233600.0,482247700.0,425936200.0,629322900.0,430529150.0,476377150.0,732308500.0,543729600.0
2086.0,298549820.0,405982800.0,881114430.0,323271580.0,582901300.0,479001150.0,263514190.0,473722240.0,421107040.0,699995100.0,418717900.0,467207070.0,723475400.0,538588600.0
2087.0,278094980.0,398850370.0,868668860.0,316175400.0,565675650.0,472135680.0,255544540.0,461368640.0,415732000.0,650891900.0,408700640.0,457594400.0,714662200.0,530659200.0
2088.0,266923940.0,405157060.0,855128100.0,311125100.0,574088260.0,469156960.0,247346910.0,453847200.0,400357800.0,637293630.0,420870700.0,452091260.0,713148100.0,521860900.0
2089.0,255547900.0,394898980.0,842810240.0,311172900.0,559933100.0,464213950.0,243027970.0,441148450.0,392649860.0,655815300.0,409035700.0,448130080.0,714117800.0,514009760.0
2090.0,252188180.0,384881600.0,819116500.0,302039140.0,546047170.0,460863580.0,238732430.0,425159360.0,383888060.0,646545400.0,400187600.0,441880100.0,704555840.0,507078720.0
2091.0,243860430.0,376958980.0,793087900.0,291811260.0,536600960.0,458736260.0,231635070.0,416306270.0,376546940.0,637448400.0,391725600.0,441851260.0,695981440.0,500996900.0
2092.0,243917260.0,366212830.0,772906750.0,286013380.0,538056960.0,455346900.0,226155360.0,410366820.0,362402530.0,645809900.0,389794340.0,428780220.0,691066800.0,500235140.0
2093.0,237124060.0,364861950.0,771038340.0,281669470.0,526573100.0,449877950.0,219305660.0,400384900.0,374728480.0,635278140.0,385483550.0,428099070.0,680604400.0,503001800.0
2094.0,230221310.0,359365700.0,757675900.0,283594620.0,518793440.0,448100830.0,217107600.0,396123650.0,360234620.0,628968500.0,376063870.0,422198370.0,672080600.0,497281440.0
2095.0,228760000.0,354555600.0,738419600.0,281235900.0,510531970.0,441001180.0,212233340.0,395761760.0,346590850.0,627248300.0,378102750.0,412969200.0,667792400.0,490662080.0
2096.0,226502510.0,358269660.0,729795260.0,281249200.0,501241280.0,437301900.0,211820540.0,388084160.0,343595400.0,625239040.0,368756350.0,408051680.0,659992300.0,489619400.0
2097.0,221198450.0,353533340.0,717517100.0,277726820.0,500392350.0,435339520.0,208274030.0,380928700.0,338505400.0,620170800.0,356891970.0,403211100.0,656682100.0,486068960.0
2098.0,235726060.0,355159780.0,708946700.0,275212480.0,494246750.0,429483330.0,202293550.0,409930270.0,329555650.0,613861200.0,362757000.0,397733860.0,648998300.0,479579040.0
2099.0,231725580.0,350545180.0,705432400.0,277833900.0,487881250.0,424240130.0,206585260.0,388284320.0,323777600.0,610929860.0,353541820.0,396192580.0,644721200.0,474662750.0
2100.0,222282030.0,347914080.0,703407400.0,276096200.0,492605760.0,420599100.0,203449570.0,375914880.0,332928860.0,605705300.0,345520800.0,389243420.0,642204740.0,470905570.0
