time,MRI-ESM2-0,GFDL-ESM4,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,CESM2-WACCM,CAMS-CSM1-0,EC-EARTH3-VEG,NORESM2-MM,CMCC-CM2-SR5,EC-EARTH3,CESM2,CANESM5,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,ACCESS-CM2,MPI-ESM1-2-HR
2022.0,8086434600000.0,8062144000000.0,8035348500000.0,8071325000000.0,8073119300000.0,8094753500000.0,8096814500000.0,8055112600000.0,8077318000000.0,8093014000000.0,8066259000000.0,8081635300000.0,8053411300000.0,8085889000000.0,8070654000000.0,8065157400000.0,8070822400000.0,8043211000000.0,8108261000000.0
2023.0,8039588400000.0,8029338600000.0,7988471000000.0,8035850000000.0,8024471000000.0,8061700000000.0,8073016000000.0,8000355400000.0,8041464000000.0,8060406300000.0,8027915000000.0,8034786500000.0,8000746000000.0,8036321600000.0,8039608400000.0,8038997600000.0,8035119000000.0,8003730300000.0,8081991300000.0
2024.0,7998914000000.0,7976732000000.0,7927065000000.0,7998834500000.0,7998877500000.0,8029658400000.0,8050282000000.0,7944539000000.0,8011550600000.0,8018794000000.0,7972605400000.0,7988481400000.0,7947363000000.0,8004876400000.0,8002275400000.0,8007871000000.0,7990616000000.0,7972628000000.0,8043539000000.0
2025.0,7957292000000.0,7936781000000.0,7873856000000.0,7951095000000.0,7954662000000.0,7982901400000.0,8022277000000.0,7896400000000.0,7977537400000.0,7978855400000.0,7919509000000.0,7937014000000.0,7870655500000.0,7974741000000.0,7970601600000.0,7962410600000.0,7952866000000.0,7934412000000.0,8002341400000.0
2026.0,7913717400000.0,7896130000000.0,7821527600000.0,7919934400000.0,7901821000000.0,7944136600000.0,7979017400000.0,7849847600000.0,7951580400000.0,7949625000000.0,7883188000000.0,7901790000000.0,7837205400000.0,7928067700000.0,7948466000000.0,7910672000000.0,7913755600000.0,7906709700000.0,7960794000000.0
2027.0,7870896000000.0,7848412600000.0,7747070300000.0,7881354600000.0,7862626000000.0,7905649600000.0,7943456000000.0,7799691500000.0,7906086000000.0,7899563000000.0,7838289000000.0,7856642000000.0,7790406000000.0,7905884000000.0,7911055600000.0,7864435300000.0,7869949300000.0,7857505300000.0,7931885500000.0
2028.0,7829408000000.0,7804798000000.0,7680341600000.0,7845411000000.0,7821143300000.0,7876261700000.0,7887141700000.0,7768288000000.0,7858160000000.0,7854027700000.0,7792340000000.0,7794989000000.0,7719314500000.0,7862917500000.0,7863349000000.0,7826122500000.0,7853047000000.0,7810936500000.0,7893786000000.0
2029.0,7792291000000.0,7767456000000.0,7611885300000.0,7809422000000.0,7771618500000.0,7850756000000.0,7825624000000.0,7718941000000.0,7809807000000.0,7800530000000.0,7739959000000.0,7734874000000.0,7655036300000.0,7805703600000.0,7825901000000.0,7780264000000.0,7808846000000.0,7764351000000.0,7862947000000.0
2030.0,7758906000000.0,7738699500000.0,7533455500000.0,7781442000000.0,7724993000000.0,7809807700000.0,7771544600000.0,7675951000000.0,7741694300000.0,7761120700000.0,7684156300000.0,7673932000000.0,7606054700000.0,7761489000000.0,7799896500000.0,7730829000000.0,7764710500000.0,7710670000000.0,7822391600000.0
2031.0,7736085000000.0,7693972000000.0,7443923300000.0,7749343600000.0,7688714500000.0,7779707000000.0,7729929000000.0,7636156000000.0,7688272500000.0,7728697000000.0,7634247000000.0,7600724000000.0,7555021000000.0,7715514000000.0,7773244400000.0,7696446700000.0,7713758000000.0,7675976400000.0,7782190000000.0
2032.0,7698235000000.0,7644580400000.0,7352175600000.0,7700837600000.0,7630175600000.0,7746462700000.0,7700103000000.0,7597521000000.0,7649909000000.0,7673835000000.0,7581940600000.0,7561141000000.0,7514092500000.0,7689586300000.0,7736548400000.0,7668664600000.0,7672354000000.0,7622350600000.0,7738762500000.0
2033.0,7658877000000.0,7615334000000.0,7275454000000.0,7650376400000.0,7596958300000.0,7684833000000.0,7652555000000.0,7540105500000.0,7614000000000.0,7615944000000.0,7519124000000.0,7497861600000.0,7433598000000.0,7647499600000.0,7688418000000.0,7617441000000.0,7628440700000.0,7569726000000.0,7698943000000.0
2034.0,7608428700000.0,7573375000000.0,7164409700000.0,7596639500000.0,7546430600000.0,7626631000000.0,7603039000000.0,7506918600000.0,7569568400000.0,7564787400000.0,7456875000000.0,7431791000000.0,7370654600000.0,7620800300000.0,7646401300000.0,7586022700000.0,7589162600000.0,7524947000000.0,7660812400000.0
2035.0,7562568700000.0,7533841000000.0,7069488400000.0,7553744000000.0,7501736000000.0,7562264000000.0,7552304000000.0,7448894600000.0,7527880700000.0,7509349000000.0,7394873000000.0,7375506000000.0,7319127600000.0,7568155500000.0,7604280000000.0,7540823300000.0,7546299000000.0,7467348000000.0,7617726000000.0
2036.0,7523749000000.0,7491610500000.0,6981690000000.0,7510369500000.0,7456101500000.0,7482451000000.0,7517700000000.0,7412761000000.0,7488553400000.0,7445260300000.0,7339934000000.0,7311971600000.0,7246812500000.0,7533378400000.0,7560909300000.0,7501588700000.0,7517964300000.0,7397463600000.0,7580659000000.0
2037.0,7469034000000.0,7458779000000.0,6863209000000.0,7464587600000.0,7413259300000.0,7427909000000.0,7484754400000.0,7374476000000.0,7456777000000.0,7387266700000.0,7283850300000.0,7249286000000.0,7187636000000.0,7504808000000.0,7512981000000.0,7453236300000.0,7471710000000.0,7342779300000.0,7538212300000.0
2038.0,7414093000000.0,7422027500000.0,6741167000000.0,7426899700000.0,7354671700000.0,7360517000000.0,7430813500000.0,7329304500000.0,7421821500000.0,7316840600000.0,7228712600000.0,7185547400000.0,7113332000000.0,7462899400000.0,7462423400000.0,7411725000000.0,7431329400000.0,7288362400000.0,7490200700000.0
2039.0,7359237700000.0,7389044000000.0,6665642400000.0,7375721300000.0,7321558700000.0,7286110600000.0,7391786000000.0,7260236000000.0,7380316000000.0,7263160000000.0,7170815400000.0,7131332000000.0,7042227500000.0,7418185000000.0,7417570500000.0,7359964000000.0,7395252000000.0,7244278000000.0,7446189000000.0
2040.0,7318952500000.0,7337392000000.0,6569664000000.0,7334631000000.0,7274981000000.0,7198327000000.0,7356895000000.0,7207250000000.0,7330564000000.0,7195873000000.0,7095039600000.0,7046661400000.0,6982962000000.0,7374630300000.0,7381136700000.0,7312847700000.0,7352446600000.0,7193325000000.0,7406432600000.0
2041.0,7255876400000.0,7291301000000.0,6439053000000.0,7291374400000.0,7217156000000.0,7123314000000.0,7306929500000.0,7155309000000.0,7293538700000.0,7151648500000.0,7025425600000.0,6990630000000.0,6920547600000.0,7338706000000.0,7327787000000.0,7265780000000.0,7306715600000.0,7151344000000.0,7353640000000.0
2042.0,7207577000000.0,7240120500000.0,6314585000000.0,7236826000000.0,7153581000000.0,7030839400000.0,7271290000000.0,7100847600000.0,7249543000000.0,7085578000000.0,6936488000000.0,6922563000000.0,6858988000000.0,7286077500000.0,7289363000000.0,7222873000000.0,7261885300000.0,7085736600000.0,7312190700000.0
2043.0,7140102600000.0,7205277000000.0,6220887400000.0,7196377000000.0,7092529000000.0,6950651700000.0,7233043700000.0,7046080500000.0,7214122700000.0,7019062400000.0,6865758000000.0,6845033000000.0,6774408000000.0,7224627300000.0,7234688000000.0,7168045600000.0,7228448300000.0,7024144000000.0,7277547400000.0
2044.0,7058949000000.0,7157732000000.0,6110661600000.0,7156015000000.0,7031135000000.0,6842241500000.0,7205866700000.0,6987924400000.0,7158763000000.0,6942243000000.0,6797438000000.0,6753357400000.0,6684469000000.0,7189105700000.0,7177750000000.0,7114623000000.0,7186369500000.0,6958820600000.0,7248776500000.0
2045.0,6987290000000.0,7102967300000.0,5996592000000.0,7110575000000.0,6960835500000.0,6757768000000.0,7179231300000.0,6935735000000.0,7093805000000.0,6873537300000.0,6719863000000.0,6652370000000.0,6611185700000.0,7148598000000.0,7138541300000.0,7049178500000.0,7144701000000.0,6900564400000.0,7216528600000.0
2046.0,6883794000000.0,7049409000000.0,5879585000000.0,7061152000000.0,6890439000000.0,6673141300000.0,7144342000000.0,6878667000000.0,7033625500000.0,6791176400000.0,6608248600000.0,6570797000000.0,6540733000000.0,7097540400000.0,7081850600000.0,7002078000000.0,7103729600000.0,6840480000000.0,7170806500000.0
2047.0,6804805000000.0,6995906000000.0,5742638700000.0,7000061600000.0,6821799000000.0,6598335000000.0,7114672600000.0,6803030500000.0,6980359000000.0,6715949000000.0,6499165000000.0,6493110000000.0,6455829700000.0,7028383000000.0,7035668700000.0,6943545500000.0,7054078500000.0,6774581600000.0,7141751500000.0
2048.0,6697491000000.0,6927440000000.0,5623557000000.0,6939766400000.0,6739786000000.0,6522225000000.0,7076845000000.0,6747412500000.0,6910997000000.0,6635060000000.0,6392385000000.0,6393562000000.0,6365337000000.0,6970301500000.0,6985299300000.0,6885010300000.0,7005127000000.0,6706208000000.0,7086371000000.0
2049.0,6605872600000.0,6884472000000.0,5505156000000.0,6902133600000.0,6650373000000.0,6429469000000.0,7050657500000.0,6670387000000.0,6843037000000.0,6538240500000.0,6296458000000.0,6334464400000.0,6274166600000.0,6920039000000.0,6944922300000.0,6823418500000.0,6956537300000.0,6652115000000.0,7049804500000.0
2050.0,6508549000000.0,6833329000000.0,5364951000000.0,6852591500000.0,6552233000000.0,6331370000000.0,7015666500000.0,6608378700000.0,6805986500000.0,6447191600000.0,6196012000000.0,6254650500000.0,6184176000000.0,6862091600000.0,6893632000000.0,6751461600000.0,6917419700000.0,6579016000000.0,6999129000000.0
2051.0,6406554500000.0,6787188700000.0,5255669000000.0,6794846400000.0,6464920400000.0,6224720400000.0,6979118000000.0,6533449000000.0,6744545000000.0,6385084400000.0,6096051000000.0,6161497600000.0,6087613300000.0,6791636700000.0,6846770000000.0,6690385700000.0,6870551000000.0,6505131000000.0,6960332700000.0
2052.0,6334199600000.0,6726168300000.0,5145033000000.0,6745067400000.0,6385182000000.0,6142013000000.0,6948282000000.0,6471348000000.0,6689081000000.0,6292047000000.0,5983974000000.0,6067005700000.0,5982533500000.0,6728524500000.0,6789580000000.0,6620148400000.0,6828880600000.0,6433682000000.0,6931065000000.0
2053.0,6247185600000.0,6673483700000.0,5013897000000.0,6690300000000.0,6285041300000.0,6045288600000.0,6910680000000.0,6404419600000.0,6636443000000.0,6216568000000.0,5893299600000.0,5976027600000.0,5892248000000.0,6659817000000.0,6746039400000.0,6554929600000.0,6777295300000.0,6362315600000.0,6885747500000.0
2054.0,6138422600000.0,6614821000000.0,4870326000000.0,6652070700000.0,6189942000000.0,5955127000000.0,6874973300000.0,6313517500000.0,6572359500000.0,6113199000000.0,5793377000000.0,5905405000000.0,5805911000000.0,6607769000000.0,6706247000000.0,6489296000000.0,6724644000000.0,6290850400000.0,6832955000000.0
2055.0,6026022000000.0,6552210000000.0,4738526500000.0,6596031700000.0,6094372000000.0,5866040000000.0,6840734700000.0,6244645000000.0,6511009000000.0,6014601000000.0,5677021400000.0,5798558000000.0,5728634000000.0,6548947000000.0,6674808000000.0,6428652000000.0,6668594700000.0,6228402500000.0,6791206300000.0
2056.0,5937166300000.0,6486551000000.0,4610685700000.0,6543622000000.0,5970621000000.0,5778761000000.0,6789976300000.0,6147477600000.0,6451097000000.0,5924306600000.0,5572369000000.0,5704541000000.0,5642730000000.0,6514655400000.0,6623089700000.0,6361003300000.0,6618225300000.0,6148591700000.0,6754712700000.0
2057.0,5846399000000.0,6426069000000.0,4478288300000.0,6486270400000.0,5850208000000.0,5677419000000.0,6764053400000.0,6081161500000.0,6381389000000.0,5837913300000.0,5465595000000.0,5600941400000.0,5548229000000.0,6446279000000.0,6569925000000.0,6303039600000.0,6565510000000.0,6070573500000.0,6716675000000.0
2058.0,5764442000000.0,6373482400000.0,4374496000000.0,6420766000000.0,5755783600000.0,5585575600000.0,6727702400000.0,5996846000000.0,6325480700000.0,5736359000000.0,5363921300000.0,5528555600000.0,5445443400000.0,6385174600000.0,6505079000000.0,6232134400000.0,6511983600000.0,5990880000000.0,6665785000000.0
2059.0,5672340600000.0,6324588400000.0,4246179200000.0,6360573400000.0,5633191000000.0,5476655300000.0,6673998500000.0,5901639000000.0,6250653000000.0,5639017300000.0,5246023600000.0,5427281000000.0,5359467500000.0,6320306000000.0,6445720000000.0,6157664500000.0,6448251000000.0,5893022300000.0,6612883300000.0
2060.0,5592689700000.0,6276370000000.0,4142905700000.0,6299770000000.0,5519496400000.0,5384505000000.0,6644801500000.0,5800833600000.0,6198141600000.0,5546106700000.0,5135192300000.0,5329628700000.0,5275154600000.0,6265698000000.0,6396667000000.0,6086604600000.0,6394327600000.0,5818017000000.0,6570330000000.0
2061.0,5495508700000.0,6229830000000.0,4028795000000.0,6234039600000.0,5404079700000.0,5279450700000.0,6612920600000.0,5688508000000.0,6119328600000.0,5461669000000.0,5028203000000.0,5258057600000.0,5170456400000.0,6182711000000.0,6341977400000.0,6020328000000.0,6328757500000.0,5744229400000.0,6512379000000.0
2062.0,5394757000000.0,6169818600000.0,3900725000000.0,6161647000000.0,5258762000000.0,5190908000000.0,6571703700000.0,5596447000000.0,6051989000000.0,5363896000000.0,4927031600000.0,5155638500000.0,5061140300000.0,6111993000000.0,6297540400000.0,5954886700000.0,6266456400000.0,5675718500000.0,6455219500000.0
2063.0,5328632500000.0,6112560000000.0,3790509200000.0,6096674000000.0,5112088000000.0,5089198600000.0,6539651000000.0,5496822000000.0,5982272000000.0,5262970700000.0,4831108400000.0,5074511000000.0,4939630000000.0,6068430000000.0,6243388000000.0,5885924000000.0,6210492300000.0,5605047700000.0,6404210000000.0
2064.0,5253510500000.0,6066676400000.0,3669503000000.0,6042479500000.0,4982733500000.0,4996485000000.0,6501108300000.0,5402610000000.0,5899759400000.0,5154269600000.0,4715400000000.0,4979906000000.0,4835581000000.0,6016145000000.0,6193310000000.0,5820500700000.0,6160316400000.0,5523631500000.0,6352084000000.0
2065.0,5186928000000.0,5993144500000.0,3549981600000.0,5986618700000.0,4848571000000.0,4904295300000.0,6480295600000.0,5308339000000.0,5849064000000.0,5033660000000.0,4614870000000.0,4882044000000.0,4735392300000.0,5952346000000.0,6137875300000.0,5745256000000.0,6097064000000.0,5434358000000.0,6293471000000.0
2066.0,5110084000000.0,5927492600000.0,3446576000000.0,5929105400000.0,4686735700000.0,4805709300000.0,6444199000000.0,5198700000000.0,5761972000000.0,4921779000000.0,4503614000000.0,4792960700000.0,4627420400000.0,5874734600000.0,6060227700000.0,5682923000000.0,6045657000000.0,5351770000000.0,6241951000000.0
2067.0,5018532400000.0,5861816000000.0,3350726700000.0,5878947000000.0,4542023000000.0,4705004000000.0,6413462000000.0,5090348000000.0,5674932000000.0,4812202000000.0,4398996000000.0,4691294400000.0,4525597400000.0,5808596000000.0,5996752000000.0,5615928700000.0,5987558000000.0,5263749000000.0,6178337000000.0
2068.0,4934294000000.0,5798620000000.0,3244230400000.0,5822729000000.0,4412544000000.0,4606596000000.0,6379988300000.0,4978179600000.0,5593049000000.0,4684791000000.0,4282309700000.0,4600648000000.0,4411135400000.0,5749913700000.0,5924813000000.0,5536261600000.0,5918726600000.0,5170978000000.0,6119536000000.0
2069.0,4846404500000.0,5736019500000.0,3129474800000.0,5765616600000.0,4293991000000.0,4499447500000.0,6353475600000.0,4850823700000.0,5510498600000.0,4561710000000.0,4165878200000.0,4480949600000.0,4286083500000.0,5702913400000.0,5856927700000.0,5474502000000.0,5865462600000.0,5081324000000.0,6050810400000.0
2070.0,4747613000000.0,5667944000000.0,3023473700000.0,5701803400000.0,4170155300000.0,4396516400000.0,6315187400000.0,4738293700000.0,5426194700000.0,4440173000000.0,4044489800000.0,4385321800000.0,4196768200000.0,5646904700000.0,5801917300000.0,5407870300000.0,5805106500000.0,4994782000000.0,6004974000000.0
2071.0,4663645600000.0,5591516000000.0,2913981700000.0,5638511000000.0,4035177600000.0,4320761500000.0,6279817300000.0,4620700000000.0,5333475000000.0,4345641000000.0,3935816600000.0,4295359000000.0,4102464000000.0,5553682600000.0,5733180000000.0,5336742000000.0,5746248000000.0,4921376600000.0,5953719000000.0
2072.0,4578848300000.0,5525499000000.0,2801131000000.0,5579661600000.0,3869946200000.0,4223937800000.0,6211801400000.0,4499876300000.0,5245988000000.0,4235000800000.0,3834137500000.0,4214402800000.0,3984792700000.0,5481897700000.0,5687306000000.0,5261553600000.0,5673066700000.0,4823550000000.0,5898379500000.0
2073.0,4496823400000.0,5457152300000.0,2698633300000.0,5496344400000.0,3727706300000.0,4114640000000.0,6180200000000.0,4388193300000.0,5153229000000.0,4109203700000.0,3730524600000.0,4090393800000.0,3862797700000.0,5416420400000.0,5634350600000.0,5186450000000.0,5610386500000.0,4745345400000.0,5838432000000.0
2074.0,4414257500000.0,5393929000000.0,2594793000000.0,5434987000000.0,3586331500000.0,3992490300000.0,6137502500000.0,4276345400000.0,5058240400000.0,3991543700000.0,3615376500000.0,3986044000000.0,3734124400000.0,5290963000000.0,5576483400000.0,5115416000000.0,5560549000000.0,4666264000000.0,5797614000000.0
2075.0,4326419300000.0,5300194000000.0,2487110000000.0,5362266700000.0,3454940000000.0,3888962600000.0,6100257600000.0,4172718300000.0,4982799600000.0,3883929700000.0,3499765000000.0,3892644700000.0,3626754400000.0,5200046000000.0,5520902000000.0,5025001000000.0,5511148000000.0,4577497000000.0,5737944000000.0
2076.0,4245569400000.0,5235640000000.0,2387270700000.0,5290183400000.0,3336260000000.0,3773126100000.0,6048655600000.0,4038570300000.0,4918276500000.0,3767168700000.0,3391503500000.0,3785378800000.0,3482368000000.0,5144845000000.0,5446866300000.0,4952176000000.0,5447837300000.0,4494340400000.0,5677967700000.0
2077.0,4155709000000.0,5157984700000.0,2293031500000.0,5234705000000.0,3202939600000.0,3660864000000.0,6011314000000.0,3917695200000.0,4823632000000.0,3655754600000.0,3281785500000.0,3677895300000.0,3363075300000.0,5081259300000.0,5370394700000.0,4881911400000.0,5386870000000.0,4401208500000.0,5620914700000.0
2078.0,4076387400000.0,5090719600000.0,2194739300000.0,5149013600000.0,3050487000000.0,3549969000000.0,5967206400000.0,3804165300000.0,4748113600000.0,3528237000000.0,3157812000000.0,3563978200000.0,3271924000000.0,5001927000000.0,5287025000000.0,4814720700000.0,5330713000000.0,4297889200000.0,5575239300000.0
2079.0,3974495200000.0,5018361500000.0,2098733500000.0,5077636500000.0,2926735300000.0,3444113700000.0,5914831600000.0,3682735500000.0,4655365500000.0,3416643300000.0,3058650800000.0,3451455800000.0,3160472600000.0,4908541500000.0,5214272000000.0,4748805000000.0,5281808000000.0,4216684300000.0,5512898000000.0
2080.0,3883997600000.0,4952634700000.0,2014213200000.0,5007035300000.0,2788008100000.0,3326671000000.0,5871870000000.0,3563180300000.0,4591562000000.0,3289739000000.0,2945494300000.0,3344289500000.0,3071412800000.0,4825655300000.0,5134580400000.0,4674965500000.0,5221498000000.0,4120366000000.0,5475031000000.0
2081.0,3777523400000.0,4889004000000.0,1931142900000.0,4941308500000.0,2657647900000.0,3223565600000.0,5827418000000.0,3443284000000.0,4504406000000.0,3184563000000.0,2837077800000.0,3223787700000.0,2974140000000.0,4747201000000.0,5045543000000.0,4599444400000.0,5144836600000.0,4026744000000.0,5420509300000.0
2082.0,3689924800000.0,4822769600000.0,1841966000000.0,4875698600000.0,2530023800000.0,3091397600000.0,5779185700000.0,3328352000000.0,4410119300000.0,3071836700000.0,2733738300000.0,3111507700000.0,2849001200000.0,4671894000000.0,4960293000000.0,4542506700000.0,5074367000000.0,3932830800000.0,5370163000000.0
2083.0,3591074200000.0,4764367000000.0,1756580000000.0,4789892500000.0,2423662800000.0,2974973700000.0,5727084000000.0,3227858500000.0,4332323000000.0,2962096400000.0,2628366600000.0,3001412200000.0,2747806000000.0,4576900000000.0,4865363000000.0,4461392600000.0,5015105700000.0,3843991300000.0,5316800000000.0
2084.0,3493555600000.0,4676083000000.0,1667030300000.0,4704020500000.0,2312615500000.0,2856086700000.0,5695756000000.0,3116019700000.0,4242227300000.0,2848060300000.0,2511911500000.0,2896275400000.0,2647114000000.0,4481206500000.0,4751169700000.0,4376108000000.0,4955902000000.0,3756625500000.0,5276269000000.0
2085.0,3410434200000.0,4607646000000.0,1590579200000.0,4644126000000.0,2206727400000.0,2762496800000.0,5643698700000.0,2995839800000.0,4168086700000.0,2735004500000.0,2403727600000.0,2777277300000.0,2555358500000.0,4399695000000.0,4675836000000.0,4301880000000.0,4891714500000.0,3668410000000.0,5230125600000.0
