time,CAMS-CSM1-0,TAIESM1,BCC-CSM2-MR,ACCESS-ESM1-5,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM5-0,CANESM5,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,IPSL-CM6A-LR
2010.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0,13836235000000.0
2011.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0,13829717000000.0
2012.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0,13825210000000.0
2013.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0,13802144000000.0
2014.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0,13771613000000.0
2015.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0,13778554000000.0
2016.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0,13765012000000.0
2017.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0,13732465000000.0
2018.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0,13725026000000.0
2019.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0,13703926000000.0
2020.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0,13689490000000.0
2021.0,13691066000000.0,13653922000000.0,13668137000000.0,13665851000000.0,13677633000000.0,13682814000000.0,13673158000000.0,13656314000000.0,13660300000000.0,13689628000000.0,13639361000000.0,13684928000000.0,13645424000000.0,13677659000000.0,13674566000000.0,13683752000000.0,13697071000000.0,13698419000000.0,13673146000000.0
2022.0,13671970000000.0,13616728000000.0,13672030000000.0,13652857000000.0,13655393000000.0,13674916000000.0,13676191000000.0,13638654000000.0,13623649000000.0,13670422000000.0,13596120000000.0,13656200000000.0,13602747000000.0,13664057000000.0,13649157000000.0,13664425000000.0,13683952000000.0,13682583000000.0,13642203000000.0
2023.0,13661774000000.0,13581959000000.0,13677002000000.0,13643829000000.0,13641732000000.0,13642630000000.0,13648776000000.0,13588634000000.0,13585063000000.0,13653540000000.0,13541460000000.0,13634423000000.0,13556753000000.0,13637798000000.0,13622673000000.0,13656397000000.0,13659391000000.0,13657617000000.0,13628645000000.0
2024.0,13635551000000.0,13540251000000.0,13684561000000.0,13629939000000.0,13641076000000.0,13625943000000.0,13627785000000.0,13508424000000.0,13550522000000.0,13622107000000.0,13478363000000.0,13625592000000.0,13524510000000.0,13635463000000.0,13613422000000.0,13650617000000.0,13653417000000.0,13646454000000.0,13613360000000.0
2025.0,13623769000000.0,13497759000000.0,13680302000000.0,13625582000000.0,13636121000000.0,13602254000000.0,13602501000000.0,13487118000000.0,13537501000000.0,13595370000000.0,13418517000000.0,13604450000000.0,13477808000000.0,13627434000000.0,13586371000000.0,13635715000000.0,13626434000000.0,13638929000000.0,13584840000000.0
2026.0,13607626000000.0,13470157000000.0,13671468000000.0,13611141000000.0,13627196000000.0,13566846000000.0,13559721000000.0,13447337000000.0,13511936000000.0,13551243000000.0,13319887000000.0,13590257000000.0,13429053000000.0,13616797000000.0,13578264000000.0,13643430000000.0,13621441000000.0,13621387000000.0,13574220000000.0
2027.0,13610886000000.0,13433673000000.0,13660658000000.0,13585862000000.0,13598936000000.0,13546404000000.0,13510061000000.0,13406426000000.0,13495755000000.0,13506559000000.0,13211514000000.0,13572104000000.0,13366409000000.0,13580874000000.0,13572680000000.0,13634398000000.0,13614332000000.0,13579365000000.0,13549845000000.0
2028.0,13593639000000.0,13383398000000.0,13640233000000.0,13566132000000.0,13558761000000.0,13525130000000.0,13485269000000.0,13349244000000.0,13481427000000.0,13461581000000.0,13095304000000.0,13558403000000.0,13300378000000.0,13551375000000.0,13552969000000.0,13605374000000.0,13591614000000.0,13563973000000.0,13520488000000.0
2029.0,13572942000000.0,13334904000000.0,13614303000000.0,13562834000000.0,13547827000000.0,13501025000000.0,13428044000000.0,13287005000000.0,13471380000000.0,13417494000000.0,13006467000000.0,13537109000000.0,13223111000000.0,13526045000000.0,13523950000000.0,13585753000000.0,13589761000000.0,13526448000000.0,13501219000000.0
2030.0,13556002000000.0,13287248000000.0,13610061000000.0,13543978000000.0,13546939000000.0,13497330000000.0,13356852000000.0,13251210000000.0,13437876000000.0,13372135000000.0,12904496000000.0,13539158000000.0,13135905000000.0,13524613000000.0,13495033000000.0,13572431000000.0,13569586000000.0,13476750000000.0,13467057000000.0
2031.0,13547394000000.0,13254803000000.0,13593043000000.0,13533980000000.0,13531479000000.0,13489973000000.0,13307201000000.0,13184517000000.0,13421812000000.0,13331004000000.0,12782716000000.0,13529649000000.0,13070526000000.0,13527958000000.0,13483441000000.0,13553064000000.0,13563274000000.0,13467715000000.0,13413846000000.0
2032.0,13533760000000.0,13194360000000.0,13584368000000.0,13523730000000.0,13518521000000.0,13476187000000.0,13254161000000.0,13123494000000.0,13390482000000.0,13310000000000.0,12686433000000.0,13496813000000.0,12958885000000.0,13523295000000.0,13446063000000.0,13538409000000.0,13549735000000.0,13438412000000.0,13387060000000.0
2033.0,13533480000000.0,13145291000000.0,13564796000000.0,13522137000000.0,13496912000000.0,13439819000000.0,13141743000000.0,13050279000000.0,13352792000000.0,13290126000000.0,12577134000000.0,13477317000000.0,12851342000000.0,13500357000000.0,13440728000000.0,13526834000000.0,13528781000000.0,13413281000000.0,13352643000000.0
2034.0,13504768000000.0,13086583000000.0,13547785000000.0,13506976000000.0,13471390000000.0,13424693000000.0,13078148000000.0,12968330000000.0,13324005000000.0,13254659000000.0,12466407000000.0,13462004000000.0,12753732000000.0,13473660000000.0,13414511000000.0,13509609000000.0,13484773000000.0,13378682000000.0,13320667000000.0
2035.0,13477586000000.0,13026126000000.0,13550471000000.0,13493622000000.0,13434930000000.0,13406690000000.0,12987862000000.0,12908796000000.0,13284327000000.0,13213565000000.0,12339139000000.0,13449809000000.0,12666263000000.0,13491722000000.0,13395316000000.0,13497643000000.0,13443730000000.0,13320040000000.0,13278875000000.0
2036.0,13433648000000.0,12989319000000.0,13532197000000.0,13466483000000.0,13415968000000.0,13344464000000.0,12865899000000.0,12833927000000.0,13259614000000.0,13189710000000.0,12228875000000.0,13430853000000.0,12614552000000.0,13462118000000.0,13372056000000.0,13471560000000.0,13414895000000.0,13257146000000.0,13251318000000.0
2037.0,13408839000000.0,12959206000000.0,13470090000000.0,13448139000000.0,13381396000000.0,13335198000000.0,12733733000000.0,12746670000000.0,13184911000000.0,13141963000000.0,12098450000000.0,13401391000000.0,12538941000000.0,13412340000000.0,13349248000000.0,13446834000000.0,13379071000000.0,13200316000000.0,13219156000000.0
2038.0,13404403000000.0,12891482000000.0,13448002000000.0,13374635000000.0,13372979000000.0,13310819000000.0,12633599000000.0,12635882000000.0,13153830000000.0,13077415000000.0,11961368000000.0,13355987000000.0,12442905000000.0,13383617000000.0,13320508000000.0,13414396000000.0,13314221000000.0,13107396000000.0,13178712000000.0
2039.0,13377031000000.0,12817200000000.0,13418069000000.0,13326461000000.0,13329597000000.0,13272677000000.0,12535330000000.0,12557180000000.0,13095710000000.0,13026889000000.0,11806475000000.0,13333057000000.0,12340400000000.0,13356177000000.0,13288803000000.0,13365705000000.0,13268839000000.0,13032842000000.0,13129809000000.0
2040.0,13344739000000.0,12740162000000.0,13388924000000.0,13301808000000.0,13292204000000.0,13263795000000.0,12378221000000.0,12455576000000.0,13049714000000.0,12977776000000.0,11666310000000.0,13320696000000.0,12235819000000.0,13344533000000.0,13268906000000.0,13328550000000.0,13237259000000.0,12944379000000.0,13066466000000.0
2041.0,13331507000000.0,12663716000000.0,13344456000000.0,13259986000000.0,13253205000000.0,13233721000000.0,12234336000000.0,12354383000000.0,13011987000000.0,12930116000000.0,11544733000000.0,13280519000000.0,12128852000000.0,13316196000000.0,13265536000000.0,13291979000000.0,13226379000000.0,12882397000000.0,12992584000000.0
2042.0,13309427000000.0,12614529000000.0,13312692000000.0,13245678000000.0,13223622000000.0,13181365000000.0,12108185000000.0,12237152000000.0,12951986000000.0,12877742000000.0,11412907000000.0,13240465000000.0,12001521000000.0,13280066000000.0,13230775000000.0,13228807000000.0,13214158000000.0,12798788000000.0,12930158000000.0
2043.0,13254360000000.0,12550317000000.0,13261074000000.0,13230633000000.0,13162113000000.0,13117029000000.0,11953815000000.0,12114603000000.0,12913510000000.0,12806738000000.0,11279119000000.0,13162320000000.0,11925774000000.0,13223452000000.0,13195260000000.0,13212337000000.0,13185941000000.0,12728173000000.0,12836385000000.0
2044.0,13236782000000.0,12443854000000.0,13198461000000.0,13183102000000.0,13124461000000.0,13052016000000.0,11821745000000.0,11983688000000.0,12879911000000.0,12746015000000.0,11149444000000.0,13112439000000.0,11833854000000.0,13182701000000.0,13168294000000.0,13186741000000.0,13129025000000.0,12656291000000.0,12747699000000.0
2045.0,13202598000000.0,12377031000000.0,13163105000000.0,13102835000000.0,13045803000000.0,13037527000000.0,11641750000000.0,11872792000000.0,12853804000000.0,12703925000000.0,11037764000000.0,13092798000000.0,11751358000000.0,13163759000000.0,13150335000000.0,13154113000000.0,13111120000000.0,12543691000000.0,12676279000000.0
2046.0,13175938000000.0,12284628000000.0,13089941000000.0,13000277000000.0,12999265000000.0,12993032000000.0,11463589000000.0,11732791000000.0,12817068000000.0,12646475000000.0,10907957000000.0,13058012000000.0,11634927000000.0,13150983000000.0,13098418000000.0,13112720000000.0,13059258000000.0,12461941000000.0,12584296000000.0
2047.0,13143148000000.0,12179470000000.0,12987166000000.0,12941527000000.0,12947345000000.0,12938645000000.0,11293303000000.0,11652347000000.0,12765891000000.0,12585564000000.0,10784033000000.0,12995786000000.0,11524452000000.0,13140589000000.0,13064568000000.0,13062922000000.0,13034226000000.0,12375825000000.0,12487312000000.0
2048.0,13119008000000.0,12049644000000.0,12932308000000.0,12899233000000.0,12899260000000.0,12875597000000.0,11148705000000.0,11563257000000.0,12727600000000.0,12539140000000.0,10659086000000.0,12965181000000.0,11444417000000.0,13118123000000.0,13048573000000.0,13029950000000.0,12989399000000.0,12279911000000.0,12372024000000.0
2049.0,13093143000000.0,11920642000000.0,12866924000000.0,12833595000000.0,12856860000000.0,12844087000000.0,10995753000000.0,11458877000000.0,12655157000000.0,12473448000000.0,10543618000000.0,12914587000000.0,11345339000000.0,13090974000000.0,13009573000000.0,12972471000000.0,12882978000000.0,12227097000000.0,12287642000000.0
2050.0,13071562000000.0,11826448000000.0,12822065000000.0,12763776000000.0,12806540000000.0,12803813000000.0,10845328000000.0,11331949000000.0,12604500000000.0,12393067000000.0,10401947000000.0,12872321000000.0,11211458000000.0,13076252000000.0,12953177000000.0,12951140000000.0,12815997000000.0,12136615000000.0,12189229000000.0
2051.0,13053930000000.0,11729771000000.0,12772257000000.0,12693500000000.0,12763316000000.0,12790016000000.0,10673827000000.0,11227542000000.0,12552304000000.0,12324394000000.0,10255372000000.0,12812905000000.0,11085682000000.0,13014727000000.0,12904770000000.0,12900694000000.0,12780745000000.0,12064388000000.0,12058647000000.0
2052.0,13039374000000.0,11629159000000.0,12729966000000.0,12591758000000.0,12705777000000.0,12785749000000.0,10540296000000.0,11120069000000.0,12481162000000.0,12261566000000.0,10121251000000.0,12766738000000.0,10960981000000.0,12986596000000.0,12872085000000.0,12843626000000.0,12734209000000.0,11974247000000.0,11939695000000.0
2053.0,13021739000000.0,11532058000000.0,12668881000000.0,12456376000000.0,12649953000000.0,12725633000000.0,10412777000000.0,10998347000000.0,12417386000000.0,12192509000000.0,9988829000000.0,12691106000000.0,10817787000000.0,12955604000000.0,12803650000000.0,12786195000000.0,12700398000000.0,11846385000000.0,11845976000000.0
2054.0,12993381000000.0,11430393000000.0,12628176000000.0,12357117000000.0,12598650000000.0,12680480000000.0,10266959000000.0,10907074000000.0,12352230000000.0,12154618000000.0,9848378000000.0,12640374000000.0,10703711000000.0,12920471000000.0,12748022000000.0,12733019000000.0,12633498000000.0,11709096000000.0,11723924000000.0
2055.0,12956152000000.0,11326549000000.0,12585651000000.0,12259053000000.0,12582748000000.0,12627621000000.0,10125401000000.0,10801789000000.0,12283524000000.0,12114760000000.0,9715303000000.0,12605810000000.0,10584516000000.0,12861519000000.0,12694464000000.0,12680556000000.0,12555989000000.0,11598343000000.0,11601947000000.0
2056.0,12936101000000.0,11215756000000.0,12553650000000.0,12125626000000.0,12522253000000.0,12567987000000.0,10010106000000.0,10680055000000.0,12216252000000.0,12074930000000.0,9586025000000.0,12532638000000.0,10445753000000.0,12811665000000.0,12634070000000.0,12626526000000.0,12463509000000.0,11515104000000.0,11486832000000.0
2057.0,12905408000000.0,11117298000000.0,12522985000000.0,12017478000000.0,12477370000000.0,12496019000000.0,9897659000000.0,10581612000000.0,12155495000000.0,12026754000000.0,9443068000000.0,12476188000000.0,10298080000000.0,12783822000000.0,12600535000000.0,12606016000000.0,12382588000000.0,11406662000000.0,11360953000000.0
2058.0,12880729000000.0,10998212000000.0,12477602000000.0,11949594000000.0,12406902000000.0,12469231000000.0,9760487000000.0,10489134000000.0,12080872000000.0,11965834000000.0,9305834000000.0,12426018000000.0,10115588000000.0,12761095000000.0,12552822000000.0,12585453000000.0,12267620000000.0,11290327000000.0,11243932000000.0
2059.0,12853260000000.0,10870342000000.0,12416190000000.0,11878282000000.0,12378514000000.0,12394983000000.0,9608867000000.0,10376485000000.0,12033388000000.0,11931958000000.0,9175287000000.0,12370911000000.0,9955029000000.0,12743491000000.0,12516737000000.0,12525925000000.0,12186745000000.0,11198696000000.0,11128175000000.0
2060.0,12837161000000.0,10730555000000.0,12341553000000.0,11817394000000.0,12320033000000.0,12352859000000.0,9446333000000.0,10274823000000.0,11910954000000.0,11841770000000.0,9045172000000.0,12307675000000.0,9831119000000.0,12691461000000.0,12492907000000.0,12481181000000.0,12123650000000.0,11065172000000.0,11002397000000.0
2061.0,12799466000000.0,10597266000000.0,12289806000000.0,11750686000000.0,12268166000000.0,12298011000000.0,9316836000000.0,10166492000000.0,11830796000000.0,11774394000000.0,8904160000000.0,12239634000000.0,9671271000000.0,12667489000000.0,12443187000000.0,12441933000000.0,12076979000000.0,10969631000000.0,10894297000000.0
2062.0,12748224000000.0,10495089000000.0,12158722000000.0,11706466000000.0,12196362000000.0,12203762000000.0,9189957000000.0,10037425000000.0,11762339000000.0,11671583000000.0,8759408000000.0,12193785000000.0,9516047000000.0,12653169000000.0,12351257000000.0,12407859000000.0,12010371000000.0,10839397000000.0,10749992000000.0
2063.0,12744031000000.0,10369214000000.0,12058739000000.0,11650993000000.0,12127119000000.0,12121621000000.0,9065665000000.0,9919011000000.0,11653502000000.0,11597283000000.0,8605881300000.0,12103078000000.0,9378838000000.0,12610517000000.0,12290430000000.0,12375289000000.0,11938721000000.0,10696379000000.0,10621543000000.0
2064.0,12708625000000.0,10253297000000.0,11999471000000.0,11598850000000.0,12024668000000.0,12047282000000.0,8952816000000.0,9794084000000.0,11542855000000.0,11520723000000.0,8464949000000.0,12047246000000.0,9219354000000.0,12511331000000.0,12224928000000.0,12323064000000.0,11860296000000.0,10578348000000.0,10488320000000.0
2065.0,12673919000000.0,10138017000000.0,11877902000000.0,11533667000000.0,11943311000000.0,12025441000000.0,8829511000000.0,9706590000000.0,11450471000000.0,11474018000000.0,8321605600000.0,12006640000000.0,9046026000000.0,12481633000000.0,12133844000000.0,12303256000000.0,11815978000000.0,10455643000000.0,10362389000000.0
2066.0,12638429000000.0,9989244000000.0,11802508000000.0,11454572000000.0,11848957000000.0,11970841000000.0,8692576000000.0,9549203000000.0,11360476000000.0,11401960000000.0,8187815000000.0,11929404000000.0,8881322000000.0,12471704000000.0,12043549000000.0,12253999000000.0,11772068000000.0,10313416000000.0,10242649000000.0
2067.0,12586259000000.0,9855275000000.0,11731643000000.0,11384508000000.0,11761727000000.0,11938819000000.0,8559491300000.0,9455566000000.0,11284190000000.0,11325436000000.0,8054538500000.0,11817858000000.0,8706398000000.0,12414205000000.0,11964312000000.0,12207886000000.0,11670863000000.0,10188168000000.0,10120196000000.0
2068.0,12546064000000.0,9714610000000.0,11666860000000.0,11324385000000.0,11666836000000.0,11864814000000.0,8405725500000.0,9305743000000.0,11264553000000.0,11261964000000.0,7899178000000.0,11730597000000.0,8518750000000.0,12363841000000.0,11888793000000.0,12134723000000.0,11574716000000.0,10047832000000.0,9975610000000.0
2069.0,12515742000000.0,9557032000000.0,11600954000000.0,11221339000000.0,11588392000000.0,11857239000000.0,8258039300000.0,9180744000000.0,11190184000000.0,11178305000000.0,7748034000000.0,11658550000000.0,8373527000000.0,12294137000000.0,11819316000000.0,12100223000000.0,11466441000000.0,9925031000000.0,9848922000000.0
2070.0,12476234000000.0,9366598000000.0,11509977000000.0,11130643000000.0,11523579000000.0,11740340000000.0,8079027500000.0,9076066000000.0,11101768000000.0,11098363000000.0,7593366000000.0,11591726000000.0,8231926600000.0,12226776000000.0,11761083000000.0,12042799000000.0,11375816000000.0,9761797000000.0,9690629000000.0
2071.0,12438580000000.0,9193410000000.0,11437254000000.0,11012078000000.0,11444529000000.0,11664618000000.0,7929496000000.0,8952421000000.0,10937074000000.0,11024254000000.0,7461841000000.0,11546525000000.0,8065668000000.0,12157994000000.0,11693185000000.0,11991385000000.0,11294644000000.0,9621197000000.0,9541879000000.0
2072.0,12381429000000.0,9064390000000.0,11344046000000.0,10861883000000.0,11366090000000.0,11572341000000.0,7738916600000.0,8855110000000.0,10867584000000.0,10944475000000.0,7316139000000.0,11479587000000.0,7877947000000.0,12125669000000.0,11611838000000.0,11946011000000.0,11196963000000.0,9457856000000.0,9400446000000.0
2073.0,12345894000000.0,8868168000000.0,11189025000000.0,10748538000000.0,11261970000000.0,11474752000000.0,7591250000000.0,8743335000000.0,10793717000000.0,10850747000000.0,7189990700000.0,11373301000000.0,7687583000000.0,12061964000000.0,11557451000000.0,11882952000000.0,11038810000000.0,9302860000000.0,9234156000000.0
2074.0,12307199000000.0,8702228700000.0,11087464000000.0,10622996000000.0,11171047000000.0,11425912000000.0,7398962500000.0,8622269000000.0,10679279000000.0,10742423000000.0,7041181500000.0,11287148000000.0,7485927700000.0,12003376000000.0,11459997000000.0,11801816000000.0,10877360000000.0,9154583000000.0,9086541000000.0
2075.0,12283054000000.0,8548608600000.0,11010729000000.0,10498532000000.0,11051680000000.0,11388589000000.0,7224031700000.0,8501348000000.0,10574784000000.0,10649454000000.0,6914409000000.0,11184963000000.0,7272014000000.0,11944279000000.0,11385824000000.0,11728000000000.0,10734459000000.0,9020823000000.0,8928522000000.0
2076.0,12260154000000.0,8397776000000.0,10921450000000.0,10376121000000.0,10978269000000.0,11292489000000.0,7020689000000.0,8377063000000.0,10489158000000.0,10558469000000.0,6786429500000.0,11118117000000.0,7090211400000.0,11856946000000.0,11306175000000.0,11659786000000.0,10594808000000.0,8873760000000.0,8775445000000.0
2077.0,12229412000000.0,8252686000000.0,10775757000000.0,10217157000000.0,10913773000000.0,11210489000000.0,6843227000000.0,8250992400000.0,10346585000000.0,10458209000000.0,6640695000000.0,11006007000000.0,6910528500000.0,11798722000000.0,11215807000000.0,11608937000000.0,10449612000000.0,8723796000000.0,8637722400000.0
2078.0,12188504000000.0,8082315300000.0,10704826000000.0,10073810000000.0,10843632000000.0,11139938000000.0,6634168400000.0,8142318500000.0,10231229000000.0,10376541000000.0,6493489000000.0,10880646000000.0,6712407400000.0,11752349000000.0,11142568000000.0,11563941000000.0,10336824000000.0,8564195000000.0,8483390000000.0
2079.0,12083919000000.0,7931475000000.0,10653532000000.0,9957493000000.0,10767503000000.0,11008404000000.0,6458330600000.0,8017967000000.0,10052880000000.0,10287670000000.0,6343847000000.0,10791876000000.0,6532877000000.0,11677066000000.0,11064294000000.0,11507718000000.0,10255404000000.0,8375244400000.0,8337451000000.0
2080.0,12017747000000.0,7758407500000.0,10606410000000.0,9808644000000.0,10654972000000.0,10919042000000.0,6277552000000.0,7914683000000.0,9912856000000.0,10209282000000.0,6197130000000.0,10706520000000.0,6349866000000.0,11598281000000.0,11006603000000.0,11444552000000.0,10194401000000.0,8185113500000.0,8201065500000.0
2081.0,11972515000000.0,7597472000000.0,10511637000000.0,9662800000000.0,10583149000000.0,10857112000000.0,6068969000000.0,7797363000000.0,9800568000000.0,10108965000000.0,6057130700000.0,10565875000000.0,6175264300000.0,11503165000000.0,10935902000000.0,11410227000000.0,10103099000000.0,8024733000000.0,8033838600000.0
2082.0,11901674000000.0,7418826700000.0,10423542000000.0,9517850000000.0,10494251000000.0,10822426000000.0,5880740000000.0,7688719700000.0,9651868000000.0,10015861000000.0,5910934000000.0,10470831000000.0,5995949500000.0,11393217000000.0,10846569000000.0,11351762000000.0,10021538000000.0,7842491000000.0,7883544000000.0
2083.0,11851506000000.0,7278832000000.0,10325387000000.0,9325188000000.0,10424932000000.0,10726259000000.0,5691017300000.0,7542010000000.0,9503772000000.0,9925833000000.0,5769110500000.0,10332035000000.0,5799244000000.0,11295728000000.0,10760790000000.0,11270634000000.0,9947298000000.0,7663205000000.0,7736962000000.0
2084.0,11791014000000.0,7124978000000.0,10249257000000.0,9187544000000.0,10332391000000.0,10654642000000.0,5507547000000.0,7425750500000.0,9363881000000.0,9855381000000.0,5641257600000.0,10206905000000.0,5619818400000.0,11233937000000.0,10671244000000.0,11235942000000.0,9880651000000.0,7494764000000.0,7591233600000.0
2085.0,11753523000000.0,6963293000000.0,10132656000000.0,9043696000000.0,10233717000000.0,10580590000000.0,5330515300000.0,7300989300000.0,9221064000000.0,9776459000000.0,5507079700000.0,10097767000000.0,5423547000000.0,11175190000000.0,10587940000000.0,11155980000000.0,9733733000000.0,7329244000000.0,7450096000000.0
