time,TAIESM1,IITM-ESM,UKESM1-0-LL,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2022.0,148324936958000.0,148684785836000.0,147828190468000.0,148469479570000.0,148262577371000.0,148195715953000.0,148531238709000.0,148423109337000.0,148552681814000.0
2023.0,147609978166000.0,148194843619000.0,147212219347000.0,147741407878000.0,147446648372000.0,147795594103000.0,147917300733000.0,147944691471000.0,148179092753000.0
2024.0,146754804504000.0,147744003011000.0,146138932705000.0,147186140115000.0,146709115775000.0,147138795500000.0,147272143527000.0,147571626541000.0,147789752777000.0
2025.0,146256778064000.0,147374151204000.0,145125027940000.0,146750723763000.0,146035126888000.0,146540273261000.0,146690081364000.0,147007243407000.0,147401305263000.0
2026.0,145593440834000.0,146574464203000.0,143973422716000.0,146261599173000.0,145438237081000.0,146116063780000.0,146041419732000.0,146437803985000.0,147078646094000.0
2027.0,144583820683000.0,145914364603000.0,142949945187000.0,145539057063000.0,144618519685000.0,145505350311000.0,145394231596000.0,145868347382000.0,146713253634000.0
2028.0,143837790527000.0,145290499614000.0,142042376903000.0,145001325311000.0,143839439006000.0,144825486184000.0,144600970653000.0,145311035398000.0,146249855906000.0
2029.0,142916948997000.0,144497131543000.0,141356905397000.0,144525145836000.0,143202030987000.0,144375685182000.0,143973762869000.0,144842176168000.0,145731951715000.0
2030.0,142228302892000.0,144058485317000.0,140458630152000.0,143807526220000.0,142736908564000.0,143836871911000.0,143292620764000.0,144371642486000.0,145251356157000.0
2031.0,141278202224000.0,143503461253000.0,139459126381000.0,143180698071000.0,142371664634000.0,143279782604000.0,142642152421000.0,143881702427000.0,144847502413000.0
2032.0,140446226081000.0,142718606912000.0,138294047103000.0,142478330254000.0,141747378914000.0,142687922189000.0,142212685275000.0,143330590878000.0,144528807274000.0
2033.0,139500154855000.0,142181018000000.0,137054906471000.0,141784100176000.0,141093047254000.0,142124629952000.0,141342676529000.0,142838491084000.0,144123697100000.0
2034.0,138549864442000.0,141546031407000.0,136002643284000.0,141058751423000.0,140478723134000.0,141695062087000.0,140561946617000.0,142432273909000.0,143723487723000.0
2035.0,137411855816000.0,141020651746000.0,134940384237000.0,140355759430000.0,139676544447000.0,141038376472000.0,140100552509000.0,141926611929000.0,143276550764000.0
2036.0,136243075878000.0,140540150138000.0,133792068678000.0,139613190002000.0,138962950217000.0,140382386648000.0,139421632547000.0,141330946223000.0,142953295414000.0
2037.0,135223841588000.0,139957094496000.0,132660639498000.0,138724951786000.0,138406331274000.0,139681013010000.0,138706531492000.0,140846173032000.0,142459314914000.0
2038.0,134130077670000.0,139108992209000.0,131397094235000.0,137577146535000.0,137534717465000.0,138782923331000.0,138165325854000.0,140334070596000.0,141955143861000.0
2039.0,133096053879000.0,138357224672000.0,130119846232000.0,136678691543000.0,136698393682000.0,137982165356000.0,137474639111000.0,139608282265000.0,141591440155000.0
2040.0,131886813071000.0,137341062010000.0,129012254137000.0,135695537320000.0,135811980133000.0,137267049826000.0,136960914376000.0,139090889276000.0,141350620655000.0
2041.0,130739066531000.0,136633933060000.0,127972591880000.0,134815276990000.0,135159104620000.0,136611552876000.0,136217450499000.0,138645023194000.0,140794042307000.0
2042.0,129727947949000.0,135823577090000.0,126570318255000.0,133889324914000.0,134315113361000.0,135797535453000.0,135647424610000.0,138117980728000.0,140430816624000.0
2043.0,128530249132000.0,135128462975000.0,125332143565000.0,132895871744000.0,133379336194000.0,135082059339000.0,135116821279000.0,137594264938000.0,139904048138000.0
2044.0,127181658969000.0,134369185293000.0,124176974804000.0,131984365059000.0,132709549567000.0,134416089876000.0,134418679038000.0,137219278030000.0,139355155025000.0
2045.0,125904350285000.0,133546369224000.0,123037634032000.0,131123578502000.0,131987863034000.0,133696089309000.0,133734779691000.0,136850676981000.0,138828817824000.0
2046.0,124521826590000.0,132702534953000.0,121802752702000.0,130165022785000.0,131174851371000.0,132890417655000.0,132856451331000.0,136431258306000.0,138544356517000.0
2047.0,123199882358000.0,131632134071000.0,120634008122000.0,129140890142000.0,130516037090000.0,131991517650000.0,131988790239000.0,135967050537000.0,138170489441000.0
2048.0,121860939385000.0,130559946106000.0,119406149532000.0,128232449386000.0,129525037357000.0,130891346620000.0,131060828948000.0,135400652989000.0,137650097930000.0
2049.0,120584436029000.0,129693850798000.0,118025777622000.0,127218612720000.0,128680348213000.0,130140542253000.0,130232075458000.0,134882116370000.0,137110824626000.0
2050.0,119061163441000.0,128807394566000.0,116604525521000.0,126237221016000.0,127825550087000.0,129247420154000.0,129198551576000.0,134507347192000.0,136589342402000.0
2051.0,117844870134000.0,128022616669000.0,115212527032000.0,125165978509000.0,126803393152000.0,128299254835000.0,128281975296000.0,134022152084000.0,136177382904000.0
2052.0,116329747216000.0,127011714358000.0,113768898718000.0,124101105238000.0,125664549096000.0,127482543913000.0,127418356788000.0,133377991099000.0,135712235908000.0
2053.0,114998789740000.0,126154368958000.0,112406471837000.0,123166803446000.0,124681420560000.0,126787273753000.0,126459416609000.0,133017517380000.0,135193009826000.0
2054.0,113616280287000.0,125371443368000.0,110896413596000.0,122216094584000.0,123824282013000.0,125891304854000.0,125524705402000.0,132540067272000.0,134698585697000.0
2055.0,112275619841000.0,124491826868000.0,109463764472000.0,121302019566000.0,122892331556000.0,125132727624000.0,124745955447000.0,131944797958000.0,134327466907000.0
2056.0,111140918433000.0,123501859606000.0,108070278756200.0,120458633085000.0,122032527902500.0,124432613978000.0,123886502232000.0,131484050292000.0,133821023181000.0
2057.0,109585770006000.0,122522310848000.0,106866950637300.0,119599224212000.0,120919016225000.0,123638800347000.0,122892629797000.0,131024383634000.0,133221170921000.0
2058.0,107940966124000.0,121282616111000.0,105506421172000.0,118572111771000.0,120195767983000.0,122623053685000.0,121901366970000.0,130510672397000.0,132702264773000.0
2059.0,106547332927000.0,120446558505000.0,103983917452500.0,117643553800000.0,119385433764000.0,121599907999000.0,121000370877000.0,129865312353000.0,132202792378000.0
2060.0,104974647581000.0,119410871414000.0,102460486859100.0,116736961468000.0,118334004704000.0,120684314309000.0,119865619488000.0,129328675264000.0,131709412310000.0
2061.0,103342391805600.0,118463731065000.0,101046079944600.0,115761312128000.0,117235142534700.0,119934479327000.0,119106328505000.0,128831308239000.0,131239789176000.0
2062.0,101952877528600.0,117702716809000.0,99665644759400.0,114790778858000.0,116364526180700.0,119073751834000.0,117936785202000.0,128384889164000.0,130587461204000.0
2063.0,100520410460000.0,116736647971000.0,98229485964700.0,113728267637000.0,115493731457400.0,118277619829000.0,116930460521000.0,127795430413000.0,130101021249000.0
2064.0,98894134777500.0,115827526936000.0,96849705740400.0,112918483114000.0,114499194540000.0,117388341478000.0,115976978512000.0,127275526185000.0,129661083991000.0
2065.0,97556829846300.0,114700985943000.0,95668681750000.0,111895008099000.0,113517610094400.0,116757585573000.0,115142407353000.0,126723823879000.0,129181706308000.0
2066.0,96180012051000.0,113656903718000.0,94313240152200.0,110938425606000.0,112637933803600.0,116135726788000.0,114385850913000.0,126306130360000.0,128690814940000.0
2067.0,94538318543000.0,112840412832000.0,93276015767600.0,110077101610000.0,111713707766000.0,115442009772000.0,113664375582000.0,125895093894000.0,128234041521000.0
2068.0,93199554991600.0,111924710680000.0,91961386536600.0,109136059824000.0,110880700863900.0,114839233911000.0,112544839218000.0,125277887009000.0,127796280547000.0
2069.0,91794934985800.0,111067459599000.0,90728653560200.0,108158005699000.0,109986372980300.0,114203619622000.0,111575444312000.0,124603557761000.0,127361724345000.0
2070.0,90396674372000.0,110289221602000.0,89394900116300.0,107055217924000.0,109129210858600.0,113201879560000.0,110467081583000.0,124087297044000.0,126756014584000.0
2071.0,88899161200800.0,109309947963000.0,88027322357700.0,106159625117000.0,108027344817300.0,112357352268000.0,109634211199000.0,123538240178000.0,126207001717000.0
2072.0,87147569196000.0,108458916745000.0,86610760870100.0,105130595213600.0,107159243357400.0,111510838001000.0,108689309570000.0,123229641787000.0,125660565507000.0
2073.0,85535818485700.0,107494932803000.0,85355278021400.0,104148927794700.0,106015038241200.0,110838317902000.0,107733083889000.0,122665480801000.0,125231871749000.0
2074.0,84055791191000.0,106806064161000.0,84111550977100.0,103088438850300.0,105075475740000.0,110168528769000.0,106663715865000.0,122098309931000.0,124688546331000.0
2075.0,82458894236300.0,106019421957000.0,82921752928200.0,102110019277100.0,104162078459300.0,109467858014000.0,105746872687000.0,121595828158000.0,124196673599000.0
2076.0,81029047833300.0,105018292393000.0,81663672050100.0,101193361584100.0,103237432487300.0,108738773938000.0,104758169533000.0,121099927204000.0,123796636468000.0
2077.0,79667919147900.0,103954744676000.0,80400303986300.0,100145557860700.0,102375370773300.0,107774068193000.0,103763202780000.0,120540069348000.0,123325674796000.0
2078.0,78085186044000.0,102840456468000.0,79155047323500.0,99278373706000.0,101387500705500.0,106884648169000.0,102982635154000.0,119968919457000.0,122819744654000.0
2079.0,76703336702000.0,101984827390000.0,77952569124900.0,98159842259300.0,100634873860900.0,106109524667000.0,102155436657000.0,119384451446000.0,122434121188000.0
2080.0,75355492912200.0,101071534399000.0,76595279458900.0,97171808737400.0,99840842288500.0,105295832297000.0,101233428711400.0,118971366928000.0,121989919877000.0
2081.0,73980941851600.0,100124775332000.0,75275692273200.0,96104889746600.0,99025141714200.0,104629793945000.0,100089339997000.0,118396921047000.0,121303762743000.0
2082.0,72546611643400.0,99008833814000.0,74089751827200.0,95141667174300.0,98060666588300.0,104056814202000.0,98780637614000.0,117976277867000.0,120777749958000.0
2083.0,71143492614700.0,98064453044000.0,72802452608700.0,94201338044500.0,97338624503600.0,103223924337000.0,97908436324000.0,117370935192000.0,120258295325000.0
2084.0,69866602395400.0,97214022543000.0,71602852954000.0,93233306443500.0,96570481775600.0,102383496840000.0,96789069117000.0,116826514203000.0,119860238569000.0
2085.0,68655854675700.0,96076342656000.0,70272436792300.0,92191309439000.0,95641206583200.0,101382670686000.0,95726280790500.0,116294800888000.0,119540444281000.0
2086.0,67246620631300.0,95348319146000.0,68986432671500.0,91207843560400.0,94827499470900.0,100882308984000.0,94752581493000.0,115889936755000.0,119130152361000.0
2087.0,66075521635600.0,94597366795000.0,67941088076400.0,90368992701000.0,94071168309300.0,100032714595000.0,93941888357000.0,115402459975000.0,118741138041000.0
2088.0,64851865425400.0,93627554706000.0,66922966869700.0,89588814605300.0,93407047752600.0,99339675820000.0,92823376573000.0,114868475638000.0,118344147263000.0
2089.0,63776050928200.0,92720931040000.0,65757988210100.0,88609370614500.0,92698160070400.0,98390523631000.0,91782424860300.0,114367608213000.0,117803974775000.0
2090.0,62560167997800.0,91700612662000.0,64470528463100.0,87935143252200.0,91939213170900.0,97865169288000.0,90821190834000.0,113894882952000.0,117347699317000.0
2091.0,61336519166500.0,90978494017000.0,63357692675600.0,87185784555200.0,91256081675400.0,96902837360000.0,89865126185100.0,113392945119000.0,116892589159000.0
2092.0,60126235206600.0,90123435536000.0,62288947667800.0,86169647213200.0,90589307711700.0,96135686686000.0,89007690904500.0,112804829566000.0,116425274074000.0
2093.0,59032749758500.0,89267572799000.0,61237891690700.0,85319166365600.0,89944914129200.0,95573758110000.0,87898255517700.0,112408933356000.0,116096462001000.0
2094.0,57898403074300.0,88402891312000.0,60239904201700.0,84752830355000.0,89205989280300.0,95011714705000.0,86831816624000.0,111895785656000.0,115442186066000.0
2095.0,56809735553100.0,87574367666000.0,59185424605600.0,84027413478000.0,88306366198400.0,94184601183000.0,86096552181100.0,111410472226000.0,114714376138000.0
2096.0,55813924003800.0,86745449322000.0,58149458990600.0,83129891278100.0,87485609975400.0,93703631781000.0,85243218316000.0,110720257899000.0,114201297800000.0
2097.0,54647643917900.0,86051655575000.0,57198707224000.0,82173298946600.0,86735472781300.0,92940596048000.0,84367140388000.0,110163816228000.0,113876181408000.0
2098.0,53604086214700.0,85339377231000.0,56270509175350.0,81347842319000.0,86087125292100.0,92131694194000.0,83394149134400.0,109826558444000.0,113333588902000.0
2099.0,52493131003400.0,84678272596000.0,55310832095720.0,80446023293800.0,85377050281500.0,91633494652000.0,82466119653700.0,109382793340000.0,112975569304000.0
2100.0,51548486311000.0,83838575543000.0,54381365797500.0,79481870633500.0,84786224454400.0,90972492455000.0,81570659792000.0,108917870261000.0,112587553617000.0
