time,TAIESM1,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,CANESM5,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,EC-EARTH3,MIROC6,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2014.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0
2015.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0
2016.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0
2017.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0
2018.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0
2019.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0
2020.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0
2021.0,148642344590000.0,148934582970000.0,149017278935000.0,148790883705000.0,148745978699000.0,148673941873000.0,148967944190000.0,148754074040000.0,149020067946000.0,148754977768000.0,149042576376000.0,148822281242000.0,148996486415000.0,149015274788000.0
2022.0,147784914455000.0,148172457751000.0,148469181652000.0,148042001085000.0,148228003731000.0,147908094249000.0,148632584638000.0,148457818180000.0,148438225519000.0,148144577871000.0,148663477555000.0,148044163768000.0,148809648188000.0,148788676989000.0
2023.0,147128940838000.0,147693845235000.0,147933124630000.0,147126512644000.0,147595190714000.0,146992618712000.0,147752186860000.0,148026750337000.0,147692812770000.0,147509689661000.0,148299137498000.0,147342678733000.0,148318591438000.0,148383532586000.0
2024.0,146305290064000.0,147274248605000.0,147434137296000.0,146345457783000.0,147079065402000.0,146056769414000.0,147039609842000.0,147471148881000.0,147190183554000.0,146528668502000.0,147983722430000.0,146775332339000.0,147699854949000.0,147961009708000.0
2025.0,145429419298000.0,146649941796000.0,146926515683000.0,145407188114000.0,146562531825000.0,144939312933000.0,146479378263000.0,146875598631000.0,146643174185000.0,145444573976000.0,147438064678000.0,146027749888000.0,147218599002000.0,147519232267000.0
2026.0,144690482027000.0,145900504547000.0,146499528872000.0,144623013625000.0,146250571312000.0,144184764608000.0,145924399994000.0,146217649715000.0,145950361267000.0,144544970898000.0,147001805034000.0,145247870014000.0,146796141184000.0,147259671557000.0
2027.0,143828145881000.0,145428062285000.0,145865316900000.0,143686294599000.0,145885615010000.0,143335731901000.0,145353141828000.0,145573941598000.0,145080460447000.0,143533685775000.0,146468003091000.0,144541260008000.0,146363959670000.0,146838508349000.0
2028.0,142857023166000.0,144743673571000.0,145258213688000.0,142561576269000.0,145677613366000.0,142251179187000.0,144696402820000.0,144693438886000.0,144284066671000.0,142746247436000.0,145917464796000.0,143883549781000.0,145942542765000.0,146460412177000.0
2029.0,141847274061000.0,144112203775000.0,144582853558000.0,141571921045000.0,145226345986000.0,141131660945000.0,144112381672000.0,144110031445000.0,143528210090000.0,141514229792000.0,145310812098000.0,143308678474000.0,145460289352000.0,146175342460000.0
2030.0,140644643727000.0,143359796598000.0,144248175271000.0,140724279919000.0,144619171506000.0,140338259314000.0,143645320380000.0,143638204162000.0,142931299666000.0,140034798843000.0,144549064798000.0,142836703568000.0,144813974268000.0,145818874425000.0
2031.0,139539936961000.0,142457844127000.0,143446279438000.0,139685898433000.0,144084019691000.0,139244503228000.0,142871198500000.0,142982354587000.0,142237665471000.0,138791471538000.0,143867003041000.0,142354213842000.0,144268128642000.0,145380116012000.0
2032.0,138450465233000.0,141656005592000.0,142735876449000.0,138635506896000.0,143534329521000.0,138194792177000.0,142184830951000.0,142105075990000.0,141659862841000.0,137732807514000.0,143527999274000.0,141869577181000.0,143614078530000.0,144970358720000.0
2033.0,137378681094000.0,141034961237000.0,142033196621000.0,137317171897000.0,142848132329000.0,137235544264000.0,141565188349000.0,141294542013000.0,140972582430000.0,136271487445000.0,142887933155000.0,141175960458000.0,143159317985000.0,144426666925000.0
2034.0,135961390028000.0,140433691231000.0,141191681250000.0,136115812231000.0,142093441543000.0,136190137088000.0,140838261050000.0,140652064557000.0,140123526982000.0,134945499884000.0,142268468574000.0,140455924493000.0,142643744698000.0,143957865140000.0
2035.0,134726077797000.0,139944960953000.0,140398161340000.0,134883707131000.0,141283459670000.0,135129384672000.0,140153843104000.0,139963887973000.0,139296534168000.0,133520025157000.0,141484477831000.0,139743894769000.0,142235633420000.0,143535336082000.0
2036.0,133579984693000.0,139438188897000.0,139885279560000.0,133731271298000.0,140737702876000.0,134106975922000.0,139535880051000.0,139433694413000.0,138658622385000.0,132065440486000.0,140823465432000.0,139056253715000.0,141830818697000.0,143100132470000.0
2037.0,132328424301000.0,138827362943000.0,138961666685000.0,132470600881000.0,140378551888000.0,133092787666000.0,138782743155000.0,138610281567000.0,137845765565000.0,130640351409000.0,140180182632000.0,138313707523000.0,141463645752000.0,142635755960000.0
2038.0,130983318599000.0,138148646999000.0,138177413643000.0,131348791430000.0,139810142584000.0,131987846811000.0,137871773277000.0,137753072684000.0,136964633926000.0,129391781900000.0,139591947335000.0,137234643809000.0,140952743427000.0,142050562748000.0
2039.0,129840300107000.0,137451198722000.0,137376223447000.0,130134640288000.0,139271025707000.0,130830703880000.0,137017346782000.0,136989144207000.0,136112901576000.0,128367692327000.0,138986300813000.0,136366348303000.0,140349294176000.0,141530826082000.0
2040.0,128387317585000.0,136586736277000.0,136704541911000.0,128828679308000.0,138682730892000.0,129863667497000.0,136288836532000.0,136140617193000.0,135417503129000.0,126912283581000.0,138240481796000.0,135472527304000.0,139743267967000.0,141054361126000.0
2041.0,126892644481000.0,135773186645000.0,135929314622000.0,127364740648000.0,137799613714000.0,128724208646000.0,135328029344000.0,135192067854000.0,134593822834000.0,125520852123000.0,137653323756000.0,134764575554000.0,139238996812000.0,140605374810000.0
2042.0,125440219167000.0,134884122573000.0,134865367051000.0,125881629372000.0,137042107440000.0,127696380786000.0,134371138621000.0,134192516040000.0,133697710345000.0,123947428407000.0,136970337539000.0,133870808202000.0,138542768111000.0,140145223343000.0
2043.0,124025571759000.0,133915170676000.0,133658305704000.0,124574508861000.0,136372174676000.0,126474240989000.0,133548176280000.0,133506708381000.0,133081992279000.0,122462829290000.0,136369463824000.0,132892792914000.0,138031536830000.0,139570975256000.0
2044.0,122450356932000.0,133000263707000.0,132947242111000.0,123154923687000.0,135482077487000.0,124977117109000.0,132370684085000.0,132598996243000.0,132139720576000.0,121159415937000.0,135885815306000.0,131954039898000.0,137415428544000.0,139113082258000.0
2045.0,121089771345000.0,132039869034000.0,132324061594000.0,121661948812000.0,134474724299000.0,123775077051000.0,131381733551000.0,131969197416000.0,131359327533000.0,119729105195000.0,135194628303000.0,131032403862000.0,136810129974000.0,138619303120000.0
2046.0,119648541473000.0,130946644399000.0,131529849745000.0,120273663845000.0,133304031147000.0,122546800238000.0,130267876679000.0,131163499202000.0,130726668519000.0,117953003489000.0,134275469909000.0,130054755088000.0,136103984122000.0,138083100567000.0
2047.0,117882679792000.0,129834651146000.0,130466718850000.0,118759073576000.0,132198726519000.0,121231815192000.0,129230438220000.0,130230404105000.0,129795996419000.0,116006447348000.0,133593063019000.0,129128853045000.0,135569382527000.0,137620823443000.0
2048.0,116165153609000.0,128803641216000.0,129498629973000.0,117005137583000.0,131095732118000.0,119894015744000.0,128029002659000.0,129292805321000.0,128992064952000.0,114468228155000.0,132895222045000.0,128115549935000.0,135013795316000.0,136972372737000.0
2049.0,114314676440000.0,127585770429000.0,128599766590000.0,115080564850600.0,129913342503000.0,118565398852300.0,126996544980000.0,128434759005000.0,128112040386000.0,112917432787000.0,132224348648000.0,126951333022000.0,134548417949000.0,136395809749000.0
2050.0,112620269406000.0,126383595479000.0,127477445966000.0,113438571262000.0,128700451716000.0,117243886106300.0,125849055625000.0,127567821957000.0,126928871927000.0,111396024632000.0,131499687939000.0,125788107290000.0,133895663651000.0,135857369912000.0
2051.0,110879436625000.0,125149500627000.0,126141325236000.0,111769355044800.0,127499577607000.0,115876002340000.0,124612893448000.0,126581933979000.0,125746480282000.0,109707087246000.0,130464921313000.0,124577499835000.0,133313935902000.0,135084861994000.0
2052.0,109268452753400.0,124017890527000.0,125407225628000.0,110121963456700.0,126410620718000.0,114573409240000.0,123817810899000.0,125639490985400.0,124663651857000.0,108100931946000.0,129666844380000.0,123599839063000.0,132706956526000.0,134515934492000.0
2053.0,107523807484000.0,122926766646000.0,124496393672000.0,108345074299000.0,125388105813000.0,113253885156000.0,122808819356000.0,124674895982300.0,123879391684000.0,106592339403000.0,128701411848000.0,122593701210000.0,131983406897000.0,133865386263000.0
2054.0,105564315056400.0,121749933766000.0,123479693764000.0,106549799068700.0,124205158760000.0,112059140314000.0,121685695962000.0,123482480167000.0,122598213060000.0,105097473878000.0,127751289221000.0,121474463620000.0,131310677953000.0,133258766353000.0
2055.0,103718520776000.0,120615799198000.0,122506331091000.0,104840843570600.0,123087846004000.0,110810005459500.0,120443333606000.0,122549151481500.0,121467241794000.0,103296829117000.0,126810038874000.0,120095071668000.0,130551745261000.0,132667007925000.0
2056.0,101720425294700.0,119360766757000.0,121620259540000.0,103260638122800.0,122079552790000.0,109438924741000.0,119379969161000.0,121518620055000.0,119977740219000.0,101958961366600.0,125670567301000.0,119025922799000.0,129835323069000.0,131964739977000.0
2057.0,99941143500000.0,118000637693000.0,120644411765000.0,101636164023400.0,120988856511000.0,108062274934000.0,118489249485000.0,120443203084000.0,118620297744000.0,100662846641300.0,124714850579000.0,117802250150500.0,129069821363000.0,131400172627000.0
2058.0,98262691913600.0,116660252704000.0,119224623282000.0,99824527781100.0,119637727635000.0,106788203456700.0,117492321704000.0,119302916781500.0,117472217711000.0,99260647031600.0,123771888506000.0,116580420057600.0,128511129845000.0,130830934140000.0
2059.0,96413658217400.0,115436485973500.0,117803159624000.0,97863437695300.0,118353139564000.0,105553380783000.0,116552096836000.0,118132108698400.0,116234378930000.0,97681202183500.0,122818384254000.0,115173197511000.0,127793674245000.0,130174887170000.0
2060.0,94449838712000.0,114136675972000.0,116324950251000.0,96129904351000.0,117389875657000.0,104193435674400.0,115452308394000.0,116888135930000.0,114785241194400.0,96052025043000.0,121933605581000.0,113814156877000.0,127142235595000.0,129582651906000.0
2061.0,92488752064600.0,113010000211000.0,115008535215000.0,94499338916700.0,116219785095000.0,102975226156400.0,114263076596000.0,115552299360900.0,113248431730000.0,94490724437300.0,121083333835000.0,112380435540500.0,126472841179000.0,128876786719000.0
2062.0,90665783493000.0,111557237403500.0,114055707976000.0,92818708993800.0,114990121082000.0,101595636631700.0,113104122060000.0,114501269485100.0,111797281693600.0,93132820770500.0,120322152007000.0,111116763187000.0,125729421819000.0,128237328895000.0
2063.0,89054908429300.0,110285749217800.0,112850465862000.0,91150189861600.0,114086812701000.0,99940670699000.0,112078103335000.0,113354341353000.0,110520268485000.0,91783378046800.0,119614428922000.0,109755568188300.0,125099582903000.0,127398870239000.0
2064.0,87250994888400.0,108781364728200.0,111794717040500.0,89299221921700.0,112989363060000.0,98605196006800.0,110811993187000.0,112141432128100.0,109064289995000.0,90178697097700.0,118609859100500.0,108465027816700.0,124548028737000.0,126722718660000.0
2065.0,85362027028500.0,107390184782600.0,110581595652600.0,87673903276000.0,111962734984000.0,97299461454400.0,110211742007000.0,110894340591000.0,107801102134000.0,88623675292500.0,117815204432000.0,107178562199700.0,123705696720000.0,126107956685000.0
2066.0,83541089786000.0,106019395304200.0,109390950688000.0,86070463416800.0,110756882152000.0,96035640823800.0,109088308427000.0,109692947834300.0,106331537347000.0,87231358349300.0,116971432860000.0,105644673758300.0,122799212162000.0,125519740496000.0
2067.0,81855937309600.0,104599243867000.0,108193691687400.0,84323891444640.0,109464198160000.0,94713826156000.0,108008910763000.0,108605657175400.0,104791117632600.0,85893878644300.0,116026669835000.0,103985511858100.0,122015182142000.0,124801354458000.0
2068.0,79991642484900.0,103098589983000.0,106787192386700.0,82652481352100.0,108304944112000.0,93190884402300.0,106799010654700.0,107360430570200.0,102897639307400.0,84491721410900.0,114951463712500.0,102504386554900.0,121207512754000.0,124059120577000.0
2069.0,78086554817700.0,101728487573100.0,105232597732000.0,80858535654100.0,107212569278000.0,91663612954900.0,105816862193000.0,106051226055100.0,101077436740000.0,82749130013200.0,113997289036300.0,101042453441300.0,120478164635700.0,123381180132000.0
2070.0,76202459680600.0,100281751235600.0,103610274612400.0,79200938435800.0,105792692239000.0,90408193499100.0,104852803828400.0,104707046550700.0,99384452351200.0,81045052763600.0,113058031900000.0,99740109044800.0,119774561886500.0,122837224125000.0
2071.0,74403139069600.0,98715209083000.0,102276814903700.0,77366581518460.0,104340192618000.0,88901332627300.0,103682269731400.0,103444318698100.0,97547166324800.0,79481326869700.0,112058772425600.0,98271312612200.0,119056673883600.0,122163740293000.0
2072.0,72668848300800.0,97138109430200.0,100792029337200.0,75631115672570.0,103212413357000.0,87220820882800.0,102546512144000.0,102083376501200.0,95930548502800.0,77968636720100.0,111107899145000.0,96844785819700.0,118318061294700.0,121490171488000.0
2073.0,70925162638800.0,95736621156000.0,99512642214600.0,73761009280400.0,101967019350000.0,85872843771800.0,101477609440000.0,100503640376400.0,94301445610500.0,76436171363900.0,110037229931400.0,95062364683700.0,117713713384000.0,120801939193000.0
2074.0,69059316026100.0,94257653958900.0,98083525257000.0,72041094676300.0,100694808488000.0,84192350090400.0,100298729846500.0,99221464992300.0,92469951111000.0,74835157758500.0,108918872711700.0,93458591747700.0,117006843220000.0,120022455164000.0
2075.0,67137796992800.0,92746285218500.0,96835746415300.0,70329040289060.0,99371898181000.0,82876279126700.0,99276165634300.0,97951557394100.0,90570347355400.0,73017012814000.0,107753126840600.0,91809894230500.0,116207980663600.0,119344297517000.0
2076.0,65496653794400.0,91415893302000.0,95175119591400.0,68667901711750.0,98102477438000.0,81520675663300.0,98198004086000.0,96605187481840.0,88558363200800.0,71169388175600.0,106895750945000.0,90198594238600.0,115446397351400.0,118557612251000.0
2077.0,63805177920600.0,89851943251600.0,93812738479000.0,66794262534880.0,96802602616000.0,80126696902100.0,96745585426300.0,95441083115600.0,86601342244000.0,69477997293700.0,105817658768000.0,88485201408800.0,114655071189000.0,117838631177400.0
2078.0,61917404453400.0,88281755006300.0,92273251175600.0,65024238701350.0,95321672291000.0,78829118049100.0,95675507432000.0,94216431627000.0,84783320078200.0,67741544819000.0,104858938341300.0,86682391266200.0,113953188720700.0,117069427925600.0
2079.0,60065150596700.0,86904387537400.0,90709145409500.0,63174834878360.0,93953984184000.0,77312438450900.0,94333006214800.0,92845984076400.0,83058452794900.0,66285672361000.0,103757559051800.0,85087560489500.0,113056827577300.0,116337908162300.0
2080.0,58304187408100.0,85497538860900.0,88993236254000.0,61495544116040.0,92728681604000.0,75960514647300.0,93103396198000.0,91493901247040.0,81414719285800.0,64519332929900.0,102678922635200.0,83371809646900.0,112304993628300.0,115720241025900.0
2081.0,56699592421300.0,83806272118200.0,87197796252300.0,59807811293410.0,91425404890000.0,74558058832500.0,91740630411700.0,89911002673300.0,79639944714600.0,62852290197100.0,101671079747000.0,81718517719200.0,111515336572700.0,114926450385400.0
2082.0,55043320418600.0,82144766046250.0,85517142879100.0,58132548463040.0,90117446114000.0,73001778859060.0,90569518854700.0,88498957705150.0,78085830010900.0,61275616275400.0,100402353660900.0,79876992150500.0,110782227605200.0,114142184583300.0
2083.0,53498386462200.0,80742813724900.0,83605611012800.0,56481224417420.0,88806419746000.0,71634945813400.0,89555952264800.0,87145995333860.0,76132136501600.0,59608361114600.0,99284238728100.0,78155976227900.0,109930487243500.0,113186610127700.0
2084.0,51906922633500.0,79211504092300.0,81834609670200.0,54899235480920.0,87603852279000.0,70167656263500.0,88405758953000.0,85701705986480.0,74220955596100.0,57693106977700.0,98155425651300.0,76352227779900.0,109029770518200.0,112337044158500.0
2085.0,50498111450500.0,77739947556650.0,79886906628400.0,53241983366380.0,86537994820000.0,68673568404200.0,87292315138900.0,84281419699650.0,72465253493100.0,56117911934600.0,97040097051700.0,74817726535900.0,108052131330600.0,111584241691800.0
2086.0,48921518536800.0,76300132832240.0,77977328207200.0,51622106221460.0,85369091799000.0,67188394816600.0,86073409351300.0,82950115221500.0,70528045122100.0,54591486719760.0,95988740243600.0,72989958217400.0,107112041802000.0,110807578761900.0
2087.0,47247381688780.0,74683998666300.0,76062675085000.0,49924522326860.0,84117065436000.0,65705481329150.0,85068348256700.0,81492197864200.0,68894146450460.0,52744950930900.0,94824073930200.0,71415764054040.0,106248161610500.0,110209271066500.0
2088.0,45734619917230.0,73168992323500.0,74045128671500.0,48355072855550.0,82977486135000.0,64389303967830.0,83907874465500.0,80292512914600.0,67250370674000.0,51071086285100.0,93700767363300.0,69675109532700.0,105286928616200.0,109273545966300.0
2089.0,44168510615320.0,71668237000620.0,71984544424300.0,46751705206490.0,81913266703000.0,63060908136340.0,82766942449900.0,78985187585940.0,65564178240500.0,49548432326140.0,92760256300800.0,68089139583960.0,104519110304500.0,108465931433900.0
2090.0,42813576179140.0,70076004415960.0,70025276986200.0,45063382175290.0,80704221248000.0,61806566680300.0,81492395915500.0,77698809997260.0,63690399923100.0,47991880230700.0,91641316032000.0,66546901850600.0,103439663722600.0,107786696456400.0
2091.0,41303224765230.0,68482965159850.0,67944671145600.0,43423143031970.0,79496825556000.0,60385366787890.0,80174195310100.0,76402816835530.0,62144741610460.0,46187091250860.0,90501283992600.0,65179401620000.0,102497878395600.0,107099376163400.0
2092.0,39865498624840.0,66730216305860.0,65814961487100.0,41858545186084.0,78310617807400.0,58962369811940.0,78844260753600.0,74757786474870.0,60396556028060.0,44514157976750.0,89418737969100.0,63518124174540.0,101631378084500.0,106273920717600.0
2093.0,38551202527120.0,65185665554740.0,63699096281900.0,40311151514788.0,77240531283300.0,57567536427150.0,77530512548500.0,73473012250800.0,58664550227200.0,43011171712440.0,88270813888400.0,61941643546300.0,100628758622900.0,105535167419700.0
2094.0,37261656846060.0,63792644718640.0,61810727389700.0,38875269969436.0,76075857126400.0,56112758179350.0,76260718629100.0,72110369693610.0,57116104004500.0,41514106447780.0,87327172998900.0,60117621772140.0,99689709679400.0,104778394570300.0
2095.0,36010351947050.0,62331904729380.0,59920194220000.0,37546789749946.0,75165334984000.0,54692593173900.0,74988776441700.0,70735927993100.0,55378314086000.0,39878692078920.0,86458139224000.0,58492600841450.0,98831275833500.0,103921840798300.0
2096.0,34752916801290.0,60887704214150.0,58065148874900.0,36139803444602.0,74220463391000.0,53221969054180.0,73741037078600.0,69288364352330.0,53553701981760.0,38356658286050.0,85452416144000.0,56785013211060.0,98019676698000.0,103123985431900.0
2097.0,33366610209280.0,59439377865800.0,56222845940000.0,34822879082698.0,73232048617600.0,51865426481070.0,72460315971200.0,67971743834800.0,51914068499540.0,36909567509600.0,84345656015900.0,55351805972960.0,96975284323500.0,102215353302900.0
2098.0,32147648067050.0,58015631452650.0,54373228052600.0,33518442586760.0,72187565118000.0,50547372804120.0,71095579555400.0,66638012886750.0,50236014684370.0,35620927123330.0,83314054591160.0,53801853860300.0,95979471154700.0,101455125667200.0
2099.0,30937275251550.0,56546064050150.0,52568946405700.0,32267458039560.0,71232142983000.0,49158358370540.0,69915049055300.0,65327653673260.0,48638541783990.0,34299551480090.0,82160850570660.0,52339370788100.0,95104517039800.0,100672360203500.0
2100.0,29556032121450.0,55077790929900.0,50750878367300.0,31086640978238.0,70178441951000.0,47867551455050.0,68831038353300.0,64156114947790.0,46768411697020.0,32889590546656.0,81034445224960.0,50822079723630.0,94076120069500.0,99659109437400.0
