time,CESM2-WACCM,TAIESM1,NORESM2-MM,ACCESS-CM2,EC-EARTH3,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,INM-CM5-0,IPSL-CM6A-LR,MRI-ESM2-0,CMCC-CM2-SR5,CAMS-CSM1-0,CANESM5,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2010.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0,40704946000.0
2011.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0,40655684000.0
2012.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0,40634294000.0
2013.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0,40615367000.0
2014.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0,40608200000.0
2015.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0,40541753000.0
2016.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0,40502755000.0
2017.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0,40464527000.0
2018.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0,40642265000.0
2019.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0,40483780000.0
2020.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0,40404900000.0
2021.0,40379113000.0,40313946000.0,40359834000.0,40350640000.0,40352190000.0,40357106000.0,40348656000.0,40365265000.0,40371773000.0,40382427000.0,40352793000.0,40424240000.0,40363647000.0,40451980000.0,40437068000.0,40340060000.0,40363074000.0,40373015000.0,40422633000.0
2022.0,40407572000.0,40273140000.0,40322860000.0,40282124000.0,40303698000.0,40306455000.0,40339444000.0,40348800000.0,40334316000.0,40566390000.0,40320897000.0,40314130000.0,40340710000.0,40347430000.0,40440844000.0,40290943000.0,40347943000.0,40303383000.0,40298260000.0
2023.0,40318170000.0,40220578000.0,40281248000.0,40240697000.0,40266834000.0,40302817000.0,40283025000.0,40276360000.0,40279925000.0,40415965000.0,40278120000.0,40283590000.0,40275907000.0,40304660000.0,40464470000.0,40231617000.0,40309715000.0,40271710000.0,40239660000.0
2024.0,40276610000.0,40152674000.0,40272930000.0,40265486000.0,40194720000.0,40270668000.0,40243230000.0,40246190000.0,40233935000.0,40314573000.0,40222780000.0,40302965000.0,40233697000.0,40256537000.0,40396390000.0,40166806000.0,40251060000.0,40209555000.0,40177304000.0
2025.0,40212190000.0,40091492000.0,40214872000.0,40208770000.0,40134754000.0,40187440000.0,40184685000.0,40249550000.0,40175110000.0,40248553000.0,40184246000.0,40210790000.0,40184963000.0,40206150000.0,40309105000.0,40078060000.0,40214690000.0,40182526000.0,40129982000.0
2026.0,40172093000.0,40038056000.0,40231570000.0,40204206000.0,40100655000.0,40126270000.0,40208280000.0,40164540000.0,40147165000.0,40196860000.0,40135970000.0,40132588000.0,40130750000.0,40178364000.0,40232833000.0,40075080000.0,40240198000.0,40123933000.0,40077830000.0
2027.0,40126587000.0,39953674000.0,40136780000.0,40113787000.0,40041390000.0,40075764000.0,40139690000.0,40225083000.0,40105700000.0,40168560000.0,40082846000.0,40088710000.0,40079700000.0,40116710000.0,40190830000.0,39992560000.0,40149058000.0,40070455000.0,40021480000.0
2028.0,40130290000.0,39874277000.0,40071967000.0,40050370000.0,39981134000.0,40038445000.0,40087966000.0,40133628000.0,40032070000.0,40123654000.0,40185557000.0,40047317000.0,40029073000.0,40064840000.0,40120320000.0,39897547000.0,40090993000.0,40034000000.0,40007164000.0
2029.0,40134060000.0,39789818000.0,40013636000.0,39997200000.0,39912813000.0,39971740000.0,40059425000.0,40029716000.0,39971205000.0,40161260000.0,40031680000.0,39977950000.0,39983297000.0,40002683000.0,40050160000.0,39809070000.0,40047735000.0,39981630000.0,39923667000.0
2030.0,40026380000.0,39690953000.0,39931544000.0,39927730000.0,39840535000.0,39914177000.0,40177484000.0,39973000000.0,39899517000.0,40081318000.0,39964668000.0,39922010000.0,39948150000.0,39965123000.0,39987278000.0,39733750000.0,40054297000.0,39981244000.0,39871476000.0
2031.0,39999234000.0,39566040000.0,39867716000.0,39906603000.0,39769784000.0,39879540000.0,39990403000.0,39928885000.0,39812460000.0,40031773000.0,39894598000.0,39882002000.0,39951610000.0,39930982000.0,39944520000.0,39653605000.0,40042746000.0,39899120000.0,39833993000.0
2032.0,39955108000.0,39431717000.0,39821000000.0,39814470000.0,39697773000.0,39864275000.0,39911743000.0,39945210000.0,39766626000.0,39958856000.0,39840956000.0,39794684000.0,39872066000.0,39844164000.0,39935070000.0,39604457000.0,39957650000.0,39835560000.0,39779850000.0
2033.0,39861473000.0,39323177000.0,39774024000.0,39738372000.0,39599792000.0,39759286000.0,39838410000.0,39840040000.0,39676180000.0,39908070000.0,39780962000.0,39819817000.0,39806680000.0,39767966000.0,39845847000.0,39449727000.0,39878850000.0,39839834000.0,39690240000.0
2034.0,39782683000.0,39131693000.0,39697850000.0,39668160000.0,39499375000.0,39730508000.0,39763972000.0,39809160000.0,39587590000.0,39853140000.0,39733498000.0,39679025000.0,39723890000.0,39695327000.0,39781663000.0,39339370000.0,39824080000.0,39737147000.0,39694156000.0
2035.0,39695230000.0,38949786000.0,39634293000.0,39582196000.0,39391322000.0,39635796000.0,39711523000.0,39715330000.0,39508165000.0,39803660000.0,39666350000.0,39629070000.0,39651090000.0,39614920000.0,39705264000.0,39248140000.0,39765050000.0,39678136000.0,39557960000.0
2036.0,39580830000.0,38774866000.0,39584600000.0,39478387000.0,39291730000.0,39575515000.0,39638688000.0,39696114000.0,39412093000.0,39761785000.0,39695004000.0,39534563000.0,39590360000.0,39519060000.0,39659840000.0,39095673000.0,39728902000.0,39610610000.0,39506480000.0
2037.0,39505715000.0,38530440000.0,39577850000.0,39387630000.0,39181980000.0,39487975000.0,39579156000.0,39654363000.0,39317620000.0,39686517000.0,39549530000.0,39482986000.0,39497757000.0,39429546000.0,39623110000.0,38974040000.0,39639180000.0,39580406000.0,39470710000.0
2038.0,39398388000.0,38262514000.0,39476224000.0,39294270000.0,39081260000.0,39417156000.0,39519056000.0,39574210000.0,39210180000.0,39614390000.0,39476380000.0,39365947000.0,39405625000.0,39304120000.0,39528370000.0,38807660000.0,39559193000.0,39545668000.0,39358640000.0
2039.0,39274648000.0,38069264000.0,39383670000.0,39224607000.0,38953845000.0,39325786000.0,39436943000.0,39479034000.0,39120720000.0,39551455000.0,39435485000.0,39328203000.0,39309185000.0,39208300000.0,39465497000.0,38666960000.0,39492590000.0,39460470000.0,39216830000.0
2040.0,39123513000.0,37804904000.0,39293100000.0,39146050000.0,38786167000.0,39242756000.0,39381510000.0,39429060000.0,38966150000.0,39488737000.0,39354540000.0,39217800000.0,39243240000.0,39078500000.0,39455210000.0,38532735000.0,39453217000.0,39363023000.0,39115407000.0
2041.0,38981280000.0,37450453000.0,39232623000.0,39052200000.0,38627217000.0,39141118000.0,39293256000.0,39353516000.0,38859133000.0,39403827000.0,39262523000.0,39111623000.0,39110246000.0,38991220000.0,39317030000.0,38375186000.0,39341257000.0,39285240000.0,39006860000.0
2042.0,38819684000.0,37087810000.0,39135350000.0,38912537000.0,38417900000.0,39057950000.0,39183417000.0,39246303000.0,38723015000.0,39352873000.0,39186465000.0,38985120000.0,39020937000.0,38864320000.0,39259783000.0,38211502000.0,39278862000.0,39194063000.0,38899315000.0
2043.0,38653840000.0,36784337000.0,39086110000.0,38788567000.0,38232800000.0,38938320000.0,39132013000.0,39140180000.0,38559916000.0,39286400000.0,39121700000.0,38860448000.0,38883950000.0,38792303000.0,39185273000.0,37998952000.0,39178596000.0,39144165000.0,38781858000.0
2044.0,38417375000.0,36434764000.0,38932648000.0,38648470000.0,38048866000.0,38819185000.0,39034360000.0,39090983000.0,38367320000.0,39243710000.0,39034150000.0,38731973000.0,38726808000.0,38592680000.0,39161127000.0,37737790000.0,39076430000.0,39043162000.0,38649262000.0
2045.0,38216503000.0,36014223000.0,38798365000.0,38515364000.0,37836136000.0,38678544000.0,38929240000.0,38993318000.0,38146800000.0,39192863000.0,38944240000.0,38563180000.0,38579098000.0,38424030000.0,39095310000.0,37506933000.0,39024054000.0,38932193000.0,38515630000.0
2046.0,38012473000.0,35573780000.0,38675087000.0,38377380000.0,37538443000.0,38580728000.0,38824000000.0,38884220000.0,37957247000.0,39077070000.0,38863640000.0,38397330000.0,38357504000.0,38239950000.0,39031500000.0,37286015000.0,38900855000.0,38819090000.0,38384226000.0
2047.0,37817106000.0,35047770000.0,38562700000.0,38218736000.0,37219980000.0,38420060000.0,38709560000.0,38752203000.0,37778522000.0,39032000000.0,38764392000.0,38226956000.0,38173030000.0,38056490000.0,38978750000.0,37018317000.0,38808330000.0,38709110000.0,38199390000.0
2048.0,37626100000.0,34569253000.0,38399934000.0,38061576000.0,36855804000.0,38280100000.0,38581820000.0,38633996000.0,37506650000.0,38900830000.0,38659682000.0,38015697000.0,37917655000.0,37850480000.0,38857777000.0,36705290000.0,38704270000.0,38554110000.0,38090690000.0
2049.0,37351158000.0,34080205000.0,38236340000.0,37916000000.0,36550013000.0,38112236000.0,38520050000.0,38525140000.0,37363438000.0,38828405000.0,38544100000.0,37782820000.0,37681324000.0,37594247000.0,38818767000.0,36362134000.0,38620262000.0,38455940000.0,37866705000.0
2050.0,37067854000.0,33413520000.0,38142484000.0,37721534000.0,36212646000.0,37918544000.0,38374085000.0,38399832000.0,37110990000.0,38712717000.0,38458835000.0,37508590000.0,37413437000.0,37328860000.0,38728704000.0,35991446000.0,38500917000.0,38334370000.0,37710810000.0
2051.0,36725592000.0,32911426000.0,37951324000.0,37506860000.0,35857290000.0,37741208000.0,38226113000.0,38244114000.0,36842950000.0,38625730000.0,38334595000.0,37250535000.0,37136577000.0,37130834000.0,38667630000.0,35633533000.0,38394466000.0,38295884000.0,37482422000.0
2052.0,36471734000.0,32314677000.0,37790745000.0,37301100000.0,35448484000.0,37533622000.0,38097502000.0,38093865000.0,36551655000.0,38624154000.0,38235652000.0,37028086000.0,36911980000.0,36863795000.0,38572364000.0,35196950000.0,38253437000.0,38077400000.0,37302520000.0
2053.0,36139080000.0,31648940000.0,37643444000.0,37087117000.0,35099152000.0,37329730000.0,37954814000.0,37913854000.0,36276605000.0,38464430000.0,38096085000.0,36711797000.0,36641740000.0,36628740000.0,38466077000.0,34825847000.0,38156310000.0,37923656000.0,37101253000.0
2054.0,35808910000.0,30937106000.0,37443490000.0,36879510000.0,34726715000.0,37123710000.0,37859340000.0,37797200000.0,36060365000.0,38317740000.0,37967880000.0,36400000000.0,36273144000.0,36285550000.0,38380904000.0,34420584000.0,38051090000.0,37754106000.0,36839043000.0
2055.0,35492663000.0,30212600000.0,37237920000.0,36688210000.0,34253375000.0,36919775000.0,37684010000.0,37611050000.0,35677377000.0,38216790000.0,37791050000.0,36058860000.0,35891680000.0,35943875000.0,38309270000.0,34080623000.0,38015890000.0,37587972000.0,36607955000.0
2056.0,35168264000.0,29507414000.0,37034684000.0,36443360000.0,33825948000.0,36694335000.0,37559374000.0,37571903000.0,35343237000.0,38152940000.0,37648376000.0,35638256000.0,35576580000.0,35644390000.0,38166114000.0,33646995000.0,37821760000.0,37411308000.0,36295440000.0
2057.0,34770522000.0,28824009000.0,36811060000.0,36185027000.0,33335382000.0,36497370000.0,37371646000.0,37342523000.0,34925294000.0,38037307000.0,37489095000.0,35228795000.0,35262030000.0,35317965000.0,38104437000.0,33222443000.0,37669980000.0,37242847000.0,36055482000.0
2058.0,34404258000.0,28274215000.0,36619944000.0,35919045000.0,32914289000.0,36255150000.0,37151867000.0,37162803000.0,34660286000.0,37890728000.0,37343020000.0,34964430000.0,34950054000.0,34941067000.0,37993996000.0,32741353000.0,37499564000.0,37087500000.0,35753820000.0
2059.0,33958795000.0,27620997000.0,36355290000.0,35580793000.0,32362340000.0,35982045000.0,36960040000.0,36984110000.0,34248251000.0,37750653000.0,37142634000.0,34543428000.0,34594546000.0,34565160000.0,37842248000.0,32310383000.0,37334974000.0,36959023000.0,35411400000.0
2060.0,33568210000.0,27065735000.0,36147040000.0,35298746000.0,31857248000.0,35734950000.0,36771566000.0,36819096000.0,33827709000.0,37718122000.0,36973736000.0,34151170000.0,34293981000.0,34203027000.0,37771837000.0,31879657000.0,37235327000.0,36803756000.0,35048740000.0
2061.0,33092962000.0,26526183000.0,35854316000.0,35023650000.0,31318130000.0,35485400000.0,36555182000.0,36590326000.0,33516214000.0,37506570000.0,36752114000.0,33708075000.0,33872261000.0,33815187000.0,37670666000.0,31392102000.0,37057958000.0,36664218000.0,34622493000.0
2062.0,32714670000.0,25851015000.0,35596812000.0,34782884000.0,30869641000.0,35211534000.0,36297175000.0,36365963000.0,33071335000.0,37347443000.0,36517495000.0,33115984000.0,33427761000.0,33396896000.0,37561856000.0,30847238000.0,36909773000.0,36465816000.0,34236240000.0
2063.0,32259508000.0,25316483000.0,35334656000.0,34457207000.0,30371557000.0,34920792000.0,36090540000.0,36219888000.0,32746340000.0,37221376000.0,36302623000.0,32531612000.0,33132530000.0,32958523000.0,37479883000.0,30275785000.0,36735394000.0,36268900000.0,33807084000.0
2064.0,31811084000.0,24754799000.0,34991470000.0,34134227000.0,29764512000.0,34621354000.0,35907800000.0,36014805000.0,32305486000.0,37069287000.0,36091437000.0,32001780000.0,32801247000.0,32441700000.0,37356216000.0,29766460000.0,36587750000.0,36096487000.0,33409112000.0
2065.0,31395633000.0,24190314000.0,34771948000.0,33744876000.0,29271810000.0,34287368000.0,35717145000.0,35784160000.0,31873878000.0,36905525000.0,35870073000.0,31445860000.0,32481583000.0,31878259000.0,37349216000.0,29292755000.0,36388696000.0,35841655000.0,33010719000.0
2066.0,30934626000.0,23618111000.0,34427507000.0,33423802000.0,28712972000.0,34037811000.0,35498967000.0,35477790000.0,31451951000.0,36751507000.0,35716330000.0,30761023000.0,32157389000.0,31341265000.0,37155164000.0,28761750000.0,36109820000.0,35593486000.0,32511547000.0
2067.0,30450573000.0,23196623000.0,34065013000.0,33068497000.0,28167350000.0,33752922000.0,35322274000.0,35269722000.0,30916733000.0,36549250000.0,35499024000.0,30128452000.0,31717302000.0,30798152000.0,37043843000.0,28284273000.0,35883176000.0,35347878000.0,32025321000.0
2068.0,29983700000.0,22678335000.0,33725150000.0,32680458000.0,27600886000.0,33405934000.0,35100610000.0,35053630000.0,30528612000.0,36354384000.0,35208315000.0,29518164000.0,31345535000.0,30186380000.0,36934460000.0,27752116000.0,35619693000.0,35118617000.0,31502190000.0
2069.0,29460170000.0,22117368000.0,33368190000.0,32274270000.0,27017853000.0,33120481000.0,34882830000.0,34875680000.0,29918358000.0,36148650000.0,34993800000.0,28983665000.0,30940037000.0,29543574000.0,36918890000.0,27201636000.0,35378794000.0,34894640000.0,30888235000.0
2070.0,28964580000.0,21576233000.0,33015329000.0,31872872000.0,26390188000.0,32811026000.0,34650427000.0,34677220000.0,29442888000.0,35997260000.0,34756116000.0,28387707000.0,30470072000.0,28963903000.0,36732273000.0,26793390000.0,35176790000.0,34642874000.0,30367770000.0
2071.0,28607359000.0,21073932000.0,32638106000.0,31536824000.0,25889851000.0,32476545000.0,34404180000.0,34312575000.0,29019996000.0,35811037000.0,34536276000.0,27736910000.0,30075867000.0,28494283000.0,36600640000.0,26367656000.0,34937573000.0,34355526000.0,29794953000.0
2072.0,28105834000.0,20435290000.0,32236448000.0,31094360000.0,25342851000.0,32135060000.0,34190703000.0,34076756000.0,28632166000.0,35597570000.0,34264154000.0,26979623000.0,29663650000.0,27938611000.0,36369500000.0,25832480000.0,34784317000.0,34107806000.0,29178477000.0
2073.0,27587920000.0,19876215000.0,31821390000.0,30721001000.0,24858102000.0,31772220000.0,33862412000.0,33828096000.0,28035078000.0,35383325000.0,34025218000.0,26276481000.0,29287570000.0,27310166000.0,36317327000.0,25257175000.0,34627870000.0,33836556000.0,28641182000.0
2074.0,27010429000.0,19241206000.0,31410414000.0,30379114000.0,24239661000.0,31427422000.0,33633714000.0,33339204000.0,27543904000.0,35286860000.0,33810035000.0,25555818000.0,28932823000.0,26739855000.0,36114170000.0,24633817000.0,34367730000.0,33557768000.0,28088668000.0
2075.0,26504665000.0,18490737000.0,31056443000.0,29933600000.0,23728933000.0,30996744000.0,33349894000.0,32975480000.0,27105214000.0,35045196000.0,33595236000.0,24890817000.0,28505864000.0,26200453000.0,35954373000.0,24131130000.0,34144238000.0,33192538000.0,27540850000.0
2076.0,25942684000.0,17831733000.0,30749352000.0,29537135000.0,23193915000.0,30663274000.0,33074194000.0,32760957000.0,26580080000.0,34810372000.0,33336166000.0,24144759000.0,28107948000.0,25648423000.0,35767650000.0,23481975000.0,33858154000.0,32948312000.0,26829926000.0
2077.0,25436920000.0,17112037000.0,30316804000.0,29095684000.0,22652455000.0,30320790000.0,32875776000.0,32472234000.0,26118740000.0,34605335000.0,33075120000.0,23448623000.0,27671020000.0,25100546000.0,35651883000.0,22872912000.0,33572092000.0,32619342000.0,26225620000.0
2078.0,24888960000.0,16331186000.0,29948840000.0,28537180000.0,22058357000.0,29989878000.0,32495794000.0,32120844000.0,25603840000.0,34446602000.0,32810865000.0,22572517000.0,27302607000.0,24523040000.0,35465413000.0,22413017000.0,33248016000.0,32333447000.0,25707141000.0
2079.0,24396610000.0,15611793000.0,29506050000.0,28141701000.0,21637577000.0,29653221000.0,32211150000.0,31708551000.0,24989241000.0,34202040000.0,32590172000.0,21832810000.0,26791926000.0,23960642000.0,35278287000.0,21759089000.0,32946153000.0,32028934000.0,25119635000.0
2080.0,23719748000.0,15049245000.0,29171670000.0,27699194000.0,21035108000.0,29265345000.0,31919372000.0,31363262000.0,24421964000.0,34074423000.0,32303600000.0,20937773000.0,26383757000.0,23314934000.0,35124683000.0,21288143000.0,32628015000.0,31710355000.0,24547297000.0
2081.0,23218874000.0,14504481000.0,28738781000.0,27264778000.0,20402176000.0,28909230000.0,31621954000.0,31017896000.0,23730108000.0,33837488000.0,31972310000.0,20189989000.0,25911976000.0,22751690000.0,34958930000.0,20682775000.0,32249145000.0,31406447000.0,23915887000.0
2082.0,22511802000.0,14057995000.0,28294574000.0,26808644000.0,19896654000.0,28608926000.0,31338480000.0,30640798000.0,23159340000.0,33633974000.0,31676168000.0,19227593000.0,25466593000.0,22165449000.0,34788585000.0,20039012000.0,31892021000.0,31101364000.0,23365587000.0
2083.0,21940250000.0,13610617000.0,27942420000.0,26343602000.0,19285810000.0,28208144000.0,30973258000.0,30226606000.0,22619398000.0,33404004000.0,31417260000.0,18511342000.0,24990212000.0,21599361000.0,34626390000.0,19497169000.0,31488575000.0,30817696000.0,22848830000.0
2084.0,21339550000.0,13106247000.0,27562883000.0,25915752000.0,18513620000.0,27793865000.0,30606758000.0,29745562000.0,21983193000.0,33288321000.0,31124984000.0,17694175000.0,24477116000.0,20931260000.0,34514686000.0,18931510000.0,30992024000.0,30421758000.0,22241268000.0
2085.0,20804022000.0,12731501000.0,27212660000.0,25554772000.0,17920074000.0,27460860000.0,30406023000.0,29369074000.0,21309485000.0,33058030000.0,30811701000.0,17093179000.0,24037472000.0,20464712000.0,34304555000.0,18480835000.0,30638301000.0,30124216000.0,21622080000.0
2086.0,20230690000.0,12250559000.0,26868163000.0,25059867000.0,17180082000.0,27140890000.0,30009262000.0,28932536000.0,20657762000.0,32835582000.0,30536266000.0,16249350000.0,23648518000.0,19897973000.0,34026123000.0,17895322000.0,30360044000.0,29796794000.0,21039071000.0
2087.0,19654638000.0,11844058000.0,26355659000.0,24589533000.0,16298414000.0,26772548000.0,29677930000.0,28568426000.0,19935302000.0,32704209000.0,30206376000.0,15359987000.0,23259580000.0,19307549000.0,33848730000.0,17334174000.0,29951242000.0,29453510000.0,20350433000.0
2088.0,18746400000.0,11294235000.0,25938043000.0,24085578000.0,15466087000.0,26456013000.0,29264357000.0,28060770000.0,19088224000.0,32413737000.0,29891764000.0,14718536000.0,22732872000.0,18408735000.0,33589375000.0,16667596000.0,29619245000.0,29042008000.0,19806554000.0
2089.0,18038650000.0,10899168000.0,25345253000.0,23551924000.0,14820962000.0,26151678000.0,28864960000.0,27482616000.0,18524404000.0,32172476000.0,29571844000.0,14024041000.0,22367090000.0,17703694000.0,33343312000.0,16212681000.0,29239458000.0,28718305000.0,19079592000.0
2090.0,17374687000.0,10497257000.0,24944742000.0,22989222000.0,14202653000.0,25837883000.0,28762331000.0,27020906000.0,17962918000.0,31978097000.0,29272592000.0,13373827000.0,21995432000.0,17021400000.0,33132499000.0,15630255000.0,28884804000.0,28336382000.0,18270800000.0
2091.0,16760060000.0,10079777000.0,24465410000.0,22467324000.0,13613812000.0,25444872000.0,28348731000.0,26655234000.0,17260612000.0,31747955000.0,28915626000.0,12657690000.0,21564187000.0,16437178000.0,32911075000.0,15168602000.0,28508301000.0,27987833000.0,17539803000.0
2092.0,16042858000.0,9660404000.0,24036250000.0,21984053000.0,13103727000.0,25115064000.0,27921072000.0,26200783000.0,16638646000.0,31424240000.0,28643490000.0,12054965000.0,20938498000.0,15780665000.0,32713896000.0,14639502000.0,28066218000.0,27628702000.0,16649904000.0
2093.0,15436538000.0,9274027000.0,23573897000.0,21439646000.0,12685489000.0,24762501000.0,27439772000.0,25752460000.0,16087699000.0,31131998000.0,28245107000.0,11403975000.0,20491310000.0,15240893000.0,32505500000.0,14209940000.0,27735718000.0,27296598000.0,16126498000.0
2094.0,14722691000.0,9009822000.0,23130042000.0,20711862000.0,12216947000.0,24402151000.0,27081333000.0,25467376000.0,15322503000.0,30914607000.0,27932158000.0,10868268000.0,20028535000.0,14564301000.0,32318579000.0,13690960000.0,27435543000.0,26999550000.0,15368140000.0
2095.0,14061057000.0,8571391000.0,22612242000.0,20098190000.0,11748069000.0,24040344000.0,26777360000.0,25124194000.0,14742784000.0,30591416000.0,27569394000.0,10307612000.0,19613186000.0,14060457000.0,32136747000.0,13253442000.0,27139123000.0,26578926000.0,14677541000.0
2096.0,13384989000.0,8186078700.0,22078575000.0,19543876000.0,11276827000.0,23689114000.0,26517234000.0,24751038000.0,14137779000.0,30323170000.0,27222258000.0,9727400000.0,19220908000.0,13465702000.0,31960984000.0,12748546000.0,26788104000.0,26214236000.0,14066836000.0
2097.0,12921690000.0,7788741000.0,21380299000.0,19050613000.0,10891272000.0,23369060000.0,26054334000.0,24322775000.0,13469017000.0,30088720000.0,26891397000.0,9150217000.0,18706700000.0,12959521000.0,31746259000.0,12215183000.0,26421230000.0,25814538000.0,13490670000.0
