time,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,EC-EARTH3,CAMS-CSM1-0,BCC-CSM2-MR,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0,CMCC-CM2-SR5,INM-CM5-0,MPI-ESM1-2-HR,CESM2,CESM2-WACCM
2010.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0,707214251300.0
2011.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0,708273214500.0
2012.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0,706667527400.0
2013.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0,706644659300.0
2014.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0,707437442400.0
2015.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0,705427737200.0
2016.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0,706478475400.0
2017.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0,702620950800.0
2018.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0,702563006700.0
2019.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0
2020.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0
2021.0,698667379500.0,699372295400.0,699429620800.0,698313187200.0,699259742400.0,698574594300.0,699246542700.0,698771757500.0,698735972700.0,704389571000.0,699367872200.0,699220089500.0,698683755000.0,699755134800.0
2022.0,696985288100.0,697958817900.0,697444943700.0,696626706600.0,698317504100.0,697452712300.0,697124453900.0,697614272200.0,696874000450.0,701415407600.0,699164226700.0,699149513400.0,696886676400.0,698443654560.0
2023.0,695592011100.0,697049543200.0,697961491700.0,694758905200.0,696826334200.0,696804066100.0,696248430100.0,695983260350.0,696231117100.0,698777782800.0,696233768200.0,697275540000.0,695567754160.0,696100804300.0
2024.0,693857079640.0,694983938340.0,695416432540.0,693647802960.0,696344454800.0,694898418650.0,694585076490.0,695266697440.0,693908973000.0,697819670300.0,695836609100.0,696020396500.0,695110006960.0,694502087350.0
2025.0,692586932900.0,693526373500.0,694193342660.0,691125823300.0,698666353640.0,693571721760.0,694028424100.0,693262565600.0,692376775760.0,695959397200.0,694288809840.0,694268970000.0,693176872400.0,693422816800.0
2026.0,691873993860.0,692321141970.0,692507993000.0,688961605800.0,694774592200.0,692811264200.0,692096432900.0,691174489200.0,691772534100.0,695985957370.0,692397970100.0,692998871450.0,691366701260.0,690832393950.0
2027.0,692439538630.0,690264723600.0,691093264850.0,685872633700.0,694107864300.0,692098822690.0,690208170800.0,689527338920.0,689661461050.0,693412203060.0,691488791700.0,691762528650.0,689422031700.0,689138798960.0
2028.0,689421205900.0,690020709600.0,689499547400.0,683480600600.0,691650692500.0,689731190300.0,689888376710.0,688137093860.0,687728857850.0,692567567240.0,689068688160.0,690158895740.0,688114477650.0,686517392950.0
2029.0,687765572150.0,687558448350.0,687321461800.0,680593724650.0,690993519900.0,687093784360.0,686422936100.0,685763402600.0,685862543870.0,690299203520.0,687063796400.0,688160937460.0,686144522960.0,686051669300.0
2030.0,686263812600.0,685609855850.0,685479866500.0,678405494600.0,689359277650.0,686690105700.0,685921458060.0,684042256950.0,683640679160.0,688638268040.0,685127561710.0,687647881250.0,683471549440.0,682740423100.0
2031.0,684074809050.0,683403544040.0,683517058860.0,675668001300.0,687318475100.0,684197807760.0,682071071000.0,683721109550.0,681436161600.0,688952745240.0,683656030360.0,685970535340.0,680633897500.0,680872941400.0
2032.0,681795996700.0,681788046060.0,681580344140.0,673564441300.0,685654626100.0,680972282960.0,680593408570.0,680601377350.0,679187742950.0,686631699460.0,681485799000.0,684559245550.0,678954620650.0,678844404400.0
2033.0,679996278600.0,679857477740.0,679881136800.0,670275286260.0,683973814450.0,679135349500.0,678614828600.0,679056407300.0,676585131400.0,685761389610.0,679231836200.0,683402687700.0,676721171800.0,675557422900.0
2034.0,677647308360.0,678289121100.0,677928468100.0,667557607000.0,683100603760.0,677322450330.0,676355485470.0,676932650470.0,675621327600.0,682916692510.0,676751427040.0,681670122060.0,674699177700.0,672737645500.0
2035.0,676076831000.0,675561772900.0,675692861790.0,665188896800.0,682765221960.0,675094344440.0,673404428100.0,675137534540.0,672749064100.0,681962025000.0,674511532700.0,680749490300.0,671894971900.0,672964669860.0
2036.0,674085933800.0,674475554600.0,674322735460.0,661365239840.0,679075102100.0,673549430150.0,670961330450.0,673242877600.0,670197039000.0,679033920000.0,673173155760.0,678366297300.0,669748857400.0,668296341370.0
2037.0,671564950140.0,672659384540.0,672680559210.0,657838206750.0,678355383900.0,671027089140.0,669436886400.0,672214855650.0,667480417210.0,677028592330.0,670809197600.0,676098198650.0,666436427100.0,665957793000.0
2038.0,669392824480.0,670028323940.0,669916735560.0,655516541900.0,677000327200.0,668435717000.0,666550612700.0,669539962660.0,664361351400.0,674773208600.0,668266904140.0,674428088300.0,664457830850.0,664039440140.0
2039.0,666847415360.0,667748513740.0,667791689240.0,651934239840.0,675311689740.0,666078758000.0,664692943000.0,666712944870.0,661551121750.0,672948695300.0,666975218450.0,672700298000.0,660782932000.0,661037659040.0
2040.0,664144111770.0,664839838900.0,666057935200.0,648458858500.0,673946912700.0,663305351300.0,662107984000.0,664935074720.0,658734506360.0,672128699190.0,664112405670.0,671148374910.0,658074893300.0,658098625180.0
2041.0,662431136300.0,662818906300.0,663835286200.0,645635978440.0,671513966360.0,659690146550.0,659170983130.0,662606952200.0,655885797600.0,669168391160.0,661951600240.0,669308615000.0,655128569380.0,655149233750.0
2042.0,659282859600.0,663130681140.0,660273381400.0,642205006150.0,670886207400.0,656919217870.0,656852984200.0,659887902080.0,652833748040.0,668267547940.0,658853959600.0,667352406940.0,651471962400.0,653302236350.0
2043.0,656594675860.0,658230581980.0,658620722940.0,639561726660.0,669982253540.0,654280603200.0,653757164000.0,657986249700.0,649787358690.0,664671850150.0,656579761510.0,665627222440.0,648461154600.0,651701918600.0
2044.0,654071283110.0,655338273540.0,656098608100.0,635567754200.0,669795427240.0,651023558610.0,650943531700.0,656938823200.0,646718778730.0,662630254360.0,654151609220.0,663632583680.0,645156967970.0,648209477340.0
2045.0,651846498230.0,655739371660.0,653247158030.0,631279088140.0,665909450700.0,647707675760.0,648531303960.0,654318789620.0,643693400000.0,660580235370.0,652334822100.0,660298442300.0,641506882420.0,644786070850.0
2046.0,648548778950.0,651496019500.0,650605222900.0,627706290300.0,664406633100.0,645071910310.0,644885628550.0,652297968100.0,640377392140.0,655744987060.0,649905586300.0,659086554440.0,638507907540.0,641263404940.0
2047.0,645269132850.0,648857277790.0,648598496730.0,624745520860.0,662071892050.0,641741998000.0,641623579190.0,650029798660.0,636803052340.0,652825991860.0,647381230400.0,657271849510.0,636758092940.0,637670890100.0
2048.0,641707858700.0,644881544470.0,646659635640.0,620822131730.0,660153013700.0,639453874760.0,638829044370.0,647113786720.0,633565218200.0,650140066040.0,645602574070.0,655602747360.0,633149630450.0,634063154100.0
2049.0,639747161140.0,642011624360.0,643889059240.0,617068744260.0,658020796000.0,637198131000.0,635747099700.0,645194627310.0,630152422400.0,647031836420.0,642961622460.0,652129511650.0,629606604750.0,630554652690.0
2050.0,636112091650.0,638182054110.0,640979696900.0,613064234650.0,655520110010.0,633847293990.0,631973825180.0,643772878540.0,627014365850.0,643592657260.0,640406078660.0,651318327900.0,627105143940.0,626656039860.0
2051.0,633179727200.0,635365882900.0,639614367600.0,608464725180.0,653691592540.0,630051003300.0,628153529700.0,639881482960.0,622961469700.0,640363601040.0,638250342100.0,648259658740.0,623766546520.0,622744155550.0
2052.0,629916797700.0,632108467700.0,639382866050.0,604198230150.0,652792665730.0,627120609870.0,625013838660.0,637302152300.0,619650774420.0,636676173780.0,635619203960.0,645754741350.0,620690801440.0,619765830200.0
2053.0,627148997380.0,629282474360.0,634173372660.0,600821257740.0,650995258200.0,624157095300.0,621132174720.0,636130160730.0,617078634520.0,632463952720.0,633333662410.0,642835870920.0,616911295360.0,615917344150.0
2054.0,623368432050.0,625792384220.0,631349847010.0,597034848200.0,647894371150.0,620767301440.0,617372593460.0,633328598870.0,613130320610.0,628818089500.0,631848099370.0,640559756040.0,614543077130.0,611947278010.0
2055.0,619839189550.0,622744431030.0,630241271340.0,592301388680.0,645641026340.0,617830368650.0,613864340350.0,629976686810.0,609576388340.0,624661761040.0,628998108460.0,638414388070.0,610672227480.0,609067523910.0
2056.0,616879183400.0,619885782630.0,626422946530.0,587717199600.0,643221792450.0,614722134860.0,609630707660.0,627687690160.0,606812309260.0,620897676990.0,626162692510.0,635486904350.0,607101878880.0,605378077470.0
2057.0,613809110060.0,616955836300.0,623960939260.0,583353954330.0,641979256030.0,611431922140.0,605570131010.0,626201925280.0,603102472840.0,617664412400.0,623104000330.0,633785250800.0,603265948690.0,601696609900.0
2058.0,611327863120.0,614028391240.0,620434156140.0,578867174650.0,637741625590.0,608692399680.0,601434922580.0,623439150440.0,599461753810.0,613266915530.0,620748792050.0,630788499150.0,600010964810.0,597535595400.0
2059.0,608627288720.0,610262641040.0,617900407190.0,574588760260.0,638215536200.0,604804178990.0,596780439110.0,620638010490.0,595110751160.0,609352227600.0,618905266730.0,628155079340.0,596182823680.0,593874328140.0
2060.0,605047195800.0,607454621330.0,615192187280.0,570483321170.0,633519739510.0,600636377970.0,593769490720.0,618417609610.0,590923109200.0,604926052950.0,615732944390.0,626536414850.0,592806014450.0,589507215360.0
2061.0,601247890400.0,605107192250.0,612629876880.0,565136252160.0,630474139720.0,597090034560.0,589107038520.0,615363882980.0,589514647400.0,602712720970.0,613036924960.0,623336248860.0,590192880340.0,586046021150.0
2062.0,598469044610.0,601704291710.0,610071287940.0,560106582640.0,628300485500.0,593007867670.0,584689815380.0,612928775750.0,584364987570.0,597812820320.0,611685850250.0,620188417250.0,585472005780.0,582023153420.0
2063.0,595157034280.0,598789761520.0,608418157770.0,555276246130.0,626681040660.0,589166078950.0,580347808070.0,609510624910.0,580761516720.0,593503928220.0,610510551380.0,617572472280.0,581421087270.0,578225319420.0
2064.0,591304893540.0,596272131740.0,605009485130.0,550681570180.0,623965842330.0,586933141700.0,576012052670.0,606674026650.0,576595916950.0,589020554260.0,605692428040.0,615822039170.0,578207615590.0,574227859360.0
2065.0,589375678090.0,592439991830.0,602608845180.0,545522508400.0,621831014850.0,584186472660.0,571058455350.0,604019361300.0,573522548330.0,584140711640.0,604534742080.0,613726888720.0,573955193670.0,570487807550.0
2066.0,586420489760.0,588945014620.0,599187415260.0,541119284640.0,619734636860.0,579700439200.0,567335047690.0,602067193820.0,569908755130.0,579326909640.0,601236236300.0,611459972110.0,570299055670.0,567672763880.0
2067.0,583571595890.0,586207962820.0,597081883420.0,536516519090.0,617597175530.0,575629903950.0,563233699600.0,600246991950.0,566851865900.0,575101662260.0,598287995420.0,608566782170.0,566449315150.0,565043685450.0
2068.0,581861034060.0,583178555030.0,595049773930.0,531962584600.0,614812343600.0,571828066760.0,558746639540.0,596769151310.0,564480872140.0,569991233100.0,596476293480.0,606179913320.0,563455153120.0,560104351280.0
2069.0,578697261780.0,579861449870.0,591564701210.0,526849955060.0,612143380640.0,568011047360.0,553811101490.0,593436136650.0,562280515570.0,565921959670.0,594227242340.0,603621273090.0,559429374420.0,556214268530.0
2070.0,575228180670.0,577507032950.0,589429436220.0,522517011340.0,609227461340.0,564866449840.0,549025780660.0,590834702550.0,556417763290.0,561013889680.0,592119396340.0,600250897440.0,555944234960.0,552061351230.0
2071.0,572009051220.0,574128660580.0,586874896600.0,518067672790.0,607008624150.0,563712196180.0,544388933280.0,588091444090.0,552953901230.0,556518607540.0,588752132800.0,597198891880.0,552069114700.0,549011161510.0
2072.0,569082479770.0,571414726150.0,584529304380.0,513973933130.0,604929507120.0,559034860880.0,540228258420.0,586884098930.0,549301497790.0,550989838780.0,585775667740.0,595368689280.0,549042108680.0,545992907680.0
2073.0,565761085360.0,568303637780.0,581611783100.0,509420161810.0,602612406200.0,556314225190.0,536222847010.0,583155581930.0,547755105150.0,546281716580.0,585365382160.0,592156807420.0,544622841870.0,541200932760.0
2074.0,563011784060.0,564732095470.0,579553370880.0,505148947300.0,599441083080.0,551990930720.0,531881139040.0,583564784840.0,543205894730.0,540799013220.0,581384368170.0,590066509760.0,540887964650.0,536982894390.0
2075.0,560698398550.0,563550572770.0,577049783750.0,501213415210.0,597099882360.0,548239155870.0,526627402700.0,579005850350.0,539638621710.0,536646745640.0,578525795840.0,586726698740.0,536235476690.0,533907469160.0
2076.0,557387790660.0,560629863820.0,573999700180.0,496156887180.0,594393222450.0,545238225640.0,521575676090.0,576030129640.0,536434159040.0,531789097640.0,576364418530.0,584359786420.0,533719594100.0,529694126740.0
2077.0,555774474900.0,558993817820.0,571829332540.0,491129701790.0,592057469420.0,541442679560.0,516716763900.0,572937211780.0,532510343510.0,526853911940.0,573656655720.0,581333354060.0,529396812310.0,526604052240.0
2078.0,551940581650.0,554924242530.0,569483493040.0,486152056520.0,589592929050.0,538583220130.0,512392873550.0,571857620130.0,528915519110.0,522196544850.0,572740396810.0,578939034340.0,525394833260.0,523195340620.0
2079.0,548265000380.0,552635968410.0,566723085180.0,482327941650.0,589549615980.0,536456515990.0,507064427030.0,568132722530.0,525268718310.0,516789919460.0,568411975070.0,576044770970.0,521783995760.0,518925256360.0
2080.0,545795171510.0,549315186290.0,564386214670.0,477533943350.0,585817645830.0,532634188970.0,504589288030.0,566096768400.0,522189051640.0,511506531320.0,566245290800.0,574257690020.0,517232766420.0,516192575780.0
2081.0,542248802860.0,547782523140.0,561483838330.0,473015069630.0,583586003560.0,529103457250.0,497332676100.0,563337926700.0,518931543670.0,507449959610.0,566601972950.0,569540205760.0,513620769280.0,510844723210.0
2082.0,539884355560.0,543309372320.0,559409470070.0,468473837790.0,581075861850.0,526944083210.0,491918326480.0,561069589750.0,516247272660.0,500956922590.0,562344496500.0,567125427300.0,509938917590.0,506831610900.0
2083.0,538469228810.0,540191757220.0,557941720100.0,464267120140.0,578964565730.0,523527949890.0,487057081580.0,558109851690.0,513330321590.0,495173108580.0,559341583240.0,564282370580.0,506006079890.0,502931310140.0
2084.0,533935873910.0,538232095440.0,554101851110.0,461065817440.0,579887619560.0,519913907670.0,481213498610.0,555020238450.0,509476025310.0,489738617280.0,556510503700.0,562069215260.0,502976845020.0,498837428770.0
2085.0,530491460870.0,535582378780.0,551793543230.0,455977248400.0,578723285370.0,516818988490.0,476504264640.0,552750543260.0,505492453390.0,484322267350.0,553844984070.0,559783962950.0,498546493130.0,494560521950.0
2086.0,527933448290.0,532651898060.0,549613259050.0,450816357760.0,573559800120.0,514042097030.0,471207571180.0,550732224800.0,507402008200.0,479912723590.0,554658197240.0,557480713510.0,494964969650.0,490359729190.0
2087.0,525030164890.0,529826853650.0,546721257220.0,446377870340.0,572191952460.0,510495848950.0,466056048680.0,547563412920.0,500206043560.0,474394425920.0,550788431640.0,555236790100.0,490268917780.0,486816591210.0
2088.0,521895698740.0,526768484560.0,543992645240.0,442390039236.0,568688467850.0,507906123930.0,460953900090.0,545377442930.0,498503068100.0,469345816180.0,546736774660.0,552155921620.0,486070113250.0,484345309620.0
2089.0,519102989030.0,523585644740.0,541355826900.0,436716934940.0,568813161870.0,504468974930.0,456280412970.0,542202784140.0,493430721600.0,464290951670.0,544263803350.0,549214437080.0,481660828300.0,478131648210.0
2090.0,516314180030.0,520510108590.0,539418174350.0,432651687930.0,567747185670.0,501940673050.0,451260401830.0,539725498370.0,492146718230.0,458692154140.0,543137970020.0,547184132280.0,477964387930.0,473925192070.0
2091.0,512869979750.0,518150950690.0,536859860830.0,427941899420.0,563342838900.0,498632535330.0,446427403920.0,536632627480.0,486889210760.0,453697399950.0,541158517790.0,544780371870.0,473758361720.0,469520471900.0
2092.0,509863846910.0,514928071960.0,534152205090.0,422934223600.0,561032500520.0,495542455500.0,440852909030.0,535119099820.0,483583622950.0,448231409070.0,538232020230.0,541749490080.0,470201976170.0,466319155960.0
2093.0,506826885900.0,511961659980.0,532330201390.0,417787850910.0,559135948830.0,491473433870.0,435546467130.0,532210778230.0,481004148180.0,443086931960.0,535509244020.0,541686805220.0,467883658960.0,462156977790.0
2094.0,504098427010.0,509775537480.0,530516584850.0,412717172260.0,557057437240.0,488456272630.0,430494043010.0,529322164030.0,480037908840.0,437651184980.0,534204082970.0,537021655570.0,463430133740.0,457673781700.0
2095.0,501807390100.0,506333918220.0,527761539420.0,408165181934.0,555932063100.0,485394340930.0,425983475840.0,526861693050.0,475261216050.0,432232869910.0,531245063320.0,534197646860.0,459386229220.0,454599924940.0
2096.0,499229548020.0,502600458190.0,525224023050.0,403463873030.0,553168069400.0,481783101270.0,421151386470.0,523994934890.0,474459914580.0,427358393420.0,529972114680.0,531571850210.0,455446221090.0,452011233050.0
2097.0,496078735570.0,501306126440.0,522367147400.0,397960564206.0,551330225330.0,479108795700.0,416140402460.0,521728962480.0,469912929600.0,421832769730.0,526955452080.0,529983069410.0,452169335700.0,446852990750.0
2098.0,493520275290.0,497474882690.0,520394895840.0,393492699190.0,552726997100.0,476678282710.0,410979895680.0,520024002870.0,466859024190.0,416612440010.0,524253970340.0,527567708040.0,448057127920.0,443057953640.0
2099.0,490198228230.0,497787981360.0,517371308510.0,388833580850.0,551695776580.0,472833304490.0,405993463300.0,518533281350.0,465539974290.0,410700031820.0,522242499730.0,527490475450.0,443129557830.0,438743726920.0
2100.0,488741922750.0,492749865050.0,517584949550.0,383861827080.0,548493849350.0,471557489080.0,401498489690.0,516258476130.0,462239869330.0,405022368750.0,519875250130.0,524265031950.0,439249122230.0,435119913510.0
