time,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MRI-ESM2-0
2059.0,35448496000.0,35239924000.0,32469152000.0,35477020000.0
2060.0,35152870000.0,34886000000.0,32038466000.0,35252417000.0
2061.0,34853306000.0,34540823000.0,31585087000.0,34930115000.0
2062.0,34590597000.0,34235427000.0,31055903000.0,34691502000.0
2063.0,34220763000.0,33879388000.0,30561683000.0,34372178000.0
2064.0,33881125000.0,33593537000.0,30125860000.0,34052164000.0
2065.0,33565147000.0,33207060000.0,29803678000.0,33726626000.0
2066.0,33226545000.0,32857395000.0,29360300000.0,33416886000.0
2067.0,32862908000.0,32549292000.0,29041380000.0,33112805000.0
2068.0,32504635000.0,32182966000.0,28674808000.0,32876933000.0
2069.0,32140825000.0,31838335000.0,28241617000.0,32655778000.0
2070.0,31761980000.0,31501668000.0,27875158000.0,32381094000.0
2071.0,31345703000.0,31263814000.0,27597367000.0,32101595000.0
2072.0,31088708000.0,31004641000.0,27202030000.0,31719447000.0
2073.0,30711763000.0,30718118000.0,26747263000.0,31458710000.0
2074.0,30426294000.0,30362538000.0,26456463000.0,31135040000.0
2075.0,30093603000.0,30059735000.0,26107224000.0,30824204000.0
2076.0,29575453000.0,29727222000.0,25744730000.0,30602504000.0
2077.0,29239054000.0,29515002000.0,25329555000.0,30344100000.0
2078.0,28870220000.0,29185446000.0,25042883000.0,30138216000.0
2079.0,28485634000.0,28854852000.0,24747723000.0,29912084000.0
2080.0,28083808000.0,28542450000.0,24432394000.0,29783980000.0
2081.0,27705965000.0,28250137000.0,24091537000.0,29407224000.0
2082.0,27348308000.0,28004927000.0,23786207000.0,29156483000.0
2083.0,26934366000.0,27709500000.0,23361925000.0,29143802000.0
2084.0,26459556000.0,27426128000.0,23019717000.0,28781466000.0
2085.0,25939522000.0,27180820000.0,22608770000.0,28480311000.0
2086.0,25486168000.0,26944725000.0,22275360000.0,28213066000.0
2087.0,25069943000.0,26722513000.0,21886240000.0,28070447000.0
2088.0,24651686000.0,26367918000.0,21582852000.0,27960068000.0
2089.0,24237595000.0,26054756000.0,21249317000.0,27616698000.0
2090.0,23792955000.0,25809510000.0,20915941000.0,27466996000.0
2091.0,23217584000.0,25572774000.0,20654508000.0,27260162000.0
2092.0,22753632000.0,25283207000.0,20371065000.0,27051758000.0
2093.0,22343356000.0,25016609000.0,20052382000.0,27156550000.0
2094.0,21733136000.0,24775563000.0,19828015000.0,26689240000.0
2095.0,21435906000.0,24662530000.0,19538153000.0,26479387000.0
2096.0,21078514000.0,24381798000.0,19284562000.0,26614890000.0
2097.0,20692505000.0,24217997000.0,18975730000.0,27714484000.0
2098.0,20297912000.0,24012319000.0,18727741000.0,26814610000.0
2099.0,19907631000.0,23757142000.0,18280080000.0,26284165000.0
2100.0,19490398000.0,23876876000.0,18036042000.0,26232347000.0
2101.0,19013644000.0,23383880000.0,17831793000.0,25876929000.0
2102.0,18498445000.0,23140045000.0,17513261000.0,25776144000.0
2103.0,18175937000.0,23065725000.0,17338730000.0,25900018000.0
2104.0,17846583000.0,23091042000.0,17218191000.0,25580485000.0
2105.0,17477770000.0,23049093000.0,17016012000.0,25836319000.0
2106.0,17222203000.0,22518802000.0,16738286000.0,25792852000.0
2107.0,16837591000.0,22741199000.0,16517582000.0,25729968000.0
2108.0,16577874000.0,22260134000.0,16314159000.0,25829272000.0
2109.0,16244027000.0,22018110000.0,16111864000.0,25243677000.0
2110.0,15848852000.0,21717109000.0,16222057000.0,25272914000.0
2111.0,15492438000.0,21596780000.0,15933942000.0,25570116000.0
2112.0,15193827000.0,21271728000.0,15751923000.0,25129484000.0
2113.0,14900680000.0,21393644000.0,15407456000.0,24930840000.0
2114.0,14522420000.0,21031848000.0,15196049000.0,24826704000.0
2115.0,14070085000.0,20964350000.0,15287125000.0,24812579000.0
2116.0,13941176000.0,20840088000.0,14920863000.0,24876550000.0
2117.0,13468193000.0,20662862000.0,14747811000.0,24629580000.0
2118.0,13109737000.0,20414716000.0,14560406000.0,24255371000.0
2119.0,12963338000.0,20708061000.0,14445832000.0,24408721000.0
2120.0,12633413000.0,20200874000.0,14290050000.0,23969966000.0
2121.0,12342121000.0,19963785000.0,14138593000.0,23789531000.0
2122.0,12750150000.0,19997182000.0,14255859000.0,24233998000.0
2123.0,12102795000.0,19755528000.0,13918192000.0,23539560000.0
2124.0,11728002000.0,19829594000.0,13770077000.0,23686535000.0
2125.0,11461324000.0,19680842000.0,13682466000.0,23339158000.0
2126.0,11242113000.0,19381762000.0,13553525000.0,23491260000.0
2127.0,10990806000.0,19355318000.0,13627092000.0,23465466000.0
2128.0,10783626000.0,18988106000.0,13286023000.0,23290792000.0
2129.0,10556940000.0,19026369000.0,13125945000.0,23061662000.0
2130.0,10392397000.0,18992679000.0,13025320000.0,23551136000.0
2131.0,10276815000.0,18579296000.0,12861411000.0,22959712000.0
2132.0,10116984000.0,18880348000.0,12963844000.0,23161706000.0
2133.0,9934970000.0,19450235000.0,12666828000.0,22855485000.0
2134.0,9808350000.0,18900797000.0,12467696000.0,22933735000.0
2135.0,9833672000.0,19299766000.0,12386852000.0,23041362000.0
2136.0,9597373000.0,19853003000.0,12535404000.0,23543448000.0
2137.0,9432226000.0,18685309000.0,12270138000.0,22670897000.0
2138.0,9369370000.0,18445572000.0,12121905000.0,24077113000.0
2139.0,9287497000.0,19265743000.0,12031776000.0,24861686000.0
2140.0,8991775000.0,18837420000.0,11719230000.0,23878610000.0
2141.0,8763522000.0,18256404000.0,11564244000.0,23493260000.0
2142.0,8654768000.0,17903290000.0,11505425000.0,23858358000.0
2143.0,8779647000.0,17847400000.0,11732444000.0,25167364000.0
2144.0,8520159000.0,17931133000.0,11463444000.0,25978687000.0
2145.0,8289163300.0,17573083000.0,11199636000.0,25620978000.0
2146.0,8027693000.0,17854250000.0,11175675000.0,24655677000.0
2147.0,7853738000.0,17795265000.0,10937243000.0,23971305000.0
2148.0,7679517000.0,17363855000.0,10800034000.0,23701176000.0
2149.0,7542330000.0,17280850000.0,10669186000.0,23525274000.0
2150.0,7351817700.0,17639793000.0,10646845000.0,25337760000.0
2151.0,7415848000.0,17242538000.0,10569787000.0,24766636000.0
2152.0,7155719700.0,18118615000.0,10509190000.0,23732617000.0
2153.0,6944243000.0,17242919000.0,10457843000.0,25395767000.0
2154.0,6677148700.0,17527546000.0,10417946000.0,24002480000.0
2155.0,6575240000.0,16831372000.0,10112802000.0,23398535000.0
2156.0,6399937000.0,16673738000.0,10045832000.0,22983946000.0
2157.0,6326854000.0,16644105000.0,9865404000.0,23734215000.0
2158.0,6274916400.0,16881255000.0,10324127000.0,25475090000.0
2159.0,6395193000.0,16654215000.0,9787598000.0,24793086000.0
2160.0,6126931000.0,16485354000.0,9606446000.0,23847780000.0
2161.0,6119470600.0,16964466000.0,9554409000.0,24273680000.0
2162.0,5935525400.0,16164900000.0,9458378000.0,24069257000.0
2163.0,5854754000.0,16058203000.0,9473521000.0,23714865000.0
2164.0,5741366300.0,16371640000.0,9226311000.0,24670304000.0
2165.0,5760147500.0,16140105000.0,9439855000.0,24139129000.0
2166.0,5741007400.0,15742738000.0,9114115000.0,25833882000.0
2167.0,5552529000.0,15555181000.0,8873460000.0,25501985000.0
2168.0,5765373000.0,15409657000.0,8832563000.0,25124418000.0
2169.0,5638068700.0,15847281000.0,8689145000.0,26974270000.0
2170.0,5326172700.0,16339171000.0,8548701700.0,29357998000.0
2171.0,5278585300.0,15901120000.0,8740614000.0,27406731000.0
2172.0,5209919000.0,15539722000.0,9036114000.0,27029232000.0
2173.0,5392636000.0,15195940000.0,8668947000.0,27953002000.0
2174.0,5668101000.0,15099082000.0,8376415000.0,26110024000.0
2175.0,5445164500.0,14983639000.0,8212676000.0,25973135000.0
2176.0,5158921700.0,14687508000.0,8500478500.0,32207880000.0
2177.0,5150402000.0,15523138000.0,8025737000.0,28611508000.0
2178.0,5009189000.0,15066676000.0,8170574000.0,27602618000.0
2179.0,5109879300.0,14707040000.0,7975754000.0,29919513000.0
2180.0,5038461000.0,14595940000.0,8217969000.0,27952304000.0
2181.0,4894310000.0,14471623000.0,7834258000.0,27627547000.0
2182.0,5182138400.0,14370208000.0,8145571000.0,27499327000.0
2183.0,4976996400.0,14288712000.0,7989553700.0,27099156000.0
2184.0,5100299300.0,13982402000.0,7633793000.0,30210079000.0
2185.0,5302870000.0,14121924000.0,7491249700.0,29396988000.0
2186.0,4947783000.0,13898615000.0,7290375000.0,28032650000.0
2187.0,4768794600.0,13864204000.0,7227075000.0,26938888000.0
2188.0,4722847000.0,13868172000.0,7519921000.0,26548582000.0
2189.0,4964219000.0,13765120000.0,7315456000.0,26610538000.0
2190.0,5449204700.0,15650542000.0,7471896600.0,29356680000.0
2191.0,4893566500.0,16209961000.0,8648070000.0,26400119000.0
2192.0,4767620000.0,14755443000.0,7947999700.0,28356635000.0
2193.0,4667161600.0,14593053000.0,7339966000.0,26454729000.0
2194.0,4602928000.0,14447285000.0,7051297000.0,27449470000.0
2195.0,4774987300.0,14506597000.0,7596484000.0,26899995000.0
2196.0,4540086000.0,14057369000.0,7090992600.0,25757647000.0
2197.0,4607705600.0,13733617000.0,6902004700.0,26700192000.0
2198.0,5148169000.0,13563098000.0,7668590600.0,26163704000.0
2199.0,4502485000.0,14131978000.0,7113001000.0,26840793000.0
2200.0,4344381000.0,13417785000.0,7053074400.0,26277468000.0
2201.0,4386887700.0,13284365000.0,6662236700.0,25937076000.0
2202.0,4413566000.0,14141685000.0,6448747500.0,26615032000.0
2203.0,4266278700.0,13388452000.0,6381661000.0,26127006000.0
2204.0,4562669600.0,13857113000.0,6390843400.0,29165095000.0
2205.0,4829778400.0,13028398000.0,6766184000.0,27149801000.0
2206.0,4208626200.0,12837257000.0,6840070700.0,30110888000.0
2207.0,4167725300.0,13106206000.0,6290788400.0,29511030000.0
2208.0,4189638100.0,12998621000.0,7143771000.0,28068670000.0
2209.0,4094489000.0,12984617000.0,6282260500.0,26712345000.0
2210.0,4050930200.0,12905551000.0,6078416400.0,26468850000.0
2211.0,4078142500.0,12577938000.0,5945273300.0,27172180000.0
2212.0,4017064000.0,12372752000.0,5832210400.0,26075245000.0
2213.0,4239209200.0,12720057000.0,5758482000.0,25882683000.0
2214.0,4134441000.0,12347453000.0,5716391400.0,25761237000.0
2215.0,4284856600.0,12155023000.0,5650577000.0,26672820000.0
2216.0,4064534000.0,12403405000.0,8794747000.0,25522760000.0
2217.0,4328483000.0,12081837000.0,5994779000.0,25387280000.0
2218.0,4074628600.0,11999575000.0,5704869000.0,25293451000.0
2219.0,3901946400.0,12271088000.0,5647702000.0,25190105000.0
2220.0,4344583000.0,11891391000.0,5480834600.0,25652054000.0
2221.0,3894642000.0,11738419000.0,5365430300.0,25248573000.0
2222.0,3950043000.0,11807557000.0,5411047400.0,25213469000.0
2223.0,5066813000.0,11637272000.0,5360720000.0,24911600000.0
2224.0,3835955200.0,11581096000.0,5315869000.0,25641861000.0
2225.0,3793328000.0,11550163000.0,5381714000.0,24771633000.0
2226.0,3917700400.0,11455391000.0,5186719000.0,24739035000.0
2227.0,3732722000.0,11364687000.0,5185086000.0,24755194000.0
2228.0,3651059500.0,11296302000.0,5164747000.0,24582179000.0
2229.0,3606374400.0,11215773000.0,5061821000.0,25458125000.0
2230.0,3640082200.0,11126662000.0,5133797400.0,24905507000.0
2231.0,3599023600.0,11096289000.0,5036077000.0,25343455000.0
2232.0,3652618000.0,10980056000.0,5049234000.0,26421490000.0
2233.0,3922191600.0,11137934000.0,4936133000.0,25826105000.0
2234.0,3596593200.0,10905160000.0,4887680000.0,25281180000.0
2235.0,3683331600.0,10807899000.0,4897729000.0,24738960000.0
2236.0,3901425000.0,10715741000.0,4924488000.0,27735720000.0
2237.0,3811753500.0,10630538000.0,5191503400.0,25135495000.0
2238.0,3508314000.0,10623545000.0,4822990000.0,26492684000.0
2239.0,3445388000.0,10585553000.0,4773130000.0,25856264000.0
2240.0,3549973800.0,10651418000.0,4797845000.0,25264450000.0
2241.0,3566918400.0,10513342000.0,4752243700.0,27163644000.0
2242.0,3425309400.0,10451945000.0,4612896000.0,26729400000.0
2243.0,3516831700.0,10298785000.0,5550366000.0,25837210000.0
2244.0,3411909000.0,10254981000.0,4761071000.0,25834885000.0
2245.0,3412618000.0,10162305000.0,4608728600.0,25538075000.0
2246.0,3368353300.0,10101020000.0,4615957500.0,25353488000.0
2247.0,3407409400.0,10010284000.0,4493019600.0,25253988000.0
2248.0,3329974500.0,9915237000.0,4462691300.0,28115931000.0
2249.0,3323685600.0,9857955000.0,5320540000.0,25836804000.0
2250.0,3282632700.0,9946813000.0,4683839500.0,28482850000.0
2251.0,3361570000.0,9785269000.0,4452851000.0,26702297000.0
2252.0,3425430300.0,9745132000.0,4352148000.0,26728020000.0
2253.0,3285844200.0,9701494000.0,4365063700.0,26458100000.0
2254.0,3343149000.0,9613808000.0,4476793300.0,25696465000.0
2255.0,3393909200.0,9557682000.0,4446434300.0,26257306000.0
2256.0,3262473500.0,9525886000.0,4550836000.0,25941662000.0
2257.0,3241360000.0,9448945000.0,4248612600.0,25718596000.0
2258.0,3214221800.0,9384860000.0,4289206000.0,25475178000.0
2259.0,3233956900.0,9285202000.0,4206218800.0,25469491000.0
2260.0,3221978000.0,9260206000.0,4208863000.0,28634675000.0
2261.0,3274058500.0,9216112000.0,4146506800.0,26670264000.0
2262.0,3237787400.0,9122088000.0,4132437200.0,26207812000.0
2263.0,3208471800.0,9098316000.0,4595638000.0,25748281000.0
2264.0,3210155000.0,9078348000.0,4064508400.0,25627572000.0
2265.0,3393024500.0,8931154000.0,4045398800.0,26319716000.0
2266.0,3364187400.0,8895269000.0,4240919800.0,25861853000.0
2267.0,3548480800.0,8857933000.0,4274402600.0,25960208000.0
2268.0,3252868400.0,8788227000.0,4009720000.0,26311684000.0
2269.0,3739266300.0,8753562000.0,3911604500.0,25946186000.0
2270.0,3281093000.0,8694196000.0,3896300500.0,25990515000.0
2271.0,3218061000.0,8643844000.0,3871500000.0,25872648000.0
2272.0,3235116300.0,8581542000.0,4883963000.0,29180613000.0
2273.0,3163043300.0,8542977000.0,4453241000.0,26804020000.0
2274.0,3186924500.0,8500162600.0,4030986200.0,26611940000.0
2275.0,3093623600.0,8452836000.0,4239588900.0,25969592000.0
2276.0,3136642300.0,8351481300.0,4217311200.0,26247338000.0
2277.0,3059399700.0,8408073000.0,3921240600.0,25760242000.0
2278.0,3075916800.0,8282483000.0,3884580000.0,25888166000.0
2279.0,3069870800.0,8245537300.0,3898980600.0,25939634000.0
2280.0,3162553000.0,8334140400.0,3837509600.0,25828559000.0
2281.0,3132196000.0,8194849300.0,4733680000.0,25821377000.0
2282.0,3021354500.0,8080997400.0,3909469700.0,26627450000.0
2283.0,3325890300.0,8052446700.0,3747872000.0,26158336000.0
2284.0,3226874600.0,8029622300.0,4475546600.0,25792422000.0
2285.0,3021560300.0,8108569000.0,4711294000.0,25745830000.0
2286.0,3790303200.0,7909367300.0,3625043000.0,25718796000.0
2287.0,4242481700.0,7826790000.0,3570354700.0,25590276000.0
2288.0,3626921500.0,7777428000.0,3518511400.0,25675743000.0
2289.0,3366162200.0,7732861000.0,3521469200.0,25610070000.0
2290.0,3791243300.0,7875517400.0,3586579200.0,25559580000.0
2291.0,3648125700.0,7601630700.0,3537298400.0,25598060000.0
2292.0,3335295200.0,7563970600.0,3506873900.0,25836083000.0
2293.0,3248768500.0,7457860000.0,5824460300.0,25576677000.0
2294.0,3168758300.0,7402774500.0,4166169300.0,25537376000.0
2295.0,3126977800.0,7378381300.0,3737441500.0,25509786000.0
2296.0,3172992500.0,7294441500.0,3538437600.0,25541198000.0
2297.0,3150340000.0,7230221300.0,3644109300.0,25532991000.0
2298.0,3051398400.0,7171775500.0,3675720700.0,25629071000.0
2299.0,3017380900.0,7188393500.0,3461512200.0,25501708000.0
2300.0,3025918500.0,7098728000.0,3448174600.0,25450564000.0
