time,MPI-ESM-LR,NORESM1-M,GFDL-CM3,CANESM2,CNRM-CM5,IPSL-CM5A-LR,CESM1-CAM5,CSIRO-MK3-6-0,CCSM4,GISS-E2-R,GFDL-ESM2G
2020.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0,33941078000.0
2021.0,33937142000.0,33949307000.0,33915763000.0,33912168000.0,33940007000.0,33920915000.0,33921438000.0,33922972000.0,33932874000.0,33937398000.0,33926017000.0
2022.0,33930244000.0,33922634000.0,33905385000.0,33900940000.0,33921343000.0,33910614000.0,33903770000.0,33912640000.0,33923475000.0,33938104000.0,33913893000.0
2023.0,33914868000.0,33898938000.0,33877670000.0,33873334000.0,33896212000.0,33916465000.0,33875685000.0,33902356000.0,33984640000.0,33927483000.0,33909660000.0
2024.0,33926402000.0,33906053000.0,33839649000.0,33848769000.0,33889761000.0,33900420000.0,33846923000.0,33888231000.0,33988364000.0,33915924000.0,33900532000.0
2025.0,33892990000.0,33886505000.0,33809957000.0,33827095000.0,33877553000.0,33863055000.0,33832390000.0,33875886000.0,33974446000.0,33915030000.0,33896094000.0
2026.0,33876930000.0,33868872000.0,33771422000.0,33807694000.0,33855513000.0,33838346000.0,33802439000.0,33859318000.0,33966477000.0,33898470000.0,33879200000.0
2027.0,33877193000.0,33854075000.0,33706470000.0,33791457000.0,33840935000.0,33832606000.0,33754999000.0,33839000000.0,33981000000.0,33878720000.0,33847142000.0
2028.0,33849960000.0,33834879000.0,33615786000.0,33764610000.0,33814694000.0,33766541000.0,33708714000.0,33816900000.0,33929687000.0,33885352000.0,33854073000.0
2029.0,33831540000.0,33814080000.0,33547583000.0,33718082000.0,33771514000.0,33717440000.0,33671203000.0,33812679000.0,33941383000.0,33867210000.0,33837457000.0
2030.0,33799727000.0,33759175000.0,33488916000.0,33683706000.0,33752291000.0,33659636000.0,33610535000.0,33774850000.0,33913846000.0,33855943000.0,33796500000.0
2031.0,33785426000.0,33733247000.0,33389410000.0,33630788000.0,33728793000.0,33594757000.0,33513273000.0,33754927000.0,33894600000.0,33822452000.0,33768837000.0
2032.0,33766363000.0,33718262000.0,33313677000.0,33595662000.0,33697606000.0,33543346000.0,33452263000.0,33740564000.0,33887275000.0,33805306000.0,33755230000.0
2033.0,33728193000.0,33675997000.0,33265910000.0,33557983000.0,33651724000.0,33512688000.0,33400926000.0,33702783000.0,33873540000.0,33789323000.0,33719726000.0
2034.0,33689268000.0,33638603000.0,33215146000.0,33468142000.0,33621166000.0,33402825000.0,33265353000.0,33671080000.0,33863873000.0,33780734000.0,33715423000.0
2035.0,33643751000.0,33610910000.0,33151934000.0,33426991000.0,33577304000.0,33318736000.0,33206348000.0,33648941000.0,33856006000.0,33753650000.0,33731013000.0
2036.0,33612773000.0,33590016000.0,33053260000.0,33385277000.0,33547665000.0,33225611000.0,33114896000.0,33619417000.0,33823270000.0,33741310000.0,33671518000.0
2037.0,33570546000.0,33538068000.0,32981164000.0,33341544000.0,33517365000.0,33138942000.0,33032874000.0,33577929000.0,33803534000.0,33707276000.0,33655632000.0
2038.0,33487495000.0,33469514000.0,32892885000.0,33268543000.0,33418113000.0,32958853000.0,32862940000.0,33534296000.0,33747728000.0,33693317000.0,33631295000.0
2039.0,33441310000.0,33400576000.0,32838980000.0,33187232000.0,33374452000.0,32826927000.0,32719890000.0,33464762000.0,33668778000.0,33664723000.0,33610148000.0
2040.0,33404692000.0,33321013000.0,32777066000.0,33136673000.0,33265015000.0,32702405000.0,32571226000.0,33412045000.0,33645110000.0,33646498000.0,33536958000.0
2041.0,33355270000.0,33259190000.0,32659565000.0,33015142000.0,33183918000.0,32564822000.0,32400894000.0,33347980000.0,33592953000.0,33619767000.0,33512930000.0
2042.0,33261780000.0,33163227000.0,32540676000.0,32911397000.0,33060377000.0,32400353000.0,32265486000.0,33286003000.0,33563820000.0,33588330000.0,33475031000.0
2043.0,33208371000.0,33049790000.0,32425080000.0,32852824000.0,32913359000.0,32159298000.0,32096043000.0,33207392000.0,33511465000.0,33556060000.0,33417769000.0
2044.0,33078979000.0,32973212000.0,32348723000.0,32714000000.0,32772260000.0,32001870000.0,31805712000.0,33127770000.0,33399308000.0,33534505000.0,33357240000.0
2045.0,33011700000.0,32910432000.0,32185373000.0,32632259000.0,32623442000.0,31742614000.0,31531043000.0,33063725000.0,33329027000.0,33489373000.0,33308746000.0
2046.0,32943866000.0,32827216000.0,32022600000.0,32451957000.0,32502733000.0,31509756000.0,31376652000.0,32950512000.0,33275865000.0,33475381000.0,33270300000.0
2047.0,32888785000.0,32740798000.0,31945445000.0,32319924000.0,32353507000.0,31247118000.0,31143635000.0,32905380000.0,33197658000.0,33405740000.0,33232288000.0
2048.0,32824970000.0,32601063000.0,31850844000.0,32182778000.0,32202736000.0,31015143000.0,30849245000.0,32826083000.0,33124858000.0,33377710000.0,33170391000.0
2049.0,32732183000.0,32476164000.0,31746840000.0,32016888000.0,31976565000.0,30802321000.0,30618272000.0,32761022000.0,33068261000.0,33334403000.0,33057960000.0
2050.0,32676635000.0,32366928000.0,31649071000.0,31873919000.0,31765955000.0,30539991000.0,30381177000.0,32709526000.0,33006060000.0,33280106000.0,33002877000.0
2051.0,32594690000.0,32227508000.0,31560500000.0,31793770000.0,31611118000.0,30253132000.0,30095067000.0,32639056000.0,32904727000.0,33261355000.0,32945928000.0
2052.0,32477215000.0,32106246000.0,31459013000.0,31628120000.0,31369224000.0,29988401000.0,29694659000.0,32537952000.0,32813892000.0,33219836000.0,32882774000.0
2053.0,32393090000.0,31964482000.0,31385895000.0,31496470000.0,31117593000.0,29699017000.0,29431294000.0,32400372000.0,32722924000.0,33178690000.0,32819001000.0
2054.0,32254350000.0,31845660000.0,31213246000.0,31330245000.0,30832170000.0,29517430000.0,29212498000.0,32300669000.0,32666820000.0,33130050000.0,32753484000.0
2055.0,32168296000.0,31667464000.0,31060170000.0,31214348000.0,30506566000.0,29126513000.0,28922624000.0,32232950000.0,32604504000.0,33097882000.0,32656816000.0
2056.0,32093243000.0,31547790000.0,30909305000.0,31004885000.0,30249759000.0,28751560000.0,28585824000.0,32128055000.0,32537123000.0,33064910000.0,32607551000.0
2057.0,32012397000.0,31387103000.0,30647224000.0,30854502000.0,29989243000.0,28322408000.0,28283646000.0,32018035000.0,32458936000.0,32983308000.0,32570120000.0
2058.0,31857973000.0,31261350000.0,30441960000.0,30653893000.0,29708573000.0,27843180000.0,27996695000.0,31932977000.0,32273947000.0,32987142000.0,32465592000.0
2059.0,31738380000.0,31140063000.0,30293973000.0,30495822000.0,29420513000.0,27350452000.0,27679535000.0,31838210000.0,32166904000.0,32886438000.0,32425712000.0
2060.0,31567493000.0,30953544000.0,30107773000.0,30330872000.0,29150915000.0,26826066000.0,27343864000.0,31748006000.0,32073343000.0,32849689000.0,32329951000.0
2061.0,31464147000.0,30845024000.0,29897845000.0,30187123000.0,28959760000.0,26368348000.0,26934215000.0,31617843000.0,31980597000.0,32816847000.0,32257341000.0
2062.0,31374567000.0,30724346000.0,29633083000.0,29979744000.0,28663048000.0,25984596000.0,26541339000.0,31511474000.0,31918430000.0,32776876000.0,32200241000.0
2063.0,31240684000.0,30566582000.0,29437129000.0,29849223000.0,28281678000.0,25624783000.0,26195820000.0,31417786000.0,31782000000.0,32717054000.0,32176757000.0
2064.0,31108626000.0,30407397000.0,29256740000.0,29610512000.0,27901276000.0,25343646000.0,25912918000.0,31299244000.0,31631810000.0,32676043000.0,32125080000.0
2065.0,30934649000.0,30261873000.0,29077082000.0,29391270000.0,27684608000.0,24957315000.0,25625050000.0,31187403000.0,31509408000.0,32636815000.0,32043460000.0
2066.0,30854849000.0,30119023000.0,28927556000.0,29237752000.0,27401849000.0,24477802000.0,25334036000.0,31071326000.0,31368540000.0,32582263000.0,31977947000.0
2067.0,30680570000.0,29997855000.0,28739334000.0,29037095000.0,27153290000.0,24101077000.0,24907061000.0,30923480000.0,31253240000.0,32505879000.0,31894174000.0
2068.0,30554470000.0,29782772000.0,28549941000.0,28891343000.0,26960680000.0,23763665000.0,24372138000.0,30726410000.0,31048946000.0,32456420000.0,31841155000.0
2069.0,30466613000.0,29555970000.0,28360022000.0,28711338000.0,26741428000.0,23226696000.0,24028195000.0,30633420000.0,30946440000.0,32389591000.0,31753628000.0
2070.0,30290895000.0,29432156000.0,28097264000.0,28517691000.0,26473667000.0,22740429000.0,23609332000.0,30515544000.0,30845233000.0,32297499000.0,31660698000.0
2071.0,30202687000.0,29323395000.0,27809503000.0,28368690000.0,26114232000.0,22326374000.0,23153777000.0,30393076000.0,30675225000.0,32278227000.0,31600000000.0
2072.0,30023903000.0,29125745000.0,27518732000.0,28151953000.0,25813369000.0,21887630000.0,22658460000.0,30263886000.0,30575560000.0,32208329000.0,31523838000.0
2073.0,29999542000.0,28862810000.0,27269648000.0,27966603000.0,25425498000.0,21479051000.0,22299992000.0,30166295000.0,30455830000.0,32143897000.0,31442952000.0
2074.0,29882137000.0,28696146000.0,27023557000.0,27751664000.0,24979200000.0,21014106000.0,21782413000.0,30028319000.0,30265880000.0,32052412000.0,31307497000.0
2075.0,29782348000.0,28518234000.0,26763870000.0,27501797000.0,24513327000.0,20708487000.0,21293294000.0,29917900000.0,30171046000.0,31924998000.0,31237308000.0
2076.0,29658704000.0,28230498000.0,26533018000.0,27264890000.0,24065448000.0,20364577000.0,20782815000.0,29770131000.0,30018600000.0,31840279000.0,31127790000.0
2077.0,29539512000.0,28004946000.0,26265072000.0,27014040000.0,23731030000.0,19961629000.0,20343218000.0,29571390000.0,29879630000.0,31779779000.0,31044700000.0
2078.0,29339095000.0,27749485000.0,26064837000.0,26773338000.0,23349443000.0,19524917000.0,19846715000.0,29464803000.0,29767256000.0,31729793000.0,30953325000.0
2079.0,29241176000.0,27471739000.0,25783165000.0,26538885000.0,23041390000.0,18928613000.0,19322126000.0,29377085000.0,29554584000.0,31662436000.0,30872791000.0
2080.0,29122036000.0,27212046000.0,25624584000.0,26327410000.0,22703309000.0,18545740000.0,18936254000.0,29298508000.0,29324194000.0,31588841000.0,30701200000.0
2081.0,28931867000.0,27011478000.0,25415516000.0,26087432000.0,22320232000.0,18214922000.0,18540530000.0,29193500000.0,29053600000.0,31522646000.0,30581428000.0
2082.0,28771674000.0,26806921000.0,25230318000.0,25854536000.0,21891062000.0,17835231000.0,18125935000.0,29031188000.0,28826237000.0,31424094000.0,30440626000.0
2083.0,28624810000.0,26579544000.0,25030367000.0,25682395000.0,21554395000.0,17397530000.0,17524679000.0,28997063000.0,28621117000.0,31355245000.0,30364176000.0
2084.0,28391385000.0,26358016000.0,24809107000.0,25411736000.0,21165093000.0,17151159000.0,16945528000.0,28924969000.0,28494752000.0,31282850000.0,30255753000.0
2085.0,28283550000.0,26134505000.0,24484248000.0,25113373000.0,20862833000.0,16900636000.0,16425113000.0,28802234000.0,28248950000.0,31236120000.0,30118105000.0
2086.0,28088422000.0,25882778000.0,24209449000.0,24934600000.0,20534120000.0,16623244000.0,15858102000.0,28657350000.0,28113205000.0,31184323000.0,30016954000.0
2087.0,27933778000.0,25659800000.0,23905794000.0,24732088000.0,20027329000.0,16359467000.0,15337370000.0,28570933000.0,27945870000.0,31116327000.0,29887887000.0
2088.0,27740813000.0,25504727000.0,23563970000.0,24481930000.0,19525112000.0,16155353000.0,14944013000.0,28480310000.0,27776512000.0,31017100000.0,29712310000.0
2089.0,27566970000.0,25200456000.0,23295087000.0,24228798000.0,19186817000.0,15878689000.0,14522238000.0,28346094000.0,27619113000.0,30954801000.0,29605749000.0
2090.0,27433878000.0,24912191000.0,23110382000.0,23928072000.0,18692020000.0,15721841000.0,13906487000.0,28149957000.0,27439230000.0,30868398000.0,29472995000.0
2091.0,27284378000.0,24620251000.0,22894035000.0,23686330000.0,18381326000.0,15560728000.0,13457270000.0,28032004000.0,27252443000.0,30795320000.0,29363546000.0
2092.0,27110283000.0,24375448000.0,22631543000.0,23493376000.0,18078579000.0,15310302000.0,12954522000.0,27901299000.0,27079220000.0,30683752000.0,29224526000.0
2093.0,26912113000.0,24053342000.0,22445440000.0,23323537000.0,17752685000.0,15021890000.0,12497230000.0,27713489000.0,26908502000.0,30625356000.0,29116862000.0
2094.0,26716850000.0,23794299000.0,22182552000.0,23193780000.0,17450460000.0,14813788000.0,11928068000.0,27586537000.0,26738864000.0,30541384000.0,28966880000.0
2095.0,26561118000.0,23535108000.0,21857950000.0,22973370000.0,17234555000.0,14574304000.0,11483978000.0,27427670000.0,26546135000.0,30469353000.0,28875487000.0
2096.0,26445844000.0,23359111000.0,21600154000.0,22727965000.0,16931414000.0,14307860000.0,11078137000.0,27289598000.0,26358980000.0,30352611000.0,28781478000.0
2097.0,26256728000.0,23075856000.0,21350230000.0,22468307000.0,16588818000.0,14065675000.0,10599795000.0,27139790000.0,26192157000.0,30312820000.0,28698825000.0
2098.0,26097605000.0,22712269000.0,21079298000.0,22197731000.0,16211635000.0,13767933000.0,10284529000.0,26939530000.0,26044355000.0,30201096000.0,28575463000.0
2099.0,25915455000.0,22413593000.0,20819710000.0,21989202000.0,15843798000.0,13454013000.0,10012243000.0,26893773000.0,25850410000.0,30137958000.0,28503632000.0
2100.0,25749381000.0,22127299000.0,20517505000.0,21779225000.0,15526646000.0,13101405000.0,9730732000.0,26729325000.0,25655312000.0,30027704000.0,28373290000.0
