time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2035.0,201276150000.0,176247320000.0,212749910000.0,206860320000.0
2036.0,198296260000.0,170335880000.0,208572710000.0,204655940000.0
2037.0,194953120000.0,165136580000.0,204656670000.0,204244530000.0
2038.0,192309740000.0,159285970000.0,201750350000.0,198897000000.0
2039.0,186519620000.0,154349650000.0,199987770000.0,196643820000.0
2040.0,180664140000.0,151162130000.0,197196890000.0,193714830000.0
2041.0,173251080000.0,145093100000.0,195783160000.0,188592440000.0
2042.0,169334750000.0,140387650000.0,191257120000.0,186097120000.0
2043.0,164989060000.0,137085630000.0,187087520000.0,180639990000.0
2044.0,160745650000.0,133578180000.0,182486560000.0,177250160000.0
2045.0,156004810000.0,129447600000.0,178520640000.0,172293110000.0
2046.0,149571300000.0,124586435000.0,175223880000.0,167510500000.0
2047.0,146289120000.0,119852700000.0,172064650000.0,162331930000.0
2048.0,141513980000.0,115889060000.0,167520260000.0,158923060000.0
2049.0,138929370000.0,110411630000.0,165603500000.0,157009500000.0
2050.0,135607400000.0,106380300000.0,159464080000.0,153197510000.0
2051.0,128243380000.0,101956480000.0,155292860000.0,149709850000.0
2052.0,123833920000.0,97973560000.0,149533340000.0,144679030000.0
2053.0,119552410000.0,94739866000.0,146235770000.0,141836960000.0
2054.0,116493900000.0,91503450000.0,140531470000.0,138236440000.0
2055.0,111515680000.0,87266240000.0,137976970000.0,135118280000.0
2056.0,106675640000.0,83093225000.0,134175880000.0,132552835000.0
2057.0,102805590000.0,80136815000.0,131359736000.0,129492420000.0
2058.0,99390170000.0,75562780000.0,128455780000.0,126206984000.0
2059.0,96724570000.0,71348060000.0,126157046000.0,123689075000.0
2060.0,93195240000.0,67891864000.0,122292100000.0,121117030000.0
2061.0,90457130000.0,65037984000.0,119299270000.0,118288950000.0
2062.0,86127780000.0,61971850000.0,116141875000.0,116280040000.0
2063.0,83608250000.0,58458997000.0,112441380000.0,112624560000.0
2064.0,80884130000.0,56333844000.0,110420795000.0,111448826000.0
2065.0,78761230000.0,52693586000.0,108092236000.0,110526940000.0
2066.0,76145205000.0,50450330000.0,104866120000.0,108010490000.0
2067.0,72598856000.0,46629994000.0,103351370000.0,105016980000.0
2068.0,70077120000.0,43624374000.0,102664480000.0,102692280000.0
2069.0,67034337000.0,41810514000.0,100913490000.0,103482430000.0
2070.0,63644353000.0,39599124000.0,100552090000.0,101887190000.0
2071.0,60756365000.0,37181096000.0,97630590000.0,100882600000.0
2072.0,58025583000.0,34965213000.0,96638850000.0,97719930000.0
2073.0,56304136000.0,32443950000.0,95121970000.0,95560690000.0
2074.0,53897236000.0,30461060000.0,93973780000.0,94551564000.0
2075.0,51687707000.0,29043954000.0,93492290000.0,93461780000.0
2076.0,50116300000.0,27345936000.0,91594220000.0,92543410000.0
2077.0,48688110000.0,25173326000.0,90992720000.0,91316390000.0
2078.0,46979236000.0,23427723000.0,89147970000.0,90436430000.0
2079.0,44899647000.0,22250363000.0,86891450000.0,89513260000.0
2080.0,42864340000.0,21416677000.0,84417430000.0,87900680000.0
2081.0,41049264000.0,20089037000.0,83385860000.0,86810000000.0
2082.0,39286980000.0,19228285000.0,81880220000.0,85753676000.0
2083.0,37562510000.0,18045979000.0,82514600000.0,84884230000.0
2084.0,36075893000.0,16910921000.0,82381275000.0,85094980000.0
2085.0,35059925000.0,15480502000.0,82219600000.0,85161790000.0
2086.0,34001762000.0,14688127000.0,81563730000.0,85046755000.0
2087.0,32442284000.0,13545827000.0,80565330000.0,84353090000.0
2088.0,31148007000.0,12505500000.0,80125936000.0,84452660000.0
2089.0,29941074000.0,11530691000.0,79300050000.0,83385570000.0
2090.0,28533207000.0,10701032000.0,78299595000.0,82760400000.0
2091.0,26547464000.0,9962349000.0,78720850000.0,81705220000.0
2092.0,25429594000.0,9310011000.0,79597890000.0,81594696000.0
2093.0,23863128000.0,8682783000.0,79016230000.0,80716900000.0
2094.0,22473624000.0,7973519000.0,78496860000.0,80672930000.0
2095.0,21722235000.0,7260510000.0,77363230000.0,80021480000.0
2096.0,20836840000.0,6701661700.0,75917250000.0,79992455000.0
2097.0,19480078000.0,6344369700.0,76817620000.0,79195440000.0
2098.0,18635240000.0,5788551700.0,75627010000.0,78644970000.0
2099.0,17646287000.0,5412763000.0,75566280000.0,78475540000.0
2100.0,16653776000.0,5074557400.0,75737850000.0,77331505000.0
