time,INM-CM5-0,CESM2-WACCM,CESM2,CANESM5,GFDL-ESM4,MRI-ESM2-0,ACCESS-ESM1-5,TAIESM1,MPI-ESM1-2-HR,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM4-8,NORESM2-MM,EC-EARTH3-VEG,CMCC-CM2-SR5,ACCESS-CM2,IPSL-CM6A-LR,FGOALS-F3-L,EC-EARTH3
2023.0,249305250000.0,250171420000.0,251064650000.0,240699210000.0,247364810000.0,256083640000.0,250733610000.0,248193270000.0,250179010000.0,255584320000.0,244490500000.0,255320130000.0,247005130000.0,253414060000.0,253860580000.0,244250600000.0,252020970000.0,248517180000.0,253457610000.0
2024.0,247459760000.0,246720380000.0,249457590000.0,235023320000.0,244948900000.0,250570050000.0,248965860000.0,246303980000.0,248268750000.0,251846740000.0,241188420000.0,252992420000.0,244994310000.0,247164370000.0,253766470000.0,240771040000.0,249210830000.0,249261720000.0,250230400000.0
2025.0,242456100000.0,243041860000.0,246231730000.0,230212670000.0,242424300000.0,246837640000.0,247516120000.0,243593890000.0,246730720000.0,248273960000.0,237839120000.0,253399300000.0,241717430000.0,245981050000.0,250847410000.0,238184200000.0,244490470000.0,248792090000.0,245636680000.0
2026.0,241918210000.0,241475800000.0,242821560000.0,226663860000.0,239596810000.0,241009770000.0,242932660000.0,237329020000.0,243918270000.0,248835160000.0,235070780000.0,253980160000.0,235753540000.0,242337500000.0,250232590000.0,232847560000.0,241821480000.0,247762600000.0,243368330000.0
2027.0,238244120000.0,240039280000.0,241726010000.0,222783750000.0,235032740000.0,236017990000.0,241325260000.0,236569210000.0,240841440000.0,245976710000.0,230743820000.0,255055410000.0,231876540000.0,238528860000.0,247407660000.0,230788170000.0,236481690000.0,245344190000.0,238941000000.0
2028.0,235974230000.0,239441120000.0,242939870000.0,214133650000.0,230055150000.0,233966520000.0,240364650000.0,229623040000.0,237104090000.0,241477420000.0,227000400000.0,255963500000.0,232347800000.0,230817270000.0,243724160000.0,225731790000.0,230683030000.0,241610380000.0,239352230000.0
2029.0,234607980000.0,233631190000.0,238827390000.0,207431090000.0,229339730000.0,231545900000.0,238393460000.0,223925880000.0,236778370000.0,240034660000.0,223462930000.0,254278800000.0,233193700000.0,230519390000.0,240709780000.0,222322460000.0,226115530000.0,238793650000.0,235067540000.0
2030.0,232590440000.0,229548950000.0,235712970000.0,201883860000.0,227295560000.0,225810380000.0,234607840000.0,217414930000.0,235484330000.0,233478570000.0,219514600000.0,252223590000.0,229307550000.0,228240930000.0,234742000000.0,218149040000.0,222717440000.0,237603800000.0,230498370000.0
2031.0,227287920000.0,227214360000.0,232369670000.0,193208580000.0,222322500000.0,223748200000.0,232029370000.0,213359280000.0,230969340000.0,230216200000.0,213583510000.0,248984540000.0,226834070000.0,224714600000.0,231097420000.0,212585960000.0,218745110000.0,234769170000.0,221128870000.0
2032.0,224361870000.0,223365430000.0,226433380000.0,187725140000.0,219532000000.0,220001910000.0,231068990000.0,207278880000.0,228251010000.0,228090430000.0,209712150000.0,247865740000.0,224167070000.0,224327550000.0,229285200000.0,208148040000.0,212312340000.0,233355740000.0,215110370000.0
2033.0,220067710000.0,218844050000.0,220251280000.0,184583540000.0,213375710000.0,216172660000.0,229137330000.0,202794840000.0,225332700000.0,225262300000.0,203215490000.0,244457500000.0,220612900000.0,223301910000.0,226799240000.0,204818830000.0,209100730000.0,232351270000.0,210667590000.0
2034.0,215361080000.0,214272880000.0,217039520000.0,181218770000.0,208671130000.0,211942420000.0,226259710000.0,196379770000.0,222930780000.0,220711830000.0,199927270000.0,240268170000.0,214917300000.0,219443230000.0,224927680000.0,199625560000.0,206912000000.0,230898070000.0,204538230000.0
2035.0,208867070000.0,212419770000.0,215515960000.0,176196370000.0,204715560000.0,206721550000.0,220775330000.0,191228770000.0,217060310000.0,219257830000.0,192401420000.0,238618530000.0,213406500000.0,215565570000.0,220111880000.0,196081030000.0,201124180000.0,228381820000.0,196870140000.0
2036.0,203362780000.0,208157180000.0,213656540000.0,170224800000.0,202402190000.0,204453180000.0,216480000000.0,182805280000.0,212408000000.0,217519690000.0,188905000000.0,235835260000.0,207484760000.0,213276210000.0,215977530000.0,192901230000.0,198025400000.0,225517540000.0,192070320000.0
2037.0,199422560000.0,204132560000.0,211750260000.0,164977690000.0,198969600000.0,203937510000.0,215384970000.0,178946310000.0,210314480000.0,215427650000.0,185378870000.0,233199190000.0,203924080000.0,212065500000.0,211437780000.0,186458110000.0,194555580000.0,222002100000.0,183998560000.0
2038.0,195703140000.0,201138420000.0,207469130000.0,159076730000.0,196308650000.0,198506090000.0,211339760000.0,171924820000.0,205632490000.0,210588320000.0,178126110000.0,230711970000.0,198729880000.0,209695240000.0,208144470000.0,184491620000.0,191806550000.0,220265480000.0,179529810000.0
2039.0,192358860000.0,199250530000.0,204875990000.0,154115930000.0,191839300000.0,196078010000.0,211449120000.0,167492040000.0,201977790000.0,207878440000.0,172982340000.0,229457920000.0,198545150000.0,207895410000.0,203170120000.0,180092420000.0,185885490000.0,216965860000.0,176156930000.0
2040.0,186350910000.0,196380210000.0,199941780000.0,150895380000.0,188137600000.0,193013140000.0,206757680000.0,160947130000.0,196674300000.0,204608850000.0,170954950000.0,227276600000.0,194621880000.0,204001570000.0,198953200000.0,176421290000.0,179865030000.0,216465520000.0,171667100000.0
2041.0,183931110000.0,193033880000.0,197970980000.0,145907140000.0,182058810000.0,189387010000.0,205316720000.0,157271130000.0,193080200000.0,201294540000.0,168137100000.0,225326170000.0,188862800000.0,200600680000.0,195673520000.0,171603310000.0,175174730000.0,212700320000.0,165532390000.0
2042.0,181098890000.0,188070200000.0,197035720000.0,140618730000.0,179746830000.0,184560650000.0,203495720000.0,153307020000.0,190374630000.0,197820900000.0,165182470000.0,221560080000.0,184598000000.0,195600830000.0,191177690000.0,166549620000.0,170022420000.0,210874600000.0,160808300000.0
2043.0,176725200000.0,183123430000.0,193911370000.0,137595450000.0,174705100000.0,181720320000.0,202626740000.0,148820230000.0,185730510000.0,191797900000.0,163499470000.0,222674670000.0,183035400000.0,192429210000.0,185147020000.0,164289170000.0,165300190000.0,209554490000.0,153256510000.0
2044.0,173090770000.0,178162970000.0,191905320000.0,130827035000.0,169702490000.0,175574730000.0,198917420000.0,143432400000.0,181558620000.0,189728400000.0,160263830000.0,221112610000.0,178169100000.0,187867640000.0,178669100000.0,161655130000.0,160633620000.0,205593510000.0,146467750000.0
2045.0,169797220000.0,175882290000.0,188507030000.0,125643180000.0,167719100000.0,169998100000.0,198289400000.0,135328014000.0,178051890000.0,184640730000.0,160397430000.0,217802330000.0,175689350000.0,184626580000.0,171502350000.0,157281810000.0,155889030000.0,201649900000.0,140296100000.0
2046.0,167737130000.0,171413130000.0,184284270000.0,121051050000.0,164995550000.0,165643100000.0,195571800000.0,132643240000.0,174070730000.0,181247640000.0,157653680000.0,213387300000.0,172173500000.0,179894190000.0,167275250000.0,154994150000.0,149313270000.0,200046800000.0,136681630000.0
2047.0,163407100000.0,168424300000.0,179129400000.0,117363830000.0,161711590000.0,160900190000.0,193009960000.0,127732820000.0,170416340000.0,178393630000.0,154150200000.0,211405640000.0,169018560000.0,176003300000.0,161182990000.0,149645360000.0,142626950000.0,195744510000.0,130147200000.0
2048.0,161363530000.0,164604920000.0,175981690000.0,112837430000.0,159702250000.0,155516900000.0,189587360000.0,122074230000.0,167590670000.0,173471780000.0,151234100000.0,207820180000.0,164297180000.0,171690120000.0,157774410000.0,145643720000.0,136866510000.0,192022170000.0,126173570000.0
2049.0,160987350000.0,159944570000.0,172524500000.0,108433000000.0,156532240000.0,150672360000.0,185183540000.0,116709940000.0,165159470000.0,170575410000.0,144850060000.0,204667370000.0,159292010000.0,169129410000.0,151931320000.0,142183350000.0,132035764000.0,188663380000.0,119799080000.0
2050.0,159469040000.0,156249550000.0,167189760000.0,102626840000.0,152456460000.0,146284000000.0,177927730000.0,112061820000.0,162655980000.0,167080540000.0,140916130000.0,200739880000.0,153008360000.0,163504550000.0,148962800000.0,137156840000.0,127164190000.0,184804000000.0,114949660000.0
2051.0,156493940000.0,152875170000.0,162827900000.0,98047900000.0,149882960000.0,142029290000.0,176464630000.0,106587250000.0,160928840000.0,162039020000.0,138481030000.0,197549750000.0,149291320000.0,158150900000.0,146306140000.0,132210430000.0,121895420000.0,182545250000.0,109521050000.0
2052.0,151861400000.0,148960460000.0,157435500000.0,92648690000.0,145629120000.0,136797100000.0,172418070000.0,103282770000.0,157766650000.0,158564290000.0,136356520000.0,194331250000.0,145513400000.0,154077900000.0,143193520000.0,128117940000.0,117157190000.0,179469700000.0,104521030000.0
2053.0,149785120000.0,146152640000.0,151742500000.0,89011670000.0,141588970000.0,133065190000.0,166822700000.0,98119565000.0,152652270000.0,154787970000.0,132050534000.0,189390600000.0,143941320000.0,147763770000.0,138025480000.0,123304180000.0,112356390000.0,176158380000.0,99846370000.0
2054.0,146423090000.0,140171400000.0,149401980000.0,84439070000.0,138916630000.0,128671310000.0,163008870000.0,93336260000.0,150127560000.0,150197580000.0,128964490000.0,187721990000.0,139744260000.0,144804600000.0,131885940000.0,116530370000.0,107966310000.0,170993160000.0,96844186000.0
2055.0,142233650000.0,134816604000.0,146822680000.0,81319500000.0,135545130000.0,124970840000.0,158420620000.0,88277066000.0,146200180000.0,147083130000.0,126852090000.0,183591960000.0,137896070000.0,139544400000.0,128158420000.0,111613960000.0,103270285000.0,164695880000.0,92056570000.0
2056.0,137579350000.0,134482665000.0,143480300000.0,76298590000.0,133113880000.0,121097265000.0,151860500000.0,83349890000.0,143887120000.0,143918700000.0,123385635000.0,180178120000.0,134783890000.0,133463605000.0,125242540000.0,107612190000.0,98194360000.0,156643600000.0,88902040000.0
2057.0,133254504000.0,128812530000.0,139087170000.0,73307360000.0,129702650000.0,118836900000.0,148087100000.0,80344900000.0,141540930000.0,140264620000.0,120648130000.0,179093800000.0,131798100000.0,130188320000.0,120382060000.0,102777370000.0,93871284000.0,152690400000.0,84332760000.0
2058.0,128763265000.0,124833430000.0,137169310000.0,69631250000.0,126742830000.0,114406334000.0,143351270000.0,76241630000.0,140306140000.0,137921900000.0,119893300000.0,175726310000.0,128517825000.0,125784640000.0,118211944000.0,99075120000.0,89626580000.0,150232300000.0,79717770000.0
2059.0,127848170000.0,122958640000.0,132196640000.0,66196510000.0,123634360000.0,112511770000.0,140537770000.0,72346870000.0,139212340000.0,135104170000.0,117583725000.0,173941240000.0,124199000000.0,122222200000.0,114462870000.0,94573840000.0,85484030000.0,146305060000.0,77340020000.0
2060.0,126043460000.0,119051940000.0,127850940000.0,62301840000.0,119640900000.0,108229870000.0,134886420000.0,67920620000.0,135041960000.0,131510290000.0,114624750000.0,171604180000.0,120698650000.0,115466230000.0,109411434000.0,90670330000.0,81667300000.0,143828760000.0,74185190000.0
2061.0,123680506000.0,114667135000.0,124346016000.0,57299665000.0,117039470000.0,105050350000.0,130813600000.0,63343583000.0,131437220000.0,127296500000.0,112499240000.0,168772240000.0,117656850000.0,112576980000.0,105111994000.0,85715510000.0,77427480000.0,140374770000.0,70170500000.0
2062.0,122107250000.0,111235050000.0,118833080000.0,53990207000.0,115367990000.0,103265340000.0,126485580000.0,60273582000.0,129106240000.0,122996000000.0,109877280000.0,164881800000.0,114114870000.0,108225585000.0,100177486000.0,82112954000.0,73677390000.0,137608820000.0,67362144000.0
2063.0,120239800000.0,108161384000.0,117061575000.0,51092296000.0,114470710000.0,101262565000.0,123619480000.0,57155252000.0,126688395000.0,116413530000.0,107747150000.0,160087620000.0,109886320000.0,105567290000.0,95343340000.0,78817500000.0,69019790000.0,134212540000.0,65795520000.0
2064.0,117074250000.0,106539860000.0,111352250000.0,47328310000.0,111521915000.0,98553850000.0,120462390000.0,54256610000.0,124509930000.0,112843104000.0,106247210000.0,156866270000.0,106205420000.0,102553575000.0,90743920000.0,76031934000.0,64577570000.0,131542760000.0,63276696000.0
2065.0,114013080000.0,103443366000.0,108312750000.0,43908125000.0,109203366000.0,95545140000.0,120634925000.0,52141680000.0,119867810000.0,109511330000.0,104611180000.0,152954140000.0,102149470000.0,98161270000.0,87196850000.0,72600306000.0,60948627000.0,125996390000.0,60808540000.0
2066.0,111520780000.0,98906510000.0,103539270000.0,41082823000.0,106011500000.0,93364370000.0,119152200000.0,49935160000.0,117219070000.0,103363680000.0,101464090000.0,148388540000.0,99106690000.0,95191155000.0,83427650000.0,69589140000.0,57445660000.0,122032330000.0,59195073000.0
2067.0,109601220000.0,96335550000.0,99878140000.0,39036936000.0,103549160000.0,91405080000.0,114175930000.0,48157400000.0,113940010000.0,99641550000.0,97957200000.0,143524000000.0,95889590000.0,90023970000.0,78874150000.0,65981125000.0,54275140000.0,118150350000.0,56446690000.0
2068.0,108122570000.0,93766150000.0,96176290000.0,36433613000.0,101274920000.0,91816790000.0,111681080000.0,45998813000.0,110255055000.0,97008260000.0,96081700000.0,139783100000.0,91893590000.0,86790850000.0,75207434000.0,61697890000.0,51108508000.0,115341255000.0,53204510000.0
2069.0,106725650000.0,90940700000.0,95012540000.0,34047758000.0,99407770000.0,88952640000.0,108447200000.0,43064910000.0,106613590000.0,94205125000.0,95280540000.0,135434960000.0,90560610000.0,83111050000.0,71287210000.0,58008780000.0,48108320000.0,112255800000.0,50660635000.0
2070.0,104572120000.0,89479004000.0,92264600000.0,31627049000.0,96644110000.0,86241700000.0,102967630000.0,41143845000.0,102861860000.0,92687230000.0,93902430000.0,131681600000.0,85929990000.0,79313215000.0,68451762000.0,54745747000.0,45394022000.0,107722060000.0,48048340000.0
2071.0,101615890000.0,86392350000.0,89816870000.0,28673400000.0,94252155000.0,84237170000.0,97419200000.0,39011017000.0,99614925000.0,90312970000.0,91378410000.0,129000440000.0,83253050000.0,77016800000.0,66326540000.0,51136238000.0,42725960000.0,102596390000.0,45326210000.0
2072.0,98252140000.0,84717280000.0,86971990000.0,27017497000.0,90825520000.0,81298780000.0,95810230000.0,36557920000.0,96078050000.0,87871600000.0,87868820000.0,126334590000.0,81988630000.0,73256346000.0,63823800000.0,47955005000.0,39546642000.0,99991870000.0,43552543000.0
2073.0,96144770000.0,80501090000.0,84776575000.0,24961393000.0,88056600000.0,78567890000.0,93622560000.0,34009803000.0,92431925000.0,84125940000.0,85469210000.0,122538010000.0,81272870000.0,68588147000.0,60418245000.0,44764123000.0,36396745000.0,95682800000.0,41032294000.0
2074.0,93576970000.0,77628810000.0,81828490000.0,23191489000.0,84588150000.0,76523586000.0,90620890000.0,31989120000.0,88521350000.0,80716150000.0,83938100000.0,118447270000.0,79631565000.0,65258270000.0,57679840000.0,41916703000.0,34279764000.0,91376780000.0,38602445000.0
2075.0,90875150000.0,75182960000.0,78529724000.0,21110614000.0,82441300000.0,74294690000.0,86609950000.0,30218641000.0,85106530000.0,79032360000.0,80867385000.0,115283935000.0,78141090000.0,61151390000.0,54665298000.0,39205966000.0,31152572000.0,89549005000.0,36766580000.0
2076.0,87880000000.0,72589615000.0,76412530000.0,19062536000.0,80229876000.0,72212800000.0,84220805000.0,27791782000.0,82223800000.0,76783290000.0,78003530000.0,112773780000.0,76757565000.0,57808163000.0,52708766000.0,36490473000.0,28031140000.0,85480380000.0,34244504000.0
2077.0,84407935000.0,69867930000.0,73310880000.0,17327999000.0,78636564000.0,70422520000.0,81397195000.0,26129777000.0,78827870000.0,74078675000.0,75472750000.0,110233860000.0,74780300000.0,54872700000.0,49768240000.0,33963792000.0,25569784000.0,81395050000.0,31798039000.0
2078.0,81438300000.0,66071642000.0,71041010000.0,15708431000.0,76714490000.0,69046580000.0,76731105000.0,24700010000.0,75000200000.0,72060080000.0,73749420000.0,106899030000.0,72533156000.0,51710170000.0,46370566000.0,31880930000.0,23275938000.0,76760600000.0,29642930000.0
2079.0,78948336000.0,64321240000.0,68612880000.0,14334031000.0,74309100000.0,67425240000.0,73218466000.0,22715462000.0,72662380000.0,69028750000.0,70945960000.0,103837690000.0,70864660000.0,49165435000.0,43380646000.0,29686276000.0,20303560000.0,72338750000.0,27852915000.0
2080.0,76576195000.0,60620775000.0,66430403000.0,12690861000.0,72528270000.0,65745810000.0,69203075000.0,21044175000.0,70049006000.0,68515500000.0,67810800000.0,99130150000.0,67935520000.0,46073532000.0,40422290000.0,27588237000.0,18244060000.0,68791030000.0,25857563000.0
2081.0,75434650000.0,58292425000.0,63281740000.0,11356612000.0,70462270000.0,64257376000.0,66342916000.0,19534658000.0,67137230000.0,66231980000.0,66562370000.0,97551925000.0,65473794000.0,42769658000.0,37233930000.0,25509511000.0,16116907000.0,63701664000.0,24221372000.0
2082.0,73618570000.0,55213840000.0,60700918000.0,10261259000.0,67924110000.0,64124117000.0,63985530000.0,18065412000.0,64531080000.0,63962280000.0,64782283000.0,94132150000.0,63071265000.0,40405130000.0,35437404000.0,23419340000.0,14195272000.0,60213395000.0,22035608000.0
2083.0,70687465000.0,52239720000.0,56879220000.0,9168222000.0,64903254000.0,62400130000.0,62342080000.0,16764947000.0,60937970000.0,61873304000.0,64218060000.0,90287170000.0,61099168000.0,36809834000.0,32917316000.0,21383504000.0,12582275000.0,56436670000.0,19988427000.0
2084.0,68675162000.0,49075732000.0,54206820000.0,8009222700.0,62941712000.0,61472510000.0,60442560000.0,15396618000.0,58681377000.0,59494390000.0,61619250000.0,88344800000.0,59195930000.0,34519310000.0,30631164000.0,19751553000.0,11440749000.0,53900050000.0,18305190000.0
2085.0,67002536000.0,45727140000.0,51971000000.0,6939831300.0,60915212000.0,60398875000.0,58309690000.0,14498491000.0,56718328000.0,57542590000.0,60216836000.0,86334680000.0,55751533000.0,31326390000.0,28551098000.0,17749592000.0,10253950000.0,51699970000.0,16227458000.0
2086.0,64780435000.0,43621933000.0,50299163000.0,6291784700.0,58270060000.0,58775980000.0,54920913000.0,13281644000.0,53826800000.0,55866405000.0,59237170000.0,84614170000.0,52644100000.0,29018788000.0,26513738000.0,15837105000.0,8907640000.0,48549620000.0,14618996000.0
2087.0,62975000000.0,41341395000.0,47809840000.0,5745387500.0,56737810000.0,57180530000.0,51883614000.0,12224957000.0,52155326000.0,52295836000.0,56591593000.0,83221660000.0,50211300000.0,26783392000.0,24420923000.0,13996947000.0,7830823000.0,45709636000.0,12936604000.0
2088.0,61536166000.0,38488347000.0,45463114000.0,5214743000.0,54715523000.0,55267880000.0,49370575000.0,11303879000.0,49737204000.0,49681555000.0,54517703000.0,81214870000.0,48609636000.0,24837202000.0,23109376000.0,12424698000.0,6673480700.0,42753220000.0,11475520000.0
2089.0,59398746000.0,37157680000.0,42977178000.0,4465821000.0,52391960000.0,52719825000.0,45718740000.0,10496729000.0,46495048000.0,48271024000.0,53700780000.0,79106350000.0,46131986000.0,22694154000.0,21399118000.0,11188706000.0,5892554000.0,40188420000.0,10307455000.0
2090.0,56651727000.0,35106198000.0,41274106000.0,3926532600.0,50786873000.0,50872050000.0,42975076000.0,9448640000.0,44734690000.0,47423398000.0,52541415000.0,75876884000.0,44344607000.0,21049870000.0,19652612000.0,9705814000.0,5029821400.0,38560910000.0,9039832000.0
2091.0,53668090000.0,32961720000.0,39389254000.0,3457978600.0,48934674000.0,49423122000.0,41190916000.0,8337232000.0,42529670000.0,45286990000.0,50855230000.0,74642270000.0,41920490000.0,18678946000.0,18214290000.0,8349223000.0,4311016000.0,36439990000.0,7837143600.0
2092.0,51741196000.0,30831968000.0,36810625000.0,2938690300.0,46546227000.0,48226226000.0,39752438000.0,7777143000.0,40709984000.0,43548810000.0,49419678000.0,72506360000.0,39505723000.0,17071898000.0,16662704000.0,7263637500.0,3648544500.0,34510266000.0,6867771400.0
2093.0,50419490000.0,28718068000.0,34706293000.0,2579395800.0,43747422000.0,46876983000.0,37126250000.0,6959519000.0,38096482000.0,42392842000.0,47884526000.0,70743790000.0,38496207000.0,15447613000.0,15378310000.0,6208214000.0,3062955500.0,32181443000.0,5994173400.0
2094.0,48590893000.0,26743253000.0,33442044000.0,2261572600.0,41192116000.0,45783937000.0,35016598000.0,6369825000.0,36570165000.0,39717618000.0,46120583000.0,68222444000.0,36756337000.0,13787449000.0,13825351000.0,5267995000.0,2571093500.0,30320048000.0,5177011700.0
2095.0,46789560000.0,24765843000.0,31622020000.0,1978141800.0,39220007000.0,44439753000.0,33002040000.0,5880464400.0,35138114000.0,37910626000.0,45306868000.0,65714135000.0,35020833000.0,12347099000.0,12653155000.0,4467000300.0,2067211100.0,28718264000.0,4518519000.0
2096.0,44841296000.0,22903898000.0,29575012000.0,1747963100.0,37538116000.0,44157010000.0,30496242000.0,5385138700.0,33654480000.0,36566110000.0,43757728000.0,64188146000.0,34015926000.0,11206542000.0,11361350000.0,3758285800.0,1501224200.0,26322596000.0,3953439200.0
2097.0,42362843000.0,21287518000.0,27799460000.0,1588307800.0,35901895000.0,42733072000.0,28936520000.0,4855846000.0,31771560000.0,34562937000.0,42038972000.0,61543367000.0,31909753000.0,9898898000.0,9978092000.0,3160063200.0,1087651200.0,24755870000.0,3425343200.0
