time,IPSL-CM6A-LR,MRI-ESM2-0,INM-CM5-0,CAMS-CSM1-0,CANESM5,CESM2,BCC-CSM2-MR,MPI-ESM1-2-HR,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,INM-CM4-8,ACCESS-ESM1-5,EC-EARTH3
2010.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0,40826990000.0
2011.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0,40770724000.0
2012.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0,40751840000.0
2013.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0,40739030000.0
2014.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0,40773260000.0
2015.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0,40663687000.0
2016.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0,40618150000.0
2017.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0,40577855000.0
2018.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0,40843534000.0
2019.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0,40717242000.0
2020.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0,40583963000.0
2021.0,40499245000.0,40441030000.0,40505550000.0,40599070000.0,40500230000.0,40514232000.0,40557974000.0,40577823000.0,40491110000.0,40512770000.0,40595927000.0,40662884000.0,40498830000.0,40465250000.0,40478220000.0,40499286000.0,40487930000.0
2022.0,40442618000.0,40417825000.0,40415797000.0,40532130000.0,40460350000.0,40441594000.0,40488845000.0,40481853000.0,40419684000.0,40440930000.0,40445730000.0,40504545000.0,40411726000.0,40434926000.0,40427983000.0,40429298000.0,40370880000.0
2023.0,40363127000.0,40349626000.0,40356010000.0,40483350000.0,40340394000.0,40405380000.0,40434397000.0,40551540000.0,40709886000.0,40423743000.0,40379232000.0,40411185000.0,40405900000.0,40371170000.0,40387596000.0,40372253000.0,40307600000.0
2024.0,40378884000.0,40322520000.0,40341676000.0,40402346000.0,40321870000.0,40366750000.0,40439222000.0,40524538000.0,40450007000.0,40404664000.0,40316465000.0,40403145000.0,40492106000.0,40430590000.0,40359387000.0,40388050000.0,40243364000.0
2025.0,40353210000.0,40218485000.0,40264876000.0,40358437000.0,40231883000.0,40372850000.0,40531100000.0,40441655000.0,40346812000.0,40306786000.0,40269185000.0,40396330000.0,40317370000.0,40316785000.0,40296428000.0,40364028000.0,40184050000.0
2026.0,40237945000.0,40151160000.0,40309604000.0,40314030000.0,40169054000.0,40305080000.0,40386050000.0,40322056000.0,40282930000.0,40252076000.0,40265253000.0,40277530000.0,40236777000.0,40257350000.0,40243614000.0,40290750000.0,40134353000.0
2027.0,40168817000.0,40071290000.0,40194707000.0,40279966000.0,40156516000.0,40497852000.0,40318706000.0,40243995000.0,40279835000.0,40238293000.0,40187073000.0,40386355000.0,40148480000.0,40204575000.0,40202270000.0,40208863000.0,40084558000.0
2028.0,40151515000.0,40000086000.0,40156246000.0,40219590000.0,40051040000.0,40313504000.0,40304538000.0,40207340000.0,40210657000.0,40155423000.0,40177066000.0,40258710000.0,40120380000.0,40129044000.0,40164140000.0,40237470000.0,39984740000.0
2029.0,40064872000.0,39927740000.0,40124568000.0,40174498000.0,39993930000.0,40216506000.0,40222080000.0,40212898000.0,40346990000.0,40247886000.0,40116384000.0,40167780000.0,40081842000.0,40101954000.0,40109210000.0,40215400000.0,39912587000.0
2030.0,40015016000.0,39863290000.0,40044495000.0,40121737000.0,39901303000.0,40141650000.0,40164060000.0,40278503000.0,40206602000.0,40151450000.0,40048808000.0,40108143000.0,40000504000.0,40230466000.0,40056205000.0,40130425000.0,39818490000.0
2031.0,39945355000.0,39770610000.0,39984456000.0,40056263000.0,39818506000.0,40085540000.0,40203825000.0,40112300000.0,40081842000.0,40085900000.0,40053866000.0,40057745000.0,39913243000.0,40045260000.0,40031384000.0,40056740000.0,39719210000.0
2032.0,39911707000.0,39693943000.0,39970950000.0,40012830000.0,39732773000.0,40027570000.0,40111490000.0,40143114000.0,40085600000.0,40029200000.0,39938232000.0,40025680000.0,39830780000.0,40007873000.0,39954880000.0,39988326000.0,39621448000.0
2033.0,39817890000.0,39614185000.0,39907590000.0,39964537000.0,39609782000.0,39948630000.0,40029614000.0,40078897000.0,40060690000.0,39958667000.0,39947104000.0,39930200000.0,39747730000.0,39925907000.0,39885900000.0,39925730000.0,39546630000.0
2034.0,39777860000.0,39525982000.0,39800934000.0,40054190000.0,39520764000.0,39892038000.0,39972794000.0,39992390000.0,40043524000.0,39894196000.0,39850020000.0,39849333000.0,39667450000.0,39835180000.0,39812150000.0,39885595000.0,39412097000.0
2035.0,39677580000.0,39435112000.0,39746390000.0,39901520000.0,39417037000.0,39810840000.0,39885580000.0,39892664000.0,39926292000.0,39911068000.0,39789662000.0,39775166000.0,39587873000.0,39767560000.0,39747883000.0,39781708000.0,39284190000.0
2036.0,39613540000.0,39490970000.0,39662047000.0,39853162000.0,39255820000.0,39746210000.0,39832850000.0,39848784000.0,39855063000.0,39816286000.0,39744385000.0,39728652000.0,39466934000.0,39690140000.0,39683140000.0,39738070000.0,39156724000.0
2037.0,39611300000.0,39325286000.0,39616057000.0,40258347000.0,39063077000.0,39725230000.0,39730373000.0,39794373000.0,39795890000.0,39731780000.0,39826840000.0,39647048000.0,39336133000.0,39615377000.0,39621240000.0,39716688000.0,39020528000.0
2038.0,39503614000.0,39199523000.0,39551650000.0,39863718000.0,38917054000.0,39598690000.0,39618142000.0,39719006000.0,39718883000.0,39698910000.0,39742840000.0,39564930000.0,39226302000.0,39491727000.0,39558697000.0,39845147000.0,38875197000.0
2039.0,39412806000.0,39067103000.0,39606268000.0,39786836000.0,38762000000.0,39481414000.0,39575780000.0,39637664000.0,39659926000.0,39584522000.0,39832960000.0,39472357000.0,39131677000.0,39398490000.0,39456670000.0,39597660000.0,38720110000.0
2040.0,39289696000.0,38949347000.0,39427432000.0,39738800000.0,38597194000.0,39379902000.0,39533560000.0,39578993000.0,39572280000.0,39562174000.0,39583690000.0,39388856000.0,39018467000.0,39316275000.0,39430500000.0,39526870000.0,38554740000.0
2041.0,39183600000.0,38940025000.0,39434400000.0,39573560000.0,38405255000.0,39290900000.0,39515540000.0,39527970000.0,39486513000.0,39428810000.0,39560800000.0,39359164000.0,38869316000.0,39186227000.0,39313090000.0,39411410000.0,38361694000.0
2042.0,39090594000.0,38938710000.0,39309050000.0,39637225000.0,38187213000.0,39143555000.0,39410410000.0,39410012000.0,39511044000.0,39525433000.0,39434980000.0,39208284000.0,38720057000.0,39075897000.0,39206980000.0,39338680000.0,38170247000.0
2043.0,38995250000.0,38671390000.0,39169966000.0,39541300000.0,38005576000.0,38997283000.0,39282150000.0,39339106000.0,39375094000.0,39315993000.0,39348023000.0,39118406000.0,38630450000.0,38914740000.0,39125950000.0,39326675000.0,37918270000.0
2044.0,38866706000.0,38515778000.0,39054710000.0,39422310000.0,37815140000.0,38888845000.0,39242297000.0,39358095000.0,39349625000.0,39204590000.0,39284208000.0,39019170000.0,38473855000.0,38796620000.0,39061570000.0,39162175000.0,37704397000.0
2045.0,38753456000.0,38397810000.0,39057320000.0,39379448000.0,37592465000.0,38778008000.0,39287763000.0,39300866000.0,39263040000.0,39127900000.0,39281670000.0,38957003000.0,38314400000.0,38716256000.0,38947950000.0,39125130000.0,37473480000.0
2046.0,38625116000.0,38312747000.0,38905100000.0,39267918000.0,37373407000.0,38656524000.0,39232934000.0,39471362000.0,39164477000.0,39143743000.0,39097483000.0,38817920000.0,38129934000.0,38549565000.0,38816270000.0,38984980000.0,37279756000.0
2047.0,38476775000.0,38150676000.0,38962426000.0,39217308000.0,37138460000.0,38538867000.0,39125676000.0,39166366000.0,39106687000.0,39149730000.0,39020397000.0,38693278000.0,37967417000.0,38426310000.0,38721167000.0,38960873000.0,37091090000.0
2048.0,38333747000.0,38031237000.0,38772640000.0,39525170000.0,36880482000.0,38371447000.0,38978023000.0,39087360000.0,38975738000.0,39175893000.0,39142950000.0,38620578000.0,37918482000.0,38302520000.0,38640710000.0,38906724000.0,36820083000.0
2049.0,38169850000.0,37871490000.0,38669246000.0,39080047000.0,36639340000.0,38197953000.0,38834870000.0,38955192000.0,38915604000.0,38926664000.0,38856740000.0,38466814000.0,37690278000.0,38134362000.0,38514940000.0,38788530000.0,36670460000.0
2050.0,37982913000.0,37711573000.0,38556852000.0,38941495000.0,36379177000.0,38014484000.0,38762906000.0,38914890000.0,38860857000.0,38889902000.0,38843695000.0,38331290000.0,37569600000.0,37982245000.0,38534810000.0,38733574000.0,36392542000.0
2051.0,37838967000.0,37564230000.0,38464602000.0,38937395000.0,36087783000.0,37843290000.0,38679000000.0,38801306000.0,38949360000.0,38780514000.0,38672335000.0,38222750000.0,37305754000.0,37806612000.0,38327190000.0,38576964000.0,36131414000.0
2052.0,37644624000.0,37400375000.0,38329080000.0,38837195000.0,35852890000.0,37661426000.0,38588660000.0,38713590000.0,38778585000.0,38740400000.0,38538580000.0,38110327000.0,37114544000.0,37664570000.0,38267556000.0,38453187000.0,35909493000.0
2053.0,37487670000.0,37307834000.0,38328164000.0,38701140000.0,35543675000.0,37477044000.0,38432645000.0,38670553000.0,38708666000.0,38655607000.0,38469222000.0,37879644000.0,36929397000.0,37458223000.0,38105305000.0,38305270000.0,35657687000.0
2054.0,37321376000.0,37115752000.0,38050742000.0,38778122000.0,35287704000.0,37264060000.0,38277005000.0,38553457000.0,38639866000.0,38539490000.0,38322434000.0,37732237000.0,36741726000.0,37274020000.0,37967737000.0,38224900000.0,35408093000.0
2055.0,37087880000.0,36902797000.0,38147570000.0,38864020000.0,34933620000.0,37108040000.0,38164750000.0,38619640000.0,38505930000.0,38435310000.0,38218904000.0,37539760000.0,36533020000.0,37119550000.0,37862990000.0,38131696000.0,35200602000.0
2056.0,36869180000.0,36679385000.0,37947290000.0,38810444000.0,34634228000.0,36911080000.0,38010434000.0,38372205000.0,38433776000.0,38291788000.0,38075277000.0,37380743000.0,36318155000.0,36930600000.0,37726863000.0,38097630000.0,35069900000.0
2057.0,36802576000.0,36646650000.0,37813215000.0,38519894000.0,34264041000.0,36680440000.0,38120608000.0,38231860000.0,38239388000.0,38170366000.0,37963035000.0,37176750000.0,36090060000.0,36730160000.0,37593375000.0,37915500000.0,34826790000.0
2058.0,36594970000.0,36343767000.0,37642470000.0,38448510000.0,33951558000.0,36514960000.0,37955785000.0,38144795000.0,38134653000.0,38081860000.0,37862253000.0,37011210000.0,35899080000.0,36485186000.0,37512643000.0,37789650000.0,34572520000.0
2059.0,36414276000.0,36316630000.0,37469780000.0,38302667000.0,33664586000.0,36239004000.0,37866870000.0,38029218000.0,38185130000.0,37974120000.0,37732094000.0,36812480000.0,35760550000.0,36275120000.0,37356765000.0,37624910000.0,34380337000.0
2060.0,36162617000.0,35992814000.0,37355753000.0,38125720000.0,33280154000.0,36047196000.0,37749210000.0,38127340000.0,38144197000.0,37834850000.0,37749453000.0,36645510000.0,35542320000.0,36047250000.0,37306667000.0,37504442000.0,34164718000.0
2061.0,35937202000.0,35748954000.0,37351280000.0,38010730000.0,32875720000.0,35799335000.0,37656870000.0,37906964000.0,37918490000.0,37721768000.0,37462794000.0,36471316000.0,35309230000.0,35824340000.0,37136010000.0,37386613000.0,34007826000.0
2062.0,35738020000.0,35554222000.0,37161525000.0,37985333000.0,32582347000.0,35592024000.0,37404217000.0,37816484000.0,37776720000.0,37576294000.0,37564160000.0,36274418000.0,35092312000.0,35700834000.0,36989990000.0,37442564000.0,33776181000.0
2063.0,35542790000.0,35316806000.0,37017973000.0,37852980000.0,32286085000.0,35319054000.0,37301936000.0,37663592000.0,37665604000.0,37445790000.0,37281150000.0,36078907000.0,34777710000.0,35467776000.0,36838486000.0,37309580000.0,33569380000.0
2064.0,35250573000.0,35102876000.0,36913370000.0,37930054000.0,32050164000.0,35199623000.0,37142420000.0,37574033000.0,37567255000.0,37340455000.0,37120737000.0,35966693000.0,34519330000.0,35206324000.0,36762540000.0,37081985000.0,33425805000.0
2065.0,35050455000.0,34905014000.0,36800900000.0,37842790000.0,31689916000.0,34972058000.0,37035303000.0,37630984000.0,37450727000.0,37227385000.0,37076242000.0,35821335000.0,34273618000.0,35178373000.0,36633985000.0,36935864000.0,33169400000.0
2066.0,34826707000.0,34792450000.0,36656690000.0,37884043000.0,31194503000.0,34764014000.0,36854485000.0,37443154000.0,37381050000.0,37117510000.0,36924120000.0,35669990000.0,34014994000.0,34830190000.0,36446523000.0,36725820000.0,32931920000.0
2067.0,34535000000.0,34590320000.0,36470220000.0,37563280000.0,30732882000.0,34546530000.0,36812124000.0,37447870000.0,37489967000.0,37145700000.0,36780640000.0,35362693000.0,33744191000.0,34627710000.0,36252004000.0,36590550000.0,32785110000.0
2068.0,34278353000.0,34340626000.0,36344082000.0,37454630000.0,30439252000.0,34315293000.0,36584407000.0,37393736000.0,37224174000.0,36934450000.0,36671630000.0,35087570000.0,33570310000.0,34394520000.0,36191547000.0,36444484000.0,32486492000.0
2069.0,34034297000.0,34196906000.0,36178567000.0,37359907000.0,30030146000.0,34133645000.0,36401934000.0,37219240000.0,37218873000.0,36823140000.0,36860490000.0,34853667000.0,33310994000.0,34136666000.0,36044480000.0,36259627000.0,32192195000.0
2070.0,33772839000.0,34008121000.0,35962188000.0,37251187000.0,29758200000.0,34484322000.0,36248146000.0,37072556000.0,37041860000.0,36699860000.0,36620740000.0,34605535000.0,33066736000.0,34001093000.0,35873833000.0,36236444000.0,32014555000.0
2071.0,33534843000.0,33827596000.0,35755467000.0,37163467000.0,29403173000.0,34042458000.0,36184950000.0,36967250000.0,36927810000.0,36707623000.0,36349338000.0,34461740000.0,32793655000.0,33744783000.0,35779846000.0,36088880000.0,31707398000.0
2072.0,33166686000.0,33653365000.0,35578016000.0,37108860000.0,29100304000.0,33680978000.0,35918725000.0,36815770000.0,36780350000.0,36442763000.0,36202488000.0,34202587000.0,32569162000.0,33501070000.0,35481480000.0,35880900000.0,31350428000.0
2073.0,32844775000.0,33452400000.0,35493392000.0,36968317000.0,28800524000.0,33482152000.0,35775517000.0,36774973000.0,36704186000.0,36310893000.0,36066840000.0,33995782000.0,32313627000.0,33247762000.0,35316916000.0,35718290000.0,31046443000.0
2074.0,32542915000.0,33434247000.0,35255497000.0,36870844000.0,28488260000.0,33238540000.0,35565646000.0,36634903000.0,36511044000.0,36096330000.0,35885410000.0,33766035000.0,32015831000.0,32977224000.0,35133764000.0,35594310000.0,30797408000.0
2075.0,32286532000.0,33149470000.0,35091358000.0,36787390000.0,28098154000.0,33035868000.0,35395580000.0,36507402000.0,36489683000.0,36019343000.0,35833147000.0,33581093000.0,31801098000.0,32749928000.0,34943832000.0,35452998000.0,30665480000.0
2076.0,32001411000.0,32924912000.0,34965852000.0,36773060000.0,27720878000.0,32736270000.0,35173863000.0,36423550000.0,36215677000.0,35975873000.0,35647160000.0,33356730000.0,31551190000.0,32471601000.0,34758373000.0,35473630000.0,30376454000.0
2077.0,31695948000.0,32704200000.0,34746106000.0,36594610000.0,27373398000.0,32529717000.0,35033500000.0,36341846000.0,36170590000.0,35811717000.0,35628995000.0,33107026000.0,31275310000.0,32229366000.0,34575086000.0,35277545000.0,30047600000.0
2078.0,31399494000.0,32523477000.0,34658690000.0,36442730000.0,27090223000.0,32306680000.0,34816905000.0,36179382000.0,36194443000.0,35789595000.0,35383853000.0,32937478000.0,31095912000.0,31962407000.0,34493063000.0,35217330000.0,29782526000.0
2079.0,31083590000.0,32284699000.0,34505167000.0,36342723000.0,26766820000.0,32162372000.0,34708795000.0,35999322000.0,36043854000.0,35610083000.0,35371897000.0,32606500000.0,30797605000.0,31818201000.0,34283848000.0,34970690000.0,29539916000.0
2080.0,30803390000.0,32261902000.0,34308764000.0,36391604000.0,26596534000.0,31835152000.0,34518060000.0,36160406000.0,35805004000.0,35539603000.0,35437330000.0,32406559000.0,30490788000.0,31532917000.0,34107105000.0,34898720000.0,29288012000.0
2081.0,30561528000.0,32074684000.0,34154609000.0,36176980000.0,26237479000.0,31517143000.0,34386153000.0,35784380000.0,35659588000.0,35293786000.0,34990977000.0,32110545000.0,30350363000.0,31314573000.0,33969019000.0,34683370000.0,29003713000.0
2082.0,30251936000.0,31805956000.0,33971147000.0,36035730000.0,25974841000.0,31184677000.0,34158911000.0,35628454000.0,35608027000.0,35142510000.0,34855563000.0,31867415000.0,30189963000.0,31273298000.0,33751170000.0,34511667000.0,28671078000.0
2083.0,30033553000.0,31627592000.0,33867977000.0,35897440000.0,25689592000.0,30951580000.0,34114218000.0,35562336000.0,35394494000.0,34988528000.0,34732010000.0,31719655000.0,29950140000.0,30924550000.0,33528383000.0,34391716000.0,28591590000.0
2084.0,29740915000.0,31418161000.0,33674836000.0,35804310000.0,25339150000.0,30685858000.0,33807393000.0,35381318000.0,35234214000.0,34906680000.0,34543563000.0,31410880000.0,29729180000.0,30624449000.0,33334020000.0,34200422000.0,28172644000.0
2085.0,29485607000.0,31301038000.0,33514246000.0,35758470000.0,25005460000.0,30573048000.0,33673312000.0,35193262000.0,35111903000.0,34711490000.0,34398945000.0,31216507000.0,29465444000.0,30347807000.0,33151650000.0,34025026000.0,28189061000.0
2086.0,29193021000.0,31139494000.0,33342960000.0,35944290000.0,24723595000.0,30232260000.0,33460890000.0,35071644000.0,34917822000.0,34536560000.0,34222324000.0,31003070000.0,29229642000.0,30118910000.0,32938689000.0,33871700000.0,27720153000.0
2087.0,28844827000.0,30934841000.0,33141160000.0,35647010000.0,24407902000.0,29958472000.0,33275060000.0,35614190000.0,34849255000.0,34547552000.0,34020911000.0,30805225000.0,28873040000.0,30409180000.0,32787954000.0,33962385000.0,27477040000.0
2088.0,28601913000.0,30782220000.0,32955580000.0,35506086000.0,24060307000.0,29613720000.0,33015810000.0,34945794000.0,34683527000.0,34241470000.0,33822185000.0,30507407000.0,28627919000.0,29748554000.0,32582730000.0,33646662000.0,27192973000.0
2089.0,28373338000.0,30585618000.0,32883546000.0,35379757000.0,23766710000.0,29360185000.0,32811842000.0,34676703000.0,34688016000.0,34101727000.0,33640899000.0,30286694000.0,28344654000.0,29519250000.0,32495580000.0,33399046000.0,26918726000.0
2090.0,28042895000.0,30521725000.0,32727388000.0,35175236000.0,23569816000.0,29079510000.0,32683985000.0,34516510000.0,34428040000.0,33970475000.0,33465025000.0,30026107000.0,28127244000.0,29307640000.0,32274950000.0,33659600000.0,26718265000.0
2091.0,27700437000.0,30477210000.0,32492607000.0,35010675000.0,23216337000.0,29138045000.0,32611486000.0,34497425000.0,34270000000.0,33830228000.0,33238708000.0,29763080000.0,27882920000.0,29127580000.0,32145256000.0,33225950000.0,26520695000.0
2092.0,27366890000.0,30652756000.0,32382538000.0,34864816000.0,22866113000.0,28596370000.0,32399753000.0,34341376000.0,34084762000.0,33747806000.0,33014612000.0,29590290000.0,27529562000.0,28906117000.0,31896144000.0,33081844000.0,26292263000.0
2093.0,27070466000.0,30080817000.0,32190552000.0,34814775000.0,22499406000.0,28339878000.0,32236073000.0,34304820000.0,33933240000.0,33553687000.0,32943974000.0,29320921000.0,27342460000.0,29008523000.0,31723393000.0,32864647000.0,26061324000.0
2094.0,26842108000.0,29961333000.0,32013013000.0,34581307000.0,22218060000.0,28037372000.0,32029006000.0,34108730000.0,33784842000.0,33370997000.0,32665400000.0,28937857000.0,27118010000.0,28628576000.0,31686607000.0,32708571000.0,25695891000.0
2095.0,26530775000.0,30818548000.0,31962470000.0,34414543000.0,21949936000.0,27689376000.0,31891145000.0,34065127000.0,33623314000.0,33200335000.0,32520655000.0,28691046000.0,26868695000.0,28429840000.0,31664493000.0,32517802000.0,25444278000.0
2096.0,26267881000.0,29798175000.0,31764021000.0,34457480000.0,21686792000.0,27295824000.0,31770122000.0,34013379000.0,33440980000.0,33057593000.0,32248439000.0,28420958000.0,26647610000.0,28128150000.0,31351013000.0,32343566000.0,25226013000.0
2097.0,25979451000.0,29502900000.0,31615540000.0,34317620000.0,21425435000.0,27045116000.0,31589968000.0,33888506000.0,33363000000.0,33120745000.0,32029096000.0,28100209000.0,26390276000.0,27961450000.0,31257573000.0,32168413000.0,24996606000.0
2098.0,25657813000.0,29342250000.0,31406576000.0,34485630000.0,21199755000.0,26727776000.0,31582005000.0,33608786000.0,33178740000.0,32831285000.0,31783352000.0,27869590000.0,26141536000.0,27717634000.0,31107813000.0,32116271000.0,24782987000.0
2099.0,25335814000.0,29285194000.0,31205770000.0,34308719000.0,20876591000.0,26421900000.0,31707732000.0,33454068000.0,33053725000.0,32658346000.0,31478577000.0,27608355000.0,25898117000.0,27526085000.0,31067544000.0,31913350000.0,24489249000.0
2100.0,25113244000.0,29395442000.0,31053870000.0,33994070000.0,20573047000.0,26160937000.0,31309967000.0,33425584000.0,32942705000.0,32514910000.0,31206826000.0,27391736000.0,25638980000.0,27195165000.0,30875265000.0,31713743000.0,24239188000.0
