time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2025.0,40400634000.0,40494617000.0,40329003000.0,40434307000.0,40146047000.0
2026.0,40276300000.0,40232292000.0,40263176000.0,40267530000.0,40064120000.0
2027.0,40197833000.0,40147690000.0,40286590000.0,40198760000.0,39939800000.0
2028.0,40177857000.0,40106095000.0,40219320000.0,40474685000.0,39859237000.0
2029.0,40321507000.0,40031040000.0,40384602000.0,40120857000.0,39767680000.0
2030.0,40532926000.0,39992386000.0,40321620000.0,40022040000.0,39697908000.0
2031.0,40196620000.0,39994270000.0,40066413000.0,39959667000.0,39550456000.0
2032.0,40225124000.0,40040292000.0,40204500000.0,39895690000.0,39466762000.0
2033.0,40268610000.0,39797133000.0,40090194000.0,39757677000.0,39409090000.0
2034.0,40043377000.0,39891000000.0,40108814000.0,39618097000.0,39275377000.0
2035.0,39945806000.0,39650714000.0,39974320000.0,39516967000.0,39145464000.0
2036.0,39890833000.0,39553896000.0,39911617000.0,39403872000.0,39471743000.0
2037.0,39904236000.0,39650360000.0,39831302000.0,39263320000.0,39136350000.0
2038.0,39821353000.0,39527550000.0,39752667000.0,39199610000.0,38953665000.0
2039.0,39700267000.0,39473635000.0,39750795000.0,39005550000.0,38762630000.0
2040.0,39646216000.0,39276024000.0,39595750000.0,38971724000.0,38590677000.0
2041.0,39581910000.0,39232260000.0,39492137000.0,38736870000.0,38705865000.0
2042.0,39438860000.0,39224010000.0,39623926000.0,38642794000.0,38911906000.0
2043.0,39376155000.0,39029715000.0,39428743000.0,38440540000.0,38339850000.0
2044.0,39698125000.0,38892710000.0,39458380000.0,38169616000.0,38084310000.0
2045.0,39622340000.0,38813780000.0,39311966000.0,37949325000.0,37932483000.0
2046.0,39921525000.0,38696055000.0,39214330000.0,37738856000.0,37914485000.0
2047.0,39316304000.0,38537146000.0,39178830000.0,37486653000.0,37642035000.0
2048.0,39242654000.0,38390810000.0,39040620000.0,37247550000.0,37567700000.0
2049.0,39079158000.0,38217703000.0,38965723000.0,37053500000.0,37322146000.0
2050.0,39170650000.0,37959713000.0,38955303000.0,36698276000.0,37138182000.0
2051.0,38924780000.0,37849860000.0,39248437000.0,36353778000.0,36992848000.0
2052.0,38904095000.0,37628630000.0,38972924000.0,36134818000.0,36838298000.0
2053.0,38807880000.0,37488493000.0,39106350000.0,35783700000.0,37093773000.0
2054.0,38748537000.0,37379998000.0,38834330000.0,35427300000.0,36538098000.0
2055.0,39166430000.0,37022170000.0,38696042000.0,35101245000.0,36194587000.0
2056.0,38583600000.0,36795474000.0,38670426000.0,34826730000.0,35878080000.0
2057.0,38397723000.0,37365625000.0,38374180000.0,34468463000.0,36029915000.0
2058.0,38398150000.0,36823278000.0,38267335000.0,34074253000.0,35446250000.0
2059.0,38207816000.0,36565990000.0,38476950000.0,33716880000.0,36162613000.0
2060.0,38479663000.0,36233613000.0,38560540000.0,33234550000.0,35150696000.0
2061.0,38141320000.0,35944570000.0,38126498000.0,33249960000.0,34758873000.0
2062.0,38091360000.0,35688477000.0,37962190000.0,32558110000.0,34526007000.0
2063.0,37895635000.0,35628626000.0,37822235000.0,32296464000.0,34206384000.0
2064.0,37777035000.0,35247165000.0,37762920000.0,32040663000.0,33989136000.0
2065.0,38039044000.0,35073933000.0,37620974000.0,31595725000.0,33704247000.0
2066.0,37713453000.0,34985153000.0,37599625000.0,31131116000.0,33543934000.0
2067.0,38131230000.0,34547032000.0,38151033000.0,30705461000.0,33471451000.0
2068.0,37876376000.0,34266114000.0,37541870000.0,30258199000.0,33037160000.0
2069.0,37545230000.0,33987217000.0,37632106000.0,29804452000.0,32920150000.0
2070.0,37375510000.0,33781710000.0,37370614000.0,29287471000.0,32657420000.0
2071.0,37378056000.0,33559760000.0,37301940000.0,28851388000.0,32508412000.0
2072.0,37174993000.0,33143011000.0,37073330000.0,28393350000.0,32413150000.0
2073.0,37334794000.0,32760652000.0,37041690000.0,27973010000.0,32100395000.0
2074.0,37076857000.0,32405914000.0,36781175000.0,27517084000.0,32780317000.0
2075.0,36922335000.0,32167588000.0,36916298000.0,27084950000.0,32085993000.0
2076.0,36930425000.0,31876321000.0,36497396000.0,26671364000.0,31550951000.0
2077.0,36832797000.0,31513940000.0,36637860000.0,26441580000.0,31242394000.0
2078.0,36649566000.0,31179477000.0,36721496000.0,26118173000.0,31038052000.0
2079.0,36496010000.0,30865537000.0,36604330000.0,25719597000.0,30734365000.0
2080.0,36544733000.0,30568554000.0,36163293000.0,25285427000.0,31766710000.0
2081.0,36307505000.0,30574980000.0,36020363000.0,24880210000.0,30943416000.0
2082.0,36255715000.0,30000247000.0,36154397000.0,24558418000.0,30222295000.0
2083.0,36132205000.0,30022844000.0,35773354000.0,24192023000.0,29977475000.0
2084.0,35959270000.0,29551850000.0,35628520000.0,23904692000.0,29700934000.0
2085.0,35743730000.0,29296183000.0,35558846000.0,23540240000.0,29696174000.0
2086.0,35651207000.0,28884326000.0,35315890000.0,23193973000.0,29514056000.0
2087.0,36454433000.0,28503355000.0,35295210000.0,22739214000.0,29059201000.0
2088.0,35455246000.0,28275927000.0,35086230000.0,22577980000.0,28868719000.0
2089.0,35151966000.0,28025377000.0,35296980000.0,22121036000.0,28630194000.0
2090.0,34986316000.0,27529695000.0,34867930000.0,21606822000.0,28698806000.0
2091.0,35007103000.0,27079512000.0,34732302000.0,21046802000.0,29093251000.0
2092.0,34930373000.0,27031316000.0,34522280000.0,20700842000.0,30312999000.0
2093.0,35019790000.0,26475610000.0,34362778000.0,20421763000.0,28077726000.0
2094.0,34729200000.0,26609609000.0,34218097000.0,20084615000.0,27974056000.0
2095.0,34733335000.0,26027035000.0,34087414000.0,19572314000.0,33725417000.0
2096.0,34802328000.0,25690380000.0,33928274000.0,19369697000.0,27958776000.0
2097.0,34754860000.0,25393732000.0,33955650000.0,19024484000.0,27353602000.0
2098.0,34274190000.0,24945957000.0,33673683000.0,18761292000.0,27176727000.0
2099.0,34165795000.0,24708805000.0,33524363000.0,18548960000.0,27074623000.0
2100.0,34157271000.0,24491874000.0,33540151000.0,18104600000.0,27816671000.0
