time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2025.0,40259703000.0,40319517000.0,40351146000.0,40229710000.0,40351085000.0
2026.0,40270650000.0,40253956000.0,40299040000.0,40282345000.0,40382840000.0
2027.0,40225560000.0,40259023000.0,40242910000.0,40131620000.0,40174895000.0
2028.0,40139690000.0,40301540000.0,40518500000.0,40117890000.0,40114086000.0
2029.0,40076173000.0,40340710000.0,40454156000.0,40000390000.0,40105837000.0
2030.0,40387736000.0,40836714000.0,40413733000.0,39915370000.0,40026560000.0
2031.0,40065434000.0,40148513000.0,40293327000.0,39827386000.0,39915220000.0
2032.0,40006033000.0,40058868000.0,40238625000.0,39732200000.0,39851220000.0
2033.0,39966237000.0,39996002000.0,40133353000.0,39648657000.0,39774500000.0
2034.0,39981260000.0,39862700000.0,40101294000.0,39530127000.0,39700963000.0
2035.0,39909224000.0,39898130000.0,40432340000.0,39466250000.0,39719090000.0
2036.0,39785390000.0,39849070000.0,40068670000.0,39222297000.0,39570534000.0
2037.0,39754326000.0,39924560000.0,40024355000.0,39076315000.0,39422525000.0
2038.0,39660405000.0,39692370000.0,39904317000.0,38851880000.0,39698194000.0
2039.0,39626387000.0,39867142000.0,40000870000.0,38750160000.0,39326945000.0
2040.0,39594148000.0,39517280000.0,39828620000.0,38492602000.0,39630905000.0
2041.0,39485776000.0,39375598000.0,39734764000.0,38325330000.0,39177875000.0
2042.0,39482600000.0,39236346000.0,39626380000.0,38030852000.0,39074857000.0
2043.0,39458020000.0,39121134000.0,39545830000.0,37758710000.0,38927900000.0
2044.0,39308380000.0,39038198000.0,39440503000.0,37466160000.0,38754770000.0
2045.0,39543325000.0,38917970000.0,39659626000.0,37150880000.0,38710297000.0
2046.0,39243555000.0,38747490000.0,39352700000.0,36862616000.0,38657400000.0
2047.0,39135003000.0,38567522000.0,39260000000.0,36528787000.0,38432453000.0
2048.0,39022600000.0,38438110000.0,39147663000.0,36195693000.0,38117170000.0
2049.0,38992870000.0,38255735000.0,39100110000.0,36065755000.0,37921317000.0
2050.0,39209345000.0,38027973000.0,39028183000.0,35730977000.0,38142833000.0
2051.0,38892392000.0,37894894000.0,38927745000.0,35265642000.0,37689213000.0
2052.0,38797967000.0,37693436000.0,38809154000.0,34831565000.0,37962170000.0
2053.0,38515163000.0,37525700000.0,38971257000.0,34320003000.0,37515117000.0
2054.0,38387278000.0,37201416000.0,38635040000.0,33927922000.0,37363250000.0
2055.0,38424830000.0,36859360000.0,38504760000.0,33325933000.0,37115820000.0
2056.0,38360910000.0,36716880000.0,38558552000.0,32870885000.0,36844515000.0
2057.0,38141227000.0,36426138000.0,38312610000.0,32336615000.0,36572050000.0
2058.0,38006770000.0,36199370000.0,38131544000.0,31984380000.0,36539867000.0
2059.0,37879816000.0,36194480000.0,38004240000.0,31325958000.0,36254280000.0
2060.0,37762728000.0,35707770000.0,37905060000.0,30880733000.0,36131330000.0
2061.0,37591190000.0,35605180000.0,37774180000.0,30457039000.0,35656163000.0
2062.0,37875634000.0,35224105000.0,37606850000.0,29780963000.0,35316347000.0
2063.0,37877300000.0,34878317000.0,37411807000.0,29224657000.0,35047047000.0
2064.0,37372210000.0,34394382000.0,37236970000.0,28836387000.0,34726576000.0
2065.0,37184872000.0,33976826000.0,37274714000.0,28264010000.0,34367190000.0
2066.0,37006094000.0,33670310000.0,37028835000.0,27893914000.0,34341892000.0
2067.0,36845613000.0,33301504000.0,36740043000.0,27341525000.0,33996505000.0
2068.0,36986147000.0,32861491000.0,36570624000.0,26895390000.0,33600504000.0
2069.0,36770013000.0,32424761000.0,36293853000.0,26451173000.0,33269514000.0
2070.0,36435250000.0,31797733000.0,36108923000.0,26007941000.0,32961038000.0
2071.0,36218310000.0,31179520000.0,35897442000.0,25469037000.0,32674070000.0
2072.0,36046885000.0,30615615000.0,35816790000.0,24886018000.0,32331538000.0
2073.0,35773220000.0,30224255000.0,35577827000.0,24290961000.0,31973560000.0
2074.0,35553915000.0,29762159000.0,35353543000.0,23698920000.0,31455020000.0
2075.0,35391263000.0,29280088000.0,35099103000.0,23304253000.0,31040897000.0
2076.0,35233915000.0,28817078000.0,34871243000.0,22811013000.0,30746724000.0
2077.0,35216010000.0,28279065000.0,34648260000.0,22247210000.0,30369704000.0
2078.0,35213660000.0,27551248000.0,34398510000.0,21794077000.0,29856890000.0
2079.0,34771270000.0,26969907000.0,34449682000.0,21343680000.0,29440905000.0
2080.0,34535090000.0,26345556000.0,33920905000.0,20845460000.0,29022728000.0
2081.0,34429680000.0,25686847000.0,33709744000.0,20154563000.0,28718780000.0
2082.0,34380050000.0,24973548000.0,33544590000.0,19431471000.0,28976690000.0
2083.0,34187990000.0,24206442000.0,33299773000.0,18824921000.0,28358652000.0
2084.0,34151840000.0,23444554000.0,33034519000.0,18223026000.0,28101466000.0
2085.0,33942290000.0,22845080000.0,32726786000.0,17633403000.0,27525388000.0
2086.0,33745265000.0,22327822000.0,32556167000.0,17001574000.0,27092175000.0
2087.0,33560576000.0,21230598000.0,32188645000.0,16241590000.0,26617496000.0
2088.0,33726370000.0,20584240000.0,31850027000.0,15604248000.0,26190393000.0
2089.0,33339562000.0,19516150000.0,31604163000.0,14987045000.0,25757415000.0
2090.0,33104675000.0,18638133000.0,31627174000.0,14367875000.0,25360925000.0
2091.0,33453930000.0,17829251000.0,31158704000.0,13931118000.0,25329357000.0
2092.0,32941382000.0,17170057000.0,30862709000.0,13448700000.0,24923585000.0
2093.0,32567978000.0,16467979000.0,30584078000.0,13017406000.0,24388882000.0
2094.0,32470176000.0,15789805000.0,30425006000.0,12461220000.0,23924357000.0
2095.0,32427899000.0,15011867000.0,30033607000.0,11827047000.0,23633568000.0
2096.0,32334840000.0,14440781000.0,29912226000.0,11344253000.0,23035193000.0
2097.0,32553732000.0,13859275000.0,29446519000.0,10942199000.0,22634664000.0
2098.0,31832707000.0,13336715000.0,29097410000.0,10495778000.0,22182576000.0
2099.0,31500722000.0,12729326000.0,28831826000.0,10119928000.0,21730351000.0
2100.0,31268305000.0,12300016000.0,28370630000.0,9722716000.0,21357130000.0
