time,INM-CM5-0,CESM2-WACCM,MRI-ESM2-0,GFDL-ESM4,CAMS-CSM1-0,MPI-ESM1-2-HR,CESM2,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,NORESM2-MM,EC-EARTH3-VEG,EC-EARTH3
2018.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0
2019.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0
2020.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0
2021.0,53623546000.0,53500477000.0,53230727000.0,54464946000.0,55670070000.0,53880353000.0,54668034000.0,55549235000.0,54581260000.0,55193444000.0,54431000000.0,55063880000.0,54976490000.0
2022.0,52627595000.0,52759933000.0,52246725000.0,54516388000.0,55083164000.0,50823397000.0,54415938000.0,53350474000.0,53922710000.0,54321690000.0,53269780000.0,55460890000.0,55098958000.0
2023.0,52897927000.0,52490120000.0,51885523000.0,54177325000.0,55330886000.0,49755310000.0,54276755000.0,51605926000.0,54029468000.0,52898800000.0,51562190000.0,54765970000.0,55733203000.0
2024.0,53049920000.0,50993017000.0,52311634000.0,53539860000.0,54563373000.0,48651846000.0,53200425000.0,50266110000.0,53306320000.0,53598196000.0,51238560000.0,54381220000.0,56555676000.0
2025.0,52524960000.0,49798926000.0,52280740000.0,53002830000.0,53968890000.0,47447200000.0,53228683000.0,49145540000.0,52663243000.0,51825754000.0,51574325000.0,53015384000.0,54158954000.0
2026.0,51080753000.0,49749300000.0,52214813000.0,53210570000.0,52104450000.0,47410352000.0,52499018000.0,48574850000.0,52216000000.0,50368450000.0,51846283000.0,52351783000.0,52978370000.0
2027.0,49867750000.0,49039016000.0,53478806000.0,51870180000.0,51711960000.0,47963020000.0,52573250000.0,48999140000.0,51824430000.0,50208555000.0,52408865000.0,50830070000.0,52405334000.0
2028.0,49328583000.0,48509290000.0,53822255000.0,51154264000.0,51346980000.0,47121048000.0,51374834000.0,48592667000.0,51869344000.0,49833720000.0,54318293000.0,48922830000.0,51227673000.0
2029.0,46782500000.0,48365646000.0,53441794000.0,50119680000.0,53399667000.0,46504374000.0,50205320000.0,47061004000.0,51320046000.0,47902260000.0,54832190000.0,48448790000.0,48748757000.0
2030.0,45854870000.0,46218350000.0,54309880000.0,50831815000.0,54515405000.0,45537100000.0,49530820000.0,46631903000.0,49646050000.0,46533060000.0,54354090000.0,48249830000.0,48440558000.0
2031.0,45079515000.0,45557660000.0,53889884000.0,51359390000.0,56989114000.0,45636280000.0,47924810000.0,47470810000.0,50059293000.0,45893968000.0,53132374000.0,46945090000.0,47279820000.0
2032.0,43455574000.0,45193140000.0,54592830000.0,50925780000.0,56083837000.0,44642877000.0,45735875000.0,48370490000.0,49668678000.0,42941650000.0,54050378000.0,47241420000.0,46122226000.0
2033.0,42110830000.0,44216080000.0,55436415000.0,50238267000.0,54772904000.0,43801310000.0,45207917000.0,49243360000.0,48955690000.0,41508254000.0,54467210000.0,47324975000.0,45997867000.0
2034.0,41179554000.0,44299977000.0,54219047000.0,49921135000.0,53981057000.0,42786476000.0,45040386000.0,48781963000.0,48594293000.0,41115623000.0,54012080000.0,47233750000.0,45752857000.0
2035.0,40386097000.0,44523620000.0,52623120000.0,49677400000.0,54398050000.0,40992290000.0,44807864000.0,47765400000.0,47987220000.0,39151624000.0,53939000000.0,46695137000.0,43810040000.0
2036.0,39590285000.0,43470380000.0,52753940000.0,48872518000.0,53302130000.0,40478230000.0,43509140000.0,47342500000.0,47460740000.0,39011240000.0,53553517000.0,45590995000.0,40405250000.0
2037.0,38686280000.0,43628200000.0,52726100000.0,47660302000.0,51823910000.0,39232106000.0,41751745000.0,46124327000.0,46125674000.0,37438165000.0,52950098000.0,45472543000.0,38992986000.0
2038.0,38050240000.0,43716936000.0,52362460000.0,47914880000.0,49898620000.0,40035180000.0,40978973000.0,44899537000.0,45455585000.0,35253895000.0,53408043000.0,44913385000.0,38413873000.0
2039.0,37565985000.0,42549850000.0,51014586000.0,48475770000.0,49140870000.0,39587340000.0,40034623000.0,42463120000.0,44551370000.0,35378557000.0,52567400000.0,43631800000.0,38555816000.0
2040.0,36884980000.0,41713275000.0,50187297000.0,47652626000.0,47634520000.0,39694578000.0,38829560000.0,41973050000.0,43906900000.0,33583610000.0,51611607000.0,42429546000.0,38369817000.0
2041.0,36637766000.0,42576114000.0,49316710000.0,46937727000.0,46088802000.0,39687210000.0,38111764000.0,41341207000.0,44104634000.0,32629709000.0,51033760000.0,40744800000.0,36917744000.0
2042.0,35622117000.0,42113802000.0,50068853000.0,47879730000.0,45700637000.0,38129693000.0,37789990000.0,40152090000.0,43870736000.0,31408632000.0,50516017000.0,39498840000.0,35157234000.0
2043.0,34783330000.0,42117345000.0,49498796000.0,46994310000.0,44643940000.0,37520660000.0,36904722000.0,40967350000.0,43101372000.0,30734592000.0,49570832000.0,38854926000.0,34209260000.0
2044.0,34619110000.0,41352010000.0,46993818000.0,46418522000.0,44900676000.0,36368007000.0,36275710000.0,39245414000.0,43500510000.0,28897745000.0,47143110000.0,38533603000.0,34504987000.0
2045.0,34365220000.0,40807776000.0,43605615000.0,46432895000.0,44400157000.0,36458550000.0,34477460000.0,38570074000.0,42155680000.0,27905628000.0,45791224000.0,37072703000.0,32959322000.0
2046.0,33842543000.0,39876743000.0,41011620000.0,46517930000.0,43709583000.0,35180070000.0,33504938000.0,37224485000.0,41334460000.0,27821460000.0,44359550000.0,37293855000.0,32403235000.0
2047.0,33328024000.0,39394500000.0,40000705000.0,45765767000.0,42590290000.0,35169427000.0,32959711000.0,36383760000.0,41103057000.0,27098860000.0,43081140000.0,36841525000.0,32855392000.0
2048.0,32820662000.0,37634780000.0,39332905000.0,46716150000.0,41277383000.0,34606318000.0,31949425000.0,36393530000.0,40489153000.0,26083443000.0,43930403000.0,37113872000.0,32741827000.0
2049.0,31510223000.0,36614197000.0,39110377000.0,46101250000.0,40133000000.0,33000237000.0,31497282000.0,37190025000.0,39564464000.0,26176494000.0,43211706000.0,37350600000.0,31621134000.0
2050.0,31653736000.0,36032176000.0,37836440000.0,45659300000.0,39005385000.0,32126510000.0,31252285000.0,36320944000.0,39070163000.0,25547035000.0,41630650000.0,37097685000.0,31955534000.0
2051.0,31548602000.0,34052602000.0,37073720000.0,44798837000.0,38258004000.0,31116005000.0,30511878000.0,35596090000.0,38408790000.0,24964729000.0,41729573000.0,35988746000.0,32066175000.0
2052.0,31300098000.0,33579168000.0,37161697000.0,45098504000.0,38586216000.0,30826007000.0,28848073000.0,34888680000.0,38073270000.0,24043910000.0,42186470000.0,35005840000.0,30968125000.0
2053.0,30241114000.0,33714188000.0,37066430000.0,43364442000.0,37599867000.0,30851318000.0,28104864000.0,33774820000.0,37745340000.0,23658537000.0,40812760000.0,33537536000.0,30560289000.0
2054.0,29887277000.0,32844663000.0,36776350000.0,43189244000.0,36799746000.0,29821796000.0,27651641000.0,32198412000.0,36253483000.0,23230820000.0,40968370000.0,33133816000.0,30847756000.0
2055.0,28750110000.0,31210846000.0,37132800000.0,43188244000.0,36702003000.0,28978227000.0,26797095000.0,31266867000.0,35766014000.0,22822416000.0,39300227000.0,32244632000.0,29519403000.0
2056.0,27880550000.0,30203441000.0,35770933000.0,42794140000.0,36489036000.0,27885599000.0,26337850000.0,29948226000.0,35043400000.0,22195143000.0,39877165000.0,31871103000.0,28917352000.0
2057.0,27451111000.0,29019249000.0,36044915000.0,41519673000.0,35109364000.0,27127966000.0,25481576000.0,29191220000.0,34358254000.0,21124209000.0,39450153000.0,31202644000.0,28402035000.0
2058.0,28003430000.0,27581157000.0,36790570000.0,41277313000.0,34373845000.0,26269768000.0,24682142000.0,28832623000.0,34420695000.0,20171434000.0,39937350000.0,30245923000.0,28302848000.0
2059.0,27714130000.0,27268493000.0,36441584000.0,40404324000.0,34028570000.0,25397402000.0,24231854000.0,27897772000.0,33869640000.0,19953840000.0,39758475000.0,29344256000.0,28239390000.0
2060.0,28106052000.0,26707460000.0,35610866000.0,38316212000.0,33391897000.0,24324166000.0,24058930000.0,27449990000.0,33455155000.0,19239008000.0,38855020000.0,28690108000.0,27093023000.0
2061.0,28747176000.0,25378396000.0,34754294000.0,37038723000.0,33725958000.0,23161387000.0,23247942000.0,27633975000.0,32657800000.0,18643450000.0,37717400000.0,28845117000.0,26243308000.0
2062.0,28630055000.0,24382884000.0,33508084000.0,36564705000.0,33085927000.0,21764630000.0,23033960000.0,27844088000.0,32388315000.0,18151303000.0,38376880000.0,28052160000.0,25785194000.0
2063.0,28275440000.0,22997158000.0,32348447000.0,35622605000.0,32579037000.0,20994972000.0,22588154000.0,27484279000.0,31668038000.0,17754862000.0,37205725000.0,27710962000.0,25949258000.0
2064.0,28505668000.0,21496955000.0,30916368000.0,34473062000.0,30804021000.0,20788132000.0,21337733000.0,26715742000.0,30722296000.0,17532987000.0,35887768000.0,27847141000.0,25417884000.0
2065.0,28075244000.0,20531345000.0,30110038000.0,34370650000.0,29650528000.0,19364323000.0,20262593000.0,25513830000.0,29614146000.0,16776038000.0,35475243000.0,27529947000.0,25324308000.0
2066.0,28011071000.0,20155748000.0,28899940000.0,33744413000.0,28843459000.0,18822128000.0,19940910000.0,24566725000.0,29033781000.0,16461121000.0,36239860000.0,27722705000.0,25065878000.0
2067.0,27410616000.0,19532714000.0,27265920000.0,32926077000.0,27606884000.0,17940940000.0,19468490000.0,23712406000.0,28014672000.0,16038070000.0,35782705000.0,27409914000.0,24806277000.0
2068.0,26615420000.0,19069522000.0,27583678000.0,31772910000.0,27751550000.0,18025957000.0,18856618000.0,22627461000.0,27262990000.0,15426369000.0,34303126000.0,26864636000.0,24533850000.0
2069.0,26539123000.0,18230206000.0,26680484000.0,31977470000.0,28393605000.0,17649996000.0,18622474000.0,21564279000.0,26930490000.0,14596516000.0,32717316000.0,26935871000.0,23697766000.0
2070.0,26680189000.0,18235824000.0,26295181000.0,31435667000.0,27782660000.0,16937776000.0,18232773000.0,20811475000.0,26411125000.0,14332752000.0,31473090000.0,26230553000.0,24186730000.0
2071.0,26127782000.0,17866711000.0,25909172000.0,30573780000.0,26850509000.0,16099565000.0,17611227000.0,20534426000.0,25799197000.0,13678668000.0,30532710000.0,25405295000.0,23947708000.0
2072.0,26233650000.0,17651098000.0,24817316000.0,29251373000.0,26371424000.0,15755747000.0,16693606000.0,20046256000.0,25671074000.0,13517469000.0,29024629000.0,24731710000.0,24560124000.0
2073.0,25685300000.0,16693331000.0,24615150000.0,29130138000.0,26871800000.0,15028341000.0,15949440000.0,19634110000.0,25580605000.0,13356530000.0,28654768000.0,25052998000.0,23479249000.0
2074.0,25626716000.0,16529103000.0,22778591000.0,29110729000.0,27361980000.0,14244144000.0,15306521000.0,19180673000.0,24911070000.0,12956560000.0,28690661000.0,24654236000.0,23342156000.0
2075.0,25724312000.0,16391733000.0,23563321000.0,28935832000.0,28024803000.0,13820298000.0,14627760000.0,18696960000.0,24907960000.0,12623322000.0,27448257000.0,24062700000.0,23407127000.0
2076.0,25554983000.0,16173437000.0,22895880000.0,28110002000.0,27392012000.0,13252199000.0,14220750000.0,18379571000.0,24826255000.0,12584295000.0,27080985000.0,24049078000.0,23507794000.0
2077.0,25145657000.0,15808653000.0,21936340000.0,26786812000.0,26559690000.0,12854527000.0,14065109000.0,17752950000.0,24243163000.0,12565035000.0,27033205000.0,24515602000.0,23135382000.0
2078.0,24656454000.0,15845711000.0,21123258000.0,26123155000.0,26293017000.0,12413388000.0,13455654000.0,16925944000.0,24112476000.0,12063860000.0,26923817000.0,23407708000.0,22227230000.0
2079.0,24133016000.0,15948788000.0,21035518000.0,24934326000.0,25538748000.0,12014687000.0,12865366000.0,16158303000.0,24038580000.0,11636970000.0,25658063000.0,22603770000.0,21701655000.0
2080.0,23852960000.0,15326128000.0,20329040000.0,24115345000.0,25677144000.0,11932551000.0,12434177000.0,15318092000.0,24264657000.0,11407054000.0,25091006000.0,21734627000.0,21363378000.0
2081.0,22635948000.0,15089469000.0,19827954000.0,22800458000.0,25227557000.0,11351994000.0,11926179000.0,14808846000.0,24267594000.0,11239625000.0,24463310000.0,21929318000.0,20015155000.0
2082.0,22166688000.0,15098039000.0,18965344000.0,22121626000.0,24371550000.0,11184863000.0,11867965000.0,14177176000.0,23881140000.0,10951866000.0,23963750000.0,20722440000.0,19232450000.0
2083.0,21521795000.0,14620783000.0,19115852000.0,21158340000.0,23950730000.0,10846738000.0,11438001000.0,13779940000.0,24220183000.0,10422573000.0,23798256000.0,19671658000.0,18813825000.0
2084.0,21182513000.0,14084961000.0,18643972000.0,20401207000.0,23598273000.0,10898974000.0,11282914000.0,13542779000.0,24295756000.0,10199220000.0,23496626000.0,18643640000.0,19108917000.0
2085.0,20651252000.0,13743915000.0,18328170000.0,19553288000.0,22300967000.0,10505304000.0,10951300000.0,13303277000.0,24348555000.0,10046316000.0,23263610000.0,17680044000.0,18600190000.0
2086.0,20242766000.0,12885566000.0,17805795000.0,19328963000.0,21465764000.0,9936143000.0,10586851000.0,12664862000.0,24629875000.0,9802703000.0,22600937000.0,16567588000.0,17542535000.0
2087.0,19769860000.0,12236019000.0,17004857000.0,18757765000.0,21212994000.0,9237699000.0,10109763000.0,12110241000.0,23801220000.0,9925090000.0,22720596000.0,15645907000.0,16851728000.0
2088.0,19354257000.0,11571117000.0,16604879000.0,17982415000.0,20873390000.0,8584001000.0,9951578000.0,11622758000.0,23559813000.0,9732711000.0,22143928000.0,14849757000.0,16126428000.0
2089.0,18967134000.0,11474882000.0,15883663000.0,17910166000.0,20470217000.0,8492646000.0,9734830000.0,11628918000.0,23014020000.0,9438248000.0,22339537000.0,15110299000.0,15493429000.0
2090.0,18475209000.0,11033415000.0,15862163000.0,17412944000.0,19489753000.0,8192423000.0,9372928000.0,11751309000.0,22355716000.0,9184984000.0,22148454000.0,14763168000.0,15021383000.0
2091.0,18107693000.0,10757270000.0,15423452000.0,16560582000.0,18692524000.0,7803928600.0,9232453000.0,11212426000.0,21908662000.0,8927244000.0,20950802000.0,14689072000.0,14439771000.0
2092.0,17822257000.0,10534871000.0,15229567000.0,15903861000.0,18589209000.0,7468506000.0,8916390000.0,10572424000.0,21276676000.0,8726843000.0,20595490000.0,13622397000.0,13818192000.0
2093.0,17159223000.0,10015683000.0,14652681000.0,15254059000.0,18144352000.0,7280319500.0,8523122000.0,10061575000.0,20849010000.0,8540465000.0,20777572000.0,12908697000.0,13366632000.0
2094.0,17036765000.0,9658082000.0,14062653000.0,14937223000.0,18006620000.0,6951684000.0,7863009000.0,9899143000.0,20189580000.0,8369616400.0,20452241000.0,12358966000.0,13107905000.0
2095.0,16557341000.0,9328796000.0,13700859000.0,14642040000.0,18104926000.0,6874753000.0,7356261400.0,9734280000.0,19491324000.0,8332633600.0,20005220000.0,11963895000.0,12672679000.0
2096.0,16239420000.0,8774649000.0,13670203000.0,13809000000.0,17694890000.0,7244275000.0,7063236000.0,9593758000.0,18630818000.0,8129583000.0,20004745000.0,11690795000.0,12050258000.0
2097.0,16069991000.0,8347188000.0,12663973000.0,13245234000.0,17408180000.0,7309866500.0,6477118500.0,9439671000.0,17748763000.0,7769079300.0,19338360000.0,11242113000.0,11296517000.0
2098.0,15831036000.0,8021415400.0,12439088000.0,12644542000.0,17235532000.0,7305978400.0,6056856000.0,9273360000.0,16889861000.0,7545298000.0,19236622000.0,11155914000.0,10786506000.0
2099.0,15704296000.0,8283792400.0,11453727000.0,12240245000.0,16627714000.0,7170883600.0,5935665700.0,9108599000.0,16548647000.0,7498501600.0,19225820000.0,10702970000.0,10554524000.0
2100.0,15353203000.0,7743432700.0,11080647000.0,12112002000.0,16152295000.0,6921010000.0,5585510000.0,9208673000.0,16363557000.0,7440682000.0,19261649000.0,10265897000.0,9909537000.0
