time,CESM2-WACCM,INM-CM5-0,ACCESS-ESM1-5,GFDL-ESM4,MRI-ESM2-0,CANESM5,IPSL-CM6A-LR,BCC-CSM2-MR,MPI-ESM1-2-HR,CAMS-CSM1-0,CESM2,EC-EARTH3-VEG,NORESM2-MM,EC-EARTH3,ACCESS-CM2,INM-CM4-8,FGOALS-F3-L
2012.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0,62325084000.0
2013.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0,61854302000.0
2014.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0,60450087000.0
2015.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0,59930956000.0
2016.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0,59548578000.0
2017.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0,58674102000.0
2018.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0,57557930000.0
2019.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0,55994750000.0
2020.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0,55352517000.0
2021.0,53995565000.0,54493230000.0,54909100000.0,54431986000.0,55645100000.0,54879785000.0,53809520000.0,55449630000.0,53343937000.0,53772415000.0,54909583000.0,56235100000.0,55916642000.0,56090567000.0,53290557000.0,54928245000.0,53934998000.0
2022.0,52074910000.0,53641245000.0,56255906000.0,56365367000.0,56377827000.0,52607990000.0,52039836000.0,54928257000.0,51928390000.0,53143065000.0,53690700000.0,56633623000.0,56547324000.0,55594148000.0,53547660000.0,54358647000.0,52291764000.0
2023.0,53173750000.0,53430970000.0,54895090000.0,55458120000.0,56103680000.0,49877260000.0,51284000000.0,54341060000.0,51980900000.0,51418632000.0,52950480000.0,56538825000.0,56943540000.0,53881540000.0,53420890000.0,53561717000.0,50695406000.0
2024.0,51567813000.0,53391426000.0,51989504000.0,53293453000.0,56304670000.0,49112453000.0,50346844000.0,52395340000.0,50502476000.0,49825858000.0,51951464000.0,56153490000.0,56262095000.0,54021170000.0,52152340000.0,54016414000.0,50321220000.0
2025.0,51371717000.0,53176545000.0,49360490000.0,52329583000.0,56677770000.0,49143984000.0,51066098000.0,51006340000.0,49907200000.0,48760316000.0,51253334000.0,54878660000.0,56595624000.0,53262000000.0,51419870000.0,54868420000.0,48392286000.0
2026.0,51303588000.0,52199813000.0,47494627000.0,52034765000.0,56108350000.0,48020062000.0,51168686000.0,52083400000.0,49255430000.0,47732756000.0,50352755000.0,54601687000.0,55944036000.0,52557283000.0,49969046000.0,55776535000.0,46764675000.0
2027.0,50108543000.0,52048695000.0,44845556000.0,51982442000.0,55462564000.0,46899577000.0,49374188000.0,53209260000.0,47106896000.0,46786314000.0,50333503000.0,54898827000.0,55417553000.0,52411056000.0,47666123000.0,55766315000.0,45459714000.0
2028.0,48762597000.0,52444630000.0,44246210000.0,51566928000.0,53454434000.0,45972040000.0,47630524000.0,53023070000.0,43889710000.0,46844408000.0,49098613000.0,55251767000.0,55427220000.0,52812710000.0,46536385000.0,55470900000.0,44043540000.0
2029.0,47173333000.0,51312484000.0,43671843000.0,52119810000.0,52419620000.0,44115526000.0,46851162000.0,54533513000.0,42299453000.0,47296850000.0,48109900000.0,55216880000.0,54584790000.0,50823650000.0,45933978000.0,55608500000.0,41680417000.0
2030.0,45978513000.0,49324945000.0,42858054000.0,51809780000.0,51845538000.0,42260130000.0,45131248000.0,54499070000.0,40225595000.0,47988670000.0,47581987000.0,56736637000.0,53280535000.0,48735540000.0,45222090000.0,54783040000.0,40702820000.0
2031.0,46543446000.0,47451816000.0,41724473000.0,51379306000.0,51371303000.0,41491886000.0,44599296000.0,53583802000.0,38235260000.0,47961460000.0,47047553000.0,56979910000.0,53180730000.0,47642714000.0,44688680000.0,54197703000.0,40004160000.0
2032.0,44934630000.0,45901165000.0,42195624000.0,52134760000.0,50759260000.0,40401945000.0,44114907000.0,54089180000.0,35548893000.0,49215386000.0,46145806000.0,56030330000.0,53145993000.0,46270150000.0,43881984000.0,53829636000.0,38814370000.0
2033.0,43234406000.0,44980036000.0,43376583000.0,51669197000.0,51170607000.0,39770866000.0,44418937000.0,54095737000.0,35033740000.0,48774963000.0,45973426000.0,55476142000.0,53092217000.0,47037112000.0,43266750000.0,52930306000.0,39033524000.0
2034.0,42492273000.0,44128887000.0,43600384000.0,52028060000.0,51423863000.0,38768447000.0,44578120000.0,53507715000.0,33834031000.0,50263520000.0,46100673000.0,53566120000.0,51861967000.0,45971608000.0,42743697000.0,51025883000.0,38987950000.0
2035.0,42730760000.0,43410076000.0,43632840000.0,51760140000.0,52587688000.0,38083903000.0,44153524000.0,50814685000.0,33409790000.0,49800282000.0,44979626000.0,52834970000.0,51218940000.0,45039235000.0,41298430000.0,50685546000.0,38455267000.0
2036.0,42118193000.0,43340070000.0,44308443000.0,51596090000.0,52367510000.0,36391584000.0,43050467000.0,49670337000.0,32397560000.0,48255136000.0,43819102000.0,53456237000.0,50275550000.0,43804664000.0,38775615000.0,50095653000.0,38318457000.0
2037.0,41043990000.0,43241574000.0,43603350000.0,52698400000.0,53430580000.0,34591076000.0,41580036000.0,48882995000.0,30267722000.0,46976627000.0,42054290000.0,53772243000.0,49593758000.0,45740675000.0,37093380000.0,49960580000.0,36427944000.0
2038.0,39758320000.0,43757466000.0,44457886000.0,53924323000.0,54156153000.0,34095580000.0,41167487000.0,47316464000.0,30040834000.0,46669857000.0,41314836000.0,52689957000.0,50173604000.0,47397580000.0,36033544000.0,49656127000.0,35344683000.0
2039.0,39812720000.0,42875230000.0,44010990000.0,54272647000.0,53349330000.0,34166700000.0,40511865000.0,46059190000.0,29750544000.0,45755683000.0,40615113000.0,51864343000.0,49691165000.0,47028994000.0,34041223000.0,47875056000.0,34611917000.0
2040.0,38938067000.0,42223264000.0,44239667000.0,54255116000.0,53861368000.0,34707108000.0,40979227000.0,44740645000.0,29963610000.0,46530376000.0,38468570000.0,52143616000.0,48562860000.0,45853774000.0,32946602000.0,46929633000.0,34012312000.0
2041.0,38901674000.0,42135826000.0,44125220000.0,54475550000.0,52979057000.0,34135558000.0,39772920000.0,43878478000.0,29926623000.0,47390610000.0,37116380000.0,50895580000.0,48668328000.0,46647665000.0,31815220000.0,46490990000.0,33806320000.0
2042.0,40595124000.0,41451060000.0,43992117000.0,53917417000.0,52735770000.0,33912110000.0,38604590000.0,42650360000.0,28993516000.0,47232377000.0,36464580000.0,51155070000.0,50120280000.0,45971694000.0,31229426000.0,46326833000.0,33083552000.0
2043.0,39648043000.0,40517770000.0,43910898000.0,53358430000.0,52376097000.0,33694310000.0,38750704000.0,42707080000.0,28553069000.0,46874096000.0,35506970000.0,51248370000.0,49878380000.0,44357220000.0,29988172000.0,46147867000.0,32552250000.0
2044.0,39958598000.0,40107470000.0,44208677000.0,52916720000.0,52786356000.0,34519350000.0,37962842000.0,42314646000.0,27499055000.0,46492490000.0,33992280000.0,50462240000.0,51777200000.0,44697180000.0,29667877000.0,45314720000.0,31830723000.0
2045.0,39769055000.0,40751907000.0,45396623000.0,51972436000.0,53843894000.0,33798270000.0,37919257000.0,40822714000.0,27154800000.0,46713940000.0,33223234000.0,48964350000.0,51498490000.0,45243064000.0,29370049000.0,45068000000.0,31577145000.0
2046.0,38613926000.0,40549730000.0,45047920000.0,52918133000.0,54576670000.0,33716126000.0,37438740000.0,39034200000.0,27245738000.0,46351020000.0,32543349000.0,48605680000.0,50151715000.0,45492980000.0,29350960000.0,44632125000.0,31566807000.0
2047.0,39167394000.0,40231650000.0,44410847000.0,53150980000.0,53578450000.0,32698178000.0,38204506000.0,38502056000.0,27396778000.0,46636356000.0,32915524000.0,47358927000.0,50426870000.0,46217355000.0,29073508000.0,44213473000.0,30374003000.0
2048.0,38597607000.0,39838708000.0,44157186000.0,53374530000.0,52963127000.0,31928281000.0,37756330000.0,38201840000.0,26500545000.0,45480230000.0,32746890000.0,45619323000.0,51290790000.0,46446750000.0,29614248000.0,43703950000.0,30449324000.0
2049.0,38431076000.0,39737620000.0,43376312000.0,52427730000.0,52324220000.0,31086530000.0,36529830000.0,37262496000.0,25983060000.0,45267476000.0,32479750000.0,44331168000.0,52671836000.0,46698710000.0,29290705000.0,44693336000.0,30140013000.0
2050.0,37631260000.0,39720813000.0,43707470000.0,51681542000.0,51845448000.0,31018260000.0,36249150000.0,35965390000.0,26373829000.0,44885475000.0,31575333000.0,44325870000.0,52630598000.0,48853467000.0,28673995000.0,44470390000.0,29593459000.0
2051.0,38022476000.0,39466115000.0,43955597000.0,50709420000.0,50076172000.0,30501165000.0,35851560000.0,34822627000.0,25920354000.0,45163393000.0,31682849000.0,43402162000.0,52294525000.0,48437630000.0,28661953000.0,43978916000.0,29127813000.0
2052.0,38032850000.0,38751404000.0,44230054000.0,51198943000.0,50410520000.0,29887300000.0,36215374000.0,34390643000.0,25846160000.0,43576795000.0,32046430000.0,43215065000.0,51902640000.0,48261870000.0,28541407000.0,43000980000.0,29361076000.0
2053.0,37525426000.0,38968697000.0,43199910000.0,51016830000.0,50852766000.0,29744701000.0,35405600000.0,33519480000.0,26859751000.0,42435560000.0,31651891000.0,42329290000.0,51001870000.0,47324074000.0,28953303000.0,42564686000.0,28599079000.0
2054.0,37813617000.0,39421026000.0,42616676000.0,50529583000.0,51304784000.0,29947228000.0,34783183000.0,32783278000.0,27886710000.0,42594734000.0,31060140000.0,41740680000.0,50590335000.0,47004615000.0,28940943000.0,42017858000.0,28750459000.0
2055.0,37716775000.0,39693890000.0,42571110000.0,50684860000.0,50632840000.0,29256702000.0,33510650000.0,31466519000.0,28457177000.0,42124420000.0,30297463000.0,41176797000.0,49315746000.0,46474994000.0,28439080000.0,42108097000.0,28844855000.0
2056.0,37780890000.0,39895260000.0,42899943000.0,51159220000.0,51475177000.0,28840630000.0,32782303000.0,30584775000.0,28000076000.0,41465917000.0,29206475000.0,40206197000.0,50041690000.0,45178500000.0,28775977000.0,41177793000.0,28832023000.0
2057.0,36976820000.0,39681745000.0,42860020000.0,50651455000.0,50981800000.0,29599298000.0,32204212000.0,30014392000.0,28179489000.0,41658184000.0,28011127000.0,40760455000.0,49807974000.0,45954728000.0,28639560000.0,40981320000.0,28577942000.0
2058.0,36253970000.0,38711270000.0,42609504000.0,50904920000.0,49291297000.0,29555726000.0,31921435000.0,29242214000.0,28492902000.0,41200615000.0,27970626000.0,40506212000.0,48508043000.0,45141635000.0,27532726000.0,40421827000.0,27991097000.0
2059.0,36201243000.0,38143700000.0,43497590000.0,51069090000.0,47386170000.0,29738068000.0,31274870000.0,29215537000.0,28398733000.0,41015902000.0,27374242000.0,40010770000.0,48565360000.0,44567474000.0,26857736000.0,40287220000.0,27741220000.0
2060.0,36007784000.0,38364746000.0,42468620000.0,51340775000.0,45306073000.0,29949571000.0,30166008000.0,29664285000.0,28234291000.0,41646023000.0,26627270000.0,40377330000.0,48539580000.0,45554307000.0,27073565000.0,39748674000.0,27871834000.0
2061.0,35298080000.0,37625496000.0,41141158000.0,51264516000.0,44608307000.0,29905680000.0,29735242000.0,29187052000.0,28190245000.0,42426080000.0,26361549000.0,40806080000.0,47982125000.0,46133050000.0,27204362000.0,40617906000.0,27531360000.0
2062.0,35089500000.0,37197420000.0,40929900000.0,50791342000.0,43722580000.0,29781953000.0,29187854000.0,29600238000.0,27499141000.0,42016096000.0,25790388000.0,40351556000.0,47929926000.0,43490220000.0,27031226000.0,41241702000.0,26214345000.0
2063.0,34380280000.0,37097513000.0,39914553000.0,51236410000.0,42499633000.0,29124510000.0,29459034000.0,29780877000.0,27163273000.0,41679560000.0,25742203000.0,40464433000.0,47552365000.0,42168790000.0,26968936000.0,40780900000.0,26110818000.0
2064.0,33821628000.0,37248557000.0,40222937000.0,50247983000.0,41550066000.0,28906717000.0,29079400000.0,30505177000.0,28615450000.0,41182826000.0,25677935000.0,40103710000.0,47636742000.0,42479240000.0,27275140000.0,40516096000.0,25960170000.0
2065.0,34258856000.0,37894554000.0,39627410000.0,49630065000.0,41639707000.0,28667142000.0,28706646000.0,30729700000.0,28724967000.0,42397508000.0,26008267000.0,40731714000.0,47232946000.0,41452696000.0,27245287000.0,40616284000.0,25935307000.0
2066.0,34374100000.0,37607703000.0,37910417000.0,49446203000.0,41779278000.0,28011190000.0,28602642000.0,30114499000.0,28194955000.0,42781372000.0,25822480000.0,40912890000.0,46593892000.0,40799470000.0,27183804000.0,40486162000.0,26052018000.0
2067.0,33725878000.0,37428310000.0,38113006000.0,49891635000.0,40537300000.0,26693734000.0,28069507000.0,29205530000.0,27521280000.0,42516664000.0,25537760000.0,40167436000.0,45292974000.0,40598655000.0,26758066000.0,40827634000.0,26632428000.0
2068.0,33425596000.0,37692334000.0,38327222000.0,49540837000.0,40376828000.0,26184643000.0,27787055000.0,28988713000.0,28273971000.0,42373923000.0,25241895000.0,39332690000.0,45394120000.0,39928190000.0,26286740000.0,42152493000.0,26026353000.0
2069.0,33555700000.0,37566644000.0,37826000000.0,50105780000.0,40465867000.0,25591067000.0,27047730000.0,28908430000.0,28563218000.0,43775943000.0,25372891000.0,39268626000.0,44370825000.0,39976395000.0,26086797000.0,42238394000.0,25627636000.0
2070.0,34699985000.0,37657723000.0,37668213000.0,50089443000.0,40974480000.0,25537133000.0,26644150000.0,28868210000.0,28352640000.0,43758547000.0,24895793000.0,39541215000.0,44738030000.0,40066445000.0,25657115000.0,42548306000.0,25956315000.0
2071.0,34577048000.0,37703370000.0,37275480000.0,50572993000.0,40036594000.0,25693546000.0,26007767000.0,28481036000.0,28851073000.0,44063440000.0,24493046000.0,39918970000.0,44232090000.0,39464546000.0,24876114000.0,42191920000.0,25719351000.0
2072.0,33980742000.0,37511510000.0,37613535000.0,50067042000.0,39348420000.0,24582787000.0,25045230000.0,28810291000.0,29116529000.0,44908800000.0,24649843000.0,41044800000.0,43928932000.0,38102330000.0,24305754000.0,42753870000.0,25316854000.0
2073.0,33145706000.0,37012537000.0,36990247000.0,49313763000.0,39987196000.0,23809503000.0,25242098000.0,28139426000.0,29652126000.0,43689013000.0,24900440000.0,40555220000.0,44244150000.0,37293720000.0,23715985000.0,43080417000.0,25080678000.0
2074.0,31308077000.0,36803100000.0,37564838000.0,48601575000.0,40283247000.0,23362429000.0,24950098000.0,27520887000.0,29616450000.0,44521140000.0,24755763000.0,40817074000.0,43163890000.0,36969700000.0,23424512000.0,43280196000.0,24581712000.0
2075.0,30872394000.0,36797710000.0,37296290000.0,48737710000.0,40273318000.0,22978900000.0,24470110000.0,27714574000.0,29731228000.0,44251970000.0,24777079000.0,39234384000.0,42220120000.0,36858010000.0,23261810000.0,43292942000.0,24142463000.0
2076.0,30207384000.0,36364650000.0,36957487000.0,48742425000.0,40483828000.0,22328863000.0,24422353000.0,27288115000.0,30343094000.0,43068290000.0,25241557000.0,39329866000.0,41352454000.0,37135190000.0,22661570000.0,43315687000.0,23599157000.0
2077.0,29879464000.0,36285247000.0,36076163000.0,48895357000.0,40208640000.0,21768305000.0,24200673000.0,26452560000.0,30309454000.0,43895886000.0,25104902000.0,38390240000.0,40549077000.0,36822847000.0,22283422000.0,43647850000.0,23299072000.0
2078.0,28991164000.0,36290900000.0,35518150000.0,48989827000.0,39626224000.0,21813424000.0,23844817000.0,26702580000.0,29989988000.0,44160220000.0,25421170000.0,39404823000.0,39378584000.0,35459953000.0,22578665000.0,43269726000.0,23290220000.0
2079.0,28299151000.0,36525216000.0,35377360000.0,48139964000.0,38479663000.0,22164408000.0,23410820000.0,26713252000.0,29985833000.0,43225154000.0,25901875000.0,38977614000.0,38640505000.0,35263984000.0,22539592000.0,43295347000.0,22898540000.0
2080.0,27810585000.0,36444623000.0,35392205000.0,47924576000.0,37167837000.0,21825065000.0,23861484000.0,27370207000.0,29458766000.0,44215976000.0,26282365000.0,38226210000.0,39256660000.0,35105722000.0,22820200000.0,44025730000.0,22663592000.0
2081.0,27972820000.0,36509150000.0,34871300000.0,48358064000.0,36829835000.0,21858742000.0,24133315000.0,27679031000.0,29573433000.0,43386864000.0,26653274000.0,38684086000.0,38766410000.0,34477687000.0,22624360000.0,44742280000.0,22155393000.0
2082.0,27558031000.0,36403356000.0,34071544000.0,50203700000.0,35760410000.0,21871532000.0,24241205000.0,27290995000.0,29072110000.0,44560080000.0,26908369000.0,38497956000.0,38298370000.0,34960480000.0,22678505000.0,44942864000.0,21608448000.0
2083.0,26821114000.0,36149834000.0,33100569000.0,49186984000.0,34481610000.0,22155598000.0,25566974000.0,27052923000.0,28731804000.0,44095816000.0,26987964000.0,38681973000.0,36568216000.0,36404072000.0,22646714000.0,44468480000.0,21588156000.0
2084.0,26330747000.0,36599124000.0,32681550000.0,49780216000.0,33781588000.0,22463550000.0,26142185000.0,27657646000.0,28796078000.0,43733668000.0,26757761000.0,38566420000.0,36839997000.0,37459382000.0,22735776000.0,44535005000.0,21390432000.0
2085.0,25788797000.0,36247876000.0,32334959000.0,48829383000.0,34230632000.0,21989829000.0,26258582000.0,27980270000.0,29173189000.0,41920115000.0,26596848000.0,37303767000.0,37181153000.0,37303110000.0,22870270000.0,44794982000.0,21637982000.0
2086.0,25409976000.0,35539804000.0,32331295000.0,49290610000.0,34706952000.0,21792766000.0,26130778000.0,28331635000.0,29550723000.0,41528360000.0,26447297000.0,36575160000.0,38350840000.0,36005150000.0,23504861000.0,44724728000.0,21804716000.0
2087.0,24739561000.0,35753210000.0,33226428000.0,49528270000.0,35009780000.0,21976541000.0,25727752000.0,29021890000.0,29237060000.0,41687548000.0,25490282000.0,35191243000.0,40211980000.0,34684830000.0,23736345000.0,44780980000.0,21577275000.0
2088.0,24453431000.0,36210070000.0,32596710000.0,47846756000.0,34812834000.0,21696557000.0,26481805000.0,29215048000.0,28478562000.0,40987673000.0,25192229000.0,35044426000.0,39506256000.0,35356107000.0,23143008000.0,44669560000.0,21548063000.0
2089.0,24441221000.0,35585126000.0,32960109000.0,46782120000.0,34621240000.0,21895158000.0,27497589000.0,28929860000.0,28376244000.0,41322600000.0,25471502000.0,35610403000.0,39077690000.0,34804515000.0,23117042000.0,44647090000.0,21780826000.0
2090.0,24388835000.0,35156378000.0,32660169000.0,46577705000.0,35297993000.0,22213685000.0,27773542000.0,28494535000.0,28188207000.0,40089137000.0,25070477000.0,36400660000.0,38839520000.0,34545450000.0,23367731000.0,44695163000.0,21811347000.0
2091.0,24077896000.0,35185496000.0,32247022000.0,46971875000.0,34675274000.0,22212112000.0,28032502000.0,28523078000.0,28394230000.0,39427695000.0,24721605000.0,36160455000.0,38295765000.0,34649200000.0,23811080000.0,43995537000.0,22024808000.0
2092.0,23787512000.0,35549835000.0,31866712000.0,46415282000.0,34631460000.0,21835952000.0,27968264000.0,28777951000.0,28239417000.0,38438310000.0,24053197000.0,36979057000.0,37956534000.0,35937430000.0,23225508000.0,44154065000.0,21710117000.0
2093.0,23735351000.0,35595230000.0,31966908000.0,46929970000.0,34933703000.0,21849887000.0,28167834000.0,29026960000.0,27821068000.0,37543002000.0,24177430000.0,36894732000.0,36749996000.0,36207927000.0,23429190000.0,44935295000.0,21968060000.0
2094.0,23602866000.0,36222920000.0,31611865000.0,47811970000.0,34294057000.0,22078384000.0,28742298000.0,28651438000.0,27814097000.0,37718870000.0,23667671000.0,36104490000.0,36479762000.0,36721690000.0,23624378000.0,45124060000.0,22299638000.0
2095.0,23309298000.0,36761293000.0,32021953000.0,47090254000.0,35107705000.0,21995348000.0,28859011000.0,28842387000.0,27463540000.0,37376106000.0,23363228000.0,35311730000.0,35895357000.0,36788756000.0,23765625000.0,44482593000.0,22316358000.0
2096.0,23369062000.0,37694340000.0,32504230000.0,47281760000.0,35687735000.0,22552986000.0,28077304000.0,29468040000.0,27422507000.0,37652804000.0,23181017000.0,35314815000.0,35877753000.0,37182923000.0,24118860000.0,43215643000.0,22797826000.0
2097.0,23165237000.0,38044930000.0,32635335000.0,46756905000.0,36723823000.0,22421470000.0,28412480000.0,29666249000.0,27868152000.0,37444210000.0,22841782000.0,36028160000.0,35779408000.0,36261302000.0,23547818000.0,43053806000.0,22804668000.0
2098.0,22785278000.0,38876058000.0,32396102000.0,46723736000.0,36276570000.0,22169630000.0,29034144000.0,29775112000.0,27328518000.0,37721113000.0,22921026000.0,35411464000.0,35813050000.0,35902200000.0,23608881000.0,43491210000.0,22540714000.0
2099.0,21686538000.0,38368740000.0,32198908000.0,46640247000.0,36133850000.0,22967685000.0,29537276000.0,29719376000.0,27661167000.0,37841875000.0,22815220000.0,35061630000.0,37915087000.0,36384678000.0,23656364000.0,43503370000.0,22793410000.0
2100.0,21662814000.0,38430626000.0,32726671000.0,46529270000.0,36312600000.0,23289434000.0,30038591000.0,30158000000.0,27008227000.0,38175314000.0,22403478000.0,34882003000.0,37415186000.0,37225360000.0,23581284000.0,43437404000.0,23311315000.0
