time,MIROC6,UKESM1-0-LL,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,GFDL-ESM4,IITM-ESM,MRI-ESM2-0,TAIESM1,MPI-ESM1-2-HR,CESM2-WACCM,CANESM5,EC-EARTH3
2015.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0,26835367000000.0
2016.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0,26746141000000.0
2017.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0,26736853000000.0
2018.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0,26719212000000.0
2019.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0,26728198000000.0
2020.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0,26745030000000.0
2021.0,26664478000000.0,26622020000000.0,26666787000000.0,26706534000000.0,26727363000000.0,26754165000000.0,26703024000000.0,26673114000000.0,26643433000000.0,26705060000000.0,26778024000000.0,26696464000000.0,26715270000000.0,26657495000000.0
2022.0,26658277000000.0,26553583000000.0,26639457000000.0,26581727000000.0,26767914000000.0,26762880000000.0,26649729000000.0,26631683000000.0,26630364000000.0,26622806000000.0,26743778000000.0,26704414000000.0,26668110000000.0,26518277000000.0
2023.0,26636133000000.0,26502698000000.0,26563203000000.0,26531791000000.0,26689636000000.0,26735588000000.0,26626840000000.0,26580613000000.0,26605949000000.0,26539730000000.0,26752433000000.0,26765246000000.0,26662222000000.0,26316820000000.0
2024.0,26613016000000.0,26540128000000.0,26540046000000.0,26465900000000.0,26715780000000.0,26773140000000.0,26646682000000.0,26596526000000.0,26639367000000.0,26451538000000.0,26775843000000.0,26775392000000.0,26743950000000.0,26190555000000.0
2025.0,26630618000000.0,26480266000000.0,26483270000000.0,26322835000000.0,26632348000000.0,26776900000000.0,26643934000000.0,26546052000000.0,26550110000000.0,26379213000000.0,26762184000000.0,26747337000000.0,26729035000000.0,25961985000000.0
2026.0,26636997000000.0,26408447000000.0,26414680000000.0,26233885000000.0,26618180000000.0,26747544000000.0,26625134000000.0,26503096000000.0,26513209000000.0,26315084000000.0,26763665000000.0,26672246000000.0,26632685000000.0,25792910000000.0
2027.0,26641554000000.0,26402173000000.0,26367884000000.0,26176995000000.0,26570120000000.0,26749855000000.0,26636664000000.0,26467370000000.0,26485161000000.0,26201769000000.0,26813936000000.0,26632980000000.0,26576788000000.0,25618782000000.0
2028.0,26626828000000.0,26337370000000.0,26327214000000.0,26030677000000.0,26526110000000.0,26731200000000.0,26626770000000.0,26455998000000.0,26439288000000.0,26095220000000.0,26797335000000.0,26584980000000.0,26539170000000.0,25385104000000.0
2029.0,26603046000000.0,26204415000000.0,26270916000000.0,25848365000000.0,26522442000000.0,26691040000000.0,26648628000000.0,26458299000000.0,26377050000000.0,26010990000000.0,26759775000000.0,26584122000000.0,26524728000000.0,25227560000000.0
2030.0,26570210000000.0,26119999000000.0,26235917000000.0,25785132000000.0,26531420000000.0,26658866000000.0,26583912000000.0,26461450000000.0,26355180000000.0,25892820000000.0,26769843000000.0,26547845000000.0,26495989000000.0,25057892000000.0
2031.0,26568299000000.0,26052506000000.0,26160580000000.0,25685867000000.0,26553927000000.0,26601624000000.0,26535088000000.0,26458852000000.0,26231116000000.0,25819513000000.0,26731124000000.0,26550106000000.0,26442407000000.0,24854485000000.0
2032.0,26485239000000.0,26006922000000.0,26150603000000.0,25522224000000.0,26515675000000.0,26561435000000.0,26515190000000.0,26424138000000.0,26183530000000.0,25753268000000.0,26723130000000.0,26472933000000.0,26397730000000.0,24820975000000.0
2033.0,26492375000000.0,25964694000000.0,26139181000000.0,25391836000000.0,26459278000000.0,26571320000000.0,26476374000000.0,26370132000000.0,26237129000000.0,25654878000000.0,26724497000000.0,26474996000000.0,26272910000000.0,24761480000000.0
2034.0,26433957000000.0,25818785000000.0,26101750000000.0,25444649000000.0,26404134000000.0,26507437000000.0,26403580000000.0,26377166000000.0,26167111000000.0,25561315000000.0,26622187000000.0,26434900000000.0,26191690000000.0,24566372000000.0
2035.0,26452148000000.0,25708546000000.0,26023200000000.0,25513163000000.0,26342058000000.0,26442042000000.0,26369220000000.0,26354079000000.0,26072790000000.0,25469764000000.0,26588645000000.0,26374130000000.0,26145016000000.0,24330415000000.0
2036.0,26411650000000.0,25621808000000.0,25956511000000.0,25519324000000.0,26325094000000.0,26431346000000.0,26345560000000.0,26332690000000.0,26042436000000.0,25384026000000.0,26520192000000.0,26301998000000.0,26057896000000.0,24125968000000.0
2037.0,26357130000000.0,25472683000000.0,25950383000000.0,25561252000000.0,26210670000000.0,26381495000000.0,26318425000000.0,26324308000000.0,26032451000000.0,25188503000000.0,26552354000000.0,26189698000000.0,25957430000000.0,23990584000000.0
2038.0,26295670000000.0,25352244000000.0,25972066000000.0,25528625000000.0,26126185000000.0,26262792000000.0,26259610000000.0,26269723000000.0,25965585000000.0,24963241000000.0,26513720000000.0,26102200000000.0,25900490000000.0,23852285000000.0
2039.0,26185667000000.0,25281973000000.0,25945765000000.0,25553357000000.0,26047190000000.0,26204204000000.0,26215312000000.0,26253856000000.0,25866325000000.0,24866191000000.0,26448704000000.0,26124067000000.0,25876680000000.0,23568212000000.0
2040.0,26095166000000.0,25221390000000.0,25860830000000.0,25593301000000.0,25952440000000.0,26179956000000.0,26187793000000.0,26218884000000.0,25883662000000.0,24698094000000.0,26409163000000.0,26100036000000.0,25803637000000.0,23472885000000.0
2041.0,26112747000000.0,25175530000000.0,25794573000000.0,25560395000000.0,25882983000000.0,26165356000000.0,26206034000000.0,26177297000000.0,25891992000000.0,24537362000000.0,26353620000000.0,25952338000000.0,25702464000000.0,23322850000000.0
2042.0,26099298000000.0,25103966000000.0,25787800000000.0,25630119000000.0,25799174000000.0,26143010000000.0,26186602000000.0,26130053000000.0,25818810000000.0,24351120000000.0,26245444000000.0,25888350000000.0,25685730000000.0,23103789000000.0
2043.0,26082650000000.0,25074009000000.0,25760998000000.0,25611119000000.0,25667066000000.0,26073918000000.0,26101311000000.0,26100191000000.0,25719824000000.0,24191122000000.0,26179248000000.0,25836439000000.0,25617335000000.0,22918363000000.0
2044.0,26087965000000.0,24969377000000.0,25652837000000.0,25680197000000.0,25626082000000.0,25984928000000.0,26049266000000.0,26064886000000.0,25684435000000.0,24025695000000.0,26135365000000.0,25812386000000.0,25536300000000.0,22715465000000.0
2045.0,26093076000000.0,24824997000000.0,25581247000000.0,25692524000000.0,25579936000000.0,25899450000000.0,26024155000000.0,26087348000000.0,25665758000000.0,23797132000000.0,26106634000000.0,25751267000000.0,25471406000000.0,22595638000000.0
2046.0,26033854000000.0,24681113000000.0,25583371000000.0,25608795000000.0,25510378000000.0,25880689000000.0,26031887000000.0,26041257000000.0,25672693000000.0,23547880000000.0,26095470000000.0,25658080000000.0,25448797000000.0,22418647000000.0
2047.0,26006050000000.0,24592274000000.0,25546970000000.0,25591870000000.0,25429956000000.0,25843701000000.0,25981352000000.0,26017582000000.0,25678271000000.0,23346510000000.0,26066893000000.0,25583195000000.0,25399174000000.0,22163155000000.0
2048.0,25985427000000.0,24493752000000.0,25491782000000.0,25641020000000.0,25339693000000.0,25725816000000.0,25996732000000.0,25955148000000.0,25680998000000.0,23129542000000.0,26014753000000.0,25581272000000.0,25343077000000.0,21895798000000.0
2049.0,25919557000000.0,24387372000000.0,25412835000000.0,25558847000000.0,25232176000000.0,25666767000000.0,25990720000000.0,25885992000000.0,25590036000000.0,22985319000000.0,26036910000000.0,25547304000000.0,25295451000000.0,21830167000000.0
2050.0,25854270000000.0,24219524000000.0,25342486000000.0,25478170000000.0,25155997000000.0,25613058000000.0,25947714000000.0,25831271000000.0,25527153000000.0,22848278000000.0,26006700000000.0,25501672000000.0,25277082000000.0,21671386000000.0
2051.0,25796547000000.0,24084279000000.0,25353284000000.0,25421249000000.0,25237282000000.0,25564285000000.0,25857465000000.0,25764246000000.0,25499310000000.0,22717869000000.0,25980186000000.0,25404662000000.0,25152792000000.0,21486123000000.0
2052.0,25761113000000.0,24014030000000.0,25207905000000.0,25388535000000.0,25240634000000.0,25534197000000.0,25810059000000.0,25728245000000.0,25418032000000.0,22479668000000.0,25989072000000.0,25333063000000.0,25128470000000.0,21311154000000.0
2053.0,25774460000000.0,23976110000000.0,25157238000000.0,25431323000000.0,25300670000000.0,25461980000000.0,25753796000000.0,25677353000000.0,25421974000000.0,22216954000000.0,25986062000000.0,25318560000000.0,25086660000000.0,21114021000000.0
2054.0,25692240000000.0,23881943000000.0,25118244000000.0,25363405000000.0,25261978000000.0,25447738000000.0,25703420000000.0,25582952000000.0,25406267000000.0,21994045000000.0,25977280000000.0,25250274000000.0,25044810000000.0,20880172000000.0
2055.0,25627280000000.0,23754443000000.0,25151792000000.0,25367646000000.0,25230204000000.0,25372865000000.0,25684957000000.0,25556268000000.0,25333928000000.0,21790401000000.0,25928049000000.0,25124504000000.0,24947485000000.0,20812254000000.0
2056.0,25624234000000.0,23669177000000.0,25078260000000.0,25382883000000.0,25206144000000.0,25236647000000.0,25658760000000.0,25528382000000.0,25250589000000.0,21610640000000.0,25884185000000.0,24996430000000.0,24887470000000.0,20734791000000.0
2057.0,25601182000000.0,23531893000000.0,25029700000000.0,25341670000000.0,25134595000000.0,25142810000000.0,25610185000000.0,25484318000000.0,25295493000000.0,21394664000000.0,25844580000000.0,24983135000000.0,24777860000000.0,20584363000000.0
2058.0,25505588000000.0,23392233000000.0,25021326000000.0,25253060000000.0,25008880000000.0,25088406000000.0,25526423000000.0,25419152000000.0,25291741000000.0,21130126000000.0,25834746000000.0,24928030000000.0,24675032000000.0,20412310000000.0
2059.0,25456290000000.0,23249178000000.0,24892200000000.0,25137454000000.0,24962398000000.0,24977764000000.0,25495253000000.0,25374872000000.0,25303437000000.0,20928501000000.0,25829210000000.0,24809344000000.0,24625445000000.0,20307667000000.0
2060.0,25421133000000.0,23022994000000.0,24786380000000.0,25100580000000.0,24902894000000.0,24905752000000.0,25485577000000.0,25324031000000.0,25291920000000.0,20740280000000.0,25771716000000.0,24762000000000.0,24502092000000.0,20215998000000.0
2061.0,25391968000000.0,22927322000000.0,24665690000000.0,25130600000000.0,24944730000000.0,24842175000000.0,25412118000000.0,25303248000000.0,25165883000000.0,20648695000000.0,25702965000000.0,24682049000000.0,24386134000000.0,20050447000000.0
2062.0,25383515000000.0,22787930000000.0,24568975000000.0,25178505000000.0,24818194000000.0,24822692000000.0,25290535000000.0,25242064000000.0,25048524000000.0,20497430000000.0,25656746000000.0,24636160000000.0,24297962000000.0,19963083000000.0
2063.0,25309288000000.0,22681487000000.0,24545388000000.0,25142556000000.0,24815868000000.0,24769802000000.0,25220182000000.0,25183088000000.0,24979289000000.0,20279259000000.0,25647227000000.0,24485720000000.0,24238564000000.0,19828836000000.0
2064.0,25348027000000.0,22614838000000.0,24468030000000.0,25058372000000.0,24810688000000.0,24733802000000.0,25176696000000.0,25128543000000.0,24971546000000.0,20090660000000.0,25601120000000.0,24410630000000.0,24228560000000.0,19691838000000.0
2065.0,25338495000000.0,22501140000000.0,24387007000000.0,25019518000000.0,24725690000000.0,24693671000000.0,25141268000000.0,25090102000000.0,24892259000000.0,19862053000000.0,25589086000000.0,24384062000000.0,24264642000000.0,19466612000000.0
2066.0,25329444000000.0,22365807000000.0,24335648000000.0,24923955000000.0,24663940000000.0,24626881000000.0,25120783000000.0,25086959000000.0,24826070000000.0,19707212000000.0,25550928000000.0,24219893000000.0,24169264000000.0,19359280000000.0
2067.0,25242045000000.0,22249140000000.0,24269103000000.0,24859320000000.0,24648996000000.0,24551027000000.0,25116681000000.0,24973356000000.0,24794670000000.0,19478128000000.0,25575578000000.0,24082651000000.0,24084168000000.0,19165964000000.0
2068.0,25202690000000.0,22095356000000.0,24190864000000.0,24866657000000.0,24578894000000.0,24490327000000.0,25126628000000.0,24935865000000.0,24752115000000.0,19276033000000.0,25599114000000.0,23955073000000.0,23993000000000.0,18974882000000.0
2069.0,25138515000000.0,21956435000000.0,24124177000000.0,24724270000000.0,24409618000000.0,24335505000000.0,25129241000000.0,24865360000000.0,24667480000000.0,19064150000000.0,25587301000000.0,23839602000000.0,23887086000000.0,18820945000000.0
2070.0,25171700000000.0,21828886000000.0,24088832000000.0,24673677000000.0,24277206000000.0,24234120000000.0,25121088000000.0,24834260000000.0,24596361000000.0,18858593000000.0,25622265000000.0,23704530000000.0,23824431000000.0,18693516000000.0
2071.0,25164492000000.0,21645790000000.0,24018216000000.0,24532310000000.0,24223165000000.0,24131316000000.0,25155286000000.0,24800347000000.0,24522533000000.0,18672632000000.0,25609760000000.0,23643434000000.0,23820874000000.0,18503355000000.0
2072.0,25162542000000.0,21557496000000.0,23886130000000.0,24501121000000.0,24168597000000.0,24026852000000.0,25113204000000.0,24722218000000.0,24442722000000.0,18473750000000.0,25564138000000.0,23592029000000.0,23775028000000.0,18252820000000.0
2073.0,25109436000000.0,21402187000000.0,23839360000000.0,24460468000000.0,24074542000000.0,23922714000000.0,25053874000000.0,24646903000000.0,24354680000000.0,18331443000000.0,25502329000000.0,23488033000000.0,23715302000000.0,18030533000000.0
2074.0,25061963000000.0,21271803000000.0,23748588000000.0,24338716000000.0,23996593000000.0,23875290000000.0,25036446000000.0,24543549000000.0,24335964000000.0,18086302000000.0,25547747000000.0,23349840000000.0,23627390000000.0,17912948000000.0
2075.0,25007992000000.0,21148255000000.0,23672675000000.0,24239925000000.0,23911010000000.0,23832790000000.0,25012409000000.0,24451509000000.0,24290310000000.0,17799968000000.0,25482290000000.0,23318762000000.0,23546321000000.0,17755238000000.0
2076.0,24868465000000.0,20985695000000.0,23631917000000.0,24281224000000.0,23897804000000.0,23766822000000.0,24953586000000.0,24358040000000.0,24325265000000.0,17601606000000.0,25467790000000.0,23287237000000.0,23437650000000.0,17549549000000.0
2077.0,24773982000000.0,20895135000000.0,23584257000000.0,24206725000000.0,23853626000000.0,23690364000000.0,24947875000000.0,24281143000000.0,24287786000000.0,17442307000000.0,25486722000000.0,23195655000000.0,23364574000000.0,17322453000000.0
2078.0,24722160000000.0,20794220000000.0,23522483000000.0,24077431000000.0,23829450000000.0,23650833000000.0,24939606000000.0,24293212000000.0,24302330000000.0,17187994000000.0,25449214000000.0,23165130000000.0,23278926000000.0,17156892000000.0
2079.0,24657867000000.0,20685600000000.0,23489440000000.0,24015092000000.0,23781695000000.0,23500713000000.0,24915437000000.0,24252124000000.0,24251334000000.0,16937360000000.0,25406743000000.0,23061760000000.0,23201575000000.0,17045263000000.0
2080.0,24594042000000.0,20561317000000.0,23466464000000.0,23983177000000.0,23750391000000.0,23387993000000.0,24885999000000.0,24172716000000.0,24292608000000.0,16702675000000.0,25299803000000.0,22957716000000.0,23107127000000.0,16826277000000.0
2081.0,24546174000000.0,20425740000000.0,23396398000000.0,23933745000000.0,23653943000000.0,23338877000000.0,24820176000000.0,24099600000000.0,24258580000000.0,16479956000000.0,25246772000000.0,22890519000000.0,23101457000000.0,16628747000000.0
2082.0,24530905000000.0,20259830000000.0,23363135000000.0,23793708000000.0,23597226000000.0,23231660000000.0,24776943000000.0,24056668000000.0,24247420000000.0,16170348000000.0,25258113000000.0,22841892000000.0,23028205000000.0,16476579000000.0
2083.0,24492263000000.0,20105388000000.0,23303991000000.0,23726664000000.0,23527013000000.0,23124370000000.0,24697874000000.0,23964441000000.0,24245359000000.0,16002729000000.0,25172042000000.0,22794218000000.0,22975790000000.0,16338065000000.0
2084.0,24504321000000.0,20027466000000.0,23190909000000.0,23720612000000.0,23518345000000.0,23032584000000.0,24657743000000.0,23884663000000.0,24175626000000.0,15780981000000.0,25172187000000.0,22641532000000.0,22931306000000.0,16123372000000.0
2085.0,24504575000000.0,19910139000000.0,23125268000000.0,23649365000000.0,23504180000000.0,22951670000000.0,24638195000000.0,23832604000000.0,24133474000000.0,15680652000000.0,25189210000000.0,22560436000000.0,22798144000000.0,15997230000000.0
2086.0,24505781000000.0,19846245000000.0,23025626000000.0,23469850000000.0,23445356000000.0,22892593000000.0,24522862000000.0,23758104000000.0,24125437000000.0,15517829000000.0,25183901000000.0,22495833000000.0,22764356000000.0,15818011000000.0
2087.0,24483782000000.0,19656710000000.0,22944632000000.0,23368470000000.0,23409543000000.0,22788914000000.0,24500786000000.0,23696790000000.0,24048728000000.0,15287947000000.0,25204183000000.0,22349090000000.0,22672019000000.0,15661394000000.0
2088.0,24400512000000.0,19524775000000.0,22879486000000.0,23295387000000.0,23411294000000.0,22673912000000.0,24421283000000.0,23652022000000.0,24050982000000.0,15120934000000.0,25138817000000.0,22231890000000.0,22596844000000.0,15456033000000.0
2089.0,24296445000000.0,19419600000000.0,22811687000000.0,23274480000000.0,23338016000000.0,22532814000000.0,24384975000000.0,23554261000000.0,24058186000000.0,14983940000000.0,25007193000000.0,22051161000000.0,22556963000000.0,15312594000000.0
2090.0,24235183000000.0,19275025000000.0,22707744000000.0,23287380000000.0,23303933000000.0,22456696000000.0,24318877000000.0,23464323000000.0,24044548000000.0,14855713000000.0,25004637000000.0,21897410000000.0,22522953000000.0,15226838000000.0
2091.0,24149040000000.0,19170341000000.0,22605535000000.0,23196840000000.0,23231642000000.0,22375521000000.0,24233925000000.0,23399556000000.0,24076142000000.0,14706150000000.0,25001458000000.0,21796598000000.0,22462540000000.0,15148846000000.0
2092.0,24189100000000.0,19058000000000.0,22574489000000.0,23125962000000.0,23194547000000.0,22278104000000.0,24203737000000.0,23322394000000.0,24036816000000.0,14549900000000.0,24998645000000.0,21645178000000.0,22432748000000.0,15005170000000.0
2093.0,24132861000000.0,18980566000000.0,22498714000000.0,22962588000000.0,23111240000000.0,22168430000000.0,24163866000000.0,23250237000000.0,23943155000000.0,14444110000000.0,24933793000000.0,21604533000000.0,22377760000000.0,14856217000000.0
2094.0,24081154000000.0,18830750000000.0,22503259000000.0,22922777000000.0,23093460000000.0,22013108000000.0,24164160000000.0,23232185000000.0,23947922000000.0,14312929000000.0,24921466000000.0,21464086000000.0,22367783000000.0,14626588000000.0
2095.0,23995368000000.0,18684679000000.0,22455150000000.0,22883523000000.0,22958123000000.0,21938645000000.0,24159002000000.0,23131515000000.0,23971943000000.0,14161912000000.0,24920975000000.0,21307857000000.0,22343003000000.0,14486812000000.0
2096.0,23984003000000.0,18562748000000.0,22376778000000.0,22745383000000.0,22900472000000.0,21862692000000.0,24136684000000.0,23044303000000.0,24002339000000.0,13986730000000.0,24940424000000.0,21214936000000.0,22197186000000.0,14374106000000.0
2097.0,23955088000000.0,18430963000000.0,22335147000000.0,22705129000000.0,22886010000000.0,21837031000000.0,24135992000000.0,22936240000000.0,23956644000000.0,13847199000000.0,24906668000000.0,21136977000000.0,22116926000000.0,14296879000000.0
2098.0,23910716000000.0,18321949000000.0,22243550000000.0,22624881000000.0,22765933000000.0,21754560000000.0,24095419000000.0,22901118000000.0,23906595000000.0,13696131000000.0,24874095000000.0,20938672000000.0,22037310000000.0,14194097000000.0
2099.0,23858418000000.0,18179490000000.0,22211168000000.0,22538860000000.0,22657481000000.0,21696919000000.0,24038700000000.0,22844950000000.0,23891170000000.0,13537986000000.0,24850863000000.0,20823314000000.0,21961491000000.0,14046690000000.0
2100.0,23858000000000.0,18034238000000.0,22217472000000.0,22470474000000.0,22590188000000.0,21670385000000.0,23996408000000.0,22822248000000.0,23922427000000.0,13355627000000.0,24865296000000.0,20704934000000.0,21876920000000.0,13827384000000.0
