time,ACCESS-CM2,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,NORESM2-MM,IPSL-CM6A-LR,CESM2-WACCM,INM-CM5-0,ACCESS-ESM1-5,CESM2,MRI-ESM2-0,MPI-ESM1-2-HR,TAIESM1,EC-EARTH3,INM-CM4-8,FGOALS-F3-L,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3-VEG
2010.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0,2066847500.0
2011.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0,2082860900.0
2012.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0,2045792500.0
2013.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0,2036584000.0
2014.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0,2039751800.0
2015.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0,2055320400.0
2016.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0,2006293200.0
2017.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0,1995090200.0
2018.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0,1974807400.0
2019.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0,1947963600.0
2020.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0,1932318300.0
2021.0,1919866000.0,1903796400.0,1948113900.0,1919014400.0,1899075700.0,1941946400.0,1940706800.0,1901956100.0,1896010800.0,1930614000.0,1907027500.0,2151706400.0,1933956400.0,1906233500.0,1905906600.0,1920284300.0,1957242400.0,1918004200.0,1905542400.0
2022.0,1871321600.0,1859771300.0,1920792700.0,1958321800.0,1862891800.0,1871706800.0,1914882200.0,1891155000.0,1860069100.0,2075354500.0,1870024700.0,2027789400.0,1907975700.0,1880952700.0,1874086000.0,1881867600.0,1895436300.0,1900627000.0,1878420000.0
2023.0,1847954300.0,1845500500.0,1966516500.0,1890838100.0,1816501200.0,1861860500.0,1923046500.0,1853745300.0,1925336400.0,2007706200.0,1861932000.0,1917744800.0,1859435000.0,1844498300.0,1867347700.0,1855822700.0,1868554600.0,1870345500.0,1855964400.0
2024.0,1810311600.0,1899888600.0,1865184300.0,1853053600.0,1776494200.0,1805999400.0,1865670100.0,1822294800.0,1807227600.0,1981675000.0,1813716100.0,1880152300.0,1810894100.0,1800921500.0,1842084200.0,1847923600.0,1826231000.0,1866239500.0,1826632800.0
2025.0,1771634600.0,1799130500.0,1851950600.0,1845655400.0,1740424000.0,1794822000.0,2035046800.0,1820677600.0,1764413800.0,1888447500.0,1773675900.0,1822318800.0,1774093800.0,1769436900.0,1788746100.0,1817860500.0,1813881500.0,1889798300.0,1834117600.0
2026.0,1781873500.0,1759160000.0,1813860900.0,1819274400.0,1692034200.0,1758800600.0,1872450300.0,1769302000.0,1739482200.0,1848678000.0,1726609000.0,1937925400.0,1753268200.0,1711180300.0,1759842000.0,1776557300.0,1778004100.0,1913626100.0,1764211600.0
2027.0,1699230100.0,1733496600.0,1788395300.0,1766319500.0,1730447600.0,1719707600.0,1807664900.0,1711622700.0,1723267100.0,1825171000.0,1691561200.0,1788223000.0,1688853900.0,1664072400.0,1728481400.0,1737707600.0,1782886100.0,1928549600.0,1710212700.0
2028.0,1645398300.0,1675887700.0,1756574500.0,1754899800.0,1633717500.0,1694881200.0,1732042600.0,1661014900.0,1678563800.0,1753088100.0,1635015600.0,1771120100.0,1640015600.0,1612503900.0,1702112000.0,1714868700.0,1727475800.0,1826801200.0,1665707500.0
2029.0,1594079400.0,1657744300.0,1730696200.0,1696721500.0,1586284500.0,1672551700.0,1700712300.0,1580839400.0,1633909100.0,1701857700.0,1585282300.0,1728676000.0,1596099100.0,1529165700.0,1630754200.0,1668523800.0,1716083000.0,1782024400.0,1598373200.0
2030.0,1540833300.0,1605883400.0,1708174000.0,1684482700.0,1587694700.0,1625944300.0,1679364600.0,1500186100.0,1649354500.0,1661251300.0,1549596800.0,1701999200.0,1530490200.0,1460205600.0,1600195500.0,1597523100.0,1679081200.0,1809519100.0,1579118300.0
2031.0,1510183700.0,1605968300.0,1656246000.0,1825311200.0,1527921400.0,1569601800.0,1629961000.0,1453375500.0,1557333000.0,1626742700.0,1450423000.0,1656315900.0,1494217700.0,1398174300.0,1566834700.0,1555507800.0,1648394600.0,1754080100.0,1553521400.0
2032.0,1458834600.0,1606425200.0,1580227500.0,1658346500.0,1469324300.0,1669548800.0,1563108200.0,1434692900.0,1507570300.0,1758816800.0,1396001400.0,1632435600.0,1500336400.0,1351998600.0,1534262100.0,1521385000.0,1603054200.0,1797085000.0,1485910000.0
2033.0,1418275500.0,1503006000.0,1550710300.0,1676849400.0,1387711600.0,1525621900.0,1542331100.0,1402862000.0,1471199200.0,1579387000.0,1319079400.0,1601396000.0,1416654300.0,1267580300.0,1538358500.0,1479333900.0,1555482500.0,1778245000.0,1463153700.0
2034.0,1401623900.0,1443403800.0,1496524200.0,1632671600.0,1337892100.0,1453051000.0,1510833300.0,1379416600.0,1421190900.0,1532099500.0,1287011500.0,1560781600.0,1368897500.0,1257216900.0,1466632600.0,1424264000.0,1641249000.0,1744230100.0,1415222700.0
2035.0,1329205100.0,1368778400.0,1415263000.0,1576436400.0,1361697900.0,1413341400.0,1593675300.0,1292740100.0,1388620300.0,1503532800.0,1244671500.0,1614346100.0,1308691600.0,1254158000.0,1427923200.0,1391972900.0,1506479900.0,1722629200.0,1379827700.0
2036.0,1295743200.0,1330989400.0,1353816700.0,1612850700.0,1280108300.0,1357883000.0,1465535500.0,1251762400.0,1329258200.0,1432521500.0,1187247600.0,1503197600.0,1265801600.0,1150653200.0,1410600800.0,1330386700.0,1469058000.0,1674746000.0,1447032200.0
2037.0,1241102600.0,1304343600.0,1320745700.0,1525830400.0,1222941700.0,1296093300.0,1430383500.0,1185839600.0,1276047100.0,1381790100.0,1104051200.0,1644374300.0,1220096300.0,1134645500.0,1382452200.0,1288053900.0,1425392900.0,1639019800.0,1352403200.0
2038.0,1183506800.0,1242440400.0,1280625300.0,1501546900.0,1181339500.0,1251386500.0,1380027500.0,1142768100.0,1220066400.0,1351361900.0,1049280600.0,1455318800.0,1168368500.0,1062115300.0,1420885500.0,1244133200.0,1342622200.0,1698789100.0,1322626300.0
2039.0,1155736400.0,1203934200.0,1252877300.0,1472878100.0,1141646000.0,1192080400.0,1318091100.0,1092841500.0,1159824600.0,1329261600.0,978875100.0,1414558800.0,1139521700.0,1025750140.0,1298195500.0,1207450500.0,1298067700.0,1666504200.0,1268098000.0
2040.0,1115113000.0,1173612300.0,1213388300.0,1513258400.0,1090513300.0,1153640600.0,1274012000.0,1020194400.0,1110434700.0,1295449000.0,931310200.0,1446178600.0,1101869400.0,974311550.0,1238536000.0,1178608900.0,1246789800.0,1765466100.0,1235146100.0
2041.0,1083130000.0,1111236400.0,1153495900.0,1427985500.0,1044894500.0,1108635900.0,1225921000.0,982175550.0,1072673900.0,1240802000.0,891898200.0,1352556200.0,1059777600.0,924953800.0,1189935200.0,1144334500.0,1192964500.0,1647682300.0,1210670000.0
2042.0,1020348700.0,1113806700.0,1091158100.0,1410710300.0,1000703000.0,1061201150.0,1200777000.0,928796100.0,1016419100.0,1189978900.0,846029700.0,1297325300.0,1016766500.0,867574900.0,1277047700.0,1109948500.0,1163944100.0,1665029400.0,1182220700.0
2043.0,979927000.0,1029253500.0,1038302140.0,1437479600.0,952704830.0,1057100800.0,1166269800.0,901569700.0,960728200.0,1115979000.0,808491650.0,1291324800.0,948053800.0,808129400.0,1145558000.0,1064037440.0,1107229300.0,1580766800.0,1132502100.0
2044.0,962063600.0,1045384700.0,1004972100.0,1374902900.0,922742600.0,968601700.0,1147194600.0,846526300.0,896435100.0,1063628500.0,791932900.0,1260766200.0,907014400.0,737851900.0,1100492000.0,1027511230.0,1033766600.0,1553632100.0,1133132000.0
2045.0,931933700.0,982970430.0,962040060.0,1343534800.0,898573400.0,910066940.0,1107714800.0,805931460.0,835715900.0,1016989440.0,738764860.0,1223046100.0,846470100.0,692930200.0,1056958000.0,997428160.0,997987840.0,1521977000.0,1104306000.0
2046.0,907904400.0,945862400.0,902987460.0,1319800600.0,867507840.0,840928800.0,1075599400.0,757107400.0,786203000.0,960456400.0,718999200.0,1244535600.0,792216500.0,667114200.0,1023814460.0,956923600.0,948920900.0,1504624400.0,1064384060.0
2047.0,887472300.0,892189950.0,867232500.0,1279423600.0,832889800.0,796913150.0,1029947900.0,931172800.0,726558500.0,900211500.0,671923840.0,1205955300.0,757027260.0,626720400.0,984442900.0,936987300.0,887750500.0,1473533700.0,1042560900.0
2048.0,837250050.0,857930500.0,820672000.0,1251982700.0,791369660.0,753112770.0,995912450.0,699578800.0,672586500.0,860023300.0,652382400.0,1158551600.0,721815100.0,571369700.0,926591500.0,886249860.0,831849400.0,1449869800.0,1006901400.0
2049.0,801284300.0,819445600.0,819699900.0,1225507800.0,750011200.0,712512300.0,957621760.0,625131650.0,619839400.0,800088960.0,622140000.0,1124727900.0,692049540.0,525293660.0,899573060.0,853929000.0,770371840.0,1431802900.0,976124900.0
2050.0,779466000.0,799764740.0,747742100.0,1209753500.0,701885630.0,679692600.0,904501300.0,594940860.0,566190660.0,742080700.0,589715460.0,1111668900.0,671218700.0,486084220.0,853536000.0,831529300.0,754458700.0,1412449200.0,927645060.0
2051.0,735675800.0,753789400.0,693708100.0,1184685800.0,673087600.0,641162800.0,860365500.0,563830400.0,514785100.0,696516300.0,564252860.0,1086422500.0,652103040.0,460678560.0,814386100.0,808452100.0,690657500.0,1393041300.0,910537860.0
2052.0,713972200.0,725687940.0,660078900.0,1149299200.0,661325000.0,611044740.0,822482600.0,547579300.0,477623300.0,647819500.0,535335420.0,1044814700.0,605892200.0,430279260.0,757826200.0,786726100.0,629869300.0,1379296000.0,885171840.0
2053.0,683003500.0,687320640.0,616570000.0,1161939500.0,629303800.0,569881540.0,800834940.0,520971230.0,496123970.0,641154600.0,520766300.0,985124350.0,571776400.0,460856830.0,736567740.0,750954300.0,585060800.0,1353553400.0,864511600.0
2054.0,639269440.0,648692030.0,590724740.0,1107016100.0,600426800.0,540429000.0,754256700.0,500907900.0,446421800.0,610271100.0,493434340.0,931835650.0,555308540.0,392676400.0,691548200.0,713810400.0,555103300.0,1340000600.0,830071600.0
2055.0,601229200.0,610309300.0,561728200.0,1077222300.0,556951040.0,510779600.0,730144640.0,476227780.0,456775650.0,572261800.0,467283230.0,888958100.0,533303260.0,397835870.0,651194430.0,734442700.0,525560350.0,1294075800.0,795701800.0
2056.0,564206800.0,597805400.0,526144640.0,1043121660.0,528000830.0,483519170.0,682274100.0,439713760.0,396161730.0,528305820.0,447934340.0,872566600.0,494584930.0,346569500.0,626252700.0,675951300.0,486564600.0,1292392800.0,752141900.0
2057.0,536507360.0,565865150.0,500500580.0,1017154400.0,505206980.0,443525980.0,648661700.0,401960160.0,409482370.0,500481150.0,431304900.0,844857150.0,438553570.0,326286660.0,575053700.0,649813400.0,458827040.0,1252192300.0,720922900.0
2058.0,493427040.0,539074700.0,442347780.0,977439550.0,486566820.0,407287740.0,621001000.0,368279600.0,361465000.0,480034980.0,447404320.0,813686300.0,411279700.0,307731040.0,552397630.0,634399600.0,413110430.0,1201644000.0,690751900.0
2059.0,457368770.0,496639360.0,417919300.0,945642000.0,459696640.0,370332930.0,588341000.0,336304000.0,324086000.0,456000540.0,401770530.0,782645440.0,371939700.0,323177540.0,585082700.0,613097500.0,386247040.0,1176601300.0,650243100.0
2060.0,437354900.0,459334400.0,389905100.0,903743550.0,411503500.0,346961020.0,582946500.0,334593900.0,286711600.0,443938750.0,396217760.0,776361150.0,351151650.0,288249570.0,546233900.0,577420600.0,356983900.0,1133485800.0,639385340.0
2061.0,395712640.0,435007700.0,363040700.0,943248640.0,384429380.0,321741400.0,547092740.0,295042000.0,251707860.0,397616260.0,381040900.0,761137800.0,330886050.0,269416400.0,502855840.0,555746100.0,334963680.0,1077209600.0,596078500.0
2062.0,366018700.0,415931550.0,337332930.0,878982200.0,361472540.0,291363400.0,507629340.0,272025150.0,242182300.0,376161730.0,367120700.0,731160000.0,311379140.0,249052770.0,476345630.0,520346800.0,320941100.0,1033041300.0,542659650.0
2063.0,329696030.0,382845470.0,308686620.0,830289600.0,344758180.0,269976420.0,483000930.0,261053940.0,232141390.0,347404160.0,357344640.0,690323000.0,287434370.0,240129380.0,438639170.0,489968030.0,294251140.0,1018103740.0,512304000.0
2064.0,306176830.0,359176320.0,291418600.0,807563200.0,329437570.0,249438140.0,458231840.0,255660100.0,224855680.0,327651900.0,337810460.0,656977100.0,266327440.0,222731250.0,395404220.0,459863300.0,258263520.0,989345600.0,479058300.0
2065.0,275052960.0,335374430.0,280619230.0,775054100.0,312363230.0,237036510.0,420003460.0,239643360.0,209359550.0,326782530.0,325121660.0,622765800.0,247936530.0,214570290.0,382371520.0,433320740.0,241390660.0,963061900.0,444046100.0
2066.0,260112860.0,320319700.0,259431280.0,735811100.0,293090050.0,205425730.0,394189600.0,229813150.0,189137090.0,307600220.0,312436540.0,581444500.0,229640510.0,192867040.0,345356500.0,402996540.0,223902690.0,928523300.0,414565900.0
2067.0,250586980.0,298626780.0,227467040.0,703063400.0,283439650.0,190668020.0,368762720.0,215483760.0,177846400.0,292013660.0,302579620.0,548849300.0,206019920.0,188614930.0,309905280.0,391300900.0,209217220.0,890528060.0,389064860.0
2068.0,242194660.0,280103300.0,217204900.0,656115500.0,270018000.0,183562980.0,349679550.0,193151550.0,166665100.0,276849900.0,294474720.0,525945800.0,194731180.0,183305700.0,290621340.0,346169300.0,199278200.0,866393100.0,363234880.0
2069.0,228467790.0,257629440.0,204651870.0,624246460.0,261452130.0,165407700.0,327094340.0,179129810.0,159545100.0,259843200.0,280500930.0,503528160.0,172363740.0,177296540.0,280900350.0,327856300.0,172540860.0,846352100.0,341782880.0
2070.0,210433580.0,237367780.0,187463250.0,595129000.0,243445060.0,142001180.0,311598240.0,168808340.0,170549780.0,243286320.0,265041420.0,484437540.0,162070240.0,168414540.0,263902080.0,313636030.0,160461340.0,807169800.0,322492830.0
2071.0,187401840.0,219640830.0,176487340.0,569147800.0,235032780.0,137210020.0,288827040.0,164006380.0,148543620.0,230794960.0,255358640.0,452109920.0,149624110.0,167154900.0,250905060.0,301778600.0,155646780.0,784792300.0,298064030.0
2072.0,177225520.0,199018850.0,156169200.0,547621700.0,218516700.0,129001940.0,265882350.0,147352380.0,143567620.0,212060500.0,245434960.0,440637100.0,137429100.0,152568620.0,239829540.0,297312450.0,148762780.0,757880900.0,281457630.0
2073.0,158049150.0,176589280.0,149927820.0,520867620.0,194109340.0,118864180.0,244909260.0,143388930.0,132124980.0,205773760.0,240431200.0,407589280.0,126531064.0,147351550.0,220281340.0,267242500.0,134231260.0,738942500.0,267082100.0
2074.0,150088860.0,162205800.0,142879340.0,488322900.0,183965870.0,100819820.0,227199710.0,137401360.0,120708420.0,185974510.0,234702580.0,386472600.0,113064424.0,140115100.0,207498130.0,252661620.0,125686510.0,727345700.0,240355180.0
2075.0,143317170.0,147532020.0,134223490.0,457121540.0,174446930.0,90250170.0,202368880.0,125128780.0,114226344.0,176424940.0,226437000.0,357203300.0,106090050.0,137801300.0,188961000.0,229672540.0,112859680.0,708806400.0,221596700.0
2076.0,123198400.0,134998270.0,126444040.0,437337300.0,156716420.0,81500460.0,185162780.0,124468570.0,104242630.0,168439490.0,212580740.0,334353730.0,100883790.0,132969420.0,182087840.0,215143980.0,109504030.0,681693630.0,234404400.0
2077.0,117895230.0,125926840.0,107068560.0,415846300.0,154483700.0,75915340.0,168229520.0,117611860.0,92364220.0,156261040.0,209095200.0,330947330.0,95092760.0,128084740.0,166798660.0,201369870.0,105117780.0,659079550.0,203112300.0
2078.0,114514450.0,116608380.0,95493320.0,390562020.0,141144180.0,70951170.0,160109760.0,113792770.0,88799100.0,143246850.0,199978940.0,323601660.0,81601430.0,109784710.0,159327570.0,192773460.0,101808950.0,629801540.0,209597470.0
2079.0,108637050.0,100749550.0,90339640.0,371059520.0,128433040.0,66224804.0,147238600.0,111614264.0,86617930.0,134049060.0,195170160.0,334114720.0,76457230.0,104801970.0,146627420.0,181682200.0,91125720.0,606565250.0,181491230.0
2080.0,103223410.0,94164600.0,81510480.0,357705860.0,122671656.0,53815504.0,130909224.0,99634590.0,83280280.0,126073770.0,194758880.0,302249700.0,62350748.0,95217490.0,129247640.0,161763020.0,85482930.0,635286200.0,168636370.0
2081.0,93301920.0,82450640.0,83610420.0,346410530.0,106936900.0,49204876.0,110619950.0,96684280.0,77668690.0,119381910.0,180449740.0,313180400.0,54366556.0,77258024.0,119273970.0,155586610.0,74468070.0,577838200.0,160278220.0
2082.0,86032970.0,78509840.0,72023090.0,318147460.0,101249420.0,44662636.0,102735260.0,93992900.0,67580760.0,109759704.0,168261100.0,282070140.0,51238084.0,70302330.0,112453790.0,150311490.0,71622860.0,560346000.0,154407870.0
2083.0,80123256.0,71636344.0,69100580.0,302955170.0,90744510.0,42816940.0,87510820.0,91405650.0,61453890.0,94182820.0,150230580.0,271826300.0,41950570.0,69200210.0,111330310.0,136934690.0,69343656.0,525018340.0,144367630.0
2084.0,68486490.0,68622584.0,65390724.0,294784260.0,77989144.0,39685052.0,85885830.0,87105520.0,53209476.0,88587200.0,145562830.0,257009150.0,39868420.0,63289920.0,105706050.0,129939090.0,68482776.0,502238270.0,135782030.0
2085.0,62770430.0,61251236.0,56300308.0,269305540.0,74826340.0,38194170.0,84458024.0,77056904.0,49623430.0,84479864.0,141971500.0,232835380.0,34022508.0,62648828.0,101850010.0,124101390.0,58282916.0,492636450.0,126093710.0
2086.0,57213560.0,53704280.0,48932040.0,263682030.0,70276600.0,36331624.0,73673630.0,77463256.0,48012036.0,72014730.0,135948980.0,216610800.0,30579034.0,58398492.0,100192420.0,117286264.0,55851590.0,470541340.0,112118530.0
2087.0,53012096.0,48565090.0,40575920.0,248261600.0,66648004.0,34506390.0,67249784.0,72360616.0,46815650.0,68553064.0,125398020.0,199959540.0,27089236.0,48637590.0,85605544.0,105568760.0,53831740.0,459451330.0,96923130.0
2088.0,44442564.0,42581150.0,39077560.0,236214620.0,58534496.0,31085626.0,64371556.0,68314100.0,42043308.0,60686150.0,116170100.0,190635650.0,23247408.0,40031256.0,82516510.0,99281220.0,51281844.0,447611460.0,92140690.0
2089.0,39779812.0,41100508.0,37920612.0,237334600.0,49791964.0,26810088.0,56218184.0,65715748.0,40637256.0,47136950.0,115217790.0,183440660.0,21734424.0,36935750.0,81449010.0,92930810.0,46663250.0,439563200.0,75655464.0
2090.0,34648904.0,38171652.0,34924700.0,210692590.0,41950756.0,25990938.0,48091510.0,73621690.0,38572380.0,42668624.0,108057700.0,163129100.0,18603480.0,35012016.0,70236180.0,81065240.0,44547470.0,424173500.0,69537880.0
2091.0,32223276.0,35255270.0,32459230.0,199400830.0,40500868.0,23850882.0,45828396.0,65810868.0,36514080.0,40806800.0,100798100.0,158457970.0,17302330.0,35346290.0,67220380.0,82762930.0,42606804.0,411062820.0,65966090.0
2092.0,30870734.0,33015766.0,27555438.0,189220130.0,39427410.0,20241554.0,40951944.0,61506492.0,35875060.0,39036428.0,87013176.0,145414240.0,15723719.0,33855224.0,62563772.0,77757810.0,38176784.0,396564480.0,59202652.0
2093.0,28424044.0,30590672.0,25004440.0,207649300.0,38136972.0,19569304.0,39166400.0,57237444.0,33276362.0,37460876.0,82533576.0,139583250.0,12143286.0,31139240.0,60520740.0,86419416.0,34631290.0,378408220.0,50686020.0
2094.0,28034294.0,26401764.0,24694204.0,182921870.0,35791588.0,17529678.0,38135628.0,51091370.0,29351984.0,34853904.0,80521710.0,131249440.0,11339675.0,28176912.0,57113530.0,73387090.0,33321472.0,365033920.0,47856440.0
2095.0,23610198.0,24969062.0,20251062.0,172224780.0,34227984.0,14739689.0,35671540.0,49115256.0,26376946.0,31596492.0,79161650.0,109850510.0,10014430.0,26107486.0,55303736.0,70818800.0,31629686.0,344833600.0,44730570.0
2096.0,20660938.0,23726138.0,19731424.0,168243230.0,32223842.0,13739182.0,33430504.0,45526670.0,25592936.0,29894188.0,72974710.0,100044350.0,9630238.0,25383702.0,48798010.0,69675460.0,28690934.0,323949220.0,38344076.0
2097.0,17809006.0,19442770.0,19373660.0,164014370.0,29749806.0,13231604.0,29545502.0,41062140.0,25145730.0,27841090.0,71785540.0,83733670.0,8310771.0,24244750.0,48454484.0,67338584.0,25656948.0,302867740.0,35363950.0
2098.0,16673659.0,18448228.0,19099016.0,150637040.0,27886058.0,11585716.0,29755492.0,38667840.0,36508964.0,26381536.0,61305532.0,79914040.0,7902149.0,20277452.0,46072388.0,57447972.0,25086944.0,287252130.0,33025930.0
2099.0,12950213.0,17272854.0,17904394.0,143746780.0,26076750.0,10582917.0,27336156.0,43572544.0,25771954.0,20750588.0,58998984.0,73104810.0,7511184.5,19883240.0,44342540.0,56858376.0,24790140.0,279641630.0,28814958.0
2100.0,12330168.0,15101883.0,15268428.0,139112930.0,22695844.0,10511293.0,26382960.0,36840904.0,21783828.0,18950942.0,55484090.0,68332990.0,6526068.5,19694496.0,39665996.0,56049180.0,22957852.0,274279870.0,25365810.0
