time,CAMS-CSM1-0,MPI-ESM1-2-HR,BCC-CSM2-MR,EC-EARTH3-VEG,FGOALS-F3-L,EC-EARTH3,ACCESS-CM2,IPSL-CM6A-LR,INM-CM4-8,NORESM2-MM,CANESM5,INM-CM5-0,CESM2,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,GFDL-ESM4
2010.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0,287543600000.0
2011.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0,285188230000.0
2012.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0,284529400000.0
2013.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0,285088970000.0
2014.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0
2015.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0
2016.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0
2017.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0
2018.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0
2019.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0
2020.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0
2021.0,266084450000.0,269464220000.0,264042860000.0,266206040000.0,267980960000.0,267165580000.0,264427850000.0,267821240000.0,267030180000.0,267463480000.0,262739050000.0,267537380000.0,266165140000.0,266903110000.0,267269100000.0,267638460000.0,265520550000.0
2022.0,264539980000.0,264063860000.0,260251650000.0,265283760000.0,265324990000.0,259827520000.0,260574460000.0,267190650000.0,263422380000.0,264171240000.0,257518450000.0,264437420000.0,259600560000.0,268288460000.0,262898090000.0,263000690000.0,263934560000.0
2023.0,264139400000.0,261433520000.0,256366360000.0,259193500000.0,259947530000.0,256808500000.0,257595030000.0,267202920000.0,260641390000.0,266298820000.0,249522590000.0,262566500000.0,259715220000.0,264152650000.0,259352660000.0,259809620000.0,261238210000.0
2024.0,260163750000.0,257640300000.0,253491280000.0,255400790000.0,257229200000.0,249555660000.0,252153020000.0,266455880000.0,259534450000.0,262522160000.0,243329040000.0,258524430000.0,254155240000.0,260614590000.0,256725880000.0,259141420000.0,260918640000.0
2025.0,258275980000.0,252536460000.0,251126280000.0,248850500000.0,255199530000.0,248253140000.0,248743460000.0,261594270000.0,258638580000.0,260194270000.0,238976160000.0,253765420000.0,250449220000.0,255509360000.0,250394180000.0,256564130000.0,258513630000.0
2026.0,256083600000.0,246529790000.0,246746970000.0,246913430000.0,253146660000.0,242851580000.0,246732340000.0,257910540000.0,255729800000.0,255157710000.0,234633770000.0,252030630000.0,250365790000.0,252705080000.0,245928430000.0,253042540000.0,255378080000.0
2027.0,250899780000.0,243956970000.0,244528500000.0,242839730000.0,251028230000.0,238970980000.0,246309290000.0,253217310000.0,251080160000.0,250262390000.0,230124520000.0,246027570000.0,245375000000.0,249902730000.0,245614460000.0,248628530000.0,250448220000.0
2028.0,245854450000.0,237485150000.0,240146120000.0,237900050000.0,246883140000.0,233005600000.0,242867340000.0,251301720000.0,247828580000.0,246938010000.0,225959660000.0,240735910000.0,244908620000.0,247389140000.0,239408640000.0,242282740000.0,247613160000.0
2029.0,242802700000.0,234241570000.0,235471730000.0,231878160000.0,241911600000.0,226029440000.0,240251880000.0,247543480000.0,245327760000.0,240355850000.0,219451870000.0,236741410000.0,241555950000.0,244753970000.0,237811860000.0,237178810000.0,243690860000.0
2030.0,238455960000.0,230038520000.0,231403600000.0,227980870000.0,237220460000.0,220205100000.0,237976130000.0,245646600000.0,244149880000.0,233862320000.0,214342190000.0,231144500000.0,239064300000.0,240187540000.0,235895570000.0,235568960000.0,237539660000.0
2031.0,234457730000.0,227263230000.0,225809190000.0,220920580000.0,232201190000.0,216627890000.0,232207550000.0,240163670000.0,244987150000.0,226879650000.0,208631300000.0,228070000000.0,237655640000.0,235124050000.0,237147730000.0,234879340000.0,235917900000.0
2032.0,229194920000.0,223076000000.0,220299170000.0,218040270000.0,230347340000.0,214520330000.0,229159120000.0,234378560000.0,243600830000.0,225104760000.0,201366270000.0,225674000000.0,233786670000.0,230888200000.0,237376860000.0,232235880000.0,230809400000.0
2033.0,224387970000.0,218350680000.0,215557930000.0,215979500000.0,228544510000.0,207957050000.0,224166990000.0,231069830000.0,240360690000.0,222265500000.0,195815540000.0,221298880000.0,229900730000.0,227876300000.0,234999480000.0,228147700000.0,228609310000.0
2034.0,219104410000.0,217824900000.0,211131890000.0,210849430000.0,225922800000.0,203830640000.0,221179760000.0,225930500000.0,236032930000.0,216877240000.0,188882940000.0,218812940000.0,226161310000.0,226396850000.0,235657580000.0,223276560000.0,227221320000.0
2035.0,215137170000.0,215385600000.0,207460750000.0,202947180000.0,222083120000.0,198612710000.0,216128230000.0,220721700000.0,233043800000.0,218515730000.0,181894860000.0,215711600000.0,226428580000.0,221833040000.0,235797840000.0,216563960000.0,222592990000.0
2036.0,212904870000.0,210644840000.0,203648060000.0,198157530000.0,219115810000.0,192285150000.0,213324000000.0,214640460000.0,227946000000.0,215667470000.0,178373970000.0,212883850000.0,221800740000.0,219019120000.0,233947820000.0,214877450000.0,220924170000.0
2037.0,210623890000.0,207668170000.0,200253200000.0,197672080000.0,215841720000.0,186271480000.0,208926340000.0,209628920000.0,225582150000.0,212313770000.0,173553500000.0,209396940000.0,215144740000.0,214662790000.0,232009630000.0,209931120000.0,219928000000.0
2038.0,207067280000.0,203219370000.0,196178070000.0,197217700000.0,210659400000.0,182187660000.0,203352750000.0,207229850000.0,222882050000.0,208547200000.0,169788980000.0,206623360000.0,211370130000.0,209799050000.0,229578880000.0,206839500000.0,214379250000.0
2039.0,204709990000.0,201754030000.0,193836270000.0,192490320000.0,206372850000.0,178340400000.0,198080400000.0,204118440000.0,220235140000.0,205593720000.0,165779570000.0,202386360000.0,206504210000.0,208192700000.0,228481170000.0,203893570000.0,208754770000.0
2040.0,202912240000.0,198059100000.0,188525500000.0,192008130000.0,202626740000.0,174877560000.0,194189250000.0,198888110000.0,220194980000.0,204459750000.0,160307800000.0,199977910000.0,204160570000.0,203654530000.0,226693050000.0,200909370000.0,209731370000.0
2041.0,197478710000.0,196120660000.0,185785990000.0,187208120000.0,197121600000.0,169832370000.0,188428940000.0,191438390000.0,218591460000.0,201738440000.0,154472730000.0,197401200000.0,200463580000.0,194875110000.0,228533630000.0,195933670000.0,206147980000.0
2042.0,193807550000.0,195428730000.0,180621850000.0,183606900000.0,194605990000.0,165350720000.0,183400200000.0,187278480000.0,215818440000.0,198097670000.0,149529100000.0,195081850000.0,197377130000.0,189754470000.0,228603150000.0,191916240000.0,204183260000.0
2043.0,190973820000.0,195843000000.0,178079150000.0,177594940000.0,190257460000.0,162806730000.0,175617670000.0,184623550000.0,212817150000.0,196992420000.0,143484200000.0,191553160000.0,196270750000.0,186552750000.0,225121850000.0,187572860000.0,201387750000.0
2044.0,188275970000.0,192945800000.0,175107830000.0,175933400000.0,186623660000.0,158564060000.0,171026710000.0,182720870000.0,210567760000.0,195758600000.0,135751040000.0,185557680000.0,191661570000.0,181443820000.0,222032900000.0,185151420000.0,199791850000.0
2045.0,183683170000.0,189991810000.0,172335150000.0,171747480000.0,185768260000.0,156359980000.0,166355750000.0,180070500000.0,207307770000.0,192979140000.0,132903395000.0,182353870000.0,190310700000.0,177491700000.0,220187870000.0,183152700000.0,197142900000.0
2046.0,180740750000.0,186483080000.0,169709940000.0,167289540000.0,186430690000.0,153245580000.0,161101480000.0,176269180000.0,206752800000.0,187681010000.0,127758850000.0,178636520000.0,185154450000.0,174932150000.0,214861530000.0,177538650000.0,195044880000.0
2047.0,176163300000.0,183409180000.0,166470810000.0,163945270000.0,181475100000.0,148073450000.0,155011970000.0,173369020000.0,205465270000.0,184641900000.0,122785570000.0,174648920000.0,181638800000.0,167805830000.0,211683970000.0,171646340000.0,191355900000.0
2048.0,170112370000.0,180824920000.0,163746710000.0,160427690000.0,178596610000.0,143187350000.0,150746450000.0,167236500000.0,202302950000.0,182431780000.0,119415456000.0,170020130000.0,179400210000.0,161269090000.0,208047640000.0,168814220000.0,188117650000.0
2049.0,168443250000.0,180583500000.0,159285530000.0,155258060000.0,175654170000.0,140390900000.0,143581270000.0,165959580000.0,198218610000.0,179530740000.0,116660216000.0,166954060000.0,173629880000.0,158852150000.0,206736420000.0,166870190000.0,187743600000.0
2050.0,166628000000.0,180599440000.0,155943000000.0,153924940000.0,173143600000.0,136564930000.0,138930910000.0,160913470000.0,194929600000.0,175684760000.0,114270670000.0,163945890000.0,170629460000.0,153724570000.0,204271350000.0,164908450000.0,181747700000.0
2051.0,164080040000.0,175966140000.0,152783210000.0,150911060000.0,173204730000.0,132566950000.0,133480250000.0,157619600000.0,194139160000.0,171097080000.0,112578730000.0,159618760000.0,168037300000.0,152041140000.0,201705540000.0,163742370000.0,179260640000.0
2052.0,161676360000.0,172632850000.0,149016870000.0,149439580000.0,171495030000.0,130636710000.0,128596790000.0,153149360000.0,191323880000.0,168402860000.0,110308060000.0,158138740000.0,165749950000.0,150519250000.0,201496130000.0,161803260000.0,176848190000.0
2053.0,159183240000.0,171768920000.0,144525590000.0,147583580000.0,168279210000.0,127146290000.0,125825384000.0,148146300000.0,191262380000.0,166156100000.0,106004710000.0,156706290000.0,162640840000.0,148850980000.0,199326000000.0,160304220000.0,173796520000.0
2054.0,157800090000.0,170472780000.0,143051340000.0,143385970000.0,164608700000.0,123860345000.0,121226530000.0,144946970000.0,187820670000.0,163863630000.0,101914010000.0,156235200000.0,160058620000.0,147354930000.0,196770500000.0,157309170000.0,170666720000.0
2055.0,154189190000.0,169580740000.0,141259520000.0,139700080000.0,162887190000.0,119541970000.0,118615460000.0,141737840000.0,183065740000.0,159860690000.0,98665610000.0,153608910000.0,158148360000.0,145040330000.0,192631880000.0,156327890000.0,167650430000.0
2056.0,150149870000.0,166397210000.0,139321310000.0,136986450000.0,157506580000.0,116491380000.0,116573725000.0,138429460000.0,181398340000.0,155038170000.0,94695784000.0,152627580000.0,155763160000.0,142109380000.0,192297000000.0,153197430000.0,165154750000.0
2057.0,148031830000.0,164188230000.0,137172230000.0,134949750000.0,156541810000.0,114122070000.0,112710130000.0,133714060000.0,180119390000.0,151357460000.0,92209880000.0,151831130000.0,153362730000.0,140062050000.0,195070850000.0,149985720000.0,160745280000.0
2058.0,144028480000.0,163927950000.0,134923560000.0,131676226000.0,155643130000.0,111188230000.0,111552774000.0,129892835000.0,178288440000.0,148829440000.0,89454160000.0,148651980000.0,152684410000.0,140666060000.0,195885290000.0,147031570000.0,158026900000.0
2059.0,142225100000.0,161345520000.0,132531814000.0,130152480000.0,153047740000.0,109870580000.0,108837134000.0,125830490000.0,174333590000.0,147602740000.0,86576325000.0,145224830000.0,151879140000.0,139027900000.0,197152560000.0,144509040000.0,154492030000.0
2060.0,139078240000.0,156210090000.0,129159180000.0,125810614000.0,151854300000.0,107756000000.0,104441970000.0,123595620000.0,173489700000.0,144598350000.0,83080080000.0,140301520000.0,150661630000.0,137435690000.0,194308240000.0,142105400000.0,153975540000.0
2061.0,135520590000.0,153615650000.0,126736860000.0,121707880000.0,150872010000.0,105200490000.0,101030240000.0,121657620000.0,171330190000.0,142717500000.0,81030010000.0,137044030000.0,149348880000.0,136854870000.0,190252170000.0,139565120000.0,151697850000.0
2062.0,132401300000.0,150180820000.0,122729890000.0,121209720000.0,147306860000.0,103017366000.0,98816160000.0,118864830000.0,169301430000.0,139671950000.0,77638200000.0,134342420000.0,147091540000.0,135053510000.0,188819340000.0,136418080000.0,149610800000.0
2063.0,129358864000.0,149037060000.0,119636340000.0,118036500000.0,146708450000.0,101065100000.0,95891810000.0,115707270000.0,168619660000.0,137880140000.0,74531430000.0,131668810000.0,143800520000.0,133570494000.0,188365130000.0,135118050000.0,148240700000.0
2064.0,126903075000.0,146056180000.0,116755290000.0,115370530000.0,144279930000.0,98538950000.0,91268180000.0,111682765000.0,163668970000.0,134476270000.0,71265470000.0,129586360000.0,140132700000.0,132546855000.0,189329900000.0,134708830000.0,147155480000.0
2065.0,124696260000.0,143374880000.0,113685540000.0,113062380000.0,142515730000.0,97289660000.0,87064510000.0,110575260000.0,158999280000.0,128330465000.0,68171940000.0,127858570000.0,140493230000.0,130753410000.0,187886170000.0,133922690000.0,144590880000.0
2066.0,122166330000.0,141758410000.0,111954660000.0,111915155000.0,139068000000.0,95882720000.0,85201150000.0,107311600000.0,156866250000.0,125298100000.0,66033390000.0,126025196000.0,141265930000.0,127971450000.0,187517940000.0,133832200000.0,141356650000.0
2067.0,120910760000.0,140585960000.0,109917270000.0,111048800000.0,141297760000.0,93832405000.0,81864570000.0,105429840000.0,154932760000.0,122515850000.0,63473783000.0,123008660000.0,141615100000.0,126624450000.0,185289560000.0,132505610000.0,138685200000.0
2068.0,122083280000.0,136924880000.0,108130435000.0,107086260000.0,140987730000.0,90802000000.0,79254990000.0,104022710000.0,154001110000.0,120958630000.0,60967430000.0,119169420000.0,140173130000.0,124471770000.0,180644760000.0,130263480000.0,135649800000.0
2069.0,120617600000.0,135111340000.0,105181180000.0,105080185000.0,139099600000.0,87561860000.0,75552965000.0,101820290000.0,151608950000.0,118993480000.0,58578170000.0,114739050000.0,140608260000.0,122987840000.0,178362530000.0,128616470000.0,133681140000.0
2070.0,118618010000.0,132367180000.0,102952640000.0,104222530000.0,136016890000.0,84145450000.0,73889980000.0,98298270000.0,149964200000.0,117532790000.0,56020350000.0,112347650000.0,139756470000.0,121769060000.0,175228400000.0,125880975000.0,131659510000.0
2071.0,116978024000.0,130613020000.0,100476445000.0,101042450000.0,133410860000.0,82048080000.0,71384070000.0,94300570000.0,149005040000.0,116635100000.0,53224900000.0,110345010000.0,136603484000.0,123410220000.0,171445520000.0,126459610000.0,129802910000.0
2072.0,115383935000.0,128240060000.0,97680360000.0,98769035000.0,132253030000.0,79708490000.0,69198135000.0,90877230000.0,147628440000.0,115283260000.0,51137180000.0,107696290000.0,136882270000.0,122031740000.0,168086720000.0,124478505000.0,129532290000.0
2073.0,111149834000.0,127425090000.0,96284040000.0,97740464000.0,130940040000.0,78626400000.0,67826310000.0,88167800000.0,146659500000.0,113009950000.0,49291890000.0,106005684000.0,135135030000.0,120968690000.0,165823900000.0,123843050000.0,127833090000.0
2074.0,109420430000.0,125842530000.0,93389185000.0,95541240000.0,130227330000.0,76275500000.0,66308160000.0,85732740000.0,145636700000.0,112455795000.0,47419388000.0,104153270000.0,134365690000.0,118617540000.0,161291810000.0,123142380000.0,124110406000.0
2075.0,107890030000.0,124779160000.0,91282890000.0,93539880000.0,128037520000.0,73380545000.0,64457010000.0,84663800000.0,143635610000.0,110479925000.0,44810973000.0,102177440000.0,133283800000.0,117200430000.0,156980610000.0,121430000000.0,122830910000.0
2076.0,107211710000.0,122641430000.0,90019900000.0,90933810000.0,127242070000.0,71142965000.0,62747214000.0,82135920000.0,140414480000.0,108467830000.0,42942616000.0,99946800000.0,133282000000.0,115734135000.0,152946740000.0,120718250000.0,121444160000.0
2077.0,105917070000.0,120233920000.0,88565910000.0,88696816000.0,125390004000.0,68909210000.0,60765635000.0,79601385000.0,139248010000.0,107200120000.0,41378873000.0,98310005000.0,130562140000.0,114398550000.0,150685960000.0,119549340000.0,119531750000.0
2078.0,103709090000.0,118686980000.0,87235800000.0,86041890000.0,124430640000.0,67525270000.0,59287260000.0,78133210000.0,136135130000.0,107283480000.0,39738528000.0,95715510000.0,130346440000.0,111955530000.0,145122510000.0,119505270000.0,120361740000.0
2079.0,101754225000.0,115374060000.0,85799174000.0,84951490000.0,122233090000.0,65378230000.0,57078387000.0,76829860000.0,134330830000.0,106322980000.0,37885727000.0,93359940000.0,129231810000.0,114183580000.0,143288470000.0,118220505000.0,118648220000.0
2080.0,99409250000.0,112594100000.0,84017400000.0,82586320000.0,120360430000.0,63775860000.0,55683797000.0,76117600000.0,131958830000.0,104438180000.0,36705796000.0,92838610000.0,131071115000.0,112858600000.0,141855920000.0,118064320000.0,117719990000.0
2081.0,97830306000.0,110811090000.0,81417445000.0,81938070000.0,119490896000.0,62658896000.0,54123516000.0,75050010000.0,131239620000.0,103593680000.0,35197730000.0,89987570000.0,128604920000.0,111685440000.0,138756550000.0,116658340000.0,117864440000.0
2082.0,95867900000.0,110810090000.0,79709010000.0,80469060000.0,117951680000.0,60560880000.0,52100514000.0,72407110000.0,129809880000.0,104058280000.0,34286885000.0,88711090000.0,127024560000.0,113566970000.0,135291880000.0,115739206000.0,114929070000.0
2083.0,93758230000.0,109025370000.0,77928170000.0,77840390000.0,117574850000.0,59236045000.0,50213073000.0,70879900000.0,130055240000.0,102686040000.0,32333760000.0,87186330000.0,127017040000.0,110635246000.0,132758820000.0,114968460000.0,112409970000.0
2084.0,92962955000.0,107146330000.0,76737210000.0,74665930000.0,118414170000.0,57604768000.0,49190662000.0,68997310000.0,128514680000.0,100116185000.0,30817745000.0,85036630000.0,126873500000.0,109924070000.0,130778276000.0,116486030000.0,110553100000.0
2085.0,91247480000.0,105100980000.0,75663460000.0,72831740000.0,118362825000.0,55825687000.0,47848480000.0,67794186000.0,125403914000.0,98994270000.0,29881459000.0,82970130000.0,126712210000.0,109610510000.0,128339526000.0,116712420000.0,109447860000.0
2086.0,90158990000.0,103374820000.0,75057800000.0,70819710000.0,116204134000.0,54206165000.0,44897124000.0,65863016000.0,122596610000.0,98104800000.0,28280306000.0,80769114000.0,128148280000.0,109070780000.0,128546960000.0,115977550000.0,108252620000.0
2087.0,88275840000.0,101510470000.0,73130490000.0,68183585000.0,114070520000.0,53656710000.0,43371225000.0,63534160000.0,119157110000.0,96938220000.0,27064690000.0,79025136000.0,124341310000.0,107068285000.0,127680560000.0,115848880000.0,106052714000.0
2088.0,86708940000.0,99559350000.0,72035705000.0,66996404000.0,112623780000.0,52469540000.0,41420665000.0,62250470000.0,117432070000.0,96464910000.0,25498425000.0,77691310000.0,124461410000.0,106402970000.0,125202260000.0,114219060000.0,105442090000.0
2089.0,85529360000.0,99521266000.0,70082036000.0,65262658000.0,112229770000.0,50960400000.0,40539976000.0,60924264000.0,115348500000.0,96506315000.0,24578030000.0,76263514000.0,125341340000.0,106224200000.0,123317520000.0,113295850000.0,105853960000.0
2090.0,83216750000.0,97611320000.0,69143770000.0,63579746000.0,109664575000.0,49958050000.0,39355675000.0,59237482000.0,112692770000.0,95556840000.0,23617390000.0,75648640000.0,123409930000.0,104369110000.0,122358820000.0,111507020000.0,104564520000.0
2091.0,81183540000.0,96803560000.0,68133440000.0,62837244000.0,107455370000.0,48630096000.0,38128992000.0,57198793000.0,110580100000.0,93619320000.0,21904441000.0,75196520000.0,121670050000.0,103745440000.0,119444900000.0,110973395000.0,102496740000.0
2092.0,79543880000.0,95108220000.0,67544630000.0,62992570000.0,104204890000.0,47084560000.0,35971076000.0,55234834000.0,109214980000.0,91689130000.0,20810576000.0,73428500000.0,119608705000.0,101955300000.0,117506620000.0,110816690000.0,101302700000.0
2093.0,79673420000.0,93233100000.0,66812330000.0,61551145000.0,101793830000.0,46360486000.0,33671795000.0,53417440000.0,107110970000.0,90624600000.0,20263365000.0,72627190000.0,118633620000.0,100962650000.0,116509940000.0,110224420000.0,101153325000.0
2094.0,78020270000.0,92781190000.0,66089300000.0,59884350000.0,100552820000.0,45094830000.0,31891687000.0,51642044000.0,107247110000.0,90334446000.0,19280806000.0,71041390000.0,116721830000.0,99854990000.0,114903500000.0,108334420000.0,100443860000.0
2095.0,76622780000.0,91414410000.0,64804213000.0,57370390000.0,100089725000.0,44149785000.0,30110546000.0,50749465000.0,105698720000.0,90987720000.0,18650458000.0,69251270000.0,118198360000.0,97736590000.0,113738390000.0,106828980000.0,98157110000.0
2096.0,76048990000.0,89319530000.0,63826776000.0,56148804000.0,100067510000.0,43339715000.0,28274383000.0,49470610000.0,104821680000.0,89367626000.0,17700088000.0,68047163000.0,118022240000.0,98942575000.0,112986370000.0,106535840000.0,97344430000.0
2097.0,74546520000.0,87524290000.0,63259152000.0,54919050000.0,98201050000.0,42076810000.0,26489040000.0,48973742000.0,101566220000.0,87944530000.0,16653850000.0,67694096000.0,115909960000.0,99127740000.0,111194970000.0,107678200000.0,96750530000.0
2098.0,74367750000.0,86280600000.0,63203033000.0,52763600000.0,97993410000.0,40992660000.0,25209254000.0,47903986000.0,101429320000.0,86433270000.0,16085333000.0,66500362000.0,115340530000.0,97604346000.0,108251270000.0,107580650000.0,95651940000.0
2099.0,73761690000.0,85040310000.0,62351570000.0,51497210000.0,96072520000.0,39828880000.0,24089190000.0,46556250000.0,98925040000.0,85347630000.0,15438275000.0,66411135000.0,115349400000.0,96936580000.0,107003620000.0,107864970000.0,95906685000.0
2100.0,73551350000.0,83404250000.0,61846850000.0,49662610000.0,94401880000.0,38043976000.0,23066257000.0,45051924000.0,97263640000.0,84522060000.0,14439615000.0,64920890000.0,115114740000.0,95442790000.0,105735330000.0,107519340000.0,93916545000.0
