time,IPSL-CM6A-LR,MRI-ESM2-0,INM-CM5-0,CAMS-CSM1-0,CANESM5,CESM2,BCC-CSM2-MR,MPI-ESM1-2-HR,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,INM-CM4-8,ACCESS-ESM1-5,EC-EARTH3
2010.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0
2011.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0
2012.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0
2013.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0
2014.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0
2015.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0
2016.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0
2017.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0
2018.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0
2019.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0
2020.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0
2021.0,8084068000000.0,8072290400000.0,8093856400000.0,8098721000000.0,8093695500000.0,8097992000000.0,8104562000000.0,8101876000000.0,8097530600000.0,8099427000000.0,8102771400000.0,8109941600000.0,8095262600000.0,8082029000000.0,8094538000000.0,8095165600000.0,8091271700000.0
2022.0,8050551000000.0,8028922000000.0,8048282700000.0,8075189700000.0,8054680600000.0,8059710600000.0,8071646500000.0,8067001000000.0,8051083400000.0,8059754600000.0,8062079000000.0,8065720000000.0,8041454000000.0,8046533000000.0,8056317400000.0,8058373700000.0,8019732600000.0
2023.0,8003320300000.0,7982727300000.0,7997999300000.0,8044633000000.0,7989758000000.0,8022020000000.0,8034457000000.0,8039839000000.0,8034991000000.0,8022305000000.0,8006310000000.0,8018588000000.0,8009744400000.0,7998507000000.0,8022061000000.0,8009632000000.0,7959998400000.0
2024.0,7967579600000.0,7945367000000.0,7955873000000.0,8007709000000.0,7952105000000.0,7985794400000.0,8006266000000.0,8016169500000.0,8002248000000.0,7986624000000.0,7953582700000.0,7988228700000.0,7986729700000.0,7973689000000.0,7984539000000.0,7984424400000.0,7908489000000.0
2025.0,7928554000000.0,7879260600000.0,7906853000000.0,7976294000000.0,7891807000000.0,7958522000000.0,7989257000000.0,7985693000000.0,7969514000000.0,7941753000000.0,7912947700000.0,7958900000000.0,7939534000000.0,7936077700000.0,7944087300000.0,7950331500000.0,7852213000000.0
2026.0,7885718000000.0,7821105000000.0,7883659400000.0,7942011600000.0,7838361000000.0,7923112000000.0,7959996000000.0,7944958000000.0,7928067700000.0,7896258000000.0,7882264300000.0,7914421500000.0,7889285000000.0,7901284000000.0,7902026000000.0,7910417500000.0,7805884000000.0
2027.0,7827983700000.0,7751860000000.0,7836376000000.0,7910036000000.0,7802278400000.0,7908419400000.0,7920746000000.0,7893263000000.0,7903145000000.0,7865258500000.0,7839752000000.0,7890605700000.0,7816648000000.0,7856221300000.0,7862065000000.0,7857483000000.0,7747383300000.0
2028.0,7789192700000.0,7695648000000.0,7802641000000.0,7863536700000.0,7739640600000.0,7879346000000.0,7891228600000.0,7860092000000.0,7862088600000.0,7822537400000.0,7807250000000.0,7842964000000.0,7782188700000.0,7800104700000.0,7823282000000.0,7826075300000.0,7685120000000.0
2029.0,7736063400000.0,7638310000000.0,7763834400000.0,7826334000000.0,7690450400000.0,7835939000000.0,7855482600000.0,7832451700000.0,7844782000000.0,7791370000000.0,7770775000000.0,7802508500000.0,7749088000000.0,7758027000000.0,7783708600000.0,7793800000000.0,7627010500000.0
2030.0,7690625000000.0,7582419000000.0,7717145500000.0,7781186300000.0,7623412300000.0,7789103500000.0,7811713000000.0,7808911700000.0,7809029000000.0,7759423000000.0,7726863000000.0,7762246000000.0,7696492000000.0,7737648300000.0,7737943000000.0,7753920000000.0,7557504600000.0
2031.0,7636843000000.0,7520733000000.0,7663393000000.0,7734320700000.0,7560783000000.0,7747158400000.0,7785989000000.0,7771734000000.0,7759871000000.0,7725498500000.0,7695249000000.0,7726157000000.0,7627461000000.0,7700583300000.0,7704733500000.0,7706953400000.0,7487289300000.0
2032.0,7598948500000.0,7471235000000.0,7620208400000.0,7698419500000.0,7495972000000.0,7699395000000.0,7743038000000.0,7747495000000.0,7732502000000.0,7686965400000.0,7643213000000.0,7677112500000.0,7567540500000.0,7670805000000.0,7655537000000.0,7659246300000.0,7427864000000.0
2033.0,7540908000000.0,7416537700000.0,7583808600000.0,7657096000000.0,7414724700000.0,7639742000000.0,7685579000000.0,7721563000000.0,7702206500000.0,7645233000000.0,7611248300000.0,7628600000000.0,7513312300000.0,7629271700000.0,7603539000000.0,7609608300000.0,7375936300000.0
2034.0,7497661000000.0,7361281000000.0,7533522600000.0,7623483000000.0,7356774000000.0,7592463600000.0,7647080000000.0,7676521000000.0,7669083000000.0,7608103600000.0,7568905700000.0,7569103000000.0,7458271000000.0,7576558000000.0,7551623600000.0,7574556500000.0,7301210000000.0
2035.0,7437246500000.0,7307808000000.0,7487275700000.0,7590452000000.0,7292913000000.0,7537723000000.0,7598138500000.0,7627144700000.0,7633565000000.0,7572901000000.0,7534369300000.0,7520209300000.0,7407215300000.0,7533117000000.0,7509452000000.0,7513092700000.0,7231384300000.0
2036.0,7387168000000.0,7280484000000.0,7438785300000.0,7561711000000.0,7200601000000.0,7490723000000.0,7554521400000.0,7585361000000.0,7595236000000.0,7539309000000.0,7497039500000.0,7479857000000.0,7330788300000.0,7485028000000.0,7464993000000.0,7468329500000.0,7165541600000.0
2037.0,7352286700000.0,7232881700000.0,7397384400000.0,7553239500000.0,7096689500000.0,7456015500000.0,7492139000000.0,7552393300000.0,7556953000000.0,7497203000000.0,7471382400000.0,7435441000000.0,7251179300000.0,7433915000000.0,7425724000000.0,7437375500000.0,7098099300000.0
2038.0,7310814500000.0,7183856000000.0,7359371400000.0,7511857000000.0,7027228700000.0,7391002000000.0,7419013000000.0,7513101000000.0,7511338400000.0,7452850400000.0,7446384300000.0,7381223700000.0,7191447700000.0,7366418400000.0,7384432400000.0,7419331600000.0,7030354000000.0
2039.0,7270018600000.0,7122928000000.0,7329595000000.0,7482501500000.0,6959727000000.0,7310999600000.0,7383936400000.0,7463277000000.0,7472170400000.0,7404727000000.0,7428451000000.0,7327048000000.0,7140026000000.0,7315888000000.0,7333375000000.0,7375775000000.0,6959278000000.0
2040.0,7217138400000.0,7066057000000.0,7284531400000.0,7452833600000.0,6894391000000.0,7249665700000.0,7350488400000.0,7425712700000.0,7421652000000.0,7369798000000.0,7384136700000.0,7277295700000.0,7085676300000.0,7270755000000.0,7300566000000.0,7338227000000.0,6894437500000.0
2041.0,7157688000000.0,7032928000000.0,7254545000000.0,7396184000000.0,6809492400000.0,7198198500000.0,7320128000000.0,7383853000000.0,7375237400000.0,7314714700000.0,7356681300000.0,7236826400000.0,7008941500000.0,7205656000000.0,7257117000000.0,7274438300000.0,6821290400000.0
2042.0,7112835500000.0,7000437000000.0,7218697000000.0,7368692000000.0,6727954000000.0,7116234000000.0,7283580300000.0,7330332700000.0,7348317000000.0,7293607000000.0,7316370400000.0,7177383700000.0,6934449600000.0,7149851000000.0,7201597400000.0,7237166700000.0,6746885000000.0
2043.0,7065228500000.0,6940164400000.0,7161310000000.0,7328386500000.0,6658697000000.0,7033415300000.0,7230321600000.0,7290711700000.0,7303127000000.0,7252456500000.0,7272654700000.0,7124614000000.0,6886241000000.0,7070269000000.0,7159405000000.0,7199245500000.0,6655237400000.0
2044.0,7008459000000.0,6879309000000.0,7103767400000.0,7294115000000.0,6586053400000.0,6973606600000.0,7198055000000.0,7256213000000.0,7271617000000.0,7202392000000.0,7230673000000.0,7070505000000.0,6824842500000.0,7017927000000.0,7124446300000.0,7139182500000.0,6582408600000.0
2045.0,6957394000000.0,6831060000000.0,7072456000000.0,7262050500000.0,6504643600000.0,6918389000000.0,7175376700000.0,7221420000000.0,7237064500000.0,7162465600000.0,7205117000000.0,7027893000000.0,6759190600000.0,6979100000000.0,7076073400000.0,7098702000000.0,6505537000000.0
2046.0,6904443000000.0,6785159700000.0,7024131700000.0,7228702600000.0,6435931000000.0,6860232500000.0,7148843600000.0,7199009500000.0,7198487300000.0,7134829300000.0,7148570400000.0,6977036500000.0,6679459500000.0,6918635000000.0,7019848000000.0,7044170500000.0,6446057000000.0
2047.0,6839290300000.0,6731857400000.0,6996349000000.0,7198284000000.0,6360827700000.0,6799968000000.0,7118349400000.0,7153710500000.0,7161972000000.0,7113119600000.0,7114500600000.0,6923693300000.0,6611081400000.0,6869777600000.0,6978830000000.0,7009079400000.0,6383993400000.0
2048.0,6779155000000.0,6687706600000.0,6955125000000.0,7173063600000.0,6279133700000.0,6730252000000.0,7078540000000.0,7119709000000.0,7117381000000.0,7082802700000.0,7094323400000.0,6873925300000.0,6571936400000.0,6826640000000.0,6935732000000.0,6978337000000.0,6310306000000.0
2049.0,6709431500000.0,6637303000000.0,6916709000000.0,7130514500000.0,6215535400000.0,6656544500000.0,7020358000000.0,7073365500000.0,7083007700000.0,7044271700000.0,7042735500000.0,6819271000000.0,6509794700000.0,6762961000000.0,6891270000000.0,6942744400000.0,6264384400000.0
2050.0,6635881000000.0,6585584700000.0,6875605600000.0,7080200600000.0,6145018000000.0,6578145000000.0,6979635000000.0,7045176600000.0,7049066300000.0,7018228000000.0,7012070500000.0,6762480000000.0,6450316000000.0,6702733700000.0,6863996000000.0,6908165000000.0,6195111000000.0
2051.0,6584594000000.0,6535241500000.0,6829497600000.0,7050099000000.0,6062567000000.0,6512070000000.0,6930485000000.0,7003726400000.0,7015369300000.0,6985379500000.0,6961631300000.0,6710339600000.0,6369704400000.0,6645053000000.0,6819320000000.0,6854987500000.0,6131453300000.0
2052.0,6517071300000.0,6485778600000.0,6786534300000.0,7019469000000.0,6000527500000.0,6440608600000.0,6894077000000.0,6973247500000.0,6984012700000.0,6956989000000.0,6911497300000.0,6658880000000.0,6304267500000.0,6598116000000.0,6784145000000.0,6806988400000.0,6076816700000.0
2053.0,6458960000000.0,6443116300000.0,6752557000000.0,6974018000000.0,5923142600000.0,6378129700000.0,6836275000000.0,6936192000000.0,6950846700000.0,6928469000000.0,6869583000000.0,6587597000000.0,6242885000000.0,6537593500000.0,6739599000000.0,6747140000000.0,6012049300000.0
2054.0,6407492000000.0,6392430700000.0,6688369300000.0,6944920700000.0,5853465000000.0,6304500300000.0,6775213400000.0,6902831000000.0,6923002300000.0,6893900000000.0,6819622700000.0,6535624000000.0,6179305600000.0,6480588700000.0,6693426600000.0,6700355600000.0,5944031000000.0
2055.0,6325400500000.0,6328103700000.0,6667183300000.0,6929105000000.0,5767152000000.0,6242792600000.0,6731219300000.0,6880498300000.0,6888239400000.0,6854850000000.0,6781670000000.0,6472196400000.0,6108487000000.0,6438651400000.0,6651552000000.0,6657919000000.0,5895390000000.0
2056.0,6258269000000.0,6260660000000.0,6631292000000.0,6911986500000.0,5697020400000.0,6176652000000.0,6674429000000.0,6836104700000.0,6860804500000.0,6805834000000.0,6730547000000.0,6415688700000.0,6042286600000.0,6383317000000.0,6605584700000.0,6628026000000.0,5858885000000.0
2057.0,6220979600000.0,6223900000000.0,6592055000000.0,6869578400000.0,5610656000000.0,6093672500000.0,6649746000000.0,6791363600000.0,6805361500000.0,6756770000000.0,6691513000000.0,6342363000000.0,5977541000000.0,6323501000000.0,6557972000000.0,6583683000000.0,5809971400000.0
2058.0,6171034000000.0,6162231000000.0,6537889700000.0,6836716600000.0,5534328000000.0,6038677400000.0,6618475400000.0,6752297300000.0,6764281500000.0,6717675000000.0,6654058000000.0,6281566400000.0,5921297000000.0,6257404000000.0,6522923400000.0,6538952400000.0,5746431000000.0
2059.0,6108961300000.0,6127509600000.0,6484200500000.0,6801736600000.0,5470651700000.0,5957541000000.0,6591523000000.0,6710785700000.0,6737181000000.0,6680821600000.0,6610426000000.0,6220605300000.0,5870417000000.0,6199226000000.0,6482896600000.0,6484038500000.0,5699307000000.0
2060.0,6040608000000.0,6069001000000.0,6447670000000.0,6751418000000.0,5384503300000.0,5894452000000.0,6558920000000.0,6687921500000.0,6711739000000.0,6634984000000.0,6583525300000.0,6168496000000.0,5812665000000.0,6137714300000.0,6450740000000.0,6437006700000.0,5651532000000.0
2061.0,5968676500000.0,6005545500000.0,6419464600000.0,6708254000000.0,5300374500000.0,5817256400000.0,6516350400000.0,6649950500000.0,6667406700000.0,6590580000000.0,6517783300000.0,6110001000000.0,5753368000000.0,6078482400000.0,6409489500000.0,6398493000000.0,5605347600000.0
2062.0,5904645000000.0,5951318400000.0,6382274000000.0,6678731000000.0,5235406300000.0,5758650000000.0,6455270300000.0,6614837000000.0,6619703000000.0,6542806500000.0,6494958000000.0,6051395000000.0,5697639500000.0,6037530000000.0,6366775000000.0,6367069000000.0,5558016400000.0
2063.0,5850719600000.0,5889629600000.0,6342778600000.0,6641672000000.0,5172692500000.0,5689116000000.0,6414066000000.0,6570405500000.0,6579108000000.0,6497916400000.0,6450571600000.0,5993044400000.0,5613528000000.0,5984452300000.0,6321664000000.0,6327433700000.0,5513112000000.0
2064.0,5771594600000.0,5834770000000.0,6309169600000.0,6615899600000.0,5118163000000.0,5645645400000.0,6371128000000.0,6532686700000.0,6546325000000.0,6451543700000.0,6402538500000.0,5950223000000.0,5545084300000.0,5920039400000.0,6289739500000.0,6281087700000.0,5475279600000.0
2065.0,5712978600000.0,5778907000000.0,6276397000000.0,6590425000000.0,5048442000000.0,5590661700000.0,6332252400000.0,6510855000000.0,6508822700000.0,6414440000000.0,6375536600000.0,5910375700000.0,5479979300000.0,5887772600000.0,6257908400000.0,6239385300000.0,5417656600000.0
2066.0,5657414000000.0,5736769000000.0,6238495600000.0,6570249000000.0,4946274500000.0,5538818600000.0,6281034700000.0,6478989600000.0,6475494000000.0,6377160000000.0,6333351000000.0,5865895000000.0,5410467000000.0,5829700000000.0,6213586000000.0,6182132000000.0,5366062500000.0
2067.0,5582167700000.0,5691872000000.0,6193311000000.0,6531842600000.0,4857378000000.0,5484876700000.0,6234603000000.0,6455153400000.0,6455068000000.0,6350692700000.0,6286178000000.0,5795953000000.0,5341672600000.0,5779859000000.0,6158538500000.0,6141450000000.0,5322626300000.0
2068.0,5510265300000.0,5630841600000.0,6151086000000.0,6501889500000.0,4794863000000.0,5416898000000.0,6185438000000.0,6429544000000.0,6419107000000.0,6311303400000.0,6246643500000.0,5730943400000.0,5290085000000.0,5721643000000.0,6130506000000.0,6099343000000.0,5269306700000.0
2069.0,5444995600000.0,5588473300000.0,6105080500000.0,6469522600000.0,4714651000000.0,5364645400000.0,6131584000000.0,6397949400000.0,6392689700000.0,6274743000000.0,6215832000000.0,5669434000000.0,5228297500000.0,5659364400000.0,6099426000000.0,6052432600000.0,5206923300000.0
2070.0,5385072000000.0,5540757400000.0,6050138300000.0,6432339000000.0,4657210500000.0,5341030000000.0,6083101300000.0,6362807000000.0,6360627400000.0,6238675400000.0,6189415000000.0,5605048700000.0,5168433700000.0,5615942400000.0,6060890400000.0,6024105000000.0,5164387300000.0
2071.0,5322632000000.0,5498294000000.0,5996726000000.0,6401304300000.0,4583261700000.0,5306908700000.0,6041054000000.0,6330123000000.0,6328770600000.0,6206993700000.0,6145296600000.0,5559891000000.0,5104701000000.0,5560013000000.0,6020609000000.0,5991590500000.0,5098810000000.0
2072.0,5234755600000.0,5456731000000.0,5948537000000.0,6366438000000.0,4523298000000.0,5245813000000.0,5992744000000.0,6289799000000.0,6288526000000.0,6160934000000.0,6106070400000.0,5499465000000.0,5050643000000.0,5503317000000.0,5964209000000.0,5946705000000.0,5025807500000.0
2073.0,5152682000000.0,5405151000000.0,5913786700000.0,6332161000000.0,4455062000000.0,5201572000000.0,5948538000000.0,6263538000000.0,6253708000000.0,6118621300000.0,6072604600000.0,5442477500000.0,4988546300000.0,5444987000000.0,5916083000000.0,5902957500000.0,4957074400000.0
2074.0,5069823500000.0,5368762000000.0,5867598500000.0,6303654600000.0,4389382700000.0,5144572000000.0,5888853000000.0,6231565000000.0,6203048000000.0,6057907000000.0,6025045000000.0,5383670000000.0,4924126500000.0,5384546000000.0,5864517300000.0,5864790000000.0,4905651000000.0
2075.0,5005549500000.0,5323793400000.0,5822779000000.0,6277477000000.0,4309171300000.0,5096712000000.0,5838116000000.0,6199073000000.0,6172964000000.0,6028432000000.0,5998449300000.0,5335175700000.0,4872918300000.0,5331265500000.0,5815487000000.0,5823669500000.0,4860002400000.0
2076.0,4930768000000.0,5278314000000.0,5783733000000.0,6257648000000.0,4233173000000.0,5024993000000.0,5777304600000.0,6169866000000.0,6116281000000.0,6002317500000.0,5953586500000.0,5282244600000.0,4820874300000.0,5269742000000.0,5763207000000.0,5792615400000.0,4811943000000.0
2077.0,4845534000000.0,5225566400000.0,5731218600000.0,6224931700000.0,4163302600000.0,4981188000000.0,5734644300000.0,6138246500000.0,6087363300000.0,5967294500000.0,5926543000000.0,5224600700000.0,4761790000000.0,5219749500000.0,5713888300000.0,5742596700000.0,4746867000000.0
2078.0,4764048300000.0,5182430600000.0,5699215000000.0,6192028000000.0,4106187700000.0,4935189500000.0,5683518400000.0,6102052000000.0,6061508000000.0,5944114700000.0,5875692500000.0,5178348000000.0,4718638700000.0,5157720400000.0,5676804300000.0,5713142000000.0,4690693600000.0
2079.0,4683159600000.0,5127154000000.0,5663007700000.0,6160550000000.0,4034862800000.0,4892897300000.0,5638288600000.0,6057868400000.0,6033430300000.0,5909874500000.0,5848425000000.0,5112787400000.0,4655099700000.0,5118771600000.0,5639881000000.0,5673764500000.0,4638151500000.0
2080.0,4600314700000.0,5100298300000.0,5621546500000.0,6141192400000.0,3988182500000.0,4829660000000.0,5592455000000.0,6017139600000.0,5985925600000.0,5878318000000.0,5824790400000.0,5063963000000.0,4593168700000.0,5054206600000.0,5598225000000.0,5636176000000.0,4582059000000.0
2081.0,4524187600000.0,5065071400000.0,5582563000000.0,6109952700000.0,3924106100000.0,4759899600000.0,5552426500000.0,5975791000000.0,5943892400000.0,5829729700000.0,5765277000000.0,4994859000000.0,4550282400000.0,5005398000000.0,5562058000000.0,5591164500000.0,4521026700000.0
2082.0,4441025500000.0,5017612000000.0,5540855400000.0,6074708000000.0,3866105000000.0,4684041400000.0,5493753400000.0,5939434000000.0,5910378000000.0,5790376700000.0,5721068400000.0,4939827400000.0,4508618300000.0,4971813000000.0,5518400000000.0,5545941500000.0,4455048000000.0
2083.0,4384253800000.0,4975841000000.0,5507529600000.0,6033686000000.0,3800263800000.0,4638311400000.0,5464537400000.0,5902420000000.0,5863391000000.0,5749719700000.0,5688529000000.0,4894867000000.0,4459728500000.0,4913410000000.0,5463383500000.0,5508060700000.0,4400349000000.0
2084.0,4307690200000.0,4930702700000.0,5467134000000.0,6002860000000.0,3737144000000.0,4581914300000.0,5402936700000.0,5864361000000.0,5822202500000.0,5714330000000.0,5644078300000.0,4837237000000.0,4405988400000.0,4849497300000.0,5412977400000.0,5462008300000.0,4345184600000.0
2085.0,4243295000000.0,4895685000000.0,5428310700000.0,5978048000000.0,3671671000000.0,4537119000000.0,5365255000000.0,5816190500000.0,5788121000000.0,5675696000000.0,5603900500000.0,4793360000000.0,4352108000000.0,4786041700000.0,5370436000000.0,5429296400000.0,4310743600000.0
2086.0,4165157300000.0,4864381300000.0,5393086000000.0,5952134700000.0,3611748000000.0,4480261000000.0,5318351000000.0,5777548000000.0,5731819000000.0,5623910500000.0,5561034700000.0,4747780700000.0,4301870600000.0,4732189000000.0,5321963000000.0,5388855400000.0,4247512000000.0
2087.0,4077943300000.0,4820846000000.0,5351419000000.0,5923790700000.0,3548071600000.0,4418755400000.0,5270159000000.0,5762808000000.0,5694014600000.0,5594432000000.0,5515523000000.0,4704367500000.0,4230057300000.0,4707786000000.0,5285546600000.0,5364166700000.0,4195712500000.0
2088.0,4015065000000.0,4783701000000.0,5307146700000.0,5899210000000.0,3493352400000.0,4342719000000.0,5211007500000.0,5718527700000.0,5654787000000.0,5543411300000.0,5469401000000.0,4647165000000.0,4179224000000.0,4655949500000.0,5240150600000.0,5325770000000.0,4135855300000.0
2089.0,3946142200000.0,4743840000000.0,5264153500000.0,5873637000000.0,3438549100000.0,4290811000000.0,5161516300000.0,5664392300000.0,5613868300000.0,5501824300000.0,5417859000000.0,4598196000000.0,4117700300000.0,4602615000000.0,5205793000000.0,5282749000000.0,4080896300000.0
2090.0,3856155000000.0,4714583300000.0,5227157000000.0,5830707500000.0,3395457400000.0,4231705700000.0,5125157000000.0,5623509400000.0,5574361600000.0,5465479600000.0,5373073000000.0,4540777000000.0,4066343000000.0,4557596000000.0,5158352700000.0,5262833400000.0,4036447700000.0
2091.0,3776187700000.0,4686452000000.0,5185048400000.0,5784327400000.0,3329863500000.0,4198306200000.0,5098118300000.0,5593788600000.0,5534120400000.0,5425719700000.0,5316124000000.0,4483259000000.0,4018418000000.0,4511646000000.0,5126753400000.0,5222196000000.0,3991028400000.0
2092.0,3711594400000.0,4663025300000.0,5154499700000.0,5741917000000.0,3261085000000.0,4125433300000.0,5059400000000.0,5563985000000.0,5484240700000.0,5394873000000.0,5263667000000.0,4437156000000.0,3963864000000.0,4459231400000.0,5078238400000.0,5189661600000.0,3945667000000.0
2093.0,3636687000000.0,4618367000000.0,5121490600000.0,5715795600000.0,3196053400000.0,4064115000000.0,5014618000000.0,5538711600000.0,5439259000000.0,5354210500000.0,5232154000000.0,4384228600000.0,3924334200000.0,4431761400000.0,5038262500000.0,5145874700000.0,3894383200000.0
2094.0,3583901200000.0,4588929000000.0,5084818000000.0,5670969000000.0,3141582200000.0,4006721000000.0,4966417000000.0,5508233700000.0,5398486000000.0,5315403000000.0,5177067000000.0,4316865500000.0,3881121300000.0,4386843500000.0,5007113000000.0,5102567400000.0,3832164000000.0
2095.0,3526688500000.0,4576870000000.0,5059047300000.0,5628652700000.0,3090541000000.0,3937000500000.0,4935712000000.0,5483745000000.0,5355555000000.0,5277467300000.0,5138548000000.0,4262365800000.0,3829619800000.0,4352404400000.0,4985915000000.0,5055314000000.0,3783091800000.0
